msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Enter if you are north or south of the equator.,'',,Masukkan jika anda berada di lintang utara atau selatan.,,INCOMPLETE (SOME),
Enter main menu...,'',,Masuk ke menu utama,,INCOMPLETE (SOME),
Enter persistent PIN code,'',,Masukkan kode PIN yg sesuai,,INCOMPLETE (SOME),
Enter pin code,'',,Masukkan kode pin,,INCOMPLETE (SOME),
Enter the frequency at which you LNB switches between low band and high band. For more information consult the spec sheet of your LNB.,'',,"Masukkan frekuensi dimana LNB anda bergantian antara pita rendah dan pita tinggi. Untuk informasi lanjut, periksa lembar spek LNB anda.",,INCOMPLETE (SOME),
Enter the frequency step size for the tuner to use when searching for cable multiplexes. For more information consult your cable provider's documentation.,'',,"Masukkan ukuran jangka frekuensi untuk penala gunakan ketika melacak pada multipleks kabel. Untuk informasi lanjut, periksa dokumentasi penyedia kabel anda.",,INCOMPLETE (SOME),
Enter the number stored in the positioner that corresponds to this satellite.,'',,Masukkan nomor yg tersimpan pada posisioner yg berhubungan dgn satelit ini.,,INCOMPLETE (SOME),
Enter the service pin,'',,Masukkan pin layanan,,INCOMPLETE (SOME),
Enter your current latitude. This is the number of degrees you are from the equator as a decimal.,'',,Masukkan latitud anda saat ini. Ini adalah nomor derajad anda berada dari garis lintang dalam desimal.,,INCOMPLETE (SOME),
Enter your current longitude. This is the number of degrees you are from zero meridian as a decimal.,'',,Masukkan longitud anda saat ini. Ini adalah nomor derajad anda berada dari garis nol meridian dalam desimal.,,INCOMPLETE (SOME),
Enter your high band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,"Masukkan frekuensi oscilator lokal pita tinggi anda. Untuk informasi lanjut, periksa lembar spek LNB anda.",,INCOMPLETE (SOME),
Enter your low band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,"Masukkan frekuensi oscilator lokal pita rendah anda. Untuk informasi lanjut, periksa lembar spek LNB anda.",,INCOMPLETE (SOME),
Equal to,'',,Sama dgn,,INCOMPLETE (SOME),
Equatorial Guinea,'',,'',,EMPTY (SOME),
Eritrea,'',,'',,EMPTY (SOME),
Error,'',,Kesalahan,,INCOMPLETE (SOME),
Error code,'',,Kode kesalahan,,INCOMPLETE (SOME),
Error during backup settings\n%s,,,Kesalahan saat mencadangkan pengaturan\n%s,,SOLITARY,
Error during downloading image\n%s\n%s,,,Kesalahan saat mengunduh image\n%s\n%s,,SOLITARY,
Error during unzipping image\n%s,'',,Kesalahan saat mengunzip image\n%s,,INCOMPLETE (SOME),
Error stop stream!,,,"Kesalahan, hentikan stream!",,SOLITARY,
Error when writing epg.dat on server,,,'',,SOLITARY,
Error while retreiving fallback timer information\n%s,,,Kesalahan ketika mengambil informasi pewaktu mundur\n%s,,SOLITARY,
Error: %s\nRetry?,'',,Kesalahan: %s\nCoba lagi?,,INCOMPLETE (SOME),
Estonian,'',,Estonia,,INCOMPLETE (SOME),
EtPortal,,,EtPortal,,SOLITARY,
Ethernet network interface,'',,Antarmuka jaringan ethernet,,INCOMPLETE (SOME),
Ethiopia,'',,'',,EMPTY (SOME),
Event font size (relative to skin size),,,Ukuran huruf acara (tergantung ukurang tampilan),,SOLITARY,
Event name first,,,Nama acara lebih dulu,,SOLITARY,
Event view,'',,Lihat acara,,INCOMPLETE (SOME),
Event view context menu,,,Menu konteks tinjau acara,,SOLITARY,
Event view menu,'',,Menu lihat acara,,INCOMPLETE (SOME),
Events info menu,,,Menu info acara,,SOLITARY,
Every known,,,Setiap diketahui,,SOLITARY,
Everywhere,'',,Dimana saja,,INCOMPLETE (SOME),
Exceeds dual layer medium!,'',,Exceeds dual layer medium!,,INCOMPLETE (SOME),
Execution finished!!,'',,Eksekusi selesai!!,,INCOMPLETE (SOME),
Execution progress:,'',,Progress eksekusi:,,INCOMPLETE (SOME),
Exif,'',,Exif,,INCOMPLETE (SOME),
Exit,'',,Keluar,,INCOMPLETE (SOME),
Exit EPG,'',,Keluar dari EPG,,INCOMPLETE (SOME),
Exit editor,'',,Keluar dari editor,,INCOMPLETE (SOME),
Exit input device selection.,'',,Keluar dari pilihan perangkat input.,,INCOMPLETE (SOME),
Exit media player?,'',,Matikan pemutar media?,,INCOMPLETE (SOME),
Exit mediaplayer,'',,Matikan pemutar media,,INCOMPLETE (SOME),
Exit movie list,'',,Keluar dari daftar film,,INCOMPLETE (SOME),
Exit movie player?,'',,Matikan pemutar film?,,INCOMPLETE (SOME),
Exit nameserver configuration,'',,Keluar dari konfigurasi nameserver,,INCOMPLETE (SOME),
Exit network interface list,'',,Keluar dari daftar antarmuka jaringan,,INCOMPLETE (SOME),
Exit network wizard,'',,Keluar dari wizard jaringan,,INCOMPLETE (SOME),
Exit the wizard,'',,Keluar dari wizard jaringan,,INCOMPLETE (SOME),
Expand,'',,Bentangkan,,INCOMPLETE (SOME),
Expert,'',,Ahli,,INCOMPLETE (SOME),
Extend sleeptimer 15 minutes,,,Perpanjang pewaktu tidur 15 menit,,SOLITARY,
Extended,'',,Diperpanjang,,INCOMPLETE (SOME),
Extended Software,'',,Perangkat Lunak Lebihluas,,INCOMPLETE (SOME),
Extended Software Plugin,'',,Plugin Perangkat Lunak Lebihluas,,INCOMPLETE (SOME),
Extended network setup plugin...,'',,Plugin pengaturan jaringan lebih luas...,,INCOMPLETE (SOME),
Extended setup...,'',,Pengaturan lebih luas...,,INCOMPLETE (SOME),
Extensions,'',,Ekstensi,,INCOMPLETE (SOME),
Extensions management,'',,Pengelolaan ekstensi,,INCOMPLETE (SOME),
Extensions menu,,,Menu ekstensi,,SOLITARY,
External,'',,Eksternal,,INCOMPLETE (SOME),
External PiP,'',,PiP Eksternal,,INCOMPLETE (SOME),
External Storage %s,'',,Ruang penyimpanan Luar %s,,INCOMPLETE (SOME),
External subtitle color,'',,Warna terjemahan dari luar,,INCOMPLETE (SOME),
External subtitle dialog colorisation,'',,Pewarnaan dialog pada terjemahan dari luar,,INCOMPLETE (SOME),
External subtitle switch fonts,'',,Pertukaran jenis huruf terjemahan dari luar,,INCOMPLETE (SOME),
Extra end time to ignore inactivity sleeptimer,,,Batas waktu tambahan untuk mengabaikan pewaktu tidur yg tidak aktif,,SOLITARY,
Extra motor options,'',,Pilihan motor tambahan,,INCOMPLETE (SOME),
Extra start time to ignore inactivity sleeptimer,,,Waktu mulai tambahan untuk mengambaikan pewaktu tidur yg tidak aktif,,SOLITARY,
F,,,'',,SOLITARY,
F1/F3/F4/F4-TURBO,,,'',,SOLITARY,
FAILED,,,Gagal,,SOLITARY,
FBC SCR (Unicable/JESS),,,'',,SOLITARY,
FBC automatic,,,FBC otomatis,,SOLITARY,
FBC automatic\nconnected to,,,FBC otomatis\nterhubung ke,,SOLITARY,
FBC automatic\nconnected to %s,,,FBC otomatis\nterhubung ke %s,,SOLITARY,
FBC automatic\ninactive,,,FBC otomatis\ntidak aktif,,SOLITARY,
FEC,'',,FEC,,INCOMPLETE (SOME),
FEC:,,,'',,SOLITARY,
FHD,,,'',,SOLITARY,
FTA,,,FTA,,SOLITARY,
Factory reset,'',,Parameter Pabrik,,INCOMPLETE (SOME),
"Factory reset will restore your receiver to its default configuration. All user data including system settings, tuner configuration, bouquets, services and plugins will be DELETED. Recordings and other files stored on HDD and USB media will remain intact. After completion, the system will restart automatically!\n\nDo you really want to proceed?",,,"Parameter pabrik akan mengembalikan Rx anda ke pengaturan awal. Semua data pengguna termasuk pengaturan sistem, penyetelan penala, buket, layanan dan plugin akan di-HAPUS. Rekaman dan berkas lain yang disimpan pada Harddisk dan media USB akan tetap utuh. Setelah selesai, sistem akan restart otomatis!\n\nAnda sungguh ingin melanjutkan?",,SOLITARY,
Failed,'',,Gagal,,INCOMPLETE (SOME),
Failed to write /tmp/positionersetup.log: ,'',,Gagal menulis /tmp/positionersetup.log: ,,INCOMPLETE (SOME),
Failed:,'',,Gagal:,,INCOMPLETE (SOME),
Falkland Islands (Malvinas),'',,'',,EMPTY (SOME),
Fallback Timer,,,Pewaktu Mundur,,SOLITARY,
Fallback remote receiver URL,'',,URL penggunaan rx dari jauh,,INCOMPLETE (SOME),
Fan %d,'',,Kipas %d,,INCOMPLETE (SOME),
Fan %d PWM,,,Kipas %d PWM,,SOLITARY,
Fan %d voltage,,,Voltase kipas %d,,SOLITARY,
Fan operation,,,Operasi kipas,,SOLITARY,
Fan speed,,,Kecepatan kipas,,SOLITARY,
Faroe Islands,'',,'',,EMPTY (SOME),
Fast,'',,Cepat,,INCOMPLETE (SOME),
Fast DiSEqC,'',,DiSEqC Cepat,,INCOMPLETE (SOME),
Fast Scan,'',,Pelacakan Cepat,,INCOMPLETE (SOME),
Fast epoch,'',,Fast epoch,,INCOMPLETE (SOME),
Fast forward speeds,'',,Kecepatan maju cepat,,INCOMPLETE (SOME),
Favourites,'',,Favorit,,INCOMPLETE (SOME),
Fiji,'',,'',,EMPTY (SOME),
File appears to be busy.\n,'',,Berkas tampaknya sedang sibuk.\n,,INCOMPLETE (SOME),
Filename,,,Nama berkas,,SOLITARY,
Filesystem check,,,Pemeriksaan filesystem,,SOLITARY,
Final position at,'',,Letak akhir pada,,INCOMPLETE (SOME),
Final position at index,'',,Letak akhir pada indeks,,INCOMPLETE (SOME),
Final scroll delay,'',,'',,EMPTY (SOME),
Find currently playing service,,,Temukan layanan yg sedang diputar,,SOLITARY,
Fine movement,'',,Pergerakan halus,,INCOMPLETE (SOME),
Finetune,'',,Penyelarasan,,INCOMPLETE (SOME),
Finished,'',,Selesai,,INCOMPLETE (SOME),
Finished configuring your network,'',,Selesai menyetel jaringan anda,,INCOMPLETE (SOME),
Finished restarting your network,'',,Selesai memulai ulang jaringan anda,,INCOMPLETE (SOME),
Finland,'',,Finlandia,,INCOMPLETE (SOME),
Finnish,'',,Finlandia,,INCOMPLETE (SOME),
Fixed,'',,Tetap,,INCOMPLETE (SOME),
Flashing image successful,'',,Pemasangan image berhasil,,INCOMPLETE (SOME),
Flashing image was not successful\n%s,'',,Pemasangan image tidak berhasil\n%s,,INCOMPLETE (SOME),
Following tasks will be done after you press OK!,'',,Tugas berikut akan dilakukan setelah anda tekan OK!,,INCOMPLETE (SOME),
Force legacy signal stats,,,Paksa statistik sinyal lawas,,SOLITARY,
Format,'',,Format,,INCOMPLETE (SOME),
Forward volume keys,'',,Teruskan tombol suara,,INCOMPLETE (SOME),
Frame size in full view,'',,Ukuran bingkai pada tinjauan penuh,,INCOMPLETE (SOME),
French,'',,Perancis,,INCOMPLETE (SOME),
French Polynesia,'',,Polinesia Perancis,,INCOMPLETE (SOME),
French Southern Territories,'',,Teritorial Selatan Perancis,,INCOMPLETE (SOME),
Frequency,'',,Frekuensi,,INCOMPLETE (SOME),
Frequency & Channel,,,Frekuensi & Kanal,,SOLITARY,
Frequency & Polarization,,,Frekuensi & Polarisasi,,SOLITARY,
Frequency bands,'',,Pita frekuensi,,INCOMPLETE (SOME),
Frequency scan step size(khz),'',,Ukuran jangka pelacakan frekuensi(khz),,INCOMPLETE (SOME),
Frequency steps,'',,Jangka frekuensi,,INCOMPLETE (SOME),
Frequency:,,,Frekuensi:,,SOLITARY,
Fri,'',,Jum,,INCOMPLETE (SOME),
Friday,'',,Jum'at,,INCOMPLETE (SOME),
From:,,,Dari:,,SOLITARY,
Frontprocessor version: %s,'',,Versi prosessor depan: %s,,INCOMPLETE (SOME),
Full transparency,'',,Transparan sepenuhnya,,INCOMPLETE (SOME),
Full view resolution,,,Resolusi tinjauan penuh,,SOLITARY,
Function of OK button,,,Fungsi tombol OK,,SOLITARY,
Further Options,,,Pilihan Selanjutnya,,SOLITARY,
Further options,,,Pilihan selanjutnya,,SOLITARY,
G,,,G,,SOLITARY,
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,,,GUI perlu direstart untuk menerapkan bahasa baru\nApakah anda ingin merestart GUI sekarang?,,SOLITARY,
Gabon,'',,'',,EMPTY (SOME),
Gambia,'',,'',,EMPTY (SOME),
Gateway,'',,Gateway,,INCOMPLETE (SOME),
General AC3 delay,'',,Tunda AC3 umum,,INCOMPLETE (SOME),
General PCM delay,'',,Tunda PCM umum,,INCOMPLETE (SOME),
Genre,'',,Gaya,,INCOMPLETE (SOME),
Georgia,'',,'',,EMPTY (SOME),
German,'',,Jerman,,INCOMPLETE (SOME),
Getting plugin information. Please wait...,'',,Mendapatkan info plugin. Silakan tunggu...,,INCOMPLETE (SOME),
Ghana,'',,'',,EMPTY (SOME),
Gibraltar,'',,'',,EMPTY (SOME),
Go down the list,'',,Menuju bawah daftar,,INCOMPLETE (SOME),
Go to first movie or last item,'',,Menuju film awal atau item terakhir,,INCOMPLETE (SOME),
Go to first movie or top of list,'',,Menuju film awal atau puncak daftar,,INCOMPLETE (SOME),
Go to first service,'',,Menuju layanan awal,,INCOMPLETE (SOME),
Go to last service,'',,Menuju layanan terkahir,,INCOMPLETE (SOME),
Go to next event,'',,Menuju acara berikutnya,,INCOMPLETE (SOME),
Go to next page of service,'',,Menuju halaman berikutnya dari layanan,,INCOMPLETE (SOME),
Go to previous event,'',,Menuju acara sebelumnya,,INCOMPLETE (SOME),
Go to previous page of service,'',,Menuju halaman sebelumnya dari layanan,,INCOMPLETE (SOME),
Go up the list,'',,Menuju ke atas daftar,,INCOMPLETE (SOME),
Gold,'',,Emas,,INCOMPLETE (SOME),
Goto,'',,Menuju,,INCOMPLETE (SOME),
Goto 0,'',,Menuju 0,,INCOMPLETE (SOME),
Goto X,'',,Menuju X,,INCOMPLETE (SOME),
Goto index position,'',,Menuju letak indeks,,INCOMPLETE (SOME),
Goto next day of events,'',,Menuju hari berikutnya dari acara,,INCOMPLETE (SOME),
Goto next page of events,'',,Menuju halaman berikutnya dari acara,,INCOMPLETE (SOME),
Goto position,'',,Menuju letak,,INCOMPLETE (SOME),
Goto previous day of events,'',,Menuju hari sebelumnya dari acara,,INCOMPLETE (SOME),
Goto previous page of events,'',,Menuju halaman sebelumnya dari acara,,INCOMPLETE (SOME),
Goto primetime / now,,,Menuju jam tayang utama / sekarang,,SOLITARY,
Goto specific date/time,,,Menuju tanggal/jam tertentu,,SOLITARY,
Goto:,,,Menuju:,,SOLITARY,
GotoX calibration,'',,Menuju kalibrasi X,,INCOMPLETE (SOME),
GraphMultiEpg Settings,,,Pengaturan GraphMultiEpg,,SOLITARY,
Graphical Multi EPG,,,EPG Multi Grafis,,SOLITARY,
Greek,'',,Yunani,,INCOMPLETE (SOME),
Green,,,Hijau,,SOLITARY,
Greenland,'',,'',,EMPTY (SOME),
Grenada,'',,'',,EMPTY (SOME),
Guadeloupe,'',,'',,EMPTY (SOME),
Guam,'',,'',,EMPTY (SOME),
Guard interval,'',,Guard interval,,INCOMPLETE (SOME),
Guatemala,'',,'',,EMPTY (SOME),
Guernsey,'',,'',,EMPTY (SOME),
Guinea,'',,'',,EMPTY (SOME),
Guinea-Bissau,'',,'',,EMPTY (SOME),
Guyana,'',,'',,EMPTY (SOME),
H,,,'',,SOLITARY,
HD list,'',,daftar HD,,INCOMPLETE (SOME),
HD2400,'',,HD2400,,INCOMPLETE (SOME),
HD60,'',,'',,EMPTY (SOME),
HDMI,'',,HDMI,,INCOMPLETE (SOME),
HDMI Colordepth,'',,Kedalaman warna HDMI,,INCOMPLETE (SOME),
HDMI Colorimetry,'',,Ukuran warna HDMI,,INCOMPLETE (SOME),
HDMI Colorspace,'',,Ruang warna HDMI,,INCOMPLETE (SOME),
HDMI HDR Type,'',,Jenis HDR HDMI,,INCOMPLETE (SOME),
HDMI-CEC Source Inactive,,,Interaktif Sumber HDMI-CEC,,SOLITARY,
HDMI-CEC setup,,,Pengaturan HDMI-CEC,,SOLITARY,
HDR10,,,'',,SOLITARY,
HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,,'',,SOLITARY,
HELP,'',,TOLONG,,INCOMPLETE (SOME),
HLG,,,'',,SOLITARY,
Handle standby from TV,'',,Tangani standby dari TV,,INCOMPLETE (SOME),
Handle wakeup from TV,'',,Tangani bangun dari TV,,INCOMPLETE (SOME),
Hard disk,,,Hard disk,,SOLITARY,
Hard disk setup,'',,Pengaturan harddisk,,INCOMPLETE (SOME),
Hard disk standby after,'',,Standby harddisk setelah,,INCOMPLETE (SOME),
Harddisk,'',,Harddisk,,INCOMPLETE (SOME),
Harddisk Setup,'',,Pengaturan Harddisk,,INCOMPLETE (SOME),
Hardware: ,,,Perangkat keras: ,,SOLITARY,
Heard Island and McDonald Islands,'',,'',,EMPTY (SOME),
Hebrew,'',,Yahudi,,INCOMPLETE (SOME),
Helps setting up your antenna,,,Membantu pengaturan antena anda,,SOLITARY,
Hidden network,'',,Jaringan tersembunyi,,INCOMPLETE (SOME),
Hide,,,Sembunyikan,,SOLITARY,
Hide channel list in radio mode,,,Sembunyikan daftar kanal pada mode radio,,SOLITARY,
Hide known extensions,'',,Sembunyikan ekstensi yg diketahui,,INCOMPLETE (SOME),
Hide number markers,,,Sembunyikan penanda nomor,,SOLITARY,
Hide parentel locked services,,,Sembunyikan layanan terkunci orangtua,,SOLITARY,
Hide player,'',,Sembunyikan pemutar media,,INCOMPLETE (SOME),
Hide zap errors,'',,Sembunyikan kesalan zap,,INCOMPLETE (SOME),
Hierarchy info,'',,Info hirarki,,INCOMPLETE (SOME),
High bitrate support,'',,Dukungan bitrate tinggi,,INCOMPLETE (SOME),
History back,'',,Riwayan sebelumnya,,INCOMPLETE (SOME),
History next,'',,Riwayan berikutnya,,INCOMPLETE (SOME),
Hold screen,'',,Tahan layar,,INCOMPLETE (SOME),
Hold till locked,'',,Tahan sampai terkunci,,INCOMPLETE (SOME),
Holy See,'',,'',,EMPTY (SOME),
Home,'',,Depan,,INCOMPLETE (SOME),
Honduras,'',,'',,EMPTY (SOME),
Hong Kong,'',,'',,EMPTY (SOME),
Horizontal,'',,Horizontal,,INCOMPLETE (SOME),
Horizontal turning speed,'',,Kecepatan putar horizontal,,INCOMPLETE (SOME),
HotKey Setup,,,Pengaturan Tombol Pintas,,SOLITARY,
Hotkey,'',,Tombol Pintas,,INCOMPLETE (SOME),
Hotkey Panic,,,Tombol Pintas Panik,,SOLITARY,
Hotkey Setup,'',,Pengaturan Tombol Pintas,,INCOMPLETE (SOME),
Hotkey zap,,,Zap tombol pintas,,SOLITARY,
Hotplug,,,'',,SOLITARY,
How many minutes do you want to record?,'',,Berapa menit anda ingin merekam?,,INCOMPLETE (SOME),
Hue,'',,Hue,,INCOMPLETE (SOME),
Hungarian,'',,Hungaria,,INCOMPLETE (SOME),
I,,,'',,SOLITARY,
IDLE,,,DIAM,,SOLITARY,
INFO,'',,INFO,,INCOMPLETE (SOME),
INS,,,'',,SOLITARY,
IP address,'',,Alamat IP,,INCOMPLETE (SOME),
ISO file is too large for this filesystem!,'',,Berkas ISO terlalu besar untuk filesystem ini!,,INCOMPLETE (SOME),
ISO path,'',,Arah tuju ISO,,INCOMPLETE (SOME),
Iceland,'',,Islandia,,INCOMPLETE (SOME),
Icons,'',,Ikon,,INCOMPLETE (SOME),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,'',,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,'',,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,"Jika diaktifkan, layar menunjukkan 12 karater ketimbang 8, tapi dalam latin-1/translit saja.",,SOLITARY,
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,"Jika diaktifkan dan pemutar film selesai, maka setelah kembali ke daftar film tidak akan otomatis memulai putar kembali layanan.",,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,"Jika diset ke 'Ya', maka berkasi suara diputar pada 'mode daftar' saja, ketimbang pada pemutar layar penuh.",,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.",'',,"Jika diset ke 'ya' nilai sinyal (SNR, dlsb) akan dihitung dari API V3. Ini adalah API versi lama yg sekarang sudah digantikan.",,INCOMPLETE (SOME),
If using multiple uncommitted switches the DiSEqC commands must be sent multiple times. Set to the number of uncommitted switches in the chain minus one.,'',,"Jika menggunakan saklar tak terikat multi, perintah DiSEqC musti dikirim berulangkali. Set pada nomor saklar tak terikat pada deretan kurang satu.",,INCOMPLETE (SOME),
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.",'',,"Jika anda menggunakan LNB berpolarisasi sirkular pilih 'ya', sebaliknya pilih 'tidak'.",,INCOMPLETE (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,'',,"Jika anda menggunakan saklar terikat DiSEqC, masukkan huruf port yg diminta untuk mengakses LNB yg digunakan pada satelit ini.",,INCOMPLETE (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,'',,"Jika anda menggunakan saklar tidak terikat DiSEqC, masukkan nomor port yg diminta untuk mengakses LNB yg digunakan pada satelit ini.",,INCOMPLETE (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",'',,"Jika anda melihat ini, ada yg salah dengan\nkoneksi scart anda. Tekan OK untuk kembali.",,INCOMPLETE (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.",'',,"Jika kontras dan kecerahan TV anda naik, matikan lah. Jika ada sesuatu yg disebut \""dynamic\"", set lah ke standar. Atur tingkat cahaya latar ke nilai sesuai selera anda. Turunkan kontras pada TV anda sebanyak mungkin.\nLalu atur setelan kecerahan serendah mungkin, tapi pastikan kedua nuansa abu-abu paling bawah tetap bisa dibedakan.\nTidak perlu kawatir dengan nuansa cerah sekarang. Ia akan diatur pada langkah berikutnya.\nJika anda puas dengan hasilnya, tekan OK.",,INCOMPLETE (SOME),
Ignore DVB-C namespace sub network,'',,Abaikan sub jaringan namespace DVB-C,,INCOMPLETE (SOME),
Ignore DVB-S namespace sub network,'',,Abaikan sub jaringan namespace DVB-S,,INCOMPLETE (SOME),
Ignore DVB-T namespace sub network,'',,Abaikan sub jaringan namespace DVB-T,,INCOMPLETE (SOME),
Ignore conflict,,,Abaikan konflik,,SOLITARY,
Image to install is invalid\n%s,'',,Image yang ingin dipasang tidak valid\n%s,,INCOMPLETE (SOME),
Image: ,,,Image: ,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,Impor kanal dan/atau EPG dari URL Rx jauh juga ketika Rx itu keluar dari posisi standby,,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,Impor kanal dan/atau EPG dari URL Rx jauh ketika Rx atau enigma2 dimulai ulang,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,,"Dalam hal merekam pewaktu, TV dialihkan ke layanan perekaman!\n",,SOLITARY,
In progress,'',,Sedang berlangsung,,INCOMPLETE (SOME),
Inactivity Sleeptimer,,,Pewaktutidur Tak aktif,,SOLITARY,
Include AIT in http streams,'',,Sertakan AIT pada streaming http,,INCOMPLETE (SOME),
Include ECM in http streams,'',,Sertakan ECM pada streaming http,,INCOMPLETE (SOME),
Include EIT in http streams,'',,Sertakan EIT pada streaming http,,INCOMPLETE (SOME),
Incorrect service type for Picture in Picture!,,,Jenis layanan tidak benar pada PiP!,,SOLITARY,
Increased voltage,'',,Voltase dinaikkan,,INCOMPLETE (SOME),
Index,'',,Indeks,,INCOMPLETE (SOME),
Index allocated:,'',,Indeks dialokasikan:,,INCOMPLETE (SOME),
India,'',,'',,EMPTY (SOME),
Indonesia,'',,'',,EMPTY (SOME),
Indonesian,,,Indonesia,,SOLITARY,
Info,'',,Info,,INCOMPLETE (SOME),
Info bar,,,Bilah info,,SOLITARY,
Info bar timeout,,,Batas waktu bilah info,,SOLITARY,
Infobar frontend data source,Sumberdata depan palang info,,Sumber data frontend pada bilah info,,MISMATCH (SOME),
Information,Informasi,,Informasi,,CONSISTENT (SOME),
Init,'',,Init,,INCOMPLETE (SOME),
Initial fast forward speed,'',,Kecepatan maju cepat awal,,INCOMPLETE (SOME),
Initial location in new timers,,,Lokasi awal pada pewaktu baru,,SOLITARY,
Initial lock ratio,'',,Rasio penguncian awal,,INCOMPLETE (SOME),
Initial rewind speed,'',,Kecepatan mundur cepat awal,,INCOMPLETE (SOME),
Initial scroll delay,'',,Penundaan gulir awal,,INCOMPLETE (SOME),
Initial signal quality,'',,Kualitas sinyal awal,,INCOMPLETE (SOME),
Initial signal quality:,'',,Kualitas sinyal awal:,,INCOMPLETE (SOME),
Initialization,'',,Inisialisasi,,INCOMPLETE (SOME),
Initialize,'',,Inisialisasi,,INCOMPLETE (SOME),
Initializing storage device...,'',,Memformat media penyimpanan...,,INCOMPLETE (SOME),
Input,'',,Masukan,,INCOMPLETE (SOME),
Input Stream ID,'',,Masukkan ID Stream,,INCOMPLETE (SOME),
Input device setup,,,Atur perangkat input,,SOLITARY,
Input devices,'',,Perangkat Input,,INCOMPLETE (SOME),
Install,'',,Pasang,,INCOMPLETE (SOME),
Install channel list,,,Pasang daftar kanal,,SOLITARY,
Install extensions,'',,Pasang ekstensi,,INCOMPLETE (SOME),
Install local extension,'',,Pasang ekstensi lokal,,INCOMPLETE (SOME),
Install picons on,'',,Pasang picon pada,,INCOMPLETE (SOME),
Installation has completed.,,,Pemasangan telah selesai.,,SOLITARY,
Installation or removal has completed.,,,Pemasangan atau penghapusan telah selesai.,,SOLITARY,
Installing,'',,Pemasangan,,INCOMPLETE (SOME),
Installing software...,'',,Memasang perangkat lunak...,,INCOMPLETE (SOME),
Instant record,'',,Rekam segera,,INCOMPLETE (SOME),
Instant recording location,'',,Lokasi perekaman segera,,INCOMPLETE (SOME),
Instant recording...,'',,Perekaman segera...,,INCOMPLETE (SOME),
Interface: ,'',,Antarmuka: ,,INCOMPLETE (SOME),
Internal,'',,'',,EMPTY (SOME),
Internal flash,'',,Flash memori internal,,INCOMPLETE (SOME),
Internal hdd only,'',,Hdd internal saja,,INCOMPLETE (SOME),
Interval between keys when repeating:,'',,Selang waktu antara tombol ketika berulang:,,INCOMPLETE (SOME),
Invalid directory selected: %s,'',,Direktori tidak valid dipilih: %s,,INCOMPLETE (SOME),
Invalid location,'',,Lokasi tidak valid,,INCOMPLETE (SOME),
Invalid transponder data,'',,Data transponder tidak valid,,INCOMPLETE (SOME),
Inversion,'',,Inversi,,INCOMPLETE (SOME),
Inversion & Bandwidth,,,Inversi & Lebarpita,,SOLITARY,
"Inversion, Pilot & Roll-off",,,"Inversi, Pilot & Roll-off",,SOLITARY,
Invert,'',,Invert,,INCOMPLETE (SOME),
Iran (Islamic Republic of),'',,Republik Islam Iran,,INCOMPLETE (SOME),
"Iran, Islamic Republic",,,"Republik Islam, Iran",,SOLITARY,
Iraq,'',,'',,EMPTY (SOME),
Ireland,'',,Irlandia,,INCOMPLETE (SOME),
Is this setting ok?,'',,Apakah pengaturan ini ok?,,INCOMPLETE (SOME),
Is this video mode ok?,'',,Apakah mode video ini ok?,,INCOMPLETE (SOME),
Israel,'',,'',,EMPTY (SOME),
