msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.",'',,"Si utilitzeu un LNB polaritzat circular, seleccioneu “sí”, en cas contrari, seleccioneu “no”.",'',INCOMPLETE (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,'',,"Si utilitzeu un commutador compromès amb DiSEqC, introduïu la carta de port necessària per accedir al LNB utilitzat per a aquest satèl·lit.",'',INCOMPLETE (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,'',,"Si utilitzeu un commutador sense compromís DiSEqC, introduïu el número de port necessari per accedir al LNB que s’utilitza per a aquest satèl·lit.",'',INCOMPLETE (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",Si pots veure això és que hi ha algun problema\namb la connexió SCART. Prem OK per tornar.,Si pots veure això és que hi ha algun problema\namb la connexió SCART. Prem OK per tornar.,Si pots veure això és que hi ha algun problema\namb la connexió SCART. Prem OK per tornar.,,CONSISTENT (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.",'','',"Si el vostre televisor té una brillantor o una millora de contrast, inhabiliteu-lo. Si hi ha alguna cosa que es diu “dinàmic”, configureu-lo com a estàndard. Ajusteu el nivell de llum de fons a un valor adequat al vostre gust. Apagueu el contrast del vostre televisor tant com sigui possible.\nA continuació, gireu el nivell de brillantor el més baix possible, però assegureu-vos que es distingeixen els dos tons més baixos de gris.\nNo t’importen els tons brillants ara. Es configuraran al següent pas.\nSi està satisfet amb el resultat, premeu D’acord.",'',INCOMPLETE (ALL),
Ignore DVB-C namespace sub network,'',,Ignora la subxarxa de l’espai de noms DVB-C,'',INCOMPLETE (SOME),
Ignore DVB-S namespace sub network,'',,Ignora la subxarxa de l’espai de noms DVB-S,'',INCOMPLETE (SOME),
Ignore DVB-T namespace sub network,'',,Ignora la subxarxa de l’espai de noms DVB-T,'',INCOMPLETE (SOME),
Ignore conflict,,,Ignora el conflicte,,SOLITARY,
Image to install is invalid\n%s,'',,La imatge a instal·lar no és vàlida\n% s,,INCOMPLETE (SOME),
Image: ,,,Imatge:,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,Importeu canals i / o EPG des de l’URL del receptor remot també quan el receptor surti del mode d’espera,,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver is booted,,,Importeu canals i / o EPG des de l’URL del receptor remot quan s’inicia el receptor,,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,canals mport i / o EPG des de l’URL del receptor remot quan es reinicia el receptor o l’enigma2,,SOLITARY,
"Import from fallback tuner failed, %s",,,"Ha fallat la importació del sintonitzador fallback,% s",,SOLITARY,
Import from remote receiver URL,,,Importa des de l’URL del receptor remot,,SOLITARY,
Import remote receiver URL,,,URL del receptor remot mport,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,"Per a poder fer una gravació programada, s'ha canviat al canal adequat!\n","Per a poder fer una gravació programada, s'ha canviat al canal adequat!\n","Per a poder fer una gravació programada, s'ha canviat al canal adequat!\n",CONSISTENT (SOME),
In progress,,,Progrés d'execució,,SOLITARY,
Inactivity Sleeptimer,,,Inactivitat Sleeptimer,,SOLITARY,
Include AIT in http streams,'','',Inclou AIT en els fluxos http,'',INCOMPLETE (ALL),
Include CI assignment,'',,incloure l’assignació de CI,,INCOMPLETE (SOME),
Include ECM in http streams,'','',Incloeu ECM als streams http,'',INCOMPLETE (ALL),
Include EIT in http streams,'','',Incloeu EIT als streams http,'',INCOMPLETE (ALL),
Incorrect service type for Picture in Picture!,,,Tipus de servei incorrecte per a Picture in Picture!,,SOLITARY,
Increased voltage,Voltatge incrementat,Voltatge incrementat,Voltatge incrementat,Voltatge incrementat,CONSISTENT (ALL),
Index,'',,Índex,,INCOMPLETE (SOME),
Index allocated:,'','',Índex assignat:,'',INCOMPLETE (ALL),
India,'',,India,'',INCOMPLETE (SOME),
Indonesia,'',,Indonesia,'',INCOMPLETE (SOME),
Indonesian,'',,Indonesian,,INCOMPLETE (SOME),
Info,'','',Info,'',INCOMPLETE (ALL),
Info bar,,,Barra d’informació,,SOLITARY,
Info bar timeout,,,El temps d’espera de la barra d’informació,,SOLITARY,
Infobar frontend data source,'',,Font de dades del frontend infobar,'',INCOMPLETE (SOME),
Information,Informació,Informació,Informació,Informació,CONSISTENT (ALL),
Init,Iniciar,Iniciar,Iniciar,Iniciar,CONSISTENT (ALL),
Initial fast forward speed,'','',Velocitat inicial d’avanç ràpid,'',INCOMPLETE (ALL),
Initial location in new timers,,,Ubicació inicial en nous temporitzadors,,SOLITARY,
Initial lock ratio,'','',Relació de bloqueig inicial,'',INCOMPLETE (ALL),
Initial rewind speed,'','',Velocitat de rebobinat inicial,'',INCOMPLETE (ALL),
Initial scroll delay,'',,Retard de desplaçament inicial,'',INCOMPLETE (SOME),
Initial signal quality,'','',Qualitat inicial del senyal,'',INCOMPLETE (ALL),
Initial signal quality:,'','',Qualitat inicial del senyal:,'',INCOMPLETE (ALL),
Initialization,'','',Inicialització,,INCOMPLETE (SOME),
Initialize,Inicialitzar,Inicialitzar,Inicialitzar,Inicialitzar,CONSISTENT (ALL),
Initializing storage device...,'','',Inicialitzant el dispositiu d’emmagatzematge …,'',INCOMPLETE (ALL),
Input,Entrada,Entrada,Entrada,Entrada,CONSISTENT (ALL),
Input ,,,Entrada ,,SOLITARY,
Input Stream ID,'',,Identificador de flux d’entrada,'',INCOMPLETE (SOME),
Input device setup,,'',Configuració del dispositiu d’entrada,,INCOMPLETE (SOME),
Input devices,'','',Dispositius d’entrada,'',INCOMPLETE (ALL),
Install,'','',Instal·leu,'',INCOMPLETE (ALL),
Install channel list,,'',Canal següent en l'històric,'',INCOMPLETE (SOME),
Install extensions,'',,Instal·leu extensions,,INCOMPLETE (SOME),
Install local extension,'','',Instal·leu l’extensió local,'',INCOMPLETE (ALL),
Install picons on,'','',Instal·leu picons a,'',INCOMPLETE (ALL),
Installation has completed.,,,La instal·lació s’ha completat.,,SOLITARY,
Installation or removal has completed.,,,La instal·lació o eliminació s’ha finalitzat.,,SOLITARY,
Installing,Instal·lant,Instal·lant,Instal·lant,Instal·lant,CONSISTENT (ALL),
Installing software...,'',,S’està instal·lant el programari …,,INCOMPLETE (SOME),
Instant record,'',,Registre instantani,,INCOMPLETE (SOME),
Instant recording location,,,Canviar la gravació (durada),,SOLITARY,
Instant recording...,,,Enregistrament instantani …,,SOLITARY,
Interface: ,'','',Interfície:,'',INCOMPLETE (ALL),
Internal,,,Intern,,SOLITARY,
Internal flash,,,Flaix intern,,SOLITARY,
Internal hdd only,'','',Només hdd intern,'',INCOMPLETE (ALL),
Interval between keys when repeating:,'','',Interval entre tecles en repetir:,'',INCOMPLETE (ALL),
Invalid directory selected: %s,'','',Directori no vàlid seleccionat:% s,'',INCOMPLETE (ALL),
Invalid location,'','',Ubicació no vàlida,'',INCOMPLETE (ALL),
Invalid transponder data,,,Les dades del transpondedor no són vàlides,,SOLITARY,
Inversion,Inversió,Inversió,Inversió,Inversió,CONSISTENT (ALL),
Inversion & Bandwidth,,,Inversió i amplada de banda,,SOLITARY,
"Inversion, Pilot & Roll-off",,,"Inversió, Pilot i desplegament",'',INCOMPLETE (SOME),
Invert,'','',Invertir,'',INCOMPLETE (ALL),
Iran (Islamic Republic of),'',,Iran (Islamic Republic of),'',INCOMPLETE (SOME),
"Iran, Islamic Republic",'',,"Iran, Islamic Republic",'',INCOMPLETE (SOME),
Iraq,'',,Iraq,'',INCOMPLETE (SOME),
Ireland,'',,Irlanda,'',INCOMPLETE (SOME),
Is this setting ok?,'','',Aquesta configuració està bé?,'',INCOMPLETE (ALL),
Is this video mode ok?,'','',Aquest mode de vídeo és correcte?,'',INCOMPLETE (ALL),
Isle of Man,,,illa de l’home,,SOLITARY,
Israel,'',,Israel,'',INCOMPLETE (SOME),
"It seems you did not see all the eight arrow heads. This means your TV has overscan enabled, and is not configured properly.\n\nPlease refer to your TV's manual to find how you can disable overscan on your TV. Look for terms like 'Just fit', 'Full width', etc. If you can't find it, ask other users at http://forums.openpli.org.\n\n",,,"Sembla que no heu vist tots els vuit caps de fletxa. Això vol dir que el vostre televisor ha estat activat i no està configurat correctament.\n\nConsulteu el manual del vostre televisor per esbrinar com podeu desactivar el model de sobrecanvi al vostre televisor. Cerqueu termes com “S’adapta bé”, “Amplada completa”, etc. Si no el trobeu, demaneu a altres usuaris a http://forums.openpli.org.\n",,SOLITARY,
Italian,Italià,Italià,Italià,Italià,CONSISTENT (ALL),
Italy,,,Itàlia,,SOLITARY,
Items per page ,,,Elements per pàgina,,SOLITARY,
Items per page for list screen,,,Elements per pàgina per a la pantalla de la llista,,SOLITARY,
J,,,J,,SOLITARY,
Jamaica,'',,Jamaica,'',INCOMPLETE (SOME),
Japan,'',,Japo,'',INCOMPLETE (SOME),
Jersey,'',,Jersey,'',INCOMPLETE (SOME),
Job overview,'',,Visió general de la feina,,INCOMPLETE (SOME),
Jordan,'',,Jordània,'',INCOMPLETE (SOME),
Jump to beginning of list,'','',Saltar a l’inici de la llista,'',INCOMPLETE (ALL),
Jump to end of list,,,Salta al final de la llista,,SOLITARY,
Jump to next marked position,'','',Salta a la següent posició marcada,,INCOMPLETE (SOME),
Jump to previous marked position,'','',Salta a l'anterior posició marcada,,INCOMPLETE (SOME),
Just scale,,'',Només escala,'',INCOMPLETE (SOME),
KA-SAT,'',,KA-SAT,KA-SAT (9°E),MISMATCH (SOME),
Kazakhstan,'',,Kazakhstan,'',INCOMPLETE (SOME),
Keep service,,,Mantenir el servei,,SOLITARY,
Kenya,'',,Kenya,'',INCOMPLETE (SOME),
Kernel version: ,,,Nova versió,,SOLITARY,
Key Events,,,Esdeveniments clau,,SOLITARY,
Keyboard,'','',Teclat,'',INCOMPLETE (ALL),
Keyboard data entry,,,Entrada de dades del teclat,,SOLITARY,
Keyboard map,,,Mapa del teclat,,SOLITARY,
Keyboard setup,'','',Configuració teclat,,INCOMPLETE (SOME),
Kiribati,'',,Kiribati,'',INCOMPLETE (SOME),
Korea (Democratic People's Republic of),'',,Corea (República Popular Democràtica de),'',INCOMPLETE (SOME),
Korea (Republic of),'',,Corea (República de),'',INCOMPLETE (SOME),
Kuwait,,,Kuwait,,SOLITARY,
Kyrgyzstan,'',,Kyrgyzstan,'',INCOMPLETE (SOME),
LAN adapter,'','',Adaptador de red,'',INCOMPLETE (ALL),
LAN connection,'','',Connexió LAN,'',INCOMPLETE (ALL),
LNB,'',LNB,LNB,LNB,INCOMPLETE (ALL),
Language,Idioma,Idioma,Idioma,Idioma,CONSISTENT (ALL),
Language selection,Selecció d'idioma,Selecció d'idioma,Selecció d'idioma,Selecció d'idioma,CONSISTENT (ALL),
Lao People's Democratic Republic,'',,República Democràtica Popular Lao,'',INCOMPLETE (SOME),
Large,'',,Gran,'',INCOMPLETE (SOME),
Last config,'','',Última configuració,'',INCOMPLETE (ALL),
Last speed,'','',Última velocitat,'',INCOMPLETE (ALL),
Last update: ,,,Darrera actualització:,,SOLITARY,
Latest Commits,,,Últims compromisos,,SOLITARY,
Latest update log,,,Registre d’actualitzacions més recent,,SOLITARY,
Latitude,Latitud,Latitud,Latitud,Latitud,CONSISTENT (ALL),
Latvia,'',,Latvia,'',INCOMPLETE (SOME),
Latvian,'','',Latvian,'',INCOMPLETE (ALL),
Leave DVD player?,,,Sortir del reproductor de pel·lícules?,,SOLITARY,
Leave this set to 'yes' unless you fully understand why you are adjusting it.,'',,Deixeu aquest conjunt a “sí” a menys que entengueu completament per què l’estan ajustant.,'',INCOMPLETE (SOME),
Lebanon,'',,Líban,'',INCOMPLETE (SOME),
Left,Esq.,Esq.,Esq.,Esq.,CONSISTENT (ALL),
Left from servicename,,,Resta del nom de servidor,,SOLITARY,
Leisure hobbies,'','',Aficions de lleure,'',INCOMPLETE (ALL),
Lesotho,'',,Lesotho,'',INCOMPLETE (SOME),
Letterbox,'','',Letterbox,'',INCOMPLETE (ALL),
Letterbox zoom,,,Letterbox zoom,,SOLITARY,
Liberia,'',,Liberia,'',INCOMPLETE (SOME),
Libya,'',,Libya,'',INCOMPLETE (SOME),
Liechtenstein,'',,Liechtenstein,'',INCOMPLETE (SOME),
Limit character set for recording filenames,'','',Límit conjunt de caràcters per enregistrar noms de fitxers,'',INCOMPLETE (ALL),
Limit east,Límit est,Límit est,Límit est,Límit est,CONSISTENT (ALL),
Limit the characters that can be used in recording filenames to (7 bit) ascii. This ensures compatibility with operating systems or file systems with limited character sets.,'','',Limiteu els caràcters que es poden fer servir per enregistrar noms de fitxers a (7 bits) ascii. Això garanteix la compatibilitat amb sistemes operatius o sistemes de fitxers amb conjunts de caràcters limitats.,'',INCOMPLETE (ALL),
Limit west,Límit oest,Límit oest,Límit oest,Límit oest,CONSISTENT (ALL),
Limits cancelled,,,Límits cancel·lats,,SOLITARY,
Limits enabled,,,Límits habilitats,,SOLITARY,
Limits off,Treure límits,Treure límits,Treure límits,Treure límits,CONSISTENT (ALL),
Limits on,Posar límits,Posar límits,Posar límits,Posar límits,CONSISTENT (ALL),
Link quality:,'','',Qualitat d’enllaç:,'',INCOMPLETE (ALL),
Link:,'','',Enllaç,'',INCOMPLETE (ALL),
Linked titles with a DVD menu,'','',Títulos vinculados con un menú de DVD,'',INCOMPLETE (ALL),
List available networks,'','',Llista les xarxes disponibles,'',INCOMPLETE (ALL),
List mode,'',,Mode de llista,,INCOMPLETE (SOME),
List of storage devices,,,Llista de dispositius d’emmagatzematge,,SOLITARY,
List type,,,Tipus de llista,,SOLITARY,
Listen to the radio...,,,Escoltar la ràdio...,,SOLITARY,
Lists reloaded!,'',,"Llista la versió% d, trobada% d canals",'',INCOMPLETE (SOME),
Lithuania,,,Lituània,,SOLITARY,
Lithuanian,Lituà,Lituà,Lituà,Lituà,CONSISTENT (ALL),
Live decoder,,,Decodificador en viu,,SOLITARY,
Load,'','',Càrrega,'',INCOMPLETE (ALL),
Load length of movies in movie list,,,Durada de càrrega de les pel·lícules a la llista de pel·lícules,,SOLITARY,
Load playlist,,,Carregar llista,,SOLITARY,
Load unlinked userbouquets,'',,Carregueu blocs d’usuari sense connexió,,INCOMPLETE (SOME),
Local network,'','',Xarxa local,'',INCOMPLETE (ALL),
Locale,'',,Locale,'',INCOMPLETE (SOME),
Location,'','',Localitzar,'',INCOMPLETE (ALL),
Location EPG Cache file,,,Ubicació Fitxer caché EPG,,SOLITARY,
Location for instant recordings,,,Ubicació per a enregistraments instantanis,,SOLITARY,
Lock ratio,'','',Relació de bloqueig,'',INCOMPLETE (ALL),
Lock:,'',,Bloqueig:,'',INCOMPLETE (SOME),
Log results to /tmp,,,Registre els resultats a / tmp,,SOLITARY,
Logfile does not exist anymore,,,El fitxer de registre ja no existeix,,SOLITARY,
Long filenames,'','',Els noms de fitxers llargs,'',INCOMPLETE (ALL),
Long key press,,,Premeu la tecla llarga,,SOLITARY,
Longitude,Longitud,Longitud,Longitud,Longitud,CONSISTENT (ALL),
Loop through from,,,Enllaça des de,'',INCOMPLETE (SOME),
Lower case,'',,Minúscula,'',INCOMPLETE (SOME),
Luxembourg,'',,Luxembourg,'',INCOMPLETE (SOME),
Luxembourgish,'','',Luxemburguès,'',INCOMPLETE (ALL),
MMC card,,,Targeta MMC,,SOLITARY,
MORE,'',,MÉS,,INCOMPLETE (SOME),
Macao,'',,Macao,'',INCOMPLETE (SOME),
Macedonia (the former Yugoslav Republic of),'',,Macedònia (antiga República Iugoslava de),'',INCOMPLETE (SOME),
Madagascar,'',,Madagascar,'',INCOMPLETE (SOME),
Main menu,Menú principal,Menú principal,Menú principal,Menú principal,CONSISTENT (ALL),
Maintain old EPG data for,'','',Manteniu les dades EPG antigues de,'',INCOMPLETE (ALL),
Make it possible to manually initiate the channels import and/or EPG via the extension menu,,,Feu possible iniciar manualment la importació de canals i / o EPG mitjançant el menú d’extensions,,SOLITARY,
Make this mark an 'in' point,Fer que aquesta marca sigui un punt 'in',Fer que aquesta marca sigui un punt 'in',Fer que aquesta marca sigui un punt 'in',Fer que aquesta marca sigui un punt 'in',CONSISTENT (ALL),
Make this mark an 'out' point,Fer que aquesta marca sigui un punt 'out',Fer que aquesta marca sigui un punt 'out',Fer que aquesta marca sigui un punt 'out',Fer que aquesta marca sigui un punt 'out',CONSISTENT (ALL),
Make this mark just a mark,Fer que aquesta marca sigui només una marca,Fer que aquesta marca sigui només una marca,Fer que aquesta marca sigui només una marca,Fer que aquesta marca sigui només una marca,CONSISTENT (ALL),
Malawi,'',,Malawi,'',INCOMPLETE (SOME),
Malaysia,'',,Malaysia,'',INCOMPLETE (SOME),
Maldives,'',,Maldives,'',INCOMPLETE (SOME),
Mali,'',,Mali,'',INCOMPLETE (SOME),
Malta,'',,Malta,'',INCOMPLETE (SOME),
Manage extensions,'','',Gestiona les extensions,'',INCOMPLETE (ALL),
Manage extensions or plugins for your receiver.,,,Gestioneu extensions o complements per al vostre receptor.,,SOLITARY,
Manage your receiver's software,,,Gestioneu el programari del vostre receptor,,SOLITARY,
Manual,'',,Manual,,INCOMPLETE (SOME),
Manual Scan,Recerca manual,Recerca manual,Recerca manual,Recerca manual,CONSISTENT (ALL),
Manual configuration,'','',Configuració manual,'',INCOMPLETE (ALL),
Manual scan,'','',Exploració manual,'',INCOMPLETE (ALL),
Manual transponder,Transponedor manual,Transponedor manual,Transponedor manual,Transponedor manual,CONSISTENT (ALL),
Manually import from fallback tuner,,,Importa manualment des del sintonitzador fallback,,SOLITARY,
Manufacturer,'','',Fabricant,'',INCOMPLETE (ALL),
Manufacturer reset in progress\nPlease wait until enigma2 restarts,,,El fabricant s’ha restablert en curs\nEspereu fins que es reiniciï l’enigma2,,SOLITARY,
Margin after recording (minutes),,,Marge després de la gravació (minuts),,SOLITARY,
Margin before recording (minutes),,,Marge abans de la gravació (minuts),,SOLITARY,
Mark service as dedicated 3D service,'',,Marca el servei com a servei 3D dedicat,,INCOMPLETE (SOME),
Marshall Islands,'',,Illes Marshall,'',INCOMPLETE (SOME),
Martinique,'',,Martinique,'',INCOMPLETE (SOME),
Mauritania,,,Mauritània,,SOLITARY,
Mauritius,,,Maurici,,SOLITARY,
Max memory positions,'',,Posicions de memòria màx,,INCOMPLETE (SOME),
Max. bitrate: ,'','',Màx. bitrate:,'',INCOMPLETE (ALL),
Maybe the reason that recording is currently running. Please stop the recording before trying to configure the positioner.,,,Potser és el motiu pel qual s’executa la gravació actualment. Atureu la gravació abans d’intentar configurar el posicionador.,,SOLITARY,
Mayotte,'',,Mayotte,'',INCOMPLETE (SOME),
Media player,Reproductor,Reproductor,Reproductor,Reproductor,CONSISTENT (ALL),
Media scanner,,,Escàner multimèdia,,SOLITARY,
Medium is not a writeable DVD!,'','',El mitjà no és un DVD que es pugui escriure.,'',INCOMPLETE (ALL),
Medium is not empty!,'','',El medi no està buit.,'',INCOMPLETE (ALL),
Memory,'','',Memòria,'',INCOMPLETE (ALL),
Memory Info,,,Informació de la memòria,,SOLITARY,
Memory index,'','',Índex de memòria,'',INCOMPLETE (ALL),
Menu,Menú,Menú,Menú,Menú,CONSISTENT (ALL),
Menusort (%s),,,Menúsort (% s),,SOLITARY,
Message,'',,Missatge,'',INCOMPLETE (SOME),
Message...,'',,Missatge,,INCOMPLETE (SOME),
Messages,,,Missatges,,SOLITARY,
Mexico,'',,Mexico,'',INCOMPLETE (SOME),
Micronesia (Federated States of),'',,Micronèsia (estats federats),'',INCOMPLETE (SOME),
Minimum age %d years,'','',Edat mínima% d anys,'',INCOMPLETE (ALL),
Minimum send interval,'','',Interval d’enviament mínim,'',INCOMPLETE (ALL),
Missing ,'','',Falta,'',INCOMPLETE (ALL),
Mode,,'',Mode,'',INCOMPLETE (SOME),
Model,,,Model,,SOLITARY,
Model: ,'',Model: ,Model: ,Model: ,INCOMPLETE (ALL),
Modes,,,Modes,,SOLITARY,
Modulation,Modulació,Modulació,Modulació,Modulació,CONSISTENT (ALL),
Modulator,Modulador,Modulador,Modulador,Modulador,CONSISTENT (ALL),
Moldova (Republic of),'',,Moldova (Republic of),'',INCOMPLETE (SOME),
Mon,Dill,Dill,Dill,Dill,CONSISTENT (ALL),
Mon-Fri,Dill-Div,Dill-Div,Dill-Div,Dill-Div,CONSISTENT (ALL),
Monaco,'',,Monaco,'',INCOMPLETE (SOME),
Monday,Dilluns,Dilluns,Dilluns,Dilluns,CONSISTENT (ALL),
Mongolia,'',,Mongolia,'',INCOMPLETE (SOME),
Montenegro,'',,Montenegro,'',INCOMPLETE (SOME),
Montserrat,'',,Montserrat,'',INCOMPLETE (SOME),
Morocco,'',,Marroc,'',INCOMPLETE (SOME),
Mosquito noise reduction,'','',Reducció del soroll dels mosquits,'',INCOMPLETE (ALL),
Motor command retries,'',,El comandament del motor es torna a intentar,'',INCOMPLETE (SOME),
Motor running timeout,'',,Esgotament del motor en marxa,,INCOMPLETE (SOME),
Mount,'','',Montar,,INCOMPLETE (SOME),
Move,'','',Moure,'',INCOMPLETE (ALL),
Move PiP,,,More PIP,,SOLITARY,
Move PiP to main picture,,,Mouu el PiP a la imatge principal,,SOLITARY,
Move Picture in Picture,,Moure Picture in Picture,Moure Picture in Picture,Moure Picture in Picture,CONSISTENT (SOME),
Move east,Moure a l'est,Moure a l'est,Moure a l'est,Moure a l'est,CONSISTENT (ALL),
Move the keyboard cursor down,'',,Desplaceu el cursor del teclat cap avall,'',INCOMPLETE (SOME),
Move the keyboard cursor left,'',,Desplaceu el cursor del teclat a l’esquerra,'',INCOMPLETE (SOME),
Move the keyboard cursor right,'',,Moveu el cursor al teclat cap a la dreta,'',INCOMPLETE (SOME),
Move the keyboard cursor up,'',,Desplaceu el cursor cap amunt,'',INCOMPLETE (SOME),
Move the text cursor left,'',,Desplaceu el cursor de text a l’esquerra,'',INCOMPLETE (SOME),
Move the text cursor right,'',,Desplaceu el cursor de text cap a la dreta,'',INCOMPLETE (SOME),
Move the text cursor to the first character,'',,Desplaceu el cursor de text al primer personatge,'',INCOMPLETE (SOME),
Move the text cursor to the last character,'',,Desplaceu el cursor de text a l’últim personatge,'',INCOMPLETE (SOME),
Move to position X,,,Desplaceu-vos a la posició X,,SOLITARY,
Move to the next page,,,Desplaceu-vos a la pàgina següent,,SOLITARY,
Move to the next skin,,,Passa a la pell següent,'',INCOMPLETE (SOME),
Move to the previous page,,,Desplaceu-vos a la pàgina anterior,,SOLITARY,
Move to the previous skin,,,Es desplaça a la pell anterior,,SOLITARY,
Move west,Moure a l'oest,Moure a l'oest,Moure a l'oest,Moure a l'oest,CONSISTENT (ALL),
Moved to position 0,,,S’ha desplaçat a la posició 0,,SOLITARY,
Moved to position at index,,,S’ha desplaçat a la posició a l’índex,,SOLITARY,
Movement,,,Moviment,,SOLITARY,
Movie list configuration,,,Configuració de la llista de pel·lícules,,SOLITARY,
Movie location,'','',Ubicació de la pel·lícula,'',INCOMPLETE (ALL),
Movie selection,,,Selecció de pel·lícules,,SOLITARY,
Movie/Drama,'','',Pel·lícula / Drama ,'',INCOMPLETE (ALL),
Movielist menu,,,Menú Movielista,,SOLITARY,
Moving,'','',En moviment,'',INCOMPLETE (ALL),
Moving east ...,,,En moviment cap a l’est …,,SOLITARY,
Moving to position,,,Passant a la posició,,SOLITARY,
Moving west ...,,,En moviment cap a l’oest …,,SOLITARY,
Mozambique,'',,Mozambique,'',INCOMPLETE (SOME),
Multi EPG,'',Multi EPG,Multi EPG,Multi EPG,INCOMPLETE (ALL),
Multi channel downmix,,,Downmix multicanal,,SOLITARY,
Multi-EPG bouquet selection,,,Selecció de ram multi-EPG,,SOLITARY,
MultiType,,,MultiType,'',INCOMPLETE (SOME),
Multiboot image selector,,,Selector d’imatges multibòtic,,SOLITARY,
Multichannel PCM,,,Multicanal PCM,,SOLITARY,
Multimedia,'','',Multimedia,'',INCOMPLETE (ALL),
Multiple service support,Suport per a serveis múltiples,Suport per a serveis múltiples,Suport per a serveis múltiples,Suport per a serveis múltiples,CONSISTENT (ALL),
Multisat,'',Multisat,Multisat,Multisat,INCOMPLETE (ALL),
Multisat all select,'',,Selecciona en diversos formats,,INCOMPLETE (SOME),
Multistream,,,Multistream,,SOLITARY,
Music/Ballet/Dance,'','',Música / Ballet / Ball (general),'',INCOMPLETE (ALL),
Mute,'',,Silenci,,INCOMPLETE (SOME),
Myanmar,'',,Myanmar,'',INCOMPLETE (SOME),
N/A,N/D,N/D,N/D,N/D,CONSISTENT (ALL),
NEXT,'',,SEGÜENT,,INCOMPLETE (SOME),
NIM & Type,,,NIM & Type,'',INCOMPLETE (SOME),
NO,,,NO,'',INCOMPLETE (SOME),
NOW,'',,ARA,,INCOMPLETE (SOME),
NTSC,'',NTSC,NTSC,NTSC,INCOMPLETE (ALL),
Name,Nom,Nom,Nom,Nom,CONSISTENT (ALL),
Nameserver,Servidor de noms,Servidor de noms,Servidor de noms,Servidor de noms,CONSISTENT (ALL),
Nameserver %d,Servidor de noms %d,Servidor de noms %d,Servidor de noms %d,Servidor de noms %d,CONSISTENT (ALL),
Nameserver settings,'','',Configuració del servidor de noms,'',INCOMPLETE (ALL),
Nameserver setup,'',,Configuració  DNS,,INCOMPLETE (SOME),
Namespace & Orbital pos.,,,Espais de noms i posicionament orbital.,,SOLITARY,
Namibia,'',,Namibia,'',INCOMPLETE (SOME),
Nauru,'',,Nauru,'',INCOMPLETE (SOME),
Nepal,'',,Nepal,'',INCOMPLETE (SOME),
Netherlands,'',,Països Baixos,'',INCOMPLETE (SOME),
Netmask,Màscara,Màscara,Màscara,Màscara,CONSISTENT (ALL),
Network,'','',Xarxa,'',INCOMPLETE (ALL),
Network ID,'','',Xarxa ID,'',INCOMPLETE (ALL),
Network Info:,,,Xarxa info,,SOLITARY,
Network configuration,,,Xarxa configuracio,,SOLITARY,
Network configuration...,'',,Configuració del sintonitzador…,,INCOMPLETE (SOME),
Network mount,,,Muntatge  xarxa,,SOLITARY,
Network mount %s,,,Muntatge per xarxa %s,,SOLITARY,
Network name (SSID),'','',Nom de la xarxa (SSID),'',INCOMPLETE (ALL),
Network scan,Escanejar xarxa,Escanejar xarxa,Escanejar xarxa,Escanejar xarxa,CONSISTENT (ALL),
Network setup,Configuració de xarxa,Configuració de xarxa,Configuració de xarxa,,CONSISTENT (SOME),
Network test,'','',Prova de xarxa,'',INCOMPLETE (ALL),
Network test...,'',,Prova de xarxa:,,INCOMPLETE (SOME),
Network test: ,'','',Prova de xarxa:,,INCOMPLETE (SOME),
Network wizard,,,Assistent de xarxa,,SOLITARY,
Network:,'','',Xarxa:,'',INCOMPLETE (ALL),
"Never decrypt the content while recording. This overrides the individual timer settings globally. If enabled, recordings are stored in crypted presentation and must be decrypted afterwards (sometimes called offline decoding). Default: off.",'',,"No desxifreu el contingut mentre enregistreu. Això substitueix les configuracions del temporitzador individual a nivell mundial. Si està habilitat, les gravacions s’emmagatzemen en presentació encriptada i s’han de desxifrar després (de vegades es denomina descodificació fora de línia). Per defecte: desactivat.",,INCOMPLETE (SOME),
Never decrypt while recording,,,Mai desxifreu durant la gravació,,SOLITARY,
New,Nou,Nou,Nou,Nou,CONSISTENT (ALL),
New Caledonia,'',,Nova Caledònia,'',INCOMPLETE (SOME),
New Zealand,'',,Nova Zelanda,'',INCOMPLETE (SOME),
News Current Affairs,,'',Notícies Actualitat,,INCOMPLETE (SOME),
Next,'','',Seguent,'',INCOMPLETE (ALL),
Nicaragua,'',,Nicaragua,'',INCOMPLETE (SOME),
