msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Final scroll delay,Końcowe opóźnienie przewijania,,Końcowe opóźnienie przewijania,'',INCOMPLETE (SOME),
Find currently playing service,,,Znajdź aktualnie włączony kanał,,SOLITARY,
Fine movement,Krótkie Przesunięcia,,Precyzyjne ruchy,,MISMATCH (SOME),
Finetune,Precyzyjne ustawienia,Dostrajanie,Dostrajanie,Dostrajanie,MISMATCH (ALL),
Finished,Zakończone,Skończone,Skończone,Skończone,MISMATCH (ALL),
Finished configuring your network,Zakończono konfigurowanie sieci,Zakończono konfigurowanie sieci,Zakończono konfigurowanie sieci,Zakończono konfigurowanie sieci,CONSISTENT (ALL),
Finished restarting your network,Zakończono restart sieci,Zakończono restert sieci,Zakończono restart sieci,,MISMATCH (SOME),
Finland,Finlandia,,Finlandia,'',INCOMPLETE (SOME),
Finnish,Zakończono,Fiński,Fiński,Fiński,MISMATCH (ALL),
Fixed,Naprawiony,,Stała,,MISMATCH (SOME),
Flash Image,Wgraj Obraz,,Zainstaluj image,,MISMATCH (SOME),
Flash image,,,Zainstaluj image,,SOLITARY,
Flashing Image,Wgrywanie Obrazu,,Instalowanie image,,MISMATCH (SOME),
Flashing image successful,Wgrywanie obrazu zakończono pomyślnie,,Image zainstalowane pomyślnie,,MISMATCH (SOME),
Flashing image was not successful\n%s,Wgrywanie obrazu nie powiodło się\n%s,,Wgrywanie image nie powiodło się\n%s,,MISMATCH (SOME),
Following tasks will be done after you press OK!,Następujące zadania będą wykonywane po naciśnięciu przycisku 'OK'!,Poniższe zadania będą wykonane po wciśnięciu OK!,Poniższe zadania będą wykonane po wciśnięciu OK!,Poniższe zadania będą wykonane po wciśnięciu OK!,MISMATCH (ALL),
Force legacy signal stats,,,Wymuś starszy typ statystyk sygnału,'',INCOMPLETE (SOME),
Format,Formatowanie,Format,Format,Format,MISMATCH (ALL),
Forward volume keys,Przesuwanie przycisku głośności,Przekazuj klawisze głośności,Przekazuj klawisze głośności,Przekazuj klawisze głośności,MISMATCH (ALL),
Frame size in full view,Rozmiar ramki w pełnym widoku,Rozmiar ramki w pełnym widoku,Rozmiar ramki w pełnym widoku,Rozmiar ramki w pełnym widoku,CONSISTENT (ALL),
France,Francja,,Francja,,CONSISTENT (SOME),
French,Francuski,Francuski,Francuski,Francuski,CONSISTENT (ALL),
French Guiana,Gujana Francuska,,Gujana Francuska,,CONSISTENT (SOME),
French Polynesia,Polinezja Francuska,,Polinezja Francuska,'',INCOMPLETE (SOME),
French Southern Territories,Francuskie Terytoria Południowe i Antarktyczne,,Francuskie Terytoria Południowe,'',MISMATCH (SOME),
Frequency,Częstotliwość,Częstotliwość,Częstotliwość,Częstotliwość,CONSISTENT (ALL),
Frequency & Channel,,,Częstotliwość i kanał,,SOLITARY,
Frequency & Polarization,,,Częstotliwość i polaryzacja,,SOLITARY,
Frequency bands,Pasma częstotliwości,Pasma częstotliwości,Pasma częstotliwości,Pasma częstotliwości,CONSISTENT (ALL),
Frequency scan step size(khz),Częstotliwość rozmiaru skanowania(khz),Rozmiar kroku skanowania (khz),Rozmiar kroku skanowania (khz),Rozmiar kroku skanowania (khz),MISMATCH (ALL),
Frequency steps,Częstotliwość kroków,Kroki częstotliwości,Kroki częstotliwości,Kroki częstotliwości,MISMATCH (ALL),
Frequency:,,,Częstotliwość:,,SOLITARY,
Fri,Pią,Pią,Pią,Pią,CONSISTENT (ALL),
Friday,Piątek,Piątek,Piątek,Piątek,CONSISTENT (ALL),
From:,,,Z:,,SOLITARY,
Frontprocessor version: %s,Wersja frontprocesora: %s,,Wersja front procesora: %s,,MISMATCH (SOME),whitespace
Full screen,,,Tryb pełnoekranowy,,SOLITARY,
Full transparency,Pełna przezroczystość,,Pełna przezroczystość,,CONSISTENT (SOME),
Full view resolution,,,Rozdzielczość w pełnym widoku,,SOLITARY,
Function of OK button,,,Funkcje klawisza OK,,SOLITARY,
Further Options,,,Opcje dodatkowe,,SOLITARY,
Further options,,,Opcje dodatkowe,,SOLITARY,
G,,,'',,SOLITARY,
GStreamer version: ,,,Wersja gstreamera:,,SOLITARY,
GUI Settings,,,Ustawienia interfejsu użytkownika,,SOLITARY,
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,GUI odbiornika musi zostać zrestartowane w celu zmiany języka\nCzy chcesz ponownie uruchomić GUI teraz?,,GUI musi zostać zrestartowane aby zastosować nowy język.\nWykonać restart teraz?,,MISMATCH (SOME),
Gabon,'',,'','',EMPTY (SOME),
Gambia,'',,'','',EMPTY (SOME),
Gateway,Brama,Brama,Brama,Brama,CONSISTENT (ALL),
General AC3 delay,Ogólne opóźnienie AC3,'',Ogólne opóźnienie AC3,'',INCOMPLETE (ALL),
General PCM delay,Ogólne opóźnienie PCM,'',Ogólne opóźnienie PCM,'',INCOMPLETE (ALL),
Genre,Gatunek,Gatunek,Gatunek,Gatunek,CONSISTENT (ALL),
Georgia,Gruzja,,Gruzja,'',INCOMPLETE (SOME),
German,Niemiecki,Niemiecki,Niemiecki,Niemiecki,CONSISTENT (ALL),
Germany,Niemcy,,Niemcy,,CONSISTENT (SOME),
Getting plugin information. Please wait...,Pobieranie info. o wtyczkach.Proszę czekać...,Pobieranie info o pluginach. Proszę czekać...,Pobieranie info o wtyczkach. Proszę czekać...,Pobieranie info o pluginach. Proszę czekać...,MISMATCH (ALL),
Ghana,'',,'','',EMPTY (SOME),
Gibraltar,'',,'','',EMPTY (SOME),
Go down the list,Przejdź w dół listy,Przejdź w dół listy,Przejdź w dół listy,Przejdź w dół listy,CONSISTENT (ALL),
Go to first movie or last item,Idź do pierwszego filmu lub ostatniej pozycji,Idź do pierwszego filmu lub ostatniej,Idź do pierwszego filmu lub ostatniej pozycji,Idź do pierwszego filmu lub ostatniej,MISMATCH (ALL),
Go to first movie or top of list,Idź do pierwszego filmu lub na początek listy,Idź do pierwszego filmu lub na początek listy,Idź do pierwszego filmu lub na początek listy,Idź do pierwszego filmu lub na początek listy,CONSISTENT (ALL),
Go to first service,Idż do pierwszego serwisu,,Idż do pierwszego kanału,,MISMATCH (SOME),
Go to last service,Idż do ostatniego serwisu,,Idż do ostatniego kanału,,MISMATCH (SOME),
Go to next event,Idż do kolejnego wydarzenia,,Idź do następnej audycji,,MISMATCH (SOME),
Go to next page of service,Idż  do następnej strony z serwisu,,Idź do następnej strony z audycjami,,MISMATCH (SOME),
Go to previous event,Idź do poprzednego wydarzenia,,Idź do poprzedniej audycji,,MISMATCH (SOME),
Go to previous page of service,Idź do poprzedniej strony serwisu,,Idź do poprzedniej strony z audycjami,,MISMATCH (SOME),
Go up the list,Idź w górę listy,Idź w górę listy,Idź w górę listy,Idź w górę listy,CONSISTENT (ALL),
Gold,Złoty,,'','',INCOMPLETE (SOME),
Goto,Idź do,Idź,Idź do,Idź,MISMATCH (ALL),
Goto 0,Idź do 0,Idź do 0,Idź do 0,Idź do 0,CONSISTENT (ALL),
Goto X,Idź do X,,Idź do X,,CONSISTENT (SOME),
Goto index position,Idź do index position,,Idź do indeksu,,MISMATCH (SOME),
Goto next day of events,Idź do do następnego dnia wydarzeń,,Idź do następnego dnia wydarzeń,,MISMATCH (SOME),
Goto next page of events,Idź do następnej strony wydarzeń,,Idź do następnej strony z audycjami,,MISMATCH (SOME),
Goto position,Idź na pozycję,Idź na pozycję,Idź na pozycję,Idź na pozycję,CONSISTENT (ALL),
Goto previous day of events,Przejdź do poprzedniego dnia wydarzeń,,Idź do poprzedniego dnia wydarzeń,,MISMATCH (SOME),
Goto previous page of events,Idź do poprzedniej strony wydarzeń,,Idź do poprzedniej strony z audycjami,,MISMATCH (SOME),
Goto primetime / now,,,Idź do prime time / teraz,,SOLITARY,
Goto specific date/time,,,Idź do konkretnej daty/godziny,,SOLITARY,
Goto:,,,Idź do:,,SOLITARY,
GotoX calibration,Kalibracja GotoX,,Kalibracja GotoX,,CONSISTENT (SOME),
GraphMultiEpg Settings,,,Ustawienia GraphMultiEpg,,SOLITARY,
Graphical Multi EPG,,,Graficzny Multi EPG,,SOLITARY,
Greece,Grecja,,Grecja,,CONSISTENT (SOME),
Greek,Grecki,Grecki,Grecki,Grecki,CONSISTENT (ALL),
Green,,,Zielony,,SOLITARY,
Greenland,Grenlandia,,Grenlandia,,CONSISTENT (SOME),
Grenada,'',,'','',EMPTY (SOME),
Guadeloupe,Gwadelupa,,Gwadelupa,'',INCOMPLETE (SOME),
Guam,'',,'','',EMPTY (SOME),
Guard interval,Przedział ochrony,'',Okres ochronny,'',MISMATCH (ALL),
Guatemala,Gwatemala,,Gwatemala,'',INCOMPLETE (SOME),
Guernsey,'',,'','',EMPTY (SOME),
Guinea,Gwinea,,Gwinea,'',INCOMPLETE (SOME),
Guinea-Bissau,Gwinea Bissau,,Gwinea-Bissau,'',MISMATCH (SOME),
Guyana,Gujana,,Gujana,'',INCOMPLETE (SOME),
H,,,'',,SOLITARY,
HD list,Lista HD,Lista HD,Lista HD,Lista HD,CONSISTENT (ALL),
HD2400,'',,'','',EMPTY (SOME),
HD60,'',,'','',EMPTY (SOME),
HDMI,'','','','',EMPTY (ALL),
HDMI Colordepth,Głębia kolorów HDMI,,Głębia kolorów HDMI,,CONSISTENT (SOME),
HDMI Colorimetry,Kolorymetria HDMI,,Kolorymetria HDMI,,CONSISTENT (SOME),
HDMI Colorspace,Przestrzeń kolorów HDMI,,Przestrzeń kolorów HDMI,,CONSISTENT (SOME),
HDMI HDR Type,Rodzaj HDMI HDR ,,Typ HDMI HDR,'',MISMATCH (SOME),
HDMI-CEC Source Active,,,Źródło HDMI-CEC aktywne,,SOLITARY,
HDMI-CEC Source Inactive,,,Źródło HDMI-CEC nieaktywne,,SOLITARY,
HDMI-CEC setup,,,Ustawienia HDMI-CEC,,SOLITARY,
HDR10,,,'',,SOLITARY,
HDR10 support,,,Obsługa HDR10,,SOLITARY,
HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,,'',,SOLITARY,
HELP,POMOC,,'','',INCOMPLETE (SOME),
HLG,,,'',,SOLITARY,
HLG support,,,Obsługa HLG,,SOLITARY,
Haiti,'',,'',,EMPTY (SOME),
Handle standby from TV,Obsługuje komendę 'gotowości' z TV,Obsługuj komendę 'standby' z TV,Obsługuj komendę 'standby' z TV,Obsługuj komendę 'standby' z TV,MISMATCH (ALL),
Handle wakeup from TV,Obsługuje komendę 'budzenia' z TV,Obsługuj komendę 'wakeup' z TV,Obsługuj komendę 'wakeup' z TV,Obsługuj komendę 'wakeup' z TV,MISMATCH (ALL),
Hard disk,,,Dysk twardy,,SOLITARY,
Hard disk setup,Ustawienia Dysku Twardego,,Ustawienia dysku HDD,,MISMATCH (SOME),
Hard disk standby after,Tryb gotowości dysku twardego po,,'Uśpij' dysk twardy po,,MISMATCH (SOME),
Harddisk,Dysk twardy,,Dysk twardy,,CONSISTENT (SOME),
Harddisk Setup,Konfiguracja Dysku twardego,,Ustawienia dysku HDD,,MISMATCH (SOME),
Hardware: ,,,Sprzęt: ,,SOLITARY,
Heard Island and McDonald Islands,Wyspy Heard i McDonalda,,Wyspy Heard i McDonald,'',MISMATCH (SOME),
Hebrew,Hebrajski,Hebrajski,Hebrajski,Hebrajski,CONSISTENT (ALL),
Helps setting up your antenna,,,Pomaga ustawić antenę,'',INCOMPLETE (SOME),
Hidden network,Ukryj sieć,Ukryta sieć,Ukryta sieć,Ukryta sieć,MISMATCH (ALL),
Hide,,,'',,SOLITARY,
Hide channel list in radio mode,,,Ukryj listę wyboru kanałów w trybie radio,,SOLITARY,
Hide known extensions,Ukryj rozszerzenia znanych plików,,Ukryj znane rozszerzenia,,MISMATCH (SOME),
Hide number markers,Ukryj znaczniki liczb,,Ukryj markery numeryczne,,MISMATCH (SOME),
Hide parentel locked services,,,Ukryj kanały zabezpieczone kontrolą rodzicielską,,SOLITARY,
Hide player,Ukryj odtwarzacz,,Ukryj odtwarzacz,,CONSISTENT (SOME),
Hide zap errors,Ukryj komunikaty błędów przy przełączaniu,Ukryj komunikaty błędów przy przełączaniu,Ukryj komunikaty błędów przy przełączaniu,Ukryj komunikaty błędów przy przełączaniu,CONSISTENT (ALL),
Hierarchy info,Info hierarchii,Informacje o hierarchii,Informacje o hierarchii,Informacje o hierarchii,MISMATCH (ALL),
High bitrate support,Obsługa wysokiego bitrate,Obsługa wysokiego bitrate,Obsługa wysokiego bitrate,Obsługa wysokiego bitrate,CONSISTENT (ALL),
History back,'w Lewo/w Prawo' wstecz,,Poprzedni w historii,,MISMATCH (SOME),
History next,'w Lewo/w Prawo' dalej,,Następny w historii,,MISMATCH (SOME),
Hold screen,Trzymaj ekran,'','','',INCOMPLETE (ALL),
Hold till locked,Trzymaj aż do zablokowania,'','','',INCOMPLETE (ALL),
Holy See,Stolica Apostolska,,Państwo Kościelne,'',MISMATCH (SOME),
Home,Domowy,'','','',INCOMPLETE (ALL),
Honduras,'',,'','',EMPTY (SOME),
Hong Kong,'',,'','',EMPTY (SOME),
Horizontal,Pozioma,Pozioma (H),Pozioma (H),Pozioma (H),MISMATCH (ALL),
Horizontal turning speed,Prędkość skrętu poziomego,'',Prędkość obrotu polaryzacja H,'',MISMATCH (ALL),
HotKey Setup,,,Ustawienia Hotkey,,SOLITARY,
Hotkey,Klawisz skrótu,,'',,INCOMPLETE (SOME),
Hotkey Panic,,,'',,SOLITARY,
Hotkey Setup,Ustawienia Skrótów Klawiszowych,,Ustawienia Hotkey,,MISMATCH (SOME),
Hotkey zap,,,'',,SOLITARY,
Hotplug,,,'','',EMPTY (SOME),
How many minutes do you want add to the recording?,,,Ile minut chcesz dodać do czasu nagrania?,,SOLITARY,
How many minutes do you want to record?,Ile minut chcesz nagrywać?,Ile minut ma trwać nagranie?,Ile minut ma trwać nagranie?,,MISMATCH (SOME),
Hue,Barwa,Odcień,Odcień,Odcień,MISMATCH (ALL),
Hungarian,Węgierski,Węgierski,Węgierski,Węgierski,CONSISTENT (ALL),
Hungary,Węgry,,Węgry,,CONSISTENT (SOME),
I,,,'',,SOLITARY,
I do not want to perform any service scans,,,Nie chcę wykonywać skanowania kanałów,,SOLITARY,
IDLE,,,BEZCZYNNY,'',INCOMPLETE (SOME),
INFO,'',,'','',EMPTY (SOME),
INS,'',,'','',EMPTY (SOME),
IP address,IP adresy,,Adres IP,,MISMATCH (SOME),
IP of fallback remote receiver,,,Adres zdalnego odbiornika rezerwowego,,SOLITARY,
ISO file is too large for this filesystem!,Plik ISO jest za duży dla tego systemu plików!,Plik ISO jest za duży dla tego systemu plików!,Plik ISO jest za duży dla tego systemu plików!,Plik ISO jest za duży dla tego systemu plików!,CONSISTENT (ALL),
ISO path,Ścieżka ISO,Ścieżka ISO,Ścieżka ISO,Ścieżka ISO,CONSISTENT (ALL),
Iceland,Islandia,,Islandia,'',INCOMPLETE (SOME),
Icons,Ikony,Ikony,Ikony,Ikony,CONSISTENT (ALL),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,"Jeśli jest wyłączone, podkreślniki w nazwach plików i katalogów nie są wyświetlane i są zastępowane spacjami.",,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,"Jeśli włączone, zakładki zostaną zaktualizowane o nową lokalizację podczas przenoszenia lub kopiowania nagrania.",,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,"Gdy włączone, wyświetlacz pokazuje 12 znaków zamiast 8, ale tylko w transliteracji latin-1.",'',INCOMPLETE (SOME),
"If enabled, then there will be displayed icons for new/unseen items too.",,,"Gdy włączone, będą wyświetlane ikony także dla nowych / nieoglądanych pozycji.",,SOLITARY,
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,"Jeśli włączone i odtwarzanie filmu zostało zakończone, po powrocie do listy filmów nie rozpocznie się automatycznie odtwarzanie kanału.",,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,"Jeśli ustawione na \""Tak\"", pliki audio są odtwarzane tylko w trybie listy, zamiast w odtwarzaczu pełnoekranowym.",,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.",'',,"Gdy ustawione na 'Tak' wartości sygnału (SNR itd.) będą kalkulowane z API V3. Jest to stare API , które zostało zastąpione.",'',INCOMPLETE (SOME),
If using multiple uncommitted switches the DiSEqC commands must be sent multiple times. Set to the number of uncommitted switches in the chain minus one.,'',,"Jeśli używasz kilku urządzeń 'switch uncommitted', komendy DiSEqC muszą być wysyłane kilkukrotnie. Wpisz liczbę takich urządzeń w sieci minus jeden.",'',INCOMPLETE (SOME),
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.",'',,"Jeśli używasz konwerter z polaryzacją kołową wybierz 'Tak', w innym przypadku 'Nie'.",'',INCOMPLETE (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,'',,Jeśli używasz DiSEqC committed switch wpisz literę portu wymaganą dla dostępu do konwertera używanego dla tego satelity.,'',INCOMPLETE (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,'',,Jeśli używasz DiSEqC uncommitted switch wpisz numer portu wymagany dla dostępu do konwertera używanego dla tego satelity.,'',INCOMPLETE (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",Jeśli to widzisz to coś jest nie tak z\nTwoim połączeniem scart. Naciśnij 'OK' aby wrócić.,"Jeśli widzisz ten komunikat, coś jest nie tak\nz połączeniem 'scart'. Naciśnij OK aby powrócić.","Jeśli widzisz ten komunikat, coś jest nie tak\nz połączeniem 'scart'. Naciśnij OK aby powrócić.",,MISMATCH (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.","Jeśli Twój TV posiada poprawę jasności i kontrastu, wyłącz to. Jeśli masz opcje ustawioną na \""Dynamiczne\"", zmień ją na Standardową. Dostosuj poziom podświetlania do własnej wartości .Zmniejsz kontrast w TV do najniższej wartości.\nNastępnie zmniejsz poziom jasności, ale upewnij się że dwa najniższe odcienie szarości są rozpoznawalne.\nNa razie nie troszcz się o odcienie jasności. One zostaną ustawione w kolejnym kroku.\nJeśli jesteś zadowolony z rezultatu wciśnij 'OK'.","Jeśli Twój TV posiada poprawę jasności i kontrastu, wyłącz je. Jeśli masz włączoną opcję \""Dynamiczne\"", zmień ją na standardową. Dostosuj poziom jasności do własnych upodobań. Zmniejsz kontrast w TV jak tylko możliwe.\nNastępnie ustaw jak najniżej poziom jasności, ale tak, aby dwa najniższe odcienie szarości były rozróżnialne.\nNa razie nie troszcz się o odcienie jasności. Zostaną ustawione w kolejnym kroku.\nJeśli jesteś zadowolony z rezultatu wciśnij OK.","Jeśli Twój TV posiada poprawę jasności i kontrastu, wyłącz je. Jeśli masz włączoną opcję \""Dynamiczne\"", zmień ją na standardową. Dostosuj poziom jasności do własnych upodobań. Zmniejsz kontrast w TV jak tylko możliwe.\nNastępnie ustaw jak najniżej poziom jasności, ale tak, aby dwa najniższe odcienie szarości były rozróżnialne.\nNa razie nie troszcz się o odcienie jasności. Zostaną ustawione w kolejnym kroku.\nJeśli jesteś zadowolony z rezultatu wciśnij OK.","Jeśli Twój TV posiada poprawę jasności i kontrastu, wyłącz je. Jeśli masz włączoną opcję \""Dynamiczne\"", zmień ją na standardową. Dostosuj poziom jasności do własnych upodobań. Zmniejsz kontrast w TV jak tylko możliwe.\nNastępnie ustaw jak najniżej poziom jasności, ale tak, aby dwa najniższe odcienie szarości były rozróżnialne.\nNa razie nie troszcz się o odcienie jasności. Zostaną ustawione w kolejnym kroku.\nJeśli jesteś zadowolony z rezultatu wciśnij OK.",MISMATCH (ALL),
Ignore DVB-C namespace sub network,Ignoruj przestrzeń nazw podsieći DVB-C,,Ignoruj przestrzeń nazw podsieci DVB-C,'',MISMATCH (SOME),
Ignore DVB-S namespace sub network,Ignoruj przestrzeń nazw podsieći DVB-S,,Ignoruj przestrzeń nazw podsieci DVB-S,'',MISMATCH (SOME),
Ignore DVB-T namespace sub network,Ignoruj przestrzeń nazw podsieći DVB-T,,Ignoruj przestrzeń nazw podsieci DVB-T,'',MISMATCH (SOME),
Ignore conflict,,,Ignoruj konflikt,,SOLITARY,
Image to install is invalid\n%s,Obraz do zainstalowania jest nieprawidłowy\n%s,,Image do zainstalowania jest nieprawidłowe\n%s,,MISMATCH (SOME),
Image: ,,,Soft:,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,"Importuj kanały i / lub EPG ze zdalnego odbiornika również wtedy, gdy odbiornik wychodzi z trybu standby",,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver is booted,,,"Importuj kanały i / lub EPG ze zdalnego odbiornika wtedy, gdy odbiornik startuje",,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,"Importuj kanały i / lub EPG ze zdalnego odbiornika wtedy, gdy odbiornik lub enigma się restartuje",,SOLITARY,
"Import from fallback tuner failed, %s",,,"Import z tunera rezerwowego niepowiódł się, %s",,SOLITARY,
Import from remote receiver URL,,,Importuj ze zdalnego odbiornika,,SOLITARY,
Import remote receiver URL,,,Importuj adres zdalnego odbiornika,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,"Aby nagrywać z timera, TV został przełączony na nagrywany kanał!\n","Aby nagrywać z timera, TV został przełączony na nagrywany kanał!\n","Aby nagrywać z timera, TV został przełączony na nagrywany kanał!\n",CONSISTENT (SOME),
In progress,W toku,,W toku,,CONSISTENT (SOME),
Inactivity Sleeptimer,,,Sleeptimer bezczynności,,SOLITARY,
Include AIT in http streams,Dołącz AIT w strumieniach http,AIT w streamie http,AIT w streamie http,AIT w streamie http,MISMATCH (ALL),
Include CI assignment,Dołącz przydział CI,,Uwzględnij przyporządkowanie CI,,MISMATCH (SOME),
Include ECM in http streams,Dołącz ECMy w strumieniach http,ECMy w streamie http,ECMy w streamie http,ECMy w streamie http,MISMATCH (ALL),
Include EIT in http streams,Dołącz EIT w strumieniach http,EIT w streamie http,EIT w streamie http,EIT w streamie http,MISMATCH (ALL),
Incorrect service type for Picture in Picture!,,,Typ serwisu nieobsługiwany w PiP!,,SOLITARY,
Increased voltage,Zwiększone napięcie,Zwiększone napięcie,Zwiększone napięcie,Zwiększone napięcie,CONSISTENT (ALL),
Index,Indeks,,Indeks,,CONSISTENT (SOME),
Index allocated:,Przydzielony indeks:,'',Indeks przypisany:,'',MISMATCH (ALL),
India,Indie,,Indie,'',INCOMPLETE (SOME),
Indonesia,Indonezja,,Indonezja,'',INCOMPLETE (SOME),
Indonesian,Indonezyjski,,Indonezyjski,,CONSISTENT (SOME),
Info,'',Info,Info,Info,INCOMPLETE (ALL),
Info bar,,,Pasek info,,SOLITARY,
Info bar timeout,,,Czas wyświetlania paska info,,SOLITARY,
Infobar frontend data source,Informacje źródła danych paska informacyjnego,,Źródło danych frontend dla infobar,'',MISMATCH (SOME),
Information,Informacje,Informacje,Informacje,Informacje,CONSISTENT (ALL),
Init,Zainicjować,Init,Init,Init,MISMATCH (ALL),
Initial fast forward speed,Początkowa prędkość do przodu,'',Początkowa prędkość przewijania w przód,'',MISMATCH (ALL),
Initial location in new timers,,,Początkowa lokalizacja nowego timera,,SOLITARY,
Initial lock ratio,Początkowy współczynnik blokady,,Początkowe lock ratio,,MISMATCH (SOME),
Initial rewind speed,Początkowa prędkość do tyłu,'',Początkowa prędkość przewijania wstecz,'',MISMATCH (ALL),
Initial scroll delay,Początkowe opóźnienie przewijania,,Początkowe opóżnienie przewijania,,MISMATCH (SOME),unicode
Initial signal quality,Początkowa jakość sygnału,'',Początkowa jakość sygnału,'',INCOMPLETE (ALL),
Initial signal quality:,Początkowa jakość sygnału:,,Początkowa jakość sygnału:,,CONSISTENT (SOME),
Initialization,Inicjalizacja,Inicjalizacja,Inicjalizacja,,CONSISTENT (SOME),
Initialize,Inicjuj,Inicjuj,Inicjuj,Inicjuj,CONSISTENT (ALL),
Initializing storage device...,Inicjalizacja urządzenia pamięci masowej...,Inicjalizacja urządzenia...,Inicjalizacja urządzenia...,Inicjalizacja urządzenia...,MISMATCH (ALL),
Input,Wejście,Wejście,Wejście,Wejście,CONSISTENT (ALL),
Input ,Wejście ,,Wejście ,,CONSISTENT (SOME),
Input Stream ID,ID Strumienia Wejściowego,,ID strumienia wejściowego,'',MISMATCH (SOME),
Input device setup,,Konfiguracjia urządzenia wejściowego,Konfiguracjia urządzenia wejściowego,,CONSISTENT (SOME),
Input devices,Urządzenia Wejściowe,'',Urządzenia wejścia,'',MISMATCH (ALL),
Install,Instalacja,Instalacja,Instalacja,Instalacja,CONSISTENT (ALL),
Install channel list,,'',Zainstaluj listę kanałów,'',INCOMPLETE (SOME),
Install extensions,Instaluj rozszerzenia,,Instaluj rozszerzenia,,CONSISTENT (SOME),
Install local extension,Instaluj Pakiet Lokalny,Instaluj lokalny pakiet,Instaluj lokalny pakiet,Instaluj lokalny pakiet,MISMATCH (ALL),
Install picons on,Instaluj pikony w,Zainstaluj picony na,Zainstaluj picony na,Zainstaluj picony na,MISMATCH (ALL),
Installation has completed.,,,Instalacja zakończona.,,SOLITARY,
Installation or removal has completed.,,,Instalacja lub usuwanie zakończone.,,SOLITARY,
Installing,Instalowanie,Instalowanie,Instalowanie,Instalowanie,CONSISTENT (ALL),
Installing software...,Instalowanie oprogramowania...,,Instalowanie oprogramowania...,,CONSISTENT (SOME),
Instant record,Natychmiastowe nagranie,,Natychmiastowe nagranie - menu,,MISMATCH (SOME),
Instant recording location,Lokalizacja natychmiastowego nagrywania,,Lokalizacja 'natychmiastowego' nagrania,,MISMATCH (SOME),
Instant recording...,Natychmiastowe nagrywanie...,,Natychmiastowe nagranie...,,MISMATCH (SOME),
Interface: ,Interfejs: ,Interfejs: ,Interfejs: ,Interfejs: ,CONSISTENT (ALL),
Internal,Wewnętrzny,,Wewnętrzny,,CONSISTENT (SOME),
Internal flash,Wewnętrzny flash,,Wewnętrzny flash,,CONSISTENT (SOME),
Internal hdd only,Tylko wewnętrzny hdd,Tylko wewnętrzny hdd,Tylko wewnętrzny hdd,Tylko wewnętrzny hdd,CONSISTENT (ALL),
Interval between keys when repeating:,Odstęp pomiędzy przyciskami gdy jest powtarzany:,Interwał pomiędzy klawiszami gdy powtarza,Interwał pomiędzy klawiszami przy powtarzaniu:,Interwał pomiędzy klawiszami gdy powtarza,MISMATCH (ALL),
Invalid directory selected: %s,Wybrano niewłaściwy katalog: %s,Wybrano niewłaściwy katalog: %s,Wybrano niewłaściwy katalog: %s,Wybrano niewłaściwy katalog: %s,CONSISTENT (ALL),
Invalid location,Nieprawidłowa lokalizacja,,Nieprawidłowa lokalizacja,,CONSISTENT (SOME),
Invalid transponder data,Nieprawidłowe dane transpondera,,Błędne dane transpondera,,MISMATCH (SOME),
Inversion,Odwracanie,Inwersja,Inwersja,Inwersja,MISMATCH (ALL),
Inversion & Bandwidth,,,Inwersja i pasmo,,SOLITARY,
"Inversion, Pilot & Roll-off",,,"Inwersja, pilot i roll-off",'',INCOMPLETE (SOME),
Invert,Zaznacz/Odznacz,Odwróć,Odwróć,Odwróć,MISMATCH (ALL),
Iran (Islamic Republic of),Iran,,Iran,'',INCOMPLETE (SOME),
"Iran, Islamic Republic","Iran, Republika Islamska",,Iran,'',MISMATCH (SOME),
Iraq,Irak,,Irak,'',INCOMPLETE (SOME),
Ireland,Irlandia,,Irlandia,'',INCOMPLETE (SOME),
