msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Press INFO on your remote control for additional information.,Prima Info no comando remoto para informações adicionais.,Prima Info no comando remoto para informações adicionais.,Prima INFO no comando remoto para informações adicionais.,Prima Info no comando remoto para informações adicionais.,MISMATCH (ALL),capitalisation
Press MENU on your remote control for additional options.,Prima Menu no comando remoto para opções adicionais.,Prima Menu no comando remoto para opções adicionais.,Prima MENU no comando remoto para opções adicionais.,Prima Menu no comando remoto para opções adicionais.,MISMATCH (ALL),capitalisation
Press OK on your remote control to continue.,Prima OK para continuar.,Prima OK para continuar.,Prima OK para continuar.,Prima OK para continuar.,CONSISTENT (ALL),
Press OK to activate the settings.,Prima OK para activar as definições.,Carregue Ok para Activar,Prima OK para activar as definições.,Carregue Ok para Activar,MISMATCH (ALL),
Press OK to edit the settings.,Prima OK para editar as definições.,Prima OK para editar as opções.,Prima OK para editar as definições.,Prima OK para editar as opções.,MISMATCH (ALL),
Press OK to get further details for %s,Prima OK para receber detalhes de %s,Prima OK para receber detalhes de %s,Prima OK para obter mais detalhes de %s,Prima OK para receber detalhes de %s,MISMATCH (ALL),
Press OK to scan,Prima OK para pesquisar,Carregue Ok para Busca,Prima OK para pesquisar,Carregue Ok para Busca,MISMATCH (ALL),
Press OK to select satellites,'',,Prima OK para seleccionar satélites.,,INCOMPLETE (SOME),
Press OK to select/deselect a CAId.,Prima OK para (de)selecional a CAId.,Prima OK para (de)selecional a CAId.,Prima OK para (des)seleccionar a CAId.,Prima OK para (de)selecional a CAId.,MISMATCH (ALL),
Press OK to toggle the selection,'',,Prima OK para alterar a selecção,,INCOMPLETE (SOME),
Press OK to toggle the selection.,Prima OK para mudar de selecção.,Prima OK para mudar de selecção.,Prima OK para alterar a selecção.,Prima OK para mudar de selecção.,MISMATCH (ALL),
"Press OK, save and exit...",,,'','',EMPTY (SOME),
Press or select button and then press 'OK' for attach function.,,,'',,SOLITARY,
Press or select button and then press 'OK' for attach next function or edit attached.,,,'',,SOLITARY,
Press yellow to set this interface as default interface.,,Prima amarelo para definir este interface como padrão.,Prima amarelo para definir este interface como padrão.,,CONSISTENT (SOME),
Prev,,,Anterior,,SOLITARY,
Preview,Previsualizar,Previsualizar,Pré-visualizar,Previsualizar,MISMATCH (ALL),
Preview menu,Menu de previsualização,Menu de previsualização,Menu de pré-visualização,Menu de previsualização,MISMATCH (ALL),
Preview selected channel,'',,Pré-visualizar canal seleccionado,,INCOMPLETE (SOME),
Primary DNS,DNS primário,DNS Primário,DNS Primário,DNS Primário,MISMATCH (ALL),capitalisation
Prime time,,,'',,SOLITARY,
Priority,Prioridade,Prioridade,Prioridade,Prioridade,CONSISTENT (ALL),
Process,Processo,Processo,Processo,Processo,CONSISTENT (ALL),
Progress,Progresso,Progresso,Progresso,Progresso,CONSISTENT (ALL),
Progress:,,,'',,SOLITARY,
Properties of current title,Propriedades do título actual,Propriedades do título actual,Propriedades do título actual,Propriedades do título actual,CONSISTENT (ALL),
Protect Screens,Proteger menus,,'',,INCOMPLETE (SOME),
Protect configuration,Proteger configuração,,'',,INCOMPLETE (SOME),
Protect context menus,Proteger menus de contexto,,'',,INCOMPLETE (SOME),
Protect main menu,Proteger menu principal,,'',,INCOMPLETE (SOME),
Protect manufacturer reset screen,,,'','',EMPTY (SOME),
Protect menu sort,,,'',,SOLITARY,
Protect movie list,Proteger lista de filmes,,'',,INCOMPLETE (SOME),
Protect on epg age,Proteger baseado na idade da info EPG,,'',,INCOMPLETE (SOME),
Protect plugin browser,Proteger lista de plugins,,'',,INCOMPLETE (SOME),
Protect services,Proteger canais,Proteger Serviços,Proteger canais,Proteger Serviços,MISMATCH (ALL),
Protect software update screen,,,'',,SOLITARY,
Protect standby menu,Proteger menu de standby,,'',,INCOMPLETE (SOME),
Protect timer menu,Proteger menu de temporizadores,,'',,INCOMPLETE (SOME),
Provider,Operador,Operador,Operador,Operador,CONSISTENT (ALL),
Providers,Operadores,Operadores,Operadores,Operadores,CONSISTENT (ALL),
Puerto Rico,'',,'','',EMPTY (SOME),
Purge deleted user bouquets,,,'','',EMPTY (SOME),
Put TV in standby,Colocar TV em standby,Colocar TV em standby,Colocar TV em Standby,Colocar TV em standby,MISMATCH (ALL),capitalisation
Put receiver in standby,,,Colocar receptor em Standby,,SOLITARY,
Python frontend for /tmp/mmi.socket,Interface Python para /tmp/mmi.socket,Interface Python para /tmp/mmi.socket,Interface Python para /tmp/mmi.socket,Interface Python para /tmp/mmi.socket,CONSISTENT (ALL),
Python version: ,,,'',,SOLITARY,
Qatar,'',,'','',EMPTY (SOME),
Question,Questão,,'',,INCOMPLETE (SOME),
Quick,Rápido,Rápido,Rápido,Rápido,CONSISTENT (ALL),
REC,'',,'','',EMPTY (SOME),
RF output,Saida RF,Saida RF,Saída RF,,MISMATCH (SOME),unicode
RGB,'',RGB,RGB,RGB,INCOMPLETE (ALL),
Radio,,,Rádio,,SOLITARY,
Random,Aleatória,Aleatória,Aleatória,Aleatória,CONSISTENT (ALL),
Rating defined by broadcaster - %d,'','',Avaliação definida pela emissora - %d,'',INCOMPLETE (ALL),
Rating undefined,'',Votação indefinida,Avaliação indefinida ,'',MISMATCH (ALL),
Really close without saving settings?,Deseja sair sem guardar as alterações?,Deseja Sair sem Gravar?,Deseja sair sem gravar as definições?,Deseja Sair sem Gravar?,MISMATCH (ALL),
Really delete done timers?,Deseja apagar os temporizadores já terminados?,Deseja apagar as gravações já realizadas?,Deseja apagar os agendamentos já realizadas?,,MISMATCH (SOME),
Really exit the subservices quickzap?,Deseja realmente sair?,Deseja realmente sair?,Deseja realmente sair?,Deseja realmente sair?,CONSISTENT (ALL),
Really perform a manufacturer reset now?,,,'',,SOLITARY,
Really reboot now?,Reiniciar agora?,Reiniciar agora?,Reiniciar agora?,Reiniciar agora?,CONSISTENT (ALL),
Really restart now?,Reiniciar agora?,Reiniciar agora?,Reiniciar agora?,Reiniciar agora?,CONSISTENT (ALL),
Really shutdown now?,Desligar agora?,Desligar agora?,Desligar agora?,Desligar agora?,CONSISTENT (ALL),
Really store at index %2d for current position?,,,'','',EMPTY (SOME),
Really update the frontprocessor and reboot now?,,,Actualizar o processador e reiniciar agora?,,SOLITARY,
Really update your settop box and reboot now?,,,Actualizar o receptor e reiniciar agora?,,SOLITARY,
Reboot,Reiniciar,Reiniciar,Reiniciar,Reiniciar,CONSISTENT (ALL),
Rec,,,Gravar,,SOLITARY,
Recall to previous service,,,'',,SOLITARY,
Record,Gravar,Gravar,Gravar,Gravar,CONSISTENT (ALL),
Record time limited due to conflicting timer %s,Tempo de gravação limitado devido a conflito %s,Tempo de gravação limitado devido a conflito %s,Tempo de gravação limitado devido a conflito %s,Tempo de gravação limitado devido a conflito %s,CONSISTENT (ALL),
Recorded files...,,,Gravações...,,SOLITARY,
Recording,A gravar,A gravar,A gravar,A gravar,CONSISTENT (ALL),
Recording Setup,'',,'',,EMPTY (SOME),
Recording in progress,Gravação em progresso,Gravação em progresso,Gravação em progresso,Gravação em progresso,CONSISTENT (ALL),
Recording paths,,,Caminho de gravações,,SOLITARY,
Recording type,Tipo de gravação,Tipo de gravação,Tipo de gravação,Tipo de gravação,CONSISTENT (ALL),
Recording(s) are in progress or coming up in few seconds!,Gravações em progresso ou a iniciarem brevemente!,Gravações em progresso ou a iniciarem brevemente!,Gravações em progresso ou a iniciarem brevemente!,Gravações em progresso ou a iniciarem brevemente!,CONSISTENT (ALL),
Recordings,Gravações,Gravações,Gravações,Gravações,CONSISTENT (ALL),
Recordings always have priority,Gravações têm sempre prioridade,Gravações têm sempre prioridade,Gravações têm sempre prioridade,Gravações têm sempre prioridade,CONSISTENT (ALL),
Red,,Vermelho,'','',INCOMPLETE (SOME),
Red button...,Botão vermelho...,Botão vermelho...,Botão vermelho...,Botão vermelho...,CONSISTENT (ALL),
Red colored,'',,'',,EMPTY (SOME),
Reenter PIN,'',,'',,EMPTY (SOME),
Reflash recommended!,,,'','',EMPTY (SOME),
Refresh,,,'',,SOLITARY,
Refresh rate selection.,Selecção da taxa de actualização.,Selecção do refresh rate,Selecção da taxa de refrescamento.,Selecção do refresh rate,MISMATCH (ALL),
Regard deep standby as standby,Considerar suspensão como standby,Considerar suspensão como standby,Considerar desligar como Standby,Considerar suspensão como standby,MISMATCH (ALL),
Region,'',,'','',EMPTY (SOME),
Relevant PIDs routing,,,'','',EMPTY (SOME),
Reload,Recarregar,Recarregar,Recarregar,Recarregar,CONSISTENT (ALL),
Reload blacklists,Recarregar lista de bloqueios,,'',,INCOMPLETE (SOME),
Reloading bouquets and services...,A recarregar a lista de canais...,A recarregar a lista de canais...,A recarregar a Lista de Canais...,A recarregar a lista de canais...,MISMATCH (ALL),capitalisation
Remember last service in PiP,'',,Lembrar último canal em PiP,,INCOMPLETE (SOME),
Remember service PIN,Lembrar do PIN do serviço,Lembrar do PIN do serviço,Lembrar do PIN do canal,Lembrar do PIN do serviço,MISMATCH (ALL),
"Reminder, you have chosen to save timeshift file.",,,"Lembrete, você optou por guardar o ficheiro Timeshift.",'',INCOMPLETE (SOME),
Remove,Remover,Remover,Remover,Remover,CONSISTENT (ALL),
Remove a mark,Remover Marca,Remover Marca,Remover marcador,Remover Marca,MISMATCH (ALL),
Remove all alternatives,,,Remover todas alternativas,,SOLITARY,
Remove all logfiles,,,'',,SOLITARY,
Remove all new found flags,,,Remover todas as novas flags,,SOLITARY,
Remove bouquet from parental protection,,,'',,SOLITARY,
Remove cable services,,,'',,SOLITARY,
Remove currently selected title,Remover o título actualmente selecionado ,Remover o título actualmente selecionado ,Remover o título seleccionado,Remover o título actualmente selecionado ,MISMATCH (ALL),
Remove directory,,,Apagar directório,,SOLITARY,
Remove entry,,,Remover entrada,,SOLITARY,
Remove from parental protection,,,Remover do controle paternal,,SOLITARY,
Remove new found flag,,,Remover a nova flag,,SOLITARY,
Remove plugins,Remover plugins,Remover plugins,Remover Plugins,Remover plugins,MISMATCH (ALL),capitalisation
Remove selected satellite,,,Apagar o satélite seleccionado,,SOLITARY,
Remove terrestrial services,,,'',,SOLITARY,
Remove this logfile,,,'',,SOLITARY,
Remove title,Remover o título,Remover o título,Remover título,Remover o título,MISMATCH (ALL),
Removing,A remover,A remover,A remover,A remover,CONSISTENT (ALL),
Removing directory %s failed. (Maybe not empty.),A Remoção da pasta %s falhou.(Talvez não esteja vazia.),A Remoção da pasta %s falhou.(Talvez não esteja vazia.),A remoção do directório %s falhou. (Talvez não esteja vazia.),A Remoção da pasta %s falhou.(Talvez não esteja vazia.),MISMATCH (ALL),
Rename,Renomear,Renomear,Renomear,Renomear,CONSISTENT (ALL),
Rename entry,,,Renomear entrada,,SOLITARY,
Rename name and description for new events,'',,'','',EMPTY (SOME),
Repeat,,,Repetir,,SOLITARY,
Repeat leave standby messages,,,'',,SOLITARY,
Repeat playlist,,,Repetir Lista de Reprodução,,SOLITARY,
Repeating event currently recording.\nWhat do you want to do?,,,'',,SOLITARY,
Repeating event currently recording... What do you want to do?,A repetir o programa que está a gravar actualmenteâ€¦ Continuar? ,A repetir o programa que está a gravar actualmenteâ€¦ Continuar? ,A repetir o programa que está a gravar actualmente... O que pretende fazer?,A repetir o programa que está a gravar actualmenteâ€¦ Continuar? ,MISMATCH (ALL),
Repeats,Repetições,Repetições,Repetições,Repetições,CONSISTENT (ALL),
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,'','',EMPTY (SOME),
Request for vendor report,,,'',,SOLITARY,
Require authentication for http streams,Pedir autenticação para os streams http,,Necessita de autenticação para Streams HTTP,'',MISMATCH (SOME),
Required medium type:,Formato de media requerido:,Formato de media requerido:,Formato de média necessário:,Formato de media requerido:,MISMATCH (ALL),
Reserved,'',Reservado,Reservado,'',INCOMPLETE (ALL),
Reset,'',Reset,Reset,Reset,INCOMPLETE (ALL),
Reset and renumerate title names,Reiniciar e renumerar os títulos,Reiniciar e renumerar os títulos,Reiniciar e renumerar os títulos,Reiniciar e renumerar os títulos,CONSISTENT (ALL),
Reset order (All),,,'',,SOLITARY,
Reset persistent PIN code,'',,'',,EMPTY (SOME),
Reset playback position,Reiniciar a posição da reprodução,Reiniciar a posição da reprodução,Reiniciar a posição da reprodução,Reiniciar a posição da reprodução,CONSISTENT (ALL),
Reset video enhancement settings to system defaults?,Reiniciar a opções de imagem para as padrão de sistema?,Reiniciar a opções de imagem para as padrão de sistema?,Reiniciar a opções de imagem para as padrão de sistema?,Reiniciar a opções de imagem para as padrão de sistema?,CONSISTENT (ALL),
Reset video enhancement settings to your last configuration?,Reiniciar a opções de imagem para as suas ultimas configurações?,Reiniciar a opções de imagem para as suas ultimas configurações?,Reiniciar a opções de imagem para as suas últimas configurações?,Reiniciar a opções de imagem para as suas ultimas configurações?,MISMATCH (ALL),unicode
Resolution,Resolução,Resolução,Resolução,Resolução,CONSISTENT (ALL),
Restart,Reiniciar,Reiniciar,Reiniciar,Reiniciar,CONSISTENT (ALL),
Restart GUI now?,Reiniciar interface agora?,Reiniciar GUI?,Reiniciar interface gráfica agora?,Reiniciar GUI?,MISMATCH (ALL),
Restart enigma,Reiniciar o enigma,Reiniciar o enigma,Reiniciar o enigma,,CONSISTENT (SOME),
Restart network,Reiniciar a rede,Reiniciar a rede,Reiniciar a rede,Reiniciar a rede,CONSISTENT (ALL),
Restart test,Teste de Reinício,Teste de Reinicio,Teste de reinicio,Teste de Reinicio,MISMATCH (ALL),
Restart your network connection and interfaces.\n,Reiniciar a ligação de rede e interfaces.\n,Reiniciar a ligação de rede e interfaces.\n,Reiniciar a ligação de rede e interfaces.\n,Reiniciar a ligação de rede e interfaces.\n,CONSISTENT (ALL),
Restore,Restaurar,Restaurar,Restaurar,Restaurar,CONSISTENT (ALL),
Restore backups,Restauro de backups,Restauro de backups,Restauro de Backups,Restauro de backups,MISMATCH (ALL),capitalisation
Restore deleted user bouquets,,,'','',EMPTY (SOME),
Restore system settings,Restaurar configurações do sistema,Restaurar configurações do sistema,Restaurar configurações do sistema,Restaurar configurações do sistema,CONSISTENT (ALL),
Restore your backups by date.,,,Restaurar Backups por data.,,SOLITARY,
Restore your receiver settings.,,,Restaurar as definições do receptor.,,SOLITARY,
Resume from last position,Iniciar a partir da ultima posição,Iniciar a partir da ultima posição,Iniciar a partir da última posição,Iniciar a partir da ultima posição,MISMATCH (ALL),unicode
Resume position at %s,Posição de resume em %s,Posição de resume em %s,Posição de retoma em %s,Posição de resume em %s,MISMATCH (ALL),
Resuming playback,A retomar... ,A retomar... ,A retomar... ,A retomar... ,CONSISTENT (ALL),
Return to movie list,Voltar à  lista de filmes,Voltar à  lista de filmes,Voltar para a Lista de Filmes,Voltar à  lista de filmes,MISMATCH (ALL),
Return to previous service,Voltar ao canal anterior,Voltar ao canal anterior,Voltar ao canal anterior,Voltar ao canal anterior,CONSISTENT (ALL),
Reunion,'',,'','',EMPTY (SOME),
Reverse bouquet buttons,'','',Inverter botões Bouquet,'',INCOMPLETE (ALL),
Reverse list,'',,Inverter lista,,INCOMPLETE (SOME),
Rewind speeds,Velocidade de retrocesso,Velocidade de retrocesso,Velocidades de retrocesso,Velocidade de retrocesso,MISMATCH (ALL),
Rewrap subtitles,Formatar legendas,,'',,INCOMPLETE (SOME),
Right,Direita,Direita,Direita,Direita,CONSISTENT (ALL),
Right from servicename,'','',Direita a partir do nome do canal,'',INCOMPLETE (ALL),
Roll-off,'','',Roll-off,'',INCOMPLETE (ALL),
Romanian,Romeno,Roméno,Roméno,Roméno,MISMATCH (ALL),unicode
Root,'',,'','',EMPTY (SOME),
Root directory,Pasta raíz,Pasta raíz,Directório raíz,Pasta raíz,MISMATCH (ALL),
Rotor step position:,,,Posição de passo do motor:,,SOLITARY,
Rotor turning speed,Velocidade do motor,velocidade do motor,Velocidade do motor,velocidade do motor,MISMATCH (ALL),capitalisation
Rotor: ,,,'',,SOLITARY,
Round start time on,,,Arredondar o tempo de início em,,SOLITARY,
Russian,Russo,Russo,Russo,Russo,CONSISTENT (ALL),
Rwanda,'',,'','',EMPTY (SOME),
S-Video,'',S-Video,S-Vídeo,S-Video,MISMATCH (ALL),
SCPC optimized search range,'',,'','',EMPTY (SOME),
SCR (Unicable/JESS),,,'',,SOLITARY,
SCR JESS,,,'','',EMPTY (SOME),
SCR Unicable,,,'',,SOLITARY,
SINGLE LAYER DVD,'',SINGLE LAYER DVD,DVD Single Layer,SINGLE LAYER DVD,MISMATCH (ALL),
SNR,,,SNR,,SOLITARY,
SNR:,'',,SNR:,'',INCOMPLETE (SOME),
SPDIF,'','','','',EMPTY (ALL),
SRT File,,,'',,SOLITARY,
SRT file,,,'','',EMPTY (SOME),
SSA File,,,'',,SOLITARY,
SSA file,,,'','',EMPTY (SOME),
SSID:,'',SSID:,SSID:,SSID:,INCOMPLETE (ALL),
Saint Barthelemy,'',,'','',EMPTY (SOME),
"Saint Helena, Ascension and Tristan da Cunha",'',,'','',EMPTY (SOME),
Saint Kitts and Nevis,'',,'','',EMPTY (SOME),
Saint Lucia,'',,'','',EMPTY (SOME),
Saint Martin (French part),'',,'','',EMPTY (SOME),
Saint Pierre and Miquelon,'',,'','',EMPTY (SOME),
Saint Vincent and the Grenadines,'',,'','',EMPTY (SOME),
Same resolution as skin,'','',A mesma resolução do tema,'',INCOMPLETE (ALL),
Samoa,'',,'','',EMPTY (SOME),
San Marino,'',,'','',EMPTY (SOME),
Sao Tome and Principe,'',,'','',EMPTY (SOME),
Sat,Sab,Sab,Sáb,Sab,MISMATCH (ALL),unicode
Satellite,Satélite,Satelite,Satélite,Satelite,MISMATCH (ALL),unicode
Satellite equipment,Equipamento satélite,Equipamento satélite,Equipamento satélite,Equipamento satélite,CONSISTENT (ALL),
Satellite longitude:,Longitude de satélite:,,Longitude do satélite:,,MISMATCH (SOME),
Satellites,Satélites,Satelites,Satélites,Satelites,MISMATCH (ALL),unicode
Sats,'',Sats,Sats,Sats,INCOMPLETE (ALL),
Saturation,Saturação,Saturação,Saturação,Saturação,CONSISTENT (ALL),
Saturday,Sábado,Sábado,Sábado,Sábado,CONSISTENT (ALL),
Saudi Arabia,'',,'','',EMPTY (SOME),
Save,Guardar,Guardar,Guardar,Guardar,CONSISTENT (ALL),
Save / Enter text and exit,,,'','',EMPTY (SOME),
Save and exit,,,'',,SOLITARY,
Save and restart timeshift,,,'',,SOLITARY,
Save and stop timeshift,,,'',,SOLITARY,
Save changes,,,'',,SOLITARY,
Save last directory on exit,,,Memorizar último directório ao sair,,SOLITARY,
Save playlist on exit,,,Memorizar Lista de Reprodução ao sair,,SOLITARY,
Save settings and EPG data,'',,'',,EMPTY (SOME),
Save timeshift and zap,,,'','',EMPTY (SOME),
Save timeshift file,,,Guardar ficheiro Timeshift,,SOLITARY,
Save timeshift file in movie directory,,,Guardar ficheiro Timeshift no directório do filme,,SOLITARY,
Save timeshift in movie dir and zap,,,'',,SOLITARY,
Save timeshift only for current event,,,'',,SOLITARY,
Scaler sharpness,Nitidez,Nitidez,Nitidez,Nitidez,CONSISTENT (ALL),
Scaler vertical dejagging,'',,'','',EMPTY (SOME),
Scan,Pesquisar,Pesquisa,Pesquisar,'',MISMATCH (ALL),
Scan ,Pesquisar,Busca,Pesquisar ,Busca,MISMATCH (ALL),
Scan additional SR,'',Scan additional SR,Pesquisar SR adicional,Scan additional SR,MISMATCH (ALL),
Scan for local extensions and install them.,,,Procurar extensões locais e instalá-las.,,SOLITARY,
Scan options,,,'',,SOLITARY,
Scan your network for wireless access points and connect to them using your selected wireless device.\n,Procura pontos de acesso na rede e conecta-se utilizando o dispositivo de rede seleccionado.\n,Procurar pontos de acesso sem fios e ligar o dispositivo wireless a eles.\n,Procurar e efectuar ligação a pontos de acesso sem fios.\n,Procurar pontos de acesso sem fios e ligar o dispositivo wireless a eles.\n,MISMATCH (ALL),
Scanning %s...,Em Pesquisa %s...,Em Pesquisa %s...,A pesquisar %s...,Em Pesquisa %s...,MISMATCH (ALL),
Scanning failed!,Pesquisa falhou!,Pesquisa falhou!,Pesquisa falhou!,Pesquisa falhou!,CONSISTENT (ALL),
Scanning...,Em Pesquisa...,Em Pesquisa...,A pesquisar...,Em Pesquisa...,MISMATCH (ALL),
Scans default lamedbs sorted by satellite with a connected dish positioner,Pesquisa lamedbs padrões ordenados por satélites com posicionador,Busca lamedbs padrões ordenados por satélites com posicionador,Pesquisar Lamedbs por defeito ordenados por satélites com posicionador conectado,Busca lamedbs padrões ordenados por satélites com posicionador,MISMATCH (ALL),
Scroll delay,,,'',,SOLITARY,
Scroll repeats,,,'',,SOLITARY,
Search east,Procura Este,Procura Este,Pesquisa este,Procura Este,MISMATCH (ALL),
Search west,Procura Oeste,Procura Oeste,Pesquisa oeste,Procura Oeste,MISMATCH (ALL),
Searching,,,A pesquisar,,SOLITARY,
Searching east ...,,,A pesquisar a este...,,SOLITARY,
Searching for available updates. Please wait...,À procura de actualizações disponíveis. Por favor aguarde...,À procura de actualizações disponíveis. Por favor aguarde...,A verificar se estão disponíveis actualizações. Por favor aguarde...,À procura de actualizações disponíveis. Por favor aguarde...,MISMATCH (ALL),
Searching for new installed or removed packages. Please wait...,Em pesquisa de novos pacotes instalados ou removidos. Por favor aguarde...,Em pesquisa de novos pacotes instalados ou removidos. Por favor aguarde...,Em pesquisa de novos pacotes instalados ou removidos. Por favor aguarde...,Em pesquisa de novos pacotes instalados ou removidos. Por favor aguarde...,CONSISTENT (ALL),
Searching west ...,,,A procurar a oeste ...,,SOLITARY,
Second cable of motorized LNB,'',,Segundo cabo do LNB motorizado,,INCOMPLETE (SOME),
Secondary DNS,DNS secundário,DNS secundário,DNS secundário,DNS secundário,CONSISTENT (ALL),
Seek,Busca,Busca,Pesquisar,Busca,MISMATCH (ALL),
Select,Selecionar,Selecionar,Seleccionar,Selecionar,MISMATCH (ALL),
"Select '1.0' for standard committed switches, '1.1' for uncommitted switches, and '1.2' for systems using a positioner.",'',,'','',EMPTY (SOME),
"Select 'A' or 'B' if your aerial system requires this, otherwise select 'none'. If you are unsure select 'none'.",'',,'','',EMPTY (SOME),
Select 'FBC SCR' if this tuner will connect to a SCR (Unicable/JESS) device. For all other setups select 'FBC automatic'.,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for ATSC,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-C,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-S,,,'','',EMPTY (SOME),
Select 'Yes' when you want to configure this tuner for DVB-T,,,'','',EMPTY (SOME),
"Select 'band' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME),
"Select 'enabled' if this tuner has a signal cable connected, otherwise select 'nothing connected'.",'',,'','',EMPTY (SOME),
"Select 'polarisation' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME),
Select 'provider' to scan from the predefined list of cable multiplexes. Select 'bands' to only scan certain parts of the spectrum. Select 'steps' to scan in steps of a particular frequency bandwidth.,'',,'','',EMPTY (SOME),
"Select 'yes' if this tuner is connected to the SCR device through another tuner, otherwise select 'no'.",'',,'','',EMPTY (SOME),
Select 'yes' to choose what bands or step sizes will be scanned.,,,'','',EMPTY (SOME),
Select 'yes' to include %s multiplexes in your search.,'',,'','',EMPTY (SOME),
Select 'yes' to include symbol rate %s in your search.,'',,'','',EMPTY (SOME),
Select 'yes' to include the %s band in your search.,'',,'','',EMPTY (SOME),
"Select 'yes' to only send the DiSEqC command when changing from one satellite to another, or select 'no' for the DiSEqC command to be resent on every zap.",'',,'','',EMPTY (SOME),
Select Channel,,,'',,SOLITARY,
Select Fast DiSEqC if your aerial system supports this. If you are unsure select 'no'.,'',,'','',EMPTY (SOME),
Select HDD,Seleccione HDD,,Seleccionar disco rígido,,MISMATCH (SOME),
Select a movie,'',,Seleccione um filme,,INCOMPLETE (SOME),
Select action,,,Seleccionar acção,,SOLITARY,
Select action for timer '%s'.,,,'',,SOLITARY,
Select all,,,Seleccionar tudo,,SOLITARY,
Select audio track,Selecção de audio,Selecção de audio,Selecção de áudio,Selecção de audio,MISMATCH (ALL),unicode
Select channel,,,'',,SOLITARY,
Select channel to record from,Selecione o canal que deseja gravar,Selecione o canal que deseja gravar,Seleccione o canal que deseja gravar,Selecione o canal que deseja gravar,MISMATCH (ALL),
Select copy destination for:,Selecione o destino para copiar:,Selecione o destino para copiar:,Seleccione o destino para copiar:,Selecione o destino para copiar:,MISMATCH (ALL),
Select destination for:,Selecione um destino para:,Selecione um destino para:,Seleccione um destino para:,Selecione um destino para:,MISMATCH (ALL),
Select files for backup.,,Selecione ficheiros para backup.,Seleccione ficheiros para Backup.,Selecione ficheiros para backup.,MISMATCH (SOME),
Select files/folders to backup,Selecione ficheiros/pastas para backup,Selecione ficheiros/pastas para backup,Seleccione ficheiros/directórios para Backup,Selecione ficheiros/pastas para backup,MISMATCH (ALL),
Select how quickly the dish should move between satellites.,'',,'','',EMPTY (SOME),
"Select how the satellite dish is set up. i.e. fixed dish, single LNB, DiSEqC switch, positioner, etc.",'',,'','',EMPTY (SOME),
Select input device,Selecionar dispositivo de entrada,Selecionar dispositivo de entrada,Seleccionar dispositivo de entrada,,MISMATCH (SOME),
Select input device.,Selecionar dispositivo de entrada.,Selecionar dispositivo de entrada.,Seleccionar dispositivo de entrada.,Selecionar dispositivo de entrada.,MISMATCH (ALL),
Select interface,Selecionar interface,Selecionar interface,Seleccionar interface,Selecionar interface,MISMATCH (ALL),
Select location,,,'',,SOLITARY,
Select provider to add...,Selecionar operador para adicionar...,Selecionar operador para adicionar...,Seleccionar operador para adicionar...,Selecionar operador para adicionar...,MISMATCH (ALL),
Select refresh rate,Seleccione a taxa de actualização,Seleccione o Refresh Rate,Seleccione a taxa de refrescamento,Seleccione o Refresh Rate,MISMATCH (ALL),
Select satellites,'',,Seleccione satélites,,INCOMPLETE (SOME),
Select service to add...,Selecionar serviço para adicionar...,Selecionar serviço para adicionar...,Seleccionar canal para adicionar...,Selecionar serviço para adicionar...,MISMATCH (ALL),
Select slot,,,'',,SOLITARY,
Select sort method:,'',,Seleccione método de ordenação:,,INCOMPLETE (SOME),
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME),
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,'',,'','',EMPTY (SOME),
Select the User Band to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME),
Select the character or action under the keyboard cursor,'',,'','',EMPTY (SOME),
"Select the manufacturer of your SCR device. If the manufacturer is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",'',,'','',EMPTY (SOME),
"Select the model number of your SCR device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",,,'','',EMPTY (SOME),
"Select the protocol used by your SCR device. Choices are 'SCR Unicable' (Unicable), or 'SCR JESS' (JESS, also known as Unicable II).",'',,'','',EMPTY (SOME),
"Select the satellite which is connected to Port-A of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME),
"Select the satellite which is connected to Port-B of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME),
"Select the satellite which is connected to Port-C of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME),
