msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
I,,,I,,SOLITARY,
I do not want to perform any service scans,,,Nechcem vykonať žiadne prehľadávanie staníc,,SOLITARY,
IDLE,,,NEČINNÝ,'',INCOMPLETE (SOME),
INFO,'',,INFO,'',INCOMPLETE (SOME),
INS,'',,INS,'',INCOMPLETE (SOME),
IP address,IP adresa,,Adresa IP,IP adresa,MISMATCH (SOME),
IP of fallback remote receiver,,,IP adresa záložného vzdialeného prijímača,,SOLITARY,
ISO file is too large for this filesystem!,Súbor ISO je pre tento súborový systém príliš veľký!,Súbor ISO je pre tento súborový systém príliš veľký!,Súbor ISO je pre tento súborový systém príliš veľký!,Súbor ISO je pre tento súborový systém príliš veľký!,CONSISTENT (ALL),
ISO path,Cesta ISO,Cesta ISO,Cesta ISO,Cesta ISO,CONSISTENT (ALL),
Iceland,Island,,Island,'',INCOMPLETE (SOME),
Icons,Ikony,'',Ikony,Ikony,INCOMPLETE (ALL),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,"Ak je zakázané, podčiarknuté znaky v zozname súborov a zložiek nie sú zobrazené a sú nahradené medzerami.",,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,"Ak je povolené, záložky budú aktualizované v novom umiestnení keď presuniete alebo skopírujete nahrávku.",,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,"Ak je povolené, displej zobrazí 12 znakov namiesto 8, ale iba v móde latin-1.",'',INCOMPLETE (SOME),
"If enabled, then there will be displayed icons for new/unseen items too.",,,"Ak je povolené, budú tiež zobrazené ikony nových/nezobrazených položiek.",,SOLITARY,
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,"Ak je povolené a film skoncí, po návrate do zoznamu filmov sa automaticky nespustí posledná navolená stanica.",,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,"Ak je nastavená na 'Áno',  zvukové súbory budú prehrávané iba vo 'Formáte zobrazenia zoznamu' namiesto režimu celej obrazovky.",,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.","Ak je nastavené na 'áno', hodnoty signálu (SNR atď.) sa budú vypočítavať z API V3. Toto je stará verzia API, ktorá bol v súčasnosti už nahradená.",,"Ak je nastavené na 'áno' , hodnoty signálu (SNR, atď) budú vypočítané z API v3. Toto je stará API verzia, ktorá je už nahradená novšou.",'',MISMATCH (SOME),
If using multiple uncommitted switches the DiSEqC commands must be sent multiple times. Set to the number of uncommitted switches in the chain minus one.,"Ak sa používajú viaceré prepínače typu uncommitted, musia sa príkazy DiSEqC odosielať viackrát. Nastavte počet pevne zapísaných prepínačov v reťazci, mínus jedna.",,"Ak používate viacero uncommitted prepínačov, DiSEqC príkazy musia byť poslané niekoľko krát. Nastavte preto počet zreťazených uncommitted prepínačov mínus jedna.",'',MISMATCH (SOME),
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.","Ak používate LNB s cirkulárnou polarizáciou, vyberte 'áno', inak vyberte možnosť 'nie'.",,"Ak používate Kruhovú polarizáciu LNB nastavte 'áno', inak nastavte 'nie'.",'',MISMATCH (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,"Ak používate DiSEqC prepínač typu committed, zadajte písmeno portu potrebné na prístup k LNB používanému pre túto družicu.",,"Ak používate štandardný DiSEqC committed prepínač, zadajte číslo portu potrebného k prístupu na LNB, ktorý je použitý pre tento satelit.",'',MISMATCH (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,"Ak používate DiSEqC prepínač typu uncommited, zadajte číslo portu potrebné na prístup k LNB používanému pre túto družicu.",,"Ak používate DiSEqC uncommitted prepínač, zadajte číslo portu potrebného k prístupu na LNB, ktorý je použitý pre tento satelit.",'',MISMATCH (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.","Ak vidíte túto správu, nie je niečo v poriadku\ns pripojením Scart. Pre návrat stlačte tlačidlo OK.","Ak vidíte toto, niečo nie je v poriadku\ns pripojením scart. Vráťte sa stlačením tlačidla OK.","Ak vidíte toto, niečo nie je v poriadku\ns pripojením scart. Vráťte sa stlačením tlačidla OK.",,MISMATCH (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.","Ak máte na televízore zvýraznenie jasu alebo kontrastu, vypnite ho. Ak je v nastaveniach niečo ako \""dynamický režim\"", nastavte ho na štandardnú hodnotu. Podsvietenie obrazovky nastavte na hodnotu, ktorá vám vyhovuje. Znížte kontrast vášho televízora na najnižšiu možnú hodnotu.\nPotom nastavte jas na najnižšiu možnú hodnotu, ale tak, aby sa dali ešte rozlíšiť dva najtmavšie (najnižšie) odtiene sivej.\nV tejto chvíli sa nemusíte starať o svetlé odtiene. Tie budú nastavené v ďalšom kroku.\nAk ste spokojní s výsledkom, stlačte OK.","Ak máte na televízore zdôraznenie jasu alebo kontrastu, zrušte ho. Ak je v nastaveniach niečo ako „dynamický režim“, nastavte ho na štandardnú hodnotu. Podsvietenie nastavte na hodnotu, ktorá vám vyhovuje. Stiahnite kontrast televízora na najnižšiu hodnotu.\nPotom nastavte jas na najnižšiu možnú hodnotu, ale tak, aby dva najtmavšie odtiene sivej zostali rozlíšiteľné.\nV tejto chvíli sa nestarajte o svetlé odtiene. Tie nastavíte v ďalšom kroku.\nAk ste spokojní s výsledkom, stlačte tlačidlo OK.","Ak máte na televízore zdôraznenie jasu alebo kontrastu, zrušte ho. Ak je v nastaveniach niečo ako „dynamický režim“, nastavte ho na štandardnú hodnotu. Podsvietenie nastavte na hodnotu, ktorá vám vyhovuje. Stiahnite kontrast televízora na najnižšiu hodnotu.\nPotom nastavte jas na najnižšiu možnú hodnotu, ale tak, aby dva najtmavšie odtiene sivej zostali rozlíšiteľné.\nV tejto chvíli sa nestarajte o svetlé odtiene. Tie nastavíte v ďalšom kroku.\nAk ste spokojní s výsledkom, stlačte tlačidlo OK.","Ak máte na televízore zdôraznenie jasu alebo kontrastu, zrušte ho. Ak je v nastaveniach niečo ako „dynamický režim“, nastavte ho na štandardnú hodnotu. Podsvietenie nastavte na hodnotu, ktorá Vám vyhovuje. Stiahnite kontrast televízora na najnižšiu hodnotu.\nPotom nastavte jas na najnižšiu možnú hodnotu, ale tak, aby dva najtmavšie odtiene sivej zostali rozlíšiteľné.\nV tejto chvíli sa nestarajte o svetlé odtiene. Tie nastavíte v ďalšom kroku.\nAk ste spokojní s výsledkom, stlačte tlačidlo OK.",MISMATCH (ALL),
Ignore DVB-C namespace sub network,Ignorovať pod-sieť DVB-C,,Ignorovať DVB-C namespace sub network,'',MISMATCH (SOME),
Ignore DVB-S namespace sub network,Ignorovať pod-sieť DVB-S,,Ignorovať DVB-S namespace sub network,'',MISMATCH (SOME),
Ignore DVB-T namespace sub network,Ignorovať pod-sieť DVB-T,,Ignorovať DVB-T namespace sub network,'',MISMATCH (SOME),
Ignore conflict,,,Ignorovať konflikt,,SOLITARY,
Image to install is invalid\n%s,Image určený na inštaláciu je neplatný\n%s,,Inštalačný image nie je platný\n%s,,MISMATCH (SOME),
Image: ,,,Image: ,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,"Importovať stanice a/alebo EPG z URL adresy vzdialeného prijímača aj v prípade, že sa prijímač prebudí z pohotovostného režimu. ",,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver is booted,,,Importovať kanály a/alebo EPG zo URL vzdialeného prijímača počas štartu prijímača,,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,Importovať kanály a/alebo EPG zo URL vzdialeného prijímača počas štartu prijímača alebo enigmy2,,SOLITARY,
"Import from fallback tuner failed, %s",,,"Import zo záložného tuneru zlyhal, %s",,SOLITARY,
Import from remote receiver URL,,,Importovať stanice z URL adresy vzdialeného prijímača,,SOLITARY,
Import remote receiver URL,,,Importovať stanice z URL adresy vzdialeného prijímača,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,"Aby sa mohol nahrať načasovaný program, preplo sa na nahrávanú stanicu!\n","Aby sa mohol nahrať načasovaný program, preplo sa na nahrávanú stanicu!\n","Aby sa mohol nahrať načasovaný program, preplo sa na nahrávanú stanicu!\n",CONSISTENT (SOME),
In progress,Prebieha,,Prebieha,Prebieha,CONSISTENT (SOME),
Inactivity Sleeptimer,,,Časovač pri neaktivite,,SOLITARY,
Include AIT in http streams,Zahrnúť AIT do streamov http,'',Zahrnúť AIT (HbbTV) do http streamov,Zahrnúť AIT do http streamov,MISMATCH (ALL),
Include CI assignment,Zahrnúť priradenie CI,,Priradenie CI,,MISMATCH (SOME),
Include ECM in http streams,Zahrnúť ECM do http streamov,'',Zahrnúť ECM do http streamov,Zahrnúť ECM do http streamov,INCOMPLETE (ALL),
Include EIT in http streams,Zahrnúť EIT do http streamov,'',Zahrnúť EIT (EPG) do http streamov,Zahrnúť EIT do http streamov,MISMATCH (ALL),
Incorrect service type for Picture in Picture!,,,Nesprávny typ služby pre PiP!,,SOLITARY,
Increased voltage,Zvýšené napätie,Zvýšené napätie,Zvýšené napätie,Zvýšené napätie,CONSISTENT (ALL),
Index,'',,Index,,INCOMPLETE (SOME),
Index allocated:,Index alokovaný:,'',Index pridelený:,Index pridelený:,MISMATCH (ALL),
India,'',,India,'',INCOMPLETE (SOME),
Indonesia,Indonézia,,Indonézia,'',INCOMPLETE (SOME),
Indonesian,Indonézsky,,Indonézsky,,CONSISTENT (SOME),
Info,'',Informačná lišta,Info,Informačná lišta,MISMATCH (ALL),
Info bar,,,Informačný panel,,SOLITARY,
Info bar timeout,,,Doba zobrazenia informačnej lišty,,SOLITARY,
Infobar frontend data source,Zobraziť v info-paneli zdroj údajov,,Zdroj dát pre informačnú lištu,'',MISMATCH (SOME),
Information,Informácia,Informácie,Informácie,Informácie,MISMATCH (ALL),
Init,Inic,Inic.,Inic. ,Inic.,MISMATCH (ALL),
Initial fast forward speed,Počiatočná rýchlosť pre pretočenie dopredu,'',Počiatočná rýchlosť prevíjania vpred,Ppočiatočná rýchlosť prevíjania vpred,MISMATCH (ALL),
Initial location in new timers,,,Úvodné umiestnenie nových časových nahrávok,,SOLITARY,
Initial lock ratio,Zachovať pôvodný pomer,,Počiatočné uzamknutie pomeru strán,Počiatočné uzamknutie pomeru strán,MISMATCH (SOME),
Initial rewind speed,Počiatočná rýchlosť pre pretočenie dozadu,'',Počiatočná rýchlosť prevíjania vzad,Počiatočná rýchlosť prevíjania vzad,MISMATCH (ALL),
Initial scroll delay,Počiatočné oneskorenie rolovania,,Počiatočné oneskorenie rolovania,,CONSISTENT (SOME),
Initial signal quality,Počiatočná kvalita signálu,'',Počiatočná kvalita signálu,Počiatočná kvalita signálu,INCOMPLETE (ALL),
Initial signal quality:,Počiatočná kvalita signálu:,,Počiatočná kvalita signálu:,Počiatočná kvalita signálu:,CONSISTENT (SOME),
Initialization,Inicializácia,Inicializácia,Inicializácia,,CONSISTENT (SOME),
Initialize,Inicializovať,Inicializovať,Inicializovať,Inicializovať,CONSISTENT (ALL),
Initializing storage device...,Inicializácia úložného zariadenia...,'',Inicializujem pamäťové zariadenie...,Inicializujem pamäťové zariadenie...,MISMATCH (ALL),
Input,Vstup,Vstup,Vstup,Vstup,CONSISTENT (ALL),
Input ,Vstup ,,Vstup ,,CONSISTENT (SOME),
Input Stream ID,Vstup pre ID streamu,,Vstupný Stream ID,'',MISMATCH (SOME),
Input device setup,,Nastavenie vstupného zariadenia,Nastavenie vstupného zariadenia,,CONSISTENT (SOME),
Input devices,Vstupné zariadenia,'',Vstupné zariadenia,Vstupné zariadenia,INCOMPLETE (ALL),
Install,Inštalovať,Inštalovať,Inštalovať,Inštalovať,CONSISTENT (ALL),
Install channel list,,'',Inštalovať zoznam staníc,Inštalovať zoznam staníc,INCOMPLETE (SOME),
Install extensions,Inštalovať rozšírenia,,Inštalovať rozšírenia,,CONSISTENT (SOME),
Install local extension,Inštalovať miestne rozšírenie,Inštalovať miestne rozšírenie,Inštalovať miestne rozšírenie,Inštalovať miestne rozšírenie,CONSISTENT (ALL),
Install picons on,Inštalovať prog. ikony do,'',Inštalovať picony do,Inštalovať picony do,MISMATCH (ALL),
Installation has completed.,,,Inštalácia bola dokončená.,,SOLITARY,
Installation or removal has completed.,,,Inštalácia alebo odstránenie bolo dokončené.,,SOLITARY,
Installing,Inštalovanie,Inštalujem,Inštalujem,Inštalujem,MISMATCH (ALL),
Installing software...,Inštalácia Software...,,Inštalácia softvéru...,,MISMATCH (SOME),
Instant record,Okamžité nahrávanie,,Okamžité nahrávanie,,CONSISTENT (SOME),
Instant recording location,Umiestnenie okamžitej nahrávky,,Umiestnenie okamžitej nahrávky,Umiestnenie okamžitej nahrávky,CONSISTENT (SOME),
Instant recording...,Okamžité nahrávanie...,,Okamžité nahrávanie...,Okamžité nahrávanie...,CONSISTENT (SOME),
Interface: ,Rozhranie: ,Rozhranie:,Rozhranie: ,Rozhranie:,MISMATCH (ALL),whitespace
Internal,Interné,,Vnútorný,Vnútorný,MISMATCH (SOME),
Internal flash,Vnútorná flash,,Vnútorná flash pamäť,Vnútorná flash pamäť,MISMATCH (SOME),
Internal hdd only,Iba interný disk,'',Iba vnútorný HDD,Iba vnútorný HDD,MISMATCH (ALL),
Interval between keys when repeating:,Rýchlosť opakovania:,'',Interval medzi začatím opakovania stlačeného tlačidla:,Interval medzi začatím opakovania stlačeného tlačidla:,MISMATCH (ALL),
Invalid directory selected: %s,Bol vybraný neplatný priečinok: %s,Zvolený neplatný adresár: %s,Zvolený neplatný adresár: %s,Zvolený neplatný adresár: %s,MISMATCH (ALL),
Invalid location,Neplatné umiestnenie,,Neplatné umiestnenie,Neplatné umiestnenie,CONSISTENT (SOME),
Invalid transponder data,Neplatné údaje o transpondéri,,Nesprávne údaje transpondéra,Nesprávne údaje transpondéra,MISMATCH (SOME),
Inversion,Inverzia,Inverzia,Inverzia,Inverzia,CONSISTENT (ALL),
Inversion & Bandwidth,,,Inverzia a šírka pásma,,SOLITARY,
"Inversion, Pilot & Roll-off",,,"Inverzia, Pilot a Roll-off",'',INCOMPLETE (SOME),
Invert,Označiť všetko,'',Invertovať,Invertovať,MISMATCH (ALL),
Iran (Islamic Republic of),Irán (Islamská republika),,Irán (Islámska republika),'',MISMATCH (SOME),
"Iran, Islamic Republic","Irán, Islamská republika",,"Irán, Islámska republika",'',MISMATCH (SOME),
Iraq,Irak,,Irak,'',INCOMPLETE (SOME),
Ireland,Írsko,,Írsko,'',INCOMPLETE (SOME),
Is this setting ok?,Použiť toto nastavenie?,'',Je toto nastavenie v poriadku?,Je toto nastavenie v poriadku?,MISMATCH (ALL),
Is this video mode ok?,Je tento video režim v poriadku?,'',Je tento režim obrazu v poriadku?,Je tento režim videa v poriadku?,MISMATCH (ALL),
Isle of Man,Typ vyhľadávania,,Isle of Man,,MISMATCH (SOME),
Israel,Izrael,,Izrael,'',INCOMPLETE (SOME),
"It seems you did not see all the eight arrow heads. This means your TV has overscan enabled, and is not configured properly.\n\nPlease refer to your TV's manual to find how you can disable overscan on your TV. Look for terms like 'Just fit', 'Full width', etc. If you can't find it, ask other users at http://forums.openpli.org.\n\n",,,"Zdá sa, že ste nevideli všetkých osem šípiek. Znamená to, že váš TV má zapnuté roztiahnutie obrazu a nie je preto správne nastavený.\n\nPozrite sa do návodu vášho TV ako vypnúť roztiahnutý obraz. Hľadajte výrazy ako 'Just scan', 'Just fit', 'Full width' atď. Ak ho nemôžte nájsť, prepnite TV do angličtiny, prípadne sa opýtajte na fóre http://forums.openpli.org.\n\n",,SOLITARY,
Italian,Taliansky,Taliančina,Taliančina,Taliančina,MISMATCH (ALL),
Italy,Taliansko,,Taliansko,,CONSISTENT (SOME),
Items per page ,,,Položiek na stranu ,,SOLITARY,
Items per page for list screen,,,Položiek na stranu pre zoznam,,SOLITARY,
J,,,J,,SOLITARY,
Jamaica,Jamajka,,Jamaika,'',MISMATCH (SOME),
Japan,Japonsko,,Japonsko,'',INCOMPLETE (SOME),
Jersey,'',,Jersey,'',INCOMPLETE (SOME),
Job overview,Prehľad úlohy,,Prehľad úloh,,MISMATCH (SOME),
Jordan,Jordánsko,,Jordánsko,'',INCOMPLETE (SOME),
Jump to beginning of list,Preskočiť na začiatok zoznamu,'',Prejsť na začiatok zoznamu,Prejsť na začiatok zoznamu,MISMATCH (ALL),
Jump to end of list,Preskočiť na koniec zoznamu,,Prejsť na koniec zoznamu,Prejsť na koniec zoznamu,MISMATCH (SOME),
Jump to next marked position,Preskočiť na ďalšiu označenú pozíciu,'',Skok na nasledujúce označené miesto,,MISMATCH (SOME),
Jump to previous marked position,Preskočiť na predošlú označenú pozíciu,'',Skok na predchádzajúce označené miesto,,MISMATCH (SOME),
Just scale,,,Iba prispôsobiť,Len prispôsobiť,MISMATCH (SOME),
KA-SAT,'',,KA-SAT,KA-SAT (9°E),MISMATCH (SOME),
Kazakhstan,Kazachstan,,Kazachstan,'',INCOMPLETE (SOME),
Keep service,Udržiavať stanicu,,Ponechať službu,Ponechať službu,MISMATCH (SOME),
Kenya,Keňa,,Keňa,'',INCOMPLETE (SOME),
Kernel version: ,,,Verzia jadra: ,,SOLITARY,
Key Events,,,Kľúčové udalosti,,SOLITARY,
Keyboard,Klávesnica,Klávesnica,Klávesnica,Klávesnica,CONSISTENT (ALL),
Keyboard data entry,Zadávanie údajov klávesnice,,Vstupné údaje klávesnice,,MISMATCH (SOME),
Keyboard map,Rozloženie klávesnice,,Rozloženie kláves,Rozloženie kláves,MISMATCH (SOME),
Keyboard setup,Nastavenie klávesnice,'',Nastavenie klávesnice,,INCOMPLETE (SOME),
Kiribati,'',,Kiribati,'',INCOMPLETE (SOME),
Korea (Democratic People's Republic of),Kórea (Demokratická republika),,Kórea (Ľudovo demokratická republika),'',MISMATCH (SOME),
Korea (Republic of),Kórea (Republika),,Kórea (Kórejská republika),'',MISMATCH (SOME),
Kuwait,Kuvajt,,Kuwait,,MISMATCH (SOME),
Kyrgyzstan,Kirgizsko,,Kyrgyzstan,'',MISMATCH (SOME),
LAN adapter,Sieťový adaptér LAN,,Sieťová karta,Sieťová karta,MISMATCH (SOME),
LAN connection,Pripojenie LAN,Pripojenie LAN,Pripojenie LAN,Pripojenie LAN,CONSISTENT (ALL),
LNB,'',LNB,LNB,LNB,INCOMPLETE (ALL),
Language,Jazyk,Jazyk,Jazyk,Jazyk,CONSISTENT (ALL),
Language selection,Výber jazyka,Voľba jazyka,Výber jazyka,Voľba jazyka,MISMATCH (ALL),
Lao People's Democratic Republic,Laoská ľudovodemokratická republika,,Lao Ľudová demokratická republika,'',MISMATCH (SOME),
Large,'',,Veľký,'',INCOMPLETE (SOME),
Last config,Posledná konfigurácia,Posledné nastavenie,Posledné nastavenie,Posledné nastavenie,MISMATCH (ALL),
Last speed,Posledná rýchlosť,Posledná rýchlosť,Posledná rýchlosť,Posledná rýchlosť,CONSISTENT (ALL),
Last update: ,,,Posledná aktualizácia: ,,SOLITARY,
Latest Commits,,,Posledné zmeny,,SOLITARY,
Latest update log,,,Protokol poslednej aktualizácie,,SOLITARY,
Latitude,Zem. šírka,Zem. šírka,Zem. šírka,Zemepisná šírka,MISMATCH (ALL),
Latvia,Lotyšsko,,Lotyšsko,,CONSISTENT (SOME),
Latvian,Lotyšsky,Lotyščina,Lotyščina,Lotyščina,MISMATCH (ALL),
Leave DVD player?,Opustiť prehrávač DVD?,,Ukončiť DVD prehrávač?,Ukončiť DVD prehrávač?,MISMATCH (SOME),
Leave this set to 'yes' unless you fully understand why you are adjusting it.,"Pokiaľ úplne nerozumiete dôvodom zmeny, ponechajte voľbu 'áno'.",,Ponechajte nastavenú hodnotu na 'áno' pokiaľ nebudete úplne chápať prečo to nastavujete.,'',MISMATCH (SOME),
Lebanon,Libanon,,Libanon,'',INCOMPLETE (SOME),
Left,Doľava,Doľava,Doľava,Doľava,CONSISTENT (ALL),
Left from servicename,Naľavo od názvu stanice,,Vľavo od názvu stanice,Vľavo od názvu stanice,MISMATCH (SOME),
Leisure hobbies,"Voľný čas, koníčky",'',Voľný čas/koníčky,Voľný čas/koníčky,MISMATCH (ALL),
Lesotho,'',,Lesotho,'',INCOMPLETE (SOME),
Letterbox,'',Letterbox,Letterbox,Letterbox,INCOMPLETE (ALL),
Letterbox zoom,Priblíženie - režim Letterbox,,Širokouhlý zoom,Širokouhlý zoom,MISMATCH (SOME),
Liberia,Libéria,,Liberia,'',MISMATCH (SOME),
Libya,Líbya,,Líbia,'',MISMATCH (SOME),
Liechtenstein,Lichtenštajnsko,,Lichtenštajnsko,'',INCOMPLETE (SOME),
Limit character set for recording filenames,Obmedzená znaková sada pre názvy súborov s nahrávkami,'',Obmedziť sadu znakov pre názvy súborov nahrávok,Obmedziť sadu znakov pre názvy súborov nahrávok,MISMATCH (ALL),
Limit east,Limit - východ,Východný limit,Východný limit,Východný limit,MISMATCH (ALL),
Limit the characters that can be used in recording filenames to (7 bit) ascii. This ensures compatibility with operating systems or file systems with limited character sets.,"Obmedzí znaky používané v názvoch súborov s nahrávkou, na (7-bitové) ASCII. To zaistí kompatibilitu s operačným systémom alebo súborovým systémom s obmedzenými znakovými sadami.",'',"Obmedziť znaky, ktoré môžu byť použité v názve súborov nahrávok na (7 bitov) ascii. Zabezpečí sa kompatibilita s operačnými alebo súborovými systémami s obmedzenou znakovou sadou.","Obmedziť znaky, ktoré môžu byť použité v názve súborov nahrávok na (7 bitov) ascii. Zabezpečí sa kompatibilita s operačnými alebo súborovými systémami s obmedzenou znakovou sadou.",MISMATCH (ALL),
Limit west,Limit - západ,Západný limit,Západný limit,Západný limit,MISMATCH (ALL),
Limits cancelled,Limity zrušené,,Limity zrušené,Limity zrušené,CONSISTENT (SOME),
Limits enabled,Limity povolené,,Limity povolené,Limity povolené,CONSISTENT (SOME),
Limits off,Vypnutie limitov,Vypnúť limity,Vypnúť limity,Vypnúť limity,MISMATCH (ALL),
Limits on,Zapnutie limitov,Zapnúť limity,Limity zapnuté,Zapnúť limity,MISMATCH (ALL),
Link quality:,Kvalita linky:,,Kvalita spojenia:,Kvalita spojenia:,MISMATCH (SOME),
Link:,Linka:,Spojenie:,Spojenie:,Spojenie:,MISMATCH (ALL),
Linked titles with a DVD menu,Tituly prepojené s menu DVD,Tituly prepojené s menu DVD,Tituly prepojené s menu DVD,Tituly prepojené s menu DVD,CONSISTENT (ALL),
List available networks,Zoznam dostupných sietí,Zoznam dostupných sietí,Zoznam dostupných sietí,Zoznam dostupných sietí,CONSISTENT (ALL),
List mode,Režim zoznamu,,Formát zobrazenia zoznamu,,MISMATCH (SOME),
List of storage devices,Zoznam úložných zariadení,,Zoznam zariadení ukladania dát,Zoznam zariadení na ukladanie dát,MISMATCH (SOME),
List type,,,Typ zoznamu,,SOLITARY,
Listen to the radio...,Počúvať rádio...,,Počúvať rádio...,Počúvať rádio...,CONSISTENT (SOME),
Lists reloaded!,Zoznamy boli načítané znovu!,,Zoznamy znovu načítané!,'',MISMATCH (SOME),
Lithuania,Litva,,Litva,,CONSISTENT (SOME),
Lithuanian,Litovsky,Litovčina,Litovčina,Litovčina,MISMATCH (ALL),
Live decoder,,,Live dekodér,,SOLITARY,
Load,Načítať,Natiahnuť,Načítať,Natiahnuť,MISMATCH (ALL),
Load length of movies in movie list,,,Prevziať dĺžku filmov do zoznamu filmov,,SOLITARY,
Load playlist,Načítať playlist,,Otvoriť zoznam prehrávok,Otvoriť zoznam prehrávok,MISMATCH (SOME),
Load unlinked userbouquets,Načítať neprepojené používateľské prehľady,,Načítať neprepojené prehľady,,MISMATCH (SOME),
Local network,Lokálna sieť,,Miestna sieť,Miestna sieť,MISMATCH (SOME),
Locale,Jazyková verzia,,Jazyk,,MISMATCH (SOME),
Location,Umiestnenie,Umiestnenie,Umiestnenie,Umiestnenie,CONSISTENT (ALL),
Location EPG Cache file,,,Umiestnenie dočasného súboru EPG,,SOLITARY,
Location for instant recordings,,,Umiestnenie okamžitých záznamov,,SOLITARY,
Lock ratio,Uzamknúť pomer,,Uzamknúť pomer strán,Uzamknutie pomeru strán,MISMATCH (SOME),
Lock:,Zámok:,,Zámok:,'',INCOMPLETE (SOME),
Log results to /tmp,,,Logovať výsledky do /tmp,,SOLITARY,
Logfile does not exist anymore,,,Log súbor už neexistuje,,SOLITARY,
Long filenames,Dlhé názvy súborov,Dlhé názvy súborov,Dlhé názvy súborov,Dlhé názvy súborov,CONSISTENT (ALL),
Long key press,Dlhé stlačenie tlačidla,,Dlhé stlačenie tlačidla,Dlhé stlačenie tlačidla,CONSISTENT (SOME),
Longitude,Zem. dĺžka,Zem. dĺžka,Zem. dĺžka,Zemepisná dĺžka,MISMATCH (ALL),
Loop through from,,,Slučka z,,SOLITARY,
Lower case,malé písmená,,Malé písmená,'',MISMATCH (SOME),
Luxembourg,Luxembursko,,Luxembursko,,CONSISTENT (SOME),
Luxembourgish,Luxembursky,'',Luxembursky,Luxembursky,INCOMPLETE (ALL),
MMC card,,,Karta MMC,,SOLITARY,
MORE,VIAC,,VIAC,,CONSISTENT (SOME),
Macao,'',,Makao,'',INCOMPLETE (SOME),
Macedonia (the former Yugoslav Republic of),Macedónsko (Bývalá juhoslovanská republika Macedónsko),,Macedónia (Bývalá Juhoslovanská republika),'',MISMATCH (SOME),
Madagascar,Madagaskar,,Madagaskar,'',INCOMPLETE (SOME),
Main menu,Hlavné menu,Hlavné menu,Hlavné menu,Hlavné menu,CONSISTENT (ALL),
Maintain old EPG data for,Zachovať staré EPG na,'',Ponechať staré EPG údaje na dobu (v min.),Uložiť staré EPG údaje na,MISMATCH (ALL),
Make it possible to manually initiate the channels import and/or EPG via the extension menu,,,Umožniť manuálny import kanálov a/alebo EPG pomocou rozšíreného menu,,SOLITARY,
Make this mark an 'in' point,Urobiť z tejto značky vstupný bod,Urobiť z tejto značky vstupný bod („in“),Urobiť z tejto značky vstupný bod („in“),Urobiť z tejto značky vstupný bod („in“),MISMATCH (ALL),
Make this mark an 'out' point,Urobiť z tejto značky výstupný bod,Urobiť z tejto značky výstupný bod („out“),Urobiť z tejto značky výstupný bod („out“),Urobiť z tejto značky výstupný bod („out“),MISMATCH (ALL),
Make this mark just a mark,Urobiť z tejto značky len značku,Urobiť z tejto značky len značku.,Urobiť z tejto značky iba značku,Urobiť z tejto značky len značku.,MISMATCH (ALL),
Malawi,'',,Malawi,'',INCOMPLETE (SOME),
Malaysia,Malajzia,,Malajzia,'',INCOMPLETE (SOME),
Maldives,Maledivy,,Meledivy,'',MISMATCH (SOME),
Mali,'',,Mali,'',INCOMPLETE (SOME),
Malta,'',,Malta,'',INCOMPLETE (SOME),
Manage extensions,Spravovať rozšírenia,Spravovať rozšírenia,Spravovať rozšírenia,Spravovať rozšírenia,CONSISTENT (ALL),
Manage extensions or plugins for your receiver.,,,Správa rozšírení alebo doplnkov prijímača.,,SOLITARY,
Manage your receiver's software,,,Spravovať softvér Vášho prijímača,,SOLITARY,
Manual,Ručne,,Ručne,,CONSISTENT (SOME),
Manual Scan,Ručné skenovanie,Ručné vyhľadávanie,Ručné vyhľadávanie,Ručné vyhľadávanie,MISMATCH (ALL),
Manual configuration,Ručná konfigurácia,Ručná konfigurácia,Ručná konfigurácia,Ručná konfigurácia,CONSISTENT (ALL),
Manual scan,Ručné skenovanie,'',Ručné vyhľadávanie,Ručné vyhľadávanie,MISMATCH (ALL),
