msgid,openatv,openhdf,openpli,openvix,STATUS
Please enter a new filename,'','',Unesite novo ime datoteke,'',INCOMPLETE (ALL)
Please enter filename (empty = use current date),Molim unesite ime datoteke (prazno = koristi današnji datum),Molim unesite ime datoteke (prazno = koristi današnji datum),Unesite naziv datoteke (prazno = koristite trenutni datum),Molim unesite ime datoteke (prazno = koristi današnji datum),MISMATCH (ALL)
Please enter name of the new directory,'','',Unesite naziv novog direktorija,,INCOMPLETE (SOME)
Please enter new description:,'',,Unesite novi opis:,,INCOMPLETE (SOME)
Please enter new name:,,,Unesite novi naziv:,,SOLITARY
Please enter the correct pin code,Molim unesite ispravan pin kod,Molim unesite ispravan pin kod,Unesite ispravan PIN kod,Molim unesite ispravan pin kod,MISMATCH (ALL)
Please enter the new PIN code,,,Unesite novi PIN kod,,SOLITARY
Please enter the old PIN code,'','',Unesite stari PIN kod,'',INCOMPLETE (ALL)
Please follow the instructions on the TV,'','',Slijedite upute na TV-u,'',INCOMPLETE (ALL)
Please note that the previously selected media could not be accessed and therefore the default directory is being used instead.,'','',Imajte na umu da se prethodno odabranom mediju ne može pristupiti i da se umjesto toga koristi zadani direktorij.,'',INCOMPLETE (ALL)
Please press OK to continue.,'','',Pritisnite OK za nastavak.,'',INCOMPLETE (ALL)
Please re-enter the new PIN code,,,Ponovno unesite novi PIN kod,,SOLITARY
Please select a playlist to delete...,Molim odaberite playlistu za brisanje...,Molim odaberite playlistu za brisanje...,Odaberite popis za reprodukciju koji želite ukloniti...,Molim odaberite playlistu za brisanje...,MISMATCH (ALL)
Please select a playlist...,Molim odaberite playlistu...,Molim odaberite playlistu...,Odaberite popis za reprodukciju...,Molim odaberite playlistu...,MISMATCH (ALL)
Please select a sub service...,,,Odaberite poduslugu...,,SOLITARY
Please select a subservice to record...,Molim odaberite uslugu za snimanje...,Molim odaberite uslugu za snimanje...,Odaberite poduslugu za snimanje...,Molim odaberite uslugu za snimanje...,MISMATCH (ALL)
Please select a subservice...,Molim odaberite poduslugu...,Molim odaberite poduslugu...,Odaberite poduslugu...,Molim odaberite poduslugu...,MISMATCH (ALL)
Please select medium to be scanned,,,Odaberite medij za skeniranje,,SOLITARY
Please select medium to use as backup location,'','',Odaberite medij za upotrebu kao rezervnu lokaciju,'',INCOMPLETE (ALL)
Please select tag to filter...,'','',Odaberite oznaku za filtriranje...,,INCOMPLETE (SOME)
Please select the movie path...,'','',Odaberite putanju za videozapis...,'',INCOMPLETE (ALL)
Please select the network interface that you want to use for your internet connection.\n\nPlease press OK to continue.,'','',Odaberite mrežno sučelje koje želite koristiti za internetsku vezu.\n\nPritisnite OK za nastavak.,'',INCOMPLETE (ALL)
Please select the wireless network that you want to connect to.\n\nPlease press OK to continue.,'','',Odaberite bežičnu mrežu s kojom se želite povezati.\n\nPritisnite OK za nastavak.,'',INCOMPLETE (ALL)
Please set up tuner A,'','',Postavite tjuner A,'',INCOMPLETE (ALL)
Please set up tuner B,Molim podesite tuner B,Molim podesite tuner B,Postavite tjuner B,Molim podesite tuner B,MISMATCH (ALL)
Please set up tuner C,Molim podesite tuner C,Molim podesite tuner C,Postavite tjuner C,Molim podesite tuner C,MISMATCH (ALL)
Please set up tuner D,Molim podesite tuner D,Molim podesite tuner D,Postavite tjuner D,Molim podesite tuner D,MISMATCH (ALL)
Please set up tuner E,,,Postavite tjuner E,,SOLITARY
Please set up tuner F,,,Postavite tjuner F,,SOLITARY
Please set up tuner G,,,Postavite tjuner G,,SOLITARY
Please set up tuner H,,,Postavite tjuner H,,SOLITARY
Please set up tuner I,,,Postavite tjuner I,,SOLITARY
Please set up tuner J,,,Postavite tjuner J,,SOLITARY
Please set up tuner Q,,,Postavite tjuner Q,,SOLITARY
Please set up tuner R,,,Postavite tjuner R,,SOLITARY
Please set your time zone,,,Molimo postavite svoju vremensku zonu,,SOLITARY
Please setup the following basic configs!,,,Molimo postavite sljedeće osnovne konfiguracije!,,SOLITARY
Please use direction keys to move the PiP window.\nPress Bouquet +/- to resize the window.\nPress OK to go back to the TV mode or EXIT to cancel the moving.,Molim koristite tipke s smjernicama za premještanje PiP prozora.\nPritisnite Bouquet +/- tipke za promjenu prozora.\nPritisnite OK za povratak u TV mod ili EXIT za prekid premještanja.,Molim koristite tipke s smjernicama za premještanje PiP prozora.\nPritisnite Bouquet +/- tipke za promjenu prozora.\nPritisnite OK za povratak u TV mod ili EXIT za prekid premještanja.,Koristite tipke smjera za pomicanje PiP prozora.\nPritisnite Bouquet +/- za promjenu veličine prozora.\nPritisnite OK za povratak u TV mod ili EXIT za prekid preseljenja.,,MISMATCH (SOME)
Please use the UP and DOWN keys to select your language. Afterwards press the OK button.,'','',Molimo koristite tipke GORE i DOLJE za odabir jezika. Nakon toga pritisnite tipku OK.,,INCOMPLETE (SOME)
Please wait,,,Molimo pričekajte,,SOLITARY
Please wait (downloading channel list),,'',Molimo pričekajte (preuzimanje liste kanala),'',INCOMPLETE (SOME)
Please wait (updating packages),,'',Molimo pričekajte (ažuriranje paketa),'',INCOMPLETE (SOME)
Please wait for activation of your network configuration...,'','',Molimo pričekajte aktivaciju konfiguracije mreže...,,INCOMPLETE (SOME)
Please wait while scanning is in progress...,'','',Molimo pričekajte dok je skeniranje u tijeku...,'',INCOMPLETE (ALL)
Please wait while we configure your network...,'','',Molimo pričekajte dok konfiguriramo vašu mrežu...,'',INCOMPLETE (ALL)
Please wait while we prepare your network interfaces...,'','',Molimo pričekajte dok pripremamo mrežna sučelja...,'',INCOMPLETE (ALL)
Please wait while we test your network...,'','',Molimo pričekajte dok testiramo vašu mrežu...,'',INCOMPLETE (ALL)
Please wait while your network is restarting...,'','',Molimo pričekajte da se mreža ponovno pokrene...,,INCOMPLETE (SOME)
"Please wait, restarting cardserver.",,,"Molmo pričekajte, carderver se ponovno pokreće.",,SOLITARY
"Please wait, restarting softcam and cardserver.",'',,"Molimo pričekajte, emulator i poslužitelj kartice se ponovno pokreću.",,INCOMPLETE (SOME)
"Please wait, restarting softcam.",,,"Molimo pričekajte, softcam se ponovno pokreće.",,SOLITARY
Please wait...,'','',Molimo pričekajte...,'',INCOMPLETE (ALL)
Please wait... Loading list...,Molim pričekajte... Učitavam listu...,Molim pričekajte... Učitavam listu...,Molimo pričekajte... učitavanje popisa...,Molim pričekajte... Učitavam listu...,MISMATCH (ALL)
Plugin Browser,'','',Preglednik dodataka,'',INCOMPLETE (ALL)
Plugin browser,'',,Dodaci preglednika,,INCOMPLETE (SOME)
Plugin manager activity information,'','',Informacije o aktivnostima upravitelja dodataka,'',INCOMPLETE (ALL)
Plugin manager help,'','',Upravitelj dodataka - pomoć,'',INCOMPLETE (ALL)
Plugins,Dodaci,Dodaci,Dodaci,Dodaci,CONSISTENT (ALL)
Poland,'',,Poljska,'',INCOMPLETE (SOME)
Polarisation,,,Polarizacija,,SOLITARY
Polarization,Polarizacija,Polarizacija,Polarizacija,Polarizacija,CONSISTENT (ALL)
Polish,Poljski,Poljski,Poljski,Poljski,CONSISTENT (ALL)
Port,'','',Port,'',INCOMPLETE (ALL)
Port A,'',Port A,Port А,Port A,MISMATCH (ALL)
Port B,'',Port B,Port B,Port B,INCOMPLETE (ALL)
Port C,'',Port C,Port C,Port C,INCOMPLETE (ALL)
Port D,'',Port D,Port D,Port D,INCOMPLETE (ALL)
Port of fallback remote receiver,,,Priključak rezervnog daljinskog prijemnika,,SOLITARY
Portugal,,,Portugal,,SOLITARY
Portuguese,Portugalski,Portugalski,Portugalski,Portugalski,CONSISTENT (ALL)
Position,,,Pozicija,,SOLITARY
Position of completed timers in timerlist,,,Pozicija dovršenih brojača u popisu za mjerenje vremena,,SOLITARY
Position stored at index,,,Položaj pohranjen u indeksu,,SOLITARY
Positioner,Motor,Motor,Pozicioner,Motor,MISMATCH (ALL)
Positioner (selecting satellites),'',,Pozicioner (odabir satelita),'',INCOMPLETE (SOME)
Positioner setup,Postavke Motora,Postavke Motora,Postavljanje pozicionera,Postavke Motora,MISMATCH (ALL)
Positioner setup log,,,Zapisnik o postavljanju položaja,,SOLITARY
Power LED,,,Napajanje LED-a,,SOLITARY
Power management. Consult your receiver's manual for more information.,'',,Upravljanje napajanjem. Dodatne informacije potražite u priručniku prijemnika.,'',INCOMPLETE (SOME)
Power on display,,,Prikaz na zaslonu,,SOLITARY
Power threshold in mA,Granica snage u mA,Granica snage u mA,Prag snage u mA,Granica snage u mA,MISMATCH (ALL)
Power threshold. Consult your receiver's manual for more information.,'',,Prag snage. Dodatne informacije potražite u priručniku prijemnika.,'',INCOMPLETE (SOME)
PowerMenu,,,Izbornik napajanja,,SOLITARY
Predefined transponder,Predefinirani transponder,Predefinirani transponder,Predefiniran transponder,Predefinirani transponder,MISMATCH (ALL)
Prefer AC3 track,'','',Preferirani AC3 zapis,'',INCOMPLETE (ALL)
Prefer AC3+ track,'',,Preferirani AC3+ zapis,'',INCOMPLETE (SOME)
Prefer audio track stored by service,'','',Prioritet audio zapisa odabranog za uslugu,'',INCOMPLETE (ALL)
Prefer graphical DVB subtitles,'','',Prednost grafičkim DVB titlovima,'',INCOMPLETE (ALL)
Prefer subtitles for hearing impaired,'','',Prioritet titla za osobe oštećenog sluha,'',INCOMPLETE (ALL)
Prefer subtitles stored by service,'','',Prioritet odabranih titlova za uslugu,'',INCOMPLETE (ALL)
Preferred tuner,'','',Preferirani tjuner,'',INCOMPLETE (ALL)
Preferred tuner ATSC,,,Preferirani tjuner ATSC,'',INCOMPLETE (SOME)
Preferred tuner ATSC for recordings,,,Preferirani tjuner ATSC za snimanja,'',INCOMPLETE (SOME)
Preferred tuner DVB-C,,,Preferirani tjuner DVB-C,'',INCOMPLETE (SOME)
Preferred tuner DVB-C for recordings,,,Preferirani tjuner DVB-C za snimanja,'',INCOMPLETE (SOME)
Preferred tuner DVB-S,,,Preferirani tjuner DVB-S,'',INCOMPLETE (SOME)
Preferred tuner DVB-S for recordings,,,Preferirani tjuner DVB-S za snimanja,'',INCOMPLETE (SOME)
Preferred tuner DVB-T,,,Preferirani tjuner DVB-T,'',INCOMPLETE (SOME)
Preferred tuner DVB-T for recordings,,,Preferirani tjuner DVB-T za snimanja,'',INCOMPLETE (SOME)
Preferred tuner for recordings,'',,Preferirani tjuner za snimanja,'',INCOMPLETE (SOME)
Preparing... Please wait,Pripremam... Molim pričekajte,Pripremam... Molim pričekajte,Priprema... molim pričekajte,Pripremam... Molim pričekajte,MISMATCH (ALL)
Press '0' to toggle PiP mode,'',,"Pritisnite '0', za uključivanje načina rada PiP",'',INCOMPLETE (SOME)
Press 'OK' for attach function.,,,Pritisnite 'OK' za pridodavanje funkcije.,,SOLITARY
Press 'OK' for attach next function or 'CH+/-' for edit attached.,,,Pritisnite 'OK' za pridodavanje sljedeće funkcije ili 'CH+/-' za uređivanje privitka.,,SOLITARY
Press 'OK' for remove item or 'CH+/-' for toggle to list of features.,,,Pritisnite 'OK' za uklanjanje stavke ili 'CH+/-' za prebacivanje na popis značajki.,,SOLITARY
Press 'OK' for remove item or < > for change order or 'CH+/-' for toggle to list of features.,,,Pritisnite 'OK' za uklanjanje stavke ili < > za redoslijed promjena ili 'CH+/-' za prebacivanje na popis značajki.,,SOLITARY
Press INFO on your remote control for additional information.,'','',Pritisnite INFO na daljinskom upravljaču za dodatne informacije.,'',INCOMPLETE (ALL)
Press MENU on your remote control for additional options.,'','',Pritisnite MENU na daljinskom upravljaču za dodatne opcije.,'',INCOMPLETE (ALL)
Press OK on your remote control to continue.,'','',Pritisnite OK na daljinskom upravljaču za nastavak.,'',INCOMPLETE (ALL)
Press OK to activate the selected %s skin.,,,Pritisnite OK za aktiviranje odabranog %s skina.,,SOLITARY
Press OK to activate the settings.,Pritisnite OK za aktiviranje postavki.,Pritisnite OK za aktiviranje postavki.,Pritisnite OK za aktiviranje postavki.,Pritisnite OK za aktiviranje postavki.,CONSISTENT (ALL)
Press OK to edit the settings.,'','',Pritisnite OK za uređivanje postavki.,'',INCOMPLETE (ALL)
Press OK to get further details for %s,'','',Pritisnite OK za dodatne pojedinosti za %s,'',INCOMPLETE (ALL)
Press OK to keep the currently selected %s skin.,,,Pritisnite OK za zadržavanje trenutno odabranog %s skina.,,SOLITARY
Press OK to scan,Pritisnite ok za skeniranje,Pritisnite ok za skeniranje,Pritisnite OK za skeniranje,Pritisnite ok za skeniranje,MISMATCH (ALL)
Press OK to select a group of satellites to configure in one block.,'',,Pritisnite OK za odabir grupe satelita za konfiguriranje u jednom bloku.,,INCOMPLETE (SOME)
Press OK to select a provider.,,,Pritisnite U redu za odabir pružatelja usluga.,,SOLITARY
Press OK to select a service.,'',,Pritisnite OK za odabir usluge.,,INCOMPLETE (SOME)
Press OK to select satellites,'',,Pritisnite OK za odabir satelita,,INCOMPLETE (SOME)
Press OK to select/deselect a CAId.,'','',Pritisnite OK za odabir/poništenje odabira CAId-a.,'',INCOMPLETE (ALL)
Press OK to toggle the selection,'',,Pritisnite OK za promjenu odabira,,INCOMPLETE (SOME)
Press OK to toggle the selection.,'','',Pritisnite OK za promjenu odabira.,'',INCOMPLETE (ALL)
"Press OK, save and exit...",,,"Pritisnite OK, spremite i izađite...",'',INCOMPLETE (SOME)
Press or select button and then press 'OK' for attach function.,,,Pritisnite ili odaberite tipku i zatim pritisnite 'OK' za dodavanje funkcije.,,SOLITARY
Press or select button and then press 'OK' for attach next function or edit attached.,,,"Pritisnite ili odaberite tipku, a zatim pritisnite 'OK' za dodavanje sljedeće funkcije ili uređivanje privitka.",,SOLITARY
Press yellow to set this interface as default interface.,,'',Kliknite žuti gumb da biste postavili ovo sučelje kao zadano.,,INCOMPLETE (SOME)
Prev,,,Prijašnji,,SOLITARY
Preview,'','',Pretpregled,'',INCOMPLETE (ALL)
Preview menu,'','',Pretpregled izbornika,'',INCOMPLETE (ALL)
Preview selected channel,'',,Pretpregled odabranog kanala,,INCOMPLETE (SOME)
Primary DNS,'','',Primarni DNS,'',INCOMPLETE (ALL)
Prime time,,,Prvo vrijeme,,SOLITARY
Priority,'','',Prioritet,'',INCOMPLETE (ALL)
Process,'','',Postupak,'',INCOMPLETE (ALL)
Progress,'','',Napredak,'',INCOMPLETE (ALL)
Progress bar left,'','',Traka napretka lijevo,'',INCOMPLETE (ALL)
Progress bar right,'','',Traka napretka desno,'',INCOMPLETE (ALL)
Progress:,,,Napredak:,,SOLITARY
Properties of current title,'','',Svojstva trenutnog naslova,'',INCOMPLETE (ALL)
Protect Screens,'',,Zaštita izbornika,,INCOMPLETE (SOME)
Protect configuration,'',,Zaštita konfiguracije,,INCOMPLETE (SOME)
Protect context menus,'',,Zaštita kontekstnih izbornika,,INCOMPLETE (SOME)
Protect main menu,'',,Zaštita glavnog izbornika,,INCOMPLETE (SOME)
Protect manufacturer reset screen,,,Zaštita proizvođača od reseta zaslona,'',INCOMPLETE (SOME)
Protect menu sort,,,Zaštita izbornika sortiranja,,SOLITARY
Protect movie list,'',,Zaštita popisa videozapisa,,INCOMPLETE (SOME)
Protect on epg age,'',,Zaštitita usluga prema dobnoj granici na EPG-u,,INCOMPLETE (SOME)
Protect plugin browser,'',,Zaštitita dodatka preglednika,'',INCOMPLETE (SOME)
Protect services,Zaštiti usluge,Zaštiti usluge,Zaštita usluga,Zaštiti usluge,MISMATCH (ALL)
Protect software update screen,,,Zaštita izbornika za ažuriranje softvera,,SOLITARY
Protect standby menu,'',,Zaštita izbornika čekanja,,INCOMPLETE (SOME)
Protect timer menu,'',,Zaštita izbornika tajmera,,INCOMPLETE (SOME)
Provider,Pružatelji,Pružatelji,Pružatelj usluge,Pružatelji,MISMATCH (ALL)
Providers,Pružatelji,Pružatelji,Pružatelji usluga,Pružatelji,MISMATCH (ALL)
Puerto Rico,'',,Puerto Rico,'',INCOMPLETE (SOME)
Purge deleted user bouquets,,,Očisti izbrisane korisničke pakete,'',INCOMPLETE (SOME)
Put TV in standby,'','',Stavite TV u stanje čekanja,'',INCOMPLETE (ALL)
Put receiver in standby,,,Stavite STB u stanje čekanja,,SOLITARY
Python frontend for /tmp/mmi.socket,'','',Python sučelje za /tmp/mmi.socket,'',INCOMPLETE (ALL)
Python version: ,,,Python verzija: ,,SOLITARY
Qatar,'',,Katar,'',INCOMPLETE (SOME)
Question,'',,Pitanje,,INCOMPLETE (SOME)
Quick,Brzo,Brzo,Brzo,Brzo,CONSISTENT (ALL)
Quick zap,,,Brzo prebacivanje,,SOLITARY
REC,'',,REC,,INCOMPLETE (SOME)
RF output,RF Izlaz,RF Izlaz,RF izlaz,,MISMATCH (SOME)
RGB,'',RGB,RGB,RGB,INCOMPLETE (ALL)
Radio,,,Radio,'',INCOMPLETE (SOME)
Ram disk,,,Ram disk,,SOLITARY
Random,'','',Slučajno,'',INCOMPLETE (ALL)
Rating defined by broadcaster - %d,'','',Ocjena koju je odredio nakladnik - %d,'',INCOMPLETE (ALL)
Rating undefined,'','',Ocjena nedefinirana,'',INCOMPLETE (ALL)
Really close without saving settings?,Želite li stvarno zatvoriti bez pohrane ?,Želite li stvarno zatvoriti bez pohrane ?,Stvarno želite zatvoriti bez spremanja postavki?,Želite li stvarno zatvoriti bez pohrane ?,MISMATCH (ALL)
Really delete done timers?,Želite li stvarno obrisati gotove tajmere?,Želite li stvarno obrisati gotove tajmere?,Stvarno želite obrisati izvršene tajmere?,,MISMATCH (SOME)
Really exit the subservices quickzap?,Želite li stvarno izaći iz podusluge brzogzap-a?,Želite li stvarno izaći iz podusluge brzogzap-a?,Da li stvarno želite izaći iz brzog pregleda podusluga?,Želite li stvarno izaći iz podusluge brzogzap-a?,MISMATCH (ALL)
Really perform a manufacturer reset now?,,,Stvarno želite izvršiti resetiranje proizvođača?,,SOLITARY
Really reboot now?,'','',Dali stvarno želite ponovno pokrenuti?,'',INCOMPLETE (ALL)
Really restart in debug mode now?,,,Dali stvarno želite ponovno pokrenuti u načinu za uklanjanje pogrešaka?,,SOLITARY
Really restart now?,'','',Dali stvarno želite ponovno pokrenuti?,'',INCOMPLETE (ALL)
Really shutdown now?,'','',Dali stvarno želite sada isključiti?,'',INCOMPLETE (ALL)
Really store at index %2d for current position?,,,Dali stvarno želite pohraniti u indeksu %2d za trenutnu poziciju?,'',INCOMPLETE (SOME)
Really update the frontprocessor and reboot now?,,,Dali stvarno želite ažurirati frontprocessor i ponovno pokrenuti sustav?,,SOLITARY
Really update your settop box and reboot now?,,,Dali stvarno želite ažurirati svoj STB i ponovno pokrenuti sustav?,,SOLITARY
Reboot,'','',Ponovno podizanje,'',INCOMPLETE (ALL)
Rec,,,Rec,,SOLITARY
Recall to previous service,,,Povratak na prethodnu uslugu,,SOLITARY
Reception settings,'',,Postavke prijema,,INCOMPLETE (SOME)
Record,Snimi  ,Snimi  ,Snimanje,Snimi  ,MISMATCH (ALL)
Record time limited due to conflicting timer %s,'','',Ograničeno vrijeme snimanja zbog proturječnog vremena %s,'',INCOMPLETE (ALL)
Recorded files...,,,Snimljene datoteke...,,SOLITARY
Recording,Snimanje,Snimanje,Snimanje,Snimanje,CONSISTENT (ALL)
Recording Setup,'',,Postavke snimanja,,INCOMPLETE (SOME)
Recording in progress,'','',Snimanje u tijeku,'',INCOMPLETE (ALL)
Recording paths,,,Lokacije snimanja,,SOLITARY
Recording type,'','',Vrsta snimanja,'',INCOMPLETE (ALL)
Recording(s) are in progress or coming up in few seconds!,'','',Snimanje (e) je u tijeku ili dolazi u nekoliko sekundi!,'',INCOMPLETE (ALL)
Recordings,'','',Snimanja,'',INCOMPLETE (ALL)
Recordings always have priority,Snimanje uvijek ima prioritet,Snimanje uvijek ima prioritet,Snimanje uvijek ima prioritet,Snimanje uvijek ima prioritet,CONSISTENT (ALL)
Red,,'',Crvena,'',INCOMPLETE (SOME)
Red button...,'','',Crvena tipka...,'',INCOMPLETE (ALL)
Red colored,'',,Crveno obojen,'',INCOMPLETE (SOME)
Reenter PIN,'',,Ponovno unesite PIN,,INCOMPLETE (SOME)
Reflash recommended!,,,Preporuča se ponovno flešanje!,'',INCOMPLETE (SOME)
Refresh,,,Osvježiti,,SOLITARY
Refresh rate,'','',Brzina osvježavanja,'',INCOMPLETE (ALL)
Refresh rate selection.,'','',Odabir brzine osvježavanja.,'',INCOMPLETE (ALL)
Refusing to move to the same directory,,,Odbija premještanje u isti direktorij,,SOLITARY
Regard deep standby as standby,'','',Duboko stanje čekanja kao čekanje,'',INCOMPLETE (ALL)
Region,'',,Regija,'',INCOMPLETE (SOME)
Relative,'','',Relativno,'',INCOMPLETE (ALL)
Relevant PIDs routing,,,Relevantno usmjeravanje PID-ova,'',INCOMPLETE (SOME)
Reload,'','',Ponovno učitati,'',INCOMPLETE (ALL)
Reload blacklists,'',,Ponovno učitati crnu listu,,INCOMPLETE (SOME)
Reloading bouquets and services...,'','',Ponovno učitati pakete i kanale...,'',INCOMPLETE (ALL)
Remember last service in PiP,'',,Zapamtite zadnji servis u PiP-u,,INCOMPLETE (SOME)
Remember service PIN,'','',Zapamtite PIN usluge,'',INCOMPLETE (ALL)
"Reminder, you have chosen to save timeshift file.",,,"Zapamtite, odlučili ste spremiti datoteku vremenskog pomaka.",'',INCOMPLETE (SOME)
Remote control type,'','',Tip daljinskog upravljača,'',INCOMPLETE (ALL)
Remote control type setup,,,Podešavanje tipa daljinskog upravljača,,SOLITARY
Removal has completed.,,,Uklanjanje je završeno.,,SOLITARY
Remove,'','',Ukloniti,'',INCOMPLETE (ALL)
Remove a mark,Obriši oznaku,Obriši oznaku,Uklonite oznaku,Obriši oznaku,MISMATCH (ALL)
Remove a nameserver entry,'','',Uklanjanje unosa imena poslužitelja,'',INCOMPLETE (ALL)
Remove all alternatives,,,Ukloni sve alternative,,SOLITARY
Remove all logfiles,,,Uklonite sve datoteke dnevnika,,SOLITARY
Remove all new found flags,,,Uklonite sve nove pronađene zastavice,,SOLITARY
Remove bookmark,,,Uklonite oznake,,SOLITARY
Remove bouquet from parental protection,,,Uklonite paket iz roditeljske zaštite,,SOLITARY
Remove cable services,,,Uklonite kabelske usluge,,SOLITARY
Remove completed timers after (days),'','',Uklanjanje dovršenih tajmera nakon (dana),,INCOMPLETE (SOME)
Remove currently selected title,Ukloni trenutno odabrani titl,Ukloni trenutno odabrani titl,Uklonite trenutno odabrani naslov,Ukloni trenutno odabrani titl,MISMATCH (ALL)
Remove directory,,,Uklonite direktorij,,SOLITARY
Remove entry,,,Ukloni unos,,SOLITARY
Remove from parental protection,,,Uklonite iz roditeljske zaštite,,SOLITARY
Remove items from trash can after (days),'','',Uklanjanje stavki iz kante za smeće nakon (dana),'',INCOMPLETE (ALL)
Remove new found flag,,,Uklonite novo pronađenu zastavu,,SOLITARY
Remove plugins,Obriši dodatke,Obriši dodatke,Uklonite dodatke,Obriši dodatke,MISMATCH (ALL)
Remove selected satellite,,,Uklonite odabrane satelite,,SOLITARY
Remove terrestrial services,,,Uklonite zemaljske usluge,,SOLITARY
Remove this logfile,,,Uklonite ovu datoteku dnevnika,,SOLITARY
Remove title,Ukloni titl,Ukloni titl,Uklonite naslov,Ukloni titl,MISMATCH (ALL)
Removing,'','',Uklanjanje,'',INCOMPLETE (ALL)
Removing directory %s failed. (Maybe not empty.),'','',Uklanjanje direktorija %s nije uspjelo. (možda nije prazan),'',INCOMPLETE (ALL)
Removing partition table,,,Brisanje tablice particija,,SOLITARY
Rename,'','',Preimenovati,'',INCOMPLETE (ALL)
Rename entry,,,Preimenuj unos,,SOLITARY
Rename name and description for new events,'',,Preimenujte ime i opis novih događaja,'',INCOMPLETE (SOME)
Repeat,,,Ponoviti,,SOLITARY
Repeat leave standby messages,,,Ponovite naredbe za buđenje,,SOLITARY
Repeat playlist,,,Ponovite popis pjesama,,SOLITARY
Repeat type,,,Vrsta ponavljanja,,SOLITARY
Repeating event currently recording.\nWhat do you want to do?,,,Trenutno se snima ponavljajući događaj.\nŠto želite učiniti?,,SOLITARY
Repeating event currently recording... What do you want to do?,Snimanje ponovljenog događaja je u tijeku...Što želite učiniti?,Snimanje ponovljenog događaja je u tijeku...Što želite učiniti?,Ponavljajući događaj trenutno se snima... Što želite učiniti?,Snimanje ponovljenog događaja je u tijeku...Što želite učiniti?,MISMATCH (ALL)
Repeats,'','',Ponavljanja,'',INCOMPLETE (ALL)
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,Zamijenite `-` u dijalozima s tekstom u boji po zvučniku (kao što su titlovi teleteksta za osobe oštećenog sluha).,'',INCOMPLETE (SOME)
Request for physical address report,,,Zahtjev za izvješće o fizičkoj adresi,,SOLITARY
Request for vendor report,,,Zahtjev za izvješće dobavljača,,SOLITARY
Require authentication for http streams,'',,Zahtijeva provjeru autentičnosti za web prijenos,'',INCOMPLETE (SOME)
Required medium type:,'','',Obavezna vrsta medija:,'',INCOMPLETE (ALL)
Rereading partition table,'','',Ponovno čitanje tablice particija,,INCOMPLETE (SOME)
Reserved,'','',Rezervirano,'',INCOMPLETE (ALL)
Reset,Resetiraj,Resetiraj,Reset,Resetiraj,MISMATCH (ALL)
Reset and renumerate title names,'','',Poništite i ponovno brojite nazive naslova,'',INCOMPLETE (ALL)
Reset order (All),,,Poništite nalog (sve),,SOLITARY
Reset persistent PIN code,'',,Trajno poništavanje PIN-a,,INCOMPLETE (SOME)
Reset playback position,'','',Poništite položaj reprodukcije,'',INCOMPLETE (ALL)
Reset video enhancement settings to system defaults?,'','',Vraćanje postavki poboljšanja videozapisa na zadane postavke sustava?,'',INCOMPLETE (ALL)
Reset video enhancement settings to your last configuration?,'','',Vraćanje postavki poboljšanja videozapisa na zadnju konfiguraciju?,'',INCOMPLETE (ALL)
Resolution,'','',Rezolucija,'',INCOMPLETE (ALL)
Restart,'',Restart,Restart STB,Restart,MISMATCH (ALL)
Restart GUI now?,Restart GUI sada?,Restart GUI sada?,Ponovno pokrenuti GUI?,Restart GUI sada?,MISMATCH (ALL)
Restart both,,,Ponovno pokrenite oboje,,SOLITARY
Restart cardserver,,,Ponovno pokretanje poslužitelja kartica,,SOLITARY
Restart enigma,'','',Restart enigme,,INCOMPLETE (SOME)
Restart enigma in debug mode,,,Restart enigme za uklanjanje pogrešaka,,SOLITARY
Restart enigma in standard mode,,,Restart enigme u standardnom načinu,,SOLITARY
Restart network,'','',Ponovno pokretanje mreže,'',INCOMPLETE (ALL)
Restart softcam,,,Ponovno pokrenite SoftCam,,SOLITARY
Restart test,'','',Ponovno pokretanje testa,'',INCOMPLETE (ALL)
Restart your network connection and interfaces.\n,'','',Ponovno pokrenite mrežnu vezu i sučelja.\n,'',INCOMPLETE (ALL)
Restore,Vrati u poč.stanje,Vrati u poč.stanje,Vraćanje,Vrati u poč.stanje,MISMATCH (ALL)
Restore backups,'','',Vraćanje sigurnosnih kopija,'',INCOMPLETE (ALL)
Restore defaults,,,Vratiti zadano,,SOLITARY
Restore deleted images,,,Vrati izbrisane image,,SOLITARY
Restore deleted user bouquets,,,Vrati izbrisane korisničke pakete,'',INCOMPLETE (SOME)
Restore system settings,'','',Vraćanje sistemskih postavki,'',INCOMPLETE (ALL)
Restore your backups by date.,,,Vratite rezervnu kopiju po datumu.,,SOLITARY
Restore your receiver settings.,,,Vratite postavke prijemnika.,,SOLITARY
Restoring...,'','',Vraćanje...,'',INCOMPLETE (ALL)
Resume from last position,'','',Nastavite s zadnje pozicije,'',INCOMPLETE (ALL)
Resume position at %s,'','',Nastavite položaj na %s,'',INCOMPLETE (ALL)
Resuming playback,'','',Nastavite reprodukciju,'',INCOMPLETE (ALL)
Retrieving image list - Please wait...,,,Dohvaćanje popisa imagea - molim pričekajte...,,SOLITARY
Return to movie list,'','',Povratak na popis filmova,'',INCOMPLETE (ALL)
Return to previous service,'','',Povratak na prethodnu uslugu,'',INCOMPLETE (ALL)
