msgid,openatv,openhdf,openpli,openvix,STATUS
Configure the gateway.,Seadista lüüs.,Seadista lüüs.,Seadista lüüs.,Seadista lüüs.,CONSISTENT (ALL)
Configure the general audio delay of Dolby Digital sound tracks.,,,Määra üldine heli viiteaeg Dolby Digital heliga heliribadele.,,SOLITARY
Configure the general audio delay of stereo sound tracks.,,,Määra üldine heli viiteaeg stereoheliga heliribadele.,,SOLITARY
Configure the general audio volume step size (limit 1-10).,Seadista helitugevuse muutuse sammu suurus (vahemik 1-10).,,Seadista helitugevuse muutuse astme suurus (vahemik 1-10).,,MISMATCH (SOME)
Configure the hard disk drive to go to standby after the specified idle time.,Määra kõvaketta ooteseisundisse minek pärast teatud jõudeoleku aega.,,Määra kõvaketta ooterežiimi minek pärast teatud jõudeoleku aega.,,MISMATCH (SOME)
Configure the horizontal alignment of the subtitles.,Määra subtiitrite horisontaalne asetus.,Määra subtiitrite horisontaalne asetus.,Määra subtiitrite horisontaalne asetus.,Määra subtiitrite horisontaalne asetus.,CONSISTENT (ALL)
"Configure the initial fast forward speed. When you press the fast forward button, winding will start at this speed.",Määra edasikerimise algkiirus. Edasikerimine algab selle kiirusega.,Määra edasikerimise algkiirus. Edasikerimine algab selle kiirusega.,Määra edasikerimise algkiirus. Edasikerimine algab selle kiirusega.,Määra edasikerimise algkiirus. Edasikerimine algab selle kiirusega.,CONSISTENT (ALL)
"Configure the initial rewind speed. When you press the rewind button, winding will start at this speed.",Määra tagasikerimise algkiirus. Tagasikerimine algab selle kiirusega.,,Määra tagasikerimise algkiirus. Tagasikerimine algab selle kiirusega.,,CONSISTENT (SOME)
Configure the latitude of your location.,Määra oma asukoha laiuskraad.,Määra oma asukoha laiuskraad.,Määra oma asukoha laiuskraad.,Määra oma asukoha laiuskraad.,CONSISTENT (ALL)
Configure the longitude of your location.,Määra oma asukoha pikkuskraad.,Määra oma asukoha pikkuskraad.,Määra oma asukoha pikkuskraad.,Määra oma asukoha pikkuskraad.,CONSISTENT (ALL)
"Configure the minimum amount of disk space to be available for recordings. When the amount of space drops below this value, deleted items will be removed from the trash can.","Määra väikseim kettaruum (GB), mis peab olema vaba enne salvestuse algamist. Selleks kustutatakse vajadusel faile prügikastist.","Määra väikseim kettaruum (GB), mis peab olema vaba enne salvestuse algamist. Selleks kustutatakse vajadusel faile prügikastist.","Määra väikseim kettaruum, mis peab olema vaba enne salvestuse algamist. Selle saavutamiseks kustutatakse vajadusel faile prügikastist.","Määra väikseim kettaruum (GB), mis peab olema vaba enne salvestuse algamist. Selleks kustutatakse vajadusel faile prügikastist.",MISMATCH (ALL)
Configure the nameserver (DNS).,Seadista nimeserver (DNS).,Seadista nimeserver (DNS).,Seadista nimeserver (DNS).,Seadista nimeserver (DNS).,CONSISTENT (ALL)
Configure the netmask.,Seadista võrgumask.,Seadista võrgumask,Seadista võrgumask.,Seadista võrgumask.,MISMATCH (ALL)
Configure the number of days after which items are automaticaly removed from the trash can.,,,"Määra päevade arv, pärast mida salvestised kustutatakse automaatselt prügikastist.",,SOLITARY
Configure the number of days old timers are kept before they are automatically removed from the timer list.,"Määra päevade arv, pärast mida vana taimer kustutatakse automaatselt nimekirjast.","Määra päevade arv, pärast mida vana taimer kustutatakse automaatselt nimekirjast.","Määra päevade arv, pärast mida vana taimer kustutatakse automaatselt nimekirjast.","Määra päevade arv, pärast mida vana taimer kustutatakse automaatselt nimekirjast.",CONSISTENT (ALL)
Configure the offline decoding delay in milliseconds. The configured delay is observed at each control word parity change.,Määra võrguta dekodeerimise viiteaeg (ms). Määratud viiteaega jälgitakse iga CWP paarsuse muutusel.,,Määra võrguta dekodeerimise viiteaeg (ms).,,MISMATCH (SOME)
Configure the possible fast forward speeds.,Määra edasikerimise kiirused.,Määra edasikerimise kiirused.,Määra edasikerimise kiirused.,Määra edasikerimise kiirused.,CONSISTENT (ALL)
Configure the possible rewind speeds.,Määra tagasikerimise kiirused.,Määra kerimise kiirused.,Määra tagasikerimise kiirused.,Määra tagasikerimise kiirused.,MISMATCH (ALL)
Configure the primary EPG language.,Määra saatekava keele esimene eelistus.,Määra saatekava keele esimene eelistus.,Määra saatekava keele esimene eelistus.,Määra saatekava keele esimene eelistus.,CONSISTENT (ALL)
Configure the refresh rate of the screen.,Määra ekraani värskendussagedus.,Määra ekraani värskendussagedus.,Määra ekraani värskendussagedus.,,CONSISTENT (SOME)
Configure the screen resolution in PC output mode.,,,Määra ekraanilahutus PC väljundi režiimis.,,SOLITARY
Configure the second audio language.,Määra heli keele teine eelistus.,Määra heli keele teine eelistus.,Määra heli keele teine eelistus.,Määra heli keele teine eelistus.,CONSISTENT (ALL)
Configure the second subtitle language.,Määra subtiitrite keele teine eelistus.,Määra subtiitrite keele teine eelistus.,Määra subtiitrite keele teine eelistus.,Määra subtiitrite keele teine eelistus.,CONSISTENT (ALL)
Configure the secondary EPG language.,Määra saatekava keele teine eelistus.,Määra saatekava keele teine eelistus.,Määra saatekava keele teine eelistus.,Määra saatekava keele teine eelistus.,CONSISTENT (ALL)
Configure the sharpness of the video scaling.,,,Määra pildi skaleerimise teravus.,,SOLITARY
Configure the skip time interval for the '1'/'3' buttons.,Määra '1'/'3'-nuppude hüppe pikkus.,,Määra '1'/'3'-nuppude ülehüppe pikkus.,,MISMATCH (SOME)
Configure the skip time interval for the '4'/'6' buttons.,Määra '4'/'6'-nuppude hüppe pikkus.,,Määra '4'/'6'-nuppude ülehüppe pikkus.,,MISMATCH (SOME)
Configure the skip time interval for the '7'/'9' buttons.,Määra '7'/'9'-nuppude hüppe pikkus.,,Määra '7'/'9'-nuppude ülehüppe pikkus.,,MISMATCH (SOME)
Configure the slow motion speeds.,Seadista aeglustuskiirusi.,Seadista aeglustuskiirusi.,Määra aeglustuskiirused.,Seadista aeglustuskiirusi.,MISMATCH (ALL)
Configure the source of the frontend data as shown on the infobars. 'Settings' is as stored on the settings. 'Tuner' is as reported by the tuner.,Vali inforibal kuvatavate tuuneriandmete allikas. Valides 'Seaded'. loetakse need salvestatud 'lamedb' failist. Valides 'Tuuner' kuvatakse andmed tuuneri poolt edastatud kujul.,Vali inforibal kuvatavate tuuneriandmete allikas. Valides 'Seaded'. loetakse need salvestatud 'lamedb' failist. Valides 'Tuuner' kuvatakse andmed tuuneri poolt edastatud kujul.,Määra sisendi infoallikas nagu on näidatud inforibadel. 'Seaded' on  nii nagu on salvestatud seadetes. 'Tuuner' on nii nagu tuuneri poolt on teatatud.,Vali inforibal kuvatavate tuuneriandmete allikas. 'Seaded' - andmed loetakse 'lamedb' failist. 'Tuuner' - andmed teatab tuuner.,MISMATCH (ALL)
Configure the speed of the background deletion process. Lower speed will consume less hard disk drive performance.,Määra taustal kustutamise kiirus. Madal kiirus mõjutab kõvaketta jõudlust vähem.,Määra taustal kustutamise kiirus. Madal kiirus mõjutab kõvaketta jõudlust vähem.,Määra taustal kustutamise kiirus. Madal kiirus mõjutab kõvaketta jõudlust vähem.,Määra taustal kustutamise kiirus. Madal kiirus mõjutab kõvaketta jõudlust vähem.,CONSISTENT (ALL)
Configure the speed of the fan,,,Määra ventilaatori kiirus,,SOLITARY
Configure the subtitle delay when timing information is not available.,Määra subtiitrite ajastuse puudumisel viiteaeg.,Määra subtiitrite viiteaeg ajastuse puudumisel.,Määra subtiitrite viiteaeg ajastuse puudumisel.,Määra subtiitrite viiteaeg ajastuse puudumisel.,MISMATCH (ALL)
Configure the third audio language.,Määra heli keele kolmas eelistus.,Määra heli keele kolmas eelistus,Määra heli keele kolmas eelistus.,Määra heli keele kolmas eelistus.,MISMATCH (ALL)
Configure the third subtitle language.,Määra subtiitrite keele kolmas eelistus.,Määra subtiitrite keele kolmas eelistus,Määra subtiitrite keele kolmas eelistus.,Määra subtiitrite keele kolmas eelistus.,MISMATCH (ALL)
Configure the transparency of the OSD.,,,Määra ekraanigraafika läbipaistvus.,,SOLITARY
Configure the transparency of the black background of graphical DVB subtitles.,Määra DVB subtiitrite tausta läbipaistvus.,Määra DVB subtiitrite tausta läbipaistvus.,Määra DVB subtiitrite tausta läbipaistvus.,Määra DVB subtiitrite tausta läbipaistvus.,CONSISTENT (ALL)
Configure the tuner mode.,Määra tuuneri režiim.,Määra tuuneri režiim,Määra tuuneri režiim.,Määra tuuneri režiim.,MISMATCH (ALL)
Configure the type of status indication icons shown in the movielist.,"Määra, kuidas tähistatakse salvestuste olek filmilistis.",,"Määra, kuidas tähistatakse salvestuste olek filmilistis.",,CONSISTENT (SOME)
"Configure the vertical position of the subtitles, measured from the bottom of the screen.",Määra subtiitrite vertikaalne asukoht mõõdetuna ekraani alt servast.,Määra subtiitrite vertikaalne asukoht mõõdetuna ekraani alt servast.,Määra subtiitrite vertikaalne asukoht mõõdetuna ekraani alt servast.,Määra subtiitrite vertikaalne asukoht mõõdetuna ekraani alaservast.,MISMATCH (ALL)
Configure the video output mode (or resolution).,,,Määra pildi väljundi režiim (või resolutsioon),,SOLITARY
Configure the way in which the receiver changes channels.,,,"Määra viis, kuidas vastuvõtja vahetab kanaleid.",,SOLITARY
"Configure this tuner using simple or advanced options, or loop it through to another tuner, or copy a configuration from another tuner, or disable it.","Seadista see tuuner kasutades lihtsat või täpsemaid valikuid. Võimalik on ka läbiviik teisele tuunerile, teise tuuneri seadete kopeerimine või tuuneri keelamine.",,"Seadista see tuuner kasutades lihtsat või täpsemaid valikuid. Võimalik on ka läbiviik teisele tuunerile, teise tuuneri seadete kopeerimine või tuuneri keelamine.","Seadista see tuuner kasutades lihtsat või täpsemaid valikuid. Võimalik on ka läbiviik teisele tuunerile, teise tuuneri seadete kopeerimine või tuuneri keelamine.",CONSISTENT (SOME)
Configure where completed timers show up in the timer list.,,,"Määra, kus teostatud taimereid  taimerite nimekirjas näidatakse.",,SOLITARY
Configure whether (and for how long) a second infobar will be shown when OK is pressed twice. The second infobar contains additional information about the current channel.,,Luba teise inforiba näitamine (2 X OK). Seal võib leida käesoleva kanali kohta rohkem teavet.,"Määra, kas ja kui kaua teist inforiba näidatakse, kui vajutada kaks korda OK. Teine inforiba sisaldab käesoleva kanali kohta lisateavet.","Määra, kas ja kui kaua teist inforiba näidatakse, kui vajutada kaks korda OK. Teises inforibas leiab aktiivse kanali kohta lisateavet.",MISMATCH (SOME)
Configure whether multi channel PCM sound should be enabled.,,,"Säti, kas mitme kanali PCM heli peaks olema lubatud.",,SOLITARY
Configure whether multi channel sound tracks should be downmixed to stereo.,"Määra, kas mitmekanaline heli taandada stereoks.",,"Määra, kas mitmekanaline heli tuleks taandada stereoks.",,MISMATCH (SOME)
Configure whether or not a rotor position will be displayed on the infobar,,,"Määra, kas antennipööraja asendit näidatakse või ei näidata inforibal.",,SOLITARY
Configure whether or not an icon should be shown when your motorized dish is moving.,,,"Määra, kas mootori liikumisel näidatakse ikooni.",,SOLITARY
Configure which access level to use for the configuration menu. Expert level gives access to all items.,,,Määra seadistusmenüü kuvamise tase. 'Täpsem' näitab kõiki võimalusi.,,SOLITARY
Configure which color format should be used on the SCART output.,Määra SCART väljundi poolt kasutatav värvisüsteem.,Määra SCART väljundi poolt kasutatav värvisüsteem.,Määra SCART väljundi poolt kasutatav värvisüsteem.,Määra SCART väljundi poolt kasutatav värvisüsteem.,CONSISTENT (ALL)
"Configure which tuner for recordings will be preferred, when more than one tuner is available.","Määra, millist tuunerit eelistatakse salvestamisel, kui saadaval on rohkem kui üks tuuner.",,"Määra, milline tuuner on salvestusteks eelistatud, kui rohkem kui üks tuuner on saadaval.","Määra, millist tuunerit eelistatakse salvestamisel, kui saadaval on rohkem kui üks tuuner.",MISMATCH (SOME)
Configure which tuner type will be preferred when the same service is available on different types of tuners. Choose 'no priority' to try each alternative one by one regardless of the tuner type.,,,"Määra, millist tuunerit eelistatakse kui sama teenus on saadaval erinevate tuunerite kaudu. Vali 'pole eelistust' et proovida iga võimalikku valikut sõltumata kasutatava tuuneri tüübist.",,SOLITARY
"Configure which tuner will be preferred, when more than one tuner is available. If set to 'auto' the system will give priority to the tuner having the lowest number of channels/satellites.","Määra, millist tuunerit eelistatakse mitme tuuneriga vastuvõtjas. Valikul 'automaatne' annab süsteem eelistuse tuunerile, millel on kõige vähem kanaleid/satelliite.","Määra, millist tuunerit eelistatakse mitme tuuneriga vastuvõtjas. Valikul 'automaatne' annab süsteem eelistuse tuunerile, millel on kõige vähem kanaleid/satelliite.","Määra, millist tuunerit eelistatakse, kui saadaval on rohkem kui üks tuuner. Valikul 'automaatne' annab süsteem eelistuse tuunerile, millel on kõige vähem kanaleid/satelliite.","Määra, millist tuunerit eelistatakse mitme tuuneriga vastuvõtjas. Valik 'automaatne' annab eelistuse tuunerile, millel on kõige vähem kanaleid/satelliite.",MISMATCH (ALL)
Configure your internal LAN,Seadista sisemine LAN võrk,Seadista sisemine LAN võrk,Seadista sisemine LAN võrk,Seadista sisemine LAN võrk,CONSISTENT (ALL)
Configure your network again,Seadista võrk uuesti,Seadista võrk uuesti,Seadista võrk uuesti,Seadista võrk uuesti,CONSISTENT (ALL)
Configure your network settings and press OK to scan,,,Seadista võrk ja vajuta otsingu alustamiseks OK,,SOLITARY
Configure your wireless LAN again,Seadista WiFi võrk uuesti,Seadista WiFi võrk uuesti,Seadista WiFi võrk uuesti,Seadista WiFi võrk uuesti,CONSISTENT (ALL)
Configures which video output connector will be used.,"See valik määrab, millist ühenduspesa videoväljund kasutab.","See valik määrab, millist ühenduspesa video väljund kasutab.","See valik määrab, millist ühenduspesa video väljund kasutab.","See valik määrab, millist ühenduspesa videoväljund kasutab.",MISMATCH (ALL)
Configuring,Seadistamine,Seadistamine,Seadistatakse,Seadistamine,MISMATCH (ALL)
Conflict not resolved!,,,Konflikt pole lahendatud!,,SOLITARY
Congo,Kongo,,Kongo,Kongo,CONSISTENT (SOME)
Congo (Democratic Republic of the),Kongo Demokraatlik Vabariik,,Kongo Demokraatlik Vabariik,Kongo Demokraatlik Vabariik,CONSISTENT (SOME)
Connect,Ühenda,Ühenda,Ühenda,Ühenda,CONSISTENT (ALL)
Connect to a wireless network,Ühenda traadita võrguga,Ühenda WiFi võrguga,Ühenda WiFi võrguga,Ühenda traadita võrguga,MISMATCH (ALL)
Connected,,,Ühendatud,Ühendatud,CONSISTENT (SOME)
Connected satellites,Ühendatud satelliidid,,Ühendatud satelliidid,Ühendatud satelliidid,CONSISTENT (SOME)
Connected to,Ühendatud,Ühendatud,Ühendatud,Ühendatud,CONSISTENT (ALL)
"Connected transcoding, limit - no PiP!",,,Ühendatud transkoodingu piirang - PiP ei ole võimalik!,"Toimub transkodeerimine, PiP pole võimalik!",MISMATCH (SOME)
Console,'',,Konsool,,INCOMPLETE (SOME)
Constellation & FFT mode,,,Konstellatsioon ja FFT laad,Konstellatsioon ja FFT,MISMATCH (SOME)
"Consult your motor's spec sheet for this information, or leave the default setting.",Seda infot otsi ajami spetsifikatsioonilehelt või kasuta vaikeväärtust.,,Seda infot otsi ajami spetsifikatsioonilehelt või kasuta vaikeväärtust.,Seda infot otsi ajami spetsifikatsioonilehelt või kasuta vaikeväärtust.,CONSISTENT (SOME)
Content does not fit on DVD!,Sisu ei mahu DVD-le!,Sisu ei mahu DVD-le!,Sisu ei mahu DVD-le!,Sisu ei mahu DVD plaadile!,MISMATCH (ALL)
Continue,Jätka,Jätka,Jätka,Jätka,CONSISTENT (ALL)
Continue playback,Jätka taasesitust,Jätka taasesitust,Jätka taasesitust,Jätka taasesitust,CONSISTENT (ALL)
Continue playing,Jätka taasesitust,Jätka taasesitust,Jätka mängimist,Jätka taasesitust,MISMATCH (ALL)
Continues play (loop),Lõputu esitus (loop),Lõputu esitus (loop),Lõputu esitus (loop),Lõputu esitus (loop),CONSISTENT (ALL)
Contrast,Kontrast,Kontrast,Kontrast,Kontrast,CONSISTENT (ALL)
Cook Islands,Cooki saared,,Cooki saared,Cooki saared,CONSISTENT (SOME)
Copy,Kopeeri,Kopeeri,Kopeeri,Kopeeri,CONSISTENT (ALL)
Copy to bouquets,,,Kopeeri nimekirjadesse,Kopeeri lemmiknimekirjadesse,MISMATCH (SOME)
Costa Rica,'',,Costa Rica,Costa Rica,INCOMPLETE (SOME)
Cote d'Ivoire,Elevandiluurannik,,Elevandiluurannik,Elevandiluurannik,CONSISTENT (SOME)
Could not find installed channel list.,Paigaldatud kanalinimekirja ei leitud.,Paigaldatud kanalinimekirja ei leitud.,Paigaldatud kanalinimekirja ei leitud.,Paigaldatud kanalinimekirja ei leitud.,CONSISTENT (ALL)
Could not load medium! No disc inserted?,,Ei saa andmekandjat laadida! Plaat ei ole sisestatud?,Ei saa plaati avada! Plaati pole sisestatud?,Plaati ei õnnestu laadida! Kas plaat on sisestatud?,MISMATCH (SOME)
Could not open Picture in Picture,PiP avamine nurjus,PiP avamine nurjus,PiP avamine ei õnnestunud,,MISMATCH (SOME)
Could not record due to conflicting timer %s,Salvestamine nurjus. Vastuolus taimer %s,Taimerite konflikt %s. Salvestamine nurjus.,Taimerite konflikt %s. Salvestamine nurjus.,,MISMATCH (SOME)
Could not record due to invalid service %s,Salvestamine nurjus. Kehtetu kanal %s,Kehtetu kanal %s. Salvestamine nurjus.,Kehtetu kanal %s. Salvestamine nurjus.,,MISMATCH (SOME)
Country,Riik,,Riik,Riik,CONSISTENT (SOME)
Cover dashed flickering line for this service,,,Peida võbeleva katkendjoonega joon selle teenuse jaoks,Peida punktiirjoon ekraani ülaservas sellel kanalil,MISMATCH (SOME)
Create DVD-ISO,Loo DVD-ISO,Loo DVD-ISO,Loo DVD-ISO,Loo DVD-ISO,CONSISTENT (ALL)
Create directory,Loo kataloog,Loo kataloog,Loo kataloog,Loo kataloog,CONSISTENT (ALL)
Create new folder and exit,,,Loo uus kaust ja välju,,SOLITARY
Create separate radio userbouquet,Loo eraldi lemmiknimekiri raadiokanalitele,,Loo eraldi raadio lemmiknimekiri,Loo eraldi lemmiknimekiri raadiokanalitele,MISMATCH (SOME)
Creating directory %s failed.,Kataloogi %s loomine nurjus.,Kataloogi %s loomine nurjus.,Kausta loomine %s nurjus.,Kataloogi %s loomine nurjus.,MISMATCH (ALL)
Creating filesystem,Failisüsteemi loomine,Failisüsteemi loomine,Failisüsteemi loomine,,CONSISTENT (SOME)
Creating partition,Partitsiooni loomine,Partitsiooni loomine,Partitsiooni loomine,,CONSISTENT (SOME)
Croatia,Horvaatia,,Horvaatia,Horvaatia,CONSISTENT (SOME)
Croatian,Horvaadi,Horvaadi,Horvaatia,Horvaadi,MISMATCH (ALL)
Cuba,Kuuba,,Kuuba,Kuuba,CONSISTENT (SOME)
Curacao,Curaçao,,Curacao,Curaçao,MISMATCH (SOME)
Current CEC address,Kasutatav CEC aadress,Kasutatav CEC aadress,Praegune CEC aadress,Kasutatav CEC aadress,MISMATCH (ALL)
Current device: ,Praegune seade: ,Praegune seade: ,Praegune seade: ,Praegune seade: ,CONSISTENT (ALL)
Current event EPG,,,Saateinfo,,SOLITARY
Current event is over.\nSelect an option to save the timeshift file.,,,Praegune saade on lõppenud.\nVali võimalus ajanihkefaili säilitamiseks.,,SOLITARY
Current mode: %s \n,Hetke olek: %s \n,,Hetke olek: %s \n,Hetke olek: %s \n,CONSISTENT (SOME)
Current rotor position: ,,,Ajami hetkeasend: ,Ajami praegune asukoht: ,MISMATCH (SOME)
Current settings:,Hetke seaded:,Kasutatavad seade:,Hetke seaded:,Hetke seaded:,MISMATCH (ALL)
Current transponder,Aktiivne transponder,Hetke transponder,Hetke transponder,Aktiivne transponder,MISMATCH (ALL)
Current value: ,Praegune väärtus: ,Praegune väärtus: ,Praegune väärtus: ,Praegune väärtus: ,CONSISTENT (ALL)
Currently the commit log cannot be retrieved - please try later again,,,Tehtud toimingute logi ei saa hetkel kätte - proovi hiljem uuesti,,SOLITARY
Custom skip time for '1'/'3' buttons,'1'/'3'-nuppude hüppe kohandatud pikkus,,'1'/'3'-nuppude hüppe kohandatud pikkus,,CONSISTENT (SOME)
Custom skip time for '4'/'6' buttons,'4'/'6'-nuppude hüppe kohandatud pikkus,'4'/'6'-klahvide ülehüppe kohandatud pikkus,'4'/'6'-nuppude hüppe kohandatud pikkus,'4'/'6'-nuppude hüppe kohandatud pikkus,MISMATCH (ALL)
Custom skip time for '7'/'9' buttons,'7'/'9'-nuppude hüppe kohandatud pikkus,'7'/'9'-klahvide ülehüppe kohandatud pikkus,'7'/'9'-nuppude hüppe kohandatud pikkus,'7'/'9'-nuppude hüppe kohandatud pikkus,MISMATCH (ALL)
Customize,Kasutaja eelistused,Kasutaja eelistused,Kohandamine,,MISMATCH (SOME)
Customize OpenWebIF settings for fallback tuner,,,'',,SOLITARY
Customize channel list cursor behavior,,,Kohanda kursori tegutsemist kanalite nimekirjas,,SOLITARY
Cut,Lõika,Lõika,Lõika,Lõika,CONSISTENT (ALL)
Cutlist editor,Salvestiste lõikamine,Salvestiste lõikamine,Lõikekohtade monteerija,Salvestiste lõikamine,MISMATCH (ALL)
Cutlist editor...,Määra lõikekohad.,Määra lõikekohad...,Lõikekohtade monteerija...,Määra lõikekohad,MISMATCH (ALL)
Cyprus,Küpros,,Küpros,Küpros,CONSISTENT (SOME)
Czech,Tšehhi,Tšehhi,Tšehhi,Tšehhi,CONSISTENT (ALL)
Czechia,Tšehhi,,Tšehhi Vabariik,Tšehhi,MISMATCH (SOME)
D,,,D,,SOLITARY
DAC,'',DAC,DAC,DAC,INCOMPLETE (ALL)
DHCP,'',DHCP,DHCP,DHCP,INCOMPLETE (ALL)
DMM advanced,DMM täpne,DMM täpne,DMM edasijõudnutele,DMM täpne,MISMATCH (ALL)
DMM normal,DMM tavaline,DMM tavaline,DMM tavaline,DMM tavaline,CONSISTENT (ALL)
DTS downmix,DTS > stereo,,DTS > stereo,DTS > stereo,CONSISTENT (SOME)
DUAL LAYER DVD,Kahekihiline DVD,Kahekihiline DVD,Kahekihiline DVD,Kahekihiline DVD,CONSISTENT (ALL)
DVB CI Delay,DVB CI viiteaeg,,DVB CI viide,DVB CI viiteaeg,MISMATCH (SOME)
DVB Subtitles PID & lang,,,'',,SOLITARY
DVB driver version: ,,,DVB draiveri versioon: ,,SOLITARY
DVB subtitle black transparency,DVB subtiitrite tausta läbipaistvus,DVB subtiitrite tausta läbipaistvus,DVB subtiitrite tausta läbipaistvus,DVB subtiitrite tausta läbipaistvus,CONSISTENT (ALL)
DVB type,,,DVB tüüp,DVB tüüp,CONSISTENT (SOME)
DVB-C,'',DVB-C,DVB-C,DVB-C,INCOMPLETE (ALL)
DVB-C ANNEX B,'',,DVB-C ANNEX B,DVB-C ANNEX B,INCOMPLETE (SOME)
DVB-C ANNEX C,'',DVB-C ANNEX C,DVB-C ANNEX C,DVB-C ANNEX C,INCOMPLETE (ALL)
DVB-S,'',DVB-S,DVB-S,DVB-S,INCOMPLETE (ALL)
DVB-S2,'',DVB-S2,DVB-S2,DVB-S2,INCOMPLETE (ALL)
DVB-T,'',DVB-T,DVB-T,DVB-T,INCOMPLETE (ALL)
DVB-T2,'',DVB-T2,DVB-T2,DVB-T2,INCOMPLETE (ALL)
DVD Burn,DVD kirjutamine,,DVD kirjutamine,,CONSISTENT (SOME)
DVD Menu,DVD menüü,,DVD menüü,,CONSISTENT (SOME)
DVD data format,,DVD vorming,DVD andmevorming,DVD vorming,MISMATCH (SOME)
DVD file browser,DVD failibrauser,DVD faililehitseja,DVD failibrauser,DVD faililehitseja,MISMATCH (ALL)
DVD media toolbox,,DVD tööriistad,DVD tööriistad,DVD tööriistad,CONSISTENT (SOME)
DVD player,DVD-mängija,DVD mängija,DVD mängija,DVD mängija,MISMATCH (ALL)
DVD titlelist,,DVD nimekiri,DVD nimekiri ,DVD nimekiri,MISMATCH (SOME)
Danish,Taani,Taani,Taani,Taani,CONSISTENT (ALL)
Date,Kuupäev,Kuupäev,Kuupäev,Kuupäev,CONSISTENT (ALL)
Date/time input,Aeg/kuupäev,,Aeg/kuupäev,,CONSISTENT (SOME)
Debug to file,,,Silu faili,,SOLITARY
Deep standby,Puhkeseisund,Sügav ooterežiim,Sügav ooterežiim,Puhkeseisund,MISMATCH (ALL)
Default,Vaikimisi,Vaikimisi,Vaikimisi,Vaikimisi,CONSISTENT (ALL)
Default Services Scanner,Vaikimisi teenuste otsija,,Vaikimisi teenuste otsija,,CONSISTENT (SOME)
Default movie location,Salvestuste tavaasukoht,Salvestuste tavaasukoht,Salvestuste tavaasukoht,Salvestuste tavaasukoht,CONSISTENT (ALL)
Default settings,Vaikeväärtused,Vaikeväärtused,Vaikeväärtused,Vaikeväärtused,CONSISTENT (ALL)
Define the location of the EPG Cache file.,,,'',,SOLITARY
Delay after change voltage before switch command,Viiteaeg pinge muutuse ja lülituskäsu vahel,,Viide pinge muutuse ja lülituskäsu vahel,Viiteaeg pinge muutuse ja lülituskäsu vahel,MISMATCH (SOME)
Delay after continuous tone disable before diseqc,Viiteaeg pidevtooni keelamise ja diseqc käsu vahel,,Viide jätkuva tooni keelamise ja diseqc käsu vahel,Viiteaeg pidevtooni keelamise ja diseqc käsu vahel,MISMATCH (SOME)
Delay after diseqc peripherial poweron command,Viiteaeg pärast diseqc perifeerset sisselülituskäsku,,Viide pärast diseqc perifeeriaseadme sisselülituskäsku,Viiteaeg pärast diseqc perifeerset sisselülituskäsku,MISMATCH (SOME)
Delay after diseqc reset command,Viiteaeg pärast diseqc lähtestamise käsku,,Viide pärast diseqc reset käsku,Viiteaeg pärast diseqc lähtestuse käsku,MISMATCH (SOME)
Delay after enable voltage before motor command,Viiteaeg pinge lubamise ja ajamikäsu vahel,,Viide pinge lubamise ja mootori käsu vahel,Viiteaeg pinge lubamise ja ajamikäsu vahel,MISMATCH (SOME)
Delay after enable voltage before switch command,Viiteaeg pinge lubamise ja lülituskäsu vahel,,Viide pinge lubamise ja lülituse käsu vahel,Viiteaeg pinge lubamise ja lülituskäsu vahel,MISMATCH (SOME)
Delay after final continuous tone change,Viiteaeg pärast viimast pidevtooni muutust,,Viide pärast lõplikku jätkuva tooni muutust,Viiteaeg pärast viimast pidevtooni muutust,MISMATCH (SOME)
Delay after last diseqc command,Viiteaeg pärast viimast diseqc käsku,,Viide pärast viimast diseqc käsku,Viiteaeg pärast viimast diseqc käsku,MISMATCH (SOME)
Delay after last voltage change,Viiteaeg pärast viimast pingemuutust,,Viide pärast viimast pingemuutust,Viiteaeg pärast viimast pingemuutust,MISMATCH (SOME)
Delay after motor stop command,Viiteaeg pärast ajami peatuskäsku,,Viide pärast mootori peatuskäsku,Viiteaeg pärast ajami peatuskäsku,MISMATCH (SOME)
Delay after set voltage before measure motor power,Viiteaeg pinge määramise ja mootori võimsuse mõõtmise vahel,,Viide pinge seadmise ja mootori võimsuse mõõtmise vahel,Viiteaeg pinge määramise ja mootori võimsuse mõõtmise vahel,MISMATCH (SOME)
Delay after toneburst,Viiteaeg pärast toonimpulssi,,Viide pärast toonipurset,Viiteaeg pärast toonimpulssi,MISMATCH (SOME)
Delay after voltage change before motor command,Viiteaeg pinge muutmise ja ajami käsu vahel,,Viide pinge muutmise ja mootori käsu vahel,Viiteaeg pinge muutmise ja ajami käsu vahel,MISMATCH (SOME)
Delay before key repeat starts:,Viiteaeg enne võtme kordamist:,Viiviteaeg enne võtme kordamist:,Viiteaeg enne võtme kordamise algust:,Viiteaeg enne võtme kordamist:,MISMATCH (ALL)
Delay before sequence repeat,Viiteaeg enne jada kordust,,Viide enne jada kordamist,Viiteaeg enne jada kordust,MISMATCH (SOME)
Delay between diseqc commands,Viiteaeg diseqc käskude vahel,,Viide diseqc käskude vahel,Viiteaeg diseqc käskude vahel,MISMATCH (SOME)
Delay between switch and motor command,Viiteaeg lülitus- ja ajamikäsu vahel,,Viide lülituse ja mootori käskude vahel,Viiteaeg lülitus- ja ajamikäsu vahel,MISMATCH (SOME)
