msgid,openatv,openhdf,openpli,openvix,STATUS
Press 'OK' for attach next function or 'CH+/-' for edit attached.,,,'',,SOLITARY
Press 'OK' for remove item or 'CH+/-' for toggle to list of features.,,,'',,SOLITARY
Press 'OK' for remove item or < > for change order or 'CH+/-' for toggle to list of features.,,,'',,SOLITARY
Press INFO on your remote control for additional information.,'','','','',EMPTY (ALL)
Press MENU on your remote control for additional options.,'','','','',EMPTY (ALL)
Press OK on your remote control to continue., על השלט על מנת להמשיך OK לחץ  , על השלט על מנת להמשיך OK לחץ  , על השלט על מנת להמשיך OK לחץ  , על השלט על מנת להמשיך OK לחץ  ,CONSISTENT (ALL)
Press OK to activate the settings.,'',Press OK to activate the settings.,Press OK to activate the settings.,Press OK to activate the settings.,INCOMPLETE (ALL)
Press OK to edit the settings.,'',Press OK to edit the settings.,Press OK to edit the settings.,Press OK to edit the settings.,INCOMPLETE (ALL)
Press OK to get further details for %s,'',Press OK to get further details for %s,Press OK to get further details for %s,Press OK to get further details for %s,INCOMPLETE (ALL)
Press OK to scan,לחץ אשר לסריקה,לחץ אשר לסריקה,לחץ אשר לסריקה,לחץ אשר לסריקה,CONSISTENT (ALL)
Press OK to select a group of satellites to configure in one block.,'',,'',,EMPTY (SOME)
Press OK to select satellites,'',,'',,EMPTY (SOME)
Press OK to select/deselect a CAId.,'',Press OK to select/deselect a CAId.,Press OK to select/deselect a CAId.,Press OK to select/deselect a CAId.,INCOMPLETE (ALL)
Press OK to toggle the selection,'',,'',,EMPTY (SOME)
Press OK to toggle the selection.,'',Press OK to toggle the selection.,Press OK to toggle the selection.,Press OK to toggle the selection.,INCOMPLETE (ALL)
"Press OK, save and exit...",,,'','',EMPTY (SOME)
Press or select button and then press 'OK' for attach function.,,,'',,SOLITARY
Press or select button and then press 'OK' for attach next function or edit attached.,,,'',,SOLITARY
Press yellow to set this interface as default interface.,,לחץ על הצהוב לקביעת הממשק הזה כברירת מחדל,לחץ על הצהוב לקביעת הממשק הזה כברירת מחדל,,CONSISTENT (SOME)
Prev,,,'',,SOLITARY
Preview,תצוגה מקדימה,תצוגה מקדימה,תצוגה מקדימה,תצוגה מקדימה,CONSISTENT (ALL)
Preview menu,תצוגה מקדימה לתפריט,תצוגה מקדימה לתפריט,תצוגה מקדימה לתפריט,תצוגה מקדימה לתפריט,CONSISTENT (ALL)
Preview selected channel,'',,'',,EMPTY (SOME)
Primary DNS,'',Primary DNS,Primary DNS,Primary DNS,INCOMPLETE (ALL)
Prime time,,,'',,SOLITARY
Priority,עדיפות,עדיפות,עדיפות,עדיפות,CONSISTENT (ALL)
Process,'',Process,Process,Process,INCOMPLETE (ALL)
Progress,'','','','',EMPTY (ALL)
Progress bar left,'','','','',EMPTY (ALL)
Progress bar right,'','','','',EMPTY (ALL)
Progress:,,,'',,SOLITARY
Properties of current title,'',Properties of current title,Properties of current title,Properties of current title,INCOMPLETE (ALL)
Protect Screens,'',,'',,EMPTY (SOME)
Protect configuration,'',,'',,EMPTY (SOME)
Protect context menus,'',,'',,EMPTY (SOME)
Protect main menu,'',,'',,EMPTY (SOME)
Protect manufacturer reset screen,,,'','',EMPTY (SOME)
Protect menu sort,,,'',,SOLITARY
Protect movie list,'',,'',,EMPTY (SOME)
Protect on epg age,'',,'',,EMPTY (SOME)
Protect plugin browser,'',,'',,EMPTY (SOME)
Protect services,'',Protect services,Protect services,Protect services,INCOMPLETE (ALL)
Protect software update screen,,,'',,SOLITARY
Protect standby menu,'',,'',,EMPTY (SOME)
Protect timer menu,'',,'',,EMPTY (SOME)
Provider,'',Provider,Provider,Provider,INCOMPLETE (ALL)
Providers,'',Providers,Providers,Providers,INCOMPLETE (ALL)
Puerto Rico,'',,'','',EMPTY (SOME)
Purge deleted user bouquets,,,'','',EMPTY (SOME)
Put TV in standby,'','','','',EMPTY (ALL)
Put receiver in standby,,,'',,SOLITARY
Python frontend for /tmp/mmi.socket,'','','','',EMPTY (ALL)
Python version: ,,,'',,SOLITARY
Qatar,'',,'','',EMPTY (SOME)
Question,'',,'',,EMPTY (SOME)
Quick,מהיר,מהיר,מהיר,מהיר,CONSISTENT (ALL)
REC,'',,'',,EMPTY (SOME)
RF output,'',RF output,RF output,,INCOMPLETE (SOME)
RGB,'',RGB,RGB,RGB,INCOMPLETE (ALL)
Radio,,,רדיו,'',INCOMPLETE (SOME)
Random,רנדומלי,רנדומלי,רנדומלי,רנדומלי,CONSISTENT (ALL)
Rating defined by broadcaster - %d,'','','','',EMPTY (ALL)
Rating undefined,'','','','',EMPTY (ALL)
Really close without saving settings?,?לסגור מבלי לשמור את השינויים,?לסגור מבלי לשמור את השינויים,?לסגור מבלי לשמור את השינויים,?לסגור מבלי לשמור את השינויים,CONSISTENT (ALL)
Really delete done timers?,?האם למחוק טיימרים שבוצעו,?האם למחוק טיימרים שבוצעו,?האם למחוק טיימרים שבוצעו,,CONSISTENT (SOME)
Really exit the subservices quickzap?,'','','','',EMPTY (ALL)
Really perform a manufacturer reset now?,,,'',,SOLITARY
Really reboot now?,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,CONSISTENT (ALL)
Really restart now?,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,?לבצע איתחול עכשיו,CONSISTENT (ALL)
Really shutdown now?,?לבצע כיבוי עכשיו,?לבצע כיבוי עכשיו,?לבצע כיבוי עכשיו,?לבצע כיבוי עכשיו,CONSISTENT (ALL)
Really store at index %2d for current position?,,,'','',EMPTY (SOME)
Really update the frontprocessor and reboot now?,,,'',,SOLITARY
Really update your settop box and reboot now?,,,'',,SOLITARY
Reboot,איתחול,איתחול,איתחול,איתחול,CONSISTENT (ALL)
Rec,,,'',,SOLITARY
Recall to previous service,,,'',,SOLITARY
Record,הקלטה,הקלטה,הקלטה,הקלטה,CONSISTENT (ALL)
Record time limited due to conflicting timer %s,%s זמן הקלטה הוגבל עקב התנגשות בין טיימרים,%s זמן הקלטה הוגבל עקב התנגשות בין טיימרים,%s זמן הקלטה הוגבל עקב התנגשות בין טיימרים,%s זמן הקלטה הוגבל עקב התנגשות בין טיימרים,CONSISTENT (ALL)
Recorded files...,,,...קבצים שהוקלטו,,SOLITARY
Recording,מקליט,מקליט,מקליט,מקליט,CONSISTENT (ALL)
Recording Setup,'',,'',,EMPTY (SOME)
Recording in progress,'','','','',EMPTY (ALL)
Recording paths,,,מיקומי הקלטה,,SOLITARY
Recording type,'','','','',EMPTY (ALL)
Recording(s) are in progress or coming up in few seconds!,'',Recording(s) are in progress or coming up in few seconds!,Recording(s) are in progress or coming up in few seconds!,Recording(s) are in progress or coming up in few seconds!,INCOMPLETE (ALL)
Recordings,הקלטות,הקלטות,הקלטות,הקלטות,CONSISTENT (ALL)
Recordings always have priority,'',Recordings always have priority,Recordings always have priority,Recordings always have priority,INCOMPLETE (ALL)
Red,,'','','',EMPTY (SOME)
Red button...,'','','','',EMPTY (ALL)
Red colored,'',,'',,EMPTY (SOME)
Reenter PIN,'',,'',,EMPTY (SOME)
Reflash recommended!,,,'','',EMPTY (SOME)
Refresh,,,'',,SOLITARY
Refresh rate selection.,'',Refresh rate selection.,Refresh rate selection.,Refresh rate selection.,INCOMPLETE (ALL)
Regard deep standby as standby,'','','','',EMPTY (ALL)
Region,'',,'','',EMPTY (SOME)
Relative,'','','','',EMPTY (ALL)
Relevant PIDs routing,,,'','',EMPTY (SOME)
Reload,טען מחדש,טען מחדש,טען מחדש,טען מחדש,CONSISTENT (ALL)
Reload blacklists,'',,'',,EMPTY (SOME)
Reloading bouquets and services...,'','','','',EMPTY (ALL)
Remember last service in PiP,'',,'',,EMPTY (SOME)
Remember service PIN,'','','','',EMPTY (ALL)
"Reminder, you have chosen to save timeshift file.",,,'','',EMPTY (SOME)
Remove,הסר,הסר,הסר,הסר,CONSISTENT (ALL)
Remove a mark,הסר סמן,הסר סמן,הסר סמן,הסר סמן,CONSISTENT (ALL)
Remove all alternatives,,,Remove all alternatives,,SOLITARY
Remove all logfiles,,,'',,SOLITARY
Remove all new found flags,,,Remove all new found flags,,SOLITARY
Remove bouquet from parental protection,,,'',,SOLITARY
Remove cable services,,,'',,SOLITARY
Remove completed timers after (days),'','','',,EMPTY (SOME)
Remove currently selected title,'',Remove currently selected title,Remove currently selected title,Remove currently selected title,INCOMPLETE (ALL)
Remove directory,,,Remove directory,,SOLITARY
Remove entry,,,Remove entry,,SOLITARY
Remove from parental protection,,,Remove from parental protection,,SOLITARY
Remove items from trash can after (days),'','','','',EMPTY (ALL)
Remove new found flag,,,Remove new found flag,,SOLITARY
Remove plugins,הסר פלאגינים,הסר פלאגינים,הסר פלאגינים,הסר פלאגינים,CONSISTENT (ALL)
Remove selected satellite,,,Remove selected satellite,,SOLITARY
Remove terrestrial services,,,'',,SOLITARY
Remove this logfile,,,'',,SOLITARY
Remove title,הסר כותרת,הסר כותרת,הסר כותרת,הסר כותרת,CONSISTENT (ALL)
Removing,מסיר,מסיר,מסיר,מסיר,CONSISTENT (ALL)
Removing directory %s failed. (Maybe not empty.),'',Removing directory %s failed. (Maybe not empty.),Removing directory %s failed. (Maybe not empty.),Removing directory %s failed. (Maybe not empty.),INCOMPLETE (ALL)
Rename,שנה שם,שנה שם,שנה שם,שנה שם,CONSISTENT (ALL)
Rename entry,,,'',,SOLITARY
Rename name and description for new events,'',,'','',EMPTY (SOME)
Repeat,,,'',,SOLITARY
Repeat leave standby messages,,,'',,SOLITARY
Repeat playlist,,,Repeat playlist,,SOLITARY
Repeating event currently recording.\nWhat do you want to do?,,,'',,SOLITARY
Repeating event currently recording... What do you want to do?,'','','','',EMPTY (ALL)
Repeats,'',Repeats,Repeats,Repeats,INCOMPLETE (ALL)
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,'','',EMPTY (SOME)
Request for physical address report,,,'',,SOLITARY
Request for vendor report,,,'',,SOLITARY
Require authentication for http streams,'',,'','',EMPTY (SOME)
Required medium type:,'',Required medium type:,Required medium type:,Required medium type:,INCOMPLETE (ALL)
Rereading partition table,'','','',,EMPTY (SOME)
Reserved,'','','','',EMPTY (ALL)
Reset,'',Reset,Reset,Reset,INCOMPLETE (ALL)
Reset and renumerate title names,'','','','',EMPTY (ALL)
Reset order (All),,,'',,SOLITARY
Reset persistent PIN code,'',,'',,EMPTY (SOME)
Reset playback position,'','','','',EMPTY (ALL)
Reset video enhancement settings to system defaults?,'',Reset video enhancement settings to system defaults?,Reset video enhancement settings to system defaults?,Reset video enhancement settings to system defaults?,INCOMPLETE (ALL)
Reset video enhancement settings to your last configuration?,'',Reset video enhancement settings to your last configuration?,Reset video enhancement settings to your last configuration?,Reset video enhancement settings to your last configuration?,INCOMPLETE (ALL)
Resolution,'','','','',EMPTY (ALL)
Restart,איתחול,איתחול,איתחול,איתחול,CONSISTENT (ALL)
Restart GUI now?,GUI ?איתחול עכשיו,GUI ?איתחול עכשיו,GUI ?איתחול עכשיו,GUI ?איתחול עכשיו,CONSISTENT (ALL)
Restart enigma,'','','',,EMPTY (SOME)
Restart enigma in debug mode,,,'',,SOLITARY
Restart enigma in standard mode,,,'',,SOLITARY
Restart network,איתחול רשת,איתחול רשת,איתחול רשת,איתחול רשת,CONSISTENT (ALL)
Restart test,איתחול בדיקה,איתחול בדיקה,איתחול בדיקה,איתחול בדיקה,CONSISTENT (ALL)
Restart your network connection and interfaces.\n,.איתחול חיבורי רשת וממשקים\n,.איתחול חיבורי רשת וממשקים\n,.איתחול חיבורי רשת וממשקים\n,.איתחול חיבורי רשת וממשקים\n,CONSISTENT (ALL)
Restore,שחזור,שחזור,שחזור,שחזור,CONSISTENT (ALL)
Restore backups,שחזור גיבויים,שחזור גיבויים,שחזור גיבויים,שחזור גיבויים,CONSISTENT (ALL)
Restore deleted user bouquets,,,'','',EMPTY (SOME)
Restore system settings,שחזור הגדרות מערכת,שחזור הגדרות מערכת,שחזור הגדרות מערכת,שחזור הגדרות מערכת,CONSISTENT (ALL)
Restore your backups by date.,,,שיחזור גיבויים לפי תאריך,,SOLITARY
Restore your receiver settings.,,,'',,SOLITARY
Resume from last position,'',Resume from last position,Resume from last position,Resume from last position,INCOMPLETE (ALL)
Resume position at %s,'',Resume position at %s,Resume position at %s,Resume position at %s,INCOMPLETE (ALL)
Resuming playback,'',Resuming playback,Resuming playback,Resuming playback,INCOMPLETE (ALL)
Return to movie list,חזור לרשימת הסרטים,חזור לרשימת הסרטים,חזור לרשימת הסרטים,חזור לרשימת הסרטים,CONSISTENT (ALL)
Return to previous service,'',Return to previous service,Return to previous service,Return to previous service,INCOMPLETE (ALL)
Reunion,'',,'','',EMPTY (SOME)
Reverse bouquet buttons,'','','','',EMPTY (ALL)
Reverse list,'',,'',,EMPTY (SOME)
Rewind speeds,מהירות הרצה אחורנית,מהירות הרצה אחורנית,מהירות הרצה אחורנית,מהירות הרצה אחורנית,CONSISTENT (ALL)
Rewrap subtitles,'',,'',,EMPTY (SOME)
Right,ימין,ימין,ימין,ימין,CONSISTENT (ALL)
Right from servicename,'','','','',EMPTY (ALL)
Roll-off,'','','','',EMPTY (ALL)
Romania,'',,'','',EMPTY (SOME)
Romanian,'','','','',EMPTY (ALL)
Root,'',,'','',EMPTY (SOME)
Root directory,'','','','',EMPTY (ALL)
Rotor step position:,,,'',,SOLITARY
Rotor turning speed,'',Rotor turning speed,Rotor turning speed,Rotor turning speed,INCOMPLETE (ALL)
Rotor: ,,,'',,SOLITARY
Round start time on,,,'',,SOLITARY
Russian,רוסית,רוסית,רוסית,רוסית,CONSISTENT (ALL)
Russian Federation,'',,'','',EMPTY (SOME)
Rwanda,'',,'','',EMPTY (SOME)
S-Video,'',S-Video,S-Video,S-Video,INCOMPLETE (ALL)
SCPC optimized search range,'',,'','',EMPTY (SOME)
SCR (Unicable/JESS),,,'','',EMPTY (SOME)
SCR JESS,,,'','',EMPTY (SOME)
SCR Unicable,,,'','',EMPTY (SOME)
SINGLE LAYER DVD,'',SINGLE LAYER DVD,SINGLE LAYER DVD,SINGLE LAYER DVD,INCOMPLETE (ALL)
SNR,,,SNR,,SOLITARY
SNR:,'',,SNR:,'',INCOMPLETE (SOME)
SPDIF,'','','','',EMPTY (ALL)
SRT File,,,'',,SOLITARY
SRT file,,,'','',EMPTY (SOME)
SSA File,,,'',,SOLITARY
SSA file,,,'','',EMPTY (SOME)
SSID:,'',SSID:,SSID:,SSID:,INCOMPLETE (ALL)
Saint Barthelemy,'',,'','',EMPTY (SOME)
"Saint Helena, Ascension and Tristan da Cunha",'',,'','',EMPTY (SOME)
Saint Kitts and Nevis,'',,'','',EMPTY (SOME)
Saint Lucia,'',,'','',EMPTY (SOME)
Saint Martin (French part),'',,'','',EMPTY (SOME)
Saint Pierre and Miquelon,'',,'','',EMPTY (SOME)
Saint Vincent and the Grenadines,'',,'','',EMPTY (SOME)
Same resolution as skin,'','','','',EMPTY (ALL)
Samoa,'',,'','',EMPTY (SOME)
San Marino,'',,'','',EMPTY (SOME)
Sao Tome and Principe,'',,'','',EMPTY (SOME)
Sat,'',Sat,Sat,Sat,INCOMPLETE (ALL)
Satellite,לוויין,לוויין,לוויין,לוויין,CONSISTENT (ALL)
Satellite equipment,ציוד לוויין,ציוד לוויין,ציוד לוויין,ציוד לוויין,CONSISTENT (ALL)
Satellite longitude:,,,'',,SOLITARY
Satellites,לוויינים,לוויינים,לוויינים,לוויינים,CONSISTENT (ALL)
Sats,'',Sats,Sats,Sats,INCOMPLETE (ALL)
Saturation,'',Saturation,Saturation,Saturation,INCOMPLETE (ALL)
Saturday,שבת,שבת,שבת,שבת,CONSISTENT (ALL)
Saudi Arabia,'',,'','',EMPTY (SOME)
Save,שמור,שמור,שמור,שמור,CONSISTENT (ALL)
Save / Enter text and exit,,,'','',EMPTY (SOME)
Save and exit,,,'',,SOLITARY
Save and restart timeshift,,,'',,SOLITARY
Save and stop timeshift,,,'',,SOLITARY
Save changes,,,'',,SOLITARY
Save last directory on exit,,,Save last directory on exit,,SOLITARY
Save playlist on exit,,,Save playlist on exit,,SOLITARY
Save settings and EPG data,'',,'',,EMPTY (SOME)
Save timeshift and zap,,,'','',EMPTY (SOME)
Save timeshift file,,,'',,SOLITARY
Save timeshift file in movie directory,,,'',,SOLITARY
Save timeshift in movie dir and zap,,,'',,SOLITARY
Save timeshift only for current event,,,'',,SOLITARY
Scaler sharpness,'','','','',EMPTY (ALL)
Scaler vertical dejagging,'',,'','',EMPTY (SOME)
Scan,'','','','',EMPTY (ALL)
Scan ,סרוק,סרוק,סרוק,סרוק,CONSISTENT (ALL)
Scan %s band,'','','','',EMPTY (ALL)
Scan additional SR,'',Scan additional SR,Scan additional SR,Scan additional SR,INCOMPLETE (ALL)
Scan for local extensions and install them.,,,סרוק לתוספות מקומיות והתקן אותם,,SOLITARY
Scan options,,,'',,SOLITARY
Scan your network for wireless access points and connect to them using your selected wireless device.\n,'',Scan your network for wireless access points and connect to them using your selected wireless device.\n,Scan your network for wireless access points and connect to them using your selected wireless device.\n,Scan your network for wireless access points and connect to them using your selected wireless device.\n,INCOMPLETE (ALL)
Scanning %s...,'','','','',EMPTY (ALL)
Scanning failed!,'','','','',EMPTY (ALL)
Scanning...,'','','','',EMPTY (ALL)
Scans default lamedbs sorted by satellite with a connected dish positioner,'','','','',EMPTY (ALL)
Scroll delay,,,'',,SOLITARY
Scroll repeats,,,'',,SOLITARY
Search east,'',Search east,Search east,Search east,INCOMPLETE (ALL)
Search west,'',Search west,Search west,Search west,INCOMPLETE (ALL)
Searching,,,'',,SOLITARY
Searching east ...,,,'',,SOLITARY
Searching for available updates. Please wait...,'',Searching for available updates. Please wait...,Searching for available updates. Please wait...,Searching for available updates. Please wait...,INCOMPLETE (ALL)
Searching for new installed or removed packages. Please wait...,'',Searching for new installed or removed packages. Please wait...,Searching for new installed or removed packages. Please wait...,Searching for new installed or removed packages. Please wait...,INCOMPLETE (ALL)
Searching west ...,,,'',,SOLITARY
Second cable of motorized LNB,'',,'','',EMPTY (SOME)
Secondary DNS,'',Secondary DNS,Secondary DNS,Secondary DNS,INCOMPLETE (ALL)
Seek,'',Seek,Seek,Seek,INCOMPLETE (ALL)
Select,בחר,בחר,בחר,בחר,CONSISTENT (ALL)
"Select '1.0' for standard committed switches, '1.1' for uncommitted switches, and '1.2' for systems using a positioner.",'',,'','',EMPTY (SOME)
"Select 'A' or 'B' if your aerial system requires this, otherwise select 'none'. If you are unsure select 'none'.",'',,'','',EMPTY (SOME)
Select 'FBC SCR' if this tuner will connect to a SCR (Unicable/JESS) device. For all other setups select 'FBC automatic'.,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for ATSC,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-C,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-S,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-T,,,'','',EMPTY (SOME)
"Select 'band' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME)
"Select 'enabled' if this tuner has a signal cable connected, otherwise select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select 'polarisation' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME)
Select 'provider' to scan from the predefined list of cable multiplexes. Select 'bands' to only scan certain parts of the spectrum. Select 'steps' to scan in steps of a particular frequency bandwidth.,'',,'','',EMPTY (SOME)
"Select 'yes' if this tuner is connected to the SCR device through another tuner, otherwise select 'no'.",'',,'','',EMPTY (SOME)
Select 'yes' to choose what bands or step sizes will be scanned.,,,'','',EMPTY (SOME)
Select 'yes' to include %s multiplexes in your search.,'',,'','',EMPTY (SOME)
Select 'yes' to include symbol rate %s in your search.,'',,'','',EMPTY (SOME)
Select 'yes' to include the %s band in your search.,'',,'','',EMPTY (SOME)
"Select 'yes' to only send the DiSEqC command when changing from one satellite to another, or select 'no' for the DiSEqC command to be resent on every zap.",'',,'','',EMPTY (SOME)
Select Channel,,,'',,SOLITARY
Select Fast DiSEqC if your aerial system supports this. If you are unsure select 'no'.,'',,'','',EMPTY (SOME)
Select HDD,'',,Select HDD,,INCOMPLETE (SOME)
Select a movie,'',,Select a movie,,INCOMPLETE (SOME)
Select action,,,'',,SOLITARY
Select action for timer '%s'.,,,'',,SOLITARY
Select all,,,'',,SOLITARY
Select audio track,'',Select audio track,Select audio track,Select audio track,INCOMPLETE (ALL)
Select channel,,,'',,SOLITARY
Select channel to record from,'',Select channel to record from,Select channel to record from,Select channel to record from,INCOMPLETE (ALL)
Select copy destination for:,'','','','',EMPTY (ALL)
Select destination for:,'','','','',EMPTY (ALL)
Select files for backup.,,'','','',EMPTY (SOME)
Select files/folders to backup,'',Select files/folders to backup,Select files/folders to backup,Select files/folders to backup,INCOMPLETE (ALL)
Select horizontal resolution:,,,'',,SOLITARY
Select how quickly the dish should move between satellites.,'',,'','',EMPTY (SOME)
"Select how the satellite dish is set up. i.e. fixed dish, single LNB, DiSEqC switch, positioner, etc.",'',,'','',EMPTY (SOME)
Select input device,'','','',,EMPTY (SOME)
Select input device.,'','','','',EMPTY (ALL)
Select interface,בחר ממשק,בחר ממשק,בחר ממשק,בחר ממשק,CONSISTENT (ALL)
Select location,,,'',,SOLITARY
Select provider to add...,'',Select provider to add...,Select provider to add...,Select provider to add...,INCOMPLETE (ALL)
Select refresh rate,'',Select refresh rate,Select refresh rate,Select refresh rate,INCOMPLETE (ALL)
Select satellites,'',,'',,EMPTY (SOME)
Select service to add...,'',Select service to add...,Select service to add...,Select service to add...,INCOMPLETE (ALL)
Select slot,,,'',,SOLITARY
Select sort method:,'',,'',,EMPTY (SOME)
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME)
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,'',,'','',EMPTY (SOME)
Select the User Band to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME)
Select the character or action under the keyboard cursor,'',,'','',EMPTY (SOME)
"Select the manufacturer of your SCR device. If the manufacturer is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",'',,'','',EMPTY (SOME)
"Select the model number of your SCR device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",,,'','',EMPTY (SOME)
"Select the protocol used by your SCR device. Choices are 'SCR Unicable' (Unicable), or 'SCR JESS' (JESS, also known as Unicable II).",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-A of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-B of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-C of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-D of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
Select the satellite you want to configure. Once that satellite is configured you can select and configure other satellites that will be accessed using this same tuner.,'',,'','',EMPTY (SOME)
Select the satellite your dish receives from. If you are unsure select 'automatic' and the receiver will attempt to determine this for you.,'',,'','',EMPTY (SOME)
Select the shifted character set for the next character only,'',,'','',EMPTY (SOME)
Select the time zone within the area or region.,'',,'',,EMPTY (SOME)
Select the tuner that controls the motorised dish.,'',,'','',EMPTY (SOME)
Select the tuner that this loopthrough depends on.,'',,'','',EMPTY (SOME)
Select the tuner to which the signal cable of the SCR device is connected.,'',,'','',EMPTY (SOME)
Select the type of LNB/device being used (normally 'Universal'). If your LNB type is not available select 'user defined'.,'',,'','',EMPTY (SOME)
Select the type of Single Cable Reception device you are using.,'',,'','',EMPTY (SOME)
Select update source,,,'',,SOLITARY
Select update source to edit,,,Select update source to edit,,SOLITARY
Select video input with up/down buttons,'',Select video input with up/down buttons,Select video input with up/down buttons,Select video input with up/down buttons,INCOMPLETE (ALL)
Select video mode,'',Select video mode,Select video mode,Select video mode,INCOMPLETE (ALL)
Select whether your SCR device is externally powered.,,,'','',EMPTY (SOME)
Select wireless network,בחר רשת אלחוטית,בחר רשת אלחוטית,בחר רשת אלחוטית,בחר רשת אלחוטית,CONSISTENT (ALL)
Select your backup device.\nCurrent device: ,,,.בחר את התקן הגיבוי\n:ההתקן הנוכחי ,,SOLITARY
Select your country. If not available select 'all'.,'',,'','',EMPTY (SOME)
Select your provider and region. If not present in this list you will need to select one of the other 'service scan types'.,'',,'','',EMPTY (SOME)
"Select your provider, and press OK to start the scan",'','','','',EMPTY (ALL)
Select your region. If not available change 'Country' to 'all' and select one of the default alternatives.,'',,'','',EMPTY (SOME)
Select your time zone area or region.,'',,'',,EMPTY (SOME)
Selecting satellites 1 (USALS),'',,'',,EMPTY (SOME)
Selecting satellites 2 (USALS),'',,'',,EMPTY (SOME)
Selecting this option allows you to configure a group of satellites in one block.,'',,'','',EMPTY (SOME)
Selects the mode how live tv should be shown on the LCD.,,,'',,SOLITARY
Selects video source displayed on the LCD.,,,'',,SOLITARY
Send 'sourceactive' before zap timers,,,'','',EMPTY (SOME)
Send DiSEqC,'',Send DiSEqC,Send DiSEqC,Send DiSEqC,INCOMPLETE (ALL)
Send DiSEqC only on satellite change,'',Send DiSEqC only on satellite change,Send DiSEqC only on satellite change,Send DiSEqC only on satellite change,INCOMPLETE (ALL)
Senegal,'',,'','',EMPTY (SOME)
Separate titles with a main menu,,,Separate titles with a main menu,,SOLITARY
Sequence repeat,'',Sequence repeat,Sequence repeat,Sequence repeat,INCOMPLETE (ALL)
Serbian,סרבית,סרבית,סרבית,סרבית,CONSISTENT (ALL)
Service,שירות,שירות,שירות,שירות,CONSISTENT (ALL)
Service & PIDs,,,'',,SOLITARY
Service ID,,,'',,SOLITARY
Service belongs to a parental protected bouquet,,,'',,SOLITARY
Service has been added to the favourites.,'',Service has been added to the favourites.,Service has been added to the favourites.,,INCOMPLETE (SOME)
Service has been added to the selected bouquet.,'',Service has been added to the selected bouquet.,Service has been added to the selected bouquet.,,INCOMPLETE (SOME)
Service info - service & PIDs,,,'',,SOLITARY
Service info - tuner live values,,,'',,SOLITARY
Service info - tuner setting values,,,'',,SOLITARY
Service invalid!\n(Timeout reading PMT),'','','','',EMPTY (ALL)
Service not found!\n(SID not found in PAT),'','','','',EMPTY (ALL)
Service reference,'','','','',EMPTY (ALL)
Service scan,סריקת שירותים,סריקת שירותים,סריקת שירותים,סריקת שירותים,CONSISTENT (ALL)
Service unavailable!\nCheck tuner configuration!,!שירותלא זמין\nבדוק הגדרות טיונר,!שירותלא זמין\nבדוק הגדרות טיונר,!שירותלא זמין\nבדוק הגדרות טיונר,!שירותלא זמין\nבדוק הגדרות טיונר,CONSISTENT (ALL)
Servicename,,,'',,SOLITARY
Services,שירותים,שירותים,שירותים,שירותים,CONSISTENT (ALL)
Set CI assignment for detection of available services.,'',,'','',EMPTY (SOME)
Set PIN,,,'',,SOLITARY
Set all hotkey to default?,,,'',,SOLITARY
Set alternative fallback tuners for DVB-T/C or ATSC,,,'',,SOLITARY
Set as startup service,,,'',,SOLITARY
Set blocktimes by weekday,,,'',,SOLITARY
Set default,'',,'',,EMPTY (SOME)
Set fixed,'','','','',EMPTY (ALL)
Set fps for external subtitles,'','','','',EMPTY (ALL)
