msgid,openatv,openhdf,openpli,openvix,STATUS
Delay after final continuous tone change,'',,'',Intarziere dupa modificarea definitiva a tonului continuu,INCOMPLETE (SOME)
Delay after last diseqc command,'',,'',Intarziere dupa ultima comanda diseqc,INCOMPLETE (SOME)
Delay after last voltage change,'',,'',Intarziere dupa ultima modificare a tensiunii,INCOMPLETE (SOME)
Delay after motor stop command,'',,'',Intarziere dupa comanda de oprire a motorului,INCOMPLETE (SOME)
Delay after set voltage before measure motor power,'',,'',Intarziere dupa setare tensiune inainte de a masura puterea motorului,INCOMPLETE (SOME)
Delay after toneburst,'',,'',Intarziere dupa toniebust,INCOMPLETE (SOME)
Delay after voltage change before motor command,'',,'',Intarziere dupa schimbarea tensiunii inainte de comanda motorului,INCOMPLETE (SOME)
Delay before key repeat starts:,'','','',Intarziere inainte de inceperea repetarii:,INCOMPLETE (ALL)
Delay before sequence repeat,'',,'',Intarziere inainte de repetare secventa,INCOMPLETE (SOME)
Delay between diseqc commands,'',,'',Intarziere intre comenzile diseqc,INCOMPLETE (SOME)
Delay between switch and motor command,'',,'',Intarziere intre comutator si comanda motorului,INCOMPLETE (SOME)
Delay for external subtitles,'','','',Intarziere pentru subtitrarile externe,INCOMPLETE (ALL)
Delay in miliseconds after finish scrolling text on display.,,,'',,SOLITARY
Delay in miliseconds before start of scrolling text on display.,,,'',,SOLITARY
Delay in miliseconds between scrolling characters on display.,,,'',,SOLITARY
Delete,Sterge,Sterge,Sterge,Sterge,CONSISTENT (ALL)
Delete entry,Sterge articol,Sterge articol,Sterge articol,Sterge intrare,MISMATCH (ALL)
Delete failed!,Stergere esuata!,Stergere esuata!,Stergere esuata!,Stergere esuata!,CONSISTENT (ALL)
Delete the character to the left of text cursor,'',,'','',EMPTY (SOME)
Delete the character under the text cursor,'',,'','',EMPTY (SOME)
Delete timer,,,'',,SOLITARY
Deleted,'','','',Sters,INCOMPLETE (ALL)
Deleted items,'','','',Elemente sterse,INCOMPLETE (ALL)
Denmark,'',,'','',EMPTY (SOME)
Depth,'','','',Adancime,INCOMPLETE (ALL)
Descramble receiving http streams,'',,'',Decodifica primesc fluxuri http,INCOMPLETE (SOME)
Descramble sending http streams,,,'',Decodifica trimitand fluxuri http,INCOMPLETE (SOME)
Description,Descriere,Descriere,Descriere,Descriere,CONSISTENT (ALL)
Deselect,Deselectare,Deselectare,Deselectare,Deselectare,CONSISTENT (ALL)
Destination of fallback remote receiver,,,'',,SOLITARY
Destination of fallback remote receiver for ATSC,,,'',,SOLITARY
Destination of fallback remote receiver for DVB-C,,,'',,SOLITARY
Destination of fallback remote receiver for DVB-T,,,'',,SOLITARY
Details for plugin: ,'','','',Detalii pentru plugin: ,INCOMPLETE (ALL)
Detect next boxes before standby,,,'',,SOLITARY
Detected HDD:,,,HDD detectat:,,SOLITARY
Detected NIMs:,NIMuri detectate:,NIMuri detectate:,NIMuri detectate:,,CONSISTENT (SOME)
Devicename:,'','','',Nume dispozitiv:,INCOMPLETE (ALL)
DiSEqC,'',DiSEqC,DiSEqC,DiSEqC,INCOMPLETE (ALL)
DiSEqC 1.0 command,'',,'',Comanda DiSEqC 1.0,INCOMPLETE (SOME)
DiSEqC 1.1 command,'',,'',Comanda DiSEqC 1.1,INCOMPLETE (SOME)
DiSEqC 1.1 repeats,'',,'',DiSEqC 1.1 repeta,INCOMPLETE (SOME)
DiSEqC A/B,'',DiSEqC A/B,DiSEqC A/B,DiSEqC A/B,INCOMPLETE (ALL)
DiSEqC A/B/C/D,'',DiSEqC A/B/C/D,DiSEqC A/B/C/D,DiSEqC A/B/C/D,INCOMPLETE (ALL)
DiSEqC Tester,,,'',,SOLITARY
DiSEqC mode,Mod DiSEqC,Mod DiSEqC,Mod DiSEqC,Mod DiSEqC,CONSISTENT (ALL)
Did you see all eight arrow heads?,,,'',,SOLITARY
Digital contour removal,'','','',Indepartarea conturului digital,INCOMPLETE (ALL)
Direct playback of linked titles without menu,Redare directa a titlurilor fara meniu,Redare directa a titlurilor fara meniu,Redare directa a titlurilor fara meniu,Redare directa a titlurilor legate fara meniu,MISMATCH (ALL)
Directory,'','','',Director,INCOMPLETE (ALL)
Directory browser,'','','',Browserul de directori,INCOMPLETE (ALL)
Disable,Dezactivare,Dezactivare,Dezactivare,Dezactivare,CONSISTENT (ALL)
Disable Picture in Picture,Dezactiveaza PiP (Imagine in Imagine),Dezactiveaza PiP (Imagine in Imagine),Dezactiveaza PiP (Imagine in Imagine),Dezactiveaza PiP,MISMATCH (ALL)
Disable background scanning,'','','',Dezactivati scanarea in fundal,INCOMPLETE (ALL)
Disable current event but not coming events,,,'',,SOLITARY
Disable move mode,,,Dezactiveaza mod mutare,Dezactiveaza mod mutare,CONSISTENT (SOME)
Disable timer,,,'',,SOLITARY
Disabled,Dezactivat,Dezactivat,Dezactivat,Dezactivat,CONSISTENT (ALL)
Disk space to reserve for recordings (in GB),'','','',Spatiu pe disc pentru inregistrare (in GB),INCOMPLETE (ALL)
Display 16:9 content as,Afiseaza continutul format 16:9 ca,Afiseaza continutul format 16:9 ca,Afiseaza continutul format 16:9 ca,Afiseaza continutul 16:9 ca,MISMATCH (ALL)
Display 4:3 content as,Afiseaza continutul format 4:3 ca,Afiseaza continutul format 4:3 ca,Afiseaza continutul format 4:3 ca,Afiseaza continutul 4:3 ca,MISMATCH (ALL)
Display >16:9 content as,Afiseaza continutul format >16:9 ca,Afiseaza continutul format >16:9 ca,Afiseaza continutul format >16:9 ca,Afiseaza continutul >16:9 ca,MISMATCH (ALL)
Display EPG as MultiEPG,,,'',,SOLITARY
Display EPG info for current event,,,'',,SOLITARY
Display message before playing next movie,'','','',Afisati mesajul inainte de a reda urmatorul film,INCOMPLETE (ALL)
Display movie length in movielist (except single line style).,,,'',,SOLITARY
Do center DVB subs on this service,'',,'',,EMPTY (SOME)
Do not center DVB subs on this service,'',,'','',EMPTY (SOME)
Do not show file extensions for registered multimedia files.,,,'',,SOLITARY
Do you really want to check the filesystem?\nThis could take lots of time!,,,Confirmati verificarea sistemului de fisiere?\nAceasta operatiune ar putea dura foarte mult,,SOLITARY
Do you really want to delete %s?,Confirmati stergerea %s?,Confirmati stergerea %s?,Confirmati stergerea %s?,Chiar doriti sa stergeti %s?,MISMATCH (ALL)
"Do you really want to download\nthe plugin \""%s\""?",,,"Confirmati descarcarea\npluginului \""%s\""?",,SOLITARY
Do you really want to exit?,'','','',Chiar vrei sa iesi?,INCOMPLETE (ALL)
Do you really want to initialize the device?\nAll data on the disk will be lost!,'','','',,EMPTY (SOME)
Do you really want to remove directory %s from the disk?,Confirmati stergerea directorului %s de pe disc?,Confirmati stergerea directorului %s de pe disc?,Confirmati stergerea directorului %s de pe disc?,Chiar doriti stergerea directorului %s de pe disc?,MISMATCH (ALL)
Do you really want to remove your bookmark of %s?,Confirmati stergerea semnului de carte %s?,Confirmati stergerea semnului de carte %s?,Confirmati stergerea semnului de carte %s?,Chiar doriti stergerea semnului de carte al %s?,MISMATCH (ALL)
Do you want this?,,,'',,SOLITARY
Do you want to autorestore settings?,,,'',,SOLITARY
Do you want to burn this collection to DVD medium?,Doriti scrierea acestei colectii pe discul DVD?,Doriti scrierea acestei colectii pe discul DVD?,Doriti scrierea acestei colectii pe discul DVD?,Doriti scrierea acestei colectii pe discul DVD?,CONSISTENT (ALL)
Do you want to install the package:\n,Doriti sa instalati pachetul:\n,Doriti sa instalati pachetul:\n,Doriti sa instalati pachetul:\n,Doriti sa instalati pachetul:\n,CONSISTENT (ALL)
Do you want to play DVD in drive?,Doriti redarea DVD-ului introdus?,Doriti redarea DVD-ului introdus?,Doriti redarea DVD-ului introdus?,Doriti redarea DVD-ului introdus?,CONSISTENT (ALL)
Do you want to preview this DVD before burning?,Doriti sa previzualizati acest DVD inainte de a fi scris?,Doriti sa previzualizati acest DVD inainte de a fi scris?,Doriti sa previzualizati acest DVD inainte de a fi scris?,Doriti sa previzualizati acest DVD inainte de a fi scris?,CONSISTENT (ALL)
Do you want to quit the overscan wizard?,,,'',,SOLITARY
Do you want to reboot your receiver?,'','','',Doriti sa reporniti receptorul?,INCOMPLETE (ALL)
Do you want to remove all the crash logfiles,,,'',,SOLITARY
Do you want to remove the package:\n,Doriti sa stergeti pachetul:\n,Doriti sa stergeti pachetul:\n,Doriti sa stergeti pachetul:\n,Doriti sa stergeti pachetul:\n,CONSISTENT (ALL)
Do you want to restore your settings?,Doriti restaurarea setarilor dvs?,Doriti restaurarea setarilor dvs?,Doriti restaurarea setarilor dvs?,Doriti restaurarea setarilor dvs?,CONSISTENT (ALL)
Do you want to resume this playback?,Doriti continuarea redarii acestei inregistrari?,Doriti continuarea redarii acestei inregistrari?,Doriti continuarea redarii acestei inregistrari?,,CONSISTENT (SOME)
Do you want to select a different skin?,,,'',,SOLITARY
Do you want to update the package:\n,,,Doriti actualizarea pachetului:\n,,SOLITARY
Do you want to update your receiver?,,,'',,SOLITARY
Dolby,,,'',,SOLITARY
Dominica,'',,'','',EMPTY (SOME)
Dominican Republic,'',,'','',EMPTY (SOME)
Don't save and stop timeshift,,,'',,SOLITARY
Don't stop current event but disable coming events,Nu opri evenimentul curent dar anuleaza evenimentele urmatoare,Nu opri evenimentul curent dar anuleaza evenimentele urmatoare,Nu opri evenimentul curent dar anuleaza evenimentele urmatoare,,CONSISTENT (SOME)
Don't zap,,,'',Nu zap,INCOMPLETE (SOME)
Don't zap and disable timer,,,'',Nu zap si dezactiveaza timer,INCOMPLETE (SOME)
Don't zap and remove timer,,,'',Nu zap si sterge timer,INCOMPLETE (SOME)
Done,'',,'','',EMPTY (SOME)
Downloadable new plugins,,,Noi Pluginuri disponibile la descarcare,,SOLITARY
Downloadable plugins,'',,Pluginuri disponibile pentru descarcare,,INCOMPLETE (SOME)
Downloading,Se descarca,Se descarca,Se descarca,Se descarca,CONSISTENT (ALL)
Downloading plugin information. Please wait...,Se descarca informatiile Pluginului. Va rog sa asteptati...,Se descarca informatiile Pluginului. Va rog sa asteptati...,Se descarca informatiile Pluginului. Va rog sa asteptati...,Se descarca informatiile Pluginului. Va rog sa asteptati...,CONSISTENT (ALL)
Dutch,Olandeza,Olandeza,Olandeza,Olandeza,CONSISTENT (ALL)
Dynamic contrast,'','','',Contrast dinamic,INCOMPLETE (ALL)
E,'',E,E,E,INCOMPLETE (ALL)
ECM Info,,,'',,SOLITARY
EPG,'','','',EPG,INCOMPLETE (ALL)
EPG language selection 1,'','','',Selectarea 1 a limbii EPG,INCOMPLETE (ALL)
EPG language selection 2,'','','',Selectarea 2 a limbii EPG,INCOMPLETE (ALL)
EPG only,,,'',,SOLITARY
EPG settings,'','','',Setarile EPG,INCOMPLETE (ALL)
EPG:,,,'',,SOLITARY
ERROR - failed to scan (%s)!,EROARE - scanare esuata (%s)!,EROARE - scanare esuata (%s)!,EROARE - scanare esuata (%s)!,EROARE - scanare esuata (%s)!,CONSISTENT (ALL)
ERROR downloading file %s,,,'',,SOLITARY
East,Est,Est,Est,Est,CONSISTENT (ALL)
East limit set,,,'',Setare limita est,INCOMPLETE (SOME)
Ecuador,'',,'','',EMPTY (SOME)
Edit,Editare,Editare,Editare,Editare,CONSISTENT (ALL)
Edit DNS,,Editare DNS,Editare DNS,Editare DNS,CONSISTENT (SOME)
Edit alternatives,,,Editeaza alternative,Editeaza alternative,CONSISTENT (SOME)
Edit chapters of current title,Editarea capitolelor titlului curent,Editarea capitolelor titlului curent,Editarea capitolelor titlului curent,Editarea capitolelor titlului curent,CONSISTENT (ALL)
Edit settings,Editare setari,Editare setari,Editare setari,Editare setari,CONSISTENT (ALL)
Edit the network configuration of your receiver.\n,,,'',,SOLITARY
Edit the update source address.,,,Editati pe adresa de update.,,SOLITARY
Edit timer,,,'',,SOLITARY
Edit title,Editare titlu,Editare titlu,Editare titlu,Editare titlu,CONSISTENT (ALL)
Edit update source url,,,'',,SOLITARY
Education/Science/...,,'','',,EMPTY (SOME)
Egypt,'',,'','',EMPTY (SOME)
El Salvador,'',,'','',EMPTY (SOME)
Electronic Program Guide,Ghid Electronic de Programe (EPG),Ghid Electronic de Programe (EPG),Ghid Electronic de Programe (EPG),Ghid Electronic de Programe (EPG),CONSISTENT (ALL)
Embedded,,,'',,SOLITARY
Emergency,,,'',,SOLITARY
Empty slot,'',,'','',EMPTY (SOME)
Enable,Activeaza,Activeaza,Activeaza,Activeaza,CONSISTENT (ALL)
Enable 'neutrino' style channel select controlling,,,'',,SOLITARY
Enable 'neutrino' style zap controlling,,,'',,SOLITARY
Enable 5V for active antenna,Activeaza 5V pentru antena activa,Activeaza 5V pentru antena activa,Activeaza 5V pentru antena activa,Activeaza 5V pentru antena activa,CONSISTENT (ALL)
Enable EIT EPG,'','','',Activati EIT EPG,INCOMPLETE (ALL)
Enable HDMI-CEC,,,'',,SOLITARY
Enable MHW EPG,'','','',Activati MHW EPG,INCOMPLETE (ALL)
Enable Netmed EPG,'','','',Activati Netmed EPG,INCOMPLETE (ALL)
Enable OK as preview in channel selection,,,'',,SOLITARY
Enable OK for channel selection,,,'',,SOLITARY
Enable OpenTV EPG,'',,'',,EMPTY (SOME)
Enable ViaSat EPG,'','','',Activati ViaSat EPG,INCOMPLETE (ALL)
Enable Virgin EPG,'',,'',Activati Virgin EPG,INCOMPLETE (SOME)
Enable auto cable scan,'',,'',Activeaza scanare automata cablu,INCOMPLETE (SOME)
Enable auto fast scan,'',,'',Activati scanarea automata rapida,INCOMPLETE (SOME)
Enable auto fast scan for %s,'',,'',,EMPTY (SOME)
Enable bouquet edit,,,Activeaza editare bouquet,Activeaza editare bouquet,CONSISTENT (SOME)
Enable fallback remote receiver,'',,'',Activati receptorul remote fallback,INCOMPLETE (SOME)
Enable favourites edit,,,Activeaza editare favorite,,SOLITARY
Enable freesat EPG,'',,'',,EMPTY (SOME)
Enable import timer from fallback tuner,,,'',,SOLITARY
Enable move mode,,,Activeaza mod mutare,Activeaza mod mutare,CONSISTENT (SOME)
Enable multiple bouquets,Activeaza buchete multiple,Activeaza buchete multiple,Activeaza buchete multiple,Activeaza multiple bouquets,MISMATCH (ALL)
Enable parental protection,,,'',Activeaza protectia parentala,INCOMPLETE (SOME)
"Enable remote enigma2 receiver to be tried to tune into services that cannot be tuned into locally (e.g. tuner is occupied or service type is unavailable on the local tuner. Specify complete URL including http:// and port number (normally ...:8001), e.g. http://second_box:8001.",'',,'',,EMPTY (SOME)
Enable teletext caching,'','','',Activati cache-ul teletextului,INCOMPLETE (ALL)
Enable this setting if your aerial system needs power,'',,'','',EMPTY (SOME)
Enable timer conflict detection,,,'',Activati detectarea conflictului de timer,INCOMPLETE (SOME)
"Enable to display all true/false, yes/no, on/off and enable/disable set up options as a graphical switch.",'',,'','',EMPTY (SOME)
Enable volume control with arrow buttons,,,'',,SOLITARY
Enable wakeup timer,,,'',,SOLITARY
"Enable zapping with CH+/-, B+/-, P+/-",,,'',,SOLITARY
Enabled,Activat,Activat,Activat,Activat,CONSISTENT (ALL)
Encrypted: ,'','','',Criptat ,INCOMPLETE (ALL)
Encryption,Criptare,Criptare,Criptare,Criptare,CONSISTENT (ALL)
Encryption:,'','','',Criptarea:,INCOMPLETE (ALL)
End alternatives edit,,,Sfarsit editare alternative,Sfarsit editare alternative,CONSISTENT (SOME)
End bouquet edit,,,Sfarsit editare bouquet,Sfarsit editare bouquet,CONSISTENT (SOME)
End favourites edit,,,Sfarsit editare favorite,Sfarsit editare favorite,CONSISTENT (SOME)
End time,Momentul incheierii,Momentul incheierii,Momentul incheierii,Momentul incheierii,CONSISTENT (ALL)
End time to ignore inactivity sleeptimer,,,'',,SOLITARY
End time to ignore shutdown in standby,,,'',,SOLITARY
English,Engleza,Engleza,Engleza,Engleza,CONSISTENT (ALL)
Enigma (re)starts: %d\n,,,'',,SOLITARY
Enigma debug level: %d\n,,,'',,SOLITARY
Enter,,,'',,SOLITARY
Enter PIN,'',,'',,EMPTY (SOME)
Enter URL,,,'',,SOLITARY
Enter an URL where alternative images could be listed for FlashImage,,,'',,SOLITARY
Enter if you are in the east or west hemisphere.,'',,'','',EMPTY (SOME)
Enter if you are north or south of the equator.,'',,'','',EMPTY (SOME)
Enter main menu...,Intrati in meniul principal...,Intrati in meniul principal...,Intrati in meniul principal...,Intrati in meniul principal...,CONSISTENT (ALL)
Enter persistent PIN code,'',,'',,EMPTY (SOME)
Enter pin code,'','','',Introduceti codul PIN,INCOMPLETE (ALL)
Enter the frequency at which you LNB switches between low band and high band. For more information consult the spec sheet of your LNB.,'',,'','',EMPTY (SOME)
Enter the frequency step size for the tuner to use when searching for cable multiplexes. For more information consult your cable provider's documentation.,'',,'','',EMPTY (SOME)
Enter the number stored in the positioner that corresponds to this satellite.,'',,'','',EMPTY (SOME)
Enter the service pin,Introduceti pinul serviciului,Introduceti pinul serviciului,Introduceti pinul serviciului,Introduceti pinul serviciului,CONSISTENT (ALL)
Enter your current latitude. This is the number of degrees you are from the equator as a decimal.,'',,'','',EMPTY (SOME)
Enter your current longitude. This is the number of degrees you are from zero meridian as a decimal.,'',,'','',EMPTY (SOME)
Enter your high band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,'','',EMPTY (SOME)
Enter your low band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,'','',EMPTY (SOME)
Equal to,'',,'',Egal cu,INCOMPLETE (SOME)
Equatorial Guinea,'',,'','',EMPTY (SOME)
Eritrea,'',,'',,EMPTY (SOME)
Error,Eroare,Eroare,Eroare,Eroare,CONSISTENT (ALL)
Error code,'','','',Cod de eroare,INCOMPLETE (ALL)
Error during backup settings\n%s,,,'',,SOLITARY
Error during downloading image\n%s\n%s,'',,'',,EMPTY (SOME)
Error during unzipping image\n%s,'',,'',,EMPTY (SOME)
Error stop stream!,,,'',,SOLITARY
Error when writing epg.dat on server,,,'',,SOLITARY
Error while retreiving epg.dat from server,,,'',,SOLITARY
Error while retreiving fallback timer information\n%s,,,'',,SOLITARY
Error while retreiving location of epg.dat on server,,,'',,SOLITARY
Error: %s\nRetry?,Eroare: %s\nMai incerc o data?,Eroare: %s\nMai incerc o data?,Eroare: %s\nMai incerc o data?,Eroare: %s\nMai incerc o data?,CONSISTENT (ALL)
Estonia,'',,'',,EMPTY (SOME)
Estonian,'','','',Estona,INCOMPLETE (ALL)
EtPortal,,,'',,SOLITARY
Ethernet network interface,'','','',Interfata de retea Ethernet,INCOMPLETE (ALL)
Ethiopia,'',,'','',EMPTY (SOME)
Event font size (relative to skin size),,,'',,SOLITARY
Event name first,,,'',Numele evenimentului este primul,INCOMPLETE (SOME)
Event view context menu,,,'',,SOLITARY
Events info menu,,,'',,SOLITARY
Every known,,,'',,SOLITARY
Everywhere,'','','',Peste tot,INCOMPLETE (ALL)
Exceeds dual layer medium!,'','','',Depaseste mediul dual layer!,INCOMPLETE (ALL)
Execution finished!!,Executie finalizata!!,Executie finalizata!!,Executie finalizata!!,Executie finalizata!!,CONSISTENT (ALL)
Exif,'',Exif,Exif,Exif,INCOMPLETE (ALL)
Exit,Iesire,Iesire,Iesire,Iesire,CONSISTENT (ALL)
Exit EPG,'','','',Iesiti din EPG,INCOMPLETE (ALL)
Exit editor,Iesire din editor,Iesire din editor,Iesire din editor,Iesire din editor,CONSISTENT (ALL)
Exit input device selection.,'','','',Iesiti din selectia dispozitivului de intoducere.,INCOMPLETE (ALL)
Exit media player?,,,'',Iesire din mediaplayer?,INCOMPLETE (SOME)
Exit network wizard,'','','',Iesiti din expertul de retea,INCOMPLETE (ALL)
Exit the wizard,Iesi din ajutorul de configurare,Iesi din ajutorul de configurare,Iesi din ajutorul de configurare,Iesi din experul de configurare,MISMATCH (ALL)
Expand,'',,'',,EMPTY (SOME)
Expert,'',Expert,Expert,Expert,INCOMPLETE (ALL)
Extend sleeptimer 15 minutes,,,'',,SOLITARY
Extended,'',,'',Extins,INCOMPLETE (SOME)
Extended PID info,,,'',,SOLITARY
Extended Software,'','','',Software extins,INCOMPLETE (ALL)
Extended Software Plugin,'','','',Software extensie Plugin,INCOMPLETE (ALL)
Extensions,Extensii,Extensii,Extensii,Extensii,CONSISTENT (ALL)
Extensions management,'','','',Management extensii,INCOMPLETE (ALL)
Extensions menu,,,'',,SOLITARY
External,'','','',Extern,INCOMPLETE (ALL)
External PiP,'',,'',PIP extern,INCOMPLETE (SOME)
External Storage %s,'',,'',,EMPTY (SOME)
External subtitle color,'','','',Culoare subtitrare externa,INCOMPLETE (ALL)
External subtitle dialog colorisation,'',,'',Culoarea dialogului de subtitrare externa,INCOMPLETE (SOME)
External subtitle switch fonts,'',,'',Fonturile de comutare a subtitratilor externe,INCOMPLETE (SOME)
Externally powered,,,'',,SOLITARY
Extra end time to ignore inactivity sleeptimer,,,'',,SOLITARY
Extra motor options,'',,'',Optiuni suplimentare pentru motor,INCOMPLETE (SOME)
Extra start time to ignore inactivity sleeptimer,,,'',,SOLITARY
F,,,'',,SOLITARY
F1/F3/F4/F4-TURBO,,,'',,SOLITARY
FAILED,,'','',ESUAT,INCOMPLETE (SOME)
FBC SCR (Unicable/JESS),,,'',,SOLITARY
FBC automatic,,,'',,SOLITARY
FBC automatic\nconnected to,,,'',,SOLITARY
FBC automatic\nconnected to %s,,,'',,SOLITARY
FBC automatic\ninactive,,,'',,SOLITARY
FEC,'',FEC,FEC,FEC,INCOMPLETE (ALL)
FEC:,,,'',FEC:,INCOMPLETE (SOME)
FHD,,,'','',EMPTY (SOME)
FTA,'',,'',,EMPTY (SOME)
Factory reset,Restaurare setari de fabrica,Restaurare setari de fabrica,Restaurare setari de fabrica,Restaurare setari de fabrica,CONSISTENT (ALL)
"Factory reset will restore your receiver to its default configuration. All user data including system settings, tuner configuration, bouquets, services and plugins will be DELETED. Recordings and other files stored on HDD and USB media will remain intact. After completion, the system will restart automatically!\n\nDo you really want to proceed?",,,'',,SOLITARY
Failed,Esuat,Esuat,Esuat,Esuat,CONSISTENT (ALL)
Failed to write /tmp/positionersetup.log: ,'','','',Esuare la scrierea /tmp/positionersetup.log: ,INCOMPLETE (ALL)
Failed:,,,'',,SOLITARY
Falkland Islands (Malvinas),'',,'','',EMPTY (SOME)
Fallback Timer,,,'',,SOLITARY
Fallback remote receiver,,,'',,SOLITARY
Fallback remote receiver IP,,,'',,SOLITARY
Fallback remote receiver Port,,,'',,SOLITARY
Fallback remote receiver URL,'',,'',URL-ul receptorului fallback la distanta,INCOMPLETE (SOME)
Fallback remote receiver for ATSC,,,'',,SOLITARY
Fallback remote receiver for DVB-C,,,'',,SOLITARY
Fallback remote receiver for DVB-T,,,'',,SOLITARY
Fallback remote receiver setup,,,'',,SOLITARY
Fallback tuner setup,,,'',,SOLITARY
False,'',,'',,EMPTY (SOME)
Fan %d,'','','',Ventilator %d,INCOMPLETE (ALL)
Fan %d PWM,,,'',,SOLITARY
Fan operation,,,'',,SOLITARY
Fan speed,,,'',,SOLITARY
Faroe Islands,'',,'','',EMPTY (SOME)
Fast,Rapid,Rapid,Rapid,Rapid,CONSISTENT (ALL)
Fast DiSEqC,DiSEqC rapid,DiSEqC rapid,DiSEqC rapid,DiSEqC rapid,CONSISTENT (ALL)
Fast Scan,'','','',Scanare rapida,INCOMPLETE (ALL)
Fast epoch,Epoch rapid,Epoch rapid,Epoch rapid,Perioada rapida,MISMATCH (ALL)
Favourites,Favorite,Favorite,Favorite,Favourites,MISMATCH (ALL)
Fiji,'',,'','',EMPTY (SOME)
File appears to be busy.\n,'','','',Fisierul pare sa fie ocupat.\n,INCOMPLETE (ALL)
Filename,,,'',,SOLITARY
Filesystem check,,'','',Verificarea sistemului de fisiere,INCOMPLETE (SOME)
Final position at,,,'',Pozitie finala la,INCOMPLETE (SOME)
Final position at index,'','','',Pozitia finala la index,INCOMPLETE (ALL)
Final scroll delay,'',,'',Intarziere finala la derulare,INCOMPLETE (SOME)
Find currently playing service,,,'',,SOLITARY
Fine movement,,,'',Miscare fina,INCOMPLETE (SOME)
Finetune,Reglaj fin,Reglaj fin,Reglaj fin,Reglaj fin,CONSISTENT (ALL)
Finished,Finalizat,Finalizat,Finalizat,Finalizat,CONSISTENT (ALL)
Finished configuring your network,S-a finalizat configurarea retelei dvs,S-a finalizat configurarea retelei dvs,S-a finalizat configurarea retelei dvs,S-a finalizat configurarea retelei dvs,CONSISTENT (ALL)
Finished restarting your network,Reteaua dvs a fost repornita,Reteaua dvs a fost repornita,Reteaua dvs a fost repornita,,CONSISTENT (SOME)
Finland,'',,'','',EMPTY (SOME)
Finnish,Finlandeza,Finlandeza,Finlandeza,Finlandeza,CONSISTENT (ALL)
Fixed,'','','',Fixat,INCOMPLETE (ALL)
Flashing image successful,'',,'',,EMPTY (SOME)
Flashing image was not successful\n%s,'',,'',,EMPTY (SOME)
Following tasks will be done after you press OK!,'','','',Urmatoarele activitati se vor face dupa ce ati apasat OK!,INCOMPLETE (ALL)
Force legacy signal stats,,,'','',EMPTY (SOME)
Format,Formatare,Formatare,Formatare,Formatare,CONSISTENT (ALL)
Forward volume keys,'','','',Redirectionati tastele de volum,INCOMPLETE (ALL)
Frame size in full view,Dimensiunea cadrului la vizualizarea completa,Dimensiunea cadrului la vizualizarea completa,Dimensiunea cadrului la vizualizarea completa,Dimensiunea cadrului la vizualizarea completa,CONSISTENT (ALL)
French,Franceza,Franceza,Franceza,Franceza,CONSISTENT (ALL)
French Polynesia,'',,'','',EMPTY (SOME)
French Southern Territories,'',,'','',EMPTY (SOME)
Frequency,Frecventa,Frecventa,Frecventa,Frecventa,CONSISTENT (ALL)
Frequency & Channel,,,'',,SOLITARY
Frequency & Polarization,,,'',,SOLITARY
Frequency bands,Benzi de frecventa,Benzi de frecventa,Benzi de frecventa,Benzi de frecventa,CONSISTENT (ALL)
Frequency scan step size(khz),Marimea pasului de frecventa(khz),Marimea pasului de frecventa(khz),Marimea pasului de frecventa(khz),Marimea pasului de frecventa(khz),CONSISTENT (ALL)
Frequency steps,Pasi de frecventa,Pasi de frecventa,Pasi de frecventa,Pasi de frecventa,CONSISTENT (ALL)
Frequency:,,,'',Frecventa:,INCOMPLETE (SOME)
Fri,Vin,Vin,Vin,Vin,CONSISTENT (ALL)
Friday,Vineri,Vineri,Vineri,Vineri,CONSISTENT (ALL)
From:,,,'',,SOLITARY
Frontprocessor version: %s,'',,'',,EMPTY (SOME)
Full screen,,'','',Ecran complet,INCOMPLETE (SOME)
Full transparency,'','','',Transparenta totala,INCOMPLETE (ALL)
Full view resolution,,,'',,SOLITARY
Function of OK button,,,'',,SOLITARY
Further Options,,,'',,SOLITARY
Further options,,,'',,SOLITARY
G,,,'',,SOLITARY
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,,,'',,SOLITARY
Gabon,'',,'','',EMPTY (SOME)
Gambia,'',,'','',EMPTY (SOME)
Gateway,'',Gateway,Gateway,Gateway,INCOMPLETE (ALL)
Genre,Gen,Gen,Gen,Gen,CONSISTENT (ALL)
Georgia,'',,'','',EMPTY (SOME)
German,Germana,Germana,Germana,Germana,CONSISTENT (ALL)
Getting plugin information. Please wait...,Se descarca informatiile despre plugin. Va rog sa asteptati...,Se descarca informatiile despre plugin. Va rog sa asteptati...,Se descarca informatiile despre plugin. Va rog sa asteptati...,Se descarca info despre plugin. Va rog sa asteptati...,MISMATCH (ALL)
Ghana,'',,'','',EMPTY (SOME)
Gibraltar,'',,'','',EMPTY (SOME)
Go down the list,'','','',Du-te jos in lista,INCOMPLETE (ALL)
Go to first movie or last item,'','','',Du-te la primul film sau ultimul element,INCOMPLETE (ALL)
Go to first movie or top of list,'','','',Du-te la primul film sau sus la lista,INCOMPLETE (ALL)
Go up the list,'','','',Du-te sus in lista,INCOMPLETE (ALL)
Gold,'',,'','',EMPTY (SOME)
Goto,'','','',Du-te la,INCOMPLETE (ALL)
