msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Enter the number stored in the positioner that corresponds to this satellite.,'',,'','',EMPTY (SOME),
Enter the service pin,Ange kanal pin,Ange kanal pin,Ange kanal pin,Ange kanal pin,CONSISTENT (ALL),
Enter your current latitude. This is the number of degrees you are from the equator as a decimal.,'',,'','',EMPTY (SOME),
Enter your current longitude. This is the number of degrees you are from zero meridian as a decimal.,'',,'','',EMPTY (SOME),
Enter your high band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,'','',EMPTY (SOME),
Enter your low band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,'','',EMPTY (SOME),
Equal to,Lika med,,Lika med,Lika med,CONSISTENT (SOME),
Equatorial Guinea,'',,'','',EMPTY (SOME),
Error,Fel,Fel,Fel,Fel,CONSISTENT (ALL),
Error code,Felkod,Felkod,Felkod,Felkod,CONSISTENT (ALL),
Error during backup settings\n%s,,,'',,SOLITARY,
Error during downloading image\n%s\n%s,,,'',,SOLITARY,
Error during unzipping image\n%s,'',,'',,EMPTY (SOME),
Error stop stream!,,,'',,SOLITARY,
Error when writing epg.dat on server,,,'',,SOLITARY,
Error while retreiving epg.dat from server,,,'',,SOLITARY,
Error while retreiving fallback timer information\n%s,,,'',,SOLITARY,
Error while retreiving location of epg.dat on server,,,'',,SOLITARY,
Error: %s\nRetry?,Fel: %s\nFörsöka igen?,Fel: %s\nFörsöka igen?,Fel : %s\nFörsöka igen?,Fel: %s\nFörsöka igen?,MISMATCH (ALL),whitespace
Estonian,Estniska,Estniska,Estniska,Estniska,CONSISTENT (ALL),
EtPortal,,,'',,SOLITARY,
Ethernet network interface,Ethernet nätverkskort,Ethernet nätverkskort,Ethernet nätverkskort,Ethernet nätverkskort,CONSISTENT (ALL),
Ethiopia,'',,'','',EMPTY (SOME),
Event font size (relative to skin size),,,Programmets fontstorlek (relativt till utseendets storlek),,SOLITARY,
Event name first,,,'',,SOLITARY,
Event view,,,Programöversikt,,SOLITARY,
Event view context menu,,,Programmets innehållsmeny,,SOLITARY,
Event view menu,'',,Meny för programöversikt,,INCOMPLETE (SOME),
Events info menu,,,Programmets info. meny,,SOLITARY,
Every known,,,Alla kända,,SOLITARY,
Everywhere,Överallt,Överallt,Överallt,Överallt,CONSISTENT (ALL),
Exceeds dual layer medium!,Överskrider dual layer media!,Överskrider dual layer media!,Överskrider dual layer media!,Överskrider dual layer media!,CONSISTENT (ALL),
Execution finished!!,Exekvering färdig!!,Exekvering färdig!!,Exekvering färdig!!,Exekvering färdig!!,CONSISTENT (ALL),
Execution progress:,Exekvering pågår:,Exekvering pågår:,Exekvering pågår :,Exekvering pågår:,MISMATCH (ALL),whitespace
Exif,'',Exif,Exif,Exif,INCOMPLETE (ALL),
Exit,Avsluta,Avsluta,Avsluta,Avsluta,CONSISTENT (ALL),
Exit EPG,Avsluta EPG,Avsluta EPG,Avsluta EPG,Avsluta EPG,CONSISTENT (ALL),
Exit editor,Avsluta editor,Avsluta editor,Avsluta editor,Avsluta editor,CONSISTENT (ALL),
Exit input device selection.,Avsluta val av inmatningsenhet.,Avsluta val av inmatningsenhet.,Avsluta val av inmatningsenhet.,Avsluta val av inmatningsenhet.,CONSISTENT (ALL),
Exit media player?,Avsluta mediaspelare?,,Avsluta mediaspelare?,Avsluta mediaspelare?,CONSISTENT (SOME),
Exit mediaplayer,Avsluta mediaplayer,Avsluta mediaplayer,Avsluta mediaspelare,Avsluta mediaplayer,MISMATCH (ALL),
Exit movie list,Avsluta filmlistan,Avsluta filmlistan,Avsluta filmlista,Avsluta filmlistan,MISMATCH (ALL),
Exit movie player?,Avsluta movie player?,Avsluta movie player?,Avsluta movieplayer?,Avsluta movie player?,MISMATCH (ALL),whitespace
Exit nameserver configuration,Avsluta namnserverkonfiguration,Avsluta namnserverkonfiguration,Avsluta namnserverkonfiguration,Avsluta namnserverkonfiguration,CONSISTENT (ALL),
Exit network interface list,Avsluta nätverkskortslistan,Avsluta nätverkskortslistan,Avsluta nätverkskortslista,Avsluta nätverkskortslistan,MISMATCH (ALL),
Exit network wizard,Avsluta nätverksguiden,Avsluta nätverksguiden,Avsluta nätverksguiden,Avsluta nätverksguiden,CONSISTENT (ALL),
Exit the wizard,Avsluta guiden,Avsluta guiden,Avsluta guiden,Avsluta guiden,CONSISTENT (ALL),
Expand,'',,'',,EMPTY (SOME),
Expert,'',Expert,Expert,Expert,INCOMPLETE (ALL),
Extend sleeptimer 15 minutes,,,Förläng insomningstimer 15 minuter,,SOLITARY,
Extended,'',,Utökad,,INCOMPLETE (SOME),
Extended Software,Utökad Mjukvara,Utökad Mjukvara,Utökad Mjukvara,Utökad Mjukvara,CONSISTENT (ALL),
Extended Software Plugin,Utökad Mjukvaru Plugin,Utökad Mjukvaru Plugin,Utökad Mjukvaruplugin,Utökad Mjukvaru Plugin,MISMATCH (ALL),
Extended network setup plugin...,Konfiguration av Plugin för utökat nätverk...,Konfiguration av Plugin för utökat nätverk...,Utökat plugin för nätverksinstallation...,Konfiguration av Plugin för utökat nätverk...,MISMATCH (ALL),
Extended setup...,Utökad installation...,Utökad installation...,Utökad installation...,Utökad installation...,CONSISTENT (ALL),
Extensions,Utökningar,Utökningar,Utökningar,Utökningar,CONSISTENT (ALL),
Extensions management,Utökningshanterare,Utökningshanterare,Utökningshanterare,Utökningshanterare,CONSISTENT (ALL),
Extensions menu,,,Utökningsmeny,,SOLITARY,
External,Extern,Extern,Extern,Extern,CONSISTENT (ALL),
External PiP,Extern BiB,,Extern BiB,Extern BiB,CONSISTENT (SOME),
External Storage %s,Extern lagring %s,,Extern lagring %s,,CONSISTENT (SOME),
External subtitle color,,,Extern undertextfärg,,SOLITARY,
External subtitle dialog colorisation,'',,Extern undertextfärg,,INCOMPLETE (SOME),
External subtitle switch fonts,'',,Extrena växlingsbara undertextfonter,,INCOMPLETE (SOME),
Extra end time to ignore inactivity sleeptimer,,,Extra sluttid för att ignorera inaktiv insomningstimer,,SOLITARY,
Extra motor options,Extra motoralternativ,,Extra motorval,Extra motoralternativ,MISMATCH (SOME),
Extra start time to ignore inactivity sleeptimer,,,Extra starttid för att ignorera inaktiv insomningstimer,,SOLITARY,
F,,,'',,SOLITARY,
F1/F3/F4/F4-TURBO,,,'',,SOLITARY,
FAILED,,MISSLYCKADES,'',MISSLYCKADES,INCOMPLETE (SOME),
FBC SCR (Unicable/JESS),,,'',,SOLITARY,
FBC automatic,,,FBC automatisk,,SOLITARY,
FBC automatic\nconnected to,,,FBC automatiskt kopplad till,,SOLITARY,
FBC automatic\nconnected to %s,,,FBC automatiskt\nkopplad till %s,'',INCOMPLETE (SOME),
FBC automatic\ninactive,,,FBC automatiskt\ninaktiv,,SOLITARY,
FEC,'',FEC,FEC,FEC,INCOMPLETE (ALL),
FEC:,,,FEC :,'',INCOMPLETE (SOME),
FHD,,,'','',EMPTY (SOME),
FTA,'',,FTA,,INCOMPLETE (SOME),
Factory reset,Fabriksåterställning,Fabriksåterställning,Fabriksåterställning,Fabriksåterställning,CONSISTENT (ALL),
"Factory reset will restore your receiver to its default configuration. All user data including system settings, tuner configuration, bouquets, services and plugins will be DELETED. Recordings and other files stored on HDD and USB media will remain intact. After completion, the system will restart automatically!\n\nDo you really want to proceed?",,,'',,SOLITARY,
Failed,Misslyckades,Misslyckades,Misslyckades,Misslyckades,CONSISTENT (ALL),
Failed to write /tmp/positionersetup.log: ,Misslyckades att skriva /tmp/positionersetup.log: ,Misslyckades att skriva /tmp/positionersetup.log: ,Misslyckades med att skriva /tmp/positions setup.log :,Misslyckades att skriva /tmp/positionersetup.log: ,MISMATCH (ALL),
Failed:,,,Misslyckades :,,SOLITARY,
Falkland Islands (Malvinas),'',,'','',EMPTY (SOME),
Fallback Timer,,,'',,SOLITARY,
Fallback remote receiver URL,'',,URL för reserv fjärrmottagare,'',INCOMPLETE (SOME),
Fan %d,Fläkt %d,Fläkt %d,Fläkt %d,Fläkt %d,CONSISTENT (ALL),
Fan %d PWM,,,Fläkt %d PWM,,SOLITARY,
Fan %d voltage,,,Fläkt %d Volt,,SOLITARY,
Fan operation,,,Fläktdrift,,SOLITARY,
Fan speed,,,Fläkthastighet,,SOLITARY,
Faroe Islands,'',,'','',EMPTY (SOME),
Fast,Snabb,Snabb,Snabb,Snabb,CONSISTENT (ALL),
Fast DiSEqC,Snabb DiSEqC,Snabb DiSEqC,Snabb DiSEqC,Snabb DiSEqC,CONSISTENT (ALL),
Fast Scan,Snabbsökning,Snabbsökning,Snabbskanning,Snabbsökning,MISMATCH (ALL),
Fast epoch,Snabb epoch,Snabb epoch,Snabb epoch,Snabb epoch,CONSISTENT (ALL),
Fast forward speeds,Hastigheter snabbspolning framåt,Hastigheter snabbspolning framåt,Hastigheter för snabbspolning framåt,Hastigheter snabbspolning framåt,MISMATCH (ALL),
Favourites,Favoriter,Favoriter,Favoriter,Favoriter,CONSISTENT (ALL),
Fiji,'',,'','',EMPTY (SOME),
File appears to be busy.\n,Filen verkar vara upptagen.\n,Filen verkar vara upptagen.\n,Filen verkar vara upptagen.\n,Filen verkar vara upptagen.\n,CONSISTENT (ALL),
Filename,,,Filnamn,,SOLITARY,
Filesystem check,,Kontroll av Filsystem ,Filsystemskontroll,Kontroll av Filsystem ,MISMATCH (SOME),
Final position at,Slutposition vid,Slutposition vid,Slutgiltig position vid,Slutposition vid,MISMATCH (ALL),
Final position at index,Slutposition vid index,Slutposition vid index,Slutgiltig position vid index,Slutposition vid index,MISMATCH (ALL),
Final scroll delay,'',,Slutgiltig scrollfördröjning,'',INCOMPLETE (SOME),
Find currently playing service,,,Hitta nuvarande spelade kanal,,SOLITARY,
Fine movement,Motor finstegning,Motor finstegning,Finjustering,Motor finstegning,MISMATCH (ALL),
Finetune,Fininställning,Fininställning,Fininställning,Fininställning,CONSISTENT (ALL),
Finished,Klart,Klart,Klart,Klart,CONSISTENT (ALL),
Finished configuring your network,Klar med konfigureringen av ditt nätverk,Klar med konfigureringen av ditt nätverk,Klar med konfigurering av ditt nätverk,Klar med konfigureringen av ditt nätverk,MISMATCH (ALL),
Finished restarting your network,Klar med omstarten av ditt nätverk,Klar med omstarten av ditt nätverk,Klar med omstart av ditt nätverk,,MISMATCH (SOME),
Finland,'',,'','',EMPTY (SOME),
Finnish,Finska,Finska,Finska,Finska,CONSISTENT (ALL),
Fixed,Fast,Fast,Fixerad,Fast,MISMATCH (ALL),
Flashing image successful,'',,'',,EMPTY (SOME),
Flashing image was not successful\n%s,'',,'',,EMPTY (SOME),
Following tasks will be done after you press OK!,Följande saker kommer utföras efter du tryckt på OK!,Följande saker kommer utföras efter du tryckt på OK!,Följande saker kommer utföras efter du tryckt på OK!,Följande saker kommer utföras efter du tryckt på OK!,CONSISTENT (ALL),
Force legacy signal stats,,,'','',EMPTY (SOME),
Format,'',Format,Format,Format,INCOMPLETE (ALL),
Forward volume keys,Överför volymkontroll,Överför volymkontroll,Volymknappar framåt,Överför volymkontroll,MISMATCH (ALL),
Frame size in full view,Ramstorlek i fullskärm,Ramstorlek i fullskärm,Ramstorlek i fullskärm,Ramstorlek i fullskärm,CONSISTENT (ALL),
French,Franska,Franska,Franska,Franska,CONSISTENT (ALL),
French Polynesia,'',,'','',EMPTY (SOME),
French Southern Territories,'',,'','',EMPTY (SOME),
Frequency,Frekvens,Frekvens,Frekvens,Frekvens,CONSISTENT (ALL),
Frequency & Channel,,,Frekvens & Kanal,,SOLITARY,
Frequency & Polarization,,,Frekvens & Polarisation,,SOLITARY,
Frequency bands,Frekvensband,Frekvensband,Frekvensband,Frekvensband,CONSISTENT (ALL),
Frequency scan step size(khz),Frekvenssökningssteg (khz),Frekvenssökningssteg (khz),Frekvenssökningssteg (khz),Frekvenssökningssteg (khz),CONSISTENT (ALL),
Frequency steps,Frekvenssteg,Frekvenssteg,Frekvenssteg,Frekvenssteg,CONSISTENT (ALL),
Frequency:,,,Frekvens :,,SOLITARY,
Fri,Fre,Fre,Fre,Fre,CONSISTENT (ALL),
Friday,Fredag,Fredag,Fredag,Fredag,CONSISTENT (ALL),
From:,,,Från :,,SOLITARY,
Frontprocessor version: %s,'',,'',,EMPTY (SOME),
Full transparency,Full transparens,Full transparens,Helt transparent,Full transparens,MISMATCH (ALL),
Full view resolution,,,Fullbildsupplösning,,SOLITARY,
Function of OK button,,,Funktion på OK knappen,,SOLITARY,
Further Options,,,Ytterligare Alternativ,,SOLITARY,
Further options,,,Ytterligare alternativ,,SOLITARY,
G,,,'',,SOLITARY,
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,,,GUI måste startas om för att aktivera ett nytt språk\nVill du starta om GUI nu?,,SOLITARY,
Gabon,'',,'','',EMPTY (SOME),
Gambia,'',,'','',EMPTY (SOME),
Gateway,'',Gateway,Gateway,Gateway,INCOMPLETE (ALL),
General AC3 delay,Generell AC3 fördröjning,Generell AC3 fördröjning,Generell AC3 fördröjning,Generell AC3 fördröjning,CONSISTENT (ALL),
General PCM delay,Generell PCM fördröjning,Generell PCM fördröjning,Generell PCM fördröjning,Generell PCM fördröjning,CONSISTENT (ALL),
Genre,'',Genre,Genre,Genre,INCOMPLETE (ALL),
Georgia,'',,'','',EMPTY (SOME),
German,Tyska,Tyska,Tyska,Tyska,CONSISTENT (ALL),
Getting plugin information. Please wait...,Hämtar plugin information. Var vänlig vänta...,Hämtar plugin information. Var vänlig vänta...,Hämtar plugin information. Var vänlig vänta...,Hämtar plugin information. Var vänlig vänta...,CONSISTENT (ALL),
Ghana,'',,'','',EMPTY (SOME),
Gibraltar,'',,'','',EMPTY (SOME),
Go down the list,Gå nedåt i listan,Gå nedåt i listan,Gå ner i listan,Gå nedåt i listan,MISMATCH (ALL),
Go to first movie or last item,Gå till första filmen eller sista posten,Gå till första filmen eller sista posten,Gå till första filmen eller sista objektet,Gå till första filmen eller sista posten,MISMATCH (ALL),
Go to first movie or top of list,Gå till första filmen eller toppen av listan,Gå till första filmen eller toppen av listan,Gå till första filmen eller längst upp i listan,Gå till första filmen eller toppen av listan,MISMATCH (ALL),
Go to first service,'',,Gå till första tjänsten,,INCOMPLETE (SOME),
Go to last service,'',,Gå till senaste tjänsten,,INCOMPLETE (SOME),
Go to next event,'',,Gå till nästa program,,INCOMPLETE (SOME),
Go to next page of service,'',,Gå till nästa sidas tjänster,,INCOMPLETE (SOME),
Go to previous event,'',,Gå till föregående program,,INCOMPLETE (SOME),
Go to previous page of service,'',,Gå till föregående sidas tjänster,,INCOMPLETE (SOME),
Go up the list,Gå uppåt i lista,Gå uppåt i lista,Gå upp i listan,Gå uppåt i lista,MISMATCH (ALL),
Gold,'',,'','',EMPTY (SOME),
Goto,Gå till,Gå till,Gå till,Gå till,CONSISTENT (ALL),
Goto 0,Gå till 0,Gå till 0,Gå till 0,Gå till 0,CONSISTENT (ALL),
Goto X,Gå till X,Gå till X,Gå till X,Gå till X,CONSISTENT (ALL),
Goto index position,Gå till indexpositionen ,Gå till indexpositionen ,Gå till indexpositionen,Gå till indexpositionen ,MISMATCH (ALL),whitespace
Goto next day of events,'',,Gå till nästa dags program,,INCOMPLETE (SOME),
Goto next page of events,'',,Gå till nästa programsida,,INCOMPLETE (SOME),
Goto position,Gå till position,Gå till position,Gå till position,Gå till position,CONSISTENT (ALL),
Goto previous day of events,'',,Gå till föregående dagsprogram,,INCOMPLETE (SOME),
Goto previous page of events,'',,Gå till föregående programsida,,INCOMPLETE (SOME),
Goto primetime / now,,,Gå till primetime / nu,,SOLITARY,
Goto specific date/time,,,Gå till specifik datum / tid,,SOLITARY,
Goto:,,,Gå till :,,SOLITARY,
GotoX calibration,Gå till X kalibrering,Gå till X kalibrering,Gå till X kalibrering,Gå till X kalibrering,CONSISTENT (ALL),
GraphMultiEpg Settings,,,GraphMultiEpg inställningar,,SOLITARY,
Graphical Multi EPG,,,Grafisk Multi EPG,,SOLITARY,
Greek,Grekiska,Grekiska,Grekiska,Grekiska,CONSISTENT (ALL),
Green,,,Grön,Grön,CONSISTENT (SOME),
Grenada,,,'',,SOLITARY,
Guadeloupe,'',,'','',EMPTY (SOME),
Guam,'',,'','',EMPTY (SOME),
Guard interval,Guard intervall,Guard intervall,Guard intervall,Guard intervall,CONSISTENT (ALL),
Guatemala,'',,'','',EMPTY (SOME),
Guernsey,'',,'','',EMPTY (SOME),
Guinea,'',,'','',EMPTY (SOME),
Guinea-Bissau,'',,'','',EMPTY (SOME),
Guyana,'',,'','',EMPTY (SOME),
H,,,'',,SOLITARY,
HD list,HD lista,HD lista,HD lista,HD lista,CONSISTENT (ALL),
HD2400,'',,'','',EMPTY (SOME),
HD60,'',,'','',EMPTY (SOME),
HDMI,'',,'',HDMI,INCOMPLETE (SOME),
HDMI Colordepth,'',,HDMI Färgdjup,,INCOMPLETE (SOME),
HDMI Colorspace,'',,HDMI Färgrymd,,INCOMPLETE (SOME),
HDMI-CEC Source Inactive,,,'',,SOLITARY,
HDMI-CEC setup,,,HDMI-CEC inställning,,SOLITARY,
HDR10,,,'',,SOLITARY,
HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,,'',,SOLITARY,
HELP,'',,'','',EMPTY (SOME),
HLG,,,'',,SOLITARY,
Handle standby from TV,Hantera viloläge från TV,Hantera viloläge från TV,Hantera standby från TV,Hantera viloläge från TV,MISMATCH (ALL),
Handle wakeup from TV,Hantera uppväckning från TV,Hantera uppväckning från TV,Hantera wakeup från TV,Hantera uppväckning från TV,MISMATCH (ALL),
Hard disk,,,Hårddisk,,SOLITARY,
Hard disk setup,Hårddiskinstallation,Hårddiskinstallation,Inställningar för hårddisk,,MISMATCH (SOME),
Hard disk standby after,Viloläge för hårddisk efter,Viloläge för hårddisk efter,Viloläge för hårddisk efter,Viloläge för hårddisk efter,CONSISTENT (ALL),
Harddisk,'',,Hårddisk,,INCOMPLETE (SOME),
Harddisk Setup,Hårddiskinstallation,,Hårddiskinställningar,,MISMATCH (SOME),
Hardware: ,,,Hårdvara :,,SOLITARY,
Heard Island and McDonald Islands,'',,'','',EMPTY (SOME),
Hebrew,Hebreiska,Hebreiska,Hebreiska,Hebreiska,CONSISTENT (ALL),
Helps setting up your antenna,,,Hjälper dig att ställa in parabolen,'',INCOMPLETE (SOME),
Hidden network,Dolda nätverk,Dolda nätverk,Dolt nätverk,Dolda nätverk,MISMATCH (ALL),
Hide,,,'',,SOLITARY,
Hide channel list in radio mode,,,Dölj kanallistan i radioläge,,SOLITARY,
Hide known extensions,Dölj kända filändelser,Dölj kända filändelser,Dölj kända utökningar,Dölj kända filändelser,MISMATCH (ALL),
Hide number markers,,,Dölj nummermarkörer,,SOLITARY,
Hide parentel locked services,,,Dölj låsta föräldrakontrollstjänster,,SOLITARY,
Hide player,Dölj spelare,Dölj spelare,Dölj spelare,Dölj spelare,CONSISTENT (ALL),
Hide zap errors,Dölj Zap fel,Dölj Zap fel,Dölj ZAPP fel,Dölj Zap fel,MISMATCH (ALL),
Hierarchy info,Hierarkisk info,Hierarkisk info,Hierarkisk info,Hierarkisk info,CONSISTENT (ALL),
High bitrate support,Hög bitrate stöd,Hög bitrate stöd,Hög bitrate stöd,Hög bitrate stöd,CONSISTENT (ALL),
History back,,,Kanal tillbaka i historiken,,SOLITARY,
History next,,,Nästa kanal i historiken,,SOLITARY,
Hold screen,Behåll bild,Behåll bild,Stoppa bild,Behåll bild,MISMATCH (ALL),
Hold till locked,Håll ner tills spärrad,Håll ner tills spärrad,Håll tills låst,Håll ner tills spärrad,MISMATCH (ALL),
Home,Hem,Hem,Hem,Hem,CONSISTENT (ALL),
Honduras,'',,'','',EMPTY (SOME),
Hong Kong,'',,'','',EMPTY (SOME),
Horizontal,Horisontal,Horisontal,Horisontal,Horisontal,CONSISTENT (ALL),
Horizontal turning speed,Horisontell förflyttningshastighet,Horisontell förflyttningshastighet,Horisontell inställningshastighet,Horisontell förflyttningshastighet,MISMATCH (ALL),
HotKey Setup,,,HotKey inställning,,SOLITARY,
Hotkey,'',,'',,EMPTY (SOME),
Hotkey Panic,,,Hotkey panik,,SOLITARY,
Hotkey Setup,'',,Hotkey inställning,,INCOMPLETE (SOME),
Hotkey zap,,,Hotkey zapp,,SOLITARY,
Hotplug,,,'','',EMPTY (SOME),
How many minutes do you want to record?,Hur många minuter vill du spela in?,Hur många minuter vill du spela in?,Hur många minuter vill du spela in?,,CONSISTENT (SOME),
Hue,Färgton,Färgton,Färgton,Färgton,CONSISTENT (ALL),
Hungarian,Ungerska,Ungerska,Ungerska,Ungerska,CONSISTENT (ALL),
I,,,'',,SOLITARY,
IDLE,,,'','',EMPTY (SOME),
INFO,'',,'','',EMPTY (SOME),
INS,'',,'','',EMPTY (SOME),
IP address,IP-Adress,IP-Adress,IP adress,IP-Adress,MISMATCH (ALL),
ISO file is too large for this filesystem!,ISO fil är för stor för använt filsystem!,ISO fil är för stor för använt filsystem!,ISO fil är för stor för detta filsystem!,ISO fil är för stor för använt filsystem!,MISMATCH (ALL),
ISO path,ISO sökväg,ISO sökväg,ISO sökväg,ISO sökväg,CONSISTENT (ALL),
Iceland,'',,'','',EMPTY (SOME),
Icons,Ikoner,Ikoner,Ikoner,Ikoner,CONSISTENT (ALL),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,'',,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,'',,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,'','',EMPTY (SOME),
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,'',,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,'',,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.",'',,'','',EMPTY (SOME),
If using multiple uncommitted switches the DiSEqC commands must be sent multiple times. Set to the number of uncommitted switches in the chain minus one.,'',,'','',EMPTY (SOME),
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.",'',,'','',EMPTY (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,'',,'','',EMPTY (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,'',,'','',EMPTY (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.","Om du ser detta, så är något fel med\ndin scartkontakt. Tryck OK för återgå.","Om du ser detta, så är något fel med\ndin scartkontakt. Tryck OK för återgå.","Om du ser detta, är det något fel med\ndin scartanslutning. Tryck OK för att återgå.",,MISMATCH (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.","Om din TV har ljusstyrke- eller kontrastförbättrare, stänga av den. Om det finns något som heter \""dynamic\"", använd standard. Justera ljusstyrkan till en inställning som du tycker är bra. Använd så lite kontrast som möjligt.\nSätt ljusstyrkan till så låg som möjligt, men säkerställ att de två lägsta nivåerna av grå är urskiljningsbara.\nTa inte hänsyn till de ljusa nivåerna nu. De kommer justeras i nästa steg.\nNär du är nöjd med resultatet, tryck OK.","Om din TV har ljusstyrke- eller kontrastförbättrare, stänga av den. Om det finns något som heter \""dynamic\"", använd standard. Justera ljusstyrkan till en inställning som du tycker är bra. Använd så lite kontrast som möjligt.\nSätt ljusstyrkan till så låg som möjligt, men säkerställ att de två lägsta nivåerna av grå är urskiljningsbara.\nTa inte hänsyn till de ljusa nivåerna nu. De kommer justeras i nästa steg.\nNär du är nöjd med resultatet, tryck OK.","Om din TV har ljusstyrka eller kontrastförbättrare, stänga av den. Om det finns något som heter \""dynamisk\"", använd standard. Justera ljusstyrkan till en inställning som du tycker är bra. Använd så lite kontrast som möjligt.\nSätt ljusstyrkan till så låg som möjligt, men säkerställ att de två lägsta nivåerna av grå är urskiljningsbara.\nTa inte hänsyn till de ljusa nivåerna nu. De kommer justeras i nästa steg.\nNär du är nöjd med resultatet, tryck OK.","Om din TV har ljusstyrke- eller kontrastförbättrare, stänga av den. Om det finns något som heter \""dynamic\"", använd standard. Justera ljusstyrkan till en inställning som du tycker är bra. Använd så lite kontrast som möjligt.\nSätt ljusstyrkan till så låg som möjligt, men säkerställ att de två lägsta nivåerna av grå är urskiljningsbara.\nTa inte hänsyn till de ljusa nivåerna nu. De kommer justeras i nästa steg.\nNär du är nöjd med resultatet, tryck OK.",MISMATCH (ALL),
Ignore DVB-C namespace sub network,'',,'','',EMPTY (SOME),
Ignore DVB-S namespace sub network,'',,'','',EMPTY (SOME),
Ignore DVB-T namespace sub network,'',,'','',EMPTY (SOME),
Ignore conflict,,,Ignorera konflikt,,SOLITARY,
Image to install is invalid\n%s,'',,'',,EMPTY (SOME),
Image: ,,,Image : ,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,'',,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,'',,SOLITARY,
"Import from fallback tuner failed, %s",,,'',,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,"För att göra en timerinspelning, växlades TV till inspelande kanal!\n","För att göra en timerinspelning, växlade TV:n till inspelande kanal!\n","För att göra en timerinspelning, växlades TV till inspelande kanal!\n",MISMATCH (SOME),
In progress,Pågående,Pågående,Pågående,Pågående,CONSISTENT (ALL),
Inactivity Sleeptimer,,,Inaktiv Insomningstimer,,SOLITARY,
Include AIT in http streams,Inkludera AIT i http strömning,Inkludera AIT i http strömning,Inkludera AIT i http strömmar,Inkludera AIT i http strömning,MISMATCH (ALL),
Include ECM in http streams,Inkludera ECM i http strömning,Inkludera ECM i http strömning,Inkludera ECM i http strömmar,Inkludera ECM i http strömning,MISMATCH (ALL),
Include EIT in http streams,Inkludera EIT i http strömning,Inkludera EIT i http strömning,Inkludera EIT i http strömmar,Inkludera EIT i http strömning,MISMATCH (ALL),
Incorrect service type for Picture in Picture!,,,Felaktig kanal för BiB!,,SOLITARY,
Increased voltage,Ökad spänning,Ökad spänning,Ökad spänning,Ökad spänning,CONSISTENT (ALL),
Index,'',,Index,,INCOMPLETE (SOME),
Index allocated:,Allokerat Index:,Allokerat Index:,Index tilldelas :,Allokerat Index:,MISMATCH (ALL),
India,'',,'','',EMPTY (SOME),
Indonesia,'',,'','',EMPTY (SOME),
Indonesian,'',,'',,EMPTY (SOME),
Info,'',Info,Info,Info,INCOMPLETE (ALL),
Info bar,,,Infobalk,,SOLITARY,
Info bar timeout,,,Infobalk timeout,,SOLITARY,
Infobar frontend data source,'',,Infobalk frontend datakälla,'',INCOMPLETE (SOME),
Information,'',Information,Information,Information,INCOMPLETE (ALL),
Init,Initiera,Initiera,Initiera,Initiera,CONSISTENT (ALL),
Initial fast forward speed,Initial snabbspolningshastighet  framåt,Initial snabbspolningshastighet  framåt,Initial snabbspolningshastighet framåt,Initial snabbspolningshastighet  framåt,MISMATCH (ALL),whitespace
Initial location in new timers,,,Initial filmplats för nya timers,,SOLITARY,
Initial lock ratio,Initialt bildförhållande,Initialt bildförhållande,Initial låst ratio,Initialt bildförhållande,MISMATCH (ALL),
Initial rewind speed,Initial snabbspolningshastighet  bakåt,Initial snabbspolningshastighet  bakåt,Initial snabbspolningshastighet bakåt,Initial snabbspolningshastighet  bakåt,MISMATCH (ALL),whitespace
Initial scroll delay,'',,Initial scrollfördröjning,,INCOMPLETE (SOME),
Initial signal quality,Initial signalkvalitet,Initial signalkvalitet,Initial signalkvalitet,Initial signalkvalitet,CONSISTENT (ALL),
