msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Renamed %s!,,'',,,SOLITARY,
Repeat,,'',,,SOLITARY,
Repeat Display Message,,'',,,SOLITARY,
Repeat Type,,'',,,SOLITARY,
Repeating event currently recording... What do you want to do?,,'',,,SOLITARY,
Repeats,,'',,,SOLITARY,
Required medium type:,,'',,,SOLITARY,
Reread partition table,,'',,,SOLITARY,
Reset,,'',,,SOLITARY,
Reset and renumerate title names,,'',,,SOLITARY,
Reset playback position,,'',,,SOLITARY,
Reset video enhancement settings to system defaults?,,'',,,SOLITARY,
Reset video enhancement settings to your last configuration?,,'',,,SOLITARY,
Reshare:,,'',,,SOLITARY,
Resolution,,'',,,SOLITARY,
Restart,,'',,,SOLITARY,
Restart GUI now?,,'',,,SOLITARY,
Restart enigma,,'',,,SOLITARY,
Restart network,,'',,,SOLITARY,
Restart test,,'',,,SOLITARY,
Restart your network connection and interfaces.\n,,'',,,SOLITARY,
Restore,,'',,,SOLITARY,
Restore backups,,'',,,SOLITARY,
Restore is running...,,'',,,SOLITARY,
Restore running,,'',,,SOLITARY,
Restore system settings,,'',,,SOLITARY,
Resume from last position,,'',,,SOLITARY,
Resume position at %s,,'',,,SOLITARY,
Resuming playback,,'',,,SOLITARY,
Return to file browser,,'',,,SOLITARY,
Return to movie list,,'',,,SOLITARY,
Return to previous service,,'',,,SOLITARY,
Rewind speeds,,'',,,SOLITARY,
Rewrap teletext subtitles,,'',,,SOLITARY,
Right,,'',,,SOLITARY,
Rolloff,,'',,,SOLITARY,
Rotor turning speed,,'',,,SOLITARY,
Running,,'',,,SOLITARY,
S-Video,,'',,,SOLITARY,
SINGLE LAYER DVD,,'',,,SOLITARY,
SNR,,'',,,SOLITARY,
SNR:,,'',,,SOLITARY,
SSID:,,'',,,SOLITARY,
Samba Setup,,'',,,SOLITARY,
Sat,,'',,,SOLITARY,
Sat / Dish Setup,,'',,,SOLITARY,
Satellite,,'',,,SOLITARY,
Satellite Equipment Setup,,'',,,SOLITARY,
Satellite equipment,,'',,,SOLITARY,
Satellites,,'',,,SOLITARY,
Satfinder,,'',,,SOLITARY,
Sats,,'',,,SOLITARY,
Saturation,,'',,,SOLITARY,
Saturday,,'',,,SOLITARY,
Save,,'',,,SOLITARY,
Save EPG,,'',,,SOLITARY,
Save Playlist,,'',,,SOLITARY,
Save Timeshift as Movie and continue recording,,'',,,SOLITARY,
Save Timeshift as Movie and stop recording,,'',,,SOLITARY,
Save and record,,'',,,SOLITARY,
Save and stop,,'',,,SOLITARY,
Saving Timeshift files,,'',,,SOLITARY,
Saving timeshift as movie now. This might take a while!,,'',,,SOLITARY,
Scaler sharpness,,'',,,SOLITARY,
Scaling Mode,,'',,,SOLITARY,
Scan ,,'',,,SOLITARY,
Scan Files...,,'',,,SOLITARY,
Scan QAM128,,'',,,SOLITARY,
Scan QAM16,,'',,,SOLITARY,
Scan QAM256,,'',,,SOLITARY,
Scan QAM32,,'',,,SOLITARY,
Scan QAM64,,'',,,SOLITARY,
Scan SR6875,,'',,,SOLITARY,
Scan SR6900,,'',,,SOLITARY,
Scan Wireless Networks,,'',,,SOLITARY,
Scan additional SR,,'',,,SOLITARY,
Scan band,,'',,,SOLITARY,
Scan band EU HYPER,,'',,,SOLITARY,
Scan band EU MID,,'',,,SOLITARY,
Scan band EU SUPER,,'',,,SOLITARY,
Scan band EU UHF IV,,'',,,SOLITARY,
Scan band EU UHF V,,'',,,SOLITARY,
Scan band EU VHF I,,'',,,SOLITARY,
Scan band EU VHF III,,'',,,SOLITARY,
Scan band US HIGH,,'',,,SOLITARY,
Scan band US HYPER,,'',,,SOLITARY,
Scan band US LOW,,'',,,SOLITARY,
Scan band US MID,,'',,,SOLITARY,
Scan band US SUPER,,'',,,SOLITARY,
Scan start frequency,,'',,,SOLITARY,
Scan start symbolrate,,'',,,SOLITARY,
Scan stop frequency,,'',,,SOLITARY,
Scan stop symbolrate,,'',,,SOLITARY,
Scan your network for wireless access points and connect to them using your selected wireless device.\n,,'',,,SOLITARY,
Scanning %s...,,'',,,SOLITARY,
"Scanning completed, %d channels found",,'',,,SOLITARY,
Scanning failed!,,'',,,SOLITARY,
Scanning...,,'',,,SOLITARY,
Scans default lamedbs sorted by satellite with a connected dish positioner,,'',,,SOLITARY,
Search east,,'',,,SOLITARY,
Search west,,'',,,SOLITARY,
Searching for available updates. Please wait...,,'',,,SOLITARY,
Searching for new installed or removed packages. Please wait...,,'',,,SOLITARY,
Secondary DNS,,'',,,SOLITARY,
Seek,,'',,,SOLITARY,
Select,,'',,,SOLITARY,
Select HDD,,'',,,SOLITARY,
Select Location,,'',,,SOLITARY,
Select Network Adapter,,'',,,SOLITARY,
Select a movie,,'',,,SOLITARY,
Select audio track,,'',,,SOLITARY,
Select channel to record from,,'',,,SOLITARY,
Select copy destination for:,,'',,,SOLITARY,
Select desired image from feed list,,'',,,SOLITARY,
Select destination for:,,'',,,SOLITARY,
Select files for backup.,,'',,,SOLITARY,
Select files/folders to backup,,'',,,SOLITARY,
Select input device,,'',,,SOLITARY,
Select input device.,,'',,,SOLITARY,
Select interface,,'',,,SOLITARY,
Select package,,'',,,SOLITARY,
Select provider to add...,,'',,,SOLITARY,
Select refresh rate,,'',,,SOLITARY,
Select service to add...,,'',,,SOLITARY,
Select upgrade source to edit.,,'',,,SOLITARY,
Select video input with up/down buttons,,'',,,SOLITARY,
Select video mode,,'',,,SOLITARY,
Select wireless network,,'',,,SOLITARY,
"Select your provider, and press OK to start the scan",,'',,,SOLITARY,
Send,,'',,,SOLITARY,
Send DiSEqC,,'',,,SOLITARY,
Send DiSEqC only on satellite change,,'',,,SOLITARY,
Send yourself a copy ?,,'',,,SOLITARY,
Seperate titles with a main menu,,'',,,SOLITARY,
September,,'',,,SOLITARY,
Sequence repeat,,'',,,SOLITARY,
Serv.Name,,'',,,SOLITARY,
Server:,,'',,,SOLITARY,
Servers,,'',,,SOLITARY,
Servers:,,'',,,SOLITARY,
Service,,'',,,SOLITARY,
Service Information,,'',,,SOLITARY,
Service Reference,,'',,,SOLITARY,
Service Scan,,'',,,SOLITARY,
Service Searching,,'',,,SOLITARY,
Service has been added to the favourites.,,'',,,SOLITARY,
Service has been added to the selected bouquet.,,'',,,SOLITARY,
Service invalid!\n(Timeout reading PMT),,'',,,SOLITARY,
Service not found!\n(SID not found in PAT),,'',,,SOLITARY,
Service scan,,'',,,SOLITARY,
Service unavailable!\nCheck tuner configuration!,,'',,,SOLITARY,
Serviceinfo,,'',,,SOLITARY,
Services,,'',,,SOLITARY,
Set End Time,,'',,,SOLITARY,
Set System,,'',,,SOLITARY,
Set Voltage and 22KHz,,'',,,SOLITARY,
Set available internal memory threshold for the warning.,,'',,,SOLITARY,
Set interface as default Interface,,'',,,SOLITARY,
Set limits,,'',,,SOLITARY,
Settings,,'',,,SOLITARY,
Settings...,,'',,,SOLITARY,
Setup,,'',,,SOLITARY,
Setup Mode,,'',,,SOLITARY,
Shall the USB stick wizard proceed and program the image file %s into flash memory?,,'',,,SOLITARY,
Share View,,'',,,SOLITARY,
Shares,,'',,,SOLITARY,
Sharpness,,'',,,SOLITARY,
Short filenames,,'',,,SOLITARY,
Show /tmp/ecm.info,,'',,,SOLITARY,
Show CCcam in extensions ?,,'',,,SOLITARY,
Show Clients,,'',,,SOLITARY,
Show CoolTVGuide,,'',,,SOLITARY,
Show Display Icons,,'',,,SOLITARY,
Show EIT now/next in infobar,,'',,,SOLITARY,
Show Graphical EPG,,'',,,SOLITARY,
Show Info,,'',,,SOLITARY,
Show Log,,'',,,SOLITARY,
Show Message when Recording starts,,'',,,SOLITARY,
Show Multi EPG,,'',,,SOLITARY,
Show OScam in extensions ?,,'',,,SOLITARY,
Show PTS Infobar while timeshifting?,,'',,,SOLITARY,
Show Readers/Proxies,,'',,,SOLITARY,
Show Single EPG,,'',,,SOLITARY,
Show WLAN Status,,'',,,SOLITARY,
Show animation while busy,,'',,,SOLITARY,
Show background in Radio Mode,,'',,,SOLITARY,
Show blinking clock in display during recording,,'',,,SOLITARY,
Show bouquet on launch,,'',,,SOLITARY,
Show channel numbers in channel selection,,'',,,SOLITARY,
Show channel selection on mode change,,'',,,SOLITARY,
Show crypto info in infobar,,'',,,SOLITARY,
Show event info on 2nd OK,,'',,,SOLITARY,
Show event-progress in channel selection,,'',,,SOLITARY,
Show icon for new/unseen items,,'',,,SOLITARY,
Show in extensions list ?,,'',,,SOLITARY,
Show infobar on channel change,,'',,,SOLITARY,
Show infobar on event change,,'',,,SOLITARY,
Show infobar on skip forward/backward,,'',,,SOLITARY,
Show positioner movement,,'',,,SOLITARY,
Show services beginning with,,'',,,SOLITARY,
Show status icons in Movielist,,'',,,SOLITARY,
Show the media player...,,'',,,SOLITARY,
Show the radio player...,,'',,,SOLITARY,
Show the tv player...,,'',,,SOLITARY,
Shows the state of your wireless LAN connection.\n,,'',,,SOLITARY,
Shutdown,,'',,,SOLITARY,
Shutdown Dreambox after,,'',,,SOLITARY,
Side by Side,,'',,,SOLITARY,
Signal Strength:,,'',,,SOLITARY,
Signal: ,,'',,,SOLITARY,
Similar,,'',,,SOLITARY,
Similar broadcasts:,,'',,,SOLITARY,
Simple,,'',,,SOLITARY,
Simple titleset (compatibility for legacy players),,'',,,SOLITARY,
Single,,'',,,SOLITARY,
Single EPG,,'',,,SOLITARY,
Single EPG...,,'',,,SOLITARY,
Single satellite,,'',,,SOLITARY,
Single transponder,,'',,,SOLITARY,
Singlestep (GOP),,'',,,SOLITARY,
Skin,,'',,,SOLITARY,
Skin Setup,,'',,,SOLITARY,
Skins,,'',,,SOLITARY,
Skip Empty Services (may need restart),,'',,,SOLITARY,
Skip Empty Services (restart plugin),,'',,,SOLITARY,
Sleep Timer,,'',,,SOLITARY,
Sleep timer action:,,'',,,SOLITARY,
Slideshow Interval (sec.),,'',,,SOLITARY,
Slot %d,,'',,,SOLITARY,
Slow,,'',,,SOLITARY,
Slow Motion speeds,,'',,,SOLITARY,
SoftCam / CI,,'',,,SOLITARY,
Software,,'',,,SOLITARY,
Software management,,'',,,SOLITARY,
Software manager setup,,'',,,SOLITARY,
Software restore,,'',,,SOLITARY,
Software update,,'',,,SOLITARY,
Softwaremanager information,,'',,,SOLITARY,
Some plugins are not available:\n,,'',,,SOLITARY,
Sorry Inadyn Config is Missing,,'',,,SOLITARY,
Sorry MediaScanner is not installed!,,'',,,SOLITARY,
Sorry no backups found!,,'',,,SOLITARY,
Sorry your Backup destination does not exist\n\nPlease choose an other one.,,'',,,SOLITARY,
Sorry your backup destination is not writeable.\nPlease choose an other one.,,'',,,SOLITARY,
"Sorry, no Details available!",,'',,,SOLITARY,
"Sorry, your backup destination is not writeable.\n\nPlease choose another one.",,'',,,SOLITARY,
Sort,,'',,,SOLITARY,
Sort List by,,'',,,SOLITARY,
Sound,,'',,,SOLITARY,
Soundcarrier,,'',,,SOLITARY,
Source active,,'',,,SOLITARY,
Source inactive,,'',,,SOLITARY,
South,,'',,,SOLITARY,
Split preview mode,,'',,,SOLITARY,
Standard,,'',,,SOLITARY,
Standby,,'',,,SOLITARY,
Standby / Restart,,'',,,SOLITARY,
Standby Fan %d PWM,,'',,,SOLITARY,
Standby Fan %d Voltage,,'',,,SOLITARY,
Start,,'',,,SOLITARY,
Start from the beginning,,'',,,SOLITARY,
Start recording?,,'',,,SOLITARY,
Start test,,'',,,SOLITARY,
"Start-Items 7-8 , 14-16",,'',,,SOLITARY,
StartTime,,'',,,SOLITARY,
Starting on,,'',,,SOLITARY,
Status,,'',,,SOLITARY,
Step east,,'',,,SOLITARY,
Step west,,'',,,SOLITARY,
Stop,,'',,,SOLITARY,
Stop Timeshift?,,'',,,SOLITARY,
Stop current event and disable coming events,,'',,,SOLITARY,
Stop current event but not coming events,,'',,,SOLITARY,
Stop playing this movie?,,'',,,SOLITARY,
Stop recording,,'',,,SOLITARY,
Stop recording and delete,,'',,,SOLITARY,
Stop test,,'',,,SOLITARY,
Stop testing plane after # failed transponders,,'',,,SOLITARY,
Stop testing plane after # successful transponders,,'',,,SOLITARY,
Stop timeshift while recording?,,'',,,SOLITARY,
Stopped,,'',,,SOLITARY,
Store position,,'',,,SOLITARY,
Stored position,,'',,,SOLITARY,
Subservice mode,,'',,,SOLITARY,
Subservices,,'',,,SOLITARY,
Subtitle Settings,,'',,,SOLITARY,
Subtitle delay when timing lacks,,'',,,SOLITARY,
Subtitle language selection 1,,'',,,SOLITARY,
Subtitle language selection 2,,'',,,SOLITARY,
Subtitle language selection 3,,'',,,SOLITARY,
Subtitle language selection 4,,'',,,SOLITARY,
Subtitle selection,,'',,,SOLITARY,
Subtitle selection...,,'',,,SOLITARY,
Subtitles,,'',,,SOLITARY,
Success!!,,'',,,SOLITARY,
Sun,,'',,,SOLITARY,
Sunday,,'',,,SOLITARY,
Support at,,'',,,SOLITARY,
Swap SNR in db with SNR in percentage on OSD,,'',,,SOLITARY,
Swap Services,,'',,,SOLITARY,
Switch config,,'',,,SOLITARY,
Switch to next subservice,,'',,,SOLITARY,
Switch to previous subservice,,'',,,SOLITARY,
Switchable tuner types:,,'',,,SOLITARY,
Symbol Rate,,'',,,SOLITARY,
Symbolrate,,'',,,SOLITARY,
Sync NTP every (minutes),,'',,,SOLITARY,
Sync time using,,'',,,SOLITARY,
System,,'',,,SOLITARY,
System Information,,'',,,SOLITARY,
System:,,'',,,SOLITARY,
System: ,,'',,,SOLITARY,
TRANSLATOR_INFO,,'',,,SOLITARY,
TS file is too large for ISO9660 level 1!,,'',,,SOLITARY,
TV System,,'',,,SOLITARY,
TV button mode,,'',,,SOLITARY,
TV standby,,'',,,SOLITARY,
TV wakeup,,'',,,SOLITARY,
Table of content for collection,,'',,,SOLITARY,
Tags,,'',,,SOLITARY,
Teletext subtitle color,,'',,,SOLITARY,
Telnet Setup,,'',,,SOLITARY,
Telnet service Disabled.,,'',,,SOLITARY,
Telnet service Enabled.,,'',,,SOLITARY,
Temperature and Fan control,,'',,,SOLITARY,
Terrestrial,,'',,,SOLITARY,
Terrestrial provider,,'',,,SOLITARY,
Test DiSEqC settings,,'',,,SOLITARY,
Test Type,,'',,,SOLITARY,
Test mode,,'',,,SOLITARY,
Test the network configuration of your Dreambox.\n,,'',,,SOLITARY,
Test-Messagebox?,,'',,,SOLITARY,
Text border width,,'',,,SOLITARY,
Text font size,,'',,,SOLITARY,
Thank you for using the wizard.\nPlease press OK to continue.,,'',,,SOLITARY,
Thank you for using the wizard. Your box is now ready to use.\nPlease press OK to start using your Dreambox.,,'',,,SOLITARY,
The AutoTimer plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The Cool TV Guide plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The DVD standard doesn't support H.264 (HDTV) video streams. Do you want to create a Dreambox format data DVD (which will not play in stand-alone DVD players) instead?,,'',,,SOLITARY,
The EPGSearch plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The Filesystem on your Timeshift-Device does not support hardlinks.\nMake sure it is formated in EXT2 or EXT3!,,'',,,SOLITARY,
The IMDb plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The MediaPlayer plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The NetworkWizard extension is not installed!\nPlease install it.,,'',,,SOLITARY,
The PIN code has been changed successfully.,,'',,,SOLITARY,
The PIN codes you entered are different.,,'',,,SOLITARY,
The Softwaremanagement extension is not installed!\nPlease install it.,,'',,,SOLITARY,
The Timeshift record was not saved yet!\nWhat do you want to do now with the timeshift file?,,'',,,SOLITARY,
The USB stick was prepared to be bootable.\nNow you can download an NFI image file!,,'',,,SOLITARY,
The backup failed. Please choose a different backup location.,,'',,,SOLITARY,
The directory %s is not writable.\nMake sure you select a writable directory instead.,,'',,,SOLITARY,
The following device was found:\n\n%s\n\nDo you want to write the USB flasher to this stick?,,'',,,SOLITARY,
The following files were found...,,'',,,SOLITARY,
The input port should be configured now.\nYou can now configure the screen by displaying some test pictures. Do you want to do that now?,,'',,,SOLITARY,
The installation of the default services lists is finished.,,'',,,SOLITARY,
The installation of the default settings is finished. You can now continue configuring your Dreambox by pressing the OK button on the remote control.,,'',,,SOLITARY,
"The md5sum validation failed, the file may be corrupted!",,'',,,SOLITARY,
The package doesn't contain anything.,,'',,,SOLITARY,
The package:,,'',,,SOLITARY,
The path %s already exists.,,'',,,SOLITARY,
The pin code you entered is wrong.,,'',,,SOLITARY,
The results have been written to %s.,,'',,,SOLITARY,
"The screen will go blank while upgrading, be patient and wait for the reboot.",,'',,,SOLITARY,
The sleep timer has been activated.,,'',,,SOLITARY,
The sleep timer has been disabled.,,'',,,SOLITARY,
The timer file (timers.xml) is corrupt and could not be loaded.,,'',,,SOLITARY,
The wireless LAN plugin is not installed!\nPlease install it and choose what you want to do next.,,'',,,SOLITARY,
The wireless LAN plugin is not installed!\nPlease install it.,,'',,,SOLITARY,
The wizard can backup your current settings. Do you want to do a backup now?,,'',,,SOLITARY,
The wizard found a configuration backup. Do you want to restore your old settings from %s?,,'',,,SOLITARY,
The wizard is finished now.,,'',,,SOLITARY,
There are at least ,,'',,,SOLITARY,
There are currently no outstanding actions.,,'',,,SOLITARY,
There are no default services lists in your image.,,'',,,SOLITARY,
There are no default settings in your image.,,'',,,SOLITARY,
There are no updates available.,,'',,,SOLITARY,
There are now ,,'',,,SOLITARY,
There is no [webif] section in oscam.conf,,'',,,SOLITARY,
There might not be enough Space on the selected Partition.\nDo you really want to continue?,,'',,,SOLITARY,
There was an error downloading the packetlist. Please try again.,,'',,,SOLITARY,
There was an error. The package:,,'',,,SOLITARY,
This DVD RW medium is already formatted - reformatting will erase all content on the disc.,,'',,,SOLITARY,
This Dreambox can't decode %s streams!,,'',,,SOLITARY,
This is step number 2.,,'',,,SOLITARY,
"This plugin creates a USB stick which can be used to update the firmware of your Dreambox without the need for a network or WLAN connection.\nFirst, a USB stick needs to be prepared so that it becomes bootable.\nIn the next step, an NFI image file can be downloaded from the update server and saved on the USB stick.\nIf you already have a prepared bootable USB stick, please insert it now. Otherwise plug in a USB stick with a minimum size of 64 MB!",,'',,,SOLITARY,
This plugin is installed.,,'',,,SOLITARY,
This plugin is not installed.,,'',,,SOLITARY,
This plugin will be installed.,,'',,,SOLITARY,
This plugin will be removed.,,'',,,SOLITARY,
"This test checks for configured Nameservers.\nIf you get a \""unconfirmed\"" message:\n- please check your DHCP, cabling and Adapter setup\n- if you configured your Nameservers manually please verify your entries in the \""Nameserver\"" Configuration",,'',,,SOLITARY,
"This test checks whether a network cable is connected to your LAN-Adapter.\nIf you get a \""disconnected\"" message:\n- verify that a network cable is attached\n- verify that the cable is not broken",,'',,,SOLITARY,
"This test checks whether a valid IP Address is found for your LAN Adapter.\nIf you get a \""unconfirmed\"" message:\n- no valid IP Address was found\n- please check your DHCP, cabling and adapter setup",,'',,,SOLITARY,
"This test checks whether your LAN Adapter is set up for automatic IP Address configuration with DHCP.\nIf you get a \""disabled\"" message:\n - then your LAN Adapter is configured for manual IP Setup\n- verify thay you have entered correct IP informations in the AdapterSetup dialog.\nIf you get an \""enabeld\"" message:\n-verify that you have a configured and working DHCP Server in your network.",,'',,,SOLITARY,
This test detects your configured LAN-Adapter.,,'',,,SOLITARY,
Three,,'',,,SOLITARY,
Threshold,,'',,,SOLITARY,
Thu,,'',,,SOLITARY,
Thumbnails,,'',,,SOLITARY,
Thursday,,'',,,SOLITARY,
Time,,'',,,SOLITARY,
Time Scale,,'',,,SOLITARY,
Time Update in Minutes,,'',,,SOLITARY,
Time Update in Minutes:,,'',,,SOLITARY,
Time/Date Input,,'',,,SOLITARY,
Timeline Fontsize (restart plugin),,'',,,SOLITARY,
Timer Edit,,'',,,SOLITARY,
Timer Editor,,'',,,SOLITARY,
Timer List,,'',,,SOLITARY,
Timer Type,,'',,,SOLITARY,
Timer entry,,'',,,SOLITARY,
Timer log,,'',,,SOLITARY,
Timer overlap in timers.xml detected!\nPlease recheck it!,,'',,,SOLITARY,
Timer record location,,'',,,SOLITARY,
Timer sanity error,,'',,,SOLITARY,
Timer selection,,'',,,SOLITARY,
Timer status:,,'',,,SOLITARY,
Timers,,'',,,SOLITARY,
Timeshift,,'',,,SOLITARY,
Timeshift Settings,,'',,,SOLITARY,
Timeshift location,,'',,,SOLITARY,
Timeshift not possible!,,'',,,SOLITARY,
Timeshift save failed!,,'',,,SOLITARY,
Timeshift saved to your harddisk!,,'',,,SOLITARY,
Timeshift will get saved at end of event!,,'',,,SOLITARY,
Timeshift-Save Action on zap,,'',,,SOLITARY,
Timezone,,'',,,SOLITARY,
Title,,'',,,SOLITARY,
Title properties,,'',,,SOLITARY,
Titleset mode,,'',,,SOLITARY,
To audio selection,,'',,,SOLITARY,
To subtitle selection,,'',,,SOLITARY,
"To update your Dreambox firmware, please follow these steps:\n1) Turn off your box with the rear power switch and make sure the bootable USB stick is plugged in.\n2) Turn mains back on and hold the DOWN button on the front panel pressed for 10 seconds.\n3) Wait for bootup and follow instructions of the wizard.",,'',,,SOLITARY,
Today,,'',,,SOLITARY,
Tone Amplitude,,'',,,SOLITARY,
Tone mode,,'',,,SOLITARY,
Toneburst,,'',,,SOLITARY,
Toneburst A/B,,'',,,SOLITARY,
Top and Bottom,,'',,,SOLITARY,
Total,,'',,,SOLITARY,
Total cards:,,'',,,SOLITARY,
Total handled client ecm's,,'',,,SOLITARY,
Total handled client emm's,,'',,,SOLITARY,
Total:,,'',,,SOLITARY,
Track,,'',,,SOLITARY,
Translation,,'',,,SOLITARY,
Translation:,,'',,,SOLITARY,
Transmission Mode,,'',,,SOLITARY,
Transmission mode,,'',,,SOLITARY,
Transponder,,'',,,SOLITARY,
Transponder Type,,'',,,SOLITARY,
Trashcan,,'',,,SOLITARY,
Tries left:,,'',,,SOLITARY,
Try to find used Transponders in cable network.. please wait...,,'',,,SOLITARY,
Try to find used transponders in cable network.. please wait...,,'',,,SOLITARY,
Trying to download a new packetlist. Please wait...,,'',,,SOLITARY,
Tue,,'',,,SOLITARY,
Tuesday,,'',,,SOLITARY,
Tune,,'',,,SOLITARY,
Tune failed!,,'',,,SOLITARY,
Tuner,,'',,,SOLITARY,
Tuner ,,'',,,SOLITARY,
Tuner Slot,,'',,,SOLITARY,
Tuner configuration,,'',,,SOLITARY,
Tuner settings,,'',,,SOLITARY,
Tuner status,,'',,,SOLITARY,
Tuner type,,'',,,SOLITARY,
Two,,'',,,SOLITARY,
Type,,'',,,SOLITARY,
Type of scan,,'',,,SOLITARY,
Type: ,,'',,,SOLITARY,
USALS,,'',,,SOLITARY,
USB Stick,,'',,,SOLITARY,
USB stick wizard,,'',,,SOLITARY,
Uncommitted DiSEqC command,,'',,,SOLITARY,
Undo install,,'',,,SOLITARY,
Undo uninstall,,'',,,SOLITARY,
UnhandledKey,,'',,,SOLITARY,
Unicable,,'',,,SOLITARY,
Unicable LNB,,'',,,SOLITARY,
Unicable Martix,,'',,,SOLITARY,
Uninstall,,'',,,SOLITARY,
Universal LNB,,'',,,SOLITARY,
Unknown network adapter.,,'',,,SOLITARY,
Unmount,,'',,,SOLITARY,
Unmount failed,,'',,,SOLITARY,
Unsupported,,'',,,SOLITARY,
Update,,'',,,SOLITARY,
Update interval (in seconds),,'',,,SOLITARY,
Updatefeed not available.,,'',,,SOLITARY,
Updates your receiver's software,,'',,,SOLITARY,
Updating finished. Here is the result:,,'',,,SOLITARY,
Updating software catalog,,'',,,SOLITARY,
Updating... Please wait... This can take some minutes...,,'',,,SOLITARY,
Upgrade,,'',,,SOLITARY,
Upgrade finished.,,'',,,SOLITARY,
Upgrade finished. Do you want to reboot your Dreambox?,,'',,,SOLITARY,
Upgrade will take about 5 minutes to finish.\nDo you want to upgrade?,,'',,,SOLITARY,
Upgrading,,'',,,SOLITARY,
Upgrading Dreambox... Please wait,,'',,,SOLITARY,
Uphops +,,'',,,SOLITARY,
Uphops -,,'',,,SOLITARY,
Uphops: ,,'',,,SOLITARY,
Uptime,,'',,,SOLITARY,
Use,,'',,,SOLITARY,
Use DHCP,,'',,,SOLITARY,
Use Fan timer,,'',,,SOLITARY,
Use Interface,,'',,,SOLITARY,
Use Power Measurement,,'',,,SOLITARY,
Use PLI Coloured Butons,,'',,,SOLITARY,
Use a gateway,,'',,,SOLITARY,
Use fastscan channel names,,'',,,SOLITARY,
Use fastscan channel numbering,,'',,,SOLITARY,
Use official channel numbering,,'',,,SOLITARY,
Use original teletext position,,'',,,SOLITARY,
Use power measurement,,'',,,SOLITARY,
Use slim screen,,'',,,SOLITARY,
Use the Networkwizard to configure selected network adapter,,'',,,SOLITARY,
Use the Networkwizard to configure your Network\n,,'',,,SOLITARY,
Use the left and right buttons to change an option.\n\nPlease set up tuner A,,'',,,SOLITARY,
"Use the up/down keys on your remote control to select an option. After that, press OK.",,'',,,SOLITARY,
Use this input device settings?,,'',,,SOLITARY,
Use this settings?,,'',,,SOLITARY,
Use this video enhancement settings?,,'',,,SOLITARY,
Use time of currently running service,,'',,,SOLITARY,
Use trashcan in movielist,,'',,,SOLITARY,
Use usals for this sat,,'',,,SOLITARY,
Use wizard to set up basic features,,'',,,SOLITARY,
Used service scan type,,'',,,SOLITARY,
Used:,,'',,,SOLITARY,
User Name,,'',,,SOLITARY,
User defined,,'',,,SOLITARY,
Username,,'',,,SOLITARY,
Username (httpuser),,'',,,SOLITARY,
Username:,,'',,,SOLITARY,
Using old profile: ,,'',,,SOLITARY,
VCR scart,,'',,,SOLITARY,
VFD Setup,,'',,,SOLITARY,
VMGM (intro trailer),,'',,,SOLITARY,
Version:,,'',,,SOLITARY,
Version: ,,'',,,SOLITARY,
Vertical,,'',,,SOLITARY,
PLI HD Overscan amount,,'',,,SOLITARY,
Video Enhancement Settings,,'',,,SOLITARY,
Video Fine-Tuning,,'',,,SOLITARY,
Video Fine-Tuning Wizard,,'',,,SOLITARY,
Video Output,,'',,,SOLITARY,
Video Setup,,'',,,SOLITARY,
Video Wizard,,'',,,SOLITARY,
Video enhancement preview,,'',,,SOLITARY,
Video enhancement setup,,'',,,SOLITARY,
Video input selection\n\nPlease press OK if you can see this page on your TV (or select a different input port).\n\nThe next input port will be automatically probed in 10 seconds.,,'',,,SOLITARY,
Video mode selection.,,'',,,SOLITARY,
Videocodec,,'',,,SOLITARY,
Videoenhancement Setup,,'',,,SOLITARY,
Videoformat,,'',,,SOLITARY,
Videosize,,'',,,SOLITARY,
View,,'',,,SOLITARY,
View Movies...,,'',,,SOLITARY,
View Photos...,,'',,,SOLITARY,
View Rass interactive...,,'',,,SOLITARY,
View Video CD...,,'',,,SOLITARY,
View details,,'',,,SOLITARY,
View list of available ,,'',,,SOLITARY,
View list of available CommonInterface extensions,,'',,,SOLITARY,
View list of available Display and Userinterface extensions.,,'',,,SOLITARY,
View list of available EPG extensions.,,'',,,SOLITARY,
View list of available Satellite equipment extensions.,,'',,,SOLITARY,
View list of available communication extensions.,,'',,,SOLITARY,
View list of available default settings,,'',,,SOLITARY,
View list of available multimedia extensions.,,'',,,SOLITARY,
View list of available networking extensions,,'',,,SOLITARY,
View list of available recording extensions,,'',,,SOLITARY,
View list of available skins,,'',,,SOLITARY,
View list of available software extensions,,'',,,SOLITARY,
View list of available system extensions,,'',,,SOLITARY,
View teletext...,,'',,,SOLITARY,
Virtual KeyBoard,,'',,,SOLITARY,
Virtuosso Image Xtreme,,'',,,SOLITARY,
Voltage mode,,'',,,SOLITARY,
Volume,,'',,,SOLITARY,
W,,'',,,SOLITARY,
WEP,,'',,,SOLITARY,
WLAN adapter.,,'',,,SOLITARY,
WLAN connection,,'',,,SOLITARY,
WPA,,'',,,SOLITARY,
WPA or WPA2,,'',,,SOLITARY,
WPA2,,'',,,SOLITARY,
WSS on 4:3,,'',,,SOLITARY,
Wait for mount,,'',,,SOLITARY,
