msgid,openatv,openhdf,openpli,openvix,STATUS
Downloading plugin information. Please wait...,,"正在下载插件列表,请稍候...",,,SOLITARY
Dutch,,荷兰语,,,SOLITARY
Dynamic contrast,,'',,,SOLITARY
E,,E,,,SOLITARY
EPG,,'',,,SOLITARY
EPG language selection 1,,EPG自动语言1,,,SOLITARY
EPG language selection 2,,EPG自动语言2,,,SOLITARY
EPG selection,,'',,,SOLITARY
EPG settings,,'',,,SOLITARY
ERROR - failed to scan (%s)!,,错误 - 扫描 (%s)失败!,,,SOLITARY
East,,东,,,SOLITARY
East limit set,,'',,,SOLITARY
Edit,,修改,,,SOLITARY
Edit DNS,,编辑 DNS,,,SOLITARY
Edit chapters of current title,,编辑章节当前标题,,,SOLITARY
Edit settings,,编辑设置,,,SOLITARY
Edit the nameserver configuration of your receiver.\n,,'',,,SOLITARY
Edit the network configuration of your receiver.\n,,'',,,SOLITARY
Edit title,,修改标题,,,SOLITARY
Edit upgrade source url.,,修改升级源地址.,,,SOLITARY
Education/Science/...,,'',,,SOLITARY
Electronic Program Guide,,电子节目指南,,,SOLITARY
Enable,,启用,,,SOLITARY
Enable 5V for active antenna,,为有源天线启用5V供电,,,SOLITARY
Enable EIT EPG,,启用EIT EPG,,,SOLITARY
Enable MHW EPG,,启用MHW EPG,,,SOLITARY
Enable Netmed EPG,,启用Netmed EPG,,,SOLITARY
Enable ViaSat EPG,,启用ViaSat EPG,,,SOLITARY
Enable bouquet selection in multi-EPG,,'',,,SOLITARY
Enable freesat EPG,,启用freesat EPG,,,SOLITARY
Enable Virgin EPG,,'',,,SOLITARY
Enable multiple bouquets,,启用多自定义组,,,SOLITARY
Enable teletext caching,,启用图文电视缓冲,,,SOLITARY
Enabled,,启用的,,,SOLITARY
Encrypted: ,,已加密:,,,SOLITARY
Encryption,,加密方式,,,SOLITARY
Encryption key,,'',,,SOLITARY
Encryption key type,,'',,,SOLITARY
Encryption:,,加密方式:,,,SOLITARY
End time,,结束时间,,,SOLITARY
English,,英语,,,SOLITARY
Enigma2 skin selector,,'',,,SOLITARY
Enter main menu...,,进入主菜单...,,,SOLITARY
Enter pin code,,输入密码,,,SOLITARY
Enter the service pin,,输入服务密码,,,SOLITARY
Error,,错误,,,SOLITARY
Error code,,错误码,,,SOLITARY
Error executing plugin,,执行插件发生错误,,,SOLITARY
Error: %s\nRetry?,,错误: %s\n重试?,,,SOLITARY
Estonian,,'',,,SOLITARY
Ethernet network interface,,网卡接口,,,SOLITARY
Event font size (relative to skin size),,'',,,SOLITARY
Event view,,'',,,SOLITARY
Event view menu,,'',,,SOLITARY
Everywhere,,随时,,,SOLITARY
Exceeds dual layer medium!,,超出双层介质!,,,SOLITARY
Execution finished!!,,执行完毕！,,,SOLITARY
Execution progress:,,'',,,SOLITARY
Exif,,'',,,SOLITARY
Exit,,退出,,,SOLITARY
Exit EPG,,'',,,SOLITARY
Exit editor,,退出编辑,,,SOLITARY
Exit input device selection.,,退出输入设备选择.,,,SOLITARY
Exit media player?,,'',,,SOLITARY
Exit mediaplayer,,'',,,SOLITARY
Exit movie list,,'',,,SOLITARY
Exit movie player?,,'',,,SOLITARY
Exit nameserver configuration,,'',,,SOLITARY
Exit network interface list,,'',,,SOLITARY
Exit network wizard,,退出网络设置向导,,,SOLITARY
Exit the wizard,,退出向导,,,SOLITARY
Expert,,高级,,,SOLITARY
Extended Software,,扩展软件.,,,SOLITARY
Extended Software Plugin,,扩展插件...,,,SOLITARY
Extended network setup plugin...,,'',,,SOLITARY
Extended setup...,,'',,,SOLITARY
Extensions,,扩展,,,SOLITARY
Extensions management,,扩展管理,,,SOLITARY
External subtitle color,,'',,,SOLITARY
FEC,,前向纠错码(FEC),,,SOLITARY
FTA,,'',,,SOLITARY
Factory reset,,出厂设置,,,SOLITARY
Failed,,失败,,,SOLITARY
Failed to write /tmp/positionersetup.log: ,,'',,,SOLITARY
Fan %d,,风扇 %d ,,,SOLITARY
Fan %d PWM,,风扇 %d  PWM,,,SOLITARY
Fan %d voltage,,'',,,SOLITARY
Fast,,快速,,,SOLITARY
Fast DiSEqC,,快速DiSEqC,,,SOLITARY
Fast Scan,,快速扫描,,,SOLITARY
Fast epoch,,Fast epoch,,,SOLITARY
Fast forward speeds,,'',,,SOLITARY
Favourites,,喜爱频道,,,SOLITARY
File appears to be busy.\n,,'',,,SOLITARY
Filesystem check,,'',,,SOLITARY
Final position at,,'',,,SOLITARY
Final position at index,,'',,,SOLITARY
Fine movement,,'',,,SOLITARY
Finetune,,微调,,,SOLITARY
Finished,,完成,,,SOLITARY
Finished configuring your network,,网络设置完成,,,SOLITARY
Finished restarting your network,,重启网络完成,,,SOLITARY
Finnish,,芬兰,,,SOLITARY
Fixed,,'',,,SOLITARY
Flash,,'',,,SOLITARY
Flashing failed,,安装失败,,,SOLITARY
Following tasks will be done after you press OK!,,'',,,SOLITARY
Format,,格式化,,,SOLITARY
Forward volume keys,,前向音量键,,,SOLITARY
Frame size in full view,,全屏显示时的帧大小,,,SOLITARY
French,,法国,,,SOLITARY
Frequency,,频率,,,SOLITARY
Frequency bands,,频带,,,SOLITARY
Frequency scan step size(khz),,频率扫描步长(khz),,,SOLITARY
Frequency steps,,频率步进,,,SOLITARY
Fri,,周五,,,SOLITARY
Friday,,星期五,,,SOLITARY
From :,,'',,,SOLITARY
Frontprocessor version: %d,,前端版本: %d,,,SOLITARY
Full transparency,,'',,,SOLITARY
Function of OK button,,'',,,SOLITARY
GUI needs a restart to apply a new skin\nDo you want to restart the GUI now?,,'',,,SOLITARY
Gateway,,网关,,,SOLITARY
General AC3 delay,,'',,,SOLITARY
General PCM delay,,'',,,SOLITARY
Genre,,类型,,,SOLITARY
German,,德语,,,SOLITARY
Get latest experimental image,,'',,,SOLITARY
Get latest release image,,'',,,SOLITARY
Getting plugin information. Please wait...,,"正在下载插件信息, 请稍候...",,,SOLITARY
Go down the list,,'',,,SOLITARY
Go to first movie or last item,,'',,,SOLITARY
Go to first movie or top of list,,'',,,SOLITARY
Go to first service,,'',,,SOLITARY
Go to last service,,'',,,SOLITARY
Go to next event,,'',,,SOLITARY
Go to next page of service,,'',,,SOLITARY
Go to previous event,,'',,,SOLITARY
Go to previous page of service,,'',,,SOLITARY
Go up the list,,'',,,SOLITARY
Goto,,'',,,SOLITARY
Goto 0,,转到 0,,,SOLITARY
Goto :,,'',,,SOLITARY
Goto X,,'',,,SOLITARY
Goto index position,,'',,,SOLITARY
Goto next page of events,,'',,,SOLITARY
Goto position,,转到位置,,,SOLITARY
Goto previous page of events,,'',,,SOLITARY
GotoX calibration,,'',,,SOLITARY
GraphMultiEpg Settings,,'',,,SOLITARY
Graphical Multi EPG,,图形 Multi-EPG,,,SOLITARY
Greek,,希腊语,,,SOLITARY
Green boost,,'',,,SOLITARY
Guard interval,,保护间隔模式,,,SOLITARY
HD list,,高清列表,,,SOLITARY
Handle standby from TV,,管理待机,,,SOLITARY
Handle wakeup from TV,,处理唤醒,,,SOLITARY
Hard disk,,'',,,SOLITARY
Hard disk setup,,'',,,SOLITARY
Hard disk standby after,,'',,,SOLITARY
Harddisk,,硬盘,,,SOLITARY
Hardware: ,,硬件:,,,SOLITARY
Hebrew,,'',,,SOLITARY
Hidden network,,隐藏网络,,,SOLITARY
Hide CI messages,,隐藏CI消息,,,SOLITARY
Hide channel list in radio mode,,'',,,SOLITARY
Hide number markers,,'',,,SOLITARY
Hide player,,'',,,SOLITARY
Hide zap errors,,隐藏调谐错误,,,SOLITARY
Hierarchy info,,分级模式,,,SOLITARY
Hierarchy information,,'',,,SOLITARY
High bitrate support,,高比特率支持,,,SOLITARY
Hold screen,,'',,,SOLITARY
Hold till locked,,保持到锁定,,,SOLITARY
Home,,'',,,SOLITARY
Horizontal,,水平,,,SOLITARY
Horizontal turning speed,,'',,,SOLITARY
How many minutes do you want to record?,,您想录制多少分钟?,,,SOLITARY
Hue,,色相,,,SOLITARY
Hungarian,,匈牙利语,,,SOLITARY
IP address,,'',,,SOLITARY
ISO file is too large for this filesystem!,,这个ISO文件过大!,,,SOLITARY
ISO path,,ISO路径,,,SOLITARY
Icons,,图标,,,SOLITARY
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",,"如果您能看到这个提示,说明您的色差连接有错误.\n按OK返回.",,,SOLITARY
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.",,如果您的电视机有亮度或对比度增强项，请关闭它。如果里面有标为“动态”的项目，将其设置为标准。调整背光等级的值以符合您的口味。将电视机的对比度尽可能地降低。然后尽可能将亮度设置调低，但请确保最下面的两个灰色能够分辨出来。现在，不必关心亮度的色调，它们将在接下来的步骤中设置。如果您对结果感到满意，按OK 。,,,SOLITARY
Image: ,,映像:,,,SOLITARY
Immediate shutdown,,'',,,SOLITARY
"In order to record a timer, the TV was switched to the recording service!\n",,"定时录制开始,即将切换到预录频道!\n",,,SOLITARY
In progress,,'',,,SOLITARY
Include AIT in http streams,,'',,,SOLITARY
Include ECM in http streams,,'',,,SOLITARY
Include EIT in http streams,,'',,,SOLITARY
Increased voltage,,增加电压,,,SOLITARY
Index,,索引,,,SOLITARY
Index allocated:,,'',,,SOLITARY
Info,,信息,,,SOLITARY
Info bar,,'',,,SOLITARY
Info bar timeout,,'',,,SOLITARY
Information,,信息,,,SOLITARY
Init,,初始化,,,SOLITARY
Initial fast forward speed,,'',,,SOLITARY
Initial location in new timers,,'',,,SOLITARY
Initial lock ratio,,'',,,SOLITARY
Initial rewind speed,,'',,,SOLITARY
Initial signal quality,,'',,,SOLITARY
Initial signal quality:,,'',,,SOLITARY
Initialization,,初始化,,,SOLITARY
Initialize,,初始化,,,SOLITARY
Initializing storage device...,,正在初始化硬盘...,,,SOLITARY
Input,,输入,,,SOLITARY
Input device setup,,输入设备,,,SOLITARY
Input devices,,输入设备,,,SOLITARY
Install,,安装,,,SOLITARY
Install a new image with a USB stick,,安装一个新的Image到U盘,,,SOLITARY
Install a new image with your web browser,,通过网页浏览器安装一个新的Image,,,SOLITARY
Install channel list,,'',,,SOLITARY
Install extensions.,,安装本地扩展,,,SOLITARY
Install local extension,,安装本地扩展,,,SOLITARY
Install picons on,,安装picon,,,SOLITARY
Install softcam,,'',,,SOLITARY
Installation has completed.,,'',,,SOLITARY
Installation or removal has completed.,,'',,,SOLITARY
Installing,,正在安装,,,SOLITARY
Installing software...,,'',,,SOLITARY
Instant recording location,,'',,,SOLITARY
Instant recording...,,'',,,SOLITARY
Interface: ,,网卡:,,,SOLITARY
Intermediate,,中级,,,SOLITARY
Internal flash,,'',,,SOLITARY
Internal hdd only,,仅内置硬盘,,,SOLITARY
Interval between keys when repeating:,,'',,,SOLITARY
Invalid directory selected: %s,,选择了无效目录: %s,,,SOLITARY
Invalid location,,'',,,SOLITARY
Inversion,,反向,,,SOLITARY
Invert,,反向,,,SOLITARY
Ipkg,,'',,,SOLITARY
Is this setting ok?,,'',,,SOLITARY
Is this video mode ok?,,'',,,SOLITARY
Italian,,意大利语,,,SOLITARY
Items per page ,,'',,,SOLITARY
Items per page for list screen,,'',,,SOLITARY
Job overview,,'',,,SOLITARY
Jump to beginning of list,,'',,,SOLITARY
Jump to end of list,,'',,,SOLITARY
Jump to next marked position,,'',,,SOLITARY
Jump to previous marked position,,'',,,SOLITARY
Just scale,,'',,,SOLITARY
Kernel version: ,,'',,,SOLITARY
Keyboard,,键盘布局,,,SOLITARY
Keyboard map,,'',,,SOLITARY
Keyboard setup,,'',,,SOLITARY
LAN adapter,,'',,,SOLITARY
LAN connection,,局域网连接,,,SOLITARY
LNB,,LNB,,,SOLITARY
Language,,语言,,,SOLITARY
Language selection,,语言选择,,,SOLITARY
Last config,,上次配置,,,SOLITARY
Last speed,,上次速度,,,SOLITARY
Last upgrade: ,,'',,,SOLITARY
Latitude,,纬度,,,SOLITARY
Latvian,,'',,,SOLITARY
Leave DVD player?,,'',,,SOLITARY
Left,,左,,,SOLITARY
Left from servicename,,'',,,SOLITARY
Leisure hobbies,,'',,,SOLITARY
Letterbox,,信箱模式,,,SOLITARY
Limit character set for recording filenames,,'',,,SOLITARY
Limit east,,东极限位置,,,SOLITARY
Limit the characters that can be used in recording filenames to (7 bit) ascii. This ensures compatibility with operating systems or file systems with limited character sets.,,'',,,SOLITARY
Limit west,,西极限位置,,,SOLITARY
Limits cancelled,,'',,,SOLITARY
Limits enabled,,'',,,SOLITARY
Limits off,,限位设置关闭,,,SOLITARY
Limits on,,限位设置打开,,,SOLITARY
Link quality:,,'',,,SOLITARY
Link:,,连接:,,,SOLITARY
Linked titles with a DVD menu,,与DVD菜单的连接的标题,,,SOLITARY
List available networks,,列出可用网络,,,SOLITARY
List mode,,'',,,SOLITARY
List of storage devices,,'',,,SOLITARY
List type,,'',,,SOLITARY
Listen to the radio...,,'',,,SOLITARY
Lithuanian,,立陶宛语,,,SOLITARY
Load,,加载,,,SOLITARY
Load length of movies in movie list,,'',,,SOLITARY
Load playlist,,'',,,SOLITARY
Local network,,'',,,SOLITARY
Location,,位置,,,SOLITARY
Location for instant recordings,,实时录像的位置,,,SOLITARY
Lock ratio,,'',,,SOLITARY
Lock:,,锁定:,,,SOLITARY
Log results to harddisk,,'',,,SOLITARY
Long filenames,,长文件名,,,SOLITARY
Long key press,,'',,,SOLITARY
Longitude,,经度,,,SOLITARY
Luxembourgish,,'',,,SOLITARY
MMC card,,'',,,SOLITARY
MORE,,更多,,,SOLITARY
Main menu,,主菜单,,,SOLITARY
Maintain old EPG data for,,'',,,SOLITARY
Make this mark an 'in' point,,这个标记作为'in'节点,,,SOLITARY
Make this mark an 'out' point,,这个标记作为'out'节点,,,SOLITARY
Make this mark just a mark,,这仅仅只是一标记,,,SOLITARY
Manage extensions,,管理扩展,,,SOLITARY
Manage your receiver's software,,管理Dreambox软件.,,,SOLITARY
Manual Scan,,手动扫描,,,SOLITARY
Manual configuration,,手动配置,,,SOLITARY
Manual scan,,'',,,SOLITARY
Manual transponder,,手动转发器扫描,,,SOLITARY
Manufacturer,,制造商,,,SOLITARY
Margin after recording (minutes),,'',,,SOLITARY
Margin before recording (minutes),,'',,,SOLITARY
Max. bitrate: ,,'',,,SOLITARY
Media player,,媒体播放器,,,SOLITARY
Media scanner,,'',,,SOLITARY
Medium is not a writeable DVD!,,媒介不是可写DVD!,,,SOLITARY
Medium is not empty!,,媒介不是空白的!,,,SOLITARY
Memory,,内存,,,SOLITARY
Memory index,,'',,,SOLITARY
Menu,,菜单,,,SOLITARY
Message,,消息,,,SOLITARY
Message...,,消息...,,,SOLITARY
Minimum age %d years,,'',,,SOLITARY
Missing ,,丢失,,,SOLITARY
Model: ,,型号:,,,SOLITARY
Modulation,,调制,,,SOLITARY
Modulator,,调制器,,,SOLITARY
Mon,,周一,,,SOLITARY
Mon-Fri,,星期一至星期五,,,SOLITARY
Monday,,星期一,,,SOLITARY
Mosquito noise reduction,,蚊状噪声抑制,,,SOLITARY
Mount,,挂载,,,SOLITARY
Move,,移动,,,SOLITARY
Move PiP to main picture,,'',,,SOLITARY
Move Picture in Picture,,移动画中画,,,SOLITARY
Move east,,东移,,,SOLITARY
Move to position X,,'',,,SOLITARY
Move west,,西移,,,SOLITARY
Moved to position 0,,'',,,SOLITARY
Moved to position at index,,'',,,SOLITARY
Movement,,'',,,SOLITARY
Movie list configuration,,'',,,SOLITARY
Movie location,,影片位置,,,SOLITARY
Movie selection,,'',,,SOLITARY
Movie/Drama,,'',,,SOLITARY
Movielist menu,,电影列表菜单,,,SOLITARY
Moving,,'',,,SOLITARY
Moving east ...,,'',,,SOLITARY
Moving to position,,'',,,SOLITARY
Moving west ...,,'',,,SOLITARY
Multi EPG,,Multi-EPG,,,SOLITARY
Multi-EPG bouquet selection,,Multi-EPG组 选择,,,SOLITARY
Multimedia,,多媒体,,,SOLITARY
Multiple service support,,多系统支持,,,SOLITARY
Multiplex,,传输,,,SOLITARY
Multisat,,多星,,,SOLITARY
Multisat all select,,'',,,SOLITARY
Music/Ballet/Dance,,'',,,SOLITARY
Mute,,静音,,,SOLITARY
N/A,,空,,,SOLITARY
NEXT,,下一个,,,SOLITARY
NFI image flashing,,'',,,SOLITARY
NFI image flashing completed. Press Yellow to Reboot!,,NFI Image安装完成.\n按黄键重启Dreambox!,,,SOLITARY
NIM,,'',,,SOLITARY
NOW,,现在,,,SOLITARY
NTSC,,NTSC,,,SOLITARY
Name,,名称,,,SOLITARY
Nameserver,,DNS服务器,,,SOLITARY
Nameserver %d,,DNS %d,,,SOLITARY
Nameserver settings,,DNS设置,,,SOLITARY
Nameserver setup,,'',,,SOLITARY
Namespace,,名字空间,,,SOLITARY
Netmask,,子网掩码,,,SOLITARY
Network,,网络,,,SOLITARY
Network ID,,网络 ID,,,SOLITARY
Network configuration...,,'',,,SOLITARY
Network mount,,'',,,SOLITARY
Network mount %s,,'',,,SOLITARY
Network name (SSID),,'',,,SOLITARY
Network scan,,网络扫描,,,SOLITARY
Network setup,,网络设置,,,SOLITARY
Network test,,网络测试,,,SOLITARY
Network test...,,网络测试...,,,SOLITARY
Network test: ,,网络测试,,,SOLITARY
Network wizard,,'',,,SOLITARY
Network:,,网络:,,,SOLITARY
New,,新建,,,SOLITARY
New version:,,新版本:,,,SOLITARY
News Current Affairs,,'',,,SOLITARY
No,,不,,,SOLITARY
No (supported) DVDROM found!,,未找到(支持的)DVDROM!,,,SOLITARY
No Connection,,没有连接,,,SOLITARY
No HDD found or HDD not initialized!,,未找到硬盘或硬盘未初始化！,,,SOLITARY
No backup needed,,不需要备份,,,SOLITARY
No cable tuner found!,,没有发现卫星前端,,,SOLITARY
No data on transponder!\n(Timeout reading PAT),,转发器上未找到数据!\n(读取PAT超时),,,SOLITARY
No delay,,'',,,SOLITARY
No description available.,,无可用信息,,,SOLITARY
No details for this image file,,这个Image文件没有详细说明,,,SOLITARY
No displayable files on this medium found!,,当前位置未找到文件,,,SOLITARY
"No event info found, recording indefinitely.",,"EPG数据没有发现,无限制录制.",,,SOLITARY
No fast winding possible yet.. but you can use the number buttons to skip forward/backward!,,'',,,SOLITARY
No free index available,,'',,,SOLITARY
No free tuner!,,没有空闲的调谐器,,,SOLITARY
No network connection available.,,无可用网络连接.,,,SOLITARY
No networks found,,未找到网络,,,SOLITARY
No positioner capable frontend found.,,未发现有支持的极轴天线.,,,SOLITARY
No services/providers selected,,'',,,SOLITARY
No standby,,'',,,SOLITARY
No tags are set on these movies.,,这些影片没有标签,,,SOLITARY
No timeout,,'',,,SOLITARY
No to all,,完全不,,,SOLITARY
No transparency,,'',,,SOLITARY
No tuner is configured for use with a diseqc positioner!,,没有配置极轴(DiSEqC 1.2).,,,SOLITARY
No tuner is enabled!\nPlease setup your tuner settings before you start a service scan.,,未找到可用的调谐器!\n请设置您的调谐器的设置，然后再启动频道扫描。.,,,SOLITARY
No updates available,,'',,,SOLITARY
No updates available. Please try again later.,,'',,,SOLITARY
No wireless networks found! Searching...,,没有发现无线网络！正在搜索...,,,SOLITARY
No working local network adapter found.\nPlease verify that you have attached a network cable and your network is configured correctly.,,未找到可用的本地网络.\n请检查网络连接并检查网卡配置是否正确.,,,SOLITARY
No working wireless network adapter found.\nPlease verify that you have attached a compatible WLAN device and your network is configured correctly.,,未找到可用的无线网络连接.\n请检查无线网络设备并检查无线网卡配置是否正确.,,,SOLITARY
No working wireless network interface found.\n Please verify that you have attached a compatible WLAN device or enable your local network interface.,,未找到可用的无线网络连接.\n请检查无线网络设备并检查无线网卡配置是否正确.,,,SOLITARY
"No, but restart from begin",,不，重新开始播放这个视频,,,SOLITARY
"No, do nothing.",,不，什么也不做.,,,SOLITARY
"No, just start my receiver",,'',,,SOLITARY
"No, never",,从不,,,SOLITARY
None,,无,,,SOLITARY
Nonlinear,,非线性,,,SOLITARY
Normal mode,,'',,,SOLITARY
North,,北,,,SOLITARY
Norwegian,,挪威语,,,SOLITARY
Not associated,,'',,,SOLITARY
"Not enough disk space. Please free up some disk space and try again. (%d MB required, %d MB available)",,'',,,SOLITARY
Nothing to scan!\nPlease setup your tuner settings before you start a service scan.,,没有扫描!\n请设置您的调谐器，然后再启动频道扫描。.,,,SOLITARY
Now playing,,'',,,SOLITARY
"Now, use the contrast setting to turn up the brightness of the background as much as possible, but make sure that you can still see the difference between the two brightest levels of shades.If you have done that, press OK.",,现在，尽可能使用对比度设置出现的亮度背景，但是请确保您仍然可以看到色调的两个最亮等级之间的不同。如果您已经完成了，按OK。,,,SOLITARY
OK,,确定,,,SOLITARY
"OK, guide me through the upgrade process",,"确定, 引导我的升级过程",,,SOLITARY
ONID,,'',,,SOLITARY
OSD name request,,'',,,SOLITARY
OSD settings,,'',,,SOLITARY
OSD transparency,,'',,,SOLITARY
Off,,关闭,,,SOLITARY
Offline decode delay (ms),,'',,,SOLITARY
Ok,,确定,,,SOLITARY
On,,打开,,,SOLITARY
On end of movie,,'',,,SOLITARY
One,,1,,,SOLITARY
Only extensions.,,只有扩展.,,,SOLITARY
Only free scan,,'',,,SOLITARY
Open service list,,'',,,SOLITARY
Open the movie list,,'',,,SOLITARY
Orbital position,,轨道位置,,,SOLITARY
Original,,'',,,SOLITARY
Other,,天气,,,SOLITARY
Output,,输出,,,SOLITARY
Overwrite configuration files during software upgrade?,,'',,,SOLITARY
Overwrite configuration files?,,'',,,SOLITARY
PAL,,PAL,,,SOLITARY
PCR PID,,'',,,SOLITARY
PIDs,,PIDs,,,SOLITARY
PIN code needed,,'',,,SOLITARY
PMT PID,,'',,,SOLITARY
Package list update,,更新软件列表,,,SOLITARY
Packet management,,软件包管理,,,SOLITARY
Packet manager,,软件管理器,,,SOLITARY
Pan&scan,,'',,,SOLITARY
Parent directory,,'',,,SOLITARY
Parental control,,家长控制,,,SOLITARY
Parental control services editor,,'',,,SOLITARY
Parental control setup,,家长控制设置,,,SOLITARY
Pause,,'',,,SOLITARY
Pause movie at end,,电影结束时暂停,,,SOLITARY
Pause playback,,'',,,SOLITARY
Percentage left,,'',,,SOLITARY
Percentage right,,'',,,SOLITARY
Permanently delete all recordings in the trash can?,,'',,,SOLITARY
Permanently remove all deleted items,,'',,,SOLITARY
Persian,,'',,,SOLITARY
PiP setup,,'',,,SOLITARY
Picon,,'',,,SOLITARY
Picon and service name,,'',,,SOLITARY
Picture player,,'',,,SOLITARY
Pillarbox,,原始大小,,,SOLITARY
Pilot,,Pilot,,,SOLITARY
Play,,播放,,,SOLITARY
Play DVD,,播放DVD,,,SOLITARY
Play audio in background,,后台播放音频,,,SOLITARY
Play audio-CD...,,'',,,SOLITARY
Play back media files,,'',,,SOLITARY
Play entry,,'',,,SOLITARY
Play from next mark or playlist entry,,'',,,SOLITARY
Play from previous mark or playlist entry,,'',,,SOLITARY
Play music...,,'',,,SOLITARY
Play next,,'',,,SOLITARY
Play next (return to movie list),,'',,,SOLITARY
Play next (return to previous service),,'',,,SOLITARY
Play previous,,'',,,SOLITARY
Play recorded movies...,,播放录制的电影...,,,SOLITARY
Please add titles to the compilation.,,'',,,SOLITARY
Please change recording endtime,,请更改录制结束时间,,,SOLITARY
Please check your network settings!,,请检查网络设置！,,,SOLITARY
Please choose an extension...,,请选择增加部分...,,,SOLITARY
Please configure or verify your Nameservers by filling out the required values.\nWhen you are ready press OK to continue.,,请配置或确认DNS地址.\n当您准备好后按OK键继续.,,,SOLITARY
Please configure your internet connection by filling out the required values.\nWhen you are ready press OK to continue.,,下列数值必须设置正确才能连接到Internet.\n当您准备好后按OK键确认.,,,SOLITARY
Please connect your receiver to the internet,,'',,,SOLITARY
Please do not change any values unless you know what you are doing!,,"不要做任何改变,除非您知道您在干什么!",,,SOLITARY
Please enter a name for the new bouquet,,重命名自定义组,,,SOLITARY
Please enter a name for the new marker,,重命名标签,,,SOLITARY
Please enter a new filename,,请输入一个新的文件名,,,SOLITARY
Please enter filename (empty = use current date),,请输入文件名 (空=使用当时日期命名),,,SOLITARY
Please enter name of the new directory,,为新的目录重命名,,,SOLITARY
Please enter the correct pin code,,请输入正确的密码,,,SOLITARY
Please enter the old PIN code,,请输入旧密码,,,SOLITARY
Please follow the instructions on the TV,,请依照电视屏幕指导操作.,,,SOLITARY
Please note that the previously selected media could not be accessed and therefore the default directory is being used instead.,,'',,,SOLITARY
Please press OK to continue.,,请按OK键确认.,,,SOLITARY
Please select a playlist to delete...,,请选择要删除的播放列表...,,,SOLITARY
Please select a playlist...,,请选择一个播放列表...,,,SOLITARY
Please select a sub service...,,'',,,SOLITARY
Please select a subservice to record...,,请选择要录制的子频道...,,,SOLITARY
Please select a subservice...,,请选择一个子频道...,,,SOLITARY
Please select an NFI file and press green key to flash!,,'',,,SOLITARY
Please select medium to be scanned,,'',,,SOLITARY
Please select medium to use as backup location,,请选择作为备份的媒介,,,SOLITARY
Please select tag to filter...,,请选择过滤标签...,,,SOLITARY
Please select the movie path...,,选择电影路径...,,,SOLITARY
Please select the network interface that you want to use for your internet connection.\n\nPlease press OK to continue.,,请选择连接Internet的网络设备.\n\n按OK键确认.,,,SOLITARY
Please select the wireless network that you want to connect to.\n\nPlease press OK to continue.,,请选择您要接入的无线网络.\n\n按OK键确认,,,SOLITARY
Please set up tuner A,,'',,,SOLITARY
Please set up tuner B,,请选择调谐器 B.,,,SOLITARY
Please set up tuner C,,请选择调谐器 C.,,,SOLITARY
Please set up tuner D,,请选择调谐器 D.,,,SOLITARY
Please use direction keys to move the PiP window.\nPress Bouquet +/- to resize the window.\nPress OK to go back to the TV mode or EXIT to cancel the moving.,,请使用方向键移动画中画窗口.\n按遥控器上 Bouquet +/- 改变窗口大小..\n按OK返回到电视模式，或按EXIT取消调整。,,,SOLITARY
Please use the UP and DOWN keys to select your language. Afterwards press the OK button.,,"按 上/下 键选择语言, 选定后按 OK.",,,SOLITARY
Please wait (downloading channel list),,'',,,SOLITARY
Please wait (downloading softcam),,'',,,SOLITARY
Please wait (updating packages),,'',,,SOLITARY
Please wait for activation of your network configuration...,,请等待网络配置激活...,,,SOLITARY
Please wait while scanning is in progress...,,正在扫描...请稍候...,,,SOLITARY
Please wait while we configure your network...,,正在配置网络...请稍候...,,,SOLITARY
Please wait while we prepare your network interfaces...,,正在配置网络...请稍候...,,,SOLITARY
Please wait while we test your network...,,正在测试网络...请稍候...,,,SOLITARY
Please wait while your network is restarting...,,正在重启网络...请稍候...,,,SOLITARY
Please wait...,,请稍候...,,,SOLITARY
Please wait... Loading list...,,正在加载列表... 请稍候...,,,SOLITARY
Plugin browser,,浏览插件,,,SOLITARY
Plugin manager activity information,,插件管理器活动信息,,,SOLITARY
Plugin manager help,,'',,,SOLITARY
Plugins,,插件,,,SOLITARY
Polarisation,,'',,,SOLITARY
Polarization,,极化,,,SOLITARY
Polish,,波兰语,,,SOLITARY
Port A,,端口A,,,SOLITARY
Port B,,端口 B,,,SOLITARY
Port C,,端口 C,,,SOLITARY
Port D,,端口 D,,,SOLITARY
Portuguese,,葡萄牙语,,,SOLITARY
Position of completed timers in timerlist,,'',,,SOLITARY
Position stored at index,,'',,,SOLITARY
Positioner,,星位,,,SOLITARY
Positioner setup,,位置设置(DiSEqC 1.2),,,SOLITARY
Show positioner position,,'',,,SOLITARY
Power threshold in mA,,功率阈值(mA),,,SOLITARY
Predefined transponder,,预设置转发器,,,SOLITARY
Prefer AC3 track,,'',,,SOLITARY
Prefer AC3+ track,,'',,,SOLITARY
Prefer audio track stored by service,,'',,,SOLITARY
Prefer graphical DVB subtitles,,'',,,SOLITARY
Prefer subtitles for hearing impaired,,'',,,SOLITARY
Prefer subtitles stored by service,,'',,,SOLITARY
