msgid,openatv,openhdf,openpli,openvix,STATUS
Do you want to flash image\n%s,,,¿Quieres flashear la imagen?\n% s,,SOLITARY
Do you want to install Plugins?,,,¿Quieres instalar complementos?,,SOLITARY
Do you want to install a channel list?,¿Quieres instalar una lista de canales?,,¿Desea instalar una lista de canales?,,MISMATCH (SOME)
Do you want to install the package:\n,¿Quieres instalar el paquete?\n,¿Quieres instalar el paquete:?\n,Quiere instalar el paquete:\n,¿Quieres instalar el paquete:?\n,MISMATCH (ALL)
Do you want to play DVD in drive?,¿Quieres ejecutar el DVD en la unidad?,¿Quieres ejecutar el DVD en la unidad?,Ejecutar el DVD de la unidad?,¿Quieres ejecutar el DVD en la unidad?,MISMATCH (ALL)
Do you want to preview this DVD before burning?,¿Quieres previsualizar el DVD antes de grabarlo?,¿Quieres previsualizar el DVD antes de grabarlo?,¿Quiere prever este DVD antes de grabarlo?,¿Quieres previsualizar el DVD antes de grabarlo?,MISMATCH (ALL)
Do you want to quit the overscan wizard?,,,¿Desea salir del asistente de overscan?,,SOLITARY
Do you want to reboot your receiver?,¿Desea reiniciar su receptor?,¿Quieres reiniciar el receptor?,¿Desea reiniciar su receptor?,¿Quieres reiniciar el receptor?,MISMATCH (ALL)
Do you want to remove all the crash logfiles,,,¿Desea eliminar todos los archivos de registro de fallos?,,SOLITARY
Do you want to remove the package:\n,¿Quieres eliminar el paquete?\n,¿Quiere eliminar el paquete:?\n,Quiere eliminar el paquete:\n,¿Quiere eliminar el paquete:?\n,MISMATCH (ALL)
Do you want to restore your settings?,¿Quieres restaurar la configuración?,¿Quieres restaurar la configuración?,¿Quiere restaurar su configuración?,¿Quieres restaurar la configuración?,MISMATCH (ALL)
Do you want to resume this playback?,¿Quieres reanudar la reproducción?,¿Quieres reanudar la reproducción?,¿Quiere continuar esta reproducción?,,MISMATCH (SOME)
Do you want to select a different skin?,,,¿Desea seleccionar una piel diferente?,,SOLITARY
Do you want to update the package:\n,,,Quiere actualizar el paquete:\n,,SOLITARY
Do you want to update your receiver to %s?,,,¿Quiere descargar la imagen a %s?,,SOLITARY
Do you want to update your receiver?,,,¿Desea actualizar su receptor?,,SOLITARY
Dolby,,,Dolby,,SOLITARY
Dominica,'',,Dominica,'',INCOMPLETE (SOME)
Dominican Republic,'',,Republica Dominicana,'',INCOMPLETE (SOME)
Don't save and stop timeshift,,,¿Dónde guardar las grabaciones temporales de pausa?,,SOLITARY
Don't stop current event but disable coming events,No detener el programa actual; desactivar los siguientes.,No detener el programa actual; desactivar los siguientes.,"No pare el evento actual, pero desactive los siguientes",,MISMATCH (SOME)
Don't zap,,,zapear,,SOLITARY
Don't zap and disable timer,,,Desactivar temporizador,,SOLITARY
Don't zap and remove timer,,,Añadir/eliminar temporizador para el programa actual,,SOLITARY
Done,'',,Hecho,'',INCOMPLETE (SOME)
Download plugins,Descargar complementos,Descargar complementos,Descargar Plugins,Descargar complementos,MISMATCH (ALL)
Downloadable new plugins,,,Nuevos plugins descargables,,SOLITARY
Downloadable plugins,Complementos descargables,,Plugins descargables,,MISMATCH (SOME)
Downloading,Descargando,Descargando,Descargando,Descargando,CONSISTENT (ALL)
Downloading Image,,,Descarga de imagen,,SOLITARY
Downloading plugin information. Please wait...,Descargando información de los complementos. Espera…,Descargando información del complemento. Espera...,Descargando información del plugin. Espere...,Descargando información del complemento. Espera...,MISMATCH (ALL)
Drop unconfigured satellites,,,Soltar satélites no configurados,,SOLITARY
Dutch,Holandés,Holandés,Alemán,Holandés,MISMATCH (ALL)
Dynamic contrast,Contraste dinámico,Contraste dinámico,Contraste dinámico,Contraste dinámico,CONSISTENT (ALL)
E,'',E,E,E,INCOMPLETE (ALL)
ECM Info,,,Información de ECM,,SOLITARY
EPG,'',EPG,EPG,EPG,INCOMPLETE (ALL)
EPG language selection 1,Idioma 1 de EPG,Idioma 1 de EPG,Selección del idioma EPG 1,Idioma 1 de EPG,MISMATCH (ALL)
EPG language selection 2,Idioma 2 de EPG,Idioma 2 de EPG,Selección del idioma EPG 2,Idioma 2 de EPG,MISMATCH (ALL)
EPG only,,,EPG  solo,,SOLITARY
EPG selection,Selección de EPG,,Selección de EPG,,CONSISTENT (SOME)
EPG settings,Ajustes de EPG,Ajustes de EPG,Configuración de EPG,Ajustes de EPG,MISMATCH (ALL)
EPG:,,,EPG,,SOLITARY
ERROR - failed to scan (%s)!,ERROR - ¡Ha fallado la búsqueda (%s)!,ERROR - ¡Ha fallado la búsqueda (%s)!,ERROR - ¡falló la búsqueda (%s)!,ERROR - ¡Ha fallado la búsqueda (%s)!,MISMATCH (ALL)
ERROR downloading file %s,,,ERROR descargando archivo% s,,SOLITARY
East,Este,Este,Este,Este,CONSISTENT (ALL)
East limit set,Límite este,Configurar límite de este,Límite este,Configurar límite de este,MISMATCH (ALL)
Ecuador,'',,Ecuador,'',INCOMPLETE (SOME)
Edit,Editar,Editar,Editar,Editar,CONSISTENT (ALL)
Edit DNS,,Editar DNS,Editar DNS,Editar DNS,CONSISTENT (SOME)
Edit alternatives,,,Editar alternativas,,SOLITARY
Edit chapters of current title,Editar capítulos del programa actual,Editar capítulos del programa actual,Editar capítulos del título actual,Editar capítulos del programa actual,MISMATCH (ALL)
Edit menu,,,Editar menú,,SOLITARY
Edit selection,,, Editar selección,,SOLITARY
Edit settings,Editar la configuración,Editar la configuración,Editar configuración,Editar la configuración,MISMATCH (ALL)
Edit the nameserver configuration of your receiver.\n,,,Edite la configuración del servidor de nombres de su receptor.\n,,SOLITARY
Edit the network configuration of your receiver.\n,,,Edite la configuración de red de su receptor.\n,,SOLITARY
Edit the update source address.,,,Editar la dirección fuente de actualización.,,SOLITARY
Edit timer,Editar temporizador,,Editar temporizador,,CONSISTENT (SOME)
Edit title,Editar título,Editar título,Editar título,Editar título,CONSISTENT (ALL)
Edit update source url,,,Editar url de fuente de actualización,,SOLITARY
Education/Science/...,,Educación y ciencias,Educación / Ciencia / ...,,MISMATCH (SOME)
Egypt,'',,Egipto,'',INCOMPLETE (SOME)
El Salvador,'',,El Salvador,'',INCOMPLETE (SOME)
Electronic Program Guide,Guía de programación electrónica,Guía de programación electrónica,Guía de Programación Electrónica,Guía de programación electrónica,MISMATCH (ALL)
Embedded,,,Incrustado,,SOLITARY
Emergency,,, Emergencia ,,SOLITARY
Empty slot,'',,Slot vacío,'',INCOMPLETE (SOME)
Enable,Activar,Activar,Activar,Activar,CONSISTENT (ALL)
Enable 'neutrino' style channel select controlling,,,Habilitar control de selección de canal de estilo “neutrino”,,SOLITARY
Enable 'neutrino' style zap controlling,,,Habilitar control de zapatillas estilo “neutrino”,,SOLITARY
Enable 5V for active antenna,Activar 5V para la antena activa,Activar 5V para la antena activa,Activar 5V para la antena activa,Activar 5V para la antena activa,CONSISTENT (ALL)
Enable EIT EPG,Habilitar EPG EIT,Habilitar EIT EPG,Activar EIT EPG,Habilitar EIT EPG,MISMATCH (ALL)
Enable HDMI-CEC,,,Activar HDMI- CEC,,SOLITARY
Enable MHW EPG,Habilitar EPG MHW,Habilitar MHW EPG,Habilitar MHW EPG,Habilitar MHW EPG,MISMATCH (ALL)
Enable Netmed EPG,Habilitar EPG Netmed,Habilitar Netmed EPG,Habilitar EPG Netmed,Habilitar Netmed EPG,MISMATCH (ALL)
Enable OK as preview in channel selection,,,Habilitar OK como vista previa en la selección de canales,,SOLITARY
Enable OK for channel selection,,,Habilitar OK para la selección del canal,,SOLITARY
Enable OpenTV EPG,,,Habilitar OpenTV EPG,,SOLITARY
Enable ViaSat EPG,Enable EPG ViaSat,Habilitar ViaSat EPG,Habilitar ViaSat EPG,Habilitar ViaSat EPG,MISMATCH (ALL)
Enable Virgin EPG,Habilitar EPG Virgin,,Habilitar EPG de Virgin,,MISMATCH (SOME)
Enable auto cable scan,Búsqueda de cable,,Búsqueda de cable,,CONSISTENT (SOME)
Enable auto fast scan,Habilitar exploración rápida automática,,Habilitar exploración rápida automática,,CONSISTENT (SOME)
Enable auto fast scan for %s,,,Habilitar exploración rápida automática para% s,,SOLITARY
Enable bouquet edit,,,Habilitar edición de lista,,SOLITARY
Enable bouquet selection in multi-EPG,,,Habilitar selección de ramo en multi-EPG,,SOLITARY
Enable fallback remote receiver,Activar receptor remoto de reserva,,Habilitar receptor remoto de fallback,'',MISMATCH (SOME)
Enable favourites edit,,,Habilitar edición de favoritos,,SOLITARY
Enable freesat EPG,Habilitar EPG Freesat,,Habilitar freesat EPG,,MISMATCH (SOME)
Enable import timer from fallback tuner,,,Habilitar el temporizador de importación desde el sintonizador de retroceso,,SOLITARY
Enable move mode,,,Habilitar modo movimiento,,SOLITARY
Enable multiple bouquets,Habilitar múltiples grupos,Habilitar múltiples grupos,Habilitar multiples listas,Habilitar múltiples grupos,MISMATCH (ALL)
Enable parental protection,,,añadir a protección de adultos,,SOLITARY
"Enable remote enigma2 receiver to be tried to tune into services that cannot be tuned into locally (e.g. tuner is occupied or service type is unavailable on the local tuner. Specify complete URL including http:// and port number (normally ...:8001), e.g. http://second_box:8001.","Habilitar receptor Enigma2 remoto para tratar de sintonizar canales que no se pueden sintonizar de forma local (por ejemplo, el sintonizador está ocupado o el tipo de canal no está disponible para el sintonizador local). Especifica la URL completa incluyendo http:// y el puerto (normalmente …:8001), por ejemplo http://segundo_receptor:8001.",,"Habilite el receptor enigma2 remoto para que intente sintonizar los servicios que no se pueden sintonizar localmente (por ejemplo, el sintonizador está ocupado o el tipo de servicio no está disponible en el sintonizador local) Especifique la URL completa incluyendo http: // y el número de puerto (normalmente …: 8001 ), Por ejemplo, http: // second_box: 8001.",,MISMATCH (SOME)
Enable teletext caching,Habilitar caché de teletexto,Habilitar caché de teletexto,Habilitar almacenamiento en caché de teletexto,Habilitar caché de teletexto,MISMATCH (ALL)
Enable this setting if your aerial system needs power,'',,Habilite esta configuración si su sistema aéreo necesita energía,'',INCOMPLETE (SOME)
Enable timer conflict detection,,,Activar la detección de conflictos por temporizador,,SOLITARY
"Enable to display all true/false, yes/no, on/off and enable/disable set up options as a graphical switch.",'',,"Habilite para mostrar todo verdadero / falso, sí / no, activar / desactivar y activar / desactivar las opciones de configuración como un interruptor gráfico.",'',INCOMPLETE (SOME)
Enable volume control with arrow buttons,,,Activar el control de volumen con los botones de flecha,,SOLITARY
Enable wakeup timer,,,Activar temporizador de activación,,SOLITARY
"Enable zapping with CH+/-, B+/-, P+/-",,,"Habilitar el zapping con CH +/-, B +/-, P +/-",,SOLITARY
Enabled,Habilitado,Activado,Activado,Activado,MISMATCH (ALL)
Encrypted: ,Cifrado: ,Encriptado:,Encriptado:,Encriptado:,MISMATCH (ALL)
Encryption,Encriptación,Encriptación,Encriptación,Encriptación,CONSISTENT (ALL)
Encryption key,Clave de encriptación,Clave de encriptación,Clave de Encriptación,Clave de encriptación,MISMATCH (ALL)
Encryption key type,Tipo de clave de Encriptación,Tipo de clave de encriptación,Tipo de clave de Encriptación,Tipo de clave de encriptación,MISMATCH (ALL)
Encryption:,Encriptación:,Encriptación:,Encriptación:,Encriptación:,CONSISTENT (ALL)
End alternatives edit,,,Terminar edición de alternativas,,SOLITARY
End bouquet edit,,,Fin de edición de listas,,SOLITARY
End favourites edit,,,Fin edición de favoritos,,SOLITARY
End time,Hora de finalización,Hora de finalización,Hora fin,Hora de finalización,MISMATCH (ALL)
End time to ignore inactivity sleeptimer,,,Hora de finalización para ignorar el temporizador de inactividad,,SOLITARY
End time to ignore shutdown in standby,,,Hora de finalización para ignorar el apagado en modo de espera,,SOLITARY
English,Inglés,Inglés,Inglés,Inglés,CONSISTENT (ALL)
Enigma (re)starts: %d\n,,,Enigma (re) comienza:% d\n,,SOLITARY
Enigma debug level: %d\n,,,Nivel de depuración de enigma:% d\n,,SOLITARY
Enigma version: ,,,Enigma versión:,,SOLITARY
Enter,,,Ingrese,,SOLITARY
Enter IP address,,,Introduzca dirección IP,,SOLITARY
Enter PIN,Introducir PIN,,Introduzca código pin,,MISMATCH (SOME)
Enter URL,,,Introduzca URL,,SOLITARY
Enter an URL where alternative images could be listed for FlashImage,,,Introduzca una URL donde se puedan listar imágenes alternativas para FlashImage,,SOLITARY
Enter if you are in the east or west hemisphere.,'',,Ingrese si se encuentra en el hemisferio este u oeste.,'',INCOMPLETE (SOME)
Enter if you are north or south of the equator.,'',,Ingresa si estás al norte o al sur del ecuador.,'',INCOMPLETE (SOME)
Enter main menu...,Ir al menú principal...,Ir al menú principal...,Entre al menú principal...,Ir al menú principal...,MISMATCH (ALL)
Enter persistent PIN code,"Por favor, ponga el pin correcto",,"Por favor, ponga el pin correcto",,CONSISTENT (SOME)
Enter pin code,Introduce el código pin,Introduce el código pin,Introduzca código pin,Introduce el código pin,MISMATCH (ALL)
Enter the frequency at which you LNB switches between low band and high band. For more information consult the spec sheet of your LNB.,'',,"Ingrese la frecuencia a la que su LNB cambia entre banda baja y banda alta. Para obtener más información, consulte la hoja de especificaciones de su LNB.",'',INCOMPLETE (SOME)
Enter the frequency step size for the tuner to use when searching for cable multiplexes. For more information consult your cable provider's documentation.,'',,"Ingrese el tamaño del paso de frecuencia para que el sintonizador lo use cuando busque múltiplex por cable. Para obtener más información, consulte la documentación de su proveedor de cable.",'',INCOMPLETE (SOME)
Enter the number stored in the positioner that corresponds to this satellite.,'',,Ingrese el número almacenado en el posicionador que corresponde a este satélite,'',INCOMPLETE (SOME)
Enter the service pin,Introduce el pin del canal,Introduce el pin del canal,Ponga el pin del canal,Introduce el pin del canal,MISMATCH (ALL)
Enter your current latitude. This is the number of degrees you are from the equator as a decimal.,'',,Ingrese su latitud actual. Este es el número de grados que eres del ecuador como un decimal.,'',INCOMPLETE (SOME)
Enter your current longitude. This is the number of degrees you are from zero meridian as a decimal.,'',,Ingrese su longitud actual. Este es el número de grados que eres del meridiano cero como un decimal.,'',INCOMPLETE (SOME)
Enter your high band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,"Ingrese su frecuencia de oscilador local de banda alta. Para obtener más información, consulte la hoja de especificaciones de su LNB.",'',INCOMPLETE (SOME)
Enter your low band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,"Ingrese la frecuencia de su oscilador local de banda baja. Para obtener más información, consulte la hoja de especificaciones de su LNB.",'',INCOMPLETE (SOME)
Equal to,Igual a,,igual a,,MISMATCH (SOME)
Equatorial Guinea,'',,Guinea Ecuatorial,'',INCOMPLETE (SOME)
Eritrea,,,Eritrea,,SOLITARY
Error,'',Error,Error,Error,INCOMPLETE (ALL)
Error %s,,,Error %s,,SOLITARY
Error code,Código de error,Código de error,Codigo error,Código de error,MISMATCH (ALL)
Error during backup settings\n%s,,,Error durante la configuración de copia de seguridad\n% s,,SOLITARY
Error during downloading image\n%s\n%s,,,Error durante la descarga de la imagen\n% s\n% s,,SOLITARY
Error during unzipping image\n%s,'',,Error al descomprimir la imagen\n% s,,INCOMPLETE (SOME)
Error stop stream!,,,Error stop stream!,,SOLITARY
Error when writing epg.dat on server,,,Error al escribir epg.dat en el servidor,,SOLITARY
Error while retreiving epg.dat from server,,,Error al recuperar epg.data del servidor,,SOLITARY
Error while retreiving fallback timer information\n%s,,,Error al recuperar la información del temporizador de reserva\n% s,,SOLITARY
Error while retreiving location of epg.dat on server,,,Error al recuperar la ubicación de epg.dat en el servidor,,SOLITARY
Error: %s\nRetry?,Error: %s\n¿Reintentar?,Error: %s\n¿Reintentar?,Error: %s\nReintentar?,Error: %s\n¿Reintentar?,MISMATCH (ALL)
Estonia,,,Estonia,,SOLITARY
Estonian,Estonio,Estonio,Estonio,Estonio,CONSISTENT (ALL)
EtPortal,,,EtPortal,,SOLITARY
Ethernet network interface,Interfaz de red Ethernet,Interfaz de red Ethernet,Interfaz de red Ethernet,Interfaz de red Ethernet,CONSISTENT (ALL)
Ethiopia,'',,Etiopia,'',INCOMPLETE (SOME)
Event font size (relative to skin size),,,Tamaño de fuente del evento (relativo al tamaño de la piel),,SOLITARY
Event name first,,,Nombre del evento primero,,SOLITARY
Event view,Mostrar evento,,Vista de evento,,MISMATCH (SOME)
Event view context menu,,,Menú contextual de la vista de eventos,,SOLITARY
Event view menu,Menú de ver evento,,Menú de vista de eventos,,MISMATCH (SOME)
Events info menu,,,Menú de información de eventos,,SOLITARY
Every known,,,Cada conocido,,SOLITARY
Everywhere,En todo,En todo,En todos lados,En todo,MISMATCH (ALL)
Exceeds dual layer medium!,Excede el disco de doble capa.,Excede el disco de doble capa.,¡Excede el disco de doble capa!,Excede el disco de doble capa.,MISMATCH (ALL)
Execution finished!!,¡La ejecución ha terminado!,La ejecución ha terminado.,¡Ejecución terminó!,La ejecución ha terminado.,MISMATCH (ALL)
Execution progress:,Progreso de ejecución:,Progreso de ejecución:,Progreso de ejecución:,Progreso de ejecución:,CONSISTENT (ALL)
Exif,'',Exif,Exif,Exif,INCOMPLETE (ALL)
Exit,Salir,Salir,Salir,Salir,CONSISTENT (ALL)
Exit EPG,Abandonar EPG,Abandonar EPG,Salir de EPG,Abandonar EPG,MISMATCH (ALL)
Exit editor,Salir del editor,Salir del editor,Salir del editor,Salir del editor,CONSISTENT (ALL)
Exit input device selection.,Salir de la selección de dispositivo de entrada.,Salir de la selección de dispositivo de entrada.,Sale de la selección de dispositivo de entrada.,Salir de la selección de dispositivo de entrada.,MISMATCH (ALL)
Exit media player?,¿Salir del reproductor de medios?,,Salir de media player?,,MISMATCH (SOME)
Exit mediaplayer,Salir del reproductor de medios,Salir del reproductor de medios,Salir de mediaplayer,Salir del reproductor de medios,MISMATCH (ALL)
Exit movie list,Salir de la lista de películas,Salir de la lista de películas,Salir de la lista de películas,Salir de la lista de películas,CONSISTENT (ALL)
Exit movie player?,¿Salir de la lista de películas?,¿Salir del reproductor de películas?,¿Salir del reproductor de películas?,¿Salir del reproductor de películas?,MISMATCH (ALL)
Exit nameserver configuration,Salir de la configuración de DNS,Salir de la configuración de DNS.,Salir de la configuración del servidor de nombres,Salir de la configuración de DNS.,MISMATCH (ALL)
Exit network interface list,Salir de la lista de interfaces de red,Salir de la lista de interfaces de red.,Salir de la lista de interfaz de red,Salir de la lista de interfaces de red.,MISMATCH (ALL)
Exit network wizard,Salir del asistente de red,Salir del asistente de red,Salir del asistente de red,Salir del asistente de red,CONSISTENT (ALL)
Exit the wizard,Salir del asistente,Salir del asistente,Salir del asistente,Salir del asistente,CONSISTENT (ALL)
Expand,'',,Expandir,,INCOMPLETE (SOME)
Expert,Experto,Experto,Experto,Experto,CONSISTENT (ALL)
Expert settings,,,Configuración experta,,SOLITARY
Extend sleeptimer 15 minutes,,,Extienda el sleeptimer 15 minutos,,SOLITARY
Extended,Extendido,,Extendido,,CONSISTENT (SOME)
Extended PID info,,,Información PID extendida,,SOLITARY
Extended Software,Software extendido,Software extendido,Software Extendido,Software extendido,MISMATCH (ALL)
Extended Software Plugin,Complemento de Software extendido,Complemento de Software extendido,Plugin de Software Extendido,Complemento de Software extendido,MISMATCH (ALL)
Extended network setup plugin...,Complemento de configuración de red extendido...,Complemento de configuración de red extendido...,Extensión de configuración de red …,Complemento de configuración de red extendido...,MISMATCH (ALL)
Extended setup...,Configuración extendida...,Configuración extendida...,Configuración extendida …,Configuración extendida...,MISMATCH (ALL)
Extensions,Extensiones,Extensiones,Extensiones,Extensiones,CONSISTENT (ALL)
Extensions management,Gestión de extensiones,Gestión de extensiones,Manejo de Extensiones,Gestión de extensiones,MISMATCH (ALL)
Extensions menu,,,Menú Extensiones,,SOLITARY
External,Externo,Externo,Externo,Externo,CONSISTENT (ALL)
External PiP,PiP externo,,Externo PiP,,MISMATCH (SOME)
External Storage %s,Almacenamiento externo %s,,Almacenamiento externo% s,,MISMATCH (SOME)
External subtitle color,Color de subtítulo externo,,Color del subtítulo externo,,MISMATCH (SOME)
External subtitle dialog colorisation,Coloreado de subtítulo externo de diálogo,,Coloración del diálogo de subtítulos externos,,MISMATCH (SOME)
External subtitle switch fonts,Cambiar fuentes de subtítulo externo,,Fuentes de conmutador de subtítulos externos,,MISMATCH (SOME)
Externally powered,,,Accionado externamente,,SOLITARY
Extra end time to ignore inactivity sleeptimer,,,Tiempo de fin extra para ignorar la inactividad sleeptimer,,SOLITARY
Extra motor options,Opciones extras de motor,,Opciones adicionales del motor,'',MISMATCH (SOME)
Extra start time to ignore inactivity sleeptimer,,,Hora de inicio extra para ignorar el temporizador de inactividad,,SOLITARY
F,,,F,,SOLITARY
F1/F3/F4/F4-TURBO,,,F1/F3/F4/F4-TURBO,,SOLITARY
FAILED,,'',Fallido,'',INCOMPLETE (SOME)
FBC SCR (Unicable/JESS),,,FBC SCR (Unicable/JESS),,SOLITARY
FBC automatic,,,FBC automático,,SOLITARY
FBC automatic\nconnected to,,,FBC automático\nconectado a,,SOLITARY
FBC automatic\nconnected to %s,,,FBC automático\nConectado a% s,'',INCOMPLETE (SOME)
FBC automatic\ninactive,,,FBC automatico\ninactivo,,SOLITARY
FEC,'',FEC,FEC,FEC,INCOMPLETE (ALL)
FEC:,,,FEC:,'',INCOMPLETE (SOME)
FHD,,,FHD,'',INCOMPLETE (SOME)
FTA,'',,FTA,,INCOMPLETE (SOME)
Factory reset,Reinicio de fábrica,Reinicio de fábrica,Reinicio de fábrica,Reinicio de fábrica,CONSISTENT (ALL)
"Factory reset will restore your receiver to its default configuration. All user data including system settings, tuner configuration, bouquets, services and plugins will be DELETED. Recordings and other files stored on HDD and USB media will remain intact. After completion, the system will restart automatically!\n\nDo you really want to proceed?",,,"El restablecimiento de fábrica restaurará su receptor a su configuración predeterminada. Se ELIMINARÁN todos los datos del usuario, incluida la configuración del sistema, la configuración del sintonizador, los ramos de flores, los servicios y los complementos. Las grabaciones y otros archivos almacenados en la HDD y el dispositivo USB permanecerán intactos. ¡Después de la finalización, el sistema se reiniciará automáticamente!\n\n¿De verdad quieres continuar?",,SOLITARY
Failed,Fallido,Fallido,Falló,Fallido,MISMATCH (ALL)
Failed to write /tmp/positionersetup.log: ,No se pudo escribir /tmp/positionersetup.log:,No se ha podido escribir /tmp/positionersetup.log: ,No se pudo escribir /tmp/positionersetup.log:,No se ha podido escribir /tmp/positionersetup.log: ,MISMATCH (ALL)
Failed:,,,Ha fallado:,,SOLITARY
Falkland Islands (Malvinas),'',,Islas Malvinas (Falkland Islands),'',INCOMPLETE (SOME)
Fallback Timer,,,Temporizador de retroceso,,SOLITARY
Fallback remote receiver,,,Receptor remoto de respaldo,,SOLITARY
Fallback remote receiver IP,,,IP Receptor remoto,,SOLITARY
Fallback remote receiver Port,,,Puerto del receptor remoto,,SOLITARY
Fallback remote receiver URL,Receptor remoto reserva URL,,URL del receptor remoto de espera,'',MISMATCH (SOME)
Fallback remote receiver for ATSC,,,Puerto del receptor remoto para ATSC,,SOLITARY
Fallback remote receiver for DVB-C,,,Puerto del receptor remoto para DVB-C,,SOLITARY
Fallback remote receiver for DVB-T,,,Puerto del receptor remoto para DVB-T,,SOLITARY
Fallback remote receiver setup,,,Configuración del receptor remoto de retroceso,,SOLITARY
Fallback tuner setup,,,Configuración del sintonizador de respaldo,,SOLITARY
False,,,Falso,,SOLITARY
Fan %d,Ventilador %d,Ventilador %d,Ventilador %d,Ventilador %d,CONSISTENT (ALL)
Fan %d PWM,,,Ventilador %d PWM,,SOLITARY
Fan %d voltage,,,Voltaje del ventilador% d,,SOLITARY
Fan operation,,,Funcionamiento del ventilador,,SOLITARY
Fan speed,,,Velocidad del ventilador,,SOLITARY
Faroe Islands,'',,Islas Faroe,'',INCOMPLETE (SOME)
Fast,Rápido,Rápido,Rápido,Rápido,CONSISTENT (ALL)
Fast DiSEqC,DiSEqC Rápido,DiSEqC Rapido,DiSEqC Rapido,DiSEqC Rapido,MISMATCH (ALL)
Fast Scan,Búsqueda rápida,Búsqueda rápida,Exploración rápida,Búsqueda rápida,MISMATCH (ALL)
Fast epoch,Época rápida,Época rápida,Época rápida,Época rápida,CONSISTENT (ALL)
Fast forward speeds,Velocidades de avance rápido,Velocidades de avance rápido,Velocidades hacia delante,Velocidades de avance rápido,MISMATCH (ALL)
Favourites,Favoritos,Favoritos,Favoritos,Favoritos,CONSISTENT (ALL)
Fiji,'',,Fiji,'',INCOMPLETE (SOME)
File appears to be busy.\n,El archivo parece estar ocupado.\n,El archivo parece estar ocupado.\n,El archivo parece estar ocupado.\n,El archivo parece estar ocupado.\n,CONSISTENT (ALL)
Filename,,,Nombre del archivo,,SOLITARY
Filesystem check,,Comprobación del sistema de archivos,Comprobación del sistema de archivos,Comprobación del sistema de archivos,CONSISTENT (SOME)
Final position at,Posición final en,Posición final a,Posición final en,Posición final a,MISMATCH (ALL)
Final position at index,Posición final en el índice,Posición final a indice,Posición final en el índice,Posición final a indice,MISMATCH (ALL)
Final scroll delay,Velocidad final de desplazamiento,,Retardo de desplazamiento final,'',MISMATCH (SOME)
Find currently playing service,,,Encuentra el servicio actualmente jugado,,SOLITARY
Fine movement,Movimiento fino,Movimiento fino,Movimiento fino,Movimiento fino,CONSISTENT (ALL)
Finetune,Ajuste fino,Ajuste fino,Ajuste fino,Ajuste fino,CONSISTENT (ALL)
Finished,Terminado,Terminado,Terminado,Terminado,CONSISTENT (ALL)
Finished configuring your network,Se ha terminado de configurar la red,Se ha terminado de configurar la red.,Termió de configurar su red,Se ha terminado de configurar la red.,MISMATCH (ALL)
Finished restarting your network,Se ha terminado de reiniciar la red,Se ha terminado de reiniciar la red.,Terminó reiniciando su red,,MISMATCH (SOME)
Finland,'',,Finlandia,'',INCOMPLETE (SOME)
Finnish,Finlandés,Finlandés,Finlandés,Finlandés,CONSISTENT (ALL)
Fixed,Fijo,Fijo,Fijo,Fijo,CONSISTENT (ALL)
Flash Image,,,Imagen Flash,,SOLITARY
Flash image,,,Imagen Flash,,SOLITARY
Flashing Image,,,Flasheo de imagen con éxito,,SOLITARY
Flashing image successful,,,Imagen parpadeante exitosa,,SOLITARY
Flashing image was not successful\n%s,'',,La imagen intermitente no fue exitosa\n% s,,INCOMPLETE (SOME)
Following tasks will be done after you press OK!,Las siguientes tareas se realizarán después de pulsar 'OK'.,Las siguientes tareas se realizarán después de pulsar 'OK'.,¡Las siguientes tareas serán hechas después de pulsar OK!,Las siguientes tareas se realizarán después de pulsar 'OK'.,MISMATCH (ALL)
Force legacy signal stats,,,Forzar estadísticas de señales heredadas,'',INCOMPLETE (SOME)
Format,Formato,Formato,Formato,Formato,CONSISTENT (ALL)
Forward volume keys,Desviar teclas de volumen,Desviar teclas de volumen,Teclas de volumen,Desviar teclas de volumen,MISMATCH (ALL)
Frame size in full view,Tamaño de fotograma en vista completa,Tamaño de fotograma en vista completa,Tamaño de trama en vista completa,Tamaño de fotograma en vista completa,MISMATCH (ALL)
France,,,Francia,,SOLITARY
French,Francés,Francés,Francés,Francés,CONSISTENT (ALL)
French Guiana,,,Guayana Francesa,,SOLITARY
French Polynesia,'',,Polinesia francés,'',INCOMPLETE (SOME)
French Southern Territories,'',,Territorios Franceses del Sur,'',INCOMPLETE (SOME)
Frequency,Frecuencia,Frecuencia,Frecuencia,Frecuencia,CONSISTENT (ALL)
Frequency & Channel,,,Frecuencia y canal,,SOLITARY
Frequency & Polarization,,,Frecuencia y Polarización,,SOLITARY
Frequency bands,Bandas de frecuencia,Bandas de frecuencia,Bandas de frecuencia,Bandas de frecuencia,CONSISTENT (ALL)
Frequency scan step size(khz),Tamaño de paso de frecuencia (khz),Tamaño de paso de frecuencia (khz),Tamaño de paso de frecuencia(khz),Tamaño de paso de frecuencia (khz),MISMATCH (ALL)
Frequency steps,Pasos de frecuencia,Pasos de frecuencia,Pasos de frecuencia,Pasos de frecuencia,CONSISTENT (ALL)
Frequency:,,,Frecuencia,,SOLITARY
Fri,Vie,Vie,Vie,Vie,CONSISTENT (ALL)
Friday,Viernes,Viernes,Viernes,Viernes,CONSISTENT (ALL)
