msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Channel selection,Выбор канала,Выбор каналов,Выбор каналов,Выбор канала,MISMATCH (ALL),
Channel:,Канал,Канал:,Канал:,Канал:,MISMATCH (ALL),
Channellist menu,Меню списка каналов,,Меню списка каналов,,CONSISTENT (SOME),
Channelnumber and picon,,,Номер канала и пикон,,SOLITARY,
Channelnumber and servicename,,,Номер канала и название сервиса,,SOLITARY,
"Channelnumber, picon and servicename",,,"Номер канала, пикон и название сервиса",,SOLITARY,
Channels,,,Каналы,Каналы,CONSISTENT (SOME),
Channels and EPG,,,каналы и EPG,,SOLITARY,
Channels only,,,Каналы только,,SOLITARY,
Chap.,Глава,Глава,Глава.,Глава,MISMATCH (ALL),
Chapter,Раздел,Глава,Раздел,Раздел,MISMATCH (ALL),
Chapter:,Раздел,Глава:,Раздел:,Раздел:,MISMATCH (ALL),
Check,Проверка,Проверить,Проверка,Проверить,MISMATCH (ALL),
Check the internet connection,Проверка соединения с интернет,Проверьте интернет-соединение,Проверьте подключение к интернету,Проверьте интернет-соединение,MISMATCH (ALL),
Check the internet connection again,Проверьте подключение к интернет снова,Вновь проверьте интернет-соединение,Проверьте подключение к интернету снова,Вновь проверьте интернет-соединение,MISMATCH (ALL),
Checking filesystem...,Проверка файловой системы,Проверка файловой системы...,Проверка Файловой системы...,Проверка файловой системы...,MISMATCH (ALL),
Checking the internet connection,Проверка соединения с интернет,Проверка интернет-соединения,Проверка подключения к интернету,Проверка интернет-соединения,MISMATCH (ALL),
Checking tuner %s\nDiSEqC port %s for %s,,,Проверка тюнера %s\nDiSEqC порт %s для %s,Проверка тюнера %s\nDiSEqC порт %s для %s,CONSISTENT (SOME),
Children/Youth,Дети/Молодежь,Дети/Молодежь,Дети/Молодежь,Дети/Юноши,MISMATCH (ALL),
Chile,Чили,,Chile,Чили,MISMATCH (SOME),
China,Китай,,China,Китай,MISMATCH (SOME),
Chinese - Simplified,,,Chinese - Simplified,,SOLITARY,
Chinese - Traditional,,,Chinese - Traditional,,SOLITARY,
Choose Tuner,Выберите тюнер,,Выбор тюнера,,MISMATCH (SOME),
Choose bouquet,,,Выбор букета,,SOLITARY,
Choose which tuner to configure.,Выберите тюнер для настройки,Выбор тюнера для настройки,Выберите тюнер для настройки.,Выберите тюнер для настройки.,MISMATCH (ALL),
Christmas Island,Остров Рождества,,Christmas Island,Остров Рождества,MISMATCH (SOME),
Circular LNB,Круговая LNB,,Круговой LNB,Круговая LNB,MISMATCH (SOME),
Circular left,Круговая левая,Круговая левая,Круговая левая,Круговая левая,CONSISTENT (ALL),
Circular right,Круговая правая,Круговая правая,Круговая правая,Круговая правая,CONSISTENT (ALL),
Cleanup,Очистить,Очистить,Очистить,Очистить,CONSISTENT (ALL),
Clear,Очистить,Очистить,Очистка,Очистить,MISMATCH (ALL),
Clear before scan,Очистить перед поиском,Очистить перед сканированием,Очистка перед сканированием,Очистить перед сканированием,MISMATCH (ALL),
Clear fixed,Очистить,Очистить,Очистить фиксированное,Очищать,MISMATCH (ALL),
Clear log,Очистить журнал,Очистить журнал,Очистить лог,Очистить журнал,MISMATCH (ALL),
Clear playlist,Очистить плейлист,Очистить список воспроизведения,Очистить список воспроизведения,Очистить список воспроизведения,MISMATCH (ALL),
Client is streaming from this box!,,,Клиент использует стрим из этого ресивера!,,SOLITARY,
Clone TV screen to LCD,Дублировать изображение экрана на LCD,,Клон ТВ экрана на LCD,Дублировать изображение экрана на LCD,MISMATCH (SOME),
Clone TV screen to LCD mode,,,Клон ТВ экрана на LCD режим,,SOLITARY,
Close,Закрыть,Закрыть,Закрыть,Закрыть,CONSISTENT (ALL),
Close PiP with 'exit' button,,,Закрывать PiP кнопкой exit,,SOLITARY,
Close title selection,Закрыть выбор названия,Закрыть выбор названия,Закрыть выбор названий,Закрыть выбор названия,MISMATCH (ALL),
Cocos (Keeling) Islands,Кокосовые (Килинг) острова,,Cocos (Keeling) Islands,Кокосовые острова,MISMATCH (SOME),
Code R. LP-HP & Guard Int.,,,Code R. LP-HP & Guard Int.,,SOLITARY,
Code rate HP,Скорость кодирования HP,Скорость кодирования HP,Скорость кодирования HP,Скорость кодирования HP,CONSISTENT (ALL),
Code rate LP,Скорость кодирования LP,Скорость кодирования LP,Скорость кодирования LP,Скорость кодирования LP,CONSISTENT (ALL),
Collection name,Название коллекции,Название коллекции,Название коллекции,Название коллекции,CONSISTENT (ALL),
Collection settings,Настройки коллекции,Настройки коллекции,Настройки коллекции,Настройки коллекции,CONSISTENT (ALL),
Colombia,Колумбия,,Colombia,Колумбия,MISMATCH (SOME),
Color,Цвет,,Цвет,,CONSISTENT (SOME),
Color format,Формат цвета,Формат цвета,Формат цвета,Тип видеовыхода,MISMATCH (ALL),
Combined,,,Комбо,Комбинированный,MISMATCH (SOME),
Combo,'',,Combo,Комбо,MISMATCH (SOME),
Command execution...,Выполнение команды,,Выполнение команды...,,MISMATCH (SOME),
Command order,Очерёдность команд,Последовательность команд,Порядок команд,Очередность команд,MISMATCH (ALL),
Commit info,,,Информация об изменениях,,SOLITARY,
Common Interface,Карты и модули,Модуль доступа,Интерфейс модулей,Модуль доступа,MISMATCH (ALL),
Common Interface assignment,Назначения CI,Назначение модуля доступа,Назначение интерфейса модулей,,MISMATCH (SOME),
Communication,Связь,"Общение, связь",Коммуникация,Связь,MISMATCH (ALL),
Comoros,Коморские острова,,Comoros,Коморские острова,MISMATCH (SOME),
Compact flash,,,Компакт-флэш,,SOLITARY,
Complete,Полное,Полное,Полное,Полное,CONSISTENT (ALL),
Complex (allows mixing audio tracks and aspects),Комплекс (микширование звуковых дорожек и разрешения видео),Комплекс (микширование звуковых дорожек и разрешения видео),Комплекс (позволяет микширование звуковых дорожек и разрешение видео),Комплекс (микширование звуковых дорожек и разрешения видео),MISMATCH (ALL),
Composition of the recording filenames,Тип наименования для записей,Список имён записанных файлов,Содержание названий файлов записей,Состав имени файла записи,MISMATCH (ALL),
Compress,,,Сжать,,SOLITARY,
Config Scan Details,,,Детальные сведения сканирования,Настроить детали сканирования,MISMATCH (SOME),
Config resolution of pictures,,,Настройка разрешения для изображений,,SOLITARY,
Configuration,,,Конфигурация,,SOLITARY,
Configuration mode,Режим конфигурации,Режим конфигурации,Режим конфигурации,Режим конфигурации,CONSISTENT (ALL),
Configuration mode: %s,Режим конфигурации %s,Режим конфигурации: %s,Режим конфигурации: %s,Режим конфигурации: %s,MISMATCH (ALL),
Configure ATSC,,,Конфигурация ATSC,Настроить ATSC,MISMATCH (SOME),
Configure DVB-C,,,Конфигурация DVB-C,Настроить DVB-C,MISMATCH (SOME),
Configure DVB-S,,,Конфигурация DVB-S,Настроить DVB-S,MISMATCH (SOME),
Configure DVB-T,,,Конфигурация DVB-T,Настроить DVB-T,MISMATCH (SOME),
Configure an additional delay to improve external subtitle synchronisation.,Настройка дополнительной задержки для улучшения синхронизации внешних субтитров,Настройка дополнительной задержки для улучшения синхронизации внешних субтитров.,Настройка дополнительной задержки для улучшения синхронизации внешних субтитров.,Настройка дополнительной задержки для улучшения синхронизации внешних субтитров.,MISMATCH (ALL),
Configure an additional delay to improve subtitle synchronisation.,Настройка дополнительной задержки для улучшения синхронизации субтитров,Настройка дополнительной задержки для улучшения синхронизации субтитров.,Настройка дополнительной задержки для улучшения синхронизации субтитров.,Настройка дополнительной задержки для улучшения синхронизации субтитров.,MISMATCH (ALL),
Configure default type for new timers.,,,Настройка дефолтного типа для новых таймеров.,,SOLITARY,
Configure for how long the infobar will remain visible after activation.,,,Настройка для показа инфобара после его активации в секундах.,,SOLITARY,
"Configure for how many minutes finished events should remain visible in the EPG. Useful when you need information about an event which has just finished, or has been delayed.","Позволяет показать данные ТВ-гида о прошедших событиях. Удобно когда хотите знать что-то о передаче, которая вот-вот закончится либо только что закончилась (В минутах)","Настройка на сколько минут законченыое события должны оставаться видимыми в EPG. Полезно, когда вам нужна информация о событии, которое только что закончилось, или было задержано.","Позволяет показать данные EPG о прошедших событиях. Удобно, когда хотите знать что-то о передаче, которая вот-вот закончится, либо только что закончилась (в минутах).","Позволяет показывать данные телегида о прошедших событиях. Полезно, когда Вам нужна информация о событии, которое только что закончилось, или было отложено.",MISMATCH (ALL),
Configure how many channels are shown in the selection list.,,,"Настройка, сколько каналов показать в списке выбора каналов.",,SOLITARY,
Configure how recording filenames are constructed.,,Настройка метода построения имен файлов записей.,Настройка способа составления названия имени записываемого файла.,Настройка способа составления имен записываемых файлов.,MISMATCH (SOME),
Configure how the fan should operate,,,Настройка режимов работы вентилятора.,,SOLITARY,
Configure if and how crypto icons will be shown in the channel selection list.,"Укажите, нужно ли показать иконку кодирования в списке каналов перед названием сервиса или после",,Настройка иконок для кодированных сервисов в списке выбора каналов.,"Укажите, нужно ли показывать иконку кодирования в списке каналов перед названием сервиса или после.",MISMATCH (SOME),
Configure if and how long the latest service in Picture in Picture mode will be remembered.,,,Настройка - запомнить и на какой период времени последний сервис PiP.,,SOLITARY,
Configure if and how service type icons will be shown in the channel selection list.,,,Настройка для показа иконок типа сервиса в списке выбора каналов.,,SOLITARY,
Configure if and how the record indicator will be shown in the channel selection list.,"Укажите, нужно ли в селекторе каналов показывать индикатор записи и выберите вариант отображения иконки",,Настройка для показа индикатора текущих записываемых сервисов в списке выбора каналов.,Настройка показа индикатора записи в списке каналов. Можно выбрать тип показа в виде значка или изменения цвета номера и названия канала.,MISMATCH (SOME),
Configure if and how wide columns will be shown in the channel selection list.,,,Настройка для показа ширины колонок названий событий в списке выбора каналов.,,SOLITARY,
Configure if behind the subtitles a background is shown.,,,Настройка для показа фона позади субтитров.,Настройка отображение фона субтитров.,MISMATCH (SOME),
Configure if service picons will be shown in display (when supported by the skin).,,,Настройка для показа пиконов сервисов на дисплее (если это поддерживается скином).,,SOLITARY,
Configure if service picons will be shown in the channel selection list.,,,Настройка для показа пиконов сервисов в списке выбора каналов.,"Укажите, нужно ли показываться сервисные пиконы в списке выбора канала.",MISMATCH (SOME),
Configure if the HDMI EDID checking should be bypassed as this might solve issue with some TVs.,,,"Настройка, нужно ли обойти проверку HDMI EDID, так как это может решить вопросы с некоторыми ТВ.",,SOLITARY,
"Configure if the subtitle should switch between normal, italic, bold and bolditalic","Настройка шрифтов для внешних субтитров, применять ли к ним настройки для субтитров, идущих с эфира",,"Настройка для переключения субтитров между шрифтами - нормальным, курсивом, жирным, жирным курсивом.","Укажите, нужно ли включить возможность переключения шрифта субтитров между - обычный, курсив, жирный и жирный курсив",MISMATCH (SOME),
Configure interface,Настройка интерфейса,Настройка интерфейса,Настройка интерфейса,Настройка интерфейса,CONSISTENT (ALL),
Configure nameservers,Настройка DNS,Настройка DNS,Настройка серверов имен (DNS),Настройка DNS,MISMATCH (ALL),
Configure on which devices the background delete option should be used.,"Укажите, на каких устройствах следует использовать опцию фонового удаления","Настройка устройств, на которых  должна быть использована опция фонового удаления.",Настройка для каких устройств следует использовать опцию фонового удаления.,"Укажите, на каких устройствах следует использовать опцию фонового удаления.",MISMATCH (ALL),
Configure remote control type,Укажите тип пульта управления,Настройка типа пульта ДУ,Настройка типа пульта Д/У,,MISMATCH (SOME),
Configure the DiSEqC mode for this LNB.,Настройка режима DiSEqC для данной LNB,Выбор правильного DiSEqC-режима для этого LNB,Настройка режима DiSEqC для этого LNB.,Укажите правильный DiSEqC режим для этого LNB.,MISMATCH (ALL),
Configure the IP address.,Настройка IP-адреса,Настройка IP-адреса.,Настройка IP-адреса.,Настройка IP-адреса.,MISMATCH (ALL),
Configure the aspect ratio of the screen.,Настройка соотношения сторон изображения,,Настройка соотношения сторон экрана.,,MISMATCH (SOME),
Configure the behavior of the 'pause and ok' key when movie playback is already paused.,,,"Настройка поведения кнопки 'пауза и ок', когда проигрываемое видео уже на паузе.",,SOLITARY,
Configure the behavior when movie playback is manually stopped.,Настройка действия при остановке воспроизведения вручную,"Настройка поведения при воспроизведении, когда фильм остановлен вручную.","Настройка поведения видео, когда воспроизведение будет остановлено вручную.",Настройка действия при остановке воспроизведения вручную.,MISMATCH (ALL),
Configure the behavior when movie playback is started.,"Укажите, что делать при начале воспроизведения","Настройке поведения, когда начался просмотр фильма.","Настройка поведения видео, при начале воспроизведения.",Настройка действия при начале воспроизведения.,MISMATCH (ALL),
"Configure the behavior when reaching the end of a movie, during movie playback.","Укажите, что делать при окончании воспроизведения",Настройка поведения при достижении конца фильма во время его просмотра.,"Настройка поведения при достижении окончании видео, во время его воспроизведения.",Настройка действия при окончании воспроизведения.,MISMATCH (ALL),
Configure the border width of the subtitles. The dark border makes the subtitles easier to read on a light background.,Настройте ширину границы субтитров. Тёмная грань делает субтитры легко читаемыми на светлом фоне,Настройка ширины границ субтитров. Темная кайма делает субтитры более читаемыми на светлом фоне.,Настрока ширины границы субтитров. Темная граница делает субтитры легко читаемыми на светлом фоне.,Настройте ширину границы субтитров. Темная грань делает субтитры легко читаемыми на светлом фоне.,MISMATCH (ALL),
Configure the brightness level of the front panel display during standby.,,,Настройка уровня яркости дисплея на передней панели в режиме ожидания.,,SOLITARY,
Configure the brightness level of the front panel display.,,,Настройка уровня яркости дисплея на передней панели.,,SOLITARY,
"Configure the color of the external subtitles, alternative (normal in white, italic in yellow, bold in cyan, underscore in green), white or yellow.","Настройте цвет внешних субтитров, альтернативный (нормальный при белом, курсив при желтом, bold при голубом, подчёркивание при зелёном), белый или жёлтый цвета",'',"Настройка цвета внешних субтитров, альтернативный (нормальный белый, желтый курсив, отчетливо голубой, подчеркнутый зеленый), белый или желтый.","Настройте цвет внешних субтитров, альтернативный (нормальный при белом, курсив при желтом, bold при голубом, подчеркивание при зеленом), белый или желтый цвета.",MISMATCH (ALL),
Configure the color of the teletext subtitles.,Настройка цвета телетекста субтитров,Настройка цвета телетекста.,Настройка цвета телетекста субтитров.,Настройка цвета телетекста субтитров.,MISMATCH (ALL),
Configure the contrast level of the front panel display.,Установите уровень контрастности для дисплея,Настройка уровня контрастности VFD дисплея.,Настройка  уровня контрастности дисплея на передней панели.,Установите уровень контрастности для дисплея,MISMATCH (ALL),
Configure the cursor behaviour in the channel selection list. When opening the channel selection list you can keep on the current service or already select up/down and you are able to revert the B+/B- buttons.,,,"Настройка поведения курсора при вызове списка выбора каналов. Вы можете сохранить курсор на текущем сервисе или выбрать положение курсора на один сервис выше/ниже, так же можно назначить кнопки B+/B- в обратном порядке.",,SOLITARY,
Configure the duration in hours the receiver should go to standby when the receiver is not controlled.,,,"Настройка продолжительности времени в часах, до перехода в режим ожидания, если ресивер находится без управления (использования пульта).",,SOLITARY,
Configure the duration in minutes for the screensaver.,Через какое время показывать заставку,,Настройка продолжительности в минутах для показа заставки (хранитель экрана).,,MISMATCH (SOME),
Configure the duration in minutes for the sleeptimer. Select this entry and click OK or green to start/stop the sleeptimer,,,Настройка продолжительности в минутах для таймера сна. Выберите эту строку и нажмите ОК или зеленую кнопку для запуска/остановки таймера сна.,,SOLITARY,
Configure the duration when the receiver should go to shut down in case the receiver is in standby mode.,,,"Настройка продолжительности времени до выключения (глубокий режим ожидания) ресивера, если ресивер находится в режиме ожидания.",,SOLITARY,
Configure the first audio language (highest priority).,Настройка первого языка аудио (Высокий приоритет),Настройте первый язык аудио (наивысший приоритет).,Настройка первого языка аудио (наивысший приоритет).,Настройка первого языка аудио (высокий приоритет).,MISMATCH (ALL),
Configure the first subtitle language (highest priority).,Настройка первого языка субтитров (Высокий приоритет),Настройте первый язык субтитров (наивысший приоритет).,Настройка первого языка субтитров (наивысший приоритет).,Настройка первого языка субтитров (высокий приоритет).,MISMATCH (ALL),
Configure the font size of the subtitles.,Настройка размера шрифта субтитров,Настройте размер шрифта субтитров.,Настройка размера шрифта субтитров.,Настройка размера шрифта графических субтитров.,MISMATCH (ALL),
Configure the fourth audio language.,Настройка четвёртого языка аудио,Настройте язык четвертого аудио-трака.,Настройка четвертого языка аудио.,Настройка четвертого языка аудио.,MISMATCH (ALL),
Configure the fourth subtitle language.,Настройка четвёртого языка субтитров,Настройте четвертый язык субтитров.,Настройка четвертого языка субтитров.,Настройка четвертого языка субтитров.,MISMATCH (ALL),
Configure the function of the '0' button when Picture in Picture is active.,,,"Настройка функции кнопки '0' , если  PiP активирован.",,SOLITARY,
Configure the gateway.,Настройка шлюза,Настройка шлюза.,Настройка шлюза.,Настройка шлюза.,MISMATCH (ALL),
Configure the general audio delay of Dolby Digital sound tracks.,,,Настройка общей задержки звуковых дорожек со звуком Dolby Digital.,,SOLITARY,
Configure the general audio delay of stereo sound tracks.,,,Настройка общей задержки звуковых дорожек со стереозвуком.,,SOLITARY,
Configure the general audio volume step size (limit 1-10).,Укажите шаг громкости звука (von 1-10).,,"Настройка общего размера шага громкости звука (лимит 1-10), по умолчанию - 5.",,MISMATCH (SOME),
Configure the hard disk drive to go to standby after the specified idle time.,Настройка жёсткого диска для перехода в режим ожидания после простоя в течении определённого времени,,"Настройка жесткого диска, для перевода его в режим ожидания, после определенного времени простоя.",,MISMATCH (SOME),
Configure the horizontal alignment of the subtitles.,Настройка горизонтального выравнивания субтитров,Настройте горизонтальное выравнивание субтитров.,Настройка горизонтального выравнивания субтитров.,Настройка горизонтального выравнивания субтитров.,MISMATCH (ALL),
"Configure the initial fast forward speed. When you press the fast forward button, winding will start at this speed.",Выберите начальную скорость перемотки вперёд,"Настройка начальной скорость перемотки вперед. При нажатии на кнопку ускоренной перемотки вперед, перемотка начнется на этой скорости.","Выберите начальную скорость перемотки вперед. При нажатии на кнопку перемотки вперед, перемотка начнется на этой скорости.",Выберите начальную скорость перемотки вперед.,MISMATCH (ALL),
"Configure the initial rewind speed. When you press the rewind button, winding will start at this speed.",Выберите начальную скорость перемотки назад,,"Выберите начальную скорость перемотки назад. При нажатии на кнопку перемотки назад, перемотка начнется на этой скорости.",,MISMATCH (SOME),
Configure the latitude of your location.,Укажите широту вашего местонахождения,Настройте широту вашего местоположения.,Настройка долготы Вашего местоположения.,Установите долготу вашего местоположения.,MISMATCH (ALL),
Configure the longitude of your location.,Укажите долготу вашего местонахождения,Настройте долготу вашего местоположения.,Настройка широты Вашего местоположения.,Установить широту вашего местоположения.,MISMATCH (ALL),
"Configure the minimum amount of disk space to be available for recordings. When the amount of space drops below this value, deleted items will be removed from the trash can.","Настройка минимального объёма дискового пространства, которое должно быть доступно для записи. Когда количество пространства падает ниже этого значения, записи будут удалены из корзины","Укажите минимальный объем дискового пространства доступного для записи. Когда размер доступного пространства будет ниже этого значения, корзина будет очищена.","Настройка минимального объема дискового пространства, которое должно быть доступно для записи. Когда количество свободного объема падает ниже этого значения, файлы будут удалены из корзины.","Настройка минимального объема дискового пространства, которое должно быть доступно для записи. Когда количество пространства падает ниже этого значения, записи будут удалены из корзины.",MISMATCH (ALL),
Configure the nameserver (DNS).,Настройка DNS,Настройка сервера имен (DNS).,Настройка сервера имен (DNS).,Вы можете установить имя сервера.,MISMATCH (ALL),
Configure the netmask.,Настройки маски подсети,Настройка маски локальной сети.,Настройка маски сети.,Настройка маски подсети.,MISMATCH (ALL),
Configure the number of days after which items are automaticaly removed from the trash can.,,,"Настройка количества дней, через которые файлы будут автоматически удалены из корзины.",,SOLITARY,
Configure the number of days old timers are kept before they are automatically removed from the timer list.,Настройка количества дней для хранения старых таймеров и их автоматического удаления из списка таймеров,"Настройка количества дней хранятся выполненных таймеров, прежде чем они автоматически удаляются из списка.","Настройка количества дней, для хранения выполненных таймеров и затем автоматического удаления из списка таймеров.","Настройка количества дней, для хранения старых таймеров и затем автоматического удаления из списка таймеров.",MISMATCH (ALL),
Configure the offline decoding delay in milliseconds. The configured delay is observed at each control word parity change.,Настройка задержки оффлайн-декодирования в миллисекундах,,Настройка задержки декодирования оффлайн в миллисекундах. Настроенная задержка наблюдается при каждой смене управляющего слова четности.,,MISMATCH (SOME),
Configure the possible fast forward speeds.,Настройка возможных скоростей при быстрой перемотке вперёд,Настройка возможных скоростей при перемотке вперед,Настройка возможных скоростей при быстрой перемотке вперед.,Настройка возможных скоростей при быстрой перемотке вперед.,MISMATCH (ALL),
Configure the possible rewind speeds.,Настройка возможных скоростей при быстрой перемотке назад,Настройте возможные скорости при обратной перемотке.,Настройка возможных скоростей при перемотке назад.,Настройка возможных скоростей при перемотке назад.,MISMATCH (ALL),
Configure the primary EPG language.,Настройка основного языка ТВ-гида,Настройка основного языка EPG.,Настройка первого языка EPG.,Настройка основного языка телегида,MISMATCH (ALL),
Configure the refresh rate of the screen.,Укажите частоту обновления экрана,Настройка частоты обновления экрана.,Настройка частоты обновления экрана.,,MISMATCH (SOME),
Configure the screen resolution in PC output mode.,,,Настройка разрешения экрана в режиме выхода ПК.,,SOLITARY,
Configure the second audio language.,Настройка второго языка аудио,Настрока языка второго аудио-трака.,Настройка второго языка аудио.,Настройка второго языка аудио.,MISMATCH (ALL),
Configure the second subtitle language.,Настройка второго языка субтитров,Настройка второго языка субтитров.,Настройка второго языка субтитров.,Настройка второго языка субтитров.,MISMATCH (ALL),
Configure the secondary EPG language.,Настройка вторичного языка ТВ-гида,Настройка вторго языка EPG.,Настройка вторичного языка EPG.,Настройка вторичного языка телегида,MISMATCH (ALL),
Configure the sharpness of the video scaling.,,,Настройка резкости масштабирования видео.,,SOLITARY,
Configure the skip time interval for the '1'/'3' buttons.,Настройте время пропуска при нажатии клавиш '1'/'3',,Настройка интервала время при нажатии кнопок '1'/'3',,MISMATCH (SOME),
Configure the skip time interval for the '4'/'6' buttons.,Настройте время пропуска при нажатии клавиш '4'/'6',,Настройка интервала время при нажатии кнопок '4'/'6',,MISMATCH (SOME),
Configure the skip time interval for the '7'/'9' buttons.,Настройте время пропуска при нажатии клавиш '7'/'9',,Настройка интервала время при нажатии кнопок '7'/'9',,MISMATCH (SOME),
Configure the slow motion speeds.,Настройка низких скоростей,Настройка замедленного воспроизведения.,Настройка низких скоростей перемотки.,Настройка низких скоростей.,MISMATCH (ALL),
Configure the source of the frontend data as shown on the infobars. 'Settings' is as stored on the settings. 'Tuner' is as reported by the tuner.,Настройка источника отображения данных в инфобаре. 'Настройки' - отображать информацию из настроек. 'Тюнер' - отображать информацию из тюнера,,Настройка для получения источника данных интерфейса в инфобарах. 'Установки' - данные берутся из файла lamedb. 'Тюнер' - непосредственно из данных опрашиваемого тюнера.,Настройка источника отображения данных в инфобаре. 'Установки' - отображать информацию из настроек. 'Тюнер' - отображать информацию из тюнера.,MISMATCH (SOME),
Configure the speed of the background deletion process. Lower speed will consume less hard disk drive performance.,Настройка скорости процесса удаления в фоновом режиме. Низкая скорость оказывает меньшее влияние на производительность жёсткого диска,Настройка скорости удаления в фоне. Понижение скорости приведет к меньшей потребляемой производительности жесткого диска.,Настройка скорости процесса удаления в фоновом режиме. Низкая скорость будет иметь меньшее влияние на производительность жесткого диска.,Настройка скорости процесса удаления в фоновом режиме. Низкая скорость будет иметь меньшее влияние на производительность жесткого диска.,MISMATCH (ALL),
Configure the speed of the fan,,,Настройка скорости работы вентилятора.,,SOLITARY,
Configure the subtitle delay when timing information is not available.,"Настройте задержку субтитров, когда информация о времени не доступна","Настройка задержки субтитров, когда временная информация недоступна.","Настройка задержки субтитров, когда информация о времени не доступна.","Настройка задержки субтитров, когда информация о времени не доступна.",MISMATCH (ALL),
Configure the third audio language.,Настройка третьего языка аудио,Настройте язык третьего аудио-трака.,Настройка третьего языка аудио.,Настройка третьего языка аудио.,MISMATCH (ALL),
Configure the third subtitle language.,Настройка третьего языка субтитров,Настройка третего языка субтитров.,Настройка третьего языка субтитров.,Настройка третьего языка субтитров.,MISMATCH (ALL),
Configure the transparency of the OSD.,,,Настройка прозрачности экранного меню (OSD).,,SOLITARY,
Configure the transparency of the black background of graphical DVB subtitles.,Настройка прозрачности на чёрном фоне графических субтитров DVB,Настройка прозрачности черного фона графических субтитров DVB.,Настройка прозрачности в черном фоне графических субтитров DVB.,Настройка прозрачности на черном фоне графических субтитров DVB.,MISMATCH (ALL),
Configure the tuner mode.,Настройка режима тюнера,Настройка режима тюнера.,Настройка режима тюнера.,Настройка режима тюнера.,MISMATCH (ALL),
Configure the type of status indication icons shown in the movielist.,"Настройка вида значков индикации состояния, отображаемых в списке фильмов",,"Настройка вида значков индикации статуса, при показе в списке фильмов.",,MISMATCH (SOME),
"Configure the vertical position of the subtitles, measured from the bottom of the screen.","Настройка вертикального положения субтитров, отмеряется от нижней части экрана","Настройка вертикального положения субтитров, измерение от нижней части экрана.","Настройка вертикального положения субтитров, измеряется от нижней части экрана.","Настройка вертикального положения субтитров, измеряется от нижней части экрана.",MISMATCH (ALL),
Configure the video output mode (or resolution).,,,Настройка режима видеовыхода (или разрешение).,,SOLITARY,
Configure the way in which the receiver changes channels.,,,Настройка поведения ресивера при переключении каналов.,,SOLITARY,
