msgid,openatv,openhdf,openpli,openvix,STATUS
Please wait while your network is restarting...,"Моля, изчакайте докато вашата мрежа се рестартира...",Моля изчакайте докате мрежата се рестартира...,Моля изчакайте докато мрежата се рестартира...,,MISMATCH (SOME)
"Please wait, restarting cardserver.",,,"Моля изчакайте, кардсървъра се рестартира.",,SOLITARY
"Please wait, restarting softcam and cardserver.",'',,"Моля изчакайте, емулатора и кардсървъра се рестартират.",,INCOMPLETE (SOME)
"Please wait, restarting softcam.",,,"Моля изчакайте, емулатора се рестартира.",,SOLITARY
Please wait...,Моля изчакайте...,Моля изчакайте...,Моля изчакайте...,Моля изчакайте...,CONSISTENT (ALL)
Please wait... Loading list...,Моля изчакайте...Списъка се зарежда...,Моля изчакайте...Зареждам списък...,Моля изчакайте...Зареждам списък...,Моля изчакайте...Зареждам списък...,MISMATCH (ALL)
Plugin Browser,Браузър за плъгини,'',Плъгин Браузър,'',MISMATCH (ALL)
Plugin browser,Браузър за плъгини,,Плъгин браузър,,MISMATCH (SOME)
Plugin manager activity information,Информация за активността на мениджъра на плъгини,'',Плъгин мениджър - информация,'',MISMATCH (ALL)
Plugin manager help,Помощник на мениджъра на плъгини,'',Плъгин мениджър - помощ,'',MISMATCH (ALL)
Plugins,Плъгини,Плъгини,Плъгини,Плъгини,CONSISTENT (ALL)
Poland,'',,Полша,'',INCOMPLETE (SOME)
Polarisation,Поляризация,,Поляризация,,CONSISTENT (SOME)
Polarization,Поляризация,Поляризация,Поляризация,Поляризация,CONSISTENT (ALL)
Polish,Полски,Полски,Полски,Полски,CONSISTENT (ALL)
Port,Порт,'',Порт,'',INCOMPLETE (ALL)
Port A,Порт А,Порт А,Порт А,Порт А,CONSISTENT (ALL)
Port B,Порт B,Порт B,Порт B,Порт B,CONSISTENT (ALL)
Port C,Порт C,Порт C,Порт C,Порт C,CONSISTENT (ALL)
Port D,Порт D,Порт D,Порт D,Порт D,CONSISTENT (ALL)
Port of fallback remote receiver,,,Порт на резервния отдалечен приемник,,SOLITARY
Portugal,,,Португалия,,SOLITARY
Portuguese,Португалски,Португалски,Португалски,Португалски,CONSISTENT (ALL)
Position,,,Позиция,,SOLITARY
Position of completed timers in timerlist,,,Позиция на завършените таймери в списъка с таймерите,,SOLITARY
Position stored at index,Позиция съхранена при индекс,,Позицията е съхранена с номер,,MISMATCH (SOME)
Positioner,Позиционер,Позиционер,Позиционер,Позиционер,CONSISTENT (ALL)
Positioner (selecting satellites),Позиционер (Избор на сателити),,Позиционер (избор на сателити),,MISMATCH (SOME)
Positioner setup,Настройка на позиционер,Настройка позиционер,Настройка на позиционер,Настройка позиционер,MISMATCH (ALL)
Positioner setup log,,,Лог на настройките на позиционера,,SOLITARY
Power LED,,,LED на бутон Включване,,SOLITARY
Power management. Consult your receiver's manual for more information.,'',,Управление на захранването. За повече информация се консултирайте с инструкцията за вашия приемник.,'',INCOMPLETE (SOME)
Power on display,,,Включване на дисплея,,SOLITARY
Power threshold in mA,Включване праг в mA,Праг на захранването в mA,Праг на захранването в mA,Праг на захранването в mA,MISMATCH (ALL)
Power threshold. Consult your receiver's manual for more information.,'',,Праг на захранването. За повече информация се консултирайте с инструкцията за вашия приемник.,'',INCOMPLETE (SOME)
PowerMenu,,,Меню за Изключване,,SOLITARY
Predefined transponder,Предварително дефиниран транспондер,Определен транспондер,Определен транспондер,Определен транспондер,MISMATCH (ALL)
Prefer AC3 track,Предпочитан AC3 track,'',Приоритет AC3 аудио пътечка,'',MISMATCH (ALL)
Prefer AC3+ track,Предпочитан AC3+ track,,Приоритет AC3+ аудио пътечка,'',MISMATCH (SOME)
Prefer audio track stored by service,"Предпочитане на audio track , съхранен от сервиз",'',"Приоритет аудио пътечка, избрана за канала",'',MISMATCH (ALL)
Prefer graphical DVB subtitles,Предпочитане на графични DVB субтитри,'',Приоритет графически DVB субтитри,'',MISMATCH (ALL)
Prefer subtitles for hearing impaired,Предпочитане на субтитри за хора с увреден слух,'',Приоритет субтитри за хора с нарушен слух,'',MISMATCH (ALL)
Prefer subtitles stored by service,Предпочитане на субтитри съхранявани от сервизи,'',"Приоритет субтитри, избрани за канала",'',MISMATCH (ALL)
Preferred tuner,Предпочитан тунер,'',Приоритетен тунер,'',MISMATCH (ALL)
Preferred tuner ATSC,,,Приоритетен ATSC тунер,'',INCOMPLETE (SOME)
Preferred tuner ATSC for recordings,,,Приоритетен ATSC тунер за записи,'',INCOMPLETE (SOME)
Preferred tuner DVB-C,,,Приоритетен тунер DVB-C,'',INCOMPLETE (SOME)
Preferred tuner DVB-C for recordings,,,Приоритетен тунер DVB-C за записи,'',INCOMPLETE (SOME)
Preferred tuner DVB-S,,,Приоритетен тунер DVB-S,'',INCOMPLETE (SOME)
Preferred tuner DVB-S for recordings,,,Приоритетен тунер DVB-S за записи,'',INCOMPLETE (SOME)
Preferred tuner DVB-T,,,Приоритетен тунер DVB-T,'',INCOMPLETE (SOME)
Preferred tuner DVB-T for recordings,,,Приоритетен тунер DVB-T за записи,'',INCOMPLETE (SOME)
Preferred tuner for recordings,Предпочитан тунер за записи,,Приоритетен тунер за записи,'',MISMATCH (SOME)
Preparing... Please wait,"Подготвя се... Моля, изчакайте",Подготовка...Моля изчакайте,Подготовка...Моля изчакайте,Подготовка...Моля изчакайте,MISMATCH (ALL)
Press '0' to toggle PiP mode,"Натиснете '0',за да превключите в режим PiP",,"Натиснете '0', за смяна на режима PiP",'',MISMATCH (SOME)
Press 'OK' for attach function.,,,Натиснете „OK“ за функция на прикачване.,,SOLITARY
Press 'OK' for attach next function or 'CH+/-' for edit attached.,,,Натиснете „OK“ за прикачване на следващата функция или „CH +/-“ за прикачена редакция.,,SOLITARY
Press 'OK' for remove item or 'CH+/-' for toggle to list of features.,,,Натиснете „OK“ за премахване на елемент или „CH +/-“ за превключване към списък с функции.,,SOLITARY
Press 'OK' for remove item or < > for change order or 'CH+/-' for toggle to list of features.,,,Натиснете „OK“ за премахване на елемент или <> за реда за промяна или „CH +/-“ за превключване към списък с функции.,,SOLITARY
Press INFO on your remote control for additional information.,Натиснете INFO на дистанционното за допълнителна информация.,'',Натиснете бутон INFO на Вашето дистанционно за допълнителна информация.,'',MISMATCH (ALL)
Press MENU on your remote control for additional options.,Натиснете MENU на дистанционното за допълнителни опции.,'',Натиснете бутон MENU на Вашето дистанционно за допълнителни опции.,'',MISMATCH (ALL)
Press OK on your remote control to continue.,"Натиснете OK, на дистанционното за да продължите.",Натиснете ОК на дистанционното за да продължите.,Натиснете ОК на Вашето дистанционно за да продължите.,Натиснете ОК на дистанционното за да продължите.,MISMATCH (ALL)
Press OK to activate the settings.,,Натиснете ОК за да активирате настройките.,Натиснете ОК за да активирате настройките.,Натиснете ОК за да активирате настройките.,CONSISTENT (SOME)
Press OK to edit the settings.,"Натиснете ОК, за да редактирате настройките.",Натиснете ОК за да редактирате настройките.,Натиснете ОК за да редактирате настройките.,Натиснете ОК за да редактирате настройките.,MISMATCH (ALL)
Press OK to get further details for %s,"Натиснете ОК ,за повече детайли относно %s",Натиснете ОК за повече детайли относно %s,Натиснете ОК за повече детайли относно %s,Натиснете ОК за повече детайли относно %s,MISMATCH (ALL)
Press OK to scan,"Натиснете OK, за да сканирате",Натиснете ОК за търсене,Натиснете ОК за търсене,Натиснете ОК за търсене,MISMATCH (ALL)
Press OK to select a group of satellites to configure in one block.,,,Натиснете OK за да изберете група от сателити за конфигурирането им като един блок.,,SOLITARY
Press OK to select a provider.,"Натиснете OK, за да изберете провайдер.",,Натиснете ОК за избор на провайдер.,,MISMATCH (SOME)
Press OK to select a service.,"Натиснете OK, за да изберете сервизи.",,Натиснете ОК за избор на канал.,,MISMATCH (SOME)
Press OK to select satellites,"Натиснете OK, за да изберете сателити",,Натиснете ОК за избор на сателити,,MISMATCH (SOME)
Press OK to select/deselect a CAId.,"Натиснете OK, за да изберете/изключите дадено CAID.",'',Натиснете ОК за избор/отмяна на CAId.,'',MISMATCH (ALL)
Press OK to toggle the selection,"Натиснете OK, за да превключите избора",,Натиснете ОК за потвърждение или отмяна,,MISMATCH (SOME)
Press OK to toggle the selection.,"Натиснете OK, за да превключите избора.",'',Натиснете ОК за потвърждение или отмяна.,'',MISMATCH (ALL)
"Press OK, save and exit...",,,"Натиснете ОК, запазване и изход...",'',INCOMPLETE (SOME)
Press or select button and then press 'OK' for attach function.,,,Натиснете или изберете бутон и след това натиснете 'OK' за функция на прикачване.,,SOLITARY
Press or select button and then press 'OK' for attach next function or edit attached.,,,Натиснете или изберете бутон и след това натиснете 'OK' за прикачване на следваща функция или редактиране на прикачената.,,SOLITARY
Press yellow to set this interface as default interface.,,'',Натиснете жълтия бутон за избор на този интерфейс като дефолтен.,,INCOMPLETE (SOME)
Prev,,,Предишен,,SOLITARY
Preview,Предварителен преглед,'',Преглед,'',MISMATCH (ALL)
Preview menu,Меню за предварителен преглед,Меню преглед,Меню преглед,Меню преглед,MISMATCH (ALL)
Preview selected channel,Предварителен преглед на избрания канал,,Преглед на избрания канал,,MISMATCH (SOME)
Primary DNS,Основен DNS,Основен DNS,Основен DNS,Основен DNS,CONSISTENT (ALL)
Prime time,,,Прайм-тайм,,SOLITARY
Priority,Приоритет,Приоритет,Приоритет,Приоритет,CONSISTENT (ALL)
Process,Процес,'',Процес,'',INCOMPLETE (ALL)
Progress,Прогрес,'',Прогрес,'',INCOMPLETE (ALL)
Progress bar left,Прогрес бар в ляво,'',Прогрес-бар отляво,'',MISMATCH (ALL)
Progress bar right,Прогрес бар в дясно,'',Прогрес-бар отдясно,'',MISMATCH (ALL)
Progress:,Прогрес:,,Прогрес:,,CONSISTENT (SOME)
Properties of current title,Свойства за текущото заглавие,Свойства за текущото заглавие,Свойства за текущото заглавие,Свойства за текущото заглавие,CONSISTENT (ALL)
Protect Screens,Защита на екраните,,Защита меню,,MISMATCH (SOME)
Protect configuration,Защита на конфигурацията,,Защита на конфигурация,,MISMATCH (SOME)
Protect context menus,Защита на контекстните менюта,,Защита на контекстно меню,,MISMATCH (SOME)
Protect main menu,Защита на основмото меню,,Защита на главно меню,,MISMATCH (SOME)
Protect manufacturer reset screen,,,Защита меню нулиране до дефолтни настройки,'',INCOMPLETE (SOME)
Protect menu sort,,,Защита меню подреждане,,SOLITARY
Protect movie list,Защита на филмовия списък,,Защита на списъка с филми,,MISMATCH (SOME)
Protect on epg age,Защита на EPG за възрастни,,Защити каналите при възрастово ограничение в EPG,,MISMATCH (SOME)
Protect plugin browser,Защита на плъгин браузъра,,Защита на плъгин браузъра,'',INCOMPLETE (SOME)
Protect services,Защита на сервизите,Защита канали,Защита на канали,Защита канали,MISMATCH (ALL)
Protect software update screen,,,Защита менюто за актуализация на софтуера,,SOLITARY
Protect standby menu,Защита на standby менюто,,Защита менюто за изключване,,MISMATCH (SOME)
Protect timer menu,Защита на таймер менюто,,Защита менюто за таймери,,MISMATCH (SOME)
Provider,Провайдер,Провайдър,Провайдър,Провайдър,MISMATCH (ALL)
Providers,Провайдери,Провайдъри,Провайдъри,Провайдъри,MISMATCH (ALL)
Puerto Rico,'',,Пуерто Рико,'',INCOMPLETE (SOME)
Purge deleted user bouquets,,,Премахване на изтритите букети,'',INCOMPLETE (SOME)
Put TV in standby,Постави ТВ в standby,'',Изключи ТВ в режим готовност,'',MISMATCH (ALL)
Put receiver in standby,,,Изключи аудио/видео система в режим готовност,,SOLITARY
Python frontend for /tmp/mmi.socket,'','',Питон интерфейс за /tmp/mmi.socket,'',INCOMPLETE (ALL)
Python version: ,,,Питон версия: ,,SOLITARY
Qatar,'',,Катар,'',INCOMPLETE (SOME)
Question,Въпрос,,Въпрос,,CONSISTENT (SOME)
Quick,Бързо,Бързо,Бързо,Бързо,CONSISTENT (ALL)
Quick zap,Бърз zap,,Бързо превключване,,MISMATCH (SOME)
REC,Запис,,REC,'',MISMATCH (SOME)
RF output,RF изход,RF изход,RF изход,,CONSISTENT (SOME)
RGB,'','',RGB,'',INCOMPLETE (ALL)
Radio,,,Радио,'',INCOMPLETE (SOME)
Ram disk,,,Ram диск,,SOLITARY
Random,Произволно,Произволно,Произволно,Произволно,CONSISTENT (ALL)
Rating defined by broadcaster - %d,Оценка определена от телевизионен оператор - %d,'',Рейтинг определен от излъчващия - %d,'',MISMATCH (ALL)
Rating undefined,Рейтинг неопределен,'',Неопределен рейтинг,'',MISMATCH (ALL)
Really close without saving settings?,"Наистина ли да затворя, без да запазя настройките?",Да затворя ли без запис на настройките?,Да затворя ли без запис на настройките?,Да затворя ли без запис на настройките?,MISMATCH (ALL)
Really delete done timers?,Наистина ли да изтрия готовите таймери?,Да изтрия ли завършените таймери?,Да изтрия ли завършените таймери?,,MISMATCH (SOME)
Really exit the subservices quickzap?,Наистина ли да изляза от subservices quickzap?,Изход от бързо превключване на подканали?,Изход от бързо превключване на подканали?,Изход от бързо превключване на подканали?,MISMATCH (ALL)
Really perform a manufacturer reset now?,,,Да се извърши ли фабрично нулиране сега?,,SOLITARY
Really reboot now?,Наистина ли да рестартирам сега?,Да рестартирам ли сега?,Да рестартирам ли сега?,Да рестартирам ли сега?,MISMATCH (ALL)
Really restart in debug mode now?,,,Да рестартирам ли в режим отстраняване на грешки сега?,,SOLITARY
Really restart now?,Наистина ли да рестартирам сега?,Да рестартирам ли сега?,Да рестартирам ли сега?,Да рестартирам ли сега?,MISMATCH (ALL)
Really shutdown now?,Наистина ли да изключа сега?,Да изключа ли приемника?,Да изключа ли приемника?,Да изключа ли приемника?,MISMATCH (ALL)
Really store at index %2d for current position?,,,Да съхраня ли с номер %2d текущата позиция?,'',INCOMPLETE (SOME)
Really update the frontprocessor and reboot now?,,,Да обновя ли фронтпроцесора и да рестартирам сега?,,SOLITARY
Really update your settop box and reboot now?,,,Да обновя ли Вашия приемник и да рестартирам сега?,,SOLITARY
Reboot,Рестарт,Рестарт,Рестартиране,Рестарт,MISMATCH (ALL)
Rec,,,Rec,,SOLITARY
Recall to previous service,,,Връщане към предишния канал,,SOLITARY
Reception settings,Настройки на рецепцията,,Параметри за приема,,MISMATCH (SOME)
Record,Запис,Запис,Запис,Запис,CONSISTENT (ALL)
Record time limited due to conflicting timer %s,Времето за запис е ограничено поради конфликт с таймер %s,Времето за запис е ограничено поради конфликт с таймер %s,Времето за запис е ограничено поради конфликт с таймер %s,Времето за запис е ограничено поради конфликт с таймер %s,CONSISTENT (ALL)
Recorded files...,,,Записани файлове...,,SOLITARY
Recording,Записване,Запис,Запис,Запис,MISMATCH (ALL)
Recording Setup,Настройка на записване,,Настройка за записи,,MISMATCH (SOME)
Recording in progress,Записването е в прогрес,'',В момента тече запис,'',MISMATCH (ALL)
Recording paths,,,Местоположения за запис,,SOLITARY
Recording type,Тип на записване,'',Тип записи,'',MISMATCH (ALL)
Recording(s) are in progress or coming up in few seconds!,'',Запис(и) се извършват или ще започнат до няколко секунди!,Запис(и) се извършват или ще започнат до няколко секунди!,Запис(и) се извършват или ще започнат до няколко секунди!,INCOMPLETE (ALL)
Recordings,Записи,Записи,Записи,Записи,CONSISTENT (ALL)
Recordings always have priority,Записите винаги имат предимство,Записите винаги са с приоритет,Записите винаги са с приоритет,Записите винаги са с приоритет,MISMATCH (ALL)
Red,,'',Червен,'',INCOMPLETE (SOME)
Red button...,Червен бутон...,'',Червен бутон...,'',INCOMPLETE (ALL)
Red colored,Червено оцветен,,Оцветен в червено,,MISMATCH (SOME)
Reenter PIN,Въведете отново PIN,,Въведете отново PIN-кода,,MISMATCH (SOME)
Reflash recommended!,,,Препоръчва се префлашване!,'',INCOMPLETE (SOME)
Refresh,,,Обновяване,,SOLITARY
Refresh rate,Скорост на обновяване,'',Честота на обновяване,'',MISMATCH (ALL)
Refresh rate selection.,Избор на скорост на обновяване.,Избор честота на обновяване.,Избор честота на обновяване.,Избор честота на обновяване.,MISMATCH (ALL)
Refusing to move to the same directory,,,Не може да се премести в същата директория,,SOLITARY
Regard deep standby as standby,Вземи deep standby като standby,'',Считай изключването както режим готовност,'',MISMATCH (ALL)
Region,Oбласт,,Регион,'',MISMATCH (SOME)
Relative,Относителен,'',Относително,'',MISMATCH (ALL)
Relevant PIDs routing,,,Съответни PIDs маршрути,'',INCOMPLETE (SOME)
Reload,Презареждане,Презареди,Презареди,Презареди,MISMATCH (ALL)
Reload blacklists,Презареждане на черните списъци,,Презареди черния списък,,MISMATCH (SOME)
Reloading bouquets and services...,Презареждане на букети и сервизи...,'',Презаревдане на букетите и каналите...,'',MISMATCH (ALL)
Remember last service in PiP,Запомни последният сервиз в PiP,,Запомни последния канал в PiP,,MISMATCH (SOME)
Remember service PIN,Запомни PIN на сервиза,'',Помни ПИН кода,'',MISMATCH (ALL)
"Reminder, you have chosen to save timeshift file.",,,"Напомняне, Вие избрахте да запазите таймшифт файла.",'',INCOMPLETE (SOME)
Remote control type,Тип дистанционно управление,'',Тип дистанционно,'',MISMATCH (ALL)
Remote control type setup,,,Настройка на типа дистанционно,,SOLITARY
Removal has completed.,,,Изтриването приключи.,,SOLITARY
Remove,Премахване,Премахни,Премахни,Премахни,MISMATCH (ALL)
Remove a mark,Премахване на отметката,Премахни Отметка,Премахни Отметка,Премахни Отметка,MISMATCH (ALL)
Remove a nameserver entry,Премахване на вписването на сървър за имена,,Премахни DNS,,MISMATCH (SOME)
Remove all alternatives,,,Премахни всички алтернативи,,SOLITARY
Remove all logfiles,,,Премахване на всички лог-файлове,,SOLITARY
Remove all new found flags,,,Премахни всички маркировки за 'нов канал',,SOLITARY
Remove bookmark,Премахване на отметка,,Премахване на отметка,,CONSISTENT (SOME)
Remove bouquet from parental protection,,,Премахни букет от родителския контрол,,SOLITARY
Remove cable services,,,Премахни кабелни канали,,SOLITARY
Remove completed timers after (days),Премахване на завършелите таймери след (дни),'',Премахване на завършените таймери след (дни),,MISMATCH (SOME)
Remove currently selected title,Премахване на текущото избрано заглавие,Премахни избраното заглавие,Премахни избраното заглавие,Премахни избраното заглавие,MISMATCH (ALL)
Remove directory,,,Премахни директория,,SOLITARY
Remove entry,,,Премахни,,SOLITARY
Remove from parental protection,,,Премахни от родителски контрол,,SOLITARY
Remove items from trash can after (days),Премахване на елементи от кошчето за боклук след (дни),'',Премахни файловете от кошчето след (дни),'',MISMATCH (ALL)
Remove new found flag,,,Премахване на маркировката за 'нов канал',,SOLITARY
Remove plugins,Премахване на плъгини,Премахни Плъгини,Премахни Плъгини,Премахни Плъгини,MISMATCH (ALL)
Remove selected satellite,,,Премахни избрания сателит,,SOLITARY
Remove terrestrial services,,,Премахни наземни канали,,SOLITARY
Remove this logfile,,,Премахни този лог-файл,,SOLITARY
Remove title,Премахване на заглавието,Премахни заглавие,Премахни заглавие,Премахни заглавие,MISMATCH (ALL)
Removing,Премахването на,Премахвам,Премахвам,Премахвам,MISMATCH (ALL)
Removing directory %s failed. (Maybe not empty.),Премахването на директория %s не успя. (Може би не е празна.),Грешка при премахване на директория %s. (Може би не е празна.),Грешка при премахване на директория %s. (Може би не е празна.),Грешка при премахване на директория %s. (Може би не е празна.),MISMATCH (ALL)
Removing partition table,Премахване на таблицата на дяловете,,Премахване на таблицата за дял,,MISMATCH (SOME)
Rename,Преименувай,Преименувай,Преименувай,Преименувай,CONSISTENT (ALL)
Rename entry,,,Преименувай избраното,,SOLITARY
Rename name and description for new events,Преименуване на име и описание за нови събития,,Преименувай името и описанието за нови събития,'',MISMATCH (SOME)
Repeat,Повторение,,Повтори,,MISMATCH (SOME)
Repeat leave standby messages,,,Повтори командата за изход от режим готовност,,SOLITARY
Repeat playlist,,,Повтори плейлиста,,SOLITARY
Repeat type,Тип повторение,,Тип повторения,,MISMATCH (SOME)
Repeating event currently recording.\nWhat do you want to do?,,,Повтарящо се предаване се записва.\nКакво искате да направите?,,SOLITARY
Repeating event currently recording... What do you want to do?,Повтарящото събитие в момента се записва ... Какво искате да направя?,Повтарящо се предаване се записва... Какво искате да направя?,Повтарящо се предаване се записва... Какво искате да направите?,Повтарящо се предаване се записва... Какво искате да направя?,MISMATCH (ALL)
Repeats,Повторения,Повторения,Повторения,Повторения,CONSISTENT (ALL)
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),Сменете `- ` в диалози с цветен текст на говорителя (като телетекст субтитри за хора с увреден слух),,Замяна `- ` в диалози с оцветяване на текста на говорещия (като телетекст субтитри за хора с нарушен слух).,'',MISMATCH (SOME)
Request for physical address report,,,Заявка за доклад на физическия адрес,,SOLITARY
Request for vendor report,,,Заявка за доклад на доставчика,,SOLITARY
Require authentication for http streams,Изискване за удостоверяване за HTTP потоци,,Трябва удостоверяване за http стриймове,'',MISMATCH (SOME)
Required medium type:,Задължителен тип носител:,'',Нужен тип носител(диск):,'',MISMATCH (ALL)
Rereading partition table,Препрочитана таблица на дялове,'',Препрочитане на дяловите таблици,,MISMATCH (SOME)
Reserved,Резервирано,'',Запазено,'',MISMATCH (ALL)
Reset,Нулиране,'',Нулиране,'',INCOMPLETE (ALL)
Reset and renumerate title names,Нулиране и скоростно преименуване на имената на заглавията,'',Нулирай и преномерирай имената на заглавията,'',MISMATCH (ALL)
Reset order (All),,,Нулиране на подредбата (Всички),,SOLITARY
Reset persistent PIN code,Нулиране на персистиращ ПИН код,,Нулиране на постоянния PIN-код,,MISMATCH (SOME)
Reset playback position,Нулиране позицията на възпроизвеждане,'',Нулиране на позициите за възпроизвеждане,'',MISMATCH (ALL)
Reset video enhancement settings to system defaults?,Нулиране на настройките на видео подобрение към системните настройки по подразбиране?,'',Нулиране настройките за подобряване на картината до тези по подразбиране?,'',MISMATCH (ALL)
Reset video enhancement settings to your last configuration?,Нулиране на настройките на видео подобрение за вашата последна конфигурация?,'',Нулиране настройките за подобряване на картината до Вашата последна конфигурация?,'',MISMATCH (ALL)
Resolution,Резолюция,Резолюция,Резолюция,Резолюция,CONSISTENT (ALL)
Restart,Рестарт,Рестарт,Рестарт,Рестарт,CONSISTENT (ALL)
Restart GUI now?,Рестарт графичен интерфейс сега?,Рестарт GUI сега?,Рестарт GUI сега?,Рестарт GUI сега?,MISMATCH (ALL)
Restart both,,,Рестартирай и двата,,SOLITARY
Restart cardserver,,,Рестарт на кардсървъра,,SOLITARY
Restart enigma,Рестарт енигма,'',Рестарт енигма,,INCOMPLETE (SOME)
Restart enigma in debug mode,,,Рестарт енигма в режим за отстраняване на грешки,,SOLITARY
Restart enigma in standard mode,,,Рестарт енигма в стандартен режим,,SOLITARY
Restart network,Рестарт мрежа,Рестарт мрежа,Рестарт мрежа,Рестарт мрежа,CONSISTENT (ALL)
Restart softcam,,,Рестарт на емулатора,,SOLITARY
Restart test,Рестарт тест,Рестарт тест,Рестарт тест,Рестарт тест,CONSISTENT (ALL)
Restart your network connection and interfaces.\n,Рестартиране на мрежовата ви връзка и интерфейси.\n,Рестартиране на мрежата и интерфейсите.\n,Рестартиране на мрежата и интерфейсите.\n,Рестартиране на мрежата и интерфейсите.\n,MISMATCH (ALL)
Restore,Възстановаване,Възстановаване,Възстановаване,Възстановаване,CONSISTENT (ALL)
Restore backups,Възстановяване на архиви,'',Възстановяване backups,'',MISMATCH (ALL)
Restore defaults,,,Възстанови настройките по подразбиране,,SOLITARY
Restore deleted images,,,Възстанови изтритите имиджи,,SOLITARY
Restore deleted user bouquets,,,Възстанови изтритите букети,'',INCOMPLETE (SOME)
Restore system settings,Възстановяване на системни настройки,Възстановяване на системните настройки,Възстановяване на системните настройки,Възстановяване на системните настройки,MISMATCH (ALL)
Restore your backups by date.,,,Възстановяване на вашите копия по дата.,,SOLITARY
Restore your receiver settings.,,,Възстановяване настройките на вашия приемник.,,SOLITARY
Restoring...,Възстановявам...,'',Възстановяване...,'',MISMATCH (ALL)
Resume from last position,Възобновяване от последната позиция,Възобнови от последното място,Възобнови от последното място,Възобнови от последното място,MISMATCH (ALL)
Resume position at %s,Възобновяване на позиция в %s,'',Текуща позиция %s,'',MISMATCH (ALL)
Resuming playback,Възобновяване на възпроизвеждането,Възобновяване на възпроизвеждането,Възобновяване на възпроизвеждането,Възобновяване на възпроизвеждането,CONSISTENT (ALL)
Retrieving image list - Please wait...,,,"Получаване на списъка с имиджи - Моля, изчакайте...",,SOLITARY
Return to movie list,Назад към списъка с филми,Връщане към списъка с филми,Връщане към списъка с филми,Връщане към списъка с филми,MISMATCH (ALL)
Return to previous service,Назад към предишен сервиз,Връщане към предишен канал,Връщане към предишен канал,Връщане към предишен канал,MISMATCH (ALL)
Reunion,'',,Реюниън,'',INCOMPLETE (SOME)
Reverse bouquet buttons,Обратно в букетни бутони,'',Смени на обратно бутоните за букети,'',MISMATCH (ALL)
Reverse list,Обратно в списъка,,Обратен списък,,MISMATCH (SOME)
Rewind speeds,Скорост на превъртане,Скорост на превъртане,Скорости за превъртане назад,Скорост на превъртане,MISMATCH (ALL)
Rewrap subtitles,Преопаковане на субтитрите,,Покажи субтитрите на повече редове,,MISMATCH (SOME)
Right,Надясно,Дясно,Дясно,Дясно,MISMATCH (ALL)
Right from servicename,Отдясно на серизното име,'',Отдясно на името на канала,'',MISMATCH (ALL)
Roll-off,'','',Roll-off фактор,'',INCOMPLETE (ALL)
Romania,,,Румъния,'',INCOMPLETE (SOME)
Romanian,Румънски,'',Румънски,'',INCOMPLETE (ALL)
Root,'',,Главна,'',INCOMPLETE (SOME)
Root directory,Коренна директорията,'',Главна директория,'',MISMATCH (ALL)
Rotor step position:,Позиция на стъпалото на ротора:,,Стъпка за позицията на мотора:,,MISMATCH (SOME)
Rotor turning speed,Скорост на въртене на ротора,Скорост на въртене на мотора,Скорост на въртене на мотора,Скорост на въртене на мотора,MISMATCH (ALL)
Rotor: ,,,Мотор: ,,SOLITARY
Round start time on,,,Кръгъл начален час,,SOLITARY
Russian,Руски,Руски,Руски,Руски,CONSISTENT (ALL)
Russian Federation,'',,Руска Федерация,'',INCOMPLETE (SOME)
Rwanda,'',,Руанда,'',INCOMPLETE (SOME)
S-Video,'','',S-Видео,'',INCOMPLETE (ALL)
SCPC optimized search range,SCPC оптимизиран обхват на търсене,,SCPC оптимизиран диапазон на търсене,'',MISMATCH (SOME)
SCR (Unicable/JESS),,,SCR (Unicable/JESS),'',INCOMPLETE (SOME)
SCR JESS,,,SCR JESS,'',INCOMPLETE (SOME)
SCR Unicable,,,SCR Unicable,'',INCOMPLETE (SOME)
SDR,,,SDR,,SOLITARY
SINGLE LAYER DVD,Еднослоен DVD,'',Еднослоен DVD,'',INCOMPLETE (ALL)
SNR,,,SNR,,SOLITARY
SNR:,'',,SNR:,'',INCOMPLETE (SOME)
SPDIF,'','',SPDIF,'',INCOMPLETE (ALL)
SRT File,,,SRT Файл,,SOLITARY
SRT file,,,SRT файл,'',INCOMPLETE (SOME)
SSA File,,,SSA Файл,,SOLITARY
SSA file,,,SSA файл,'',INCOMPLETE (SOME)
SSID:,'','',SSID:,'',INCOMPLETE (ALL)
Saint Barthelemy,'',,Св.Бартоломей,'',INCOMPLETE (SOME)
"Saint Helena, Ascension and Tristan da Cunha",'',,"Св Елена, Възнесение и Тристан да Куня",'',INCOMPLETE (SOME)
Saint Kitts and Nevis,'',,Св.Кристоф и Невис,'',INCOMPLETE (SOME)
Saint Lucia,'',,Св.Лучия,'',INCOMPLETE (SOME)
Saint Martin (French part),'',,Св.Мартин (Френска част),'',INCOMPLETE (SOME)
Saint Pierre and Miquelon,'',,Св. Пиер и Микелон,'',INCOMPLETE (SOME)
Saint Vincent and the Grenadines,'',,Св.Винсент и Гренадини,'',INCOMPLETE (SOME)
Same as stream,,,Също като стрий,,SOLITARY
Same resolution as skin,Същата резолюция като кожата,'',Резолюция както тази на скина,'',MISMATCH (ALL)
Samoa,'',,Самоа,'',INCOMPLETE (SOME)
San Marino,'',,Сан Марино,'',INCOMPLETE (SOME)
