msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Retrieving image list - Please wait...,'',,Henter programvare liste. Vennligst vent litt...,,INCOMPLETE (SOME),
Return to movie list,'','',Gå tilbake til opptaksliste,'',INCOMPLETE (ALL),
Return to previous service,'','',Gå tilbake til forrige kanal,'',INCOMPLETE (ALL),
Reunion,'',,Reunion,'',INCOMPLETE (SOME),
Reverse bouquet buttons,'','',Reverser kanallistetastene,'',INCOMPLETE (ALL),
Reverse list,'',,Reverser listen,'',INCOMPLETE (SOME),
Rewind speeds,'','',Tilbakespolings hastigheter,'',INCOMPLETE (ALL),
Rewrap subtitles,'',,Undertekst tilpassing,'',INCOMPLETE (SOME),
Right,'','',Høyre,'',INCOMPLETE (ALL),
Right from servicename,'','',Høyre for kanalnavn,'',INCOMPLETE (ALL),
Roll-off,'','',Roll-off,'',INCOMPLETE (ALL),
Romania,'',,Romania,'',INCOMPLETE (SOME),
Romanian,'','',Rumensk,'',INCOMPLETE (ALL),
Root,'',,Root,'',INCOMPLETE (SOME),
Root directory,'','',Rot katalog,'',INCOMPLETE (ALL),
Rotor step position:,'','',Motorposisjon:,'',INCOMPLETE (ALL),
Rotor turning speed,'','',Motorhastighet,'',INCOMPLETE (ALL),
Rotor: ,,,Motor: ,'',INCOMPLETE (SOME),
Round start time on,,,Rundetid på,,SOLITARY,
Russian,'','',Russisk,'',INCOMPLETE (ALL),
Russian Federation,'',,Russland,'',INCOMPLETE (SOME),
Rwanda,'',,Rwanda,'',INCOMPLETE (SOME),
S-Video,'','',S-Video,'',INCOMPLETE (ALL),
SCPC optimized search range,'',,SCPC optimalisert søkeområde,'',INCOMPLETE (SOME),
SCR (Unicable/JESS),,,SCR (Unicable/JESS),'',INCOMPLETE (SOME),
SCR JESS,,,SCR JESS,'',INCOMPLETE (SOME),
SCR Unicable,,,SCR Unicable,'',INCOMPLETE (SOME),
SDR,,,SDR,,SOLITARY,
SINGLE LAYER DVD,'','',ETTLAGS DVD,'',INCOMPLETE (ALL),
SNR,,,SNR,,SOLITARY,
SNR:,'',,SNR:,'',INCOMPLETE (SOME),
SPDIF,'','',SPDIF,'',INCOMPLETE (ALL),
SRT File,,,SRT fil,,SOLITARY,
SRT file,,,SRT fil,'',INCOMPLETE (SOME),
SSA File,,,SSA fil,,SOLITARY,
SSA file,,,SSA fil,'',INCOMPLETE (SOME),
SSID:,'','',SSID:,'',INCOMPLETE (ALL),
Saint Barthelemy,'',,St. Barthelemy,'',INCOMPLETE (SOME),
"Saint Helena, Ascension and Tristan da Cunha",'',,St. Helena,'',INCOMPLETE (SOME),
Saint Kitts and Nevis,'',,St. Kitts og Nevis,'',INCOMPLETE (SOME),
Saint Lucia,'',,St. Lucia,'',INCOMPLETE (SOME),
Saint Martin (French part),'',,St. Martin,'',INCOMPLETE (SOME),
Saint Pierre and Miquelon,'',,St. Pierre og Miquelon,'',INCOMPLETE (SOME),
Saint Vincent and the Grenadines,'',,St. Vincent og Grenadinene,'',INCOMPLETE (SOME),
Same as stream,,,Samme som stream,,SOLITARY,
Same resolution as skin,'','',Samme oppløsning som utseende,'',INCOMPLETE (ALL),
Samoa,'',,Samoa,'',INCOMPLETE (SOME),
San Marino,'',,San Marino,'',INCOMPLETE (SOME),
Sao Tome and Principe,'',,Sao Tome og Principe,'',INCOMPLETE (SOME),
Sat,'','',Lør,'',INCOMPLETE (ALL),
Satellite,'','',Satellitt,'',INCOMPLETE (ALL),
Satellite dish setup,'','',Paraboloppsett,,INCOMPLETE (SOME),
Satellite equipment,'','',Satellittutstyr,'',INCOMPLETE (ALL),
Satellite equipment setup,'','',DiSEqC oppsett,'',INCOMPLETE (ALL),
Satellite longitude:,'','',Satellitt lengdegrad:,'',INCOMPLETE (ALL),
Satellites,'','',Leverandørlister,'',INCOMPLETE (ALL),
Sats,'','',Sats,'',INCOMPLETE (ALL),
Saturation,'','',Metning,'',INCOMPLETE (ALL),
Saturday,'','',Lørdag,'',INCOMPLETE (ALL),
Saudi Arabia,'',,Saudi Arabia,'',INCOMPLETE (SOME),
Save,'','',Lagre,'',INCOMPLETE (ALL),
Save / Enter text and exit,'',,Lagre/Skriv inn tekst og avslutt,'',INCOMPLETE (SOME),
Save and activate the currently selected skin,,,Lagre og aktiver det valgte skin,'',INCOMPLETE (SOME),
Save and exit,,,Lagre og avslutt,,SOLITARY,
Save and restart timeshift,,,Lagre og start timeskift på nytt,,SOLITARY,
Save and stop timeshift,,,Lagre og stopp timeskift,,SOLITARY,
Save changes,,,Lagre endringer,,SOLITARY,
Save last directory on exit,,,Lagre siste mappe ved avslutning,,SOLITARY,
Save playlist,'','',Lagre opptaksliste,'',INCOMPLETE (ALL),
Save playlist on exit,,,Lagre opptaksliste ved avslutning,,SOLITARY,
Save settings and EPG data,'',,Lagre innstillinger og EPG data,,INCOMPLETE (SOME),
Save timeshift and zap,,,Lagre timeskift og zap,'',INCOMPLETE (SOME),
Save timeshift file,,,Lagre timeskift fil,,SOLITARY,
Save timeshift file in movie directory,,,Lagre timeskift filen i opptaksmappen,,SOLITARY,
Save timeshift in movie dir and zap,,,Lagre timeskift i opptaksmappen og zap,,SOLITARY,
Save timeshift only for current event,,,Lagre timeskift bare for denne handlingen,,SOLITARY,
Scaler sharpness,'','',Bilde skarphet,'',INCOMPLETE (ALL),
Scaler vertical dejagging,'',,Fininnstill vertikal dejagging,'',INCOMPLETE (SOME),
Scaling mode,'','',Fininnstilling,'',INCOMPLETE (ALL),
Scan,'','',Søk,'',INCOMPLETE (ALL),
Scan ,'','',Søk ,'',INCOMPLETE (ALL),
Scan %s,'','',Søk %s,'',INCOMPLETE (ALL),
Scan %s band,'','',Søk %s bånd,'',INCOMPLETE (ALL),
Scan additional SR,'','',Søk flere SR,'',INCOMPLETE (ALL),
Scan failed!,,,Søket mislyktes!,,SOLITARY,
Scan files...,'','',Søker filer...,'',INCOMPLETE (ALL),
Scan for local extensions and install them.,,,Søk etter lokale utvidelser og installer de.,,SOLITARY,
Scan options,,,Søke valg,'',INCOMPLETE (SOME),
Scan state,,,Søkestatus,,SOLITARY,
Scan wireless networks,'','',Søk etter trådløse nettverk,'',INCOMPLETE (ALL),
Scan your network for wireless access points and connect to them using your selected wireless device.\n,'','',Søker i nettverket etter trådløse aksesspunkter og kobler til den valgte trådløse enheten.\n,'',INCOMPLETE (ALL),
Scanning %s...,'','',Søker %s...,'',INCOMPLETE (ALL),
Scanning failed!,'','',Kanalsøket feilet!,'',INCOMPLETE (ALL),
Scanning...,'','',Søker...,'',INCOMPLETE (ALL),
Scans default lamedbs sorted by satellite with a connected dish positioner,'','',Søker etter standard satellittrekkefølge ved hjelp av parabolmotor,'',INCOMPLETE (ALL),
Scroll delay,,,Rulle forsinkelse,,SOLITARY,
Scroll repeats,,,Rulle gjentakelser,,SOLITARY,
Search,'','',Søk,'',INCOMPLETE (ALL),
Search east,'','',Søk øst,'',INCOMPLETE (ALL),
Search west,'','',Søk vest,'',INCOMPLETE (ALL),
Searching,'','',Søker,'',INCOMPLETE (ALL),
Searching east ...,'','',Søker østover...,'',INCOMPLETE (ALL),
Searching for available updates. Please wait...,'','',Søker etter tilgjengelige oppdateringer. Vent litt ...,'',INCOMPLETE (ALL),
Searching for new installed or removed packages. Please wait...,'','',Søker etter nylig installerte eller avinstallerte pakker. Vent litt ...,'',INCOMPLETE (ALL),
Searching west ...,'','',Søker vestover...,'',INCOMPLETE (ALL),
Second cable of motorized LNB,'',,Sekundær kabel for motorisert LNB,'',INCOMPLETE (SOME),
Secondary DNS,'','',Sekundær DNS,'',INCOMPLETE (ALL),
Seek,'','',Spol,'',INCOMPLETE (ALL),
Seek backward,'','',Spol bakover,'',INCOMPLETE (ALL),
Seek backward (enter time),'','',Spol bakover (skriv inn tid),'',INCOMPLETE (ALL),
Seek forward,'','',Spol framover,'',INCOMPLETE (ALL),
Seek forward (enter time),'','',Spol framover (skriv inn tid),'',INCOMPLETE (ALL),
Select,'','',Velg,'',INCOMPLETE (ALL),
"Select '1.0' for standard committed switches, '1.1' for uncommitted switches, and '1.2' for systems using a positioner.",'',,"Velg \""1.0\"" for standard forpliktet veksler, \""1.1\"" for uforpliktet utvidet veksler og '1.2' for motorsystem.",'',INCOMPLETE (SOME),
"Select 'A' or 'B' if your aerial system requires this, otherwise select 'none'. If you are unsure select 'none'.",'',,"Velg 'A' eller 'B' hvis antenne systemet krever dette, ellers, velger du ingen. Hvis du er usikker, velger du ingen.",'',INCOMPLETE (SOME),
Select 'FBC SCR' if this tuner will connect to a SCR (Unicable/JESS) device. For all other setups select 'FBC automatic'.,,,Velg 'FBC SCR' hvis denne tuneren bruker en SCR (Unicable/JESS) enhet. Velg 'FBC automatisk' for alle andre oppsett.,'',INCOMPLETE (SOME),
Select 'Yes' when you want to configure this tuner for ATSC,,,Velg 'Ja' når du vil konfigurere denne tuneren for ATSC,'',INCOMPLETE (SOME),
Select 'Yes' when you want to configure this tuner for DVB-C,,,Velg 'Ja' når du vil konfigurere denne tuneren for DVB-C,'',INCOMPLETE (SOME),
Select 'Yes' when you want to configure this tuner for DVB-S,,,Velg 'Ja' når du vil konfigurere denne tuneren for DVB-S,'',INCOMPLETE (SOME),
Select 'Yes' when you want to configure this tuner for DVB-T,,,Velg 'Ja' når du vil konfigurere denne tuneren for DVB-T,'',INCOMPLETE (SOME),
"Select 'band' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,"Velg 'band' hvis du bruker en universal LNB, ellers les din LNB bruksanvisning.",'',INCOMPLETE (SOME),
"Select 'enabled' if this tuner has a signal cable connected, otherwise select 'nothing connected'.",'',,Velg 'aktivert' hvis mottakeren har en signalkabel tilkoblet. Hvis ikke velges 'ingenting tilkoblet'.,'',INCOMPLETE (SOME),
"Select 'polarisation' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,Velg 'polarisering' hvis du bruker en universal LNB ellers les din LNB bruksanvisning.,'',INCOMPLETE (SOME),
Select 'provider' to scan from the predefined list of cable multiplexes. Select 'bands' to only scan certain parts of the spectrum. Select 'steps' to scan in steps of a particular frequency bandwidth.,'',,"Velg \""leverandør\"" for å skanne fra den forhåndsdefinerte listen over kabel multiplekser. Velg \""bånd\"" for å bare skanne bestemte deler av spekteret. Velg \""trinn\"" for å skanne i trinn med en bestemt frekvensbåndbredde.",'',INCOMPLETE (SOME),
"Select 'yes' if this tuner is connected to the SCR device through another tuner, otherwise select 'no'.",'',,"Velg 'Ja' Hvis denne tuneren er koblet til SCR enheten via en annen mottaker, ellers velger du 'nei'.",'',INCOMPLETE (SOME),
Select 'yes' to choose what bands or step sizes will be scanned.,,,Velg 'Ja' for å velge hvilke band eller trinn størrelser som skal skannes.,'',INCOMPLETE (SOME),
Select 'yes' to include %s multiplexes in your search.,'',,Velg 'Ja' for å inkludere %s multiplexer i ditt søk.,'',INCOMPLETE (SOME),
Select 'yes' to include symbol rate %s in your search.,'',,Velg 'Ja' for å inkludere symbolhastighet %s i søket.,'',INCOMPLETE (SOME),
Select 'yes' to include the %s band in your search.,'',,Velg 'Ja' for å inkludere %s band i søket.,'',INCOMPLETE (SOME),
"Select 'yes' to only send the DiSEqC command when changing from one satellite to another, or select 'no' for the DiSEqC command to be resent on every zap.",'',,"Velg 'Ja' for bare å sende DiSEqC kommando når du endrer fra en satellitt til en annen, eller velg \""nei\"" for å sende DiSEqC kommando ved hvert kanalbytte.",'',INCOMPLETE (SOME),
Select CAId,'','',Velg CAId,'',INCOMPLETE (ALL),
Select Card Server,'',,Velg cardserver,,INCOMPLETE (SOME),
Select Channel,,,Velg kanal,,SOLITARY,
Select Fast DiSEqC if your aerial system supports this. If you are unsure select 'no'.,'',,"Velg Fast DiSEqC hvis antenne systemet støtter dette. Hvis du er usikker velg \""nei\"".",'',INCOMPLETE (SOME),
Select HDD,'',,Velg hdd/ssd,,INCOMPLETE (SOME),
Select Softcam,'',,Velg softcam,,INCOMPLETE (SOME),
Select a bouquet,'',,Velg kanalliste,,INCOMPLETE (SOME),
Select a movie,'',,Velg film,,INCOMPLETE (SOME),
Select a network adapter,'',,Velg et nettverkskort,,INCOMPLETE (SOME),
Select a tuner,'',,Velg tuner,,INCOMPLETE (SOME),
Select a wireless network,'','',Velg et trådløst nettverk,'',INCOMPLETE (ALL),
Select action,'',,Velg handling,'',INCOMPLETE (SOME),
Select action for timer '%s'.,,,Velg handling for timer'%s'.,,SOLITARY,
Select all,,,Velg alt,'',INCOMPLETE (SOME),
Select audio track,'','',Velg lydspor,'',INCOMPLETE (ALL),
Select backup files,,'',Velg sikkerhetskopifiler,'',INCOMPLETE (SOME),
Select backup location,'','',Velg sikkerhetskopi,'',INCOMPLETE (ALL),
Select channel,,,Velg kanal,,SOLITARY,
Select channel to record from,'','',Velg kanal for opptak,'',INCOMPLETE (ALL),
Select copy destination for:,'','',Velg kopierings mål for:,'',INCOMPLETE (ALL),
Select destination for:,'','',Velg målet for:,'',INCOMPLETE (ALL),
Select directory for logfile,,,Velg mappe for loggfil,,SOLITARY,
Select files for backup.,,'',Velg filer for sikkerhetskopiering.,'',INCOMPLETE (SOME),
Select files/folders to backup,'','',Velg filer/mapper for sikkerhetskopiering,'',INCOMPLETE (ALL),
Select function,,,Velg funksjon,,SOLITARY,
Select hard disk,,,Velg harddisk,,SOLITARY,
Select horizontal resolution:,,,Velg horisontal oppløsning:,,SOLITARY,
Select how quickly the dish should move between satellites.,'',,Velg hvor raskt parabolen skal kjøre mellom satellitter.,'',INCOMPLETE (SOME),
"Select how the satellite dish is set up. i.e. fixed dish, single LNB, DiSEqC switch, positioner, etc.",'',,"Velg hvordan parabolen er konfigurert. dvs. fast parabol, en LNB, DiSEqC veksler, motor, etc.",'',INCOMPLETE (SOME),
Select input device,'','',Velg enhet,,INCOMPLETE (SOME),
Select input device.,'','',Velg enhet.,'',INCOMPLETE (ALL),
Select interface,'','',Velg grensesnitt,'',INCOMPLETE (ALL),
Select location,'','',Velg sted,'',INCOMPLETE (ALL),
Select movie,'','',Velg opptak,'',INCOMPLETE (ALL),
Select path for logfile,,,Velg målmappe for loggfil,,SOLITARY,
Select provider to add...,'','',Velg distributør som skal legges til...,'',INCOMPLETE (ALL),
Select refresh rate,'','',Velg oppdateringsfrekvens,'',INCOMPLETE (ALL),
Select satellites,'',,Velg satellitter,,INCOMPLETE (SOME),
Select service to add...,'','',Velg kanal som skal legges til...,'',INCOMPLETE (ALL),
Select slot,,,Velg spor,'',INCOMPLETE (SOME),
Select sort method:,'',,Velg sorteringsmetode:,'',INCOMPLETE (SOME),
Select target folder,'','',Velg målmappe,'',INCOMPLETE (ALL),
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,Velg bruker bånd-kanalen som skal tilordnes til denne mottakeren. Dette er en indeks i frekvenstabellen som SCR-bryteren eller SCR LNB bruker for å sende den forespurte transponder til tuneren.,'',INCOMPLETE (SOME),
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,'',,Velg bruker bånd frekvensen som skal tilordnes til denne mottakeren. Dette er frekvensen SCR-bryteren eller SCR LNB bruker for å sende den forespurte transponder til tuneren.,'',INCOMPLETE (SOME),
Select the User Band to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,Velg bruker båndet som skal tilordnes til denne mottakeren. Dette er en indeks i frekvenstabellen som SCR-bryteren eller SCR LNB bruker for å sende den forespurte transponder til tuneren.,'',INCOMPLETE (SOME),
Select the character or action under the keyboard cursor,'',,Velg tegnet eller handlingen under tastaturmarkøren,'',INCOMPLETE (SOME),
Select the locale from a menu,'',,Velg nasjonale innstillinger fra en meny,'',INCOMPLETE (SOME),
"Select the manufacturer of your SCR device. If the manufacturer is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",'',,"Velg produsenten for din SCR enhet. Hvis produsenten ikke er oppført, still \""SCR\"" til \""brukerdefinert\"" og angi enhetsparameterne manuelt etter bruksanvisningen.",'',INCOMPLETE (SOME),
"Select the model number of your SCR device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",,,"Velg modellnummeret på din SCR enhet. Hvis modellnummeret ikke er oppført, still \""SCR\"" til \""brukerdefinert\"" og angi enhetsparameterne manuelt etter bruksanvisningen.",'',INCOMPLETE (SOME),
Select the movie path,'','',Velg målmappe for opptak,'',INCOMPLETE (ALL),
"Select the protocol used by your SCR device. Choices are 'SCR Unicable' (Unicable), or 'SCR JESS' (JESS, also known as Unicable II).",'',,"Velg protokollen for din SCR enhet. Valgene er 'SCR Unicable' (Unicable) eller 'SCR JESS' (JESS, også kjent som Unicable II).",'',INCOMPLETE (SOME),
"Select the satellite which is connected to Port-A of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,"Velg satellitten som er koblet til Port-A på din veksler. Hvis du er usikker velg 'automatisk' og mottakeren vil prøve å finne dette for deg. Hvis ingenting er tilkoblet denne porten, velg 'ingenting tilkoblet'.",'',INCOMPLETE (SOME),
"Select the satellite which is connected to Port-B of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,"Velg satellitten som er koblet til Port-B på din veksler. Hvis du er usikker velg 'automatisk' og mottakeren vil prøve å finne dette for deg. Hvis ingenting er tilkoblet denne porten, velg 'ingenting tilkoblet'.",'',INCOMPLETE (SOME),
"Select the satellite which is connected to Port-C of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,"Velg satellitten som er koblet til Port-C på din veksler. Hvis du er usikker velg 'automatisk' og mottakeren vil prøve å finne dette for deg. Hvis ingenting er tilkoblet denne porten, velg 'ingenting tilkoblet'.",'',INCOMPLETE (SOME),
"Select the satellite which is connected to Port-D of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,"Velg satellitten som er koblet til Port-D på din veksler. Hvis du er usikker velg 'automatisk' og mottakeren vil prøve å finne dette for deg. Hvis ingenting er tilkoblet denne porten, velg 'ingenting tilkoblet'.",'',INCOMPLETE (SOME),
Select the satellite you want to configure. Once that satellite is configured you can select and configure other satellites that will be accessed using this same tuner.,'',,Velg satellitten du vil konfigurere. Når satellitten er konfigurert kan du velge og konfigurere andre satellitter som vil bruke den samme tuner.,'',INCOMPLETE (SOME),
Select the satellite your dish receives from. If you are unsure select 'automatic' and the receiver will attempt to determine this for you.,'',,Velg satellitten din parabol mottar fra. Hvis du er usikker velg 'automatisk' og mottakeren vil forsøke å finne denne for deg.,'',INCOMPLETE (SOME),
Select the shifted character set,'',,Velg shift tegnsett,'',INCOMPLETE (SOME),
Select the shifted character set for the next character only,'',,Velg shift tegnsettet bare for neste tegn,'',INCOMPLETE (SOME),
Select the time zone within the area or region.,'',,Velg tidssonen i området eller region.,'',INCOMPLETE (SOME),
Select the tuner that controls the motorised dish.,'',,Velg mottakeren som styrer motorisert parabol.,'',INCOMPLETE (SOME),
Select the tuner that this loopthrough depends on.,'',,Velg tuneren som denne gjennomgangssløyfen er avhengig av.,'',INCOMPLETE (SOME),
Select the tuner to which the signal cable of the SCR device is connected.,'',,Velg tuneren som signalkabelen til SCR-enheten er koblet til.,'',INCOMPLETE (SOME),
Select the type of LNB/device being used (normally 'Universal'). If your LNB type is not available select 'user defined'.,'',,Velg LNB type/enhet som blir brukt (normalt 'Universal'). Hvis din LNB type ikke er tilgjengelig velg 'brukerdefinert'.,'',INCOMPLETE (SOME),
Select the type of Single Cable Reception device you are using.,'',,Velg typen av enkeltkablet mottaksenhet du bruker.,'',INCOMPLETE (SOME),
Select update source,,,Velg oppdaterings kilde,,SOLITARY,
Select update source to edit,,,Velg oppdaterings kilde å redigere,,SOLITARY,
Select video input with up/down buttons,'','',Velg videoinngang med opp/ned-knappene,'',INCOMPLETE (ALL),
Select video mode,'','',Velg videomodus,'',INCOMPLETE (ALL),
Select whether your SCR device is externally powered.,,,Velg om SCR-enheten er eksternt drevet.,'',INCOMPLETE (SOME),
Select wireless network,'','',Velg trådløst nettverk,'',INCOMPLETE (ALL),
Select your ATSC provider.,'',,Velg din ATSC leverandør.,'',INCOMPLETE (SOME),
Select your backup device.\nCurrent device: ,,,Velg din enhet for sikkerhetskopi.\nGjeldende enhet: ,,SOLITARY,
Select your country. If not available select 'all'.,'',,Velg ditt land. Hvis ikke tilgjengelig velg 'alle'.,'',INCOMPLETE (SOME),
Select your provider and region. If not present in this list you will need to select one of the other 'service scan types'.,'',,Velg leverandør og region. Hvis den ikke finnes i listen må du velge en av de andre 'skannings tjenestetypene'.,'',INCOMPLETE (SOME),
"Select your provider, and press OK to start the scan",'','',"Velg distributør, tast OK for søk",'',INCOMPLETE (ALL),
Select your region. If not available change 'Country' to 'all' and select one of the default alternatives.,'',,Velg din region. Hvis ikke tilgjengelig kan du endre 'Land' til 'alle' og velg ett standard alternativ.,'',INCOMPLETE (SOME),
Select your time zone area or region.,'',,Velg din tidssone.,'',INCOMPLETE (SOME),
Selecting satellites 1 (USALS),'',,Velger satellitene 1 (USALS),'',INCOMPLETE (SOME),
Selecting satellites 2 (USALS),'',,Velger satellitene 2 (USALS),'',INCOMPLETE (SOME),
Selecting this option allows you to configure a group of satellites in one block.,'',,Dette alternativet lar deg konfigurere en gruppe av satellitter i en blokk.,'',INCOMPLETE (SOME),
Selects the mode how live tv should be shown on the LCD.,,,Med dette valget vises TV innstillingens utseende på LCD.,,SOLITARY,
Selects video source displayed on the LCD.,,,Velger videokilde vist på LCDen.,,SOLITARY,
Send 'sourceactive' before zap timers,,,Send ' sourceactive ' før zappe timere,'',INCOMPLETE (SOME),
Send DiSEqC,'','',Send DiSEqC,'',INCOMPLETE (ALL),
Send DiSEqC only on satellite change,'','',Send DiSEqC bare ved satellitt skifte,'',INCOMPLETE (ALL),
Senegal,'',,Senegal,'',INCOMPLETE (SOME),
Separate titles with a main menu,,,Del opp navn i hovedmeny,,SOLITARY,
Sequence repeat,'','',Sekvens gjentakelse,'',INCOMPLETE (ALL),
Serbia,'',,Serbia,'',INCOMPLETE (SOME),
Serbian,'','',Serbisk,'',INCOMPLETE (ALL),
Service,'','',Kanal,'',INCOMPLETE (ALL),
Service & PIDs,,,Kanal & PIDs,'',INCOMPLETE (SOME),
Service ID,,,Kanal ID,'',INCOMPLETE (SOME),
Service belongs to a parental protected bouquet,,,Kanalen er beskyttet av foreldrekontroll,,SOLITARY,
Service has been added to the favourites.,'','',Kanalen har blitt lagt til i favorittliste.,,INCOMPLETE (SOME),
Service has been added to the selected bouquet.,'','',Kanalen har blitt lagt til i valgt kanalliste.,,INCOMPLETE (SOME),
Service info,'',,Kanal info,,INCOMPLETE (SOME),
Service info - ECM Info,,,Kanal info - ECM info,,SOLITARY,
Service info - service & Basic PID Info,,,Kanal info - kanal & grunnleggende PID info,,SOLITARY,
Service info - service & Extended PID Info,,,Kanal info - kanal & utvidet PID info,,SOLITARY,
Service info - service & PIDs,,,Kanal informasjon - kanal & PID'er,,SOLITARY,
Service info - tuner live values,,,Kanal info - tunerverdier i sanntid,,SOLITARY,
Service info - tuner setting values,,,Kanal informasjon - tunerinnstilte verdier,,SOLITARY,
Service invalid!\n(Timeout reading PMT),'','',Ugyldig kanal!\n(Tidsavbrudd ved PMT lesning),'',INCOMPLETE (ALL),
Service name,'',,Kanalnavn,'',INCOMPLETE (SOME),
Service not found!\n(SID not found in PAT),'','',Kanalen finnes ikke!\n(Intet signal),'',INCOMPLETE (ALL),
Service reference,'','',Kanalreferanse,'',INCOMPLETE (ALL),
Service scan,'','',Kanalsøk,'',INCOMPLETE (ALL),
Service title mode,,,Kanalvalg,,SOLITARY,
Service unavailable!\nCheck tuner configuration!,'','',Kanalen er utilgjengelig!\nSjekk tunerinnstilling!,'',INCOMPLETE (ALL),
Servicename,,,Kanalnavn,,SOLITARY,
Services,'','',Kanaler,'',INCOMPLETE (ALL),
Set CI assignment for detection of available services.,'',,Angi CI tilordning for gjenkjenning av tilgjengelige tjenester.,'',INCOMPLETE (SOME),
Set PIN,,,Velg PIN,,SOLITARY,
Set action when movie playback is finished.,,,Velg handling når avspilling er ferdig.,,SOLITARY,
Set all hotkey to default?,,,Sett alle snarveistaster til standard?,,SOLITARY,
Set alternative fallback tuners for DVB-T/C or ATSC,,,Angi alternative reserve mottakere for DVB-T/C eller ATSC,,SOLITARY,
Set as startup service,,,Bruk denne som oppstartskanal,'',INCOMPLETE (SOME),
Set blocktimes by weekday,,,Still inn blokkeringstid med ukedager,,SOLITARY,
Set default,'',,Sett standard,'',INCOMPLETE (SOME),
Set end time,'','',Sett sluttid,'',INCOMPLETE (ALL),
Set fixed,'','',Fast,'',INCOMPLETE (ALL),
Set fps for external subtitles,'','',Ekstern undertekst fps nivå,'',INCOMPLETE (ALL),
"Set if You want see status icons, progress bars or nothing.",,,"Velg om du vil vise status ikon, framdriftsbar eller ikke vise noe.",,SOLITARY,
Set interface as default Interface,,'',Bruk denne som standard grensesnitt,,INCOMPLETE (SOME),
Set limits,'','',Sett grenser,'',INCOMPLETE (ALL),
Set movielist type.,,,Velg type opptaksliste.,,SOLITARY,
Set pin code persistent,'',,Velg gyldig PIN kode,'',INCOMPLETE (SOME),
"Set sequence repeats if your aerial system requires this. Normally if the aerial system has been configured correctly sequence repeats will not be necessary. If yours does, recheck you have command order set correctly.",'',,"Sekvens gjentakelse brukes hvis antenne systemet krever dette. Normalt hvis antenne systemet er konfigurert riktig vil sekvens gjentakelse ikke være nødvendig. Hvis ditt gjør, må du sjekke på nytt at kommando rekkefølgen er riktig innstilt.",'',INCOMPLETE (SOME),
Set startup service,'',,Velg denne som oppstartskanal,'',INCOMPLETE (SOME),
Set the User ID of the OpenWebif from your fallback tuner,,,Angi bruker-IDen for OpenWebif fra reserve tuneren,,SOLITARY,
Set the password of the OpenWebif from your fallback tuner,,,Angi passordet for OpenWebif fra reserve tuneren,,SOLITARY,
Set the port of the OpenWebif from your fallback tuner,,,Still inn porten til OpenWebif fra reserve mottakeren,,SOLITARY,
Set the type of the progress indication in the channel selection screen.,'','',Velg hvis du ønsker at programbasert framgang skal vises i kanallisten.,'',INCOMPLETE (ALL),
Set time window to 1 hour,'',,Still tidsvinduet til 1 time,,INCOMPLETE (SOME),
Set time window to 2 hours,'',,Still tidsvinduet til 2 timer,,INCOMPLETE (SOME),
Set time window to 3 hours,'',,Still tidsvinduet til 3 timer,,INCOMPLETE (SOME),
Set time window to 4 hours,'',,Still tidsvinduet til 4 timer,,INCOMPLETE (SOME),
Set time window to 5 hours,'',,Still tidsvinduet til 5 timer,,INCOMPLETE (SOME),
Set time window to 6 hours,'',,Velg tidsvindu til 6 timer,,INCOMPLETE (SOME),
Set voltage and 22KHz,'','',Still inn spenning og 22kHz,'',INCOMPLETE (ALL),
Settings,'','',Innstillinger,'',INCOMPLETE (ALL),
Settings can be different for each directory separately (for non removeable devices only).,,,Innstillingene kan være forskjellig for hver separate mappe (for ikke flyttbare enheter).,,SOLITARY,
Setup,'','',Innstilling,'',INCOMPLETE (ALL),
Setup hard disk,,,Oppsett harddisk,,SOLITARY,
Setup menu,'','',Menyoppsett,'',INCOMPLETE (ALL),
Setup mode,'','',Menyoppsett,'',INCOMPLETE (ALL),
Setup your positioner,'','',Posisjonsoppsett,'',INCOMPLETE (ALL),
Setup your satellite equipment,'','',Satellittoppsett,'',INCOMPLETE (ALL),
Seychelles,'',,Seychellene,'',INCOMPLETE (SOME),
Sharpness,'','',Skarphet,'',INCOMPLETE (ALL),
Shellscript,'',,Shellskript,,INCOMPLETE (SOME),
