msgid,openatv,openhdf,openpli,openvix,STATUS
Delay for external subtitles,Καθυστέρηση εξωτερικών υποτίτλων,,Καθυστέρηση εξωτερικών υποτίτλων,Καθυστέρηση εξωτερικών υποτίτλων,CONSISTENT (SOME)
Delay in miliseconds after finish scrolling text on display.,,,Καθυστέρηση σε ms μετά τη λήξη της κύλισης του κειμένου στην οθόνη.,,SOLITARY
Delay in miliseconds before start of scrolling text on display.,,,Καθυστέρηση σε ms πριν την έναρξη της κύλισης του κειμένου στην οθόνη.,,SOLITARY
Delay in miliseconds between scrolling characters on display.,,,Καθυστέρηση σε ms μεταξύ της κύλισης χαρακτήρων στην οθόνη.,,SOLITARY
Delete,Διαγραφή,Διαγραφή,Διαγραφή,Διαγραφή,CONSISTENT (ALL)
Delete Image,,,Διαγραφή image,,SOLITARY
Delete all the text,'',,Διαγραφή όλου του κειμένου,,INCOMPLETE (SOME)
Delete entry,Διαγραφή στοιχείου,Διαγραφή εγγραφής,Διαγραφή στοιχείου,Διαγραφή στοιχείου,MISMATCH (ALL)
Delete failed!,Η διαγραφή απέτυχε!,Διαγραφή απέτυχε!,Η διαγραφή απέτυχε!,Η διαγραφή απέτυχε!,MISMATCH (ALL)
Delete file,Διαγραφή αρχείου,,Διαγραφή αρχείου,Διαγραφή αρχείου,CONSISTENT (SOME)
Delete image,Διαγραφή image,,Διαγραφή image,,CONSISTENT (SOME)
Delete playlist entry,Διαγραφή στοιχείου λίστας αναπαραγωγής,,Διαγραφή στοιχείου λίστας αναπαραγωγής,Διαγραφή στοιχείου λίστας αναπαραγωγής,CONSISTENT (SOME)
Delete saved playlist,Διαγραφή αποθηκευμένης λίστας αναπαραγωγής,,Διαγραφή αποθηκευμένης λίστας αναπαραγωγής,Διαγραφή αποθηκευμένης λίστας αναπαραγωγής,CONSISTENT (SOME)
Delete the character to the left of text cursor,'',,Διαγραφή του χαρακτήρα αριστερά του κέρσορα,'',INCOMPLETE (SOME)
Delete the character under the text cursor,'',,Διαγραφή του χαρακτήρα κάτω από τον κέρσορα,'',INCOMPLETE (SOME)
Delete timer,Διαγραφή χρονοδιακόπτη,,Διαγραφή χρονοδιακόπτη,,CONSISTENT (SOME)
Deleted,Διεγραμμένα,Διεγραμμένα,Διαγραμμένα,Διεγραμμένα,MISMATCH (ALL)
Deleted image,,,Διεγραμμένο image,,SOLITARY
Deleted items,Διεγραμμένα αντικείμενα,Διεγραμμένα αντικείμενα,Διαγραμμένα αντικείμενα,Διεγραμμένα αντικείμενα,MISMATCH (ALL)
Denmark,Δανία,,Δανία,'',INCOMPLETE (SOME)
Depth,Βάθος,Βάθος,Βάθος,Βάθος,CONSISTENT (ALL)
Descramble receiving http streams,Αποκωδικοποίηση των λαμβανομένων ροών http,,Αποκρυπτογράφηση των λαμβανομένων ροών http,Αποκωδικοποίηση των λαμβανομένων ροών http,MISMATCH (SOME)
Descramble sending http streams,,,Αποκρυπτογράφηση των απεσταλμένων ροών http,Αποκωδικοποίηση των απεσταλμένων ροών http,MISMATCH (SOME)
Description,Περιγραφή,Περιγραφή,Περιγραφή,Περιγραφή,CONSISTENT (ALL)
Deselect,Αποεπιλογή,Αποεπιλογή,Αποεπιλογή,Αποεπιλογή,CONSISTENT (ALL)
Destination of fallback remote receiver,,,Διεύθυνση του εφεδρικού απομακρυσμένου δέκτη,,SOLITARY
Destination of fallback remote receiver for ATSC,,,Προορισμός απομακρυσμένου εφεδρικού δέκτη για ATSC,,SOLITARY
Destination of fallback remote receiver for DVB-C,,,Προορισμός απομακρυσμένου εφεδρικού δέκτη για DVB-C,,SOLITARY
Destination of fallback remote receiver for DVB-T,,,Προορισμός απομακρυσμένου εφεδρικού δέκτη για DVB-T,,SOLITARY
Details for plugin: ,Λεπτομέρειες για το πρόσθετο: ,Λεπτομέρειες για το πρόσθετο: ,Λεπτομέρειες για το πρόσθετο: ,Λεπτομέρειες για το πρόσθετο: ,CONSISTENT (ALL)
Detect next boxes before standby,,,Εντοπισμός επόμενων δεκτών πριν την αναμονή,,SOLITARY
Detected HDD:,Εντοπισμένοι HDD:,,Εντοπισμένοι HDD:,,CONSISTENT (SOME)
Detected NIMs:,Εντοπισμένα NIMs:,Εντοπίστηκαν NIMs:,Εντοπισμένα NIMs:,,MISMATCH (SOME)
Devicename:,Όνομα συσκευής:,'',Όνομα συσκευής:,Όνομα συσκευής:,INCOMPLETE (ALL)
DiSEqC,'',DiSEqC,DiSEqC,DiSEqC,INCOMPLETE (ALL)
DiSEqC 1.0 command,Εντολή DiSEqC 1.0,,Εντολή DiSEqC 1.0,Εντολή DiSEqC 1.0,CONSISTENT (SOME)
DiSEqC 1.1 command,Εντολή DiSEqC 1.1,,Εντολή DiSEqC 1.1,Εντολή DiSEqC 1.1,CONSISTENT (SOME)
DiSEqC 1.1 repeats,Επαναλήψεις DiSEqC 1.1,,Επαναλήψεις DiSEqC 1.1,Επαναλήψεις DiSEqC 1.1,CONSISTENT (SOME)
DiSEqC A/B,'',DiSEqC A/B,DiSEqC A/B,DiSEqC A/B,INCOMPLETE (ALL)
DiSEqC A/B/C/D,'',DiSEqC A/B/C/D,DiSEqC A/B/C/D,DiSEqC A/B/C/D,INCOMPLETE (ALL)
DiSEqC Tester,Δοκιμή DiSEqC,,Έλεγχος DiSEqC,,MISMATCH (SOME)
DiSEqC mode,Λειτουργία DiSEqC,DiSEqC mode,Λειτουργία DiSEqC,Λειτουργία DiSEqC,MISMATCH (ALL)
DiSEqC port %s: %s,Πόρτα DiSEqC %s: %s,'',Πόρτα DiSEqC %s: %s,Πόρτα DiSEqC %s: %s,INCOMPLETE (ALL)
DiSEqC-tester settings,Ρυθμίσεις δοκιμής DiSEqC,,Ρυθμίσεις ελέγχου DiSEqC,Ρυθμίσεις δοκιμής DiSEqC,MISMATCH (SOME)
Did you see all eight arrow heads?,,,Είδατε και τις οκτώ κεφαλές των βελών;,,SOLITARY
Digital contour removal,Αφαίρεση ψηφιακού περιγράμματος,Digital contour removal,Αφαίρεση ψηφιακού περιγράμματος,Αφαίρεση ψηφιακού περιγράμματος,MISMATCH (ALL)
Direct playback of linked titles without menu,Άμεση αναπαραγωγή των συνδεδεμένων τίτλων χωρίς μενού,Άμεση αναπαραγωγή των συνδεδεμένων τίτλων χωρίς μενού,Άμεση αναπαραγωγή των συνδεδεμένων τίτλων χωρίς μενού,Άμεση αναπαραγωγή των συνδεδεμένων τίτλων χωρίς μενού,CONSISTENT (ALL)
Directory,Φάκελος,Φάκελος,Φάκελος,Φάκελος,CONSISTENT (ALL)
Directory %s does not exist.,Ο φάκελος %s δεν υπάρχει.,,Ο φάκελος %s δεν υπάρχει.,Ο φάκελος %s δεν υπάρχει.,CONSISTENT (SOME)
Directory browser,Πλοηγός φακέλων,Διαφυλλιστής φακέλων,Πλοηγός φακέλων,Πλοηγός φακέλων,MISMATCH (ALL)
Directory contains %s and %s.,,,Ο φάκελος περιέχει %s αρχείο(α) και %s υποφακέλους.,,SOLITARY
Disable,Απενεργοποίηση,Απενεργοποίηση,Απενεργοποίηση,Απενεργοποίηση,CONSISTENT (ALL)
Disable Picture in Picture,Απενεργοποίηση Εικόνας σε Εικόνα,Απενεργοποίηση Picture in Picture,Απενεργοποίηση Εικόνας σε Εικόνα,Απενεργοποίηση Εικόνας σε Εικόνα,MISMATCH (ALL)
Disable background scanning,Απενεργοποίηση αναζήτησης στο παρασκήνιο,Απενεργοποίηση αναζήτησης στο παρασκήνιο,Απενεργοποίηση αναζήτησης στο παρασκήνιο,Απενεργοποίηση αναζήτησης στο παρασκήνιο,CONSISTENT (ALL)
Disable current event but not coming events,,,Απενεργοποίηση τρέχοντος προγράμματος αλλά όχι των επόμενων,,SOLITARY
Disable move mode,,,Aπενεργοποίηση λειτουργίας μετακίνησης,Απενεργοποίηση κατάστασης μεταφοράς,MISMATCH (SOME)
Disable timer,Απενεργοποίηση χρονοδιακόπτη,,Απενεργοποίηση χρονοδιακόπτη,,CONSISTENT (SOME)
Disabled,Ανενεργό,Απενεργοποιήθηκε ,Ανενεργό,Ανενεργό,MISMATCH (ALL)
Disk space to reserve for recordings (in GB),Χώρος δίσκου που διατίθεται για εγγραφές (σε GB),Χώρος δίσκου που διατίθεται για εγγραφές (σε GB),Χώρος δίσκου που διατίθεται για εγγραφές (σε GB),Χώρος δίσκου που διατίθεται για εγγραφές (σε GB),CONSISTENT (ALL)
Display 16:9 content as,Εμφάνιση περιεχομένου 16:9 ως,Εμφάνιση περιεχομένου 16:9 ως,Εμφάνιση περιεχομένου 16:9 ως,Εμφάνιση περιεχομένου 16:9 ως,CONSISTENT (ALL)
Display 4:3 content as,Εμφάνιση περιεχομένου 4:3 ως,Εμφάνιση περιεχομένου 4:3 ως,Εμφάνιση περιεχομένου 4:3 ως,Εμφάνιση περιεχομένου 4:3 ως,CONSISTENT (ALL)
Display >16:9 content as,Εμφάνιση περιεχομένου >16:9 ως,Εμφάνιση περιεχομένου >16:9 ως,Εμφάνιση περιεχομένου >16:9 ως,Εμφάνιση περιεχομένου >16:9 ως,CONSISTENT (ALL)
Display EPG as MultiEPG,,,Εμφάνιση EPG ως Πολλαπλός EPG,,SOLITARY
Display EPG info for current event,,,Εμφάνιση πληροφοριών EPG για το τρέχον πρόγραμμα,,SOLITARY
Display EPG list for current channel,,,Εμφάνιση λίστας EPG για το τρέχον κανάλι,,SOLITARY
Display Skin,,,Θέμα οθόνης πρόσοψης,,SOLITARY
Display and userinterface,,,Οθόνη και διεπαφή χρήστη,,SOLITARY
Display message before playing next movie,Εμφάνιση μηνύματος πριν από την αναπαραγωγή της επόμενης ταινίας,'',Εμφάνιση μηνύματος πριν από την αναπαραγωγή της επόμενης ταινίας,Εμφάνιση μηνύματος πριν από την αναπαραγωγή της επόμενης ταινίας,INCOMPLETE (ALL)
Display movie length in movielist (except single line style).,,,Εμφάνιση διάρκειας της ταινίας στη λίστα (εξαιρείται η λίστα μονής γραμμής).,,SOLITARY
Display setup,,,Ρυθμίσεις οθόνης πρόσοψης,,SOLITARY
Djibouti,Τζιμπουτί,,Τζιμπουτί,,CONSISTENT (SOME)
Do a cable service scan now,,,Να γίνει ανίχνευση για καλωδιακές υπηρεσίες τώρα,,SOLITARY
Do a fast service scan now,,,Να γίνει γρήγορη ανίχνευση για υπηρεσίες τώρα,,SOLITARY
Do a manual service scan now,,,Να γίνει χειροκίνητη ανίχνευση για υπηρεσίες τώρα,,SOLITARY
Do an automatic service scan now,,,Να γίνει αυτόματη ανίχνευση για υπηρεσίες τώρα,,SOLITARY
Do center DVB subs on this service,Κεντράρισμα υποτίτλων DVB σε αυτή την υπηρεσία,,Κεντράρισμα υποτίτλων DVB σε αυτή την υπηρεσία,,CONSISTENT (SOME)
Do not center DVB subs on this service,Μη κεντράρισμα υποτίτλων DVB σε αυτή την υπηρεσία,,Μη κεντράρισμα υποτίτλων DVB σε αυτή την υπηρεσία,'',INCOMPLETE (SOME)
Do not change,Να μη γίνει αλλαγή,,Να μη γίνει αλλαγή,Να μη γίνει αλλαγή,CONSISTENT (SOME)
Do not record,Να μη γίνει εγγραφή,,Να μη γίνει εγγραφή,Να μη γίνει εγγραφή,CONSISTENT (SOME)
Do not show file extensions for registered multimedia files.,,,Να μην εμφανίζονται οι επεκτάσεις αρχείων για δηλωμένα αρχεία πολυμέσων.,,SOLITARY
Do nothing,,,Να μη γίνει τίποτα,Να μη γίνει τίποτα,CONSISTENT (SOME)
Do you really want to check the filesystem?\nThis could take lots of time!,,,Είστε σίγουροι ότι θέλετε να ελεγχθεί το σύστημα αρχείων;\nΕνδέχεται να διαρκέσει αρκετά!,,SOLITARY
Do you really want to delete %s?,Θέλετε πραγματικά να διαγράψετε το %s;,Θέλετε πραγματικά να διαγράψετε το %s;,Θέλετε πραγματικά να διαγράψετε το %s;,Θέλετε πραγματικά να διαγράψετε το %s;,CONSISTENT (ALL)
"Do you really want to download\nthe plugin \""%s\""?",,,"Θέλετε να κατεβάσετε\nτο πρόσθετο \""%s\"";",,SOLITARY
Do you really want to exit?,Να γίνει σίγουρα έξοδος;,Είστε σίγουρος οτι θέλετε να βγείτε;,Να γίνει σίγουρα έξοδος;,Να γίνει σίγουρα έξοδος;,MISMATCH (ALL)
Do you really want to initialize the device?\nAll data on the disk will be lost!,Θέλετε σίγουρα να γίνει αρχικοποίηση της συσκευής;\nΌλα τα δεδομένα θα χαθούν!,Θέλετε να αρχικοποιήσετε το σκληρό δίσκο;\nΌλα τα δεδομένα θα χαθούν!,Θέλετε σίγουρα να γίνει αρχικοποίηση της συσκευής;\nΌλα τα δεδομένα θα χαθούν!,,MISMATCH (SOME)
"Do you really want to remove\nthe plugin \""%s\""?",,,"Θέλετε να αφαιρέσετε\nτο πρόσθετο \""%s\"";",,SOLITARY
Do you really want to remove directory %s from the disk?,Θέλετε πραγματικά να αφαιρέσετε τον φάκελο %s από τον δίσκο;,Θέλετε πραγματικά να αφαιρέσετε το φάκελο %s από το δίσκο;,Θέλετε πραγματικά να αφαιρέσετε τον φάκελο %s από τον δίσκο;,Θέλετε πραγματικά να αφαιρέσετε το φάκελο %s από το δίσκο;,MISMATCH (ALL)
Do you really want to remove your bookmark of %s?,Θέλετε να αφαιρέσετε τον σελιδοδείκτη του %s;,Θέλετε να αφαιρέσετε το σελιδοδείκτη του %s;,Θέλετε να αφαιρέσετε τον σελιδοδείκτη του %s;,Θέλετε να αφαιρέσετε το σελιδοδείκτη του %s;,MISMATCH (ALL)
Do you really want to stop current event and delete timer %s?,,,Θέλετε πραγματικά να διακόψετε το τρέχον πρόγραμμα και να διαγράψετε τον χρονοδιακόπτη %s;,,SOLITARY
Do you want this?,,,Να γίνει αυτό;,,SOLITARY
Do you want to autorestore settings?,,,Θέλετε να γίνει αυτόματη επαναφορά των ρυθμίσεων;,,SOLITARY
Do you want to burn this collection to DVD medium?,Θέλετε να γίνει εγγραφή αυτής της συλλογής σε DVD;,Θέλετε να γίνει εγγραφή αυτής της συλλογής σε DVD;,Θέλετε να γίνει εγγραφή αυτής της συλλογής σε DVD;,Θέλετε να γίνει εγγραφή αυτής της συλλογής σε DVD;,CONSISTENT (ALL)
Do you want to flash image\n%s,Θέλετε να γίνει φλασάρισμα του image\n%s,,Θέλετε να γίνει φλασάρισμα του image\n%s,,CONSISTENT (SOME)
Do you want to install Plugins?,,,Θέλετε να εγκατασταθούν πρόσθετα;,,SOLITARY
Do you want to install a channel list?,Θέλετε να γίνει εγκατάσταση μιας λίστας καναλιών;,,Θέλετε να γίνει εγκατάσταση μιας λίστας καναλιών;,,CONSISTENT (SOME)
Do you want to install the package:\n,Θέλετε να εγκαταστήσετε το πακέτο:\n,Θέλετε να εγκαταστήσετε το πακέτο:\n,Θέλετε να εγκαταστήσετε το πακέτο:\n,Θέλετε να εγκαταστήσετε το πακέτο:\n,CONSISTENT (ALL)
Do you want to play DVD in drive?,Θέλετε να αναπαραχθεί το DVD στη συσκευή;,Θέλετε να παίξει το DVD στη συσκευή;,Θέλετε να αναπαραχθεί το DVD στη συσκευή;,Θέλετε να αναπαραχθεί το DVD στη συσκευή;,MISMATCH (ALL)
Do you want to preview this DVD before burning?,Θέλετε να γίνει προεπισκόπιση αυτού του DVD πριν την εγγραφή;,Θέλετε να γίνει προεπισκόπιση αυτού του DVD πριν την εγγραφή;,Θέλετε να γίνει προεπισκόπιση αυτού του DVD πριν την εγγραφή;,Θέλετε να γίνει προεπισκόπιση αυτού του DVD πριν την εγγραφή;,CONSISTENT (ALL)
Do you want to quit the overscan wizard?,,,Θέλετε να γίνει έξοδος από τον οδηγό υπερσάρωσης;,,SOLITARY
Do you want to reboot your receiver?,Θέλετε να γίνει επανεκκίνηση του δέκτη σας;,'',Θέλετε να γίνει επανεκκίνηση του δέκτη σας;,Θέλετε να επανεκκινήσετε το δέκτη σας;,MISMATCH (ALL)
Do you want to remove all the crash logfiles,,,Θέλετε να διαγραφούν όλες οι καταγραφές κρασαρίσματος,,SOLITARY
Do you want to remove the package:\n,Θέλετε να αφαιρέσετε το πακέτο:\n,Θέλετε να αφαιρέσετε το πακέτο:\n,Θέλετε να αφαιρέσετε το πακέτο:\n,Θέλετε να αφαιρέσετε το πακέτο:\n,CONSISTENT (ALL)
Do you want to restore your settings?,Θέλετε να επαναφέρετε τις ρυθμίσεις σας;,Θέλετε να επαναφέρετε τις ρυθμίσεις σας;,Θέλετε να γίνει επαναφορά των ρυθμίσεών σας;,Θέλετε να επαναφέρετε τις ρυθμίσεις σας;,MISMATCH (ALL)
Do you want to resume this playback?,Θέλετε να επανασυνεχίσετε την αναπαραγωγή;,Θέλετε να συνεχίσετε την αναπαραγωγή;,Θέλετε να επανασυνεχίσετε την αναπαραγωγή;,,MISMATCH (SOME)
Do you want to select a different skin?,,,Θέλετε να επιλέξετε ένα διαφορετικό θέμα;,,SOLITARY
Do you want to update the package:\n,,,Θέλετε να ενημερώσετε το πακέτο:\n,,SOLITARY
Do you want to update your receiver to %s?,,,Θέλετε να γίνει ενημέρωση του δέκτη σας στο %s;,,SOLITARY
Do you want to update your receiver?,,,Θέλετε να γίνει ενημέρωση του δέκτη σας;,,SOLITARY
Dolby,,,Dolby,,SOLITARY
Dominica,Δομίνικα,,Δομίνικα,'',INCOMPLETE (SOME)
Dominican Republic,Δομινικανική Δημοκρατία,,Δομινικανική Δημοκρατία,'',INCOMPLETE (SOME)
Don't save and stop timeshift,,,Μη αποθήκευση και διακοπή της χρονομετατόπισης,,SOLITARY
Don't stop current event but disable coming events,"Χωρίς παύση του τρέχοντος προγράμματος, αλλά με απενεργοποίηση των επερχόμενων","Χωρίς παύση τρέχοντος προγράμματος, αλλά με απενεργοποίση επερχόμενων","Χωρίς παύση τρέχοντος προγράμματος, αλλά με απενεργοποίση επερχόμενων",,MISMATCH (SOME)
Don't zap,,,Μη μετάβαση,Μη μετάβαση,CONSISTENT (SOME)
Don't zap and disable timer,,,Μη μετάβαση και απενεργοποίηση χρονοδιακόπτη,Μη μετάβαση και απενεργοποίηση χρονοδιακόπτη,CONSISTENT (SOME)
Don't zap and remove timer,,,Μη μετάβαση και αφαίρεση χρονοδιακόπτη,Μη μετάβαση και αφαίρεση χρονοδιακόπτη,CONSISTENT (SOME)
Done,Ολοκληρώθηκε,,Ολοκληρώθηκε,'',INCOMPLETE (SOME)
Download plugins,Λήψη προσθέτων,'',Λήψη προσθέτων,Λήψη προσθέτων,INCOMPLETE (ALL)
Downloadable new plugins,,,Νέα πρόσθετα για λήψη,,SOLITARY
Downloadable plugins,Πρόσθετα για λήψη,,Πρόσθετα για λήψη,,CONSISTENT (SOME)
Downloading,Λήψη,Λήψη,Λήψη,Λήψη,CONSISTENT (ALL)
Downloading Image,Λήψη Image,,Λήψη image,,MISMATCH (SOME)
Downloading plugin information. Please wait...,Λήψη πληροφοριών προσθέτων. Παρακαλώ περιμένετε...,Λήψη πληροφοριών προσθέτων. Παρακαλώ περιμένετε ...,Λήψη πληροφοριών προσθέτων. Παρακαλώ περιμένετε...,Λήψη πληροφοριών προσθέτων. Παρακαλώ περιμένετε ...,MISMATCH (ALL)
Drop unconfigured satellites,,,Αγνόηση μη ρυθμισμένων δορυφόρων,,SOLITARY
Dutch,Ολλανδικά,Ολλανδικά,Ολλανδικά,Ολλανδικά,CONSISTENT (ALL)
Dynamic contrast,Δυναμική αντίθεση,Δυναμική αντίθεση,Δυναμική αντίθεση,Δυναμική αντίθεση,CONSISTENT (ALL)
E,Ε,E,Ε,Ε,MISMATCH (ALL)
ECM Info,,,Πληροφορίες ECM,,SOLITARY
EPG,'','',EPG,EPG,INCOMPLETE (ALL)
EPG language selection 1,Επιλογή γλώσσας EPG 1,Επιλογή γλώσσας EPG 1,Επιλογή γλώσσας EPG 1,Επιλογή γλώσσας EPG 1,CONSISTENT (ALL)
EPG language selection 2,Επιλογή γλώσσας EPG 2,Επιλογή γλώσσας EPG 2,Επιλογή γλώσσας EPG 2,Επιλογή γλώσσας EPG 2,CONSISTENT (ALL)
EPG only,,,Μόνο EPG,,SOLITARY
EPG selection,Επιλογή EPG,,Επιλογή EPG,,CONSISTENT (SOME)
EPG settings,Ρυθμίσεις EPG,'',Ρυθμίσεις EPG,Ρυθμίσεις EPG,INCOMPLETE (ALL)
EPG:,,,EPG:,,SOLITARY
ERROR - failed to scan (%s)!,ΣΦΑΛΜΑ - Αποτυχία ανίχνευσης (%s)!,ΣΦΑΛΜΑ - Αποτυχία στη σάρωση  (%s)!,ΣΦΑΛΜΑ - Αποτυχία ανίχνευσης (%s)!,ΣΦΑΛΜΑ - Αποτυχία ανίχνευσης  (%s)!,MISMATCH (ALL)
ERROR downloading file %s,,,ΣΦΑΛΜΑ κατά τη λήψη του αρχείου %s,,SOLITARY
East,Ανατολικά,Ανατολή,Ανατολικά,Ανατολικά,MISMATCH (ALL)
East limit set,Ανατολικό όριο,,Ανατολικό όριο,Ανατολικό όριο,CONSISTENT (SOME)
Ecuador,Ισημερινός,,Ισημερινός,'',INCOMPLETE (SOME)
Edit,Επεξεργασία,Επεξεργασία,Επεξεργασία,Επεξεργασία,CONSISTENT (ALL)
Edit DNS,,Επεξεργασία DNS,Επεξεργασία DNS,Επεξεργασία DNS,CONSISTENT (SOME)
Edit alternatives,,,Επεξεργασία εναλλακτικών,Επεξεργασία εναλλακτικών,CONSISTENT (SOME)
Edit chapters of current title,Επεξεργασία κεφαλαίων του τρέχοντα τίτλου,Επεξεργασία κεφαλαίων του τρέχοντα τίτλου,Επεξεργασία κεφαλαίων του τρέχοντα τίτλου,Επεξεργασία κεφαλαίων του τρέχοντα τίτλου,CONSISTENT (ALL)
Edit menu,,,Μενού επεξεργασίας,,SOLITARY
Edit selection,,,Επεξεργασία επιλογής,,SOLITARY
Edit settings,Επεξεργασία ρυθμίσεων,Επεξεργασία ρυθμίσεων,Επεξεργασία ρυθμίσεων,Επεξεργασία ρυθμίσεων,CONSISTENT (ALL)
Edit the nameserver configuration of your receiver.\n,,,Επεξεργασία των διακομιστών ονομάτων του δέκτη σας.\n,,SOLITARY
Edit the network configuration of your receiver.\n,,,Επεξεργασία των ρυθμίσεων δικτύου του δέκτη σας.\n,,SOLITARY
Edit the update source address.,,,Επεξεργασία διεύθυνσης πηγών ενημερώσεων.,,SOLITARY
Edit timer,Επεξεργασία χρονοδιακόπτη,,Επεξεργασία χρονοδιακόπτη,,CONSISTENT (SOME)
Edit title,Επεξεργασία τίτλου,Επεξεργασία τίτλου,Επεξεργασία τίτλου,Επεξεργασία τίτλου,CONSISTENT (ALL)
Edit update source url,,,Επεξεργασία πηγής ενημέρωσης,,SOLITARY
Education/Science/...,,'',Εκπαίδευση/Επιστήμη/...,,INCOMPLETE (SOME)
Egypt,Αίγυπτος,,Αίγυπτος,'',INCOMPLETE (SOME)
El Salvador,Ελ Σαλβαδόρ,,Ελ Σαλβαδόρ,'',INCOMPLETE (SOME)
Electronic Program Guide,Ηλεκτρονικός Οδηγός Προγράμματος,Ηλεκτρονικός Οδηγός Προγράμματος,Ηλεκτρονικός Οδηγός Προγράμματος,Ηλεκτρονικός Οδηγός Προγράμματος,CONSISTENT (ALL)
Embedded,,,Ενσωματωμένος,,SOLITARY
Emergency,,,Έκτακτης ανάγκης,,SOLITARY
Empty slot,Άδεια θύρα,,Άδεια θύρα,'',INCOMPLETE (SOME)
Enable,Ενεργοποίηση,Ενεργοποίηση,Ενεργοποίηση,Ενεργοποίηση,CONSISTENT (ALL)
Enable 'neutrino' style channel select controlling,,,Ενεργοποίηση στυλ ελέγχου επιλογής καναλιών 'neutrino',,SOLITARY
Enable 'neutrino' style zap controlling,,,Ενεργοποίηση στυλ ελέγχου ζάπινγκ 'neutrino',,SOLITARY
Enable 5V for active antenna,Ενεργοποίηση των 5V για την ενεργή κεραία,Ενεργοποίηση των 5 V για την ενεργή κεραία,Ενεργοποίηση των 5V για την ενεργή κεραία,Ενεργοποίηση των 5V για την ενεργή κεραία,MISMATCH (ALL)
Enable EIT EPG,Ενεργοποίηση EIT EPG,Ενεργοποίηση EIT EPG,Ενεργοποίηση EIT EPG,Ενεργοποίηση EIT EPG,CONSISTENT (ALL)
Enable HDMI-CEC,,,Ενεργοποίηση HDMI-CEC,,SOLITARY
Enable MHW EPG,Ενεργοποίηση MHW EPG,Ενεργοποίηση MHW EPG,Ενεργοποίηση MHW EPG,Ενεργοποίηση MHW EPG,CONSISTENT (ALL)
Enable Netmed EPG,Ενεργοποίηση Netmed EPG,Ενεργοποίηση Netmed EPG,Ενεργοποίηση Netmed EPG,Ενεργοποίηση Netmed EPG,CONSISTENT (ALL)
Enable OK as preview in channel selection,,,Ενεργοποίηση OK ως προεπισκόπηση στην επιλογή καναλιών,,SOLITARY
Enable OK for channel selection,,,Ενεργοποίηση ΟΚ για επιλογή καναλιών,,SOLITARY
Enable OpenTV EPG,Ενεργοποίηση OpenTV EPG,,Ενεργοποίηση OpenTV EPG,,CONSISTENT (SOME)
Enable ViaSat EPG,Ενεργοποίηση ViaSat EPG,Ενεργοποίηση ViaSat EPG,Ενεργοποίηση ViaSat EPG,Ενεργοποίηση ViaSat EPG,CONSISTENT (ALL)
Enable Virgin EPG,Ενεργοποίηση Virgin EPG,,Ενεργοποίηση Virgin EPG,Ενεργοποίηση Virgin EPG,CONSISTENT (SOME)
Enable auto cable scan,Ενεργοποίηση αυτόματης καλωδιακής ανίχνευσης,,Ενεργοποίηση αυτόματης καλωδιακής ανίχνευσης,Ενεργοποίηση αυτόματης καλωδιακής ανίχνευσης,CONSISTENT (SOME)
Enable auto fast scan,Ενεργοποίηση της αυτόματης γρήγορης ανίχνευσης,,Ενεργοποίηση της αυτόματης γρήγορης ανίχνευσης,Ενεργοποίηση της αυτόματης γρήγορης ανίχνευσης,CONSISTENT (SOME)
Enable auto fast scan for %s,Ενεργοποίηση αυτόματης γρήγορης ανίχνευσης για το %s,,Ενεργοποίηση αυτόματης γρήγορης ανίχνευσης για το %s,,CONSISTENT (SOME)
Enable bouquet edit,,,Eνεργοποίηση επεξεργασίας μπουκέτου,Ενεργοποίηση επεξεργασίας μπουκέτων,MISMATCH (SOME)
Enable bouquet selection in multi-EPG,,,Ενεργοποίηση της επιλογής μπουκέτων στον πολλαπλό EPG,,SOLITARY
Enable fallback remote receiver,Ενεργοποίηση εφεδρικού απομακρυσμένου δέκτη,,Ενεργοποίηση εφεδρικού απομακρυσμένου δέκτη,Ενεργοποίηση εφεδρικού απομακρυσμένου δέκτη,CONSISTENT (SOME)
Enable favourites edit,,,Eνεργοποίηση επεξεργασίας αγαπημένων,,SOLITARY
Enable freesat EPG,Ενεργοποίηση freesat EPG,,Ενεργοποίηση freesat EPG,,CONSISTENT (SOME)
Enable import timer from fallback tuner,,,Ενεργοποίηση εισαγωγής χρονοδιακόπτη από το εφεδρικό tuner,,SOLITARY
Enable move mode,,,Eνεργοποίηση λειτουργίας μετακίνησης,Ενεργοποίηση κατάστασης μεταφοράς,MISMATCH (SOME)
Enable multiple bouquets,Ενεργοποίηση πολλαπλών μπουκέτων,Ενεργοποίηση πολλαπλών μπουκέτων,Ενεργοποίηση πολλαπλών μπουκέτων,Ενεργοποίηση πολλαπλών μπουκέτων,CONSISTENT (ALL)
Enable parental protection,,,Ενεργοποίηση γονικής προστασίας,Ενεργοποίηση γονικής προστασίας,CONSISTENT (SOME)
