msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Please select medium to use as backup location,"Kérem, jelölje ki a biztonsági mentés helyét","Kérem, jelölje ki a biztonsági mentés helyét","Kérem, jelölje ki a biztonsági mentés helyét","Kérem, jelölje ki a biztonsági mentés helyét",CONSISTENT (ALL),
Please select tag to filter...,"Válassza ki, milyen meta adatok legyenek szűrve...","Válassza ki, milyen metaadatok legyenek szűrve...","Válassza ki, milyen metaadatok legyenek szűrve...",,MISMATCH (SOME),whitespace
Please select the movie path...,Válassza ki a felvételek útvonalát...,Válassza ki a felvételek útvonalát...,Válassza ki a felvételek útvonalát...,Válassza ki a felvételek útvonalát...,CONSISTENT (ALL),
Please select the network interface that you want to use for your internet connection.\n\nPlease press OK to continue.,"Kérem, válassza ki azt a hálózati interfészt, amit használni kíván az internet kapcsolathoz.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki azt a hálózati interfészt, amit használni kíván az internet kapcsolathoz.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki azt a hálózati interfészt, amit használni kíván az internet kapcsolathoz.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki azt a hálózati interfészt, amit használni kíván az internet kapcsolathoz.\n\nNyomja le az OK gombot a folytatáshoz.",CONSISTENT (ALL),
Please select the wireless network that you want to connect to.\n\nPlease press OK to continue.,"Kérem, válassza ki a vezeték nélküli hálózatot, amihez csatlakozni kíván.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki a vezeték nélküli hálózatot, amihez csatlakozni kíván.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki a vezeték nélküli hálózatot, amihez csatlakozni kíván.\n\nNyomja le az OK gombot a folytatáshoz.","Kérem, válassza ki a vezeték nélküli hálózatot, amihez csatlakozni kíván.\n\nNyomja le az OK gombot a folytatáshoz.",CONSISTENT (ALL),
Please set up tuner A,Állítsa be az A tunert,'',Állítsa be az A tunert,'',INCOMPLETE (ALL),
Please set up tuner B,Állítsa be a B tunert,Állítsa be a B tunert,Állítsa be a B tunert,Állítsa be a B tunert,CONSISTENT (ALL),
Please set up tuner C,Állítsa be a C tunert,Állítsa be a C tunert,Állítsa be a C tunert,Állítsa be a C tunert,CONSISTENT (ALL),
Please set up tuner D,Állítsa be a D tunert,Állítsa be a D tunert,Állítsa be a D tunert,Állítsa be a D tunert,CONSISTENT (ALL),
Please set up tuner E,,,Állítsa be az E tunert,,SOLITARY,
Please set up tuner F,,,Állítsa be az F tunert,,SOLITARY,
Please set up tuner G,,,Állítsa be a G tunert,,SOLITARY,
Please set up tuner H,,,Állítsa be a H tunert,,SOLITARY,
Please set up tuner I,,,Állítsa be az I tunert,,SOLITARY,
Please set up tuner J,,,Állítsa be a J tunert,,SOLITARY,
Please set up tuner Q,,,Állítsa be a Q tunert,,SOLITARY,
Please set up tuner R,,,Állítsa be az R tunert,,SOLITARY,
Please set your time zone,"Kérjük, állítsa be az időzónát",,Állítsa be az időzónát,,MISMATCH (SOME),
Please setup the following basic configs!,,,"Kérjük, állítsa be a következő alapvető paramétereket!",,SOLITARY,
Please use direction keys to move the PiP window.\nPress Bouquet +/- to resize the window.\nPress OK to go back to the TV mode or EXIT to cancel the moving.,'',"Az iránygombokkal mozgathatja a Kép-a-Képben ablakot.\nA Bouquet +/- gombokkal átméretezheti az ablakot.\nAz OK gombbal visszamehet a TV módra, vagy az EXIT gombbal befejezheti a mozgatást.","Az iránygombokkal mozgathatja a Kép-a-Képben ablakot.\nA lista +/- gombokkal átméretezheti az ablakot.\nAz OK gombbal visszamehet a TV módra, vagy az EXIT gombbal befejezheti a mozgatást.",,MISMATCH (SOME),
Please use the UP and DOWN keys to select your language. Afterwards press the OK button.,"Kérem, használja a FEL és LE gombokat a nyelv kiválasztásához. Ez után nyomja le az OK gombot.","Kérem, használja a FEL és LE gombokat a nyelv kiválasztásához. Ez után nyomja le az OK gombot.","Kérem, használja a FEL és LE gombokat a nyelv kiválasztásához. Ez után nyomja le az OK gombot.",,CONSISTENT (SOME),
Please wait,Kérlek várj,,"Kérem, várjon",,MISMATCH (SOME),
Please wait (downloading channel list),,'',"Kérem, várjon (csatornalista letöltése)",'',INCOMPLETE (SOME),
Please wait (updating packages),,'',"Kérem, várjon (csomagok frissítése)",'',INCOMPLETE (SOME),
Please wait for activation of your network configuration...,"Kérem várjon, ameddig a hálózati konfiguráció élesedik...","Kérem, várjon, ameddig a hálózati konfiguráció élesedik...","Kérem várjon, ameddig a hálózati konfiguráció élesedik...",,MISMATCH (SOME),
Please wait while scanning is in progress...,"Kérem várjon, ameddig a keresés folyamatban van...","Kérem, várjon, ameddig a keresés folyamatban van...","Kérem várjon, ameddig a keresés folyamatban van...","Kérem, várjon, ameddig a keresés folyamatban van...",MISMATCH (ALL),
Please wait while we configure your network...,"Kérem várjon, ameddig a hálózati konfiguráció elkészül...","Kérem, várjon, ameddig a hálózati konfiguráció elkészül...","Kérem várjon, ameddig a hálózati konfiguráció elkészül...","Kérem, várjon, ameddig a hálózati konfiguráció elkészül...",MISMATCH (ALL),
Please wait while we prepare your network interfaces...,"Kérem várjon, ameddig a hálózati interfészek elkészülnek...","Kérem, várjon, ameddig a hálózati interfészek elkészülnek...","Kérem várjon, ameddig a hálózati interfészek elkészülnek...","Kérem, várjon, ameddig a hálózati interfészek elkészülnek...",MISMATCH (ALL),
Please wait while we test your network...,"Kérem várjon, ameddig a hálózati teszt lezajlik...","Kérem, várjon, ameddig a hálózati teszt lezajlik...","Kérem várjon, ameddig a hálózati teszt lezajlik...","Kérem, várjon, ameddig a hálózati teszt lezajlik...",MISMATCH (ALL),
Please wait while your network is restarting...,"Kérem várjon, ameddig a hálózati konfiguráció újraindul...","Kérem, várjon, ameddig a hálózati konfiguráció újraindul...","Kérem várjon, ameddig a hálózati konfiguráció újraindul...",,MISMATCH (SOME),
"Please wait, restarting cardserver.","Kérem, várjon a kártyaszerver újraindul.",,"Kérem várjon, kártyaszerver újraindítása folyamatban.",,MISMATCH (SOME),
"Please wait, restarting softcam and cardserver.","Kérem, várjon a kártyaszerver és a softcam újraindul.",,"Kérem várjon, softcam és kártyaszerver újraindítása.",,MISMATCH (SOME),
"Please wait, restarting softcam.","Kérem, várjon a softcam újraindul.",,"Kérem várjon, softcam újraindítása.",,MISMATCH (SOME),
Please wait...,"Kérem, várjon...","Kérem, várjon","Kérem, várjon...","Kérem, várjon",MISMATCH (ALL),
Please wait... Loading list...,"Kérem, várjon... Lista betöltése...","Kérem, várjon... Lista betöltése...","Kérem, várjon... Lista betöltése...","Kérem, várjon... Lista betöltése...",CONSISTENT (ALL),
Plugin Browser,Bővítménykezelő,'',Telepített bővítmények,'',MISMATCH (ALL),
Plugin browser,Bővítménykezelő,,Telepített bővítmények,,MISMATCH (SOME),
Plugin manager activity information,Bővítménykezelő - végrehajtási információk,Bővítménykezelő - végrehajtási információk,Bővítménykezelő - végrehajtási információk,Bővítménykezelő - végrehajtási információk,CONSISTENT (ALL),
Plugin manager help,Bővítménykezelő - súgó,Bővítménykezelő - súgó,Bővítménykezelő - súgó,Bővítménykezelő - súgó,CONSISTENT (ALL),
Plugins,Bővítmények,Pluginek,Bővítmények,Pluginek,MISMATCH (ALL),
Poland,Lengyelország,,Lengyelország,'',INCOMPLETE (SOME),
Polarisation,Polarizáció,,Polarizáció,,CONSISTENT (SOME),
Polarization,Polarizáció,Polarizáció szerint,Polarizáció,Polarizáció szerint,MISMATCH (ALL),
Polish,Lengyel,Lengyel,Lengyel,Lengyel,CONSISTENT (ALL),
Port,'','',Port,'',INCOMPLETE (ALL),
Port A,A port,A. Port,A Port,A. Port,MISMATCH (ALL),
Port B,B port,B. Port,B Port,B. Port,MISMATCH (ALL),
Port C,C port,C. Port,C Port,C. Port,MISMATCH (ALL),
Port D,D port,D. Port,D Port,D. Port,MISMATCH (ALL),
Port of fallback remote receiver,,,Tartalék távoli vevő portja,,SOLITARY,
Portugal,Portugália,,Portugália,,CONSISTENT (SOME),
Portuguese,Portugál,Portugál,Portugál,Portugál,CONSISTENT (ALL),
Position,,,Pozíció,,SOLITARY,
Position of completed timers in timerlist,,,Befejezett időzítések helye az időzítések listájában,,SOLITARY,
Position stored at index,Pozíció mentve ide,,Pozíció mentve ide: ,,MISMATCH (SOME),
Positioner,Forgatómotor,Forgatómotor,Forgatómotor,Forgatómotor,CONSISTENT (ALL),
Positioner (selecting satellites),Forgatómotor (műholdak választása),,Forgatómotor (műholdak választása),,CONSISTENT (SOME),
Positioner setup,Forgatómotor beállítás,Forgatómotor beállítás (DiSEqC),Forgatómotor beállítás,Forgatómotor beállítás (DiSEqC),MISMATCH (ALL),
Positioner setup log,,,Forgatómotor beállítás naplózás,,SOLITARY,
Power LED,,,LED jelző fény,,SOLITARY,
Power management. Consult your receiver's manual for more information.,Energiagazdálkodás. További információkért olvassa el a vevőkészülék kézikönyvét.,,Energiagazdálkodás. További információkért olvassa el készüléke használati útmutatóját.,'',MISMATCH (SOME),
Power on display,,,Előlapi kijelző,,SOLITARY,
Power threshold in mA,Áram határérték (mA),Áram határérték (mA),Áram határérték (mA),Áram határérték (mA),CONSISTENT (ALL),
Power threshold. Consult your receiver's manual for more information.,Energiaküszöb. További információkért olvassa el a vevőkészülék kézikönyvét.,,Áram határérték. További információkért olvassa el készüléke használati útmutatóját.,'',MISMATCH (SOME),
PowerMenu,,,Kikapcsolási menü,,SOLITARY,
Predefined transponder,Előre meghatározott transzponderen,Előreprogramozott transzponder,Előre beállított transzponderen,Előreprogramozott transzponder,MISMATCH (ALL),
Prefer AC3 track,AC3 hangsáv előnyben részesítése,,AC3 hangsáv előnyben részesítése,,CONSISTENT (SOME),
Prefer AC3+ track,AC3+ hangsáv előnyben részesítése,,AC3+ hangsáv előnyben részesítése,,CONSISTENT (SOME),
Prefer audio track stored by service,A hangsáv választás mentése csatornánként,,A hangsáv választás mentése csatornánként,,CONSISTENT (SOME),
Prefer graphical DVB subtitles,DVB (grafikus) feliratok előnyben részesítése,,DVB (grafikus) feliratok előnyben részesítése,,CONSISTENT (SOME),
Prefer subtitles for hearing impaired,Hallássérülteknek szánt feliratok előnyben részesítése,'',Hallássérülteknek szánt feliratok előnyben részesítése,'',INCOMPLETE (ALL),
Prefer subtitles stored by service,A felirat választás mentése csatornánként,'',A felirat választás mentése csatornánként,'',INCOMPLETE (ALL),
Preferred tuner,Előnyben részesített tuner,Előnyben részesített tuner,Előnyben részesített tuner,Előnyben részesített tuner,CONSISTENT (ALL),
Preferred tuner ATSC,,,Előnyben részesített tuner ATSC,,SOLITARY,
Preferred tuner ATSC for recordings,,,Felvételek számára előnyben részesített tuner ATSC,,SOLITARY,
Preferred tuner DVB-C,,,Előnyben részesített tuner DVB-C,,SOLITARY,
Preferred tuner DVB-C for recordings,,,Felvételek számára előnyben részesített tuner DVB-C,'',INCOMPLETE (SOME),
Preferred tuner DVB-S,,,Előnyben részesített tuner DVB-S,,SOLITARY,
Preferred tuner DVB-S for recordings,,,Felvételek számára előnyben részesített tuner DVB-S,'',INCOMPLETE (SOME),
Preferred tuner DVB-T,,,Előnyben részesített tuner DVB-T,,SOLITARY,
Preferred tuner DVB-T for recordings,,,Felvételek számára előnyben részesített tuner DVB-T,'',INCOMPLETE (SOME),
Preferred tuner for recordings,Felvételek számára előnyben részesített tuner,,Felvételek számára előnyben részesített tuner,,CONSISTENT (SOME),
Preparing... Please wait,"Előkészítés... Kérem, várjon","Előkészítés... Kérem, várjon.","Előkészítés... Kérem, várjon","Előkészítés... Kérem, várjon.",MISMATCH (ALL),
Press '0' to toggle PiP mode,'',,Nyomja meg a '0'-t a Kép-a-Képben mód bekapcsolásához,,INCOMPLETE (SOME),
Press 'OK' for attach function.,,,Nyomja le az OK gombot a csatoláshoz.,,SOLITARY,
Press 'OK' for attach next function or 'CH+/-' for edit attached.,,,Nyomja meg az 'OK'-t a következő csatolásához vagy a 'CH+/-'-t a meglévő csatolás szerkesztéséhez.,,SOLITARY,
Press 'OK' for remove item or 'CH+/-' for toggle to list of features.,,,Nyomja meg az 'OK'-t a tétel eltávolításához vagy a 'CH+/-'-t a lehetőségek listázásához.,,SOLITARY,
Press 'OK' for remove item or < > for change order or 'CH+/-' for toggle to list of features.,,,Nyomja meg az 'OK'-t a tétel eltávolításához vagy a '< >'-t a sorrend megváltoztatásához vagy a 'CH+/-'-t a lehetőségek listázásához.,,SOLITARY,
Press INFO on your remote control for additional information.,Nyomja le az INFO gombot a távírányítón a részletekért.,Nyomja le az INFO gombot a távírányítón a részletekért.,Nyomja le az INFO gombot a távírányítón a részletekért.,Nyomja le az INFO gombot a távírányítón a részletekért.,CONSISTENT (ALL),
Press MENU on your remote control for additional options.,Nyomja le a MENÜ gombot a távírányítón további opciókért.,Nyomja le a MENÜ gombot a távírányítón további opciókért.,Nyomja le a MENÜ gombot a távírányítón további opciókért.,Nyomja le a MENÜ gombot a távírányítón további opciókért.,CONSISTENT (ALL),
Press OK on your remote control to continue.,Nyomja le az OK gombot a távirányítón a folytatáshoz.,Nyomja le az OK gombot a távirányítón a folytatáshoz.,Nyomja le az OK gombot a távirányítón a folytatáshoz.,Nyomja le az OK gombot a távirányítón a folytatáshoz.,CONSISTENT (ALL),
Press OK to activate the settings.,Az OK gombbal aktiválhatja a beállításokat.,Az OK gombbal aktiválhatja a beállításokat.,Az OK gombbal aktiválhatja a beállításokat.,Az OK gombbal aktiválhatja a beállításokat.,CONSISTENT (ALL),
Press OK to edit the settings.,Az OK gombbal módosíthatja a beállításokat.,OK gomb: beállítások módosítása,Az OK gombbal módosíthatja a beállításokat.,OK gomb: beállítások módosítása,MISMATCH (ALL),
Press OK to get further details for %s,Nyomja le az OK gombot több részletért %s kapcsán,Nyomja le az OK gombot több részletért %s kapcsán,Nyomja le az OK gombot több részletért %s kapcsán,Nyomja le az OK gombot több részletért %s kapcsán,CONSISTENT (ALL),
Press OK to scan,Az OK gombbal indíthatja a keresést,Az OK gombbal indíthatja a keresést,Az OK gombbal indíthatja a keresést,Az OK gombbal indíthatja a keresést,CONSISTENT (ALL),
Press OK to select a group of satellites to configure in one block.,Nyomja meg az OK gombot egy blokkban konfigurálandó műholdcsoport kiválasztásához.,,Nyomja le az OK gombot több műhold egyidejű konfigurálásához.,,MISMATCH (SOME),
Press OK to select a provider.,Nyomja le az OK gombot egy szolgáltató kiválasztásához.,,Nyomja le az OK gombot egy szolgáltató kiválasztásához.,,CONSISTENT (SOME),
Press OK to select a service.,Nyomja le az OK gombot egy csatorna kiválasztásához.,,Nyomja le az OK gombot egy szolgáltató kiválasztásához.,,MISMATCH (SOME),
Press OK to select satellites,Nyomja le az OK gombot a műholdak kiválasztásához,,Nyomja le az OK gombot a műholdak kiválasztásához,,CONSISTENT (SOME),
Press OK to select/deselect a CAId.,Nyomja le az OK gombot a CAId ki/bejelöléséhez.,Nyomja le az OK gombot a CAId ki/bejelöléséhez.,Nyomja le az OK gombot a CAId ki/bejelöléséhez.,Nyomja le az OK gombot a CAId ki/bejelöléséhez.,CONSISTENT (ALL),
Press OK to toggle the selection,Nyomja le az OK gombot a kijelölés változtatásához,,Nyomja le az OK gombot a kijelölés változtatásához,,CONSISTENT (SOME),
Press OK to toggle the selection.,Nyomja le az OK gombot a kijelölés változtatásához.,Nyomja le az OK gombot a jelölés változtatásához.,Nyomja le az OK gombot a kijelölés változtatásához.,Nyomja le az OK gombot a jelölés változtatásához.,MISMATCH (ALL),
"Press OK, save and exit...",,,Nyomja le az OK gombot a mentéshez és kilépéshez...,'',INCOMPLETE (SOME),
Press or select button and then press 'OK' for attach function.,,,Nyomja meg vagy válassza ki a gombot és nyomja meg az 'OK'-t a csatoláshoz.,,SOLITARY,
Press or select button and then press 'OK' for attach next function or edit attached.,,,Nyomja meg vagy válassza ki a gombot és nyomja meg az 'OK'-t a következő csatolásához vagy a meglévő csatolás szerkesztéséhez.,,SOLITARY,
Press yellow to set this interface as default interface.,,"Nyomja le a sárga gombot, hogy ezt az interfészt jelölje alapértelmezettnek.","Nyomja le a sárga gombot, hogy ezt az interfészt jelölje alapértelmezettnek.",,CONSISTENT (SOME),
Prev,,,Előző,,SOLITARY,
Preview,Előnézet,Előnézet,Előnézet,Előnézet,CONSISTENT (ALL),
Preview menu,Előnézeti menü,Előnézeti menü,Előnézeti menü,Előnézeti menü,CONSISTENT (ALL),
Preview selected channel,Kijelőlt csatorna előnézete,,Kijelőlt csatorna előnézete,,CONSISTENT (SOME),
Primary DNS,Elsődleges DNS,Elsődleges DNS,Elsődl. DNS,Elsődleges DNS,MISMATCH (ALL),
Prime time,,,Főműsoridő,,SOLITARY,
Priority,Prioritás,Prioritás,Prioritás,Prioritás,CONSISTENT (ALL),
Process,Futtatás,Futtatás,Futtatás,Futtatás,CONSISTENT (ALL),
Progress,Folyamat,'',Folyamat,'',INCOMPLETE (ALL),
Progress bar left,Folyamat kicsi,'',Folyamatsáv balra,'',MISMATCH (ALL),
Progress bar right,Folyamat kicsi,'',Folyamatsáv jobbra,'',MISMATCH (ALL),
Progress:,Folyamat:,,Folyamat:,,CONSISTENT (SOME),
Properties of current title,Az aktuális tétel tulajdonságai,Az aktuális tétel tulajdonságai,Az aktuális tétel tulajdonságai,Az aktuális tétel tulajdonságai,CONSISTENT (ALL),
Protect Screens,Képernyők védelme,,Képernyők védelme,,CONSISTENT (SOME),
Protect configuration,Beállítások védelme,,Beállítások védelme,,CONSISTENT (SOME),
Protect context menus,Menük védelme,,Menük védelme,,CONSISTENT (SOME),
Protect main menu,Főmenü védelme,,Főmenü védelme,,CONSISTENT (SOME),
Protect manufacturer reset screen,,,Gyári visszaállítás képernyő védelme,'',INCOMPLETE (SOME),
Protect menu sort,,,Menü rendezés védelme,,SOLITARY,
Protect movie list,Felvett adások védelme,,Filmlista védelme,,MISMATCH (SOME),
Protect on epg age,Korhatár védelem,,EPG korhatár-védelme,,MISMATCH (SOME),
Protect plugin browser,Bővítménykezelő védelme,,Bővítménykezelő védelme,,CONSISTENT (SOME),
Protect services,Csatornák védelme,Csatornák védelme,Csatornák védelme,Csatornák védelme,CONSISTENT (ALL),
Protect software update screen,,,Szoftverfrissítő képernyő védelme,,SOLITARY,
Protect standby menu,Készenléti menü védelme,,Készenléti menü védelme,,CONSISTENT (SOME),
Protect timer menu,Időzítő menü védelme,,Időzítő menü védelme,,CONSISTENT (SOME),
Provider,Szolgáltató,Szolgáltatók,Szolgáltató,Szolgáltatók,MISMATCH (ALL),
Providers,Szolgáltatók,Szolgáltatók,Szolgáltatók,Szolgáltatók,CONSISTENT (ALL),
Puerto Rico,'',,Puerto Rico,'',INCOMPLETE (SOME),
Purge deleted user bouquets,,,Törölt felhasználói listák végleges eltávolítása,'',INCOMPLETE (SOME),
Put TV in standby,TV kikapcsolása,'',TV kikapcsolása,'',INCOMPLETE (ALL),
Put receiver in standby,,,Készülék kikapcsolása,,SOLITARY,
Python frontend for /tmp/mmi.socket,Python felület a /tmp/mmi.socket-hez,Python felület a /tmp/mmi.socket-hez,Python felület a /tmp/mmi.socket-hez,Python felület a /tmp/mmi.socket-hez,CONSISTENT (ALL),
Python version: ,,,Python verzió: ,,SOLITARY,
Qatar,Katar,,Katar,'',INCOMPLETE (SOME),
Question,Kérdés,,Kérdés,,CONSISTENT (SOME),
Quick,Gyors,Gyors,Gyors,Gyors,CONSISTENT (ALL),
Quick zap,Gyors ugrás,,Gyors ugrás,,CONSISTENT (SOME),
REC,FELV,,Felvétel,,MISMATCH (SOME),
RF output,RF kimenet,RF kimenet,RF kimenet,,CONSISTENT (SOME),
RGB,'',RGB,RGB,RGB,INCOMPLETE (ALL),
Radio,,,Rádió,'',INCOMPLETE (SOME),
Ram disk,,,Ram Disk,,SOLITARY,
Random,Véletlenszerű,Véletlenszerű,Véletlenszerű,Véletlenszerű,CONSISTENT (ALL),
Rating defined by broadcaster - %d,Adás besorolása - %d,'',Adás besorolása - %d,'',INCOMPLETE (ALL),
Rating undefined,Nincs besorolás,'',Nincs besorolás,'',INCOMPLETE (ALL),
Really close without saving settings?,Bezárjam mentés nélkül?,Bezárás mentés nélkül?,Bezárjam mentés nélkül?,Bezárás mentés nélkül?,MISMATCH (ALL),
Really delete done timers?,Töröljem a befejezett idözítéseket?,Töröljem a befejezett idözítéseket?,Töröljem a befejezett időzítéseket?,,MISMATCH (SOME),unicode
Really exit the subservices quickzap?,Biztos ki szeretne lépni az alcsatorna gyorsUGRÁS módból?,Biztos ki szeretne lépni az alcsatorna gyorsUGRÁS módból?,Biztos ki szeretne lépni az alcsatorna gyorsUGRÁS módból?,Biztos ki szeretne lépni az alcsatorna gyorsUGRÁS módból?,CONSISTENT (ALL),
Really perform a manufacturer reset now?,,,Valóban végrehajtja a gyári visszaállítást?,,SOLITARY,
Really reboot now?,Biztos újraindítsam most?,Biztos újraindítsam most?,Biztos újraindítsam most?,Biztos újraindítsam most?,CONSISTENT (ALL),
Really restart in debug mode now?,,,Biztos újraindítsam most hibakeresési módban?,,SOLITARY,
Really restart now?,Biztos újra indítsam most?,Biztos újraindítsam most?,Biztos újraindítsam most?,Biztos újraindítsam most?,MISMATCH (ALL),whitespace
Really shutdown now?,Biztos lekapcsoljam most?,Biztos lekapcsoljam most?,Biztos lekapcsoljam most?,Biztos lekapcsoljam most?,CONSISTENT (ALL),
Really store at index %2d for current position?,,,Valóban tárolja a jelenlegi pozíciót a %d indexben?,'',INCOMPLETE (SOME),
Really update the frontprocessor and reboot now?,,,"Biztos benne, hogy frissíteni szeretné a frontprocesszort, majd újraindítani a készüléket?",,SOLITARY,
Really update your settop box and reboot now?,,,"Indulhat a frissítés, majd újraindítás?",,SOLITARY,
Reboot,Újraindítás,Újraindítás,Újraindítás,Újraindítás,CONSISTENT (ALL),
Rec,,,Felvétel,,SOLITARY,
Recall to previous service,,,Előző csatornára váltás,,SOLITARY,
Reception settings,Vételi beállítások,,Vételi beállítások,,CONSISTENT (SOME),
Record,Felvétel,Felvétel,Felvétel,Felvétel,CONSISTENT (ALL),
Record time limited due to conflicting timer %s,A felvételi idő rövidítve lett időzítés ütközés miatt: %s,A felvételi idő rövidítve lett időzítés ütközés miatt: %s,A felvételi idő rövidítve lett időzítés ütközés miatt: %s,A felvételi idő rövidítve lett időzítés ütközés miatt: %s,CONSISTENT (ALL),
Recorded files...,,,Felvett műsorok...,,SOLITARY,
Recording,Felvétel,Felvétel,Felvétel,Felvétel,CONSISTENT (ALL),
Recording Setup,Felvétel beállítás,,Felvétel beállítások,,MISMATCH (SOME),
Recording in progress,Felvétel folyamatban,'',Felvétel folyamatban,'',INCOMPLETE (ALL),
Recording paths,,,Felvételek tárhelye,,SOLITARY,
Recording type,Felvétel típusa,'',Felvétel típusa,'',INCOMPLETE (ALL),
Recording(s) are in progress or coming up in few seconds!,"Felvétel folyamatban, vagy hamarosan indulni fog!","Felvétel folyamatban, vagy hamarosan indulni fog!","Felvétel folyamatban, vagy hamarosan indulni fog!","Felvétel folyamatban, vagy hamarosan indulni fog!",CONSISTENT (ALL),
Recordings,Felvételi lista,Felvételek,Felvételek,Felvételek,MISMATCH (ALL),
Recordings always have priority,A felvételnek mindig elsőbbsége van,A felvételnek mindíg elsőbbsége van,A felvételnek mindig elsőbbsége van,A felvételnek mindíg elsőbbsége van,MISMATCH (ALL),unicode
Red,,'',Piros,'',INCOMPLETE (SOME),
Red button...,Piros gomb...,'',Piros gomb...,'',INCOMPLETE (ALL),
Red colored,Piros színű,,Piros színű,,CONSISTENT (SOME),
Reenter PIN,PIN újra,,PIN újra,,CONSISTENT (SOME),
Reflash recommended!,,,Újraflashelés ajánlott!,'',INCOMPLETE (SOME),
Refresh,,,Újraflashelés,,SOLITARY,
Refresh rate,Képernyő-frissítés,'',Képernyőfrissítés,'',MISMATCH (ALL),
Refresh rate selection.,Frissítés kiválasztása.,Frissítés kiválasztása.,Frissítés kiválasztása.,Frissítés kiválasztása.,CONSISTENT (ALL),
Refusing to move to the same directory,,,Ugyanabba a mappába való áthelyezés elutasítása,,SOLITARY,
Regard deep standby as standby,A kikapcsolás legyen az alapértelmezett készenlét,'',A kikapcsolás legyen az alapértelmezett készenlét,'',INCOMPLETE (ALL),
Region,Régió,,Régió,'',INCOMPLETE (SOME),
Relative,Relatív,'',Relatív,'',INCOMPLETE (ALL),
Relevant PIDs routing,,,Vonatkozó PID-k kiválasztása,'',INCOMPLETE (SOME),
Reload,Újratöltés,Újratöltés,Újratöltés,Újratöltés,CONSISTENT (ALL),
Reload blacklists,Feketelista újratöltése,,Feketelista újratöltése,,CONSISTENT (SOME),
Reloading bouquets and services...,Csatornacsomagok és csatornák újra töltésé...,'',Listák és csatornák frissítése...,'',MISMATCH (ALL),
Remember last service in PiP,Utolsó csatorna megjegyzése Kép-a-Képben módban,,Utolsó csatorna megjegyzése Kép-a-Képben módban,,CONSISTENT (SOME),
Remember service PIN,Szerviz-PIN megjegyzése,'',Szerviz-PIN megjegyzése,'',INCOMPLETE (ALL),
"Reminder, you have chosen to save timeshift file.",,,"Figyelem, azt választotta, hogy az időcsűsztatás felvétele ne törlődjön.",'',INCOMPLETE (SOME),
Remote control type,Távirányító típusa,'',Távirányító típusa,'',INCOMPLETE (ALL),
Remote control type setup,,,Távirányító típusának módosítása,,SOLITARY,
Removal has completed.,,,Az eltávolítás sikertelen.,,SOLITARY,
Remove,Eltávolítás,Eltávolítás,Eltávolítás,Eltávolítás,CONSISTENT (ALL),
Remove a mark,Egy jelölő eltávolítása,Egy marker eltávolítása,Egy marker eltávolítása,Egy marker eltávolítása,MISMATCH (ALL),
Remove a nameserver entry,Révszerver eltávolítása,,Névszerver bejegyzés eltávolítása,,MISMATCH (SOME),
Remove all alternatives,,,Összes alternatíva törlése,,SOLITARY,
Remove all logfiles,,,Hibanaplók eltávolítása,,SOLITARY,
Remove all new found flags,,,Minden újtalálat jelzö törlése,,SOLITARY,
Remove bookmark,Könyvjelző eltávolítása,,Könyvjelző eltávolítása,,CONSISTENT (SOME),
Remove bouquet from parental protection,,,Lista eltávolítása a gyermekzár védelem alól,,SOLITARY,
Remove cable services,,,Kábeles szolgáltatás eltávolítása,,SOLITARY,
Remove completed timers after (days),Lejárt időzítések törlése ennyi nap után,'',Lejárt időzítések törlése ennyi nap után,,INCOMPLETE (SOME),
Remove currently selected title,Kijelölt címek eltávolítása,Kijelölt címek eltávolítása,Kijelölt címek eltávolítása,Kijelölt címek eltávolítása,CONSISTENT (ALL),
Remove directory,,,Mappa eltávolítása,,SOLITARY,
Remove entry,,,Bejegyzés törlése,,SOLITARY,
Remove from parental protection,,,Eltávolítás a gyermekzár védelem alól,,SOLITARY,
Remove items from trash can after (days),Kuka kiürítése ennyi nap után,'',Kuka kiürítése ennyi nap után,'',INCOMPLETE (ALL),
Remove new found flag,,,'új' jelző eltávolítása,,SOLITARY,
Remove plugins,Bővítmények törlése,Pluginek eltávolítása,Bővítmények eltávolítása,Pluginek eltávolítása,MISMATCH (ALL),
Remove selected satellite,,,Kiválasztott műhold törlése,,SOLITARY,
Remove terrestrial services,,,Földfelszíni szolgáltatás eltávolítása,,SOLITARY,
Remove this logfile,,,Hibanapló eltávolítása,,SOLITARY,
Remove title,Cím eltávolítása,Cím eltávolítása,Cím eltávolítása,Cím eltávolítása,CONSISTENT (ALL),
Removing,Eltávolítás,Eltávolítás,Eltávolítás,Eltávolítás,CONSISTENT (ALL),
Removing directory %s failed. (Maybe not empty.),%s mappák eltávolítása sikertelen. (Lehet nem üres),%s mappaak eltávolítása sikertelen. (Lehet nem üres.),%s mappaak eltávolítása sikertelen. (Lehet nem üres.),%s mappaak eltávolítása sikertelen. (Lehet nem üres.),MISMATCH (ALL),
