msgid,openatv,openhdf,openpli,openvix,STATUS
Rename entry,,,'',,SOLITARY
Rename name and description for new events,'',,'','',EMPTY (SOME)
Repeat,,,'',,SOLITARY
Repeat leave standby messages,,,'',,SOLITARY
Repeat playlist,,,Ponovite listu za reprodukciju,,SOLITARY
Repeating event currently recording.\nWhat do you want to do?,,,'',,SOLITARY
Repeating event currently recording... What do you want to do?,Snimanje ponovljenog događaja je u toku...Šta želite da učinite?,Snimanje ponovljenog događaja je u toku...Šta želite da učinite?,Snimanje ponovljenog događaja je u toku...Šta želite da učinite?,Snimanje ponovljenog događaja je u toku...Šta želite da učinite?,CONSISTENT (ALL)
Repeats,Ponavljanja,Ponavljanja,Ponavljanja,Ponavljanja,CONSISTENT (ALL)
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,'','',EMPTY (SOME)
Request for physical address report,,,'',,SOLITARY
Request for vendor report,,,'',,SOLITARY
Require authentication for http streams,'',,'','',EMPTY (SOME)
Required medium type:,Potrebni tip medija:,Potrebni tip medija:,Potrebni tip medija:,Potrebni tip medija:,CONSISTENT (ALL)
Rereading partition table,'','','',,EMPTY (SOME)
Reserved,'','','','',EMPTY (ALL)
Reset,Resetujte,Resetujte,Resetujte,Resetujte,CONSISTENT (ALL)
Reset and renumerate title names,Resetujte i prebrojte imena naslova,Resetujte i prebrojte imena naslova,Resetujte i prebrojte imena naslova,Resetujte i prebrojte imena naslova,CONSISTENT (ALL)
Reset order (All),,,'',,SOLITARY
Reset persistent PIN code,'',,'',,EMPTY (SOME)
Reset playback position,'','','','',EMPTY (ALL)
Reset video enhancement settings to system defaults?,Resetuj postavke video poboljšavanja na osnovne sistema?,Resetuj postavke video poboljšavanja na osnovne sistema?,Resetuj postavke video poboljšavanja na osnovne sistema?,Resetuj postavke video poboljšavanja na osnovne sistema?,CONSISTENT (ALL)
Reset video enhancement settings to your last configuration?,Resetuj postavke video poboljšavanja na tvoju zadnju konfiguraciju?,Resetuj postavke video poboljšavanja na tvoju zadnju konfiguraciju?,Resetuj postavke video poboljšavanja na tvoju zadnju konfiguraciju?,Resetuj postavke video poboljšavanja na tvoju zadnju konfiguraciju?,CONSISTENT (ALL)
Resolution,Rezolucija,Rezolucija,Rezolucija,Rezolucija,CONSISTENT (ALL)
Restart,'',Restart,Restart,Restart,INCOMPLETE (ALL)
Restart GUI now?,Restart GUI sada?,Restart GUI sada?,Restart GUI sada?,Restart GUI sada?,CONSISTENT (ALL)
Restart enigma,'','','',,EMPTY (SOME)
Restart enigma in debug mode,,,'',,SOLITARY
Restart enigma in standard mode,,,'',,SOLITARY
Restart network,Restartujte mrežu,Restartujte mrežu,Restartujte mrežu,Restartujte mrežu,CONSISTENT (ALL)
Restart test,Ponovite test,Ponovite test,Ponovite test,Ponovite test,CONSISTENT (ALL)
Restart your network connection and interfaces.\n,Restartujte vašu mrežnu vezu i interfejse.\n,Restartujte vašu mrežnu vezu i interfejse.\n,Restartujte vašu mrežnu vezu i interfejse.\n,Restartujte vašu mrežnu vezu i interfejse.\n,CONSISTENT (ALL)
Restore,Vrati ,Vrati ,Vrati ,Vrati ,CONSISTENT (ALL)
Restore backups,Vrati bekape,Vrati bekape,Vrati bekape,Vrati bekape,CONSISTENT (ALL)
Restore deleted user bouquets,,,'','',EMPTY (SOME)
Restore system settings,Vratite sistemske postavke,Vratite sistemske postavke,Vratite sistemske postavke,Vratite sistemske postavke,CONSISTENT (ALL)
Restore your backups by date.,,,Vrati svoje snimljene kopije po datumu.,,SOLITARY
Restore your receiver settings.,,,'',,SOLITARY
Resume from last position,Nastavite sa poslednje pozicije,Nastavite sa poslednje pozicije,Nastavite sa poslednje pozicije,Nastavite sa poslednje pozicije,CONSISTENT (ALL)
Resume position at %s,Nastavi poziciju od %s,Nastavi poziciju od %s,Nastavi poziciju od %s,Nastavi poziciju od %s,CONSISTENT (ALL)
Resuming playback,Nastavite reprodukciju,Nastavite reprodukciju,Nastavite reprodukciju,Nastavite reprodukciju,CONSISTENT (ALL)
Return to movie list,Vratite se na listu filmova,Vratite se na listu filmova,Vratite se na listu filmova,Vratite se na listu filmova,CONSISTENT (ALL)
Return to previous service,Vratite se na prethodni kanal,Vratite se na prethodni kanal,Vratite se na prethodni kanal,Vratite se na prethodni kanal,CONSISTENT (ALL)
Reunion,'',,'','',EMPTY (SOME)
Reverse bouquet buttons,'','','','',EMPTY (ALL)
Reverse list,'',,'',,EMPTY (SOME)
Rewind speeds,Brzine premotavanja nazad,Brzine premotavanja nazad,Brzine premotavanja nazad,Brzine premotavanja nazad,CONSISTENT (ALL)
Rewrap subtitles,'',,'',,EMPTY (SOME)
Right,Desno,Desno,Desno,Desno,CONSISTENT (ALL)
Right from servicename,'','','','',EMPTY (ALL)
Roll-off,Kotrljanje,Kotrljanje,Kotrljanje,Kotrljanje,CONSISTENT (ALL)
Romania,'',,'','',EMPTY (SOME)
Romanian,'','','','',EMPTY (ALL)
Root,'',,'','',EMPTY (SOME)
Root directory,'','','','',EMPTY (ALL)
Rotor step position:,,,'',,SOLITARY
Rotor turning speed,Brzina okretanja rotora,Brzina okretanja rotora,Brzina okretanja rotora,Brzina okretanja rotora,CONSISTENT (ALL)
Rotor: ,,,'',,SOLITARY
Round start time on,,,'',,SOLITARY
Russian,Ruski,Ruski,Ruski,Ruski,CONSISTENT (ALL)
Russian Federation,'',,'','',EMPTY (SOME)
Rwanda,'',,'','',EMPTY (SOME)
S-Video,'',S-Video,S-Video,S-Video,INCOMPLETE (ALL)
SCPC optimized search range,'',,'','',EMPTY (SOME)
SCR (Unicable/JESS),,,'',,SOLITARY
SCR JESS,,,'','',EMPTY (SOME)
SCR Unicable,,,'',,SOLITARY
SINGLE LAYER DVD,JEDNOSLOJNI DVD,JEDNOSLOJNI DVD,JEDNOSLOJNI DVD,JEDNOSLOJNI DVD,CONSISTENT (ALL)
SNR,,,SNR,,SOLITARY
SNR:,'',,SNR:,'',INCOMPLETE (SOME)
SPDIF,'','','','',EMPTY (ALL)
SRT File,,,'',,SOLITARY
SRT file,,,'','',EMPTY (SOME)
SSA File,,,'',,SOLITARY
SSA file,,,'','',EMPTY (SOME)
SSID:,'',SSID:,SSID:,SSID:,INCOMPLETE (ALL)
Saint Barthelemy,'',,'','',EMPTY (SOME)
"Saint Helena, Ascension and Tristan da Cunha",'',,'','',EMPTY (SOME)
Saint Kitts and Nevis,'',,'','',EMPTY (SOME)
Saint Lucia,'',,'','',EMPTY (SOME)
Saint Martin (French part),'',,'','',EMPTY (SOME)
Saint Pierre and Miquelon,'',,'','',EMPTY (SOME)
Saint Vincent and the Grenadines,'',,'','',EMPTY (SOME)
Same resolution as skin,'','','','',EMPTY (ALL)
Samoa,'',,'','',EMPTY (SOME)
San Marino,'',,'','',EMPTY (SOME)
Sao Tome and Principe,'',,'','',EMPTY (SOME)
Sat,'',Sat,Sat,Sat,INCOMPLETE (ALL)
Satellite,Satelit,Satelit,Satelit,Satelit,CONSISTENT (ALL)
Satellite equipment,Satelitska oprema,Satelitska oprema,Satelitska oprema,Satelitska oprema,CONSISTENT (ALL)
Satellite longitude:,,,'',,SOLITARY
Satellites,Sateliti,Sateliti,Sateliti,Sateliti,CONSISTENT (ALL)
Sats,'',Sats,Sats,Sats,INCOMPLETE (ALL)
Saturation,Zasićenje,Zasićenje,Zasićenje,Zasićenje,CONSISTENT (ALL)
Saturday,Subota,Subota,Subota,Subota,CONSISTENT (ALL)
Saudi Arabia,'',,'','',EMPTY (SOME)
Save,Sačuvajte,Sačuvajte,Sačuvajte,Sačuvajte,CONSISTENT (ALL)
Save / Enter text and exit,,,'','',EMPTY (SOME)
Save and exit,,,'',,SOLITARY
Save and restart timeshift,,,'',,SOLITARY
Save and stop timeshift,,,'',,SOLITARY
Save changes,,,'',,SOLITARY
Save last directory on exit,,,Sačuvajte poslednji direktorijum kod izlaska,,SOLITARY
Save playlist on exit,,,Sačuvajte listu za reprodukciju kod izlaska ,,SOLITARY
Save settings and EPG data,'',,'',,EMPTY (SOME)
Save timeshift and zap,,,'','',EMPTY (SOME)
Save timeshift file,,,'',,SOLITARY
Save timeshift file in movie directory,,,'',,SOLITARY
Save timeshift in movie dir and zap,,,'',,SOLITARY
Save timeshift only for current event,,,'',,SOLITARY
Scaler sharpness,Brojač oštrine,Brojač oštrine,Brojač oštrine,Brojač oštrine,CONSISTENT (ALL)
Scaler vertical dejagging,'',,'','',EMPTY (SOME)
Scan,'','','','',EMPTY (ALL)
Scan ,Skeniraj,Skeniraj,Skeniraj,Skeniraj,CONSISTENT (ALL)
Scan additional SR,Skeniraj dodatne SR,Skeniraj dodatne SR,Skeniraj dodatne SR,Skeniraj dodatne SR,CONSISTENT (ALL)
Scan for local extensions and install them.,,,Traži lokalna proširenja i instaliraj ih. ,,SOLITARY
Scan options,,,'',,SOLITARY
Scan your network for wireless access points and connect to them using your selected wireless device.\n,Pretraži svoju mrežu za bežične pristupne tačke i poveži se s njima koristeći svoj izabrani bežični uređaj.\n,Pretraži svoju mrežu za bežične pristupne tačke i poveži se s njima koristeći svoj izabrani bežični uređaj.\n,Pretraži svoju mrežu za bežične pristupne tačke i poveži se s njima koristeći svoj izabrani bežični uređaj.\n,Pretraži svoju mrežu za bežične pristupne tačke i poveži se s njima koristeći svoj izabrani bežični uređaj.\n,CONSISTENT (ALL)
Scanning %s...,'','','','',EMPTY (ALL)
Scanning failed!,'','','','',EMPTY (ALL)
Scanning...,'','','','',EMPTY (ALL)
Scans default lamedbs sorted by satellite with a connected dish positioner,Pretražuje osnovne lamedbs razvrstane po satelitima sa povezanim antenskim pozicionerom,Pretražuje osnovne lamedbs razvrstane po satelitima sa povezanim antenskim pozicionerom,Pretražuje osnovne lamedbs razvrstane po satelitima sa povezanim antenskim pozicionerom,Pretražuje osnovne lamedbs razvrstane po satelitima sa povezanim antenskim pozicionerom,CONSISTENT (ALL)
Scroll delay,,,'',,SOLITARY
Scroll repeats,,,'',,SOLITARY
Search east,Pretraži istok,Pretraži istok,Pretraži istok,Pretraži istok,CONSISTENT (ALL)
Search west,Pretraži zapad,Pretraži zapad,Pretraži zapad,Pretraži zapad,CONSISTENT (ALL)
Searching,,,'',,SOLITARY
Searching east ...,,,'',,SOLITARY
Searching for available updates. Please wait...,Traženje dostupnih ažuriranja.Molim sačekajte...,Traženje dostupnih ažuriranja.Molim sačekajte...,Traženje dostupnih ažuriranja.Molim sačekajte...,Traženje dostupnih ažuriranja.Molim sačekajte...,CONSISTENT (ALL)
Searching for new installed or removed packages. Please wait...,Traženje novih instaliranih ili uklonjenih paketa.Molim sačekajte...,Traženje novih instaliranih ili uklonjenih paketa.Molim sačekajte...,Traženje novih instaliranih ili uklonjenih paketa.Molim sačekajte...,Traženje novih instaliranih ili uklonjenih paketa.Molim sačekajte...,CONSISTENT (ALL)
Searching west ...,,,'',,SOLITARY
Second cable of motorized LNB,'',,'',,EMPTY (SOME)
Secondary DNS,Sekundarni DNS,Sekundarni DNS,Sekundarni DNS,Sekundarni DNS,CONSISTENT (ALL)
Seek,Traži,Traži,Traži,Traži,CONSISTENT (ALL)
Select,Izaberi,Izaberi,Izaberi,Izaberi,CONSISTENT (ALL)
"Select '1.0' for standard committed switches, '1.1' for uncommitted switches, and '1.2' for systems using a positioner.",'',,'','',EMPTY (SOME)
"Select 'A' or 'B' if your aerial system requires this, otherwise select 'none'. If you are unsure select 'none'.",'',,'','',EMPTY (SOME)
Select 'FBC SCR' if this tuner will connect to a SCR (Unicable/JESS) device. For all other setups select 'FBC automatic'.,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for ATSC,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-C,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-S,,,'','',EMPTY (SOME)
Select 'Yes' when you want to configure this tuner for DVB-T,,,'','',EMPTY (SOME)
"Select 'band' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME)
"Select 'enabled' if this tuner has a signal cable connected, otherwise select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select 'polarisation' if using a 'universal' LNB, otherwise consult your LNB spec sheet.",'',,'','',EMPTY (SOME)
Select 'provider' to scan from the predefined list of cable multiplexes. Select 'bands' to only scan certain parts of the spectrum. Select 'steps' to scan in steps of a particular frequency bandwidth.,'',,'','',EMPTY (SOME)
"Select 'yes' if this tuner is connected to the SCR device through another tuner, otherwise select 'no'.",'',,'','',EMPTY (SOME)
Select 'yes' to choose what bands or step sizes will be scanned.,,,'','',EMPTY (SOME)
Select 'yes' to include %s multiplexes in your search.,'',,'','',EMPTY (SOME)
Select 'yes' to include symbol rate %s in your search.,'',,'','',EMPTY (SOME)
Select 'yes' to include the %s band in your search.,'',,'','',EMPTY (SOME)
"Select 'yes' to only send the DiSEqC command when changing from one satellite to another, or select 'no' for the DiSEqC command to be resent on every zap.",'',,'','',EMPTY (SOME)
Select Channel,,,'',,SOLITARY
Select Fast DiSEqC if your aerial system supports this. If you are unsure select 'no'.,'',,'','',EMPTY (SOME)
Select HDD,'',,Odaberi hard disk,,INCOMPLETE (SOME)
Select a movie,'',,Odaberi film,,INCOMPLETE (SOME)
Select action,,,'',,SOLITARY
Select action for timer '%s'.,,,'',,SOLITARY
Select all,,,'',,SOLITARY
Select audio track,Odaberite zvučni zapis,Odaberite zvučni zapis,Odaberite zvučni zapis,Odaberite zvučni zapis,CONSISTENT (ALL)
Select channel,,,'',,SOLITARY
Select channel to record from,Odaberite kanal za snimanje od,Odaberite kanal za snimanje od,Odaberite kanal za snimanje od,Odaberite kanal za snimanje od,CONSISTENT (ALL)
Select copy destination for:,'','','','',EMPTY (ALL)
Select destination for:,'','','','',EMPTY (ALL)
Select files for backup.,,Izaberi datoteke za bekap.,Izaberi datoteke za bekap.,Izaberi datoteke za bekap.,CONSISTENT (SOME)
Select files/folders to backup,Izaberi datoteke/fascikle za bekap,Izaberi datoteke/fascikle za bekap,Izaberi datoteke/fascikle za bekap,Izaberi datoteke/fascikle za bekap,CONSISTENT (ALL)
Select horizontal resolution:,,,'',,SOLITARY
Select how quickly the dish should move between satellites.,'',,'','',EMPTY (SOME)
"Select how the satellite dish is set up. i.e. fixed dish, single LNB, DiSEqC switch, positioner, etc.",'',,'','',EMPTY (SOME)
Select input device,Izaberi ulazni uređaj,Izaberi ulazni uređaj,Izaberi ulazni uređaj,,CONSISTENT (SOME)
Select input device.,Izaberi ulazni uređaj.,Izaberi ulazni uređaj.,Izaberi ulazni uređaj.,Izaberi ulazni uređaj.,CONSISTENT (ALL)
Select interface,Izaberite interfejs ,Izaberite interfejs ,Izaberite interfejs ,Izaberite interfejs ,CONSISTENT (ALL)
Select location,,,'',,SOLITARY
Select provider to add...,Izaberi provajdera za dodavanje,Izaberi provajdera za dodavanje,Izaberi provajdera za dodavanje,Izaberi provajdera za dodavanje,CONSISTENT (ALL)
Select refresh rate,Izaberi vreme osvežavanja,Izaberi vreme osvežavanja,Izaberi vreme osvežavanja,Izaberi vreme osvežavanja,CONSISTENT (ALL)
Select satellites,'',,'',,EMPTY (SOME)
Select service to add...,Izaberi kanal za dodavanje...,Izaberi kanal za dodavanje...,Izaberi kanal za dodavanje...,Izaberi kanal za dodavanje...,CONSISTENT (ALL)
Select slot,,,'',,SOLITARY
Select sort method:,'',,'',,EMPTY (SOME)
Select the User Band channel to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME)
Select the User Band frequency to be assigned to this tuner. This is the frequency the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,'',,'','',EMPTY (SOME)
Select the User Band to be assigned to this tuner. This is an index into the table of frequencies the SCR switch or SCR LNB uses to pass the requested transponder to the tuner.,,,'','',EMPTY (SOME)
Select the character or action under the keyboard cursor,'',,'','',EMPTY (SOME)
"Select the manufacturer of your SCR device. If the manufacturer is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",'',,'','',EMPTY (SOME)
"Select the model number of your SCR device. If the model number is not listed, set 'SCR' to 'user defined' and enter the device parameters manually according to its spec sheet.",,,'','',EMPTY (SOME)
"Select the protocol used by your SCR device. Choices are 'SCR Unicable' (Unicable), or 'SCR JESS' (JESS, also known as Unicable II).",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-A of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-B of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-C of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
"Select the satellite which is connected to Port-D of your switch. If you are unsure select 'automatic' and the receiver will attempt to determine this for you. If nothing is connected to this port, select 'nothing connected'.",'',,'','',EMPTY (SOME)
Select the satellite you want to configure. Once that satellite is configured you can select and configure other satellites that will be accessed using this same tuner.,'',,'','',EMPTY (SOME)
Select the satellite your dish receives from. If you are unsure select 'automatic' and the receiver will attempt to determine this for you.,'',,'','',EMPTY (SOME)
Select the shifted character set for the next character only,'',,'','',EMPTY (SOME)
Select the time zone within the area or region.,'',,'',,EMPTY (SOME)
Select the tuner that controls the motorised dish.,'',,'','',EMPTY (SOME)
Select the tuner that this loopthrough depends on.,'',,'','',EMPTY (SOME)
Select the tuner to which the signal cable of the SCR device is connected.,'',,'','',EMPTY (SOME)
Select the type of LNB/device being used (normally 'Universal'). If your LNB type is not available select 'user defined'.,'',,'','',EMPTY (SOME)
Select the type of Single Cable Reception device you are using.,'',,'','',EMPTY (SOME)
Select update source to edit,,,Izaberi izvor nadodradnje za uređivanje,,SOLITARY
Select video input with up/down buttons,Izaberi video ulaz sa UP/DOWN tipkama,Izaberi video ulaz sa UP/DOWN tipkama,Izaberi video ulaz sa UP/DOWN tipkama,Izaberi video ulaz sa UP/DOWN tipkama,CONSISTENT (ALL)
Select video mode,Izaberi video mod,Izaberi video mod,Izaberi video mod,Izaberi video mod,CONSISTENT (ALL)
Select whether your SCR device is externally powered.,,,'','',EMPTY (SOME)
Select wireless network,Izaberite bežičnu mrežu,Izaberite bežičnu mrežu,Izaberite bežičnu mrežu,Izaberite bežičnu mrežu,CONSISTENT (ALL)
Select your backup device.\nCurrent device: ,,,Izaberi svoj rezervni uredjaj.\nAktuelni uređaj:,,SOLITARY
Select your country. If not available select 'all'.,'',,'','',EMPTY (SOME)
Select your provider and region. If not present in this list you will need to select one of the other 'service scan types'.,'',,'','',EMPTY (SOME)
"Select your provider, and press OK to start the scan",'','','','',EMPTY (ALL)
Select your region. If not available change 'Country' to 'all' and select one of the default alternatives.,'',,'','',EMPTY (SOME)
Select your time zone area or region.,'',,'',,EMPTY (SOME)
Selecting satellites 1 (USALS),'',,'',,EMPTY (SOME)
Selecting satellites 2 (USALS),'',,'',,EMPTY (SOME)
Selecting this option allows you to configure a group of satellites in one block.,'',,'','',EMPTY (SOME)
Selects the mode how live tv should be shown on the LCD.,,,'',,SOLITARY
Selects video source displayed on the LCD.,,,'',,SOLITARY
Send 'sourceactive' before zap timers,,,'','',EMPTY (SOME)
Send DiSEqC,Poslati DISEqC,Poslati DISEqC,Poslati DISEqC,Poslati DISEqC,CONSISTENT (ALL)
Send DiSEqC only on satellite change,Poslati DISEqC samo kod promene satelita,Poslati DISEqC samo kod promene satelita,Poslati DISEqC samo kod promene satelita,Poslati DISEqC samo kod promene satelita,CONSISTENT (ALL)
Senegal,'',,'','',EMPTY (SOME)
Separate titles with a main menu,,,Odvojite naslove sa glavnim meniem,,SOLITARY
Sequence repeat,Ponovi redosled,Ponovi redosled,Ponovi redosled,Ponovi redosled,CONSISTENT (ALL)
Serbian,Srpski,Srpski,Srpski,Srpski,CONSISTENT (ALL)
Service,Kanal,Kanal,Kanal,Kanal,CONSISTENT (ALL)
Service & PIDs,,,'',,SOLITARY
Service ID,,,'',,SOLITARY
Service belongs to a parental protected bouquet,,,'',,SOLITARY
Service has been added to the favourites.,Kanal je dodat u listu favorita.,Kanal je dodat u listu favorita.,Kanal je dodat u listu favorita.,,CONSISTENT (SOME)
Service has been added to the selected bouquet.,Kanal je dodat u odabrani buket.,Kanal je dodat u odabrani buket.,Kanal je dodat u odabrani buket.,,CONSISTENT (SOME)
Service info - service & PIDs,,,'',,SOLITARY
Service info - tuner live values,,,'',,SOLITARY
Service info - tuner setting values,,,'',,SOLITARY
Service invalid!\n(Timeout reading PMT),Neispravan kanal!\n(Isteklo čitanje PMT),Neispravan kanal!\n(Isteklo čitanje PMT),Neispravan kanal!\n(Isteklo čitanje PMT),Neispravan kanal!\n(Isteklo čitanje PMT),CONSISTENT (ALL)
Service not found!\n(SID not found in PAT),Kanal nije pronađen!\n(SID nije pronađen u PAT),Kanal nije pronađen!\n(SID nije pronađen u PAT),Kanal nije pronađen!\n(SID nije pronađen u PAT),Kanal nije pronađen!\n(SID nije pronađen u PAT),CONSISTENT (ALL)
Service reference,Kanal referenca,Kanal referenca,Kanal referenca,Kanal referenca,CONSISTENT (ALL)
Service scan,Skeniranje kanala,Skeniranje kanala,Skeniranje kanala,Skeniranje kanala,CONSISTENT (ALL)
Service unavailable!\nCheck tuner configuration!,Kanal nije dostupan!\nProverite konfiguraciju tjunera,Kanal nije dostupan!\nProverite konfiguraciju tjunera,Kanal nije dostupan!\nProverite konfiguraciju tjunera,Kanal nije dostupan!\nProverite konfiguraciju tjunera,CONSISTENT (ALL)
Servicename,,,'',,SOLITARY
Services,Kanali,Kanali,Kanali,Kanali,CONSISTENT (ALL)
Set CI assignment for detection of available services.,'',,'','',EMPTY (SOME)
Set PIN,,,'',,SOLITARY
Set all hotkey to default?,,,'',,SOLITARY
Set alternative fallback tuners for DVB-T/C or ATSC,,,'',,SOLITARY
Set as startup service,,,'',,SOLITARY
Set blocktimes by weekday,,,'',,SOLITARY
Set default,'',,'',,EMPTY (SOME)
Set fixed,'','','','',EMPTY (ALL)
Set fps for external subtitles,'','','','',EMPTY (ALL)
"Set if You want see status icons, progress bars or nothing.",,,'',,SOLITARY
Set interface as default Interface,,Postavi interfejs kao osnovni interfejs,Postavi interfejs kao osnovni interfejs,,CONSISTENT (SOME)
Set limits,'','','','',EMPTY (ALL)
Set pin code persistent,'',,'','',EMPTY (SOME)
"Set sequence repeats if your aerial system requires this. Normally if the aerial system has been configured correctly sequence repeats will not be necessary. If yours does, recheck you have command order set correctly.",'',,'','',EMPTY (SOME)
Set startup service,'',,'',,EMPTY (SOME)
Set the User ID of the OpenWebif from your fallback tuner,,,'',,SOLITARY
Set the password of the OpenWebif from your fallback tuner,,,'',,SOLITARY
Set the port of the OpenWebif from your fallback tuner,,,'',,SOLITARY
Set time window to 1 hour,'',,'',,EMPTY (SOME)
Set time window to 2 hours,'',,'',,EMPTY (SOME)
Set time window to 3 hours,'',,'',,EMPTY (SOME)
Set time window to 4 hours,'',,'',,EMPTY (SOME)
Set time window to 5 hours,'',,'',,EMPTY (SOME)
Set time window to 6 hours,'',,'',,EMPTY (SOME)
Settings,Postavke,Postavke,Postavke,Postavke,CONSISTENT (ALL)
Settings can be different for each directory separately (for non removeable devices only).,,,'',,SOLITARY
Setup,Podešavanje,Podešavanje,Podešavanje,Podešavanje,CONSISTENT (ALL)
Setup menu,'','','','',EMPTY (ALL)
Setup your positioner,,,'',,SOLITARY
Seychelles,'',,'','',EMPTY (SOME)
Sharpness,Oštrina,Oštrina,Oštrina,Oštrina,CONSISTENT (ALL)
Shellscript,'',,'',,EMPTY (SOME)
Shift,'',,'','',EMPTY (SOME)
Short filenames,Kratka imena datoteka,Kratka imena datoteka,Kratka imena datoteka,Kratka imena datoteka,CONSISTENT (ALL)
Show Audioselection,'',,'',,EMPTY (SOME)
Show CI messages,'',,'',,EMPTY (SOME)
Show EIT now/next in infobar,'','','','',EMPTY (ALL)
Show Games show,,'','',,EMPTY (SOME)
Show InfoBar,,,'',,SOLITARY
Show PiP,,,'',,SOLITARY
Show SNR percentage instead of dB value,,,'',,SOLITARY
Show True/False as graphical switch,'',,'','',EMPTY (SOME)
Show VCR scart on main menu,,,'',,SOLITARY
Show alternatives,,,Prikaži alternative,,SOLITARY
Show animation while busy,'','','','',EMPTY (ALL)
Show background behind subtitles,,,'',,SOLITARY
Show bouquet selection menu,'',,'',,EMPTY (SOME)
Show busy indicator when the system is busy.,,,'',,SOLITARY
Show channel numbers in channel selection,'','','','',EMPTY (ALL)
Show columns,'',,'',,EMPTY (SOME)
Show crypto icons,'',,'',,EMPTY (SOME)
Show crypto info in infobar,'','','','',EMPTY (ALL)
Show detailed event info,'','','','',EMPTY (ALL)
Show event-progress in channel selection,Pokaži napredak događaja u izboru kanala,Pokaži napredak događaja u izboru kanala,Pokaži napredak događaja u izboru kanala,Pokaži napredak događaja u izboru kanala,CONSISTENT (ALL)
Show eventinfo plugins,'',,'',,EMPTY (SOME)
Show extension selection,'',,'',,EMPTY (SOME)
Show favourites list,'',,'',,EMPTY (SOME)
Show help,'',,'',,EMPTY (SOME)
Show icon for new/unseen items,'','','','',EMPTY (ALL)
Show in extensions menu,,,'',,SOLITARY
Show infobar on channel change,Prikaži info traku na promeni kanala,Prikaži info traku na promeni kanala,Prikaži info traku na promeni kanala,Prikaži info traku na promeni kanala,CONSISTENT (ALL)
Show infobar on event change,Prikaži info traku pri promeni događaja,Prikaži info traku pri promeni događaja,Prikaži info traku pri promeni događaja,Prikaži info traku pri promeni događaja,CONSISTENT (ALL)
Show infobar on skip forward/backward,Prikaži info traku na preskakanju napred/nazad,Prikaži info traku na preskakanju napred/nazad,Prikaži info traku na preskakanju napred/nazad,Prikaži info traku na preskakanju napred/nazad,CONSISTENT (ALL)
Show latest commits,,,'',,SOLITARY
Show latest update log,,,'',,SOLITARY
Show media player on main menu,,,'',,SOLITARY
Show menu or plugin numbers,,,'',,SOLITARY
Show menu paths,,,'',,SOLITARY
Show movies,'',,'',,EMPTY (SOME)
Show multi channel EPG,'',,'',,EMPTY (SOME)
Show notification when import channels and/or EPG from remote receiver URL did not complete,,,'',,SOLITARY
Show notification when import channels and/or EPG from remote receiver URL is completed,,,'',,SOLITARY
Show notification when import channels was not successful,,,'',,SOLITARY
Show notification when import channels was successful,,,'',,SOLITARY
Show packages to be updated,,,'',,SOLITARY
Show picons in channel selection list,,,'',,SOLITARY
Show picons in display,,,'',,SOLITARY
Show positioner movement,Prikaži kretanje motora,Prikaži kretanje motora,Prikaži kretanje motora,Prikaži kretanje motora,CONSISTENT (ALL)
Show positioner position,,,'',,SOLITARY
Show record clock icons,,,'',,SOLITARY
Show record indicator,'',,'',,EMPTY (SOME)
Show screensaver,'','','','',EMPTY (ALL)
Show second InfoBar,,,'',,SOLITARY
Show second infobar,,,'',,SOLITARY
Show service list,'',,'',,EMPTY (SOME)
Show service name and event description among each other instead of side by side.,,,'',,SOLITARY
Show service type icons,,,'',,SOLITARY
Show servicelist or movies,'',,'',,EMPTY (SOME)
Show single service EPG,'',,'',,EMPTY (SOME)
Show softcam setup in extensions menu,,,'',,SOLITARY
Show status icons in movie list,,,'',,SOLITARY
Show status icons in movielist,'','','',,EMPTY (SOME)
Show subservice selection,'',,'',,EMPTY (SOME)
Show subtitle selection,'',,'',,EMPTY (SOME)
Show symbols on display,,,'',,SOLITARY
Show the radio player...,Prikaži radio plejer ...,Prikaži radio plejer ...,Prikaži radio plejer ...,Prikaži radio plejer ...,CONSISTENT (ALL)
