msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Display and user interface,Skjerm og brukergrensesnitt,Skjerm og brukergrensesnitt,,Skjerm og brukergrensesnitt,CONSISTENT (SOME),
Display message before playing next movie,Vis beskjed før avspilling av neste opptak,Vis beskjed før avspilling av neste opptak,,Vis beskjed før avspilling av neste opptak,CONSISTENT (SOME),
Display the EIT now/next eventdata in infobar.,Vis EIT nå/neste programdata i infolinjen.,Vis EIT nå/neste programdata i infolinjen.,,Vis EIT nå/neste programdata i infolinjen.,CONSISTENT (SOME),
Do not change,Ikke endre,Ikke endre,,Ikke endre,CONSISTENT (SOME),
Do not record,Ikke spill inn,Ikke spill inn,,Ikke spill inn,CONSISTENT (SOME),
Do you really want to check the filesystem?\nThis could take a long time!,Vil du virkelig sjekke filsystemet?\nDet kan ta veldig lang tid!,Vil du virkelig sjekke filsystemet?\nDet kan ta veldig lang tid!,,Vil du virkelig sjekke filsystemet?\nDet kan ta veldig lang tid!,CONSISTENT (SOME),
Do you really want to convert the filesystem?\nYou cannot go back!,Ønsker du virkelig å konvertere filsystemet?\nDu kan ikke angre!,Ønsker du virkelig å konvertere filsystemet?\nDu kan ikke angre!,,,CONSISTENT (SOME),
Do you really want to delete %s ?,Vil du virkelig slette %s ?,Vil du virkelig slette %s ?,,Vil du virkelig slette %s ?,CONSISTENT (SOME),
Do you really want to delete %s?,Vil du virkelig slette %s,Vil du virkelig slette %s,,Vil du virkelig slette %s,CONSISTENT (SOME),
Do you really want to delete ?,Vil du virkelig slette?,Vil du virkelig slette?,,Vil du virkelig slette?,CONSISTENT (SOME),
Do you really want to delete this timer ?,Vil du virkelig slette denne timeren ?,Vil du virkelig slette denne timeren ?,,Vil du virkelig slette denne timeren ?,CONSISTENT (SOME),
"Do you really want to download the plugin \""%s\""?","Vil du virkelig laste ned plugin \""%s\""?","Vil du virkelig laste ned plugin \""%s\""?",,"Vil du virkelig laste ned plugin \""%s\""?",CONSISTENT (SOME),
Do you really want to exit?,Vil du virkelig avslutte,Vil du virkelig avslutte,,Vil du virkelig avslutte,CONSISTENT (SOME),
Do you really want to initialize the device?\nAll data on the disk will be lost!,Vil du virkelig formatere enheten?\nAlle data på enheten vil forsvinner!,Vil du virkelig formatere enheten?\nAlle data på enheten vil forsvinner!,,,CONSISTENT (SOME),
Do you really want to move to trashcan ?,Ønsker du virkelig å flytte til søppelbøtta?,Ønsker du virkelig å flytte til søppelbøtta?,,,CONSISTENT (SOME),
Do you really want to permamently remove '%s' from trash can ?,Ønsker du virkelig å permanent fjerne '%s' fra søppelbøtta?,Ønsker du virkelig å permanent fjerne '%s' fra søppelbøtta?,,,CONSISTENT (SOME),
Do you really want to permanently remove from trash can ?,Ønsker du virkelig å permanent fjerne fra søppelbøtta?,Ønsker du virkelig å permanent fjerne fra søppelbøtta?,,,CONSISTENT (SOME),
Do you really want to remove directory %s from the disk?,Vil du virkelig fjerne katalog %s fra harddisken?,Vil du virkelig fjerne katalog %s fra harddisken?,,Vil du virkelig fjerne katalog %s fra harddisken?,CONSISTENT (SOME),
"Do you really want to remove the plugin \""%s\""?","Ønsker du virkelig å fjerne plugin \""%s\""?","Ønsker du virkelig å fjerne plugin \""%s\""?",,"Ønsker du virkelig å fjerne plugin \""%s\""?",CONSISTENT (SOME),
Do you really want to remove the timer for %s?,Vil du virkelig slette timeren for %s,Vil du virkelig slette timeren for %s,,Vil du virkelig slette timeren for %s,CONSISTENT (SOME),
Do you really want to remove your bookmark of %s?,Vil du virkelig fjerne ditt bokmerke %s?,Vil du virkelig fjerne ditt bokmerke %s?,,Vil du virkelig fjerne ditt bokmerke %s?,CONSISTENT (SOME),
Do you want to add any additional information ?,Ønsker du å legge til tilleggsinformasjon?,Ønsker du å legge til tilleggsinformasjon?,,Ønsker du å legge til tilleggsinformasjon?,CONSISTENT (SOME),
Do you want to also install samba client ?\nThis allows you to mount your windows shares on this device.,Ønsker du å også installere samba klient?\nDette gjør det mulig å tilkoble dine Windows delinger på denne enheten.,Ønsker du å også installere samba klient?\nDette gjør det mulig å tilkoble dine Windows delinger på denne enheten.,,,CONSISTENT (SOME),
Do you want to attach a text file to explain the log ?\n(choose 'No' to type message using virtual keyboard.),Ønsker du å legge ved en tekstfil for å forklare loggen?\n(velg 'Nei' for å skrive melding ved hjelp av det virtuelle tastaturet.),Ønsker du å legge ved en tekstfil for å forklare loggen?\n(velg 'Nei' for å skrive melding ved hjelp av det virtuelle tastaturet.),,Ønsker du å legge ved en tekstfil for å forklare loggen?\n(velg 'Nei' for å skrive melding ved hjelp av det virtuelle tastaturet.),CONSISTENT (SOME),
Do you want to burn this collection to DVD medium?,Vil du brenne dette til DVD?,Vil du brenne dette til DVD?,,Vil du brenne dette til DVD?,CONSISTENT (SOME),
Do you want to continue?,Vil du fortsette?,Vil du fortsette?,,Vil du fortsette?,CONSISTENT (SOME),
Do you want to delete all selected files:\n(choose 'No' to only delete the currently selected file.),Ønsker du å slette alle valgte filer:\n(velg 'Nei' for å bare slette den valgte filen.),Ønsker du å slette alle valgte filer:\n(velg 'Nei' for å bare slette den valgte filen.),,,CONSISTENT (SOME),
Do you want to do a service scan?,Vil du utføre et kanalsøk?,Vil du utføre et kanalsøk?,,Vil du utføre et kanalsøk?,CONSISTENT (SOME),
Do you want to do another manual service scan?,Vil du gjøre enda et manuelt kanalsøk?,Vil du gjøre enda et manuelt kanalsøk?,,Vil du gjøre enda et manuelt kanalsøk?,CONSISTENT (SOME),
Do you want to download the image to %s ?,Vil du laste ned bildet til %s ?,Vil du laste ned bildet til %s ?,,,CONSISTENT (SOME),
Do you want to install the package:\n,Vil du installere pakken:\n,Vil du installere pakken:\n,,Vil du installere pakken:\n,CONSISTENT (SOME),
Do you want to play DVD in drive?,Vil du spille DVD i spilleren?,Vil du spille DVD i spilleren?,,Vil du spille DVD i spilleren?,CONSISTENT (SOME),
Do you want to preview this DVD before burning?,Vil du forhåndsvise DVD før brenning?,Vil du forhåndsvise DVD før brenning?,,Vil du forhåndsvise DVD før brenning?,CONSISTENT (SOME),
Do you want to reboot your %s %s,Ønsker du å starte din %s %s på nytt,Ønsker du å starte din %s %s på nytt,,Ønsker du å starte din %s %s på nytt,CONSISTENT (SOME),
Do you want to reboot your receiver?,Ønsker du å starte din mottaker på nytt?,Ønsker du å starte din mottaker på nytt?,,Ønsker du å starte din mottaker på nytt?,CONSISTENT (SOME),
Do you want to remove the package:\n,Vil du fjerne denne pakken?\n,Vil du fjerne denne pakken?\n,,Vil du fjerne denne pakken?\n,CONSISTENT (SOME),
Do you want to restore your settings?,Vil du hente inn dine innstillinger?,Vil du hente inn dine innstillinger?,,Vil du hente inn dine innstillinger?,CONSISTENT (SOME),
Do you want to resume this playback?,Vil du gjenoppta avspillingen ?,Vil du gjenoppta avspillingen ?,,,CONSISTENT (SOME),
Do you want to send all selected files:\n(choose 'No' to only send the currently selected file.),Ønsker du å sende alle valgte filer:\n(velg 'Nei' for å bare sende den valgte filen.),Ønsker du å sende alle valgte filer:\n(velg 'Nei' for å bare sende den valgte filen.),,,CONSISTENT (SOME),
Do you want to update your %s %s ?,Ønsker du å oppdater din %s %s ?,Ønsker du å oppdater din %s %s ?,,Ønsker du å oppdater din %s %s ?,CONSISTENT (SOME),
Do you want to upgrade the package:\n,Vil du oppgradere pakken? \n,Vil du oppgradere pakken? \n,,Vil du oppgradere pakken? \n,CONSISTENT (SOME),
Dolby Digital downmix is now,Dolby Digital / DTS nedmix er nå,Dolby Digital / DTS nedmix er nå,,,CONSISTENT (SOME),
Dolby Digital / DTS downmix,,Dolby Digital / DTS nedmix,,,SOLITARY,
Don't save,Ikke lagre,Ikke lagre,,Ikke lagre,CONSISTENT (SOME),
Don't stop current event but disable coming events,Ikke stopp nåværende program men slå av kommende program,Ikke stopp nåværende program men slå av kommende program,,,CONSISTENT (SOME),
Download,Nedlasting,Nedlasting,,,CONSISTENT (SOME),
Download %s from server,Last ned %s fra server,Last ned %s fra server,,,CONSISTENT (SOME),
Download .NFI-files for USB-flasher,Last ned .NFI-Filer for USB-Flasher,Last ned .NFI-Filer for USB-Flasher,,,CONSISTENT (SOME),
Download plugins,Last ned plugins,Last ned plugins,,Last ned plugins,CONSISTENT (SOME),
Downloading,Laster ned,Laster ned,,Laster ned,CONSISTENT (SOME),
Downloading plugin information. Please wait...,Laster ned plugin informasjon. Vennligst vent...,Laster ned plugin informasjon. Vennligst vent...,,Laster ned plugin informasjon. Vennligst vent...,CONSISTENT (SOME),
Drivers:\t%s,Drivere:\t%s,Drivere:\t%s,,,CONSISTENT (SOME),
Drivers: %s,,Drivere: %s,,Drivere: %s,CONSISTENT (SOME),
Dutch,Nederlandsk,Nederlandsk,,Nederlandsk,CONSISTENT (SOME),
Dynamic contrast,Dynamisk kontrast:,Dynamisk kontrast:,,Dynamisk kontrast:,CONSISTENT (SOME),
E,'',E,,E,INCOMPLETE (SOME),
ECM Statistics,ECM Statistikk,ECM Statistikk,,ECM Statistikk,CONSISTENT (SOME),
ECM Time,ECM Tid,ECM Tid,,ECM Tid,CONSISTENT (SOME),
ECM avg,'',ECM avg,,ECM avg,INCOMPLETE (SOME),
ECM data will be included in the stream. This enables a client receiver to decode it.,ECM data vil bli inkludert i dataflyten. Dette gjør det mulig for en klient-mottaker å dekode den.,ECM data vil bli inkludert i dataflyten. Dette gjør det mulig for en klient-mottaker å dekode den.,,ECM data vil bli inkludert i dataflyten. Dette gjør det mulig for en klient-mottaker å dekode den.,CONSISTENT (SOME),
ECM last,'',ECM last,,ECM last,INCOMPLETE (SOME),
ECM-Time,ECM-Tid,ECM-Tid,,ECM-Tid,CONSISTENT (SOME),
EPG,'',EPG,,EPG,INCOMPLETE (SOME),
EPG Cache Check,EPG Cache Sjekk,EPG Cache Sjekk,,EPG Cache Sjekk,CONSISTENT (SOME),
EPG Search,EPG Søk,EPG Søk,,,CONSISTENT (SOME),
EPG filename,EPG filnavn,EPG filnavn,,EPG filnavn,CONSISTENT (SOME),
EPG language selection 1,EPG språkvalg 1,EPG språkvalg 1,,EPG språkvalg 1,CONSISTENT (SOME),
EPG language selection 2,EPG språkvalg 2,EPG språkvalg 2,,EPG språkvalg 2,CONSISTENT (SOME),
EPG location,EPG plassering,EPG plassering,,EPG plassering,CONSISTENT (SOME),
EPG settings,EPG Oppsett,EPG Oppsett,,EPG Oppsett,CONSISTENT (SOME),
ERROR - failed to scan (%s)!,FEIL - kunne ikke søke (%s)!,FEIL - kunne ikke søke (%s)!,,FEIL - kunne ikke søke (%s)!,CONSISTENT (SOME),
East,Øst,Øst,,Øst,CONSISTENT (SOME),
East limit set,Øst grense sett,Øst grense sett,,Øst grense sett,CONSISTENT (SOME),
Ecm:,,Ecm:,,Ecm:,UNCHANGED (SOME),
Edit,Endre,Endre,,Endre,CONSISTENT (SOME),
Edit DNS,,Endre DNS,,Endre DNS,CONSISTENT (SOME),
Edit bouquets list,,Endre favorittlisten,,,SOLITARY,
Edit chapters of current title,Endre kapittel i denne tittel,Endre kapittel i denne tittel,,Endre kapittel i denne tittel,CONSISTENT (SOME),
Edit services list,,Editer kanallister,,,SOLITARY,
Edit settings,Endre innstillinger,Endre innstillinger,,Endre innstillinger,CONSISTENT (SOME),
Edit the Nameserver configuration of your %s %s.\n,Endre navneserver konfigurasjon for din %s %s.\n,Endre navneserver konfigurasjon for din %s %s.\n,,Endre navneserver konfigurasjon for din %s %s.\n,CONSISTENT (SOME),
Edit the network configuration of your %s %s.\n,Endre nettverks konfigurasjon for din %s %s.\n,Endre nettverks konfigurasjon for din %s %s.\n,,Endre nettverks konfigurasjon for din %s %s.\n,CONSISTENT (SOME),
Edit timer,Endre timer,Endre timer,,,CONSISTENT (SOME),
Edit title,Endre tittel,Endre tittel,,Endre tittel,CONSISTENT (SOME),
Edit upgrade source url.,Endre oppgraderingskilde url.,Endre oppgraderingskilde url.,,Endre oppgraderingskilde url.,CONSISTENT (SOME),
Education/Science/...,,Utdanning/Vitenskap/...,,,SOLITARY,
Elapsed,Forløpt,Forløpt,,Forløpt,CONSISTENT (SOME),
Elapsed & Remaining,Forløpt & Gjenværende,Forløpt & Gjenværende,,Forløpt & Gjenværende,CONSISTENT (SOME),
Electronic Program Guide,Elektronisk Program Guide,Elektronisk Program Guide,,Elektronisk Program Guide,CONSISTENT (SOME),
Enable,Aktiver,Aktiver,,Aktiver,CONSISTENT (SOME),
Enable 5V for active antenna,Aktiver 5V for aktiv antenne,Aktiver 5V for aktiv antenne,,Aktiver 5V for aktiv antenne,CONSISTENT (SOME),
Enable EIT EPG,Aktivere EIT EPG,Aktivere EIT EPG,,Aktivere EIT EPG,CONSISTENT (SOME),
Enable FreeSat EPG,,Aktivere FreeSat EPG,,Aktivere FreeSat EPG,CONSISTENT (SOME),
Enable MHW EPG,Aktivere MHW EPG,Aktivere MHW EPG,,Aktivere MHW EPG,CONSISTENT (SOME),
Enable Netmed EPG,Aktivere Netmed EPG,Aktivere Netmed EPG,,Aktivere Netmed EPG,CONSISTENT (SOME),
Enable ViaSat EPG,Aktivere ViaSat EPG,Aktivere ViaSat EPG,,Aktivere ViaSat EPG,CONSISTENT (SOME),
Enable auto fast scan,Aktiver automatisk rask skanning,Aktiver automatisk rask skanning,,Aktiver automatisk rask skanning,CONSISTENT (SOME),
Enable debug logs,,Aktivere debug logg,,,SOLITARY,
Enable multiple bouquets,Aktiver flere favorittlister,Aktiver flere favorittlister,,Aktiver flere favorittlister,CONSISTENT (SOME),
Enable panic button,Aktivere panikk knapp,Aktivere panikk knapp,,Aktivere panikk knapp,CONSISTENT (SOME),
Enable parental control,,Aktiver foreldrekontroll,,,SOLITARY,
Enable teletext caching,Aktivere teletext caching,Aktivere teletext caching,,Aktivere teletext caching,CONSISTENT (SOME),
Enabled,Aktivert,Aktivert,,Aktivert,CONSISTENT (SOME),
Enables a feature so that the receiver can decrypt streams (if the ECM data is included in the stream and a valid card is available).,Aktiverer en funksjon slik at mottakeren kan dekryptere datastrømmer (hvis ECM data er inkludert i dataflyten og et gyldig kort er tilgjengelig).,Aktiverer en funksjon slik at mottakeren kan dekryptere datastrømmer (hvis ECM data er inkludert i dataflyten og et gyldig kort er tilgjengelig).,,,CONSISTENT (SOME),
Encrypted: ,Kryptert:,Kryptert:,,Kryptert:,CONSISTENT (SOME),
Encryption,Kryptering,Kryptering,,Kryptering,CONSISTENT (SOME),
Encryption key,Krypteringsnøkkel,Krypteringsnøkkel,,Krypteringsnøkkel,CONSISTENT (SOME),
Encryption key type,Krypteringsnøkkel type,Krypteringsnøkkel type,,Krypteringsnøkkel type,CONSISTENT (SOME),
Encryption:,Kryptering:,Kryptering:,,Kryptering:,CONSISTENT (SOME),
End time,Slutt tid,Slutt tid,,Slutt tid,CONSISTENT (SOME),
English,Engelsk,Engelsk,,Engelsk,CONSISTENT (SOME),
Enigma2 Changes,Enimga2 endringer,Enimga2 endringer,,,CONSISTENT (SOME),
Enigma2 skin selector,Enigma2 Skinselector,Enigma2 Skinselector,,,CONSISTENT (SOME),
Enimga2 Changes,,Enimga2 endringer,,,SOLITARY,
Enter main menu...,Åpne hovedmenyen,Åpne hovedmenyen,,Åpne hovedmenyen,CONSISTENT (SOME),
Enter pin code,Tast pinkode:,Tast pinkode:,,Tast pinkode:,CONSISTENT (SOME),
Enter the service pin,Skriv inn service pin,Skriv inn service pin,,Skriv inn service pin,CONSISTENT (SOME),
Enter your e-mail address to send a copy of the log to.,,Skriv inn din e-postadresse for å sende en kopi av loggen.,,Skriv inn din e-postadresse for å sende en kopi av loggen.,CONSISTENT (SOME),
"Enter your forum user name, to make it easier to trace logs.",,"Skriv inn ditt forum brukernavn, for å gjøre det enklere å spore loggen.",,"Skriv inn ditt forum brukernavn, for å gjøre det enklere å spore loggen.",CONSISTENT (SOME),
Entitlements,Rettigheter,Rettigheter,,Rettigheter,CONSISTENT (SOME),
Equal to,Samme som,Samme som,,Samme som,CONSISTENT (SOME),
Error,Feil,Feil,,Feil,CONSISTENT (SOME),
Error code,Feilkode,Feilkode,,Feilkode,CONSISTENT (SOME),
Error downloading change log.,Feil ved nedlasting av endringsloggen.,Feil ved nedlasting av endringsloggen.,,,CONSISTENT (SOME),
Error executing plugin,Feil ved utføring av plugin ,Feil ved utføring av plugin ,,Feil ved utføring av plugin ,CONSISTENT (SOME),
Error reading webpage!,Feil ved lesing av nettsiden!,Feil ved lesing av nettsiden!,,Feil ved lesing av nettsiden!,CONSISTENT (SOME),
Error:\n%s,Feil:\n%s,Feil:\n%s,,Feil:\n%s,CONSISTENT (SOME),
Error: %s\nRetry?,Feil: %s\nPrøv igjen?,Feil: %s\nPrøv igjen?,,Feil: %s\nPrøv igjen?,CONSISTENT (SOME),
Estonian,Estisk,Estisk,,Estisk,CONSISTENT (SOME),
Ethernet network interface,Ethernet nettverks grensesnitt,Ethernet nettverks grensesnitt,,Ethernet nettverks grensesnitt,CONSISTENT (SOME),
Event Info,Program info,Program info,,Program info,CONSISTENT (SOME),
Event font size,Programmets skriftstørrelse,Programmets skriftstørrelse,,Programmets skriftstørrelse,CONSISTENT (SOME),
Event view,Program visning,Program visning,,Program visning,CONSISTENT (SOME),
Everywhere,Over alt,Over alt,,Over alt,CONSISTENT (SOME),
Exceeds dual layer medium!,Overstiger dobbellags medie!,Overstiger dobbellags medie!,,Overstiger dobbellags medie!,CONSISTENT (SOME),
Execution finished!!,Utførelse ferdig!,Utførelse ferdig!,,Utførelse ferdig!,CONSISTENT (SOME),
Execution progress:,Progresjon av utførelsen:,Progresjon av utførelsen:,,Progresjon av utførelsen:,CONSISTENT (SOME),
Exif,'',Exif,,Exif,INCOMPLETE (SOME),
Exit,Avslutt,Avslutt,,Avslutt,CONSISTENT (SOME),
Exit EPG,Avslutt EPG,Avslutt EPG,,Avslutt EPG,CONSISTENT (SOME),
Exit MAC-address configuration,Avslutt MAC-adresse konfigurasjon,Avslutt MAC-adresse konfigurasjon,,,CONSISTENT (SOME),
Exit editor,Avslutt editor,Avslutt editor,,Avslutt editor,CONSISTENT (SOME),
Exit input device selection.,Avslutt inndata enhetsvalg.,Avslutt inndata enhetsvalg.,,Avslutt inndata enhetsvalg.,CONSISTENT (SOME),
Exit media player?,Avslutt mediaspiller?,Avslutt mediaspiller?,,Avslutt mediaspiller?,CONSISTENT (SOME),
Exit mediaplayer,Avslutt mediaspiller,Avslutt mediaspiller,,Avslutt mediaspiller,CONSISTENT (SOME),
Exit movie list,Avslutt filmliste,Avslutt filmliste,,Avslutt filmliste,CONSISTENT (SOME),
Exit movie player?,Avslutt mediaspiller?,Avslutt mediaspiller?,,Avslutt mediaspiller?,CONSISTENT (SOME),
Exit nameserver configuration,Avslutt nameserver innstilling,Avslutt nameserver innstilling,,Avslutt nameserver innstilling,CONSISTENT (SOME),
Exit network interface list,Avslutt nettverks grensesnitt liste,Avslutt nettverks grensesnitt liste,,Avslutt nettverks grensesnitt liste,CONSISTENT (SOME),
Exit network wizard,Avslutt nettverks veiviseren,Avslutt nettverks veiviseren,,Avslutt nettverks veiviseren,CONSISTENT (SOME),
Exit the wizard,Avslutt guiden,Avslutt guiden,,Avslutt guiden,CONSISTENT (SOME),
Expert,Ekspert,Ekspert,,Ekspert,CONSISTENT (SOME),
Extended Networksetup Plugin...,Utvidet Nettverksinnstillings Plugin...,Utvidet Nettverksinnstillings Plugin...,,Utvidet Nettverksinnstillings Plugin...,CONSISTENT (SOME),
Extended Setup...,Utvidet Oppsett,Utvidet Oppsett,,Utvidet Oppsett,CONSISTENT (SOME),
Extended Shares,Utvidede deling,Utvidede deling,,Utvidede deling,CONSISTENT (SOME),
Extended Software,Utvidet Programvare,Utvidet Programvare,,Utvidet Programvare,CONSISTENT (SOME),
Extended Software Plugin,Utvidet Programvare Plugin,Utvidet Programvare Plugin,,Utvidet Programvare Plugin,CONSISTENT (SOME),
Extended network setup plugin...,Utvidet nettverksoppsett plugin...,Utvidet nettverksoppsett plugin...,,Utvidet nettverksoppsett plugin...,CONSISTENT (SOME),
Extended setup...,Utvidet Oppsett,Utvidet Oppsett,,Utvidet Oppsett,CONSISTENT (SOME),
Extensions,Tillegg,Tillegg,,Tillegg,CONSISTENT (SOME),
Extensions management,Behandle utvidelser,Behandle utvidelser,,Behandle utvidelser,CONSISTENT (SOME),
External,Ekstern,Ekstern,,Ekstern,CONSISTENT (SOME),
External (CF),,Ekstern (CF),,,SOLITARY,
External subtitle color,Ekstern undertekst farge,Ekstern undertekst farge,,Ekstern undertekst farge,CONSISTENT (SOME),
FAILED,,FEILET,,FEILET,CONSISTENT (SOME),
FEC,'',FEC,,FEC,INCOMPLETE (SOME),
FLASH,'',FLASH,,FLASH,INCOMPLETE (SOME),
FTP Setup,FTP Oppsett,FTP Oppsett,,FTP Oppsett,CONSISTENT (SOME),
FTP setup,,FTP oppsett,,,SOLITARY,
Factory reset,Gjenopprett fabrikkinnstillingene,Gjenopprett fabrikkinnstillingene,,Gjenopprett fabrikkinnstillingene,CONSISTENT (SOME),
Failed,Feilet,Feilet,,Feilet,CONSISTENT (SOME),
Failed to write /tmp/positionersetup.log: ,Klarte ikke å skrive til /tmp/positionersetup.log:,Klarte ikke å skrive til /tmp/positionersetup.log:,,Klarte ikke å skrive til /tmp/positionersetup.log:,CONSISTENT (SOME),
Fan %d,Vifte %d,Vifte %d,,Vifte %d,CONSISTENT (SOME),
Fast,Hurtig,Hurtig,,Hurtig,CONSISTENT (SOME),
Fast DiSEqC,Hurtig DiSEqC,Hurtig DiSEqC,,Hurtig DiSEqC,CONSISTENT (SOME),
Fast Scan,Hurtig Søk,Hurtig Søk,,Hurtig Søk,CONSISTENT (SOME),
Fast epoch,Hurtig epoch,Hurtig epoch,,Hurtig epoch,CONSISTENT (SOME),
Fast forward speeds,Hastigheter ved spoling framover,Hastigheter ved spoling framover,,Hastigheter ved spoling framover,CONSISTENT (SOME),
Favourites,Favoritter,Favoritter,,Favoritter,CONSISTENT (SOME),
File appears to be busy.\n,Filen ser ut til å være opptatt.\n,Filen ser ut til å være opptatt.\n,,Filen ser ut til å være opptatt.\n,CONSISTENT (SOME),
File oscam.conf not found.\nPlease enter username/password manually.,Filen oscam.conf ble ikke funnet.\nVennligst oppgi brukernavn/passord manuelt.,Filen oscam.conf ble ikke funnet.\nVennligst oppgi brukernavn/passord manuelt.,,Filen oscam.conf ble ikke funnet.\nVennligst oppgi brukernavn/passord manuelt.,CONSISTENT (SOME),
Filesystem Check,Filsystem Sjekk,Filsystem Sjekk,,Filsystem Sjekk,CONSISTENT (SOME),
Filesystem check,,Filsystem sjekk,,Filsystem sjekk,CONSISTENT (SOME),
Final position at,Endelig posisjon til,Endelig posisjon til,,Endelig posisjon til,CONSISTENT (SOME),
Final position at index,Endelige posisjon på indeksen,Endelige posisjon på indeksen,,Endelige posisjon på indeksen,CONSISTENT (SOME),
Fine movement,Finjustering av motor,Finjustering av motor,,Finjustering av motor,CONSISTENT (SOME),
Finetune,Fin innstilling,Fin innstilling,,Fin innstilling,CONSISTENT (SOME),
Finished,Ferdig,Ferdig,,Ferdig,CONSISTENT (SOME),
Finished configuring your network,Ferdig med å konfigurere nettverk,Ferdig med å konfigurere nettverk,,Ferdig med å konfigurere nettverk,CONSISTENT (SOME),
Finished restarting your network,Restart av nettverk ferdig!,Restart av nettverk ferdig!,,,CONSISTENT (SOME),
Finnish,Finsk,Finsk,,Finsk,CONSISTENT (SOME),
Fixed,Fikset,Fikset,,Fikset,CONSISTENT (SOME),
Flash,'',Flash,,,INCOMPLETE (SOME),
Flashing,'',Flashing,,Flashing,INCOMPLETE (SOME),
Flashing failed,Flashing feilet!,Flashing feilet!,,,CONSISTENT (SOME),
Following tasks will be done after you press OK!,Følgende oppgaver blir utført etter du trykker OK!,Følgende oppgaver blir utført etter du trykker OK!,,Følgende oppgaver blir utført etter du trykker OK!,CONSISTENT (SOME),
Fontsize,Skriftstørrelse,Skriftstørrelse,,,CONSISTENT (SOME),
Force de-interlace,Tving de-interlace,Tving de-interlace,,Tving de-interlace,CONSISTENT (SOME),
Format,'',Format,,Format,INCOMPLETE (SOME),
Forward volume keys,Fremover volumtaster,Fremover volumtaster,,Fremover volumtaster,CONSISTENT (SOME),
Frame size in full view,Rammestørrelse ,Rammestørrelse ,,Rammestørrelse ,CONSISTENT (SOME),
Free Memory:,Ledig minne:,Ledig minne:,,,CONSISTENT (SOME),
Free Swap:,Ledig Swap:,Ledig Swap:,,,CONSISTENT (SOME),
Free To Air,,Free To Air,,Free To Air,UNCHANGED (SOME),
Free memory,Ledig minne,Ledig minne,,Ledig minne,CONSISTENT (SOME),
Free memory:,Ledig minne:,Ledig minne:,,Ledig minne:,CONSISTENT (SOME),
Free:,Ledig,Ledig,,Ledig,CONSISTENT (SOME),
Free: ,Ledig:,Ledig:,,Ledig:,CONSISTENT (SOME),
French,Fransk,Fransk,,Fransk,CONSISTENT (SOME),
Frequency,Frekvens,Frekvens,,Frekvens,CONSISTENT (SOME),
Frequency bands,Frekvens bånd,Frekvens bånd,,Frekvens bånd,CONSISTENT (SOME),
Frequency scan step size(khz),Frekvens søking steg størrelse(khz),Frekvens søking steg størrelse(khz),,Frekvens søking steg størrelse(khz),CONSISTENT (SOME),
Frequency steps,Frekvens steg,Frekvens steg,,Frekvens steg,CONSISTENT (SOME),
Fri,Fre,Fre,,Fre,CONSISTENT (SOME),
Friday,Fredag,Fredag,,Fredag,CONSISTENT (SOME),
From :,Fra :,Fra :,,Fra :,CONSISTENT (SOME),
Front Display Panel,,Front Displayet,,,SOLITARY,
Frontprocessor version: %d,,Frontprosessor-Versjon: %d,,,SOLITARY,
Ftpd service type: Vsftpd server,,Ftpd service type: Vsftpd server,,,SOLITARY,
Full screen,,Fullskjerm,,Fullskjerm,CONSISTENT (SOME),
Full transparency,Full gjennomsiktighet,Full gjennomsiktighet,,Full gjennomsiktighet,CONSISTENT (SOME),
Fullview resolution,,Fullview oppløsning,,,SOLITARY,
GB,'',GB,,GB,INCOMPLETE (SOME),
GUI needs a restart to apply a new skin\nDo you want to restart the GUI now?,GUI må restartes for aktivering av nytt skin\nVil du restarte GUI nå?,GUI må restartes for aktivering av nytt skin\nVil du restarte GUI nå?,,,CONSISTENT (SOME),
Gateway,'',Gateway,,Gateway,INCOMPLETE (SOME),
General,Generell,Generell,,Generell,CONSISTENT (SOME),
General AC3 delay,Generell AC3 forsinkelse,Generell AC3 forsinkelse,,Generell AC3 forsinkelse,CONSISTENT (SOME),
General PCM delay,Genrell PCM forsinkelse,Genrell PCM forsinkelse,,Genrell PCM forsinkelse,CONSISTENT (SOME),
Genre,'',Genre,,Genre,INCOMPLETE (SOME),
German,Tysk,Tysk,,Tysk,CONSISTENT (SOME),
Get latest experimental image,Få siste experimental image,Få siste experimental image,,,CONSISTENT (SOME),
Get latest release image,Få siste release image,Få siste release image,,,CONSISTENT (SOME),
Getting Event Info failed!,Å få program info feilet!,Å få program info feilet!,,Å få program info feilet!,CONSISTENT (SOME),
Getting plugin information. Please wait...,Henter Plugin-Informasjon. Vennligst vent...,Henter Plugin-Informasjon. Vennligst vent...,,Henter Plugin-Informasjon. Vennligst vent...,CONSISTENT (SOME),
Go down the list,Gå ned på listen,Gå ned på listen,,Gå ned på listen,CONSISTENT (SOME),
Go to first movie or last item,Gå til første film eller siste element,Gå til første film eller siste element,,Gå til første film eller siste element,CONSISTENT (SOME),
Go to first movie or top of list,Gå til første film eller toppen av listen,Gå til første film eller toppen av listen,,Gå til første film eller toppen av listen,CONSISTENT (SOME),
Go up the list,Gå opp på listen,Gå opp på listen,,Gå opp på listen,CONSISTENT (SOME),
Goto,Gå til,Gå til,,Gå til,CONSISTENT (SOME),
Goto 0,'',Goto 0,,Goto 0,INCOMPLETE (SOME),
