msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Enable wakeup timer,,,Aktivizēt pamodināšanas taimeri,,SOLITARY,
"Enable zapping with CH+/-, B+/-, P+/-",,,"Lietot kanālu pārslēgšanai CH+/-, B+/-, P+/-",,SOLITARY,
Enabled,Aktivizēts,Aktivizēts,Aktivizēts,Aktivizēts,CONSISTENT (ALL),
Encrypted: ,'','',Šifrēts: ,'',INCOMPLETE (ALL),
Encryption,Šifrēšana,Šifrēšana,Šifrēšana,Šifrēšana,CONSISTENT (ALL),
Encryption key,,,Šifrēšanas atslēga,,SOLITARY,
Encryption key type,,,Šifrēšanas atslēgas veids,,SOLITARY,
Encryption:,'','',Šifrēšana:,'',INCOMPLETE (ALL),
End alternatives edit,,,Beigt alternatīvu rediģēšanu,,SOLITARY,
End bouquet edit,,,Beigt buķešu rediģēšanu,,SOLITARY,
End favourites edit,,,Beigt favorītu rediģēšanu,,SOLITARY,
End time,Beigu laiks,Beigu laiks,Beigu laiks,Beigu laiks,CONSISTENT (ALL),
End time to ignore inactivity sleeptimer,,,Beigu laiks neaktivitātes miega taimera ignorēšanai,,SOLITARY,
End time to ignore shutdown in standby,,,Beigu laiks kad ignorēt izslēgšanu gaidstāvē,,SOLITARY,
English,Angļu,Angļu,Angļu,Angļu,CONSISTENT (ALL),
Enigma (re)starts: %d\n,,,Enigma (pār)startēta: %d reizes\n,,SOLITARY,
Enigma debug level: %d\n,,,Atkļūdošanas līmenis: %d\n,,SOLITARY,
Enigma version: ,,,Enigmas versija: ,,SOLITARY,
Enter IP address,,,IP adrese,,SOLITARY,
Enter PIN,'',,Ievadiet PIN,,INCOMPLETE (SOME),
Enter URL,,,Adrese (URL),,SOLITARY,
Enter an URL where alternative images could be listed for FlashImage,,,"Ievadiet adresi (URL), kur atrodas alternatīvie imidži kurus izmantot uzstādīšanai.",,SOLITARY,
Enter if you are in the east or west hemisphere.,'',,"Ievadiet, ja esat austrumu vai rietumu puslodē.",'',INCOMPLETE (SOME),
Enter if you are north or south of the equator.,'',,"Ievadiet, ja esat uz ziemeļiem vai uz dienvidiem no ekvatora.",'',INCOMPLETE (SOME),
Enter main menu...,Atvērt galveno izvēlni...,Atvērt galveno izvēlni...,Atvērt galveno izvēlni...,Atvērt galveno izvēlni...,CONSISTENT (ALL),
Enter persistent PIN code,'',,Ievadiet patstāvīgo PIN kodu,,INCOMPLETE (SOME),
Enter pin code,'','',Ievadiet PIN kodu,'',INCOMPLETE (ALL),
Enter the frequency at which you LNB switches between low band and high band. For more information consult the spec sheet of your LNB.,'',,"Ievadiet frekvenci, kurā jūs LNB pārslēdzas no zemas joslas uz augstu joslu. Plašāku informāciju skatiet LNB specifikācijā.",'',INCOMPLETE (SOME),
Enter the frequency step size for the tuner to use when searching for cable multiplexes. For more information consult your cable provider's documentation.,'',,Ievadiet frekvences soļa lielumu kas jāizmanto meklējot kabeļu multipleksus. Plašāku informāciju meklējiet kabeļtelevīzijas pakalpojumu sniedzēja dokumentācijā.,'',INCOMPLETE (SOME),
Enter the number stored in the positioner that corresponds to this satellite.,'',,Ievadiet šī satelītam pozicionēšanas ierīcē saglabāto numuru.,'',INCOMPLETE (SOME),
Enter the service pin,Ievadiet kanāla PIN,Ievadiet kanāla PIN,Ievadiet kanāla PIN,Ievadiet kanāla PIN,CONSISTENT (ALL),
Enter your current latitude. This is the number of degrees you are from the equator as a decimal.,'',,"Ievadiet pašreizējo platumu. Tas ir grādu skaits kā decimāldaļa, kādā attālumā esat no ekvatora.",'',INCOMPLETE (SOME),
Enter your current longitude. This is the number of degrees you are from zero meridian as a decimal.,'',,"Ievadiet savu pašreizējo garumu. Tas ir grādu skaits kā decimāldaļa, kādā attālumā esat no nulles meridiāna.",'',INCOMPLETE (SOME),
Enter your high band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,Ievadiet savu augstākās frekvences vietējo oscilatora frekvenci. Plašāku informāciju skatiet LNB specifikācijā.,'',INCOMPLETE (SOME),
Enter your low band local oscillator frequency. For more information consult the spec sheet of your LNB.,'',,Ievadiet savu zemākās frekvences vietējo oscilatora frekvenci. Plašāku informāciju skatiet LNB specifikācijā.,'',INCOMPLETE (SOME),
Equal to,'',,Vienāds ar,,INCOMPLETE (SOME),
Equatorial Guinea,'',,Ekvatoriālā Gvineja,'',INCOMPLETE (SOME),
Eritrea,'',,Eritreja,'',INCOMPLETE (SOME),
Error,Kļūda,Kļūda,Kļūda,Kļūda,CONSISTENT (ALL),
Error code,'','',Kļūdas kods,'',INCOMPLETE (ALL),
Error during backup settings\n%s,,,Kļūda izveidojot iestatījumu rezerves kopiju\n%s,,SOLITARY,
Error during downloading image\n%s\n%s,'',,Kļūda lejupielādējot imidžu\n%s\n%s,,INCOMPLETE (SOME),
Error during unzipping image\n%s,'',,Kļūda atarhivējot imidžu\n%s,,INCOMPLETE (SOME),
Error stop stream!,,,Kļūda apturot straumēšanu!,,SOLITARY,
Error when writing epg.dat on server,,,'',,SOLITARY,
Error while retreiving fallback timer information\n%s,,,Kļūda iegūstot taimerus no attālinātā uztvērēja\n%s,,SOLITARY,
Error: %s\nRetry?,Kļūda: %s\nAtkārtot??,Kļūda: %s\nAtkārtot??,Kļūda: %s\nAtkārtot?,Kļūda: %s\nAtkārtot??,MISMATCH (ALL),
Estonia,'',,Igaunija,'',INCOMPLETE (SOME),
Estonian,'','',Igauņu,'',INCOMPLETE (ALL),
EtPortal,,,Et portāls,,SOLITARY,
Ethernet network interface,'','',Ethernet tīkla interfeiss,'',INCOMPLETE (ALL),
Ethiopia,'',,Etiopija,'',INCOMPLETE (SOME),
Event font size (relative to skin size),,,Notikuma fontu izmērs (salīdzinājumā ar noformējuma izmēru),,SOLITARY,
Event name first,,,Nosaukums vispirms,'',INCOMPLETE (SOME),
Event view,'','',Notikuma apskats,'',INCOMPLETE (ALL),
Event view context menu,,,Notikuma apskata izvēlne,,SOLITARY,
Event view menu,'',,Notikuma apskata izvēlne,,INCOMPLETE (SOME),
Events info menu,,,Notikumu info izvēlne,,SOLITARY,
Every known,,,Zināms,,SOLITARY,
Everywhere,'','',Jebkur,'',INCOMPLETE (ALL),
Exceeds dual layer medium!,,,Pārsniedz divslāņu datu nesēja ietilpību!,,SOLITARY,
Execution finished!!,Izpilde pabeigta!!,Izpilde pabeigta!!,Izpilde pabeigta!!,Izpilde pabeigta!!,CONSISTENT (ALL),
Execution progress:,,,Izpildes norise:,,SOLITARY,
Exif,'',Exif,Exif,Exif,INCOMPLETE (ALL),
Exit,Iziet,Iziet,Iziet,Iziet,CONSISTENT (ALL),
Exit EPG,'','',Iziet no EPG,'',INCOMPLETE (ALL),
Exit editor,Iziet no redaktora,Iziet no redaktora,Iziet no redaktora,Iziet no redaktora,CONSISTENT (ALL),
Exit input device selection.,'','',Iziet no ievades iekārtas izvēlnes.,'',INCOMPLETE (ALL),
Exit media player?,,,Iziet no mediju atskaņotāja?,,SOLITARY,
Exit mediaplayer,,,Iziet no mediju atskaņotāja,,SOLITARY,
Exit movie list,,,Iziet no mediju saraksta,,SOLITARY,
Exit movie player?,,,Iziet no mediju atskaņotāja?,,SOLITARY,
Exit nameserver configuration,,,Iziet no DNS konfigurācijas,,SOLITARY,
Exit network interface list,,,Iziet no tīkla interfeisu saraksta,,SOLITARY,
Exit network wizard,Iziet no tīkla iestatīšanas vedņa,Iziet no tīkla iestatīšanas vedņa,Iziet no tīkla iestatīšanas vedņa,Iziet no tīkla iestatīšanas vedņa,CONSISTENT (ALL),
Exit the wizard,Iziet no vedņa,Iziet no vedņa,Iziet no vedņa,Iziet no vedņa,CONSISTENT (ALL),
Expand,'',,Atspiest,,INCOMPLETE (SOME),
Expert,Lietpratēja,Lietpratēja,Lietpratēja,Lietpratēja,CONSISTENT (ALL),
Expert settings,,,Papildus iestatījumi,,SOLITARY,
Extend sleeptimer 15 minutes,,,Paildzināt miega taimeri par 15 minūtēm,,SOLITARY,
Extended,'',,Papildus,,INCOMPLETE (SOME),
Extended PID info,,,Papildus info,,SOLITARY,
Extended Software,'','',Papildus programmatūra,'',INCOMPLETE (ALL),
Extended Software Plugin,'','',Paplašinātās programmatūras spraudnis,'',INCOMPLETE (ALL),
Extended network setup plugin...,,,Tīkla papildus iestatījumu spraudnis...,,SOLITARY,
Extended setup...,,,Papildus iestatījumi...,,SOLITARY,
Extensions,Paplašinājumi,Paplašinājumi,Paplašinājumi,Paplašinājumi,CONSISTENT (ALL),
Extensions management,'','',Paplašinājumu pārvaldīšana,'',INCOMPLETE (ALL),
Extensions menu,,,Paplašinājumu izvēlne,,SOLITARY,
External,'','',Ārējais,'',INCOMPLETE (ALL),
External PiP,'',,Ārējais PiP,,INCOMPLETE (SOME),
External Storage %s,'',,Ārējais disks %s,,INCOMPLETE (SOME),
External subtitle color,'','',Ārējo subtitru krāsa,'',INCOMPLETE (ALL),
External subtitle dialog colorisation,'',,Krāsaini dialogi ārējos subtitros,'',INCOMPLETE (SOME),
External subtitle switch fonts,'',,Mainīt arējo subtitru fontus,'',INCOMPLETE (SOME),
Extra end time to ignore inactivity sleeptimer,,,Papildus beigu laiks neaktivitātes miega taimera ignorēšanai,,SOLITARY,
Extra motor options,'',,Papildus motora iestatījumi,'',INCOMPLETE (SOME),
Extra start time to ignore inactivity sleeptimer,,,Papildus sākuma laiks neaktivitātes miega taimera ignorēšanai,,SOLITARY,
F,,,F,,SOLITARY,
F1/F3/F4/F4-TURBO,,,F1/F3/F4/F4-TURBO,,SOLITARY,
FAILED,,'',NEIZDEVĀS,'',INCOMPLETE (SOME),
FBC SCR (Unicable/JESS),,,FBC SCR (Unicable/JESS),,SOLITARY,
FBC automatic,,,FBC automātiski,,SOLITARY,
FBC automatic\nconnected to,,,FBC automātiski\nsaistīts ar,,SOLITARY,
FBC automatic\nconnected to %s,,,FBC automātiski\nsaistīts ar %s,'',INCOMPLETE (SOME),
FBC automatic\ninactive,,,FBC automātiski\nneaktīvs,'',INCOMPLETE (SOME),
FEC,'',FEC,FEC,FEC,INCOMPLETE (ALL),
FEC:,,,FEC:,'',INCOMPLETE (SOME),
FHD,,,'','',EMPTY (SOME),
FTA,'',,FTA,,INCOMPLETE (SOME),
Factory reset,Rūpnīcas uzstādījumi,Rūpnīcas uzstādījumi,Rūpnīcas iestatījumi,Rūpnīcas uzstādījumi,MISMATCH (ALL),
"Factory reset will restore your receiver to its default configuration. All user data including system settings, tuner configuration, bouquets, services and plugins will be DELETED. Recordings and other files stored on HDD and USB media will remain intact. After completion, the system will restart automatically!\n\nDo you really want to proceed?",,,"Rūpnīcas iestatījumi atjaunos jūsu uztvērēju uz noklusējuma konfigurāciju. Visi lietotāja dati, tostarp sistēmas iestatījumi, uztvērēja konfigurācija, buķetes, kanāli un spraudņi tiks DZĒSTI. Ieraksti un citi faili, kas tiek saglabāti cietajā diskā un USB datu nesējos, paliks neskarti. Pēc pabeigšanas sistēma automātiski pārstartēsies!\n\nVai tiešām vēlaties turpināt?",,SOLITARY,
Failed,Neizdevās,Neizdevās,Neizdevās,Neizdevās,CONSISTENT (ALL),
Failed to write /tmp/positionersetup.log: ,'','',Neizdevās ierakstīt /tmp/positionersetup.log: ,'',INCOMPLETE (ALL),
Failed:,,,Neizdevās:,,SOLITARY,
Falkland Islands (Malvinas),'',,Folklenda (Malvinu) salas,'',INCOMPLETE (SOME),
Fallback Timer,,,Attālinātais taimeris,,SOLITARY,
Fallback remote receiver,,,Attālinātais rezerves uztvērējs,,SOLITARY,
Fallback remote receiver IP,,,Rezerves uztvērēja IP adrese,,SOLITARY,
Fallback remote receiver Port,,,Rezerves uztvērēja ports,,SOLITARY,
Fallback remote receiver URL,'',,Rezerves uztvērēja adrese,'',INCOMPLETE (SOME),
Fallback remote receiver setup,,,Attālinātais uztvērējs,,SOLITARY,
Fallback tuner setup,,,Attālinātā uztvērēja iestatījumi,,SOLITARY,
Fan %d,'','',Ventilators %d,'',INCOMPLETE (ALL),
Fan %d PWM,,,Ventilatora apgriezieni %d,,SOLITARY,
Fan %d voltage,,,Ventilatora spriegums %d,,SOLITARY,
Fan operation,,,Ventilatora iestatījumi,,SOLITARY,
Fan speed,,,Ventilatora ātrums,,SOLITARY,
Faroe Islands,'',,Farēru salas,'',INCOMPLETE (SOME),
Fast,Ātrs,Ātrs,Ātrs,Ātrs,CONSISTENT (ALL),
Fast DiSEqC,Ātrais DiSEqC,Ātrais DiSEqC,Ātrais DiSEqC,Ātrais DiSEqC,CONSISTENT (ALL),
Fast Scan,'','',Ātrā meklēšana,'',INCOMPLETE (ALL),
Fast epoch,Ātrā epoha,Ātrā epoha,Ātrā epoha,Ātrā epoha,CONSISTENT (ALL),
Fast forward speeds,'','',Pārtīšanas ātrumi,'',INCOMPLETE (ALL),
Favourites,Favorīti,Favorīti,Favorīti,Favorīti,CONSISTENT (ALL),
Fiji,'',,Fidži,'',INCOMPLETE (SOME),
File appears to be busy.\n,'','',Fails šķiet aizņemts.\n,'',INCOMPLETE (ALL),
Filename,,,Fails,,SOLITARY,
Filesystem check,,'',Failu sistēmas pārbaude,'',INCOMPLETE (SOME),
Final position at,,,Beigu pozīcija,,SOLITARY,
Final position at index,'','',Beigu pozīcija indeksā,'',INCOMPLETE (ALL),
Final scroll delay,'',,Pēdējās ritināšanas aizture,'',INCOMPLETE (SOME),
Find currently playing service,,,Atrast servisu kuru pašreiz skatieties,,SOLITARY,
Fine movement,,,Precīzā pārvietošana,,SOLITARY,
Finetune,Precīzā regulēšana,Precīzā regulēšana,Precīzi,Precīzā regulēšana,MISMATCH (ALL),
Finished,Pabeigts,Pabeigts,Pabeigts,Pabeigts,CONSISTENT (ALL),
Finished configuring your network,Tīkla konfigurēšana pabeigta,Tīkla konfigurēšana pabeigta,Tīkla konfigurēšana pabeigta,Tīkla konfigurēšana pabeigta,CONSISTENT (ALL),
Finished restarting your network,Tīkla restartēšana pabeigta,Tīkla restartēšana pabeigta,Tīkla pārstartēšana pabeigta,,MISMATCH (SOME),
Finland,'',,Somija,'',INCOMPLETE (SOME),
Finnish,Somu,Somu,Somu,Somu,CONSISTENT (ALL),
Fixed,'','',Fiksēts,'',INCOMPLETE (ALL),
Flash Image,,,Uzstādīt,,SOLITARY,
Flash image,,,Uzstādīt imidžu,,SOLITARY,
Flashing Image,,,Uzstāda imidžu,,SOLITARY,
Flashing image successful,'',,Imidžs ir veiksmīgi uzstādīts,,INCOMPLETE (SOME),
Flashing image was not successful\n%s,'',,Imidžs nav veiksmīgi uzstādīts\n%s,,INCOMPLETE (SOME),
Following tasks will be done after you press OK!,'','',"Šādi uzdevumi tiks veikti pēc tam, kad nospiedīsiet OK!",'',INCOMPLETE (ALL),
Force legacy signal stats,,,Piespiedu mantoto signālu statistika,'',INCOMPLETE (SOME),
Format,Formatēt,Formatēt,Formatēt,Formatēt,CONSISTENT (ALL),
Forward volume keys,'','',Pāradresēt skaļuma taustiņus,'',INCOMPLETE (ALL),
Frame size in full view,Kadra izmērs pilnskatā,Kadra izmērs pilnskatā,Kadra izmērs pilnskatā,Kadra izmērs pilnskatā,CONSISTENT (ALL),
France,,,Francija,,SOLITARY,
French,Franču,Franču,Franču,Franču,CONSISTENT (ALL),
French Guiana,,,Franču Gviāna,,SOLITARY,
French Polynesia,'',,Franču Polinēzija,'',INCOMPLETE (SOME),
French Southern Territories,'',,Franču dienvidu teritorijas,'',INCOMPLETE (SOME),
Frequency,Frekvence,Frekvence,Frekvence,Frekvence,CONSISTENT (ALL),
Frequency & Channel,,,Frekvence un kanāls,,SOLITARY,
Frequency & Polarization,,,Frekvence un polarizācija,,SOLITARY,
Frequency bands,Frekvenču joslas,Frekvenču joslas,Frekvenču joslas,Frekvenču joslas,CONSISTENT (ALL),
Frequency scan step size(khz),Frekvenču skenēšanas solis (khz),Frekvenču skenēšanas solis (khz),Frekvenču skenēšanas solis (khz),Frekvenču skenēšanas solis (khz),CONSISTENT (ALL),
Frequency steps,Frekvenču soļi,Frekvenču soļi,Frekvenču soļi,Frekvenču soļi,CONSISTENT (ALL),
Frequency:,,,Frekvence:,,SOLITARY,
Fri,Pk,Pk,Pk,Pk,CONSISTENT (ALL),
Friday,Piektdiena,Piektdiena,Piektdiena,Piektdiena,CONSISTENT (ALL),
From:,,,No:,,SOLITARY,
Frontprocessor version: %s,'',,Frontprocesora versija: %s,,INCOMPLETE (SOME),
Full screen,,'',Aizpildīts ekrāns,'',INCOMPLETE (SOME),
Full transparency,'','',Pilnīgi caurspīdīgs,'',INCOMPLETE (ALL),
Full view resolution,,,Pilnekrāna izšķirtspēja,,SOLITARY,
Function of OK button,,,Taustiņa Labi funkcija,,SOLITARY,
Further Options,,,Papildus iestatījumi,,SOLITARY,
Further options,,,Papildus iestatījumi,,SOLITARY,
G,,,G,,SOLITARY,
GStreamer version: ,,,GStreamer versija: ,,SOLITARY,
GUI Settings,,,Personīgie iestatījumi,,SOLITARY,
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,,,Lai lietotu jauno valodu nepieciešams pārstartēt enigmu.\nVai vēlaties pārstartēt?,,SOLITARY,
Gabon,'',,Gabona,'',INCOMPLETE (SOME),
Gambia,'',,Gambija,'',INCOMPLETE (SOME),
Gateway,Vārteja,Vārteja,Vārteja,Vārteja,CONSISTENT (ALL),
General AC3 delay,'','',Vispārējā AC3 aizture,'',INCOMPLETE (ALL),
General PCM delay,'','',Vispārējā PCM aizture,'',INCOMPLETE (ALL),
Genre,Žanrs,Žanrs,Žanrs,Žanrs,CONSISTENT (ALL),
Georgia,'',,Gruzija,'',INCOMPLETE (SOME),
German,Vācu,Vācu,Vācu,Vācu,CONSISTENT (ALL),
Germany,,,Vācija,,SOLITARY,
Getting plugin information. Please wait...,Iegūst spraudņa informāciju. Lūdzu gaidiet...,Iegūst spraudņa informāciju. Lūdzu gaidiet...,Iegūst spraudņa informāciju. Lūdzu gaidiet...,Iegūst spraudņa informāciju. Lūdzu gaidiet...,CONSISTENT (ALL),
Ghana,'',,Gana,'',INCOMPLETE (SOME),
Gibraltar,'',,Gibraltārs,'',INCOMPLETE (SOME),
Go down the list,'','',Iet uz saraksta leju,'',INCOMPLETE (ALL),
Go to first movie or last item,'','',Iet uz pirmo vai pēdējo filmu,'',INCOMPLETE (ALL),
Go to first movie or top of list,'','',Iet uz pirmo filmu vai augšējo sarakstā,'',INCOMPLETE (ALL),
Go to first service,'',,Iet uz pirmo kanālu,,INCOMPLETE (SOME),
Go to last service,'',,Iet uz pēdējo kanālu,,INCOMPLETE (SOME),
Go to next event,'',,Iet uz nākamo notikumu,,INCOMPLETE (SOME),
Go to next page of service,'',,Iet uz nākamo kanālu lapu,,INCOMPLETE (SOME),
Go to previous event,'',,Iet uz iepriekšējo notikumu,,INCOMPLETE (SOME),
Go to previous page of service,'',,Iet uz iepriekšējo kanālu lapu,,INCOMPLETE (SOME),
Go up the list,'','',Iet uz saraksta augšu,'',INCOMPLETE (ALL),
Gold,'',,Gold,'',INCOMPLETE (SOME),
Goto,'','',Iet uz,'',INCOMPLETE (ALL),
Goto 0,Iet uz 0,Iet uz 0,Iet uz 0,Iet uz 0,CONSISTENT (ALL),
Goto X,,,Iet uz X,,SOLITARY,
Goto index position,,,Iet uz indeksa pozīciju,,SOLITARY,
Goto next day of events,'',,Iet uz nākošo dienu notikumiem,,INCOMPLETE (SOME),
Goto next page of events,'',,Iet uz nākošo notikumu lapu,,INCOMPLETE (SOME),
Goto position,Iet uz pozīciju,Iet uz pozīciju,Iet uz pozīciju,Iet uz pozīciju,CONSISTENT (ALL),
Goto previous day of events,'',,Iet uz iepriekšējo dienu notikumiem,,INCOMPLETE (SOME),
Goto previous page of events,'',,Iet uz iepriekšējo notikumu lapu,,INCOMPLETE (SOME),
Goto primetime / now,,,Iet uz brīvo laiku / pašreiz,,SOLITARY,
Goto specific date/time,,,Iet uz noteiktu datumu/laiku,,SOLITARY,
Goto:,,,Iet uz:,,SOLITARY,
GotoX calibration,,,Iet uz X kalibrēšanu,,SOLITARY,
GraphMultiEpg Settings,,,Grafiskā daudzkanālu EPG iestatījumi,,SOLITARY,
Graphical Multi EPG,,,Grafiskais daudzkanālu EPG,,SOLITARY,
Greece,,,Grieķija,,SOLITARY,
Greek,Grieķu,Grieķu,Grieķu,Grieķu,CONSISTENT (ALL),
Green,,,Zaļā,,SOLITARY,
Greenland,'',,Grenlande,,INCOMPLETE (SOME),
Grenada,'',,Grenāda,'',INCOMPLETE (SOME),
Guadeloupe,'',,Gvadelupa,'',INCOMPLETE (SOME),
Guam,'',,Guama,'',INCOMPLETE (SOME),
Guard interval,'','',Guard intervāls,'',INCOMPLETE (ALL),
Guatemala,'',,Gvatemala,'',INCOMPLETE (SOME),
Guernsey,'',,Gērnsija,'',INCOMPLETE (SOME),
Guinea,'',,Gvineja,'',INCOMPLETE (SOME),
Guinea-Bissau,'',,Gvineja-Bisava,'',INCOMPLETE (SOME),
Guyana,'',,Gajana,'',INCOMPLETE (SOME),
H,,,H,,SOLITARY,
HD list,'','',HD saraksts,'',INCOMPLETE (ALL),
HD2400,'',,HD2400,'',INCOMPLETE (SOME),
HD60,'',,'','',EMPTY (SOME),
HDMI,'','',HDMI,'',INCOMPLETE (ALL),
HDMI Colordepth,'',,HDMI krāsu dziļums,,INCOMPLETE (SOME),
HDMI Colorimetry,'',,HDMI Colorimetry,,INCOMPLETE (SOME),
HDMI Colorspace,'',,HDMI Colorspace,,INCOMPLETE (SOME),
HDMI HDR Type,'',,HDMI HDR veids,'',INCOMPLETE (SOME),
HDMI-CEC Source Active,,,HDMI-CEC avots aktīvs,,SOLITARY,
HDMI-CEC Source Inactive,,,HDMI-CEC avots neaktīvs,,SOLITARY,
HDMI-CEC setup,,,HDMI-CEC iestatījumi,,SOLITARY,
HDR10,,,HDR10,,SOLITARY,
HDR10 support,,,HDR10 atbalsts,,SOLITARY,
HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,,HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,SOLITARY,
HELP,'',,Palīdzība,'',INCOMPLETE (SOME),
HLG,,,HLG,,SOLITARY,
HLG support,,,HLG atbalsts,,SOLITARY,
Haiti,,,Haiti,,SOLITARY,
Handle standby from TV,'','',Ieslēgt gaidstāvi no TV,'',INCOMPLETE (ALL),
Handle wakeup from TV,'','',Ieslēgt pamošanos no TV,'',INCOMPLETE (ALL),
Hard disk,,,Cietais disks,,SOLITARY,
Hard disk setup,,,Cietā diska iestatījumi,,SOLITARY,
Hard disk standby after,,,Cietā diska gaidstāve pēc,,SOLITARY,
Harddisk,'',,Cietais disks,,INCOMPLETE (SOME),
Harddisk Setup,'',,Cietā diska iestatījumi,,INCOMPLETE (SOME),
Hardware: ,,,Aparatūra: ,,SOLITARY,
Heard Island and McDonald Islands,'',,Heard sala un McDonald sala,'',INCOMPLETE (SOME),
Hebrew,'','',Ebreju,'',INCOMPLETE (ALL),
Helps setting up your antenna,,,Palīdzēs iestatīt jūsu antenu,'',INCOMPLETE (SOME),
Hidden network,'','',Neredzams tīkls,'',INCOMPLETE (ALL),
Hide,,,Slēpt,,SOLITARY,
Hide channel list in radio mode,,,Slēpt kanālu sarakstu radio režīmā,,SOLITARY,
Hide known extensions,,,Slēpt zināmos paplašinājumus,,SOLITARY,
Hide number markers,,,Slēpt numurus,,SOLITARY,
Hide parentel locked services,,,Slēpt servisus ar vecāku aizsardzību,,SOLITARY,
Hide player,,,Slēpt atskaņotāju,,SOLITARY,
Hide zap errors,'','',Slēpt noskaņošanas kļūdas,'',INCOMPLETE (ALL),
Hierarchy info,'','',Hierarhijas info,'',INCOMPLETE (ALL),
High bitrate support,'','',Augsta bitreita atbalsts,'',INCOMPLETE (ALL),
History back,'',,Vēsture atpakaļ,'',INCOMPLETE (SOME),
History next,'',,Vēsture uz priekšu,,INCOMPLETE (SOME),
Hold screen,'','',Noturēt ekrānu,'',INCOMPLETE (ALL),
Hold till locked,'','',Noturēt līdz noenkurojies,'',INCOMPLETE (ALL),
Holy See,'',,Vatikāns,'',INCOMPLETE (SOME),
Home,'','',Mājas,'',INCOMPLETE (ALL),
Honduras,'',,Hondurasa,'',INCOMPLETE (SOME),
Hong Kong,'',,Honkonga,'',INCOMPLETE (SOME),
Horizontal,Horizontālā,Horizontālā,Horizontālā,Horizontālā,CONSISTENT (ALL),
Horizontal turning speed,'','',Horizontālais noskaņošanas ātrums,'',INCOMPLETE (ALL),
HotKey Setup,,,Ātro taustiņu iestatījumi,,SOLITARY,
Hotkey,'',,Ātrie taustiņi,,INCOMPLETE (SOME),
Hotkey Panic,,,Panikas pārslēgšana uz,,SOLITARY,
Hotkey Setup,'',,Ātro taustiņu iestatījumi,,INCOMPLETE (SOME),
Hotkey zap,,,Pārslēgšana uz,,SOLITARY,
Hotplug,,,'','',EMPTY (SOME),
How many minutes do you want add to the recording?,,,Cik minūšu vēlaties pievienot ierakstam?,,SOLITARY,
How many minutes do you want to record?,Cik minūšu vēlaties ierakstīt?,Cik minūšu vēlaties ierakstīt?,Cik minūšu vēlaties ierakstīt?,,CONSISTENT (SOME),
Hue,'','',Tonis,'',INCOMPLETE (ALL),
Hungarian,Ungāru,Ungāru,Ungāru,Ungāru,CONSISTENT (ALL),
Hungary,,,Ungārija,,SOLITARY,
I,,,I,,SOLITARY,
I do not want to perform any service scans,,,Es nevēlos veikt kanālu meklēšanu,,SOLITARY,
IDLE,,,NEIZMANTOTS,'',INCOMPLETE (SOME),
INFO,'',,Info,'',INCOMPLETE (SOME),
INS,'',,INS,'',INCOMPLETE (SOME),
IP address,,,IP adrese,,SOLITARY,
IP of fallback remote receiver,,,Attālinātā rezerves uztvērēja IP adrese,,SOLITARY,
ISO file is too large for this filesystem!,ISO datne ir par lielu šai failsistēmai!,ISO datne ir par lielu šai failsistēmai!,ISO fails ir par lielu šai failu sistēmai!,ISO datne ir par lielu šai failsistēmai!,MISMATCH (ALL),
ISO path,ISO ceļš,ISO ceļš,ISO ceļš,ISO ceļš,CONSISTENT (ALL),
Iceland,'',,Islande,'',INCOMPLETE (SOME),
Icons,'','',Ikona,'',INCOMPLETE (ALL),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,'',,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,"Ja iespējots, pēc tam kad jūs pārvietosiet vai kopēsiet ierakstu, grāmatzīmes tiks atjaunotas.",,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,"Ja iespējots, attēlo 12 rindas nevis 8. Izmantojams tikai priekš latin-1/translit.",'',INCOMPLETE (SOME),
"If enabled, then there will be displayed icons for new/unseen items too.",,,"Ja ieslēgts, tad jauniem vai neskatītiem ierakstiem arī tiks rādīta statusa ikona.",,SOLITARY,
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,"Ja ieslēgts un filmas atskaņošana beidzas, tad pēc atgriešanās mediju sarakstā kanāls netiks atskaņots.",,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,"Ja iestatīts 'jā', tad audio failus atskaņos 'saraksta režīmā', nevis standarta mediju atskaņotāja logā.",,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.",'',,"Ja iestatīts 'jā', signāla vērtības (SNR utt.) tiks aprēķinātas no API V3. Šī ir vecā API versija, kas tagad ir aizstāta.",'',INCOMPLETE (SOME),
