msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
France,,,France,France,UNCHANGED (SOME),
French,Ranska,Ranska,Ranska,Ranska,CONSISTENT (ALL),
French Guiana,,,French Guiana,French Guiana,UNCHANGED (SOME),
French Polynesia,'',,French Polynesia,French Polynesia,INCOMPLETE (SOME),
French Southern Territories,'',,French Southern Territories,French Southern Territories,INCOMPLETE (SOME),
Frequency,Taajuus,Taajuus,Taajuus,Taajuus,CONSISTENT (ALL),
Frequency & Channel,,,Taajuus & kanava,Taajuus & kanava,CONSISTENT (SOME),
Frequency & Polarization,,,Taajuus & polarisaatio,Taajuus & polarisaatio,CONSISTENT (SOME),
Frequency bands,Taajuusalueet,Taajuusalueet,Taajuusalueet,Taajuusalueet,CONSISTENT (ALL),
Frequency scan step size(khz),Taajuushaun askel (khz),Taajuushaun askel (khz),Taajuushaun askel (khz),Taajuushaun askel (khz),CONSISTENT (ALL),
Frequency steps,Taajuusaskel,Taajuusaskel,Taajuusaskel,Taajuusaskel,CONSISTENT (ALL),
Frequency:,,,Taajuus:,Taajuus:,CONSISTENT (SOME),
Fri,pe,pe,Pe,Pe,MISMATCH (ALL),capitalisation
Friday,Perjantai,Perjantai,Perjantai,Perjantai,CONSISTENT (ALL),
From:,,,Mistä:,,SOLITARY,
Frontprocessor version: %s,'',,'',,EMPTY (SOME),
Full screen,,Kokoruutu,Kokoruutu,Kokoruutu,CONSISTENT (SOME),
Full transparency,Täysi läpinäkyvyys,Täysi läpinäkyvyys,Täysi läpinäkyvyys,Täysi läpinäkyvyys,CONSISTENT (ALL),
Full view resolution,,,Kokokuvan resoluutio,Kokoruudun resoluutio,MISMATCH (SOME),
Function of OK button,,,OK näppäimen toiminta,,SOLITARY,
Further Options,,,'',,SOLITARY,
Further options,,,'',,SOLITARY,
G,,,'',,SOLITARY,
GStreamer version: ,,,GStreamer versio:,,SOLITARY,
GUI Settings,,,Käyttöliittymän asetukset,,SOLITARY,
GUI needs a restart to apply a new language\nDo you want to restart the GUI now?,,,Kieli vaihtuu kun käyttöliittymä on käynnistetty\nHaluatko käynnistää käyttöliittymän uudelleen nyt?,,SOLITARY,
Gabon,'',,Gabon,Gabon,INCOMPLETE (SOME),
Gambia,'',,Gambia,Gambia,INCOMPLETE (SOME),
Gateway,Yhdyskäytävä,Yhdyskäytävä,Yhdyskäytävä,Yhdyskäytävä,CONSISTENT (ALL),
General AC3 delay,Yleinen AC3-viive,Yleinen AC3-viive,Yleinen AC3-viive,Yleinen AC3-viive,CONSISTENT (ALL),
General PCM delay,Yleinen PCM-viive,Yleinen PCM-viive,Yleinen PCM-viive,Yleinen PCM-viive,CONSISTENT (ALL),
Genre,Laji,Laji,Laji,Laji,CONSISTENT (ALL),
Georgia,'',,Georgia,Georgia,INCOMPLETE (SOME),
German,Saksa,Saksa,Saksa,Saksa,CONSISTENT (ALL),
Germany,,,Saksa,Saksa,CONSISTENT (SOME),
Getting plugin information. Please wait...,Haetaan tietoja lisäosista. Odota...,Haetaan tietoja lisäosista. Odota...,Haetaan tietoja lisäosista. Odota...,Haetaan tietoja lisäosista. Odota...,CONSISTENT (ALL),
Ghana,'',,Ghana,Ghana,INCOMPLETE (SOME),
Gibraltar,'',,Gibraltar,Gibraltar,INCOMPLETE (SOME),
Go down the list,Mene luettelossa alaspäin,Mene luettelossa alaspäin,Mene luettelossa alaspäin,Mene luettelossa alaspäin,CONSISTENT (ALL),
Go to first movie or last item,Mene ensimmäiseen tallenteeseen tai viimeiseen kohteeseen,Mene ensimmäiseen tallenteeseen tai viimeiseen kohteeseen,Mene ensimmäiseen tallenteeseen tai viimeiseen kohteeseen,Mene ensimmäiseen tallenteeseen tai viimeiseen kohteeseen,CONSISTENT (ALL),
Go to first movie or top of list,Mene ensimmäiseen tallenteeseen tai luettelon alkuun,Mene ensimmäiseen tallenteeseen tai luettelon alkuun,Mene ensimmäiseen tallenteeseen tai luettelon alkuun,Mene ensimmäiseen tallenteeseen tai luettelon alkuun,CONSISTENT (ALL),
Go to first service,Vaihda ensimmäiselle kanavalle,,Mene ensimmäiselle kanavalle,,MISMATCH (SOME),
Go to last service,Siirry viimeiselle kanavalle,,Mene viimeiselle kanavalle,,MISMATCH (SOME),
Go to next event,Siirry seuraavaan ohjelmaan,,Mene seuraavaan ohjelmaan,Mene seuraavaan ohjelmaan,MISMATCH (SOME),
Go to next page of service,'',,Mene seuraavalle kanavasivulle,,INCOMPLETE (SOME),
Go to previous event,Siirry edelliseen ohjelmaan,,Mene edelliseen ohjelmaan,Mene edelliseen ohjelmaan,MISMATCH (SOME),
Go to previous page of service,'',,Mene edelliselle kanavasivulle,,INCOMPLETE (SOME),
Go up the list,Mene luettelossa ylöspäin,Mene luettelossa ylöspäin,Mene luettelossa ylöspäin,Mene luettelossa ylöspäin,CONSISTENT (ALL),
Gold,'',,Kulta,Kulta,INCOMPLETE (SOME),
Goto,Mene,Mene,Mene,Mene,CONSISTENT (ALL),
Goto 0,Mene 0,Mene 0,Mene 0,Mene 0,CONSISTENT (ALL),
Goto X,Mene X,Mene X,Mene X,Mene X,CONSISTENT (ALL),
Goto index position,Mene indeksiin,Mene indeksiin,Mene muistipaikkaan,Mene muistipaikkaan,MISMATCH (ALL),
Goto next day of events,Siirry seuraavaan päivään,,Mene seuraavan päivän ohjelmiin,,MISMATCH (SOME),
Goto next page of events,'',,Mene seuraavalle ohjelmasivulle,,INCOMPLETE (SOME),
Goto position,Mene sijaintiin,Mene sijaintiin,Mene sijaintiin,Mene sijaintiin,CONSISTENT (ALL),
Goto previous day of events,Siirry edelliseen päivään,,Mene edellisen päivän ohjelmiin,,MISMATCH (SOME),
Goto previous page of events,'',,"Mene edelliselle ohjelmasivulle\""",,INCOMPLETE (SOME),
Goto primetime / now,,,'',,SOLITARY,
Goto specific date/time,,,'',,SOLITARY,
Goto:,,,Minne:,,SOLITARY,
GotoX calibration,GotoX kalibrointi,GotoX kalibrointi,GotoX kalibrointi,GotoX kalibrointi,CONSISTENT (ALL),
GraphMultiEpg Settings,,,Graafisen ohjelmaoppaan asetukset,,SOLITARY,
Graphical Multi EPG,,,Graafinen Kanavaopas,,SOLITARY,
Greece,,,Kreikka,Kreikka,CONSISTENT (SOME),
Greek,Kreikka,Kreikka,Kreikka,Kreikka,CONSISTENT (ALL),
Green,,Vihreä,Vihreä,Vihreä,CONSISTENT (SOME),
Greenland,,,Gröönlanti,Gröönlanti,CONSISTENT (SOME),
Grenada,,,Grenada,Grenada,UNCHANGED (SOME),
Guadeloupe,'',,Guadeloupe,Guadeloupe,INCOMPLETE (SOME),
Guam,'',,Guam,Guam,INCOMPLETE (SOME),
Guard interval,Virheenkorjaus,Guard interval,Virheenkorjaus,Virheenkorjaus,MISMATCH (ALL),
Guatemala,'',,Guatemala,Guatemala,INCOMPLETE (SOME),
Guernsey,'',,Guernsey,Guernsey,INCOMPLETE (SOME),
Guinea,'',,Guinea,Guinea,INCOMPLETE (SOME),
Guinea-Bissau,'',,Guinea-Bissau,Guinea-Bissau,INCOMPLETE (SOME),
Guyana,'',,Guyana,Guyana,INCOMPLETE (SOME),
H,,,'',,SOLITARY,
HD list,HD-lista,HD lista,HD lista,HD lista,MISMATCH (ALL),
HD2400,'',,HD2400,HD2400,INCOMPLETE (SOME),
HD60,'',,'','',EMPTY (SOME),
HDMI,'',HDMI,HDMI,HDMI,INCOMPLETE (ALL),
HDMI Colordepth,,,HDMI värisyvyys,HDMI Värisyvyys,MISMATCH (SOME),capitalisation
HDMI Colorimetry,'',,HDMI väriavaruus,HDMI Väriavaruus,MISMATCH (SOME),
HDMI Colorspace,HDMI-väriavaruus ,,HDMI väriavaruus,HDMI Väriavaruus,MISMATCH (SOME),
HDMI HDR Type,'',,HDMI HDR Tyyppi,HDMI HDR Tyyppi,INCOMPLETE (SOME),
HDMI-CEC Source Active,,,'',,SOLITARY,
HDMI-CEC Source Inactive,,,'',,SOLITARY,
HDMI-CEC setup,,,HDMI-CEC asetukset,,SOLITARY,
HDR10,,,HDR10,,SOLITARY,
HDR10 support,,,HDR10 tuki,,SOLITARY,
HDx1/HD1xxx/HD5x0C/VS1x00/et7x00/et8500/et7000mini,,,'',,SOLITARY,
HELP,'',,'',APUA,INCOMPLETE (SOME),
HLG,,,'',,SOLITARY,
HLG support,,,'',,SOLITARY,
Haiti,,,Haiti,Haiti,UNCHANGED (SOME),
Handle standby from TV,Tottele sammutuskäskyä TV:ltä,Tottele sammutuskäskyä TV:ltä,Tottele sammutuskäskyä TV:ltä,Tottele sammutuskäskyä TV:ltä,CONSISTENT (ALL),
Handle wakeup from TV,Tottele käynnistyskäskyä TV:ltä,Tottele käynnistyskäskyä TV:ltä,Tottele käynnistyskäskyä TV:ltä,Tottele käynnistyskäskyä TV:ltä,CONSISTENT (ALL),
Hard disk,,,Kiintolevy,,SOLITARY,
Hard disk setup,Kovalevyn asetukset,Kiintolevyn asetukset,Kiintolevyn asetukset,,MISMATCH (SOME),
Hard disk standby after,Kovalevyn automaattinen sammutus,Kiintolevyn automaattinen sammutus,Kiintolevyn automaattinen sammutus,Kiintolevyn automaattinen sammutus,MISMATCH (ALL),
Harddisk,Kovalevy,,Kiintolevy,,MISMATCH (SOME),
Harddisk Setup,Kovalevyn asetukset,,'',,INCOMPLETE (SOME),
Hardware: ,,,Järjestelmä: ,,SOLITARY,
Heard Island and McDonald Islands,'',,Heard Island and McDonald Islands,Heard Island and McDonald Islands,INCOMPLETE (SOME),
Hebrew,Heprea,Hebrea,Hebrea,Hebrea,MISMATCH (ALL),
Helps setting up your antenna,,,Auttaa antennin asennuksessa,Auttaa antennin asennuksessa,CONSISTENT (SOME),
Hidden network,Piilotettu verkko,Piilotettu verkko,Piilotettu verkko,Piilotettu verkko,CONSISTENT (ALL),
Hide,,,Piilota,,SOLITARY,
Hide channel list in radio mode,,,Piilota kanavaluettelo radio tilassa.,,SOLITARY,
Hide known extensions,Piilota tunnetut tiedostopäätteet,Piilota tunnetut tiedostopäätteet,Piilota tunnetut tiedostopäätteet,Piilota tunnetut tiedostopäätteet,CONSISTENT (ALL),
Hide number markers,,,Piilota väliotsikot joilla on kanavanumero,,SOLITARY,
Hide parentel locked services,,,'',,SOLITARY,
Hide player,piilota soitin,piilota soitin,piilota soitin,piilota soitin,CONSISTENT (ALL),
Hide zap errors,Piilota kanavanvaihdon virheilmoitukset,Piilota kanavanvaihdon virheilmoitukset,Piilota kanavanvaihdon virheilmoitukset,Piilota kanavanvaihdon virheilmoitukset,CONSISTENT (ALL),
Hierarchy info,Hierarkia info,Hierarkia info,Hierarkia info,Hierarkia info,CONSISTENT (ALL),
High bitrate support,Suurten bittimäärien tuki,Suurten bittimäärien tuki,Suurten bittimäärien tuki,Suurten bittimäärien tuki,CONSISTENT (ALL),
History back,Kanavanvaihtohistoria taakse,,Kanavanvaihto historia taakse,Kanavanvaihto historia taakse,MISMATCH (SOME),whitespace
History next,Kanavanvaihtohistoria eteen,,Kanavanvaihto historia eteen,Kanavanvaihto historia eteen,MISMATCH (SOME),whitespace
Hold screen,Pysäytä nykyinen,Pidä näyttö,Pidä näyttö,Pidä näyttö,MISMATCH (ALL),
Hold till locked,Pidä kunnes lukittu,Pidä kunnes lukittu,Pidä kunnes lukittu,Pidä kunnes lukittu,CONSISTENT (ALL),
Holy See,,,Holy See,Holy See,UNCHANGED (SOME),
Home,Kotihakemisto,Kotihakemisto,Kotihakemisto,Kotihakemisto,CONSISTENT (ALL),
Honduras,'',,Honduras,Honduras,INCOMPLETE (SOME),
Hong Kong,'',,Hong Kong,Hong Kong,INCOMPLETE (SOME),
Horizontal,Horisontaali,Horisontaali,Horisontaali,Horisontaali,CONSISTENT (ALL),
Horizontal turning speed,Horisontaalinen kääntymisnopeus,Horisontaalinen kääntymisnopeus,Horisontaalinen kääntymisnopeus,Horisontaalinen kääntymisnopeus,CONSISTENT (ALL),
HotKey Setup,,,Pikanäppäinasetukset,,SOLITARY,
Hotkey,Pikanäppäin,,Pikanäppäimet,,MISMATCH (SOME),
Hotkey Panic,,,'',,SOLITARY,
Hotkey Setup,Pikanäppäimet,,Pikanäppäimet,,CONSISTENT (SOME),
Hotkey zap,,,'',,SOLITARY,
Hotplug,,,'','',EMPTY (SOME),
How many minutes do you want add to the recording?,,,Kuinka monta minuuttia haluat lisätä tallennukseen?,Kuinka monta minuuttia haluat lisätä tallennukseen?,CONSISTENT (SOME),
How many minutes do you want to record?,Kuinka monta minuuttia haluat tallentaa?,Kuinka monta minuuttia haluat tallentaa?,Kuinka monta minuuttia haluat tallentaa?,,CONSISTENT (SOME),
Hue,Sävy,Sävy,Sävy,Sävy,CONSISTENT (ALL),
Hungarian,Unkari,Unkari,Unkari,Unkari,CONSISTENT (ALL),
Hungary,,,Unkari,Unkari,CONSISTENT (SOME),
I,,,'',,SOLITARY,
I do not want to perform any service scans,,,En halua tehdä kanavahakua,,SOLITARY,
IDLE,,,'','',EMPTY (SOME),
INFO,'',,'',INFO,INCOMPLETE (SOME),
INS,,,'',INS,INCOMPLETE (SOME),
IP address,IP-osoite,IP-osoite,IP-osoite,IP-osoite,CONSISTENT (ALL),
IP of fallback remote receiver,,,Etävastaanottimen IP-osoite,,SOLITARY,
ISO file is too large for this filesystem!,ISO-tiedosto on liian suuri tälle tiedostojärjestelmälle!,ISO-tiedosto on liian suuri tälle tiedostojärjestelmälle!,ISO-tiedosto on liian suuri tälle tiedostojärjestelmälle!,ISO-tiedosto on liian suuri tälle tiedostojärjestelmälle!,CONSISTENT (ALL),
ISO path,ISO-hakemisto,ISO-hakemisto,ISO-hakemisto,ISO-hakemisto,CONSISTENT (ALL),
Iceland,'',,Islanti,Islanti,INCOMPLETE (SOME),
Icons,Kuvake,Kuvake,Kuvake,Kuvake,CONSISTENT (ALL),
"If disabled, underline characters in file and directory names are not shown and are replaced with spaces.",,,'',,SOLITARY,
"If enabled, bookmarks will be updated with the new location when you move or copy a recording.",,,"Jos päällä, kirjamerkit päivitetään automaattisesti tallennuksen kopioinnin tai siirron jälkeen.",,SOLITARY,
"If enabled, display shows 12 chars instead 8, but in latin-1/translit only.",,,"Jos päällä, näytössä näytetään 12 merkkiä 8 sijaan, mutta vain latin-1-käännöksenä.","Jos päällä, näytössä näytetään 12 merkkiä 8 sijaan, mutta vain latin-1-käännöksenä.",CONSISTENT (SOME),
"If enabled, then there will be displayed icons for new/unseen items too.",,,"Jos päällä, uusille tiedostoille näytetään erillinen merkki",,SOLITARY,
"If is enabled and movie playback is finished, then after return to movielist will not be automaticaly start service playback.",,,"Palataan tallenneluetteloon tallenteen toiston päätyttyä, eikä vaihdeta televisiokanavalle.",,SOLITARY,
"If set as 'Yes', then audiofiles are played in 'list mode' only, instead in full screen player.",,,"Toistetaanko äänitiedostot listaus-tilassa, vai kokoruudun soittimessa.",,SOLITARY,
"If set to 'yes' signal values (SNR, etc) will be calculated from API V3. This is an old API version that has now been superseded.",'',,"Jos päällä, signaalitiedot (SNR, jne) lasketaan API V3:lla. Tämä on vanhentunut API versio.",'',INCOMPLETE (SOME),
If using multiple uncommitted switches the DiSEqC commands must be sent multiple times. Set to the number of uncommitted switches in the chain minus one.,'',,'','',EMPTY (SOME),
"If you are using a Circular polarised LNB select 'yes', otherwise select 'no'.",'',,'','',EMPTY (SOME),
If you are using a DiSEqC committed switch enter the port letter required to access the LNB used for this satellite.,'',,'','',EMPTY (SOME),
If you are using a DiSEqC uncommitted switch enter the port number required to access the LNB used for this satellite.,'',,'','',EMPTY (SOME),
"If you see this, something is wrong with\nyour scart connection. Press OK to return.",SCART-liitännässä on ilmennyt ongelma.\nPaina OK palataksesi takaisin.,SCART-liitännässä on ilmennyt ongelma.\nPaina OK palataksesi takaisin.,SCART-liitännässä on ilmennyt ongelma.\nPaina OK palataksesi takaisin.,,CONSISTENT (SOME),
"If your TV has a brightness or contrast enhancement, disable it. If there is something called \""dynamic\"", set it to standard. Adjust the backlight level to a value suiting your taste. Turn down contrast on your TV as much as possible.\nThen turn the brightness setting as low as possible, but make sure that the two lowermost shades of gray stay distinguishable.\nDo not care about the bright shades now. They will be set up in the next step.\nIf you are happy with the result, press OK.","Jos televisiossasi on kirkkauden tai kontrastin automaattisäätö, kytke se pois päältä. Jos kuva-asetuksissa on säätöjä nimeltä \""dynamic\"" kytke ne normaaliarvoon. Säädä huoneen valaistus sopivaksi. Säädä television kontrasti alimpaan arvoon.\n\nSäädä television valoisuus niin alas kuin mahdollista ilman, että testikuvan kaksi tumminta sävyä (1 ja 2) muuttuu yhtä tummiksi.\n\nÄlä välitä kirkkaista sävyistä, ne säädetään seuraavassa vaiheessa.\n\nKun olet tyytyväinen tulokseen, paina OK.","Jos televisiossasi on kirkkauden tai kontrastin automaattisäätö, kytke se pois päältä. Jos kuva-asetuksissa on säätöjä nimeltä \""dynamic\"" kytke ne normaaliarvoon. Säädä huoneen valaistus sopivaksi. Säädä television kontrasti alimpaan arvoon.\n\nSäädä television valoisuus niin alas kuin mahdollista ilman, että testikuvan kaksi tumminta sävyä (1 ja 2) muuttuu yhtä tummiksi.\n\nÄlä välitä kirkkaista sävyistä, ne säädetään seuraavassa vaiheessa.\n\nKun olet tyytyväinen tulokseen, paina OK.","Jos televisiossasi on kirkkauden tai kontrastin automaattisäätö, kytke se pois päältä. Jos kuva-asetuksissa on säätöjä nimeltä \""dynamic\"" kytke ne normaaliarvoon. Säädä huoneen valaistus sopivaksi. Säädä television kontrasti alimpaan arvoon.\n\nSäädä television valoisuus niin alas kuin mahdollista ilman, että testikuvan kaksi tumminta sävyä (1 ja 2) muuttuu yhtä tummiksi.\n\nÄlä välitä kirkkaista sävyistä, ne säädetään seuraavassa vaiheessa.\n\nKun olet tyytyväinen tulokseen, paina OK.","Jos televisiossasi on kirkkauden tai kontrastin automaattisäätö, kytke se pois päältä. Jos kuva-asetuksissa on säätöjä nimeltä \""dynamic\"" kytke ne normaaliarvoon. Säädä huoneen valaistus sopivaksi. Säädä television kontrasti alimpaan arvoon.\n\nSäädä television valoisuus niin alas kuin mahdollista ilman, että testikuvan kaksi tumminta sävyä (1 ja 2) muuttuu yhtä tummiksi.\n\nÄlä välitä kirkkaista sävyistä, ne säädetään seuraavassa vaiheessa.\n\nKun olet tyytyväinen tulokseen, paina OK.",CONSISTENT (ALL),
Ignore DVB-C namespace sub network,'',,Jätä huomioimatta kaapeliverkon aliverkko,'',INCOMPLETE (SOME),
Ignore DVB-S namespace sub network,'',,Jätä huomioimatta satelliittiverkon aliverkko,'',INCOMPLETE (SOME),
Ignore DVB-T namespace sub network,'',,Jätä huomioimatta antenniverkon aliverkko,'',INCOMPLETE (SOME),
Ignore conflict,,,'',,SOLITARY,
Image to install is invalid\n%s,'',,'',,EMPTY (SOME),
Image: ,,,Ohjelmisto: ,,SOLITARY,
Import channels and/or EPG from remote receiver URL also when the receiver is getting out of standby,,,Tuo kanavat ja/tai ohjelmaopas etävastaanottimelta valmiustilasta poistuttaessa,,SOLITARY,
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,Tuo kanavat ja/tai ohjelmaopas etävastaanottimelta uudelleenkäynnistyksen yhteydessä,,SOLITARY,
Import from remote receiver URL,,,Tuo etävastaanottimelta,,SOLITARY,
Import remote receiver URL,,,Syötä etävastaanottimen URL-osoite,,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,Pakotettu kanavanvaihto. Ajastettu tallennus\nkäynnistyi juuri ja tarvitsi tätä viritintä.\n,Pakotettu kanavanvaihto. Ajastettu tallennus\nkäynnistyi juuri ja tarvitsi tätä viritintä.\n,Pakotettu kanavanvaihto. Ajastettu tallennus\nkäynnistyi juuri ja tarvitsi tätä viritintä.\n,CONSISTENT (SOME),
In progress,Käynnissä,Käynnissä,Käynnissä,Käynnissä,CONSISTENT (ALL),
Inactivity Sleeptimer,,,Siirry valmiustilaan,,SOLITARY,
Include AIT in http streams,Sisällytä AIT http-striimeihin,Sisällytä AIT http-streameihin,Sisällytä AIT http-striimeihin,Sisällytä AIT http-streameihin,MISMATCH (ALL),
Include CI assignment,SIsällytä CI-määritys,,Käytä CI-määritystä,CI-määritys,MISMATCH (SOME),
Include ECM in http streams,Sisällytä ECM http-striimeihin,Sisällytä ECM http-streameihin,Liitä ECM http-striimeihin,Liitä ECM http-streameihin,MISMATCH (ALL),
Include EIT in http streams,Sisällytä EIT http-striimeihin,Sisällytä EIT http-streameihin,Sisällytä EIT http-striimeihin,Sisällytä EIT http-streameihin,MISMATCH (ALL),
Incorrect service type for Picture in Picture!,,,'',,SOLITARY,
Increased voltage,Korotettu LNB-jännite,Korotettu LNB-jännite,Korotettu LNB-jännite,Korotettu LNB-jännite,CONSISTENT (ALL),
Index,'',,Indeksi,,INCOMPLETE (SOME),
Index allocated:,Indeksi varattu:,Indeksi varattu:,Muistipaikka varattu:,Muistipaikka varattu:,MISMATCH (ALL),
India,'',,Intia,Intia,INCOMPLETE (SOME),
Indonesia,'',,Indonesia,Indonesia,INCOMPLETE (SOME),
Indonesian,'',,'',,EMPTY (SOME),
Info,Tietoja,Tietoja,Tietoja,Tietoja,CONSISTENT (ALL),
Info bar,,,Tietopalkki,,SOLITARY,
Info bar timeout,,,Tietopalkin näyttöaika,,SOLITARY,
Infobar frontend data source,Tietopalkin viritintiedon lähde,Tietopalkin viritintiedon lähde,Tietopalkin viritintiedon lähde,Tietopalkin viritintiedon lähde,CONSISTENT (ALL),
Information,Tietoja,Tietoja,Tietoja,Tietoja,CONSISTENT (ALL),
Init,Palauta CA-moduulin alkuasetukset,Palauta CA-moduulin alkuasetukset,Palauta CA-moduulin alkuasetukset,Palauta CA-moduulin alkuasetukset,CONSISTENT (ALL),
Initial fast forward speed,Eteenpäinkelauksen aloitusnopeus,Eteenpäinkelauksen aloitusnopeus,Eteenpäinkelauksen aloitusnopeus,Eteenpäinkelauksen aloitusnopeus,CONSISTENT (ALL),
Initial location in new timers,,,Uusien ajastuksien oletustallennushakemisto,,SOLITARY,
Initial lock ratio,Alustava lukitussuhde,Alustava lukitussuhde,Alustava lukitussuhde,Alustava lukitussuhde,CONSISTENT (ALL),
Initial rewind speed,Taaksepäinkelauksen aloitusnopeus,Taaksepäinkelauksen aloitusnopeus,Taaksepäinkelauksen aloitusnopeus,Taaksepäinkelauksen aloitusnopeus,CONSISTENT (ALL),
Initial scroll delay,'',,Rullausviive alussa,Rullausviive alussa,INCOMPLETE (SOME),
Initial signal quality,Alustava signaalin laatu,Alustava signaalin laatu,Alustava signaalin laatu,Alustava signaalin laatu,CONSISTENT (ALL),
Initial signal quality:,Alustava signaalin laatu:,Alustava signaalin laatu:,Alustava signaalin laatu:,Alustava signaalin laatu:,CONSISTENT (ALL),
Initialization,Alustus,Alustus,Alustus,,CONSISTENT (SOME),
Initialize,Alusta,Alusta,Alusta,Alusta,CONSISTENT (ALL),
Initializing storage device...,Alustetaan tallennuslaitetta...,Alustetaan tallennuslaitetta...,Alustetaan tallennuslaitetta...,Alustetaan tallennuslaitetta...,CONSISTENT (ALL),
Input,Valitse,Valitse,Valitse,Valitse,CONSISTENT (ALL),
Input ,,,Valinta ,Valitse,MISMATCH (SOME),
Input Stream ID,'',,Anna syötteen tunniste (ID),Anna syötteen tunniste (ID),INCOMPLETE (SOME),
Input device setup,,Syöttölaitteen asetukset,Syöttölaitteen asetukset,,CONSISTENT (SOME),
Input devices,Syöttölaitteet,Syöttölaitteet,Syöttölaitteet,Syöttölaitteet,CONSISTENT (ALL),
Install,Asenna,Asenna,Asenna,Asenna,CONSISTENT (ALL),
Install channel list,,Asenna kanavalista,Asenna kanavalista,Asenna kanavalista,CONSISTENT (SOME),
Install extensions,Asenna laajennukset.,,Asenna laajennukset.,Asenna laajennukset.,CONSISTENT (SOME),
Install local extension,Asenna paikallinen laajennus,Asenna paikallinen laajennus,Asenna paikallinen laajennus,Asenna paikallinen laajennus,CONSISTENT (ALL),
Install picons on,Asenna kanavalogot,Asenna kanavalogot,Asenna kanavalogot,Asenna kanavalogot,CONSISTENT (ALL),
Installation has completed.,,,Asennus on valmis.,,SOLITARY,
Installation or removal has completed.,,,Asennus tai poisto suoritettu.,,SOLITARY,
Installing,Asennetaan,Asennetaan,Asennetaan,Asennetaan,CONSISTENT (ALL),
Installing software...,'',,Asennetaan ohjelmistoa...,,INCOMPLETE (SOME),
Instant record,Pikatallennus...,,Pikatallennus...,Pikatallennus...,CONSISTENT (SOME),
Instant recording location,Pikatallennuksen hakemisto,Pikatallennuksen hakemisto,Pikatallennuksen hakemisto,Pikatallennuksen hakemisto,CONSISTENT (ALL),
Instant recording...,Pikatallennus...,Pikatallennus...,Pikatallennus...,Pikatallennus...,CONSISTENT (ALL),
Interface: ,Liittymä: ,Liittymä: ,Liittymä: ,Liittymä: ,CONSISTENT (ALL),
Internal,Sisäinen,Sisäinen,Sisäinen,Sisäinen,CONSISTENT (ALL),
Internal flash,Sisäinen flash-muisti,Sisäinen flash-muisti,Sisäinen flash-muisti,Sisäinen flash-muisti,CONSISTENT (ALL),
Internal hdd only,Vain sisäinen kovalevy,Vain sisäinen kiintolevy,Vain sisäinen kiintolevy,Vain sisäinen kiintolevy,MISMATCH (ALL),
Interval between keys when repeating:,Näppäintoiston nopeus:,Viive näppäimen toiston välissä:,Viive näppäimen toiston välissä:,Viive näppäimen toiston välissä:,MISMATCH (ALL),
Invalid directory selected: %s,Virheellinen hakemisto valittu: %s,Virheellinen hakemisto valittu: %s,Virheellinen hakemisto valittu: %s,Virheellinen hakemisto valittu: %s,CONSISTENT (ALL),
Invalid location,Virheellinen sijainti,Virheellinen sijainti,Virheellinen sijainti,Virheellinen sijainti,CONSISTENT (ALL),
Invalid transponder data,Epäkelpo transponderin tieto,Epäkelpo transponderin tieto,Epäkelpo transponderin tieto,Epäkelpo transponderin tieto,CONSISTENT (ALL),
Inversion,Inversio,Inversio,Inversio,Inversio,CONSISTENT (ALL),
Inversion & Bandwidth,,,Inversio & kaistanleveys,Inversio & kaistanleveys,CONSISTENT (SOME),
"Inversion, Pilot & Roll-off",,,"Inversio, Pilot & Roll-off","Inversio, Pilot & Roll-off",CONSISTENT (SOME),
Invert,Käänteinen,Käänteinen,Käänteinen,Käänteinen,CONSISTENT (ALL),
Iran (Islamic Republic of),'',,Iran,Iran,INCOMPLETE (SOME),
"Iran, Islamic Republic",'',,'',Iran,INCOMPLETE (SOME),
Iraq,'',,Irak,Irak,INCOMPLETE (SOME),
Ireland,'',,Irlanti,Irlanti,INCOMPLETE (SOME),
Is this setting ok?,Käytä näitä asetuksia?,Käytä näitä asetuksia?,Käytä näitä asetuksia?,Käytä näitä asetuksia?,CONSISTENT (ALL),
Is this video mode ok?,Otetaanko tämä videotila käyttöön?,Otetaanko tämä video-tila käyttöön?,Otetaanko tämä video-tila käyttöön?,Otetaanko tämä video-tila käyttöön?,MISMATCH (ALL),hyphenation
Isle of Man,,,Isle of Man,Isle of Man,UNCHANGED (SOME),
Israel,'',,Israel,Israel,INCOMPLETE (SOME),
"It seems you did not see all the eight arrow heads. This means your TV has overscan enabled, and is not configured properly.\n\nPlease refer to your TV's manual to find how you can disable overscan on your TV. Look for terms like 'Just fit', 'Full width', etc. If you can't find it, ask other users at http://forums.openpli.org.\n\n",,,"Koska et nähnyt jokaista kahdeksasta nuolenpäästä kokonaan, vaikuttaa siltä että televisiossasi on overscan asetus päällä.\n\nTutustu televisiosi ohjekirjaan selvittääksesi miten voit kytkeä overscan asetuksen pois päältä. Etsi asetuksia kuten 'Just fit', 'Full width', jne. Mikäli et onnistu löytämään oikeaa asetuksta, voit kysyä apua muilta osoitteessa http://forums.openpli.org.\n\n",,SOLITARY,
Italian,Italia,Italia,Italia,Italia,CONSISTENT (ALL),
Italy,,,Italia,Italia,CONSISTENT (SOME),
