msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Import channels and/or EPG from remote receiver URL when receiver or enigma2 is restarted,,,'',,SOLITARY,
"Import from fallback tuner failed, %s",,,'',,SOLITARY,
Import from remote receiver URL,,,'',,SOLITARY,
Import remote receiver URL,,,'',,SOLITARY,
"In order to record a timer, the TV was switched to the recording service!\n",,'','','',EMPTY (SOME),
Inactivity Sleeptimer,,,'',,SOLITARY,
Include AIT in http streams,'','',شامل ATT در جریان های http,'',INCOMPLETE (ALL),
Include ECM in http streams,'','',شامل ECM در جریان های http,'',INCOMPLETE (ALL),
Include EIT in http streams,'','',شامل EIT در جریان های http,'',INCOMPLETE (ALL),
Incorrect service type for Picture in Picture!,,,'',,SOLITARY,
Increased voltage,ولتاژ افزایش یافته,ولتاژ افزایش یافته,ولتاژ افزایش یافته,ولتاژ افزایش یافته,CONSISTENT (ALL),
Index,'',,صفحه اصلی,,INCOMPLETE (SOME),
Index allocated:,'','','','',EMPTY (ALL),
India,'',,'','',EMPTY (SOME),
Indonesia,'',,'','',EMPTY (SOME),
Indonesian,'',,'',,EMPTY (SOME),
Info,اطلاعات,اطلاعات,اطلاعات,اطلاعات,CONSISTENT (ALL),
Info bar,,,نوار اطلاعات,,SOLITARY,
Info bar timeout,,,مهلت نمایش نوار اطلاعات,,SOLITARY,
Infobar frontend data source,'',,'','',EMPTY (SOME),
Information,اطلاعات,اطلاعات,اطلاعات,اطلاعات,CONSISTENT (ALL),
Init,'',Init,Init,Init,INCOMPLETE (ALL),
Initial fast forward speed,'','',آماده سازی سرعت پرش به جلوی سریع,'',INCOMPLETE (ALL),
Initial location in new timers,,,آماده سازی مکان در زمان های جدید,,SOLITARY,
Initial lock ratio,,,نسبت قفل اولیه,,SOLITARY,
Initial rewind speed,'','',آماده سازی سرعت پرش به عقب,'',INCOMPLETE (ALL),
Initial scroll delay,'',,'',,EMPTY (SOME),
Initial signal quality,'','',آماده سازی کیفیت سیگنال,'',INCOMPLETE (ALL),
Initial signal quality:,,,آماده سازی کیفیت سیگنال:,,SOLITARY,
Initialization,مقدار دهی اولیه,مقدار دهی اولیه,مقدار دهی اولیه,,CONSISTENT (SOME),
Initialize,مقدار دهی اولیه,مقدار دهی اولیه,مقدار دهی اولیه,مقدار دهی اولیه,CONSISTENT (ALL),
Initializing storage device...,در حال مقدار دهی اولیه وسیله ذخیره سازی,در حال مقدار دهی اولیه وسیله ذخیره سازی,در حال مقدار دهی اولیه وسیله ذخیره سازی,در حال مقدار دهی اولیه وسیله ذخیره سازی,CONSISTENT (ALL),
Input,ورودی,ورودی,ورودی,ورودی,CONSISTENT (ALL),
Input Stream ID,'',,'','',EMPTY (SOME),
Input device setup,,تنظیم دستگاه ورودی,تنظیم دستگاه ورودی,,CONSISTENT (SOME),
Input devices,'','',وسیله های ورودی,'',INCOMPLETE (ALL),
Install,نصب,نصب,نصب,نصب,CONSISTENT (ALL),
Install extensions,'',,'',,EMPTY (SOME),
Install local extension,نصب بسته محلی,نصب بسته محلی,نصب بسته محلی,نصب بسته محلی,CONSISTENT (ALL),
Install picons on,'','',نصب پیکون ها در,'',INCOMPLETE (ALL),
Installing,در حال نصب,در حال نصب,در حال نصب,در حال نصب,CONSISTENT (ALL),
Installing software...,'',,در حال نصب نرم افزار...,,INCOMPLETE (SOME),
Instant record,'',,'',,EMPTY (SOME),
Interface: ,رابط:,رابط:,رابط:,رابط:,CONSISTENT (ALL),
Internal,,,'',,SOLITARY,
Internal hdd only,'','',فقط هارد داخلی,'',INCOMPLETE (ALL),
Interval between keys when repeating:,'','','','',EMPTY (ALL),
Invalid directory selected: %s,پوشه انتخاب شده نامعتبر است : %s,پوشه انتخاب شده نامعتبر است : %s,پوشه انتخاب شده نامعتبر است: %s,پوشه انتخاب شده نامعتبر است : %s,MISMATCH (ALL),whitespace
Invalid transponder data,,,'',,SOLITARY,
Inversion,وارونگی,وارونگی,وارونگی,وارونگی,CONSISTENT (ALL),
Inversion & Bandwidth,,,'',,SOLITARY,
"Inversion, Pilot & Roll-off",,,'','',EMPTY (SOME),
Invert,معکوس کردن,معکوس کردن,معکوس کردن,معکوس کردن,CONSISTENT (ALL),
Iran (Islamic Republic of),'',,'','',EMPTY (SOME),
"Iran, Islamic Republic",'',,'','',EMPTY (SOME),
Iraq,'',,'','',EMPTY (SOME),
Ireland,'',,'','',EMPTY (SOME),
Isle of Man,,,'',,SOLITARY,
Israel,'',,'','',EMPTY (SOME),
"It seems you did not see all the eight arrow heads. This means your TV has overscan enabled, and is not configured properly.\n\nPlease refer to your TV's manual to find how you can disable overscan on your TV. Look for terms like 'Just fit', 'Full width', etc. If you can't find it, ask other users at http://forums.openpli.org.\n\n",,,'',,SOLITARY,
Italian,ایتالیایی,ایتالیایی,ایتالیایی,ایتالیایی,CONSISTENT (ALL),
J,,,J,,SOLITARY,
Jamaica,'',,'','',EMPTY (SOME),
Japan,'',,'','',EMPTY (SOME),
Jersey,'',,'','',EMPTY (SOME),
Jordan,'',,'','',EMPTY (SOME),
Jump to beginning of list,'','','','',EMPTY (ALL),
Jump to previous marked position,'','','',,EMPTY (SOME),
Just scale,,,فقط Scale,,SOLITARY,
KA-SAT,'',,'',KA-SAT (9°E),INCOMPLETE (SOME),
Kazakhstan,'',,'','',EMPTY (SOME),
Keep service,,,'',,SOLITARY,
Kenya,'',,'','',EMPTY (SOME),
Kernel version: ,,,نسخه کرنل: ,,SOLITARY,
Key Events,,,'',,SOLITARY,
Keyboard,صفحه کلید,صفحه کلید,صفحه کلید,صفحه کلید,CONSISTENT (ALL),
Keyboard map,,,نقشه صفحه کلید,,SOLITARY,
Keyboard setup,'','',تنظیمات صفحه کلید,,INCOMPLETE (SOME),
Kiribati,'',,'','',EMPTY (SOME),
Korea (Democratic People's Republic of),'',,'','',EMPTY (SOME),
Korea (Republic of),'',,'','',EMPTY (SOME),
Kuwait,,,کویت,,SOLITARY,
Kyrgyzstan,'',,'','',EMPTY (SOME),
LAN adapter,,,LAN آداپتور,,SOLITARY,
LAN connection,ارتباط LAN,ارتباط LAN,ارتباط LAN,ارتباط LAN,CONSISTENT (ALL),
LNB,'',LNB,LNB,LNB,INCOMPLETE (ALL),
Language,زبان,زبان,زبان,زبان,CONSISTENT (ALL),
Language selection,انتخاب زبان,انتخاب زبان,انتخاب زبان,انتخاب زبان,CONSISTENT (ALL),
Lao People's Democratic Republic,'',,'','',EMPTY (SOME),
Large,'',,بزرگ,'',INCOMPLETE (SOME),
Last config,آخرین پیکربندی,آخرین پیکربندی,آخرین پیکربندی,آخرین پیکربندی,CONSISTENT (ALL),
Last speed,آخرین سرعت,آخرین سرعت,آخرین سرعت,آخرین سرعت,CONSISTENT (ALL),
Last update: ,,,آخرین به روز رسانی: ,,SOLITARY,
Latest Commits,,,جدیدترین فعالیت,,SOLITARY,
Latest update log,,,جدیدترین گزارش روز رسانی,,SOLITARY,
Latitude,عرض جغرافیایی,عرض جغرافیایی,عرض جغرافیایی,عرض جغرافیایی,CONSISTENT (ALL),
Latvia,,,لتونی,,SOLITARY,
Latvian,لتونی,لتونی,لتونی,لتونی,CONSISTENT (ALL),
Leave DVD player?,,,خروج از پخش کننده DVD?,,SOLITARY,
Leave this set to 'yes' unless you fully understand why you are adjusting it.,'',,'','',EMPTY (SOME),
Lebanon,'',,لبنان,'',INCOMPLETE (SOME),
Left,چپ,چپ,چپ,چپ,CONSISTENT (ALL),
Left from servicename,,,'',,SOLITARY,
Leisure hobbies,'','','','',EMPTY (ALL),
Lesotho,'',,'','',EMPTY (SOME),
Letterbox,'',Letterbox,Letterbox,Letterbox,INCOMPLETE (ALL),
Letterbox zoom,,,'',,SOLITARY,
Liberia,'',,'','',EMPTY (SOME),
Libya,'',,لیبی,'',INCOMPLETE (SOME),
Liechtenstein,'',,'','',EMPTY (SOME),
Limit character set for recording filenames,'','','','',EMPTY (ALL),
Limit east,محدودیت شرق,محدودیت شرق,محدودیت شرق,محدودیت شرق,CONSISTENT (ALL),
Limit the characters that can be used in recording filenames to (7 bit) ascii. This ensures compatibility with operating systems or file systems with limited character sets.,'','','','',EMPTY (ALL),
Limit west,محدودیت غربی,محدودیت غربی,محدودیت غربی,محدودیت غربی,CONSISTENT (ALL),
Limits cancelled,,,محدودیت ها لغو شدند,,SOLITARY,
Limits enabled,,,محدودیت ها فعال شدند,,SOLITARY,
Limits off,خاموش کردن محدودیت,خاموش کردن محدودیت,خاموش کردن محدودیت,خاموش کردن محدودیت,CONSISTENT (ALL),
Limits on,روشن  کردن محدودیت,روشن  کردن محدودیت,روشن  کردن محدودیت,روشن  کردن محدودیت,CONSISTENT (ALL),
Link quality:,,,کیفیت لینک:,,SOLITARY,
Link:,لینک,لینک,لینک,لینک,CONSISTENT (ALL),
Linked titles with a DVD menu,عناوین لینک شده همراه یک منوی DVD,عناوین لینک شده همراه یک منوی DVD,عناوین لینک شده همراه یک منوی DVD,عناوین لینک شده همراه یک منوی DVD,CONSISTENT (ALL),
List available networks,لیست شبکه های در دسترس,لیست شبکه های در دسترس,لیست شبکه های در دسترس,لیست شبکه های در دسترس,CONSISTENT (ALL),
List mode,'',,'',,EMPTY (SOME),
List of storage devices,,,لیست وسیله های ذخیره سازی,,SOLITARY,
List type,,,نوع لیست,,SOLITARY,
Lists reloaded!,'',,'','',EMPTY (SOME),
Lithuania,,,لیتوانی,,SOLITARY,
Lithuanian,لیتوانی,لیتوانی,لیتوانی,لیتوانی,CONSISTENT (ALL),
Live decoder,,,'',,SOLITARY,
Load,آماده سازی,آماده سازی,آماده سازی,آماده سازی,CONSISTENT (ALL),
Load unlinked userbouquets,'',,'',,EMPTY (SOME),
Location,محل,محل,محل,محل,CONSISTENT (ALL),
Location EPG Cache file,,,'',,SOLITARY,
Location for instant recordings,,,'',,SOLITARY,
Lock ratio,,,نسبت قفل,,SOLITARY,
Lock:,'',,قفل:,'',INCOMPLETE (SOME),
Log results to /tmp,,,'',,SOLITARY,
Logfile does not exist anymore,,,'',,SOLITARY,
Long filenames,نام های طولانی فایل,نام های طولانی فایل,نام های طولانی فایل,نام های طولانی فایل,CONSISTENT (ALL),
Longitude,طول جغرافیایی,طول جغرافیایی,طول جغرافیایی,طول جغرافیایی,CONSISTENT (ALL),
Loop through from,,,'','',EMPTY (SOME),
Lower case,'',,'','',EMPTY (SOME),
Luxembourg,'',,'','',EMPTY (SOME),
Luxembourgish,'','','','',EMPTY (ALL),
MORE,'',,بیشتر,,INCOMPLETE (SOME),
Macao,'',,'','',EMPTY (SOME),
Macedonia (the former Yugoslav Republic of),'',,'','',EMPTY (SOME),
Madagascar,'',,'','',EMPTY (SOME),
Main menu,منوی اصلی,منوی اصلی,منوی اصلی,منوی اصلی,CONSISTENT (ALL),
Maintain old EPG data for,'','','','',EMPTY (ALL),
Make it possible to manually initiate the channels import and/or EPG via the extension menu,,,'',,SOLITARY,
Make this mark an 'in' point,'','','','',EMPTY (ALL),
Make this mark an 'out' point,'','','','',EMPTY (ALL),
Make this mark just a mark,'','','','',EMPTY (ALL),
Malawi,'',,'','',EMPTY (SOME),
Malaysia,'',,'','',EMPTY (SOME),
Maldives,'',,'','',EMPTY (SOME),
Mali,'',,'','',EMPTY (SOME),
Malta,'',,'','',EMPTY (SOME),
Manage extensions,مدیریت بسته ها,مدیریت بسته ها,مدیریت بسته ها,مدیریت بسته ها,CONSISTENT (ALL),
Manage extensions or plugins for your receiver.,,,'',,SOLITARY,
Manage your receiver's software,,,مدیریت نرم افزار رسیور شما,,SOLITARY,
Manual,'',,'',,EMPTY (SOME),
Manual Scan,اسکن دستی,اسکن دستی,اسکن دستی,اسکن دستی,CONSISTENT (ALL),
Manual configuration,پیکربندی دستی,پیکربندی دستی,پیکربندی دستی,پیکربندی دستی,CONSISTENT (ALL),
Manual scan,'','',اسکن دستی,'',INCOMPLETE (ALL),
Manual transponder,ترانسپوندر دستی,ترانسپوندر دستی,ترانسپوندر دستی,ترانسپوندر دستی,CONSISTENT (ALL),
Manually import from fallback tuner,,,'',,SOLITARY,
Manufacturer,تولید کننده,تولید کننده,تولید کننده,تولید کننده,CONSISTENT (ALL),
Manufacturer reset in progress\nPlease wait until enigma2 restarts,,,'',,SOLITARY,
Margin after recording (minutes),,,حاشیه بعد از ضبط (دقیقه),,SOLITARY,
Margin before recording (minutes),'','',حاشیه قبل از ضبط (دقیقه),'',INCOMPLETE (ALL),
Mark service as dedicated 3D service,'',,'',,EMPTY (SOME),
Marshall Islands,'',,'','',EMPTY (SOME),
Martinique,'',,'','',EMPTY (SOME),
Max memory positions,'',,'',,EMPTY (SOME),
Maybe the reason that recording is currently running. Please stop the recording before trying to configure the positioner.,,,'',,SOLITARY,
Mayotte,'',,'','',EMPTY (SOME),
Media player,پخش کننده صوتی و تصویری,پخش کننده صوتی و تصویری,پخش کننده صوتی و تصویری,پخش کننده صوتی و تصویری,CONSISTENT (ALL),
Medium is not a writeable DVD!,DVD قابل رایت نیست,DVD قابل رایت نیست,DVD قابل رایت نیست,DVD قابل رایت نیست,CONSISTENT (ALL),
Medium is not empty!,رسانه خالی نیست,رسانه خالی نیست,رسانه خالی نیست,رسانه خالی نیست,CONSISTENT (ALL),
Memory,حافظه,حافظه,حافظه,حافظه,CONSISTENT (ALL),
Memory Info,,,'',,SOLITARY,
Memory index,,,فهرست حافظه,,SOLITARY,
Menu,منو,منو,منو,منو,CONSISTENT (ALL),
Menusort (%s),,,'',,SOLITARY,
Message,'',,پیام,'',INCOMPLETE (SOME),
Message...,'',,پیام...,,INCOMPLETE (SOME),
Mexico,'',,'','',EMPTY (SOME),
Micronesia (Federated States of),'',,'','',EMPTY (SOME),
Minimum age %d years,'','','','',EMPTY (ALL),
Missing ,مفقود,مفقود,مفقود,مفقود,CONSISTENT (ALL),
Model: ,مدل:,مدل:,مدل:,مدل:,CONSISTENT (ALL),
Modulation,زیر و بم,زیر و بم,زیر و بم,زیر و بم,CONSISTENT (ALL),
Modulator,زیر و بم کننده,زیر و بم کننده,زیر و بم کننده,زیر و بم کننده,CONSISTENT (ALL),
Moldova (Republic of),'',,'','',EMPTY (SOME),
Mon,دوشنبه,دوشنبه,دوشنبه,دوشنبه,CONSISTENT (ALL),
Mon-Fri,دوشنبه-جمعه,دوشنبه-جمعه,دوشنبه-جمعه,دوشنبه-جمعه,CONSISTENT (ALL),
Monaco,'',,'','',EMPTY (SOME),
Monday,دوشنبه,دوشنبه,دوشنبه,دوشنبه,CONSISTENT (ALL),
Mongolia,'',,'','',EMPTY (SOME),
Montenegro,'',,'','',EMPTY (SOME),
Montserrat,'',,'','',EMPTY (SOME),
Morocco,'',,'','',EMPTY (SOME),
Mosquito noise reduction,کاهش صدای پشه,کاهش صدای پشه,کاهش صدای پشه,کاهش صدای پشه,CONSISTENT (ALL),
Motor command retries,'',,'','',EMPTY (SOME),
Motor running timeout,'',,'',,EMPTY (SOME),
Mount,'','','',,EMPTY (SOME),
Move,جابجایی,جابجایی,جابجایی,جابجایی,CONSISTENT (ALL),
Move PiP,,,'',,SOLITARY,
Move Picture in Picture,,جابجایی تصویر در تصویر,جابجایی تصویر در تصویر,جابجایی تصویر در تصویر,CONSISTENT (SOME),
Move east,جابجایی به شرق,جابجایی به شرق,جابجایی به شرق,جابجایی به شرق,CONSISTENT (ALL),
Move the keyboard cursor down,'',,'','',EMPTY (SOME),
Move the keyboard cursor left,'',,'','',EMPTY (SOME),
Move the keyboard cursor right,'',,'','',EMPTY (SOME),
Move the keyboard cursor up,'',,'','',EMPTY (SOME),
Move the text cursor left,'',,'','',EMPTY (SOME),
Move the text cursor right,'',,'','',EMPTY (SOME),
Move the text cursor to the first character,'',,'','',EMPTY (SOME),
Move the text cursor to the last character,'',,'','',EMPTY (SOME),
Move to position X,,,جابجایی به موقعت X,,SOLITARY,
Move to the next page,,,'',,SOLITARY,
Move to the next skin,,,'',,SOLITARY,
Move west,جابجایی به غرب,جابجایی به غرب,جابجایی به غرب,جابجایی به غرب,CONSISTENT (ALL),
Moved to position 0,,,به موقعیت 0 جابجا شد,,SOLITARY,
Moved to position at index,,,'',,SOLITARY,
Movement,,,جنبش,,SOLITARY,
Movie location,محل فیلم,محل فیلم,محل فیلم,محل فیلم,CONSISTENT (ALL),
Movie/Drama,'','','','',EMPTY (ALL),
Movielist menu,,,منوی لیست فیلم,,SOLITARY,
Moving,,,در حال جابجایی,,SOLITARY,
Moving east ...,,,جابجایی به شرق,,SOLITARY,
Moving to position,,,در حال جابجایی به موقعیت,,SOLITARY,
Moving west ...,,,جابجایی به غرب,,SOLITARY,
Mozambique,'',,'','',EMPTY (SOME),
Multi EPG,EPG چندگانه,EPG چندگانه,EPG چندگانه,EPG چندگانه,CONSISTENT (ALL),
Multi channel downmix,,,'',,SOLITARY,
Multi-EPG bouquet selection,,,انتخاب لیست EPG چندگانه,,SOLITARY,
Multichannel PCM,,,'',,SOLITARY,
Multimedia,چند رسانه ای,چند رسانه ای,چند رسانه ای,چند رسانه ای,CONSISTENT (ALL),
Multiple service support,پشتیبانی از چند کانال,پشتیبانی از چند کانال,پشتیبانی از چند کانال,پشتیبانی از چند کانال,CONSISTENT (ALL),
Multisat,چندین ماهواره,چندین ماهواره,چندین ماهواره,چندین ماهواره,CONSISTENT (ALL),
Multisat all select,'',,'',,EMPTY (SOME),
Music/Ballet/Dance,'','','','',EMPTY (ALL),
Mute,'',,بی صدا,,INCOMPLETE (SOME),
Myanmar,'',,'','',EMPTY (SOME),
N/A,در دسترس نیست,در دسترس نیست,در دسترس نیست,در دسترس نیست,CONSISTENT (ALL),
NEXT,'',,بعدی,,INCOMPLETE (SOME),
NIM & Type,,,'','',EMPTY (SOME),
NO,,,'','',EMPTY (SOME),
NOW,'',,اکنون,,INCOMPLETE (SOME),
NTSC,'',NTSC,NTSC,NTSC,INCOMPLETE (ALL),
Name,نام,نام,نام,نام,CONSISTENT (ALL),
Nameserver,'',Nameserver,Nameserver,Nameserver,INCOMPLETE (ALL),
Nameserver %d,'',Nameserver %d,Nameserver %d,Nameserver %d,INCOMPLETE (ALL),
Nameserver settings,Nameserver تنظیمات,Nameserver تنظیمات,Nameserver تنظیمات,Nameserver تنظیمات,CONSISTENT (ALL),
Nameserver setup,'',,Nameserver تنظیمات,,INCOMPLETE (SOME),
Namespace & Orbital pos.,,,'',,SOLITARY,
Namibia,'',,'','',EMPTY (SOME),
Nauru,'',,'','',EMPTY (SOME),
Nepal,'',,'','',EMPTY (SOME),
Netherlands,'',,'','',EMPTY (SOME),
Netmask,'',Netmask,Netmask,Netmask,INCOMPLETE (ALL),
Network,شبکه,شبکه,شبکه,شبکه,CONSISTENT (ALL),
Network ID,ID شبکه,ID شبکه,ID شبکه,ID شبکه,CONSISTENT (ALL),
Network Info:,,,'',,SOLITARY,
Network configuration,,,'',,SOLITARY,
Network configuration...,'',,پیکربندی شبکه...,,INCOMPLETE (SOME),
Network scan,اسکن شبکه,اسکن شبکه,اسکن شبکه,اسکن شبکه,CONSISTENT (ALL),
Network setup,تنظیمات شبکه,تنظیمات شبکه,تنظیمات شبکه,,CONSISTENT (SOME),
Network test,تست شبکه,تست شبکه,تست شبکه,تست شبکه,CONSISTENT (ALL),
Network test...,'',,تست شبکه...,,INCOMPLETE (SOME),
Network test: ,تست شبکه:,تست شبکه:,تست شبکه:,,CONSISTENT (SOME),
Network:,شبکه:,شبکه:,شبکه:,شبکه:,CONSISTENT (ALL),
"Never decrypt the content while recording. This overrides the individual timer settings globally. If enabled, recordings are stored in crypted presentation and must be decrypted afterwards (sometimes called offline decoding). Default: off.",'',,'',,EMPTY (SOME),
Never decrypt while recording,,,'',,SOLITARY,
New,جدید,جدید,جدید,جدید,CONSISTENT (ALL),
New Caledonia,'',,'','',EMPTY (SOME),
New Zealand,'',,'','',EMPTY (SOME),
News Current Affairs,,'','',,EMPTY (SOME),
Next,'','','','',EMPTY (ALL),
Nicaragua,'',,'','',EMPTY (SOME),
Niger,'',,'','',EMPTY (SOME),
Nigeria,'',,'','',EMPTY (SOME),
Niue,'',,'','',EMPTY (SOME),
No,خیر,خیر,خیر,خیر,CONSISTENT (ALL),
No (supported) DVDROM found!,هیچ DVDROM قابل پشتیبانی یافت نشد,هیچ DVDROM قابل پشتیبانی یافت نشد,هیچ DVDROM قابل پشتیبانی یافت نشد,هیچ DVDROM قابل پشتیبانی یافت نشد,CONSISTENT (ALL),
No Connection,ارتباطی وجود ندارد,ارتباطی وجود ندارد,ارتباطی وجود ندارد,ارتباطی وجود ندارد,CONSISTENT (ALL),
No ECMPids available (FTA Service),,,'','',EMPTY (SOME),
No HDD found or HDD not initialized!,دیسک سخت پیدا نشد و یا دیسک سخت مقدار دهی اولیه نشده است,دیسک سخت پیدا نشد و یا دیسک سخت مقدار دهی اولیه نشده است,هارد پیدا نشد و یا هارد مقدار دهی اولیه نشده است,دیسک سخت پیدا نشد و یا دیسک سخت مقدار دهی اولیه نشده است,MISMATCH (ALL),
No age block,'',,'','',EMPTY (SOME),
No data on transponder!\n(Timeout reading PAT),'','','','',EMPTY (ALL),
No data received yet,,,'','',EMPTY (SOME),
No description available.,هیچ توضیحی در دسترس نیست,هیچ توضیحی در دسترس نیست,هیچ توضیحی در دسترس نیست,هیچ توضیحی در دسترس نیست,CONSISTENT (ALL),
No displayable files on this medium found!,هیچ فایل قابل نمایشی روی این رسانه یافت نشد,هیچ فایل قابل نمایشی روی این رسانه یافت نشد,هیچ فایل قابل نمایشی روی این رسانه یافت نشد,هیچ فایل قابل نمایشی روی این رسانه یافت نشد,CONSISTENT (ALL),
No epg.dat file found server,,,'',,SOLITARY,
"No event info found, recording indefinitely.",'','',هیچ اطلاعات رخدادی یافت نشد ، ضبط کردن به صورت نامحدود,'',INCOMPLETE (ALL),
No fast winding possible yet.. but you can use the number buttons to skip forward/backward!,'','','','',EMPTY (ALL),
No free index available,,,'',,SOLITARY,
No free tuner!,تیونر آزاد وجود ندارد,تیونر آزاد وجود ندارد,تیونر آزاد وجود ندارد,تیونر آزاد وجود ندارد,CONSISTENT (ALL),
No network connection available.,هیچ ارتباط شبکه ای در دسترس نیست,هیچ ارتباط شبکه ای در دسترس نیست,هیچ ارتباط شبکه ای در دسترس نیست,هیچ ارتباط شبکه ای در دسترس نیست,CONSISTENT (ALL),
No networks found,هیچ شبکه ای یافت نشد,هیچ شبکه ای یافت نشد,هیچ شبکه ای یافت نشد,هیچ شبکه ای یافت نشد,CONSISTENT (ALL),
No new plugins found,,,'',,SOLITARY,
No positioner capable frontend found.,'','','','',EMPTY (ALL),
No priority,'',,'',,EMPTY (SOME),
No satellite frontend found!,,,'',,SOLITARY,
"No satellite, terrestrial or cable tuner is configured. Please check your tuner setup.",'',,'','',EMPTY (SOME),
No service,,,'',,SOLITARY,
No services/providers selected,,,'',,SOLITARY,
No stream clients,,,'',,SOLITARY,
No tags are set on these movies.,هیچ برچسبی برای این فیلم ها تنظیم نشده است,هیچ برچسبی برای این فیلم ها تنظیم نشده است,هیچ برچسبی برای این فیلم ها تنظیم نشده است,هیچ برچسبی برای این فیلم ها تنظیم نشده است,CONSISTENT (ALL),
No to all,نه به همه,نه به همه,نه به همه,نه به همه,CONSISTENT (ALL),
No transparency,'','','','',EMPTY (ALL),
No tuner is configured for use with a diseqc positioner!,'','',هیچ تیونری برای استفاده با مکان یاب دایسک پیکربندی نشده است !,'',INCOMPLETE (ALL),
No tuner is enabled!\nPlease setup your tuner settings before you start a service scan.,هیچ تیونری فعال نشده است\nلطفا قبل از شروع اسکن کانال ابتدا تنظیمات تیونر را انجام دهید,هیچ تیونری فعال نشده است\nلطفا قبل از شروع اسکن کانال ابتدا تنظیمات تیونر را انجام دهید,هیچ تیونری فعال نشده است\nلطفا قبل از شروع اسکن کانال ابتدا تنظیمات تیونر را انجام دهید,هیچ تیونری فعال نشده است\nلطفا قبل از شروع اسکن کانال ابتدا تنظیمات تیونر را انجام دهید,CONSISTENT (ALL),
No updates available. Please try again later.,'','','',,EMPTY (SOME),
No wireless networks found! Searching...,هیچ شبکه بدون سیمی یافت نشد ، در حال جستجو,هیچ شبکه بدون سیمی یافت نشد ، در حال جستجو,هیچ شبکه بدون سیمی یافت نشد ، در حال جستجو,هیچ شبکه بدون سیمی یافت نشد ، در حال جستجو,CONSISTENT (ALL),
No working local network adapter found.\nPlease verify that you have attached a network cable and your network is configured correctly.,'','','','',EMPTY (ALL),
No working wireless network adapter found.\nPlease verify that you have attached a compatible WLAN device and your network is configured correctly.,'','','','',EMPTY (ALL),
No working wireless network interface found.\n Please verify that you have attached a compatible WLAN device or enable your local network interface.,'','','','',EMPTY (ALL),
"No, but restart from begin",خیر ، ولی از ابتدا راه اندازی شود,خیر ، ولی از ابتدا راه اندازی شود,خیر ، ولی از ابتدا راه اندازی شود,,CONSISTENT (SOME),
"No, except Wakeup timer",,,'',,SOLITARY,
"No, never",خیر ، هیچ وقت,خیر ، هیچ وقت,خیر ، هیچ وقت,خیر ، هیچ وقت,CONSISTENT (ALL),
None,هیچکدام,هیچکدام,هیچکدام,هیچکدام,CONSISTENT (ALL),
Nonlinear,,,غیر خطی,,SOLITARY,
Norfolk Island,'',,'','',EMPTY (SOME),
Normal mode,'',,'',,EMPTY (SOME),
North,شمال,شمال,شمال,شمال,CONSISTENT (ALL),
Northern Mariana Islands,'',,'','',EMPTY (SOME),
Norwegian,نروژی,نروژی,نروژی,نروژی,CONSISTENT (ALL),
Not Required,,,'',,SOLITARY,
Not associated,'','','','',EMPTY (ALL),
Not defined,,,'',,SOLITARY,
Not tested:,,,'',,SOLITARY,
"Note: when enabled, and you do want standby mode after wake up, set option 'Startup to Standby' as 'No, except Wakeup timer'.",,,'',,SOLITARY,
Nothing to scan!\nPlease setup your tuner settings before you start a service scan.,'','','','',EMPTY (ALL),
Nothing to scan! Setup your tuner and try again.,,,'',,SOLITARY,
Now,'','','','',EMPTY (ALL),
Now playing,,,در حال پخش,,SOLITARY,
"Now, use the contrast setting to turn up the brightness of the background as much as possible, but make sure that you can still see the difference between the two brightest levels of shades.If you have done that, press OK.",'','','','',EMPTY (ALL),
Number of channels shown in channel selection list,,,'',,SOLITARY,
Number of repeating text on display.,,,'',,SOLITARY,
Number or SMS style data entry,'',,'','',EMPTY (SOME),
OK,'',OK,OK,OK,INCOMPLETE (ALL),
ONID,'',ONID,ONID,ONID,INCOMPLETE (ALL),
OSD 3D setup,,,'',,SOLITARY,
OSD name request,'','',درخواست نام OSD,'',INCOMPLETE (ALL),
OSD settings,'','',OSD تنظیمات,,INCOMPLETE (SOME),
OSD transparency,,,'',,SOLITARY,
OVR,'',,'','',EMPTY (SOME),
Off,خاموش,خاموش,خاموش,خاموش,CONSISTENT (ALL),
Offline decode delay (ms),'','',تاخیر رمز گشایی آفلاین (میلی ثانیه),'',INCOMPLETE (ALL),
Oman,'',,'','',EMPTY (SOME),
On,روشن,روشن,روشن,روشن,CONSISTENT (ALL),
On end of movie,'','','','',EMPTY (ALL),
On end of movie (as menu),'',,'','',EMPTY (SOME),
"On valid ONIDs, ignore frequency sub network part",'',,'','',EMPTY (SOME),
One,یک,یک,یک,یک,CONSISTENT (ALL),
Online update of your receiver software.,,,'',,SOLITARY,
Only change this setting if you are using a SCR device that has been reprogrammed with a custom programmer. For further information check with the person that reprogrammed the device.,,,'','',EMPTY (SOME),
Only extensions.,فقط بسته ها,فقط بسته ها,فقط بسته ها,فقط بسته ها,CONSISTENT (ALL),
Only move the dish quickly after this hour.,'',,'','',EMPTY (SOME),
Only move the dish quickly before this hour.,'',,'','',EMPTY (SOME),
Only on startup,'',,'','',EMPTY (SOME),
Only select 'yes' if you are using a multiswich that requires a DiSEqC Port-A command signal. For all other setups select 'no'.,'',,'','',EMPTY (SOME),
Open select location,,,'',,SOLITARY,
