msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Please wait,,,Prosim počakajte ...,,SOLITARY,
Please wait (downloading channel list),,'',"Prosim počakajte, poteka snemanje seznama kanalov ...",'',INCOMPLETE (SOME),
Please wait (updating packages),,'',"Prosim počakajte, poteka nalaganje paketov  ...",'',INCOMPLETE (SOME),
Please wait for activation of your network configuration...,Počakajte na aktivacijo omrežnih nastavitev...,Počakajte na aktivacijo omrežnih nastavitev...,Počakajte na aktivacijo omrežnih nastavitev ...,,MISMATCH (SOME),whitespace
Please wait while scanning is in progress...,Izvaja se iskanje... Prosim počakajte!,Izvaja se iskanje... Prosim počakajte!,Izvaja se iskanje ... Prosim počakajte!,Izvaja se iskanje... Prosim počakajte!,MISMATCH (ALL),whitespace
Please wait while we configure your network...,Poteka nastavljanje vašega omrežja... Prosim počakajte.,Poteka nastavljanje vašega omrežja... Prosim počakajte.,Poteka nastavljanje vašega omrežja ... Prosim počakajte.,Poteka nastavljanje vašega omrežja... Prosim počakajte.,MISMATCH (ALL),whitespace
Please wait while we prepare your network interfaces...,Poteka nastavljanje omrežja... Prosim počakajte!,Poteka nastavljanje omrežja... Prosim počakajte!,Poteka nastavljanje omrežja ... Prosim počakajte!,Poteka nastavljanje omrežja... Prosim počakajte!,MISMATCH (ALL),whitespace
Please wait while we test your network...,"Počakajte, da sprejemnik zaključi s testiranjem mreže...","Počakajte, da sprejemnik zaključi s testiranjem mreže...","Počakajte, da sprejemnik zaključi s preizkušanjem mreže ...","Počakajte, da sprejemnik zaključi s testiranjem mreže...",MISMATCH (ALL),
Please wait while your network is restarting...,"Počakajte, da se mreža ponovno zažene...","Počakajte, da se mreža ponovno zažene...","Počakajte, da se mreža ponovno zažene ...",,MISMATCH (SOME),whitespace
Please wait...,Prosim počakajte...,Prosim počakajte...,Prosim počakajte!,Prosim počakajte...,MISMATCH (ALL),
Please wait... Loading list...,Poteka nalaganje seznama datotek...,Poteka nalaganje seznama datotek...,Nalaganje seznama datotek ...,Poteka nalaganje seznama datotek...,MISMATCH (ALL),
Plugin Browser,Seznam vtičnikov,Seznam vtičnikov,Brskalnik vtičnikov,Seznam vtičnikov,MISMATCH (ALL),
Plugin browser,'',,Seznam vtičnikov,,INCOMPLETE (SOME),
Plugin manager activity information,'','','','',EMPTY (ALL),
Plugin manager help,'','','','',EMPTY (ALL),
Plugins,Vtičniki,Vtičniki,Vtičniki,Vtičniki,CONSISTENT (ALL),
Poland,'',,'','',EMPTY (SOME),
Polarisation,,,Polarizacija,,SOLITARY,
Polarization,Polarizacija,Polarizacija,Polarizacija,Polarizacija,CONSISTENT (ALL),
Polish,Poljsko,Poljsko,Poljsko,Poljsko,CONSISTENT (ALL),
Port A,Vrata A,Vrata A,Vrata A,Vrata A,CONSISTENT (ALL),
Port B,Vrata B,Vrata B,Vrata B,Vrata B,CONSISTENT (ALL),
Port C,Vrata C,Vrata C,Vrata C,Vrata C,CONSISTENT (ALL),
Port D,Vrata D,Vrata D,Vrata D,Vrata D,CONSISTENT (ALL),
Portuguese,Portugalsko,Portugalsko,Portugalsko,Portugalsko,CONSISTENT (ALL),
Position,,,'',,SOLITARY,
Position of completed timers in timerlist,,,Položaj končanih snemanj v seznamu časovnikov,,SOLITARY,
Position stored at index,,,'',,SOLITARY,
Positioner,Rotor,Rotor,Rotor,Rotor,CONSISTENT (ALL),
Positioner (selecting satellites),'',,'',,EMPTY (SOME),
Positioner setup,Nastavitve rotorja,Nastavitve rotorja,Nastavitve rotorja,Nastavitve rotorja,CONSISTENT (ALL),
Positioner setup log,,,'',,SOLITARY,
Power LED,,,'',,SOLITARY,
Power management. Consult your receiver's manual for more information.,'',,'','',EMPTY (SOME),
Power on display,,,'',,SOLITARY,
Power threshold in mA,Prag moči v mA,Prag moči v mA,Prag moči v mA,Prag moči v mA,CONSISTENT (ALL),
Power threshold. Consult your receiver's manual for more information.,'',,'','',EMPTY (SOME),
PowerMenu,,,'',,SOLITARY,
Predefined transponder,Predefinirani transponder,Predefinirani transponder,Predefinirani transponder,Predefinirani transponder,CONSISTENT (ALL),
Prefer AC3 track,,,AC3 zvok naj ima prednost,,SOLITARY,
Prefer AC3+ track,'',,AC3 zvok naj ima prednost,,INCOMPLETE (SOME),
Prefer audio track stored by service,,,Ročno izbrana zvočna sled naj ima prednost,,SOLITARY,
Prefer graphical DVB subtitles,,,DVB podnapisi naj imajo prednost,,SOLITARY,
Prefer subtitles for hearing impaired,'','',Podnapisi za gluhe naj imajo prednost,'',INCOMPLETE (ALL),
Prefer subtitles stored by service,'','',Ročno izbran podnapis naj ima prednost,'',INCOMPLETE (ALL),
Preferred tuner,Prednostni kanalnik,Prednostni kanalnik,Prednostni kanalnik,Prednostni kanalnik,CONSISTENT (ALL),
Preferred tuner ATSC,,,'',,SOLITARY,
Preferred tuner ATSC for recordings,,,'',,SOLITARY,
Preferred tuner DVB-C,,,'',,SOLITARY,
Preferred tuner DVB-C for recordings,,,'','',EMPTY (SOME),
Preferred tuner DVB-S,,,'',,SOLITARY,
Preferred tuner DVB-S for recordings,,,'','',EMPTY (SOME),
Preferred tuner DVB-T,,,'',,SOLITARY,
Preferred tuner DVB-T for recordings,,,'','',EMPTY (SOME),
Preferred tuner for recordings,'',,Prednostni kanalnik za snemanje,,INCOMPLETE (SOME),
Preparing... Please wait,Pripravljam... Prosim počakajte!,Pripravljam... Prosim počakajte!,Pripravljam ... Prosim počakajte!,Pripravljam... Prosim počakajte!,MISMATCH (ALL),whitespace
Press '0' to toggle PiP mode,'',,"Pritisnite tipko \""0\"" za preklapljanje med različnimi načini \""Slike v sliki\"".",,INCOMPLETE (SOME),
Press 'OK' for attach next function or 'CH+/-' for edit attached.,,,'',,SOLITARY,
Press 'OK' for remove item or 'CH+/-' for toggle to list of features.,,,'',,SOLITARY,
Press 'OK' for remove item or < > for change order or 'CH+/-' for toggle to list of features.,,,'',,SOLITARY,
Press INFO on your remote control for additional information.,Za več informacij pritisnite tipko INFO.,Za več informacij pritisnite tipko INFO.,Za več informacij pritisnite tipko INFO.,Za več informacij pritisnite tipko INFO.,CONSISTENT (ALL),
Press MENU on your remote control for additional options.,Za dodatne nastavitve pritisnite tipko INFO.,Za dodatne nastavitve pritisnite tipko INFO.,Za dodatne nastavitve pritisnite tipko INFO.,Za dodatne nastavitve pritisnite tipko INFO.,CONSISTENT (ALL),
Press OK on your remote control to continue.,Za nadaljevanje pritisnite OK.,Za nadaljevanje pritisnite OK.,Za nadaljevanje pritisnite OK.,Za nadaljevanje pritisnite OK.,CONSISTENT (ALL),
Press OK to activate the settings.,Za aktiviranje nastavitev pritisnite OK.,Za aktiviranje nastavitev pritisnite OK.,Za aktiviranje nastavitev pritisnite OK.,Za aktiviranje nastavitev pritisnite OK.,CONSISTENT (ALL),
Press OK to edit the settings.,Za spreminjanje nastavitev pritisnite OK.,Za spreminjanje nastavitev pritisnite OK.,Za spreminjanje nastavitev pritisnite OK.,Za spreminjanje nastavitev pritisnite OK.,CONSISTENT (ALL),
Press OK to get further details for %s,Za podrobnejše informacije o %s pritisnite OK.,Za podrobnejše informacije o %s pritisnite OK.,Za podrobnejše informacije o %s pritisnite OK.,Za podrobnejše informacije o %s pritisnite OK.,CONSISTENT (ALL),
Press OK to scan,Za začetek iskanja pritisnite OK,Za začetek iskanja pritisnite OK,Za začetek iskanja pritisnite OK,Za začetek iskanja pritisnite OK,CONSISTENT (ALL),
Press OK to select a provider.,,,Za izbiro ponudnika pritisnite OK.,,SOLITARY,
Press OK to select satellites,'',,Za izbiro satelitov pritisnite tipko OK,,INCOMPLETE (SOME),
Press OK to select/deselect a CAId.,Za izbiro/opustitev CAId pritisnite tipko OK.,Za izbiro/opustitev CAId pritisnite tipko OK.,Za izbiro/opustitev CAId pritisnite tipko OK.,Za izbiro/opustitev CAId pritisnite tipko OK.,CONSISTENT (ALL),
Press OK to toggle the selection,'',,Za preklapljanje med izbiro pritisnite tipko OK,,INCOMPLETE (SOME),
Press OK to toggle the selection.,Za preklapljanje med izbiro pritisnite tipko OK.,Za preklapljanje med izbiro pritisnite tipko OK.,Za preklapljanje med izbiro pritisnite tipko OK.,Za preklapljanje med izbiro pritisnite tipko OK.,CONSISTENT (ALL),
"Press OK, save and exit...",,,'','',EMPTY (SOME),
Press or select button and then press 'OK' for attach function.,,,'',,SOLITARY,
Press or select button and then press 'OK' for attach next function or edit attached.,,,'',,SOLITARY,
Press yellow to set this interface as default interface.,,Pritisnite rumeno tipko za izbor izbranega vmesnika kot privzetega.,Pritisnite rumeno tipko za izbor izbranega vmesnika kot privzetega.,,CONSISTENT (SOME),
Prev,,,Prejšnje,,SOLITARY,
Preview,Predogled,Predogled,Predogled,Predogled,CONSISTENT (ALL),
Preview menu,Predogled meni,Predogled meni,Predogled menija,Predogled meni,MISMATCH (ALL),
Preview selected channel,'',,Predogled izbranega kanala,,INCOMPLETE (SOME),
Primary DNS,Primarni DNS,Primarni DNS,Primarni DNS,Primarni DNS,CONSISTENT (ALL),
Prime time,,,'',,SOLITARY,
Priority,Prioriteta,Prioriteta,Prioriteta,Prioriteta,CONSISTENT (ALL),
Process,Proces,Proces,Proces,Proces,CONSISTENT (ALL),
Progress,Napredek,Napredek,Napredek,Napredek,CONSISTENT (ALL),
Progress bar left,,,Grafični prikaz napredka na levi,,SOLITARY,
Progress bar right,,,Grafični prikaz napredka na desni,,SOLITARY,
Progress:,,,'',,SOLITARY,
Properties of current title,Lastnosti trenutnega naslova,Lastnosti trenutnega naslova,Lastnosti trenutnega naslova,Lastnosti trenutnega naslova,CONSISTENT (ALL),
Protect Screens,'',,'',,EMPTY (SOME),
Protect configuration,'',,'',,EMPTY (SOME),
Protect context menus,'',,'',,EMPTY (SOME),
Protect main menu,'',,'',,EMPTY (SOME),
Protect manufacturer reset screen,,,'','',EMPTY (SOME),
Protect menu sort,,,'',,SOLITARY,
Protect movie list,'',,'',,EMPTY (SOME),
Protect on epg age,'',,'',,EMPTY (SOME),
Protect plugin browser,'',,'',,EMPTY (SOME),
Protect services,Zaščiti kanale,Zaščiti kanale,Zaščita kanalov,Zaščiti kanale,MISMATCH (ALL),
Protect software update screen,,,'',,SOLITARY,
Protect standby menu,'',,'',,EMPTY (SOME),
Protect timer menu,'',,Zaščita menija časovnikov,,INCOMPLETE (SOME),
Provider,Ponudniki,Ponudniki,Ponudnik,Ponudniki,MISMATCH (ALL),
Providers,Ponudniki,Ponudniki,Ponudnik,Ponudniki,MISMATCH (ALL),
Puerto Rico,'',,'','',EMPTY (SOME),
Purge deleted user bouquets,,,Popoln izbris že izbrisanih seznamov kanalov,'',INCOMPLETE (SOME),
Put TV in standby,'','',Pošlji TV v stanje pripravljenosti,'',INCOMPLETE (ALL),
Put receiver in standby,,,Pošlji sprejemnik v stanje pripravljenosti,,SOLITARY,
Python frontend for /tmp/mmi.socket,'','','','',EMPTY (ALL),
Python version: ,,,Verzija pythona:,,SOLITARY,
Qatar,'',,'','',EMPTY (SOME),
Question,'',,'',,EMPTY (SOME),
Quick,Hitro,Hitro,Hitro,Hitro,CONSISTENT (ALL),
Quick zap,,,Hitri preklop,,SOLITARY,
REC,'',,'',,EMPTY (SOME),
RF output,RF Izhod,RF Izhod,RF Izhod,,CONSISTENT (SOME),
RGB,'',RGB,RGB,RGB,INCOMPLETE (ALL),
Radio,,,Radio,,SOLITARY,
Ram disk,,,Ram Disk,,SOLITARY,
Random,Naključno,Naključno,Naključno,Naključno,CONSISTENT (ALL),
Rating defined by broadcaster - %d,'','','','',EMPTY (ALL),
Rating undefined,'','',Ocena nedoločena,'',INCOMPLETE (ALL),
Really close without saving settings?,Želite zapreti ne da bi shranili nastavitve?,Želite zapreti ne da bi shranili nastavitve?,Želite zapreti ne da bi shranili nastavitve?,Želite zapreti ne da bi shranili nastavitve?,CONSISTENT (ALL),
Really delete done timers?,Želite izbrisati končane časovnike?,Želite izbrisati končane časovnike?,Želite izbrisati končane časovnike?,,CONSISTENT (SOME),
Really exit the subservices quickzap?,Res želite zapustiti hitri preklop pod-storitev?,Res želite zapustiti hitri preklop pod-storitev?,Res želite zapustiti hitri preklop pod-storitve?,Res želite zapustiti hitri preklop pod-storitev?,MISMATCH (ALL),
Really perform a manufacturer reset now?,,,'',,SOLITARY,
Really reboot now?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,CONSISTENT (ALL),
Really restart now?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,Res želite ponovno zagnati sprejemnik?,CONSISTENT (ALL),
Really shutdown now?,Res želite izklopiti sprejemnik?,Res želite izklopiti sprejemnik?,Res želite izklopiti sprejemnik?,Res želite izklopiti sprejemnik?,CONSISTENT (ALL),
Really store at index %2d for current position?,,,'','',EMPTY (SOME),
Really update the frontprocessor and reboot now?,,,Resnično želite nadgraditi frontprocessor in ponovno zagnati sprejemnik?,,SOLITARY,
Really update your settop box and reboot now?,,,Res želite nadgraditi sprejemnik in ga ponovno zagnati?,,SOLITARY,
Reboot,Ponovni zagon,Ponovni zagon,Ponovni zagon,Ponovni zagon,CONSISTENT (ALL),
Rec,,,Rec,,SOLITARY,
Recall to previous service,,,'',,SOLITARY,
Reception settings,'',,Nastavitve sprejema,,INCOMPLETE (SOME),
Record,Nastavitve snemanja,Nastavitve snemanja,Snemanje in seznam datotek,Nastavitve snemanja,MISMATCH (ALL),
Record time limited due to conflicting timer %s,Čas snemanja je omejen zaradi konflikta s časovnikom %s,Čas snemanja je omejen zaradi konflikta s časovnikom %s,Čas snemanja je omejen zaradi konflikta s časovnikom %s,Čas snemanja je omejen zaradi konflikta s časovnikom %s,CONSISTENT (ALL),
Recorded files...,,,Pot do datotek:,,SOLITARY,
Recording,Snemanje,Snemanje,Snemanje,Snemanje,CONSISTENT (ALL),
Recording Setup,'',,Nastavitve snemanja,,INCOMPLETE (SOME),
Recording in progress,Trenutno poteka snemanje!,Trenutno poteka snemanje!,V teku je snemanje ...,Trenutno poteka snemanje!,MISMATCH (ALL),
Recording paths,,,Poti snemanja datotek,,SOLITARY,
Recording type,Vrsta snemanja,Vrsta snemanja,Vrsta snemanja,Vrsta snemanja,CONSISTENT (ALL),
Recording(s) are in progress or coming up in few seconds!,Snemanje se izvaja ali se bo začelo izvajati v nekaj sekundah!,Snemanje se izvaja ali se bo začelo izvajati v nekaj sekundah!,Snemanje se izvaja ali se bo začelo izvajati v nekaj sekundah!,Snemanje se izvaja ali se bo začelo izvajati v nekaj sekundah!,CONSISTENT (ALL),
Recordings,Posnetki,Posnetki,Posnetki,Posnetki,CONSISTENT (ALL),
Recordings always have priority,Snemanje ima vedno višjo prioriteto,Snemanje ima vedno višjo prioriteto,Snemanje ima vedno višjo prioriteto,Snemanje ima vedno višjo prioriteto,CONSISTENT (ALL),
Red,,'',Rdeča,'',INCOMPLETE (SOME),
Red button...,Rdeča tipka...,Rdeča tipka...,Rdeča tipka,Rdeča tipka...,MISMATCH (ALL),
Red colored,'',,'',,EMPTY (SOME),
Reenter PIN,'',,'',,EMPTY (SOME),
Reflash recommended!,,,Ponovna namestitev programske opreme je priporočena!,'',INCOMPLETE (SOME),
Refresh,,,'',,SOLITARY,
Refresh rate,'','',Hitrost osveževanja,'',INCOMPLETE (ALL),
Refresh rate selection.,Izbira osveževanja.,Izbira osveževanja.,Izbira hitrosti osveževanja.,Izbira osveževanja.,MISMATCH (ALL),
Regard deep standby as standby,'','',Obravnavaj globoko spanje kot stanje pripravljenosti,'',INCOMPLETE (ALL),
Region,'',,'','',EMPTY (SOME),
Relative,'','',Relativno,'',INCOMPLETE (ALL),
Relevant PIDs routing,,,'','',EMPTY (SOME),
Reload,Ponovno naloži,Ponovno naloži,Ponovno naloži,Ponovno naloži,CONSISTENT (ALL),
Reload blacklists,'',,'',,EMPTY (SOME),
Reloading bouquets and services...,Poteka ponovno nalaganje priljubljenih seznamov in kanalov...,Poteka ponovno nalaganje priljubljenih seznamov in kanalov...,Poteka ponovno nalaganje paketov kanalov in kanalov ...,Poteka ponovno nalaganje priljubljenih seznamov in kanalov...,MISMATCH (ALL),
Remember last service in PiP,'',,"Zapomni si zadnji kanal v načinu \""Slika v sliki\""",,INCOMPLETE (SOME),
Remember service PIN,Zapomni si PIN kodo kanala,Zapomni si PIN kodo kanala,Zapomni si PIN kodo kanala,Zapomni si PIN kodo kanala,CONSISTENT (ALL),
"Reminder, you have chosen to save timeshift file.",,,Opomnik - izbrali ste možnost shranitve datoteke časovnega zamika.,'',INCOMPLETE (SOME),
Remote control type,'','',Vrsta starševske zaščite,'',INCOMPLETE (ALL),
Removal has completed.,,,Odstranitev je bila uspešna!,,SOLITARY,
Remove,Odstrani,Odstrani,Odstrani,Odstrani,CONSISTENT (ALL),
Remove a mark,Odstrani oznako,Odstrani oznako,Odstrani oznako,Odstrani oznako,CONSISTENT (ALL),
Remove a nameserver entry,,,Odstranitev imenskega strežnika,,SOLITARY,
Remove all alternatives,,,Izbris vseh alternativ,,SOLITARY,
Remove all logfiles,,,'',,SOLITARY,
Remove all new found flags,,,Izbris vseh novih zastav (flags),,SOLITARY,
Remove bookmark,,,Odstranitev zaznamka,,SOLITARY,
Remove bouquet from parental protection,,,Izbris seznama kanalov iz starševske zaščite,,SOLITARY,
Remove cable services,,,Odstrani kabelske kanale,,SOLITARY,
Remove completed timers after (days),'','',Odstranitev datotek iz smetnjaka po X dnevih,,INCOMPLETE (SOME),
Remove currently selected title,Odstrani izbrane naslove,Odstrani izbrane naslove,Odstranitev trenutno izbranega naslova,Odstrani izbrane naslove,MISMATCH (ALL),
Remove directory,,,Odstranitev mape,,SOLITARY,
Remove entry,,,Izbris vnosa,,SOLITARY,
Remove from parental protection,,,Izbris iz starševske zaščite,,SOLITARY,
Remove items from trash can after (days),'','',Odstranitev datotek iz smetnjaka po X dnevih,'',INCOMPLETE (ALL),
Remove new found flag,,,Izbris nove zastave (flag),,SOLITARY,
Remove plugins,Odstranitev vtičnikov,Odstranitev vtičnikov,Odstranitev vtičnikov,Odstranitev vtičnikov,CONSISTENT (ALL),
Remove selected satellite,,,Izbris izbranega satelita,,SOLITARY,
Remove terrestrial services,,,Odstrani antenske kanale,,SOLITARY,
Remove this logfile,,,'',,SOLITARY,
Remove title,Odstrani naslov,Odstrani naslov,Odstranitev naslova,Odstrani naslov,MISMATCH (ALL),
Removing,Brišem...,Brišem...,Brišem ...,Brišem...,MISMATCH (ALL),whitespace
Removing directory %s failed. (Maybe not empty.),"Odstranjevanje mape %s ni uspelo. (Obstaja možnost, da ni prazna.)","Odstranjevanje mape %s ni uspelo. (Obstaja možnost, da ni prazna.)","Odstranjevanje mape %s ni uspelo. Obstaja možnost, da mapa ni prazna!","Odstranjevanje mape %s ni uspelo. (Obstaja možnost, da ni prazna.)",MISMATCH (ALL),
Removing partition table,,,Odstranjevanje particijske tabele,,SOLITARY,
Rename,Preimenovanje,Preimenovanje,Preimenovanje,Preimenovanje,CONSISTENT (ALL),
Rename entry,,,Preimenovanje vnosa,,SOLITARY,
Rename name and description for new events,'',,Preimenuj ime in opis za nove dogodke,'',INCOMPLETE (SOME),
Repeat,,,Ponovitev,,SOLITARY,
Repeat leave standby messages,,,'',,SOLITARY,
Repeat playlist,,,Ponovitev seznama predvjanja,,SOLITARY,
Repeat type,,,Vrsta ponavljanja,,SOLITARY,
Repeating event currently recording.\nWhat do you want to do?,,,Snemanje ponavljajočega dogodka je v teku ... \nKaj želite storiti?,,SOLITARY,
Repeating event currently recording... What do you want to do?,Snemanje ponavljajočega dogodka v teku... Kaj želite storiti?,Snemanje ponavljajočega dogodka v teku... Kaj želite storiti?,Snemanje ponavljajočega dogodka v teku ... Kaj želite storiti?,Snemanje ponavljajočega dogodka v teku... Kaj želite storiti?,MISMATCH (ALL),whitespace
Repeats,Ponovitve,Ponovitve,Ponovitve,Ponovitve,CONSISTENT (ALL),
Replace `- ` in dialogs with colored text per speaker (like teletext subtitles for the hearing impaired),'',,Zamenjava `- ` v dialogih z obarvanim besedilom glede na govornika (kot teletekst podnapisi za gluhe in naglušne),'',INCOMPLETE (SOME),
Request for physical address report,,,'',,SOLITARY,
Request for vendor report,,,'',,SOLITARY,
Require authentication for http streams,'',,Preverjanje pristnosti za HTTP tokove,'',INCOMPLETE (SOME),
Required medium type:,Zahtevana vrsta medija:,Zahtevana vrsta medija:,Zahtevana vrsta medija:,Zahtevana vrsta medija:,CONSISTENT (ALL),
Rereading partition table,'','',Ponovno branje particijske tabele,,INCOMPLETE (SOME),
Reserved,'','',Rezervirano,'',INCOMPLETE (ALL),
Reset,Ponovno zaženi,Ponovno zaženi,Ponovno zaženi,Ponovno zaženi,CONSISTENT (ALL),
Reset and renumerate title names,Preuredi imena naslovov od začetka,Preuredi imena naslovov od začetka,Preuredi imena naslovov od začetka,Preuredi imena naslovov od začetka,CONSISTENT (ALL),
Reset order (All),,,'',,SOLITARY,
Reset persistent PIN code,'',,'',,EMPTY (SOME),
Reset playback position,Ponastavitev lokacije predvajanja,Ponastavitev lokacije predvajanja,Ponastavitev položaja predvajanja,Ponastavitev lokacije predvajanja,MISMATCH (ALL),
Reset video enhancement settings to system defaults?,Želite ponastaviti napredne video nastavitve?,Želite ponastaviti napredne video nastavitve?,Želite ponastaviti napredne video nastavitve?,Želite ponastaviti napredne video nastavitve?,CONSISTENT (ALL),
Reset video enhancement settings to your last configuration?,"Želite uporabiti video nastavitve, ki ste jih uporabljali nazadnje?","Želite uporabiti video nastavitve, ki ste jih uporabljali nazadnje?","Želite uporabiti video nastavitve, ki ste jih uporabljali nazadnje?","Želite uporabiti video nastavitve, ki ste jih uporabljali nazadnje?",CONSISTENT (ALL),
Resolution,Ločljivost,Ločljivost,Ločljivost,Ločljivost,CONSISTENT (ALL),
Restart,Ponovni zagon,Ponovni zagon,Ponovni zagon,Ponovni zagon,CONSISTENT (ALL),
Restart GUI now?,Ponoven zagon uporabniškega vmesnika?,Ponoven zagon uporabniškega vmesnika?,Ponoven zagon uporabniškega vmesnika (GUI)?,Ponoven zagon uporabniškega vmesnika?,MISMATCH (ALL),
Restart enigma,Ponovni zagon Enigme,Ponovni zagon Enigme,Ponovni zagon Enigme,,CONSISTENT (SOME),
Restart network,Ponovni zagon omrežja,Ponovni zagon omrežja,Ponovni zagon omrežja,Ponovni zagon omrežja,CONSISTENT (ALL),
Restart test,Test ponovnega zagona,Test ponovnega zagona,Preizkus ponovnega zagona,Test ponovnega zagona,MISMATCH (ALL),
Restart your network connection and interfaces.\n,Ponovno zaženite omrežno povezavo in vmesnike.\n,Ponovno zaženite omrežno povezavo in vmesnike.\n,Ponovno zaženite omrežno povezavo in vmesnike.\n,Ponovno zaženite omrežno povezavo in vmesnike.\n,CONSISTENT (ALL),
Restore,Povrnitev prejšnjega stanja,Povrnitev prejšnjega stanja,Povrnitev prejšnjega stanja,Povrnitev prejšnjega stanja,CONSISTENT (ALL),
Restore backups,Povrnitev varnostne kopije,Povrnitev varnostne kopije,Povrnitev varnostne kopije,Povrnitev varnostne kopije,CONSISTENT (ALL),
Restore deleted user bouquets,,,Obnova že izbrisanih seznamov kanalov,'',INCOMPLETE (SOME),
Restore system settings,Obnovitev glavnih nastavitev,Obnovitev glavnih nastavitev,Obnovitev glavnih nastavitev,Obnovitev glavnih nastavitev,CONSISTENT (ALL),
Restore your backups by date.,,,Obnova varnostne kopije glede na datum.,,SOLITARY,
Restore your receiver settings.,,,Obnovitev nastavitev sprejemnika.,,SOLITARY,
Restoring...,'','',Obnavljanje ...,'',INCOMPLETE (ALL),
Resume from last position,Nadaljevanje iz zadnje znane lokacije,Nadaljevanje iz zadnje znane lokacije,Nadaljevanje iz zadnje znane lokacije,Nadaljevanje iz zadnje znane lokacije,CONSISTENT (ALL),
Resume position at %s,Nadaljevanje iz položaja %s,Nadaljevanje iz položaja %s,Nadaljevanje iz položaja %s,Nadaljevanje iz položaja %s,CONSISTENT (ALL),
Resuming playback,Nadaljevanje predvajanja.,Nadaljevanje predvajanja.,Nadaljevanje predvajanja ...,Nadaljevanje predvajanja.,MISMATCH (ALL),
Return to movie list,Nazaj na seznam datotek,Nazaj na seznam datotek,Nazaj na seznam datotek,Nazaj na seznam datotek,CONSISTENT (ALL),
Return to previous service,Nazaj na prejšnji kanal,Nazaj na prejšnji kanal,Nazaj na prejšnji kanal,Nazaj na prejšnji kanal,CONSISTENT (ALL),
Reunion,'',,'','',EMPTY (SOME),
Reverse bouquet buttons,'','',Obrnjena funkcija B-/+ tipk,'',INCOMPLETE (ALL),
Reverse list,'',,Obratni seznam,,INCOMPLETE (SOME),
Rewind speeds,Hitrosti predvajanja nazaj,Hitrosti predvajanja nazaj,Hitrosti previjanja nazaj,Hitrosti predvajanja nazaj,MISMATCH (ALL),
Rewrap subtitles,'',,Ponovno objemi (rewrap) podnapise,,INCOMPLETE (SOME),
Right,Desno,Desno,Desno,Desno,CONSISTENT (ALL),
Right from servicename,'','',Na desni strani imena kanala,'',INCOMPLETE (ALL),
Roll-off,'','','','',EMPTY (ALL),
Romania,'',,'','',EMPTY (SOME),
Romanian,'','','','',EMPTY (ALL),
Root,'',,'','',EMPTY (SOME),
Root directory,'','',Izvorna mapa,'',INCOMPLETE (ALL),
Rotor step position:,,,'',,SOLITARY,
Rotor turning speed,Hitrost premikanja rotorja,Hitrost premikanja rotorja,Hitrost premikanja rotorja,Hitrost premikanja rotorja,CONSISTENT (ALL),
Rotor: ,,,'',,SOLITARY,
Round start time on,,,'',,SOLITARY,
Russian,Rusko,Rusko,Rusko,Rusko,CONSISTENT (ALL),
Rwanda,'',,'','',EMPTY (SOME),
S-Video,'',S-Video,S-Video,S-Video,INCOMPLETE (ALL),
SCPC optimized search range,'',,'','',EMPTY (SOME),
SCR (Unicable/JESS),,,'',,SOLITARY,
SCR JESS,,,'','',EMPTY (SOME),
SCR Unicable,,,'',,SOLITARY,
SINGLE LAYER DVD,Enoslojni DVD,Enoslojni DVD,Enoslojni DVD,Enoslojni DVD,CONSISTENT (ALL),
SNR,,,SNR,,SOLITARY,
SNR:,'',,SNR:,'',INCOMPLETE (SOME),
SPDIF,'','','','',EMPTY (ALL),
SRT File,,,'',,SOLITARY,
SRT file,,,'','',EMPTY (SOME),
SSA File,,,'',,SOLITARY,
SSA file,,,'','',EMPTY (SOME),
SSID:,'',SSID:,SSID:,SSID:,INCOMPLETE (ALL),
Saint Barthelemy,'',,'','',EMPTY (SOME),
"Saint Helena, Ascension and Tristan da Cunha",'',,'','',EMPTY (SOME),
Saint Kitts and Nevis,'',,'','',EMPTY (SOME),
Saint Lucia,'',,'','',EMPTY (SOME),
Saint Martin (French part),'',,'','',EMPTY (SOME),
Saint Pierre and Miquelon,'',,'','',EMPTY (SOME),
Saint Vincent and the Grenadines,'',,'','',EMPTY (SOME),
Same resolution as skin,'','',Ista ločljivost kot ločljivost preobleke,'',INCOMPLETE (ALL),
Samoa,'',,'','',EMPTY (SOME),
San Marino,'',,'','',EMPTY (SOME),
Sao Tome and Principe,'',,'','',EMPTY (SOME),
Sat,'',Sat,Sat,Sat,INCOMPLETE (ALL),
Satellite,Satelit,Satelit,Satelit,Satelit,CONSISTENT (ALL),
Satellite dish setup,,,Nastavitve satelitskega krožnika,,SOLITARY,
Satellite equipment,Satelitska oprema,Satelitska oprema,Satelitska oprema,Satelitska oprema,CONSISTENT (ALL),
Satellite equipment setup,,,Nastavitve satelitske opreme,,SOLITARY,
Satellite longitude:,,,Sat. zemljepisna dolžina:,,SOLITARY,
Satellites,Sateliti,Sateliti,Sateliti,Sateliti,CONSISTENT (ALL),
