msgid,openatv,openhdf,openpli,openvix,STATUS
New Zealand,Neuseeland,,Neuseeland,New Zealand,MISMATCH (SOME)
News Current Affairs,,Nachrichten/Gegenwart,Nachrichten/Aktuelles Tagesgeschehen,,MISMATCH (SOME)
Next,Nächstes,Demnächst,Danach,Demnächst,MISMATCH (ALL)
Nicaragua,'',,Nicaragua,Nicaragua,INCOMPLETE (SOME)
Niger,'',,Niger,Niger,INCOMPLETE (SOME)
Nigeria,'',,Nigeria,Nigeria,INCOMPLETE (SOME)
Niue,'',,Niue,Niue,INCOMPLETE (SOME)
No,Nein,Nein,Nein,Nein,CONSISTENT (ALL)
No (supported) DVDROM found!,Kein (unterstütztes) DVD-Laufwerk gefunden!,Kein (unterstütztes) DVD-Laufwerk gefunden!,Kein (unterstütztes) DVD-Laufwerk gefunden!,Kein (unterstütztes) DVD-Laufwerk gefunden!,CONSISTENT (ALL)
No Connection,Keine Verbindung,Keine Verbindung,Keine Verbindung,Keine Verbindung,CONSISTENT (ALL)
No ECMPids available (FTA Service),,,Keine ECMPids verfügbar (FTA Service),Keine ECMPids verfügbar (freies Programm),MISMATCH (SOME)
No HDD found or HDD not initialized!,Keine Festplatte gefunden oder\nFestplatte nicht initialisiert!,Keine Festplatte gefunden oder\nFestplatte nicht initialisiert.,Keine Festplatte gefunden oder\nFestplatte nicht initialisiert.,Keine Festplatte gefunden oder Festplatte nicht initialisiert!,MISMATCH (ALL)
No active subservices available.,,,Keine aktiven Subservices verfügbar.,,SOLITARY
No age block,Keine Altersbeschränkung,Keine Altersbeschränkung,Keine Altersbeschränkung,Kein Jugendschutz,MISMATCH (ALL)
No data on transponder!\n(Timeout reading PAT),Keine Daten auf dem Transponder!\n(Timeout beim Lesen von PAT),Keine Daten auf dem Transponder!\n(Zeit lief beim Lesen der PAT ab),Keine Daten auf dem Transponder!\n(Zeit lief beim Lesen der PAT ab),Keine Daten auf dem Transponder!\n(Zeit lief beim Lesen der PAT ab),MISMATCH (ALL)
No data received yet,,,Keine Daten bisher empfangen,Bisher keine Daten empfangen,MISMATCH (SOME)
No delay,Keine Verzögerung,Keine Verzögerung,Keine Verzögerung,Keine Verzögerung,CONSISTENT (ALL)
No description available.,Keine Beschreibung verfügbar.,Keine Beschreibung verfügbar.,Keine Beschreibung verfügbar.,Keine Beschreibung verfügbar.,CONSISTENT (ALL)
No displayable files on this medium found!,Keine anzeigbaren Dateien auf diesem Medium gefunden!,Keine darstellbaren Dateien auf diesem Medium gefunden!,Keine anzeigbaren Dateien auf diesem Medium gefunden!,Keine darstellbaren Dateien auf diesem Medium gefunden!,MISMATCH (ALL)
No epg.dat file found server,,,'',,SOLITARY
"No event info found, recording indefinitely.",Keine EPG-Daten gefunden. Starte unbegrenzte Aufnahme.,Keine EPG-Daten gefunden. Starte unbegrenzte Aufnahme.,Keine EPG-Daten gefunden. Starte unbegrenzte Aufnahme.,Keine EPG-Daten gefunden. Starte unbegrenzte Aufnahme.,CONSISTENT (ALL)
No fast winding possible yet.. but you can use the number buttons to skip forward/backward!,"Spulen nicht möglich, aber springen mit Hilfe der Zahlen-Tasten möglich!","Spulen nicht möglich, aber mit Hilfe der Zahlen-Tasten 1/4/7/3/6/9 kann gesprungen werden!","Spulen nicht möglich, aber Sie können mit Hilfe der Zahlen-Tasten springen!","Spulen nicht möglich, aber mit Hilfe der Zahlen-Tasten 1/4/7/3/6/9 kann gesprungen werden!",MISMATCH (ALL)
No free index available,'',Kein freier Index verfügbar.,Kein freier Index verfügbar,Kein freier Index verfügbar,MISMATCH (ALL)
No free tuner!,Kein freier Tuner!,Kein freier Tuner,Kein freier Tuner!,Kein freier Tuner!,MISMATCH (ALL)
No images found,Keine Images gefunden,Keine Images gefunden,Keine Images gefunden,Keine Images gefunden,CONSISTENT (ALL)
No network connection available.,Keine Netzwerkverbindung verfügbar.,Keine Netzwerkverbindung verfügbar.,Keine Netzwerkverbindung verfügbar.,Keine Netzwerkverbindung verfügbar.,CONSISTENT (ALL)
No networks found,Keine Netzwerke gefunden,Keine Netzwerke gefunden,Keine Netzwerke gefunden,Keine Netzwerke gefunden,CONSISTENT (ALL)
No new plugins found,,Keine neuen Plugins gefunden,Keine neuen Plugins gefunden,,CONSISTENT (SOME)
No positioner capable frontend found.,Keinen rotortauglichen Tuner gefunden.,Keinen rotortauglichen Tuner gefunden.,Keinen rotortauglichen Tuner gefunden.,Keinen rotortauglichen Tuner gefunden.,CONSISTENT (ALL)
No priority,Keine Priorität,,Keine Priorität,Keine Priorität,CONSISTENT (SOME)
No satellite frontend found!,,,Keinen Satellitentuner gefunden!,,SOLITARY
"No satellite, terrestrial or cable tuner is configured. Please check your tuner setup.",'',,Keine Tuner konfiguriert. Bitte überprüfen Sie die Tuner-Einstellungen.,Kein Tuner konfiguriert. Bitte Tuner-Einstellungen prüfen.,MISMATCH (SOME)
No service,'',Kein Sender,Kein Sender,Kein Sender,INCOMPLETE (ALL)
No services/providers selected,Keine Service/Provider ausgewählt,Keine Sender/Anbieter ausgewählt,Keine Sender/Anbieter ausgewählt,Keine Sender/Anbieter ausgewählt,MISMATCH (ALL)
No standby,Kein Standby,Keine Bereitschaft,Kein Standby,Keine Bereitschaft,MISMATCH (ALL)
No stream clients,,,Keine Stream-Clients,,SOLITARY
No tags are set on these movies.,Keine Tags für diese Filme gesetzt.,Keine Tags für diese Filme gesetzt.,Keine Tags für diese Filme gesetzt.,Keine Tags für diese Filme gesetzt.,CONSISTENT (ALL)
No timeout,Kein Timeout,Kein Timeout,Kein Timeout,Kein Timeout,CONSISTENT (ALL)
No to all,Alles ablehnen,Nein zu allen,Nein zu allen,Nein zu allen,MISMATCH (ALL)
No transparency,Keine Transparenz,keine Transparenz,Keine Transparenz,Keine Transparenz,MISMATCH (ALL)
No tuner is configured for use with a diseqc positioner!,Es wurde kein Tuner für die Benutzung eines DiSEqC-Rotors konfiguriert.,Es wurde kein Tuner für die Benutzung eines DiSEqC-Rotors konfiguriert.,Es wurde kein Tuner für die Benutzung eines DiSEqC-Rotors konfiguriert.,Es wurde kein Tuner für die Benutzung eines DiSEqC-Rotors konfiguriert!,MISMATCH (ALL)
No tuner is enabled!\nPlease setup your tuner settings before you start a service scan.,Kein Tuner angeschaltet!\nBitte die Tuner konfigurieren bevor ein Kanalsuchlauf gestartet wird.,Kein Tuner angeschaltet!\nBitte die Tuner konfigurieren bevor die Sendersuche gestartet wird.,"Kein Tuner konfiguriert!\nBitte die Tuner konfigurieren, bevor die Kanalsuche gestartet wird.",Kein Tuner angeschaltet!\nBitte die Tuner konfigurieren bevor die Sendersuche gestartet wird.,MISMATCH (ALL)
No updates available,,,Keine Aktualisierungen verfügbar,,SOLITARY
No updates available. Please try again later.,Keine Updates vorhanden. Bitte später erneut versuchen.,Keine Updates verfügbar. Später erneut versuchen.,Keine Aktualisierungen verfügbar. Bitte später nochmal versuchen.,,MISMATCH (SOME)
No wireless networks found! Searching...,Keine WLAN-Netzwerke gefunden! Suche...,Keine Funk-Netzwerke gefunden! Suche ...,Keine Funk-Netzwerke gefunden! Suche…,Keine Funk-Netzwerke gefunden! Suche ...,MISMATCH (ALL)
No working local network adapter found.\nPlease verify that you have attached a network cable and your network is configured correctly.,"Keinen funktionierenden Netzwerkadapter gefunden.\nSicherstellen, dass ein Netzwerkkabel angeschlossen und das Netzwerk richtig konfiguriert ist.","Kein funktionierender Netzwerkadapter gefunden.\nStelle sicher, dass ein Netzwerkkabel angeschlossen ist und dass das Netzwerk richtig konfiguriert ist.","Kein funktionierender Netzwerkadapter gefunden.\nStellen Sie sicher, dass Sie ein Netzwerkkabel angeschlossen haben und das Ihr Netzwerk richtig konfiguriert ist.","Kein funktionierender Netzwerkadapter gefunden.\nStelle sicher, dass ein Netzwerkkabel angeschlossen ist und dass das Netzwerk richtig konfiguriert ist.",MISMATCH (ALL)
No working wireless network adapter found.\nPlease verify that you have attached a compatible WLAN device and your network is configured correctly.,"Keinen funktionierenden WLAN-Adapter gefunden.\nSicherstellen, dass ein kompatibler Adapter angeschlossen und das Netzwerk richtig konfiguriert ist.","Kein funktionierender WLAN-Netzwerkadapter gefunden.\nStelle sicher, dass ein kompatibles Gerät angeschlossen ist oder aktiviere den internen Netzwerkadapter.","Kein funktionierender WLAN-Netzwerkadapter gefunden.\nStellen Sie sicher, dass Sie ein kompatibles Gerät angeschlossen haben oder aktivieren Sie den internen Netzwerkadapter.","Kein funktionierender WLAN-Netzwerkadapter gefunden.\nStelle sicher, dass ein kompatibles Gerät angeschlossen ist oder aktiviere den internen Netzwerkadapter.",MISMATCH (ALL)
No working wireless network interface found.\n Please verify that you have attached a compatible WLAN device or enable your local network interface.,"Keine funktionierende WLAN-Verbindung gefunden.\nSicherstellen, dass ein kompatibler Adapter angeschlossen und das Netzwerk richtig konfiguriert ist.",Keine funktionierende WLAN-Verbindung gefunden.\nBitte prüfe ob ein kompatibles WLAN-Gerät angeschlossen ist oder aktiviere die LAN-Verbindung.,"Keine funktionierende WLAN-Verbindung gefunden.\nBitte prüfen Sie, ob Sie ein kompatibles WLAN-Gerät angeschlossen haben oder aktivieren Sie die LAN-Verbindung.",Keine funktionierende WLAN-Verbindung gefunden.\nBitte prüfe ob ein kompatibles WLAN-Gerät angeschlossen ist oder aktiviere die LAN-Verbindung.,MISMATCH (ALL)
"No, I do not want to install plugins",,,"Nein, ich will keine Plugins installieren",,SOLITARY
"No, but restart from begin","Nein, aber vom Anfang neu beginnen","Nein, aber von Anfang an neu beginnen","Nein, aber von Anfang an neu beginnen",,MISMATCH (SOME)
"No, do not flash image",,,"Nein, Image nicht flashen",,SOLITARY
"No, except Wakeup timer",,,"Nein, außer Aufwach-Timer",,SOLITARY
"No, never","Nein, niemals","Nein, niemals","Nein, niemals","Nein, niemals",CONSISTENT (ALL)
None,Keine,Keine,Keine,Keine,CONSISTENT (ALL)
Nonlinear,,Nicht linear,Nicht linear,,CONSISTENT (SOME)
Norfolk Island,Norfolkinsel,,Norfolkinsel,Norfolk Island,MISMATCH (SOME)
Normal,,,Normal,,SOLITARY
Normal mode,Normaler Modus,Normaler Modus,Normal Modus,,MISMATCH (SOME)
North,Nord,Nord,Nord,Nord,CONSISTENT (ALL)
Northern Mariana Islands,Nördliche Marianen,,Nördliche Mariannen-Inseln,Northern Mariana Islands,MISMATCH (SOME)
Norway,Norwegen,,Norwegen,Norwegen,CONSISTENT (SOME)
Norwegian,Norwegisch,Norwegisch,Norwegisch,Norwegisch,CONSISTENT (ALL)
Not Installed,,,Nicht installiert,,SOLITARY
Not Required,,,Nicht erforderlich,,SOLITARY
Not associated,Nicht verknüpft,Nicht verknüpft,Nicht verbunden,Nicht verknüpft,MISMATCH (ALL)
Not defined,,,Nicht definiert,,SOLITARY
"Not enough disk space. Please free up some disk space and try again. (%d MB required, %d MB available)","Nicht genug Speicherplatz! %d MB benötigt, %d MB verfügbar. Bitte machen Sie etwas Speicher frei und versuchen es dann erneut.","Nicht genügend freier Speicherplatz. Bitte lösche nicht mehr benötigte Dateien und versuche es erneut. (%d MB benötigt, %d MB verfügbar)","Nicht genügend freier Speicherplatz. Bitte löschen Sie nicht mehr benötigte Dateien und versuchen es erneut. (%d MB benötigt, %d MB verfügbar)","Nicht genügend freier Speicherplatz. Bitte lösche nicht mehr benötigte Dateien und versuche es erneut. (%d MB benötigt, %d MB verfügbar)",MISMATCH (ALL)
Not tested:,Nicht getestet:,Nicht getestet:,Nicht getestet:,,CONSISTENT (SOME)
"Note: when enabled, and you do want standby mode after wake up, set option 'Startup to Standby' as 'No, except Wakeup timer'.",,,"Hinweis: Wenn diese Option aktiviert ist und Sie nach dem Aufwachen in den Standby-Modus wechseln wollen, setzen Sie die Option “Startup to Standby” auf “No, außer Wakeup Timer”.",,SOLITARY
Nothing to scan!\nPlease setup your tuner settings before you start a service scan.,Nichts gefunden!\nBitte den Tuner vor dem Suchlauf einstellen.,Nichts zu suchen!\nBitte den Tuner vor der Suche einstellen.,Nichts zu suchen!\nBitte den Tuner vor der Suche einstellen.,Nichts zu suchen!\nBitte den Tuner vor der Suche einstellen.,MISMATCH (ALL)
Nothing to scan! Setup your tuner and try again.,,,Nichts zu scannen! Richten Sie Ihren Tuner ein und versuchen Sie es erneut.,Nichts zu suchen! Bitte den Tuner vor der Suche einstellen.,MISMATCH (SOME)
Now,Jetzt,Jetzt,Jetzt,Jetzt,CONSISTENT (ALL)
Now playing,,Jetzt läuft,Wiedergabe läuft,,MISMATCH (SOME)
"Now, use the contrast setting to turn up the brightness of the background as much as possible, but make sure that you can still see the difference between the two brightest levels of shades.If you have done that, press OK.","Benutzen Sie jetzt die Kontrastregelung, um die Helligkeit des Hintergrunds so weit wie möglich zu erhöhen. Achten Sie darauf, dass der Unterschied zwischen den beiden hellsten Schattierungen erkennbar bleibt. Drücken Sie anschließend OK.","Benutze jetzt die Kontrastregelung, um die Helligkeit des Hintergrunds so weit wie möglich zu erhöhen. Achte darauf, dass der Unterschied zwischen den beiden hellsten Schattierungen erkennbar bleibt. Drücke anschließend OK.","Benutzen Sie jetzt die Kontrastregelung, um die Helligkeit des Hintergrunds so weit wie möglich zu erhöhen. Achten Sie darauf, dass der Unterschied zwischen den beiden hellsten Schattierungen erkennbar bleibt. Drücken Sie anschließend OK.","Benutze jetzt die Kontrastregelung, um die Helligkeit des Hintergrunds so weit wie möglich zu erhöhen. Achte darauf, dass der Unterschied zwischen den beiden hellsten Schattierungen erkennbar bleibt. Drücke anschließend OK.",MISMATCH (ALL)
Number of channels shown in channel selection list,,,Anzahl der Kanäle in der Kanalauswahlliste,,SOLITARY
Number of repeating text on display.,,,Anzahl der sich wiederholenden Text auf dem Display.,,SOLITARY
Number or SMS style data entry,Zahlen- oder SMS-Eingabemethode,,Zahlen- oder SMS-Dateneingabe,Zahlen- oder SMS-Eingabemethode,MISMATCH (SOME)
OK,'',OK,OK,OK,INCOMPLETE (ALL)
ONID,'',ONID,ONID,ONID,INCOMPLETE (ALL)
OSD 3D setup,,,OSD 3D Einstellungen,,SOLITARY
OSD name request,OSD-Sprache,Anfrage über Benutzeroberfläche,Benutzeroberflächen Anfrage,Benutzeroberflächen Anfrage,MISMATCH (ALL)
OSD settings,OSD,OSD Einstellungen,OSD-Einstellungen,,MISMATCH (SOME)
OSD transparency,,,OSD-Transparenz,,SOLITARY
OVR,Überschreiben,,OVR,'',MISMATCH (SOME)
Off,Aus,Aus,Aus,Aus,CONSISTENT (ALL)
Offline decode delay (ms),Offline Decodierungsverzögerung (ms),Offline Entschlüsseln Verzögerung (ms),Offline Entschlüsseln Verzögerung (ms),Offline Entschlüsseln Verzögerung (ms),MISMATCH (ALL)
Oman,'',,Oman,Oman,INCOMPLETE (SOME)
On,An,An,An,An,CONSISTENT (ALL)
On end of movie,Am Ende des Films,Am Ende eines Films,Beim Filmende,Am Ende eines Films,MISMATCH (ALL)
On end of movie (as menu),Am Ende des Films (als Menü),Am Ende des Films (als Menü),Am Ende des Films (als Menü),Am Ende eines Films (als Menü),MISMATCH (ALL)
"On valid ONIDs, ignore frequency sub network part",Bei 'Ja' werden Subnetzwerk Frequenzen bei gültigen ONIDs ignoriert.,"Bei gültigen ONIDS, ignoriere Subnetzwerk Frequenzen",Ignoriere bei gültigen ONIDs die Frequenz vom Sub-Netzwerk Teil.,Bei gültigen ONIDS ignoriere Subnetzwerk Frequenzen,MISMATCH (ALL)
One,Eins,Eins,Eins,Eins,CONSISTENT (ALL)
Online update of your receiver software.,,,Online-Update Ihrer Receiver-Software.,,SOLITARY
Only change this setting if you are using a SCR device that has been reprogrammed with a custom programmer. For further information check with the person that reprogrammed the device.,,,"Ändern Sie diese Einstellung nur, wenn Sie ein Unicable/SCR-Gerät verwenden, das mit einem benutzerdefinierten Programmiergerät neu programmiert wurde. Weitere Informationen erhalten Sie von der Person, die das Gerät neu programmiert hat.",Ändere diesen Wert nur wenn Du ein Unicable Gerät verwendest das mit einem Programmiergerät umprogrammiert wurde. Für weitere Informationen frage die Person die es umprogrammiert hat.,MISMATCH (SOME)
Only extensions.,Nur Erweiterungen.,Nur Erweiterungen.,Nur Erweiterungen.,Nur Erweiterungen.,CONSISTENT (ALL)
Only free scan,Nur frei empfangbare,Nur frei empfangbare Sender speichern,Nur frei empfangbare,Nur frei empfangbare Sender speichern,MISMATCH (ALL)
Only move the dish quickly after this hour.,Bewegen Sie die Satellitenschüssel erst nach dieser Stunde.,,Bewegen Sie die Satellitenschüssel erst nach dieser Stunde.,Bewege den Motor nur schnell nach dieser Uhrzeit.,MISMATCH (SOME)
Only move the dish quickly before this hour.,Bewegen Sie die Satellitenschüssel erst kurz vor dieser Stunde.,,Bewegen Sie die Satellitenschüssel erst kurz vor dieser Stunde.,Bewege den Motor nur schnell vor dieser Uhrzeit.,MISMATCH (SOME)
Only on startup,Nur beim Start,,Nur beim Start,Nur beim Start,CONSISTENT (SOME)
Only select 'yes' if you are using a multiswich that requires a DiSEqC Port-A command signal. For all other setups select 'no'.,"Wählen Sie nur 'Ja', wenn Sie einen Multiswitch verwenden, der ein DiSEqC Port-A-Befehlssignal benötigt. Für alle anderen Setups wählen Sie 'Nein'.",,"Wählen Sie nur “Ja”, wenn Sie einen Multiswitch verwenden, der ein DiSEqC Port-A-Befehlssignal benötigt. Für alle anderen Setups wählen Sie ‘Nein’.",Wähle nur 'Ja' wenn Du einen Multischalter benutzt der ein DiSEqC Port-A Kommando verlangt. Für alle anderen Konfigurationen wähle 'Nein'.,MISMATCH (SOME)
Open select location,,,Öffne den ausgewählten Ort,,SOLITARY
Open select location as timer name,,,Öffnen Sie den Speicherort als Timernamen,,SOLITARY
Open service list,Öffne Senderliste,Öffne Senderliste,Kanalliste öffnen,Öffne Senderliste,MISMATCH (ALL)
Open setup tuner ,,,Öffnen Sie den Setup-Tuner,Tunerkonfiguration öffnen ,MISMATCH (SOME)
Open the movie list,Filmliste öffnen,Öffne die Filmliste,Zurück zur Videoliste,Öffne die Filmliste,MISMATCH (ALL)
Operating LED status in deep standby mode,Betriebs-LED-Status im Deep-Standby,,'',,INCOMPLETE (SOME)
Operating LED status in standby mode,Betriebs-LED-Status im Standby,,'',,INCOMPLETE (SOME)
Operating LED status while running.,,,'',,SOLITARY
Opkg,,,'',,SOLITARY
Options disable timer,,,Optionen deaktivieren Zeit,,SOLITARY
Orbital position,Orbitposition,Orbitale Position,Orbitale Position,Orbitale Position,MISMATCH (ALL)
Ordinary,'',,Gewöhnlich,'',INCOMPLETE (SOME)
Original,'',Original,Original,Original,INCOMPLETE (ALL)
Other,Andere,Andere,Andere,Andere,CONSISTENT (ALL)
Other Subtitles & lang,,,Andere Untertitel & Sprachen,,SOLITARY
Output,,Ausgang,Ausgabe,Ausgabe,MISMATCH (SOME)
Overall progress:,Gesamtfortschritt:,Gesamtfortschritt:,Gesamtfortschritt: ,,MISMATCH (SOME)
Overscan wizard,,,Overscan Assistent,,SOLITARY
Overwrite configuration files during software update?,,,Konfigurationsdateien beim Software-Update überschreiben?,,SOLITARY
Overwrite configuration files?,Konfigurations-Dateien überschreiben?,,Konfigurationsdateien überschreiben?,Konfigurationsdatei überschreiben?,MISMATCH (SOME)
PAL,'',PAL,PAL,PAL,INCOMPLETE (ALL)
PCM,'',,PCM,'',INCOMPLETE (SOME)
PCR PID,'',PCR PID,PCR PID,PCR PID,INCOMPLETE (ALL)
PDC,'',,PDC ,'',INCOMPLETE (SOME)
PGS File,,,PGS Datei,,SOLITARY
PGS file,,,PGS Datei,PGS Datei,CONSISTENT (SOME)
PIN code needed,'',,PIN-Code benötigt,,INCOMPLETE (SOME)
PLP ID,'',Netzwerk ID,PLP ID,'',MISMATCH (ALL)
PLS Code,'',,PLS Code,'',INCOMPLETE (SOME)
PLS Mode,'',,PLS Mode,PLS Modus,MISMATCH (SOME)
PMT PID,'',PMT PID,PMT PID,PMT PID,INCOMPLETE (ALL)
PPanel,'',,PPanel,,INCOMPLETE (SOME)
Package list update,Paketlistenaktualisierung,Paketlistenaktualisierung,Paketlistenaktualisierung,Paketlistenaktualisierung,CONSISTENT (ALL)
Packages to update,,,Zu aktualisierende Pakete,,SOLITARY
Packet management,Paket-Management,Paketverwaltung,Paketverwaltung,Paketverwaltung,MISMATCH (ALL)
Packet manager,Paket-Manager,Paketverwaltung,Paketmanager,Paketverwaltung,MISMATCH (ALL)
Pakistan,'',,Pakistan,Pakistan,INCOMPLETE (SOME)
Palau,'',,Palau,Palau,INCOMPLETE (SOME)
"Palestine, State of","Palästina, Staat",,"Palestine, State of",Palästina,MISMATCH (SOME)
Pan&scan,Pan & Scan,Pan&Scan,Pan&Scan,Pan&Scan,MISMATCH (ALL)
Panama,'',,Panama,Panama,INCOMPLETE (SOME)
Panic to,'',Panikfunktion zu,Panik zu,Panik nach,MISMATCH (ALL)
Papua New Guinea,Papua-Neuguinea,,Papua Neu-Guinea,Papua New Guinea,MISMATCH (SOME)
Paraguay,'',,Paraguay,Paraguay,INCOMPLETE (SOME)
Parent directory,Übergeordnetes Verzeichnis,übergeordnetes Verzeichnis,übergeordnetes Verzeichnis,Übergeordnetes Verzeichnis,MISMATCH (ALL)
Parental control,Jugendschutz,Jugendschutz,Jugendschutz,Jugendschutz,CONSISTENT (ALL)
Parental control services editor,Jugendschutz-Sendereditor,,Jugendschutz-Kanaleditor,,MISMATCH (SOME)
Parental control setup,Jugendschutz,Jugendschutz Einstellungen,Jugendschutz-Einstellungen,,MISMATCH (SOME)
Password,Passwort,Passwort,Passwort,Passwort,CONSISTENT (ALL)
Pause,Anhalten,Pause,Pause,Pause,MISMATCH (ALL)
Pause movie at end,Am Filmende pausieren,Am Filmende pausieren,Am Filmende pausieren,Am Filmende pausieren,CONSISTENT (ALL)
Pause playback,Abspielen anhalten,Wiedergabe pausieren,Wiedergabe pausieren,Wiedergabe pausieren,MISMATCH (ALL)
Pause/Continue playback,Pause/Wiedergabe fortsetzen,,Pause / Wiedergabe fortsetzen,Wiedergabe pausieren/fortsetzen,MISMATCH (SOME)
Percentage left,Prozent links,Prozent links,Prozentangabe links,Prozent links,MISMATCH (ALL)
Percentage right,Prozent rechts,Prozent rechts,Prozentangabe rechts,Prozent rechts,MISMATCH (ALL)
Permanently delete all recordings in the trash can?,Alle Aufnahmen im Papierkorb endgültig löschen?,Alle Aufnahmen im Mülleimer löschen?,Alle Aufnahmen im Papierkorb löschen?,Alle Aufnahmen im Mülleimer löschen?,MISMATCH (ALL)
Permanently remove all deleted items,Papierkorb leeren,Gelöschte Filme endgültig löschen,Gelöschte Filme endgültig entfernen,Gelöschte Filme endgültig löschen,MISMATCH (ALL)
Persian,Persisch,Persisch,Persisch,Persisch,CONSISTENT (ALL)
Peru,'',,Peru,Peru,INCOMPLETE (SOME)
Philippines,Philippinen,,Philippines,Philippines,MISMATCH (SOME)
PiP setup,,,Bild im Bild (PiP) - Einstellung,,SOLITARY
Picon,'',Picon,Picon,PIcon,MISMATCH (ALL)
Picon and servicename,,,Picon und Sendername,,SOLITARY
Picture player,PicturePlayer,Bildbetrachter,Bildbetrachter,Bildbetrachter,MISMATCH (ALL)
Pillarbox,'',Pillarbox,Pillarbox,Letterbox,MISMATCH (ALL)
Pilot,'',Pilot,Pilot,Pilot,INCOMPLETE (ALL)
Pitcairn,'',,Pitcairn,Pitcairn,INCOMPLETE (SOME)
Pixels\n,Pixel\n,Pixel\n,Pixel\n,,CONSISTENT (SOME)
Play,Abspielen,Abspielen,Abspielen,Abspielen,CONSISTENT (ALL)
Play DVD,DVD abspielen,DVD abspielen,DVD abspielen,DVD abspielen,CONSISTENT (ALL)
Play DVDs,DVDs abspielen,,DVDs abspielen,,CONSISTENT (SOME)
Play as Picture in Picture,,,Als Bild im Bild wiedergeben,,SOLITARY
Play audio-CD...,Audio-CD wiedergeben...,Audio-CD abspielen,Musik-CD abspielen…,Audio-CD abspielen...,MISMATCH (ALL)
Play audiofiles in list mode,,,Spielen Sie Audiofiles im Listenmodus,,SOLITARY
Play back media files,Wiedergabe von Mediendateien,Wiedergabe von Medien-Dateien,Mediendateien wiedergeben,Wiedergabe von Medien-Dateien,MISMATCH (ALL)
Play entry,Eintrag abspielen,Eintrag abspielen,Eintrag abspielen,Eintrag abspielen,CONSISTENT (ALL)
Play from next mark or playlist entry,Wiedergabe ab der nächsten Markierung/Listeneintrag,Wiedergabe ab der nächsten Markierung/Listeneintrag,Wiedergabe ab der nächsten Markierung/Listeneintrag,Wiedergabe ab der nächsten Markierung/Listeneintrag,CONSISTENT (ALL)
Play from previous mark or playlist entry,Wiedergabe ab der letzten Markierung/Listeneintrag,Wiedergabe ab der letzten Markierung/Listeneintrag,Wiedergabe ab der letzten Markierung/Listeneintrag,Wiedergabe ab der letzten Markierung/Listeneintrag,CONSISTENT (ALL)
Play in main window,,,Als Hautpbild wiedergeben,,SOLITARY
Play music...,Musik abspielen...,Musik abspielen...,Musik abspielen…,Musik abspielen...,MISMATCH (ALL)
Play next,Nächsten abspielen,Spiele Nächstes,Nächste wiedergeben,Spiele Nächstes,MISMATCH (ALL)
Play next (return to movie list),Nächsten abspielen (zurück zur Filmliste),Nächsten abspielen (zurück zur Filmliste),Nächste wiedergeben (zur Filmliste zurückkehren),Nächsten abspielen (zurück zur Filmliste),MISMATCH (ALL)
Play next (return to previous service),Nächsten abspielen (zurück zum letzten Programm),Nächsten abspielen (zurück zum letzten Sender),Nächste wiedergeben (zum vorherigen Kanal zurückkehren),Nächsten abspielen (zurück zum letzten Sender),MISMATCH (ALL)
Play previous,Vorherigen abspielen,Spiele Vorheriges,Vorherige wiedergeben,Spiele Vorheriges,MISMATCH (ALL)
Play recorded movies...,Aufgenommene Filme abspielen...,Aufgenommene Filme abspielen...,Aufgenommene Filme abspielen…,Aufgenommene Filme abspielen...,MISMATCH (ALL)
Please add titles to the compilation.,Titel zur Zusammenstellung hinzufügen.,Bitte füge Titel zur Zusammenstellung hinzu.,Bitte fügen Sie Titel zur Ihrer Zusammenstellung hinzu.,Bitte füge Titel zur Zusammenstellung hinzu.,MISMATCH (ALL)
Please change recording endtime,Aufnahmeendzeit ändern,Bitte Aufnahmeendzeit ändern,Bitte Aufnahmeendzeit ändern,,MISMATCH (SOME)
Please choose an extension...,Bitte eine Erweiterung auswählen,Bitte eine Erweiterung auswählen...,Bitte eine Erweiterung auswählen…,Bitte eine Erweiterung auswählen...,MISMATCH (ALL)
Please configure or verify your Nameservers by filling out the required values.\nWhen you are ready press OK to continue.,Stellen Sie Ihre DNS-Server durch Ausfüllen der entsprechenden Werte ein.\n\nOK drücken zum Fortfahren.,Konfiguriere den DNS durch Ausfüllen der entsprechenden Werte.\nDrücke OK zum Fortfahren,Konfigurieren Sie Ihre DNS-Server durch Ausfüllen der entsprechenden Werte.\nDrücken Sie OK zum Fortfahren,Konfiguriere den DNS durch Ausfüllen der entsprechenden Werte.\nDrücke OK zum Fortfahren.,MISMATCH (ALL)
Please configure the fallback tuner setup?,,,Die Reserve-Tuner-Einstellung konfigurieren ?,,SOLITARY
Please configure your internet connection by filling out the required values.\nWhen you are ready press OK to continue.,Netzwerk durch Ausfüllen der entsprechenden Werte konfigurieren.\n\nOK drücken zum Fortfahren.,Konfiguriere das Netzwerk durch Ausfüllen der entsprechenden Werte.\nDrücke OK zum Fortfahren,Konfigurieren Sie Ihr Netzwerk durch Ausfüllen der entsprechenden Werte.\nDrücken Sie OK zum Fortfahren,Konfiguriere das Netzwerk durch Ausfüllen der entsprechenden Werte.\nDrücke OK zum Fortfahren.,MISMATCH (ALL)
Please connect your receiver to the internet,,Bitte die Box mit dem Internet verbinden,Bitte verbinden Sie Ihren Receiver mit dem Internet,Bitte die Box mit dem Internet verbinden,MISMATCH (SOME)
