msgid,openatv,openhdf,openpli,openvix,STATUS,REASON
Set startup service,Définir comme service de démarrage,,Choisir comme service de démarrage,Choisir comme service de démarrage,MISMATCH (SOME),
Set the User ID of the OpenWebif from your fallback tuner,,,Définir l'ID utilisateur d’OpenWebif de votre tuner de secours,,SOLITARY,
Set the password of the OpenWebif from your fallback tuner,,,Définir le mot de passe d’OpenWebif de votre tuner de secours,,SOLITARY,
Set the port of the OpenWebif from your fallback tuner,,,Définir le port d’OpenWebif de votre tuner de secours,,SOLITARY,
Set the type of the progress indication in the channel selection screen.,Défini le type et l'emplacement de l'indicateur de progression dans l'écran de sélection des chaînes.,Afficher le type de progression événement dans sélection de chaîne.,"Défini le type et la localisation de l'indicateur de progression des événements dans la sélection des chaînes. Soit barre graphe, soit en pourcentage à gauche ou à droite du nom du service.",Afficher le type de progression événement dans sélection de chaîne.,MISMATCH (ALL),
Set time window to 1 hour,Définir une fenêtre de 1 heure,Définir une fenêtre de 1 heure,Réglez la fenêtre de temps à 1 heure,,MISMATCH (SOME),
Set time window to 2 hours,Définir une fenêtre de 2 heures,Définir une fenêtre de 2 heures,Réglez la fenêtre de temps à 2 heures,,MISMATCH (SOME),
Set time window to 3 hours,Définir une fenêtre de 3 heures,Définir une fenêtre de 3 heures,Réglez la fenêtre de temps à 3 heures,,MISMATCH (SOME),
Set time window to 4 hours,Définir une fenêtre de 4 heures,Définir une fenêtre de 4 heures,Réglez la fenêtre de temps à 4 heures,,MISMATCH (SOME),
Set time window to 5 hours,Définir une fenêtre de 5 heures,Définir une fenêtre de 5 heures,Réglez la fenêtre de temps à 5 heures,,MISMATCH (SOME),
Set time window to 6 hours,Définir une fenêtre de 6 heures,Définir une fenêtre de 6 heures,Réglez la fenêtre de temps à 6 heures,,MISMATCH (SOME),
Set voltage and 22KHz,Définir voltage et 22 KHz,Définir voltage et 22 KHz,Utiliser la tension et le 22KHz,Définir voltage et 22 KHz,MISMATCH (ALL),
Settings,Paramètres,Paramètres,Paramètres,Paramètres,CONSISTENT (ALL),
Settings can be different for each directory separately (for non removeable devices only).,,,Les paramètres peuvent être différents pour chaque répertoire (uniquement pour les périphériques non amovible).,,SOLITARY,
Setup,Configuration,Paramétrer,Paramétrer,Paramétrer,MISMATCH (ALL),
Setup hard disk,,,Configurer un disque dur,,SOLITARY,
Setup menu,Configurer le menu,Configure menu,Menu configuration,Configure menu,MISMATCH (ALL),
Setup mode,Mode de configuration,,Mode de configuration,Mode de configuration,CONSISTENT (SOME),
Setup your positioner,Configurer votre positionneur,Configure votre positionneur,Configurer votre positionneur,Configure votre positionneur,MISMATCH (ALL),
Setup your satellite equipment,Configurer votre équipement satellite,Configure votre équipement satellite,Configurer votre équipement satellite,Configure votre équipement satellite,MISMATCH (ALL),
Seychelles,'',,Seychelles,Seychelles,INCOMPLETE (SOME),
Sharpness,Netteté,Netteté,Netteté,Netteté,CONSISTENT (ALL),
Shellscript,Script shell,Shellscript,Shellscript,,MISMATCH (SOME),
Shift,'',,Décalage,'',INCOMPLETE (SOME),
Short filenames,Nom de fichiers court,Noms de fichiers court,Noms de fichiers court,Noms de fichiers court,MISMATCH (ALL),
Show,,,Afficher,,SOLITARY,
Show Audioselection,Afficher la sélection audio,Afficher la sélection audio,Afficher sélection audio,,MISMATCH (SOME),
Show CI messages,Afficher les messages CI,,Afficher les messages CI,Afficher les messages CI,CONSISTENT (SOME),
Show EIT now/next in infobar,Afficher EIT maintenant/suivant dans barre d'infos,Afficher EIT maintenant/suivant dans barre d'infos,Afficher EIT maintenant/suivant dans barre d'information,Afficher EIT maintenant/suivant dans barre d'infos,MISMATCH (ALL),
Show EPG for current channel...,Afficher l'EPG de la chaîne en cours…,Afficher l’EPG de la chaîne en cours…,Afficher l’EPG de la chaîne actuelle ...,,MISMATCH (SOME),
Show EPG...,,,Afficher l’EPG...,Afficher EPG...,MISMATCH (SOME),
Show Games show,,Afficher Games show,Voir les jeux,,MISMATCH (SOME),
Show InfoBar,,Afficher barre d'info,Afficher la barre d'information,,MISMATCH (SOME),
Show PiP,,,Afficher PiP,,SOLITARY,
Show SNR percentage instead of dB value,,,Afficher SNR en pourcentage au lieu de la valeur dB,,SOLITARY,
Show True/False as graphical switch,'',,Afficher vrai/faux comme des interrupteurs graphiques,Afficher vrai/faux comme des interrupteurs graphiques,INCOMPLETE (SOME),
Show VCR scart on main menu,Afficher VCR/péritel sur le menu principal,Afficher VCR/péritel sur le menu principal,Afficher le menu péritel magnétoscope sur l'écran principal,Afficher VCR/péritel sur le menu principal,MISMATCH (ALL),
Show WLAN status,Afficher le status WLAN (WiFi),Afficher le status WLAN (WiFi),Afficher le status WLAN,Afficher le status WLAN (WiFi),MISMATCH (ALL),
Show alternatives,,,Afficher alternatifs,afficher alternatifs,MISMATCH (SOME),capitalisation
Show animation while busy,Afficher l'animation si occupé,Afficher l'animation si occupé,Afficher l'animation si occupé,Afficher l'animation si occupé,CONSISTENT (ALL),
Show background behind subtitles,,,Afficher l'arrière-plan derrière les sous-titres,Afficher l'arrière-plan derrière les sous-titres,CONSISTENT (SOME),
Show background in radio mode,,,Afficher l'arrière-plan en mode radio,,SOLITARY,
Show bouquet selection menu,Afficher le menu de sélection des bouquets,Afficher le menu de sélection des bouquets,Afficher le menu sélection de bouquet,,MISMATCH (SOME),
Show busy indicator when the system is busy.,,,Afficher l'indicateur occupé lorsque le système est occupé.,,SOLITARY,
Show channel numbers in channel selection,Afficher numéro des chaînes dans sélection de chaîne,Afficher numéro des chaînes dans sélection de chaîne,Afficher le numéro des chaînes dans la sélection des chaînes,Afficher numéro des chaînes dans sélection de chaîne,MISMATCH (ALL),
Show columns,Afficher les colonnes et définir largeur,Afficher les colonnes,Afficher colonnes,Afficher les colonnes,MISMATCH (ALL),
Show crypto icons,Afficher l'icône de cryptage,Afficher l’icône de cryptage,Afficher les icônes de cryptage,Afficher l’icône de cryptage,MISMATCH (ALL),
Show crypto info in infobar,Afficher infos de cryptage dans barre d'infos,Afficher infos de cryptage dans barre d'infos,Afficher l’info de cryptage dans la barre d'information,Afficher infos de cryptage dans barre d'infos,MISMATCH (ALL),
Show detailed event info,Afficher les informations détaillées de l'évènement,Afficher les informations détaillées de l’évènement,Afficher les infos détaillées de l'événement,Afficher les informations détaillées de l’évènement,MISMATCH (ALL),
Show event details,Afficher les détails de l'événement,Afficher détails de l'événement,Afficher détails de l'événement,Afficher détails de l'événement,MISMATCH (ALL),
Show event-progress in channel selection,Afficher progression évènement dans sélection des chaînes,Afficher progression événement dans sélection de chaîne,Afficher la progression de l’évènement ds sél. chaîne,Afficher progression événement dans sélection de chaîne,MISMATCH (ALL),
Show eventinfo plugins,Afficher les plugins eventinfo,,Afficher les plugins info événement,,MISMATCH (SOME),
Show extended description,Afficher la description étendue,Afficher description étendue,Afficher description étendue,Afficher description étendue,MISMATCH (ALL),
Show extension selection,Afficher la sélection des extensions,,Afficher la sélection des extensions,Afficher la sélection d'extension,MISMATCH (SOME),
Show extensions...,Afficher les extensions…,Afficher extensions…,Afficher les extensions...,Afficher extensions…,MISMATCH (ALL),
Show favourites list,Afficher la liste des favoris,,Afficher la liste des favoris,Afficher la liste des favoris,CONSISTENT (SOME),
Show help,Afficher l'aide,,Afficher l’aide,Afficher aide,MISMATCH (SOME),
Show icon for new/unseen items,Afficher l'icône pour les nouveaux éléments,Afficher l'icône pour les nouveaux éléments,Afficher l'icône pour les nouveaux éléments,Afficher l'icône pour les nouveaux éléments,CONSISTENT (ALL),
Show in extensions menu,,Afficher dans le menu des extensions,Afficher dans le menu des extensions,,CONSISTENT (SOME),
Show info,Afficher infos,Afficher Infos,Afficher info,Afficher Infos,MISMATCH (ALL),
Show info line,Afficher la ligne d'info,Afficher la ligne info,Afficher informations,Afficher la ligne info,MISMATCH (ALL),
Show infobar on channel change,Afficher barre d'infos en changeant de chaîne,Afficher barre d'infos en changeant de chaîne,Afficher barre d'infos au changement de chaîne,Afficher barre d'infos en changeant de chaîne,MISMATCH (ALL),
Show infobar on event change,Afficher barre d'infos en changeant d'émission,Afficher barre d'infos en changeant d'émission,Afficher barre d'infos au changement d'émission,Afficher barre d'infos en changeant d'émission,MISMATCH (ALL),
Show infobar on skip forward/backward,Afficher barre d'infos sur saut avant/arrière,Afficher barre d'infos sur saut avant/arrière,Afficher barre d'infos sur saut avant/arrière,Afficher barre d'infos sur saut avant/arrière,CONSISTENT (ALL),
Show latest commits,,,Afficher les derniers changements,,SOLITARY,
Show latest update log,,,Afficher le log de la dernière mise à jour,,SOLITARY,
Show media player on main menu,,,Afficher le lecteur multimédia dans le menu principal,,SOLITARY,
Show menu or plugin numbers,,,Afficher les numéros des menus ou des plugins,,SOLITARY,
Show menu paths,,,Afficher les chemins des menus,,SOLITARY,
Show message when recording starts,Afficher un message en démarrant l'enregistrement,Afficher un message en démarrant l’enregistrement,Afficher un message en démarrant l'enregistrement,Afficher un message en démarrant l’enregistrement,MISMATCH (ALL),unicode
Show movie lengths in movielist,Afficher longueur des films dans liste de films,Afficher longueur des films dans liste de films,Afficher longueur des films dans liste de films,,CONSISTENT (SOME),
Show movies,Afficher les films,,Afficher les films,Afficher les films,CONSISTENT (SOME),
Show multi channel EPG,Afficher l'EPG multi channel,,Afficher l'EPG multi chaîne,,MISMATCH (SOME),
Show notification when import channels and/or EPG from remote receiver URL did not complete,,,Afficher une notification lorsque l’import des chaînes et/ou EPG du récepteur distant n’a pas réussi,,SOLITARY,
Show notification when import channels and/or EPG from remote receiver URL is completed,,,Afficher une notification lorsque l’import des chaînes et/ou EPG du récepteur distant est réussi,,SOLITARY,
Show notification when import channels was not successful,,,Afficher une notification lorsque l’import des chaînes n’a pas réussi,,SOLITARY,
Show notification when import channels was successful,,,Afficher une notification lorsque l’import des chaînes a réussi,,SOLITARY,
Show packages to be updated,,,Afficher les paquets à mettre à jour,,SOLITARY,
Show picons in channel selection list,,,Afficher les picons dans la liste des chaînes,,SOLITARY,
Show picons in display,,,Afficher les picons dans l'affichage avant,,SOLITARY,
Show positioner movement,Afficher le mouvement du positionneur,Afficher le mouvement du positionneur,Afficher le mouvement du positionneur,Afficher le mouvement du positionneur,CONSISTENT (ALL),
Show positioner position,,,Afficher la position du positionneur,Afficher la position du positionneur,CONSISTENT (SOME),
Show record clock icons,,,Afficher un icône d’horloge pour les enregistrements,,SOLITARY,
Show record indicator,Afficher l'indicateur d'enregistrement,Afficher l’indicateur d’enregistrement,Afficher l'indication d'enregistrement,Afficher l’indicateur d’enregistrement,MISMATCH (ALL),
Show screensaver,Afficher l'économiseur d'écran,Afficher l’économiseur d’écran,Afficher l'économiseur d'écran,Afficher l’économiseur d’écran,MISMATCH (ALL),unicode
Show second InfoBar,,,Afficher deuxième barre d'infos,,SOLITARY,
Show second infobar,,,Afficher deuxième barre d'infos,Afficher deuxième barre d’infos,MISMATCH (SOME),unicode
Show service list,Afficher la liste des services,,Afficher liste service,Afficher liste service,MISMATCH (SOME),
Show service name and event description among each other instead of side by side.,,,Affichez le nom du service et la description de l’événement l’un sur l’autre au lieu de côte à côte.,,SOLITARY,
Show service type icons,Afficher l'icône du type de service,Afficher l’icône du type de service,Afficher les icônes du type de service,Afficher l’icône du type de service,MISMATCH (ALL),
Show servicelist or movies,Afficher la liste des services ou des films,,Afficher la liste des services ou des films,,CONSISTENT (SOME),
Show single service EPG,Afficher l'EPG simple du service,,Afficher l'EPG simple du service,,CONSISTENT (SOME),
Show softcam setup in extensions menu,,,Afficher la configuration softcam dans le menu des extensions,,SOLITARY,
Show status icons in movie list,,,Afficher icônes d'état dans liste de films,Afficher icônes d'état dans liste des films,MISMATCH (SOME),
Show status icons in movielist,Afficher les icônes de statut dans la liste des films,Afficher les icônes de statut dans la liste des films,Afficher icônes d'état dans liste de films,,MISMATCH (SOME),
Show subservice selection,Afficher le choix des sous-services,,Afficher sélection sous-service,Afficher sélection sous-service,MISMATCH (SOME),
Show subtitle selection,Afficher la sélection des sous-titres,,Afficher sélection sous-titre,Afficher sélection sous-titre,MISMATCH (SOME),
Show symbols on display,,,Afficher les symbôles sur l'affichage avant,,SOLITARY,
Show the radio player...,Afficher le lecteur radio...,Afficher le lecteur radio...,Afficher le lecteur radio...,Afficher le lecteur radio...,CONSISTENT (ALL),
Show the tv player...,Afficher l'image TV...,Afficher l'image TV...,Afficher l'image TV...,Afficher l'image TV...,CONSISTENT (ALL),
Show transponder info,,,Afficher info transpondeur,Afficher info transpondeur,CONSISTENT (SOME),
Show two lines per entry,,,Afficher deux lignes par entrée,'',INCOMPLETE (SOME),
Show underline characters in filenames,,,Afficher les caractères soulignés dans le nom des fichiers,,SOLITARY,
Show vertical timelines,,,Afficher les lignes de temps verticales,,SOLITARY,
Show warning before set 'Ignore conflict',,,Afficher la mise en garde avant de sélectionner « Ignorer les conflits »,,SOLITARY,
Show warning when timeshift is stopped,Afficher un avertissement lorsqu'un PauseDirect est arrêté,Afficher un avertissement lorsqu'un PauseDirect est arrêté,Afficher un avertissement quand la PauseDirect est arrêtée,Afficher un avertissement lorsqu'un PauseDirect est arrêté,MISMATCH (ALL),
Show/hide window,,,Afficher/cacher la fenêtre,,SOLITARY,
Shows live tv or informations on LCD.,Afficher la TV en directe ou les informations sur le LCD.,Afficher la TV en directe ou les informations sur le LCD.,Afficher la TV en directe ou les informations sur le LCD.,Afficher la TV en directe ou les informations sur le LCD.,CONSISTENT (ALL),
Shows the state of your wireless LAN connection.\n,Afficher l'état de votre connexion au réseau sans-fil.\n,Afficher l'état de votre connexion LAN sans fil.\n,Afficher l'état de votre connexion LAN sans fil.\n,Afficher l'état de votre connexion LAN sans fil.\n,MISMATCH (ALL),
Shuffle playlist,Mélanger la liste lecture,Mélanger liste lecture,Mélanger la liste de lecture,Mélanger liste lecture,MISMATCH (ALL),
Shutdown,Eteindre,Eteindre,Éteindre,,MISMATCH (SOME),unicode
Shutdown when in Standby,,,Éteindre lorsqu'il est en veille,,SOLITARY,
Side by side,Côte à côte,Côte à côte,Côte à côte,Côte à côte,CONSISTENT (ALL),
Sierra Leone,'',,Sierra Leone,Sierra Leone,INCOMPLETE (SOME),
"Signal OK, proceeding","Signal correct, traitement en cours","Signal correct, traitement en cours","Signal OK, continuer","Signal correct, traitement en cours",MISMATCH (ALL),
Signal finder,,,Pointeur satellites,Pointeur satellites,CONSISTENT (SOME),
Signal quality,Qualité du signal,Qualité du signal,Qualité du signal,Qualité du signal,CONSISTENT (ALL),
Signal strength:,Force du signal :,Force du signal:,Force du signal:,Force du signal:,MISMATCH (ALL),whitespace
Signal: ,Signal : ,Signal: ,Signal: ,Signal: ,MISMATCH (ALL),whitespace
Similar,Similaire,Similaire,Similaire,Similaire,CONSISTENT (ALL),
Similar EPG,,,EPG similaire,,SOLITARY,
Similar broadcasts:,Emissions semblables :,Emissions semblables:,Emissions semblables:,Emissions semblables:,MISMATCH (ALL),whitespace
Simple,'',Simple,Simple,Simple,INCOMPLETE (ALL),
Simple titleset (compatibility for legacy players),Jeu de titres simple (rétrocompatibilité avec les anciens lecteurs),Jeu titre simple (compatibilité descendante lecteurs),Jeu de titre simple (compatibilité avec les anciens lecteurs),Jeu titre simple (compatibilité descendante lecteurs),MISMATCH (ALL),
Singapore,,,Singapour,Singapour,CONSISTENT (SOME),
Single,Unique,Unique,Unique,Unique,CONSISTENT (ALL),
Single EPG,EPG unique,EPG Unique,EPG Unique,EPG Unique,MISMATCH (ALL),capitalisation
Single satellite,Satellite unique,Satellite unique,Satellite unique,Satellite unique,CONSISTENT (ALL),
Single step (GOP),Pas unique (GOP),Pas unique (GOP),Pas unique (GOP),Pas unique (GOP),CONSISTENT (ALL),
Sint Maarten (Dutch part),'',,Saint-Martin (Royaume des Pays-Bas),Saint-Martin (Royaume des Pays-Bas),INCOMPLETE (SOME),
Site latitude,Latitude du lieu,Latitude du lieu,Latitude du site,Latitude du lieu,MISMATCH (ALL),
Site longitude,Longitude du lieu,Longitude du lieu,Longitude du site,Longitude du lieu,MISMATCH (ALL),
Skin & Resolution: %s (%sx%s)\n,,,Thème & Résolution: %s (%sx%s)\n,,SOLITARY,
Skin Selection Actions,,,Actions de la sélection du thème/skin,,SOLITARY,
SkinSelector: Restart GUI,,,SkinSelector: Redémarrer IGU,,SOLITARY,
Skins,Thèmes,Thèmes,Thèmes/Skins,Thèmes,MISMATCH (ALL),
Skip empty services,Ignorer les services vides,Ignorer les services vides,Ignorer les services vides,Ignorer les services vides,CONSISTENT (ALL),
Skip internet connection check (disables automatic package installation),Passer la vérification de la connexion Internet (désactive l'installation automatique du paquet),Passer la vérification de la connexion Internet (désactive l’installation automatique du paquet),Passer la vérification de la connexion Internet (désactive l'installation automatique du paquet),Passer la vérification de la connexion Internet (désactive l’installation automatique du paquet),MISMATCH (ALL),unicode
Sleep timer,,,Arrêt automatique,,SOLITARY,
SleepTimer Configuration,,,Configuration de l'arrêt automatique,,SOLITARY,
Sleeptimer,,,Arrêt automatique,,SOLITARY,
Sleeptimer edit,,,Editer le timer de veille,,SOLITARY,
Slide picture in loop,Afficher les diapositives en boucle,Afficher les diapositives en boucle,Afficher images en boucle,Afficher les diapositives en boucle,MISMATCH (ALL),
Slide show interval (sec.),Intervalle diaporama (sec.),Intervalle diaporama (sec.),Intervalle du diaporama (s),Intervalle diaporama (sec.),MISMATCH (ALL),
Slot %d,'',Slot %d,Slot %d,Slot %d,INCOMPLETE (ALL),
Slovak,Slovaque,Slovaque,Slovaque,Slovaque,CONSISTENT (ALL),
Slovakia,,,Slovaquie,Slovaquie,CONSISTENT (SOME),
Slovenia,,,Slovènie,Slovènie,CONSISTENT (SOME),
Slovenian,Slovène,Slovène,Slovène,Slovène,CONSISTENT (ALL),
Slow,Lent,Lent,Lent,Lent,CONSISTENT (ALL),
Slow motion speeds,Vitesses du ralenti,Vitesses du ralenti,Vitesses du ralenti,Vitesses du ralenti,CONSISTENT (ALL),
Small,'',,Petit,Petit,INCOMPLETE (SOME),
Small progress,Petit progrès,Petit progrès,Faible progression,Petit progrès,MISMATCH (ALL),
Smartcard PIN,Code PIN de la carte à puce,,Code PIN de la carte à puce,Code PIN de la carte à puce,CONSISTENT (SOME),
Smooth,Doux,Doux,Adouci,Doux,MISMATCH (ALL),
Social/Political/Economics,Social/Politique/Economique,Social/Politique/Economique,Société/Politique/Economie,Social/Politique/Economique,MISMATCH (ALL),
SocketMMI,,,Douille IMM (SocketMMI),,SOLITARY,
SoftCam / CI,,Lecteur de cartes,Lecteur de cartes (Softcam/CI),,MISMATCH (SOME),
Softcam Setup,Configurer Softcam,Configure softcam,Configuration Softcam,,MISMATCH (SOME),
Softcam setup,,,Configuration Softcam,,SOLITARY,
Software,Logiciel,Logiciel,Logiciel,Logiciel,CONSISTENT (ALL),
Software management,Gestionnaire logiciel,Gestionnaire logiciel,Gestionnaire logiciel,Gestionnaire logiciel,CONSISTENT (ALL),
Software manager setup,Paramètres gestionnaire logiciel,Paramètres gestionnaire logiciel,Paramètres gestionnaire logiciel,Paramètres gestionnaire logiciel,CONSISTENT (ALL),
Software update,Mise à jour logiciel,Mise à jour logiciel,Mise à jour logiciel,Mise à jour logiciel,CONSISTENT (ALL),
Softwaremanager information,Informations gestionnaire logiciel,Informations gestionnaire logiciel,Informations gestionnaire logiciel,Informations gestionnaire logiciel,CONSISTENT (ALL),
Solomon Islands,'',,Îles Salomon,Îles Salomon,INCOMPLETE (SOME),
Somalia,'',,Somalie,Somalie,INCOMPLETE (SOME),
Some plugins are not available:\n,Certains plugins sont indisponibles :\n,Des plugins ne sont pas disponible:\n,Certains plugins ne sont pas disponibles:\n,Des plugins ne sont pas disponible:\n,MISMATCH (ALL),
"Sorry, %s has not been installed!","Désolé, %s n'a pas été installé !","Désolé, %s n’a pas été installé!","Désolé, %s n'a pas été installé!","Désolé, %s n’a pas été installé!",MISMATCH (ALL),
"Sorry, deleting directories can (for now) only be done through the trash can.",,,"Désolé, la suppression des répertoires peut (pour l'instant) se faire qu'à travers la corbeille.",,SOLITARY,
"Sorry, no backups found!","Désolé, aucune sauvegarde n'a été trouvée !","Désolé, pas de sauvegarde trouvé!","Désolé, pas de sauvegarde trouvée!","Désolé, pas de sauvegarde trouvé!",MISMATCH (ALL),
"Sorry, no details available!","Désolé, aucun détail disponible !","Désolé, pas de détails disponible!","Désolé, aucun détail disponible!","Désolé, pas de détails disponible!",MISMATCH (ALL),
"Sorry, this tuner is in use.",,,"Désolé, ce tuner est utilisé.","Désolé, ce tuner est utilisé.",CONSISTENT (SOME),
"Sorry, your backup destination is not writeable.\nPlease select a different one.","Désolé, votre destination de sauvegarde n'est pas inscriptible.\nMerci d'en choisir une autre.","Désolé, votre destination de sauvegarde n’est pas inscriptible.\nMerci d’en choisir une autre.","Désolé, emplacement de sauvegarde non inscriptible!\nVeuillez en choisir un autre.","Désolé, votre destination de sauvegarde n’est pas inscriptible.\nMerci d’en choisir une autre.",MISMATCH (ALL),
Sort,Trier,Trier,Trier,Trier,CONSISTENT (ALL),
Sort A-Z,,,Tri A-Z,,SOLITARY,
Sort by,Trier par,Trier par,Trier par,Trier par,CONSISTENT (ALL),
Sort list to default and exit?,'',,Trier la liste par défaut et sortir?,Trier la liste par défaut et sortir?,INCOMPLETE (SOME),
Sort list:,Trier la liste :,Trier liste:,Liste de tri:,Trier liste:,MISMATCH (ALL),
Sort order for menu entries,Ordre de tri pour les entrées du menu,,Trier l’ordre des entrées des menus,,MISMATCH (SOME),
Sort order for setup entries,,,Définir l’ordre des entrées du menu de configuration,,SOLITARY,
Sort plugins list to default?,,,Trier la liste des extensions par défaut?,Trier la liste des extensions par défaut?,CONSISTENT (SOME),
Sort time,,,Tri heures,,SOLITARY,
Sorting of playlists,,,Tri des listes de lecture,,SOLITARY,
Sound,Son,Son,Son,Son,CONSISTENT (ALL),
Sound carrier,Porteuse sonore,Porteuse sonore,Porteuse sonore,Porteuse sonore,CONSISTENT (ALL),
Source request,Demande d'entrée,Demande d'entrée,Demande d'entrée,Demande d'entrée,CONSISTENT (ALL),
South,Sud,Sud,Sud,Sud,CONSISTENT (ALL),
South Africa,'',,Afrique du Sud,Afrique du Sud,INCOMPLETE (SOME),
South Georgia and the South Sandwich Islands,'',,Géorgie du Sud et îles Sandwich du Sud,Géorgie du Sud et îles Sandwich du Sud,INCOMPLETE (SOME),
South Sudan,,,Sud Soudan,Sud Soudan,CONSISTENT (SOME),
Spain,'',,Espagne,Espagne,INCOMPLETE (SOME),
Spanish,Espagnol,Espagnol,Espagnol,Espagnol,CONSISTENT (ALL),
Special 1,,,Spécial 1,,SOLITARY,
Special 2,,,Spécial 2,,SOLITARY,
Specify extra timeframe to ignore inactivity sleeptimer,,,Spécifie du délai supplémentaire pour ignorer l'arrêt automatique,,SOLITARY,
Specify if you want to set the blocktimes separately by weekday,,,Spécifie si vous voulez définir les périodes de blocage séparément par semaine,,SOLITARY,
Specify the end time to ignore the shutdown timer when the receiver is in standby mode,,,Spécifier l'heure de fin pour ignorer le timer d'arrêt complet lorsque le récepteur est en veille,,SOLITARY,
Specify the end time until the inactivity sleeptimer should be ignored,,,Heure de fin pour ne pas tenir compte de l'arrêt automatique.,,SOLITARY,
Specify the extra end time until the inactivity sleeptimer should be ignored,,,Spécifie du délai de fin supplémentaire pour ne pas tenir compte de l'arrêt automatique.,,SOLITARY,
Specify the extra start time when the inactivity sleeptimer should be ignored,,,Spécifie une heure de début supplémentaire pendant laquelle l'arrêt automatique est ignoré.,,SOLITARY,
Specify the start time to ignore the shutdown timer when the receiver is in standby mode,,,Définir l'heure de départ pour ignorer le timer d'arrêt complet lorsque le récepteur est en mode veille,,SOLITARY,
Specify the start time when the inactivity sleeptimer should be ignored,,,Heure de début pour ne pas tenir compte de l'arrêt automatique.,,SOLITARY,
Specify timeframe to ignore inactivity sleeptimer,,,Spécifiez la plage pendant laquelle ignorer l'arrêt automatique,,SOLITARY,
Specify timeframe to ignore the shutdown in standby,,,Définir la plage horaire pour ignorer l'arrêt complet en veille,,SOLITARY,
Split preview mode,Mode prévisualisation séparée,Mode prévue séparée,Mode aperçu séparé,Mode prévue séparée,MISMATCH (ALL),
Splitscreen,Ecran divisé,Ecran divisé,Diviser l'écran,Ecran divisé,MISMATCH (ALL),
Sports,'',Sports,Sports,Sports,INCOMPLETE (ALL),
Sri Lanka,'',,Sri Lanka,Sri Lanka,INCOMPLETE (SOME),
Standard,'',Standard,Standard,Standard,INCOMPLETE (ALL),
Standart list,,Liste standard,Liste standard,Liste standard,CONSISTENT (SOME),
Standby,Veille,Veille,Veille,Veille,CONSISTENT (ALL),
Standby / restart,Veille / Redémarrage,Veille / Redémarrage,Veille / Redémarrage,Veille / redémarrage,MISMATCH (ALL),capitalisation
Standby LED,,,LED en veille,,SOLITARY,
Standby after current event,,,Mise en veille après l'évènement actuel,,SOLITARY,
Standby fan %d PWM,,,Ventilateur PWM en veille %d,,SOLITARY,
Standby fan %d voltage,,,Tension ventilateur en veille %d,,SOLITARY,
Standby in ,,,Mise en veille dans ,,SOLITARY,
Start directory,,,Répertoire départ,,SOLITARY,
Start from the beginning,Démarrer depuis le début,Démarrer depuis le début,Démarrer depuis le début,Démarrer depuis le début,CONSISTENT (ALL),
Start instant recording,Démarrer un enregistrement immédiat,Démarrer un enregistrement immédiat,Démarrer l'enregistrement directe,Démarrer un enregistrement immédiat,MISMATCH (ALL),
Start offline decode,Démarrer le décodage hors ligne,Démarrer le décodage hors ligne,Démarrer le décodage hors ligne,Démarrer le décodage hors ligne,CONSISTENT (ALL),
Start recording?,Démarrer un enregistrement ?,Démarrer un enregistrement?,Démarrer l'enregistrement?,Démarrer un enregistrement?,MISMATCH (ALL),
Start teletext,Démarrer le télétexte,,Démarrer télétexte,Démarrer télétexte,MISMATCH (SOME),
Start test,Lancer le test,Lancer le test,Lancer le test,Lancer le test,CONSISTENT (ALL),
Start time,Heure de début,Heure de début,Heure de début,Heure de début,CONSISTENT (ALL),
Start time to ignore inactivity sleeptimer,,,Heure de début pour ignorer l'arrêt automatique,,SOLITARY,
Start time to ignore shutdown in standby,,,Heure de départ pour ignorer l'arrêt complet en mode veille,,SOLITARY,
Start timeshift,Démarrer PauseDirect,Démarrer PauseDirect,Lancer PauseDirect,Lancer PauseDirect,MISMATCH (ALL),
Start with list screen,,Commencer en mode liste,Commencer en mode liste,,CONSISTENT (SOME),
Starting on,Date démarrage,Démarre sur,Démarre sur,Démarre sur,MISMATCH (ALL),
Startup the set top box in standby,,,Démarrer le récepteur en mode veille,,SOLITARY,
Startup to Standby,,,Démarrer en veille,,SOLITARY,
Step east,Un pas vers l'Est,Un pas vers l'Est,Un pas vers l'Est,Un pas vers l'Est,CONSISTENT (ALL),
Step west,Un pas vers l'Ouest,Un pas vers l'Ouest,Un pas vers l'Ouest,Un pas vers l'Ouest,CONSISTENT (ALL),
Stepped east,Un pas vers l'Est,Un pas vers l’Est,Ajusté à l'Est,Un pas vers l’Est,MISMATCH (ALL),
Stepped west,Un pas vers l'Ouest,Un pas vers l’Ouest,Ajusté à l'Ouest,Un pas vers l’Ouest,MISMATCH (ALL),
Stop,'',Stop,Stop,Stop,INCOMPLETE (ALL),
Stop PiP,Arrêter PiP,Arrêter PiP,Arrêter PiP,Arrêter PiP,CONSISTENT (ALL),
Stop all current recordings,,,Arrêter tous les enregistrements en cours?,Arrêter tous les enregistrements en cours?,CONSISTENT (SOME),
Stop all streams,,,Stopper tous les streams (diffusions),,SOLITARY,
Stop and delete all current recordings,,,Arrêter et supprimer tous les enregistrements courants,Arrêter et effacer tous les enregistrements courants,MISMATCH (SOME),
Stop and delete recording,,,Arrêter et supprimer l'enregistrement,Arrêter et effacer l'enregistrement,MISMATCH (SOME),
